term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 557.0741322761479 1.640465522215284 
tigris 	 20993.851149304908 0.44378782984263965 
szoljon 	 23744.25916176677 0.44378782984263965 
meg 	 330.11800431179137 1.7701053945322802 
akinek 	 11479.002706840974 0.44378782984263965 
baja 	 16634.557587869847 0.44378782984263965 
van 	 687.6900531226253 1.516545017467092 
nyullal 	 23744.25916176677 0.44378782984263965 
marmost 	 18243.443136843045 0.44378782984263965 
tortenetesen 	 23744.25916176677 0.44378782984263965 
egy 	 685.6297012629512 1.5751219845060596 
belvarosi 	 20993.851149304908 0.44378782984263965 
zsidokommunistacsalad 	 23744.25916176677 0.44378782984263965 
sarjakent 	 23744.25916176677 0.44378782984263965 
nott 	 13566.540111359393 0.44378782984263965 
fel 	 1801.761040216816 1.1755497788010087 
marxista 	 17358.009525228263 0.44378782984263965 
ifjukent 	 23744.25916176677 0.44378782984263965 
tagjava 	 19384.965600331714 0.44378782984263965 
valt 	 11479.002706840974 0.44378782984263965 
aszocializmus 	 23744.25916176677 0.44378782984263965 
idejen 	 5485.879944344875 0.7263933872216984 
demokratikus 	 3711.2471876487084 0.92213236738048 
ellenzek 	 2332.718825776046 1.1755497788010087 
neven 	 7512.836019448327 0.7263933872216984 
alakultcsoportosulasnak 	 23744.25916176677 0.44378782984263965 
kesobb 	 12275.26402643479 0.44378782984263965 
pedig 	 990.3540129353742 1.4392333998888645 
szabaddemokrata 	 19384.965600331714 0.44378782984263965 
aktivistakent 	 23744.25916176677 0.44378782984263965 
karriertfutott 	 23744.25916176677 0.44378782984263965 
akkor 	 931.0317279972473 1.4807511904220385 
eselye 	 16022.887690315289 0.44378782984263965 
arra 	 2252.2013002710196 1.065720582548686 
hogy 	 146.11780518718635 1.8912776397090707 
napjainkban 	 18243.443136843045 0.44378782984263965 
viszontlassaonmagat 	 23744.25916176677 0.44378782984263965 
abban 	 2381.2140034932318 1.065720582548686 
televizios 	 17358.009525228263 0.44378782984263965 
filmsorozatban 	 23744.25916176677 0.44378782984263965 
amely 	 1801.761040216816 1.1755497788010087 
gondolom 	 14607.6015127664 0.44378782984263965 
regikonspiracios 	 23744.25916176677 0.44378782984263965 
megteveszto 	 19384.965600331714 0.44378782984263965 
beidegzodesek 	 23744.25916176677 0.44378782984263965 
miatt 	 2301.811637481084 1.065720582548686 
magyarokcselekedetei 	 23744.25916176677 0.44378782984263965 
cimet 	 16022.887690315289 0.44378782984263965 
viseli 	 18243.443136843045 0.44378782984263965 
hiszen 	 1862.0634559944947 1.1755497788010087 
korulbelul 	 8317.278793934924 0.7263933872216984 
olyan 	 1273.3123023454812 1.3324884012520588 
nagy 	 2252.2013002710196 1.065720582548686 
hosok 	 20993.851149304908 0.44378782984263965 
mint 	 891.3186116418367 1.4807511904220385 
azok 	 2354.0342210986223 1.065720582548686 
demszky 	 15493.035124381182 0.44378782984263965 
gabor 	 3507.357221797188 0.92213236738048 
haraszti 	 19384.965600331714 0.44378782984263965 
miklos 	 5928.596750152267 0.7263933872216984 
stb 	 6137.632013217395 0.7263933872216984 
akik 	 4504.402600542039 0.7263933872216984 
eddigfoltuntek 	 23744.25916176677 0.44378782984263965 
honfoglalas 	 16634.557587869847 0.44378782984263965 
evfordulojanak 	 19384.965600331714 0.44378782984263965 
tiszteletere 	 17358.009525228263 0.44378782984263965 
keszulomusorban 	 23744.25916176677 0.44378782984263965 
epizodok 	 23744.25916176677 0.44378782984263965 
szerkesztoi 	 10496.925574652454 0.7263933872216984 
nagyobb 	 10382.829308380444 0.44378782984263965 
szolgalatot 	 18243.443136843045 0.44378782984263965 
tennenek 	 10496.925574652454 0.7263933872216984 
kozvelemenynek 	 23744.25916176677 0.44378782984263965 
legendagyartas 	 23744.25916176677 0.44378782984263965 
helyett 	 2437.915150022461 1.065720582548686 
tenyekre 	 18243.443136843045 0.44378782984263965 
alapozva 	 23744.25916176677 0.44378782984263965 
mutatnak 	 18243.443136843045 0.44378782984263965 
ademokratikus 	 18243.443136843045 0.44378782984263965 
korabeli 	 23744.25916176677 0.44378782984263965 
hatalom 	 5831.797064440114 0.7263933872216984 
barsonyosan 	 23744.25916176677 0.44378782984263965 
meghittviszonyat 	 23744.25916176677 0.44378782984263965 
sokan 	 11479.002706840974 0.44378782984263965 
ertik 	 16022.887690315289 0.44378782984263965 
ugyanis 	 3290.039052622593 0.92213236738048 
mikent 	 12998.715963793202 0.44378782984263965 
uszhattak 	 23744.25916176677 0.44378782984263965 
belsokor 	 23744.25916176677 0.44378782984263965 
tagjai 	 6137.632013217395 0.7263933872216984 
rendori 	 16022.887690315289 0.44378782984263965 
figyelmeztetessel 	 23744.25916176677 0.44378782984263965 
penzbirsaggal 	 23744.25916176677 0.44378782984263965 
jellegucselekmenyeket 	 23744.25916176677 0.44378782984263965 
amelyek 	 4762.4280069864635 0.7263933872216984 
elkoveteseert 	 23744.25916176677 0.44378782984263965 
egyszeru 	 13272.479677853426 0.44378782984263965 
halandot 	 23744.25916176677 0.44378782984263965 
rogvestracs 	 23744.25916176677 0.44378782984263965 
dugtak 	 20993.851149304908 0.44378782984263965 
eme 	 11872.129580883386 0.7263933872216984 
kulonos 	 6942.074787703994 0.7263933872216984 
vedettseg 	 20993.851149304908 0.44378782984263965 
okat 	 17358.009525228263 0.44378782984263965 
folderithetjuk 	 23744.25916176677 0.44378782984263965 
vegigolvassuk 	 23744.25916176677 0.44378782984263965 
magyardemokratikus 	 23744.25916176677 0.44378782984263965 
cimu 	 5566.870781473062 0.7263933872216984 
haromkotetes 	 23744.25916176677 0.44378782984263965 
muvet 	 19384.965600331714 0.44378782984263965 
szerzo 	 13566.540111359393 0.44378782984263965 
csizmadia 	 23744.25916176677 0.44378782984263965 
ervin 	 15025.672038896653 0.44378782984263965 
forraserteku 	 23744.25916176677 0.44378782984263965 
dokumentumokat 	 18243.443136843045 0.44378782984263965 
kozzetesz 	 23744.25916176677 0.44378782984263965 
benne 	 11302.618112959904 0.44378782984263965 
amezek 	 23744.25916176677 0.44378782984263965 
anyagok 	 18243.443136843045 0.44378782984263965 
szandekatol 	 23744.25916176677 0.44378782984263965 
eltero 	 15025.672038896653 0.44378782984263965 
ellentetes 	 15493.035124381182 0.44378782984263965 
iranyu 	 19384.965600331714 0.44378782984263965 
kovetkezteteseklevonasara 	 23744.25916176677 0.44378782984263965 
kesztetik 	 23744.25916176677 0.44378782984263965 
olvasot 	 23744.25916176677 0.44378782984263965 
szetfoszlik 	 23744.25916176677 0.44378782984263965 
liberalis 	 3507.357221797188 0.92213236738048 
heroszokmitosza 	 23744.25916176677 0.44378782984263965 
janos 	 2076.565861676089 1.1755497788010087 
szovegeibol 	 23744.25916176677 0.44378782984263965 
egyertelmuen 	 14607.6015127664 0.44378782984263965 
kivilaglik 	 20993.851149304908 0.44378782984263965 
apartvezetes 	 23744.25916176677 0.44378782984263965 
nemzetkozi 	 4818.319026888389 0.7263933872216984 
penzvilag 	 19384.965600331714 0.44378782984263965 
nyomasara 	 19384.965600331714 0.44378782984263965 
turte 	 23744.25916176677 0.44378782984263965 
azazengedelyezte 	 23744.25916176677 0.44378782984263965 
tenykedeset 	 23744.25916176677 0.44378782984263965 
megroggyantnepgazdasag 	 23744.25916176677 0.44378782984263965 
kapott 	 5333.189238730796 0.7263933872216984 
volna 	 1841.4493099848669 1.1755497788010087 
ujabb 	 2049.661590266268 1.1755497788010087 
hiteleket 	 19384.965600331714 0.44378782984263965 
magyareroszakszervezetek 	 23744.25916176677 0.44378782984263965 
cseh 	 7114.705359651419 0.7263933872216984 
lengyel 	 13884.149575407988 0.44378782984263965 
vagy 	 1114.1482645522958 1.390499302011013 
szovjet 	 12502.068612551706 0.44378782984263965 
modszertalkalmazzak 	 23744.25916176677 0.44378782984263965 
kadart 	 23744.25916176677 0.44378782984263965 
aggasztotta 	 23744.25916176677 0.44378782984263965 
kicsikart 	 23744.25916176677 0.44378782984263965 
immunitas 	 23744.25916176677 0.44378782984263965 
immar 	 11857.193500304535 0.44378782984263965 
istenieredetu 	 23744.25916176677 0.44378782984263965 
kivalasztottsag 	 23744.25916176677 0.44378782984263965 
politikai 	 1286.9721715834398 1.3324884012520588 
bizottsag 	 11663.594128880228 0.44378782984263965 
egyik 	 4655.158639986236 0.7263933872216984 
ulesen 	 2704.033024724383 1.065720582548686 
hangot 	 13272.479677853426 0.44378782984263965 
isadott 	 23744.25916176677 0.44378782984263965 
ennek 	 4504.402600542039 0.7263933872216984 
elmondta 	 1464.0439930473342 1.3324884012520588 
szerinte 	 3711.2471876487084 0.92213236738048 
nyugat 	 10522.071665391562 0.44378782984263965 
jovendo 	 19384.965600331714 0.44378782984263965 
magyarorszagihatalmi 	 23744.25916176677 0.44378782984263965 
bazisat 	 20993.851149304908 0.44378782984263965 
epiti 	 23744.25916176677 0.44378782984263965 
altal 	 4603.623274962168 0.7263933872216984 
illetekessege 	 23744.25916176677 0.44378782984263965 
ebben 	 4708.068442197245 0.7263933872216984 
targyban 	 20993.851149304908 0.44378782984263965 
megkerdojelezhetetlen 	 20993.851149304908 0.44378782984263965 
sajat 	 4708.068442197245 0.7263933872216984 
mozgalmi 	 23744.25916176677 0.44378782984263965 
multja 	 20993.851149304908 0.44378782984263965 
elegendo 	 13884.149575407988 0.44378782984263965 
tapasztalatot 	 23744.25916176677 0.44378782984263965 
adott 	 9870.117157867777 0.44378782984263965 
neki 	 11133.741562946125 0.44378782984263965 
isegy 	 23744.25916176677 0.44378782984263965 
elszigetelt 	 20993.851149304908 0.44378782984263965 
tarsadalom 	 11302.618112959904 0.44378782984263965 
hagyomanyait 	 19384.965600331714 0.44378782984263965 
elveto 	 23744.25916176677 0.44378782984263965 
nemzetellenes 	 20993.851149304908 0.44378782984263965 
mesterseges 	 16634.557587869847 0.44378782984263965 
tenyeszetbol 	 23744.25916176677 0.44378782984263965 
jutott 	 11479.002706840974 0.44378782984263965 
csucsra 	 19384.965600331714 0.44378782984263965 
hogyne 	 20993.851149304908 0.44378782984263965 
szorongott 	 23744.25916176677 0.44378782984263965 
sziberiai 	 20993.851149304908 0.44378782984263965 
tigrise 	 23744.25916176677 0.44378782984263965 
mar 	 969.8438549310124 1.4392333998888645 
agonizalt 	 23744.25916176677 0.44378782984263965 
palesztin 	 20993.851149304908 0.44378782984263965 
hazai 	 3138.712294798163 0.92213236738048 
sajtosajtokivonatok 	 12502.068612551706 0.44378782984263965 
napi 	 5059.098967184856 0.7263933872216984 
hetilapokbol 	 10118.197934369711 0.44378782984263965 
szent 	 1950.332120017969 1.1755497788010087 
hirek 	 9870.117157867777 0.44378782984263965 
sorok 	 10118.197934369711 0.44378782984263965 
koztolvaso 	 18243.443136843045 0.44378782984263965 
szabad 	 4553.392743921336 0.7263933872216984 
velemenyeive 	 19384.965600331714 0.44378782984263965 
tarkitval 	 19384.965600331714 0.44378782984263965 
magyarnemzet 	 13272.479677853426 0.44378782984263965 
nsz 	 832.0101614536562 1.5751219845060596 
nepszabadsag 	 4818.319026888389 0.7263933872216984 
hirlap 	 4875.830300044922 0.7263933872216984 
nszv 	 5408.066049448766 0.7263933872216984 
nepszava 	 10248.307951331339 0.44378782984263965 
esti 	 10816.132098897531 0.44378782984263965 
vilaggazdasag 	 10971.75988868975 0.44378782984263965 
copyright 	 3094.7606274460472 0.44378782984263965 
egyszer 	 10118.197934369711 0.44378782984263965 
marmegjelent 	 19384.965600331714 0.44378782984263965 
hetilap 	 5651.309056479952 0.7263933872216984 
anyagot 	 11479.002706840974 0.44378782984263965 
szabadon 	 10971.75988868975 0.44378782984263965 
utankozolhetonek 	 11857.193500304535 0.44378782984263965 
tart 	 5059.098967184856 0.7263933872216984 
kulfold 	 10522.071665391562 0.44378782984263965 
kedves 	 2845.882143860568 1.1755497788010087 
olvaso 	 3372.7326447899036 0.92213236738048 
lenne 	 1300.9693554060962 1.3324884012520588 
nato 	 1023.0273944360372 1.4392333998888645 
bevenne 	 11872.129580883386 0.7263933872216984 
kozos 	 3460.9431027934816 0.92213236738048 
hadseregebeegy 	 23744.25916176677 0.44378782984263965 
munkasor 	 16634.557587869847 0.44378782984263965 
avosgyerek 	 8011.443845157644 0.7263933872216984 
csocseleket 	 20993.851149304908 0.44378782984263965 
bovitest 	 10496.925574652454 0.7263933872216984 
fokozatosan 	 7746.517562190591 0.7263933872216984 
toretlenul 	 23744.25916176677 0.44378782984263965 
atlathato 	 23744.25916176677 0.44378782984263965 
modonhajtjuk 	 23744.25916176677 0.44378782984263965 
vegre 	 3185.6567779798297 1.065720582548686 
jelentette 	 2076.565861676089 1.1755497788010087 
javier 	 7746.517562190591 0.7263933872216984 
solana 	 2582.1725207301974 1.2622732326217208 
fotitkara 	 8011.443845157644 0.7263933872216984 
aki 	 1259.9738718135309 1.3324884012520588 
maerkezik 	 23744.25916176677 0.44378782984263965 
ketnapos 	 16634.557587869847 0.44378782984263965 
hivatalos 	 11857.193500304535 0.44378782984263965 
latogatasra 	 20993.851149304908 0.44378782984263965 
budapestre 	 18243.443136843045 0.44378782984263965 
hangsulyozta 	 11479.002706840974 0.44378782984263965 
szovetseg 	 5651.309056479952 0.7263933872216984 
kapcsolatok 	 13884.149575407988 0.44378782984263965 
fejleszteset 	 18243.443136843045 0.44378782984263965 
oroszorszaggal 	 23744.25916176677 0.44378782984263965 
abovitessel 	 23744.25916176677 0.44378782984263965 
parhuzamosan 	 15493.035124381182 0.44378782984263965 
kivanja 	 5739.501353420487 0.7263933872216984 
megvalositani 	 17358.009525228263 0.44378782984263965 
ugyanakkoregyetlen 	 23744.25916176677 0.44378782984263965 
orszag 	 3069.082183308112 0.92213236738048 
sem 	 1782.6372232836734 1.1755497788010087 
vetozhatja 	 23744.25916176677 0.44378782984263965 
tovabblepesselkapcsolatos 	 23744.25916176677 0.44378782984263965 
dontesek 	 16634.557587869847 0.44378782984263965 
legkorabban 	 18243.443136843045 0.44378782984263965 
vegere 	 13272.479677853426 0.44378782984263965 
varhatok 	 23744.25916176677 0.44378782984263965 
solanaszerint 	 23744.25916176677 0.44378782984263965 
magyarorszagnak 	 13884.149575407988 0.44378782984263965 
biztonsaga 	 18243.443136843045 0.44378782984263965 
erdekeben 	 5408.066049448766 0.7263933872216984 
torekednie 	 23744.25916176677 0.44378782984263965 
kell 	 1273.3123023454812 1.3324884012520588 
ateljes 	 16634.557587869847 0.44378782984263965 
tagsagra 	 17358.009525228263 0.44378782984263965 
azt 	 678.447469438055 1.5751219845060596 
persze 	 3460.9431027934816 0.92213236738048 
illik 	 18243.443136843045 0.44378782984263965 
nekikkimondani 	 23744.25916176677 0.44378782984263965 
itt 	 4276.105050249021 0.7263933872216984 
helyetek 	 23744.25916176677 0.44378782984263965 
mihelyst 	 15493.035124381182 0.44378782984263965 
tetveitektolmegszabadultok 	 23744.25916176677 0.44378782984263965 
europa 	 5261.035832695781 0.7263933872216984 
parlament 	 3372.7326447899036 0.92213236738048 
civilizaltklubjaba 	 23744.25916176677 0.44378782984263965 
horn 	 1501.4675335140132 1.2622732326217208 
peto 	 2783.435390736531 1.065720582548686 
bunbandat 	 23744.25916176677 0.44378782984263965 
europai 	 2467.529289466944 1.065720582548686 
tegnap 	 2133.275695492319 1.1755497788010087 
elfogadott 	 12998.715963793202 0.44378782984263965 
allasfoglalasa 	 23744.25916176677 0.44378782984263965 
attol 	 11663.594128880228 0.44378782984263965 
hogypusztan 	 23744.25916176677 0.44378782984263965 
okokbol 	 17358.009525228263 0.44378782984263965 
tul 	 11133.741562946125 0.44378782984263965 
gyorsan 	 16022.887690315289 0.44378782984263965 
hajtsak 	 23744.25916176677 0.44378782984263965 
boviteset 	 17358.009525228263 0.44378782984263965 
mivel 	 2354.0342210986223 1.065720582548686 
zavarokat 	 20993.851149304908 0.44378782984263965 
idezhet 	 23744.25916176677 0.44378782984263965 
elo 	 4875.830300044922 0.7263933872216984 
unio 	 13566.540111359393 0.44378782984263965 
intezmenyeinekmukodeseben 	 23744.25916176677 0.44378782984263965 
dokumentum 	 13566.540111359393 0.44378782984263965 
hangsulyozza 	 16022.887690315289 0.44378782984263965 
keletibovitese 	 23744.25916176677 0.44378782984263965 
fontos 	 10248.307951331339 0.44378782984263965 
hozzajarulas 	 20993.851149304908 0.44378782984263965 
beke 	 14607.6015127664 0.44378782984263965 
biztonsagerositesehez 	 23744.25916176677 0.44378782984263965 
egyuttal 	 14607.6015127664 0.44378782984263965 
alahuzza 	 20993.851149304908 0.44378782984263965 
annak 	 1782.6372232836734 1.1755497788010087 
szuksegesseget 	 19384.965600331714 0.44378782984263965 
azerintett 	 23744.25916176677 0.44378782984263965 
majdan 	 19384.965600331714 0.44378782984263965 
csatlakozo 	 20993.851149304908 0.44378782984263965 
orszagok 	 5831.797064440114 0.7263933872216984 
feleljenek 	 23744.25916176677 0.44378782984263965 
bizonyosfeleteleknek 	 23744.25916176677 0.44378782984263965 
tanacsi 	 20993.851149304908 0.44378782984263965 
jelentes 	 15025.672038896653 0.44378782984263965 
biraltamagyarorszagot 	 23744.25916176677 0.44378782984263965 
mert 	 891.3186116418367 1.4807511904220385 
rosszul 	 14607.6015127664 0.44378782984263965 
bannak 	 18243.443136843045 0.44378782984263965 
vizsgalati 	 20993.851149304908 0.44378782984263965 
foglyokkal 	 23744.25916176677 0.44378782984263965 
verik 	 20993.851149304908 0.44378782984263965 
aletartoztatottakat 	 23744.25916176677 0.44378782984263965 
nemely 	 20993.851149304908 0.44378782984263965 
fogdaban 	 23744.25916176677 0.44378782984263965 
embertelenek 	 23744.25916176677 0.44378782984263965 
korulmenyek 	 6783.270055679696 0.7263933872216984 
kerepestarcsan 	 23744.25916176677 0.44378782984263965 
megalazo 	 16634.557587869847 0.44378782984263965 
feltetelek 	 14229.410719302838 0.44378782984263965 
kozott 	 1286.9721715834398 1.3324884012520588 
tartanak 	 13272.479677853426 0.44378782984263965 
fogvakulfoldieket 	 23744.25916176677 0.44378782984263965 
illetekese 	 18243.443136843045 0.44378782984263965 
kijelentette 	 2666.594619365398 1.065720582548686 
kifogasoltidegenrendeszeti 	 23744.25916176677 0.44378782984263965 
szallast 	 20993.851149304908 0.44378782984263965 
megszuntettek 	 9692.482800165857 0.7263933872216984 
tobb 	 2971.0620388061225 0.92213236738048 
fogdat 	 23744.25916176677 0.44378782984263965 
bezartak 	 20993.851149304908 0.44378782984263965 
lepusztult 	 23744.25916176677 0.44378782984263965 
moszkva 	 16022.887690315289 0.44378782984263965 
kellene 	 3174.9520046576426 0.92213236738048 
onnek 	 15025.672038896653 0.44378782984263965 
nyuga'ti 	 23744.25916176677 0.44378782984263965 
orszaga 	 16634.557587869847 0.44378782984263965 
pufajkas 	 5651.309056479952 0.7263933872216984 
rosztovi 	 20993.851149304908 0.44378782984263965 
tajszolasbantori 	 23744.25916176677 0.44378782984263965 
oroszt 	 23744.25916176677 0.44378782984263965 
ivan 	 9751.660600089845 0.44378782984263965 
aboimov 	 23744.25916176677 0.44378782984263965 
oroszorszag 	 6783.270055679696 0.7263933872216984 
budapesti 	 10666.378477461592 0.44378782984263965 
nagykovete 	 17358.009525228263 0.44378782984263965 
tegnapkaposvarott 	 23744.25916176677 0.44378782984263965 
remeljuk 	 9692.482800165857 0.7263933872216984 
magyarorszag 	 1862.0634559944947 1.1755497788010087 
lep 	 15493.035124381182 0.44378782984263965 
tokeletes 	 15025.672038896653 0.44378782984263965 
lesz 	 2228.2965291045916 1.065720582548686 
orszagaink 	 23744.25916176677 0.44378782984263965 
kozotti 	 5651.309056479952 0.7263933872216984 
kapcsolat 	 16634.557587869847 0.44378782984263965 
megisbelepnenk 	 23744.25916176677 0.44378782984263965 
valaszlepesre 	 23744.25916176677 0.44378782984263965 
kenyszerulne 	 23744.25916176677 0.44378782984263965 
katonaidonteseket 	 23744.25916176677 0.44378782984263965 
hoznia 	 23744.25916176677 0.44378782984263965 
miutan 	 6636.239838926713 0.7263933872216984 
imf 	 6137.632013217395 0.7263933872216984 
maris 	 12275.26402643479 0.44378782984263965 
felvette 	 19384.965600331714 0.44378782984263965 
boszniat 	 20993.851149304908 0.44378782984263965 
csak 	 990.3540129353742 1.4392333998888645 
karadzsics 	 11872.129580883386 0.7263933872216984 
esmladics 	 23744.25916176677 0.44378782984263965 
boret 	 23744.25916176677 0.44378782984263965 
fogjak 	 4167.356204183902 0.92213236738048 
lenyuzni 	 23744.25916176677 0.44378782984263965 
boszniai 	 16022.887690315289 0.44378782984263965 
szerbek 	 15025.672038896653 0.44378782984263965 
visszautasitjak 	 20993.851149304908 0.44378782984263965 
nekik 	 11302.618112959904 0.44378782984263965 
szant 	 7303.8007563832 0.7263933872216984 
nemzetkoziujjaepitesi 	 23744.25916176677 0.44378782984263965 
segelyt 	 20993.851149304908 0.44378782984263965 
mladicsfelelossegrevonasa 	 23744.25916176677 0.44378782984263965 
ara 	 12742.627111919319 0.44378782984263965 
moncsilo 	 23744.25916176677 0.44378782984263965 
kraisnik 	 23744.25916176677 0.44378782984263965 
palei 	 20993.851149304908 0.44378782984263965 
parlamenti 	 4875.830300044922 0.7263933872216984 
elnokegy 	 23744.25916176677 0.44378782984263965 
radiointerjuban 	 23744.25916176677 0.44378782984263965 
ugy 	 891.3186116418367 1.4807511904220385 
nyilatkozott 	 15025.672038896653 0.44378782984263965 
honfitarsai 	 23744.25916176677 0.44378782984263965 
judasmodjara 	 23744.25916176677 0.44378782984263965 
elarulni 	 23744.25916176677 0.44378782984263965 
vezetoiket 	 20993.851149304908 0.44378782984263965 
libanon 	 20993.851149304908 0.44378782984263965 
utan 	 1801.761040216816 1.1755497788010087 
belepett 	 20993.851149304908 0.44378782984263965 
haboruba 	 20993.851149304908 0.44378782984263965 
iran 	 4020.241764144779 0.92213236738048 
sot 	 4935.058578933888 0.7263933872216984 
minap 	 16634.557587869847 0.44378782984263965 
marbudapesten 	 23744.25916176677 0.44378782984263965 
folyt 	 15493.035124381182 0.44378782984263965 
muzulmanok 	 23744.25916176677 0.44378782984263965 
zsidok 	 14607.6015127664 0.44378782984263965 
izrael 	 16634.557587869847 0.44378782984263965 
tamadast 	 17358.009525228263 0.44378782984263965 
hajtott 	 23744.25916176677 0.44378782984263965 
hezbollahterrorszervezet 	 23744.25916176677 0.44378782984263965 
libanoni 	 20993.851149304908 0.44378782984263965 
allasai 	 20993.851149304908 0.44378782984263965 
ellen 	 2276.696371960668 1.065720582548686 
barat 	 17358.009525228263 0.44378782984263965 
szervezetszinten 	 23744.25916176677 0.44378782984263965 
tamadott 	 20993.851149304908 0.44378782984263965 
vezetoit 	 9121.721568421523 0.7263933872216984 
fogadta 	 14607.6015127664 0.44378782984263965 
vallasivezetoje 	 23744.25916176677 0.44378782984263965 
gazdasag 	 9992.219099457456 0.44378782984263965 
hallgatoink 	 23744.25916176677 0.44378782984263965 
bokros 	 11857.193500304535 0.44378782984263965 
bankja 	 20993.851149304908 0.44378782984263965 
hazudik 	 6636.239838926713 0.7263933872216984 
