term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 510.3667903689566 1.49621890232428 
kai 	 2627.552357032712 1.3288557946090571 
shek's 	 6839.639168825459 0.9949712126564644 
government 	 674.3215573476732 1.3288557946090571 
forces 	 1219.4602300354309 1.3288557946090571 
japan 	 194.30611960659576 1.8738161688858004 
ultimate 	 3255.7692800184404 0.9949712126564644 
attitudes 	 2809.0090891891864 0.9949712126564644 
sian 	 6839.639168825459 0.9949712126564644 
conquest 	 5255.104714065424 0.9949712126564644 
looks 	 396.72182143260824 1.6638634982282814 
motives 	 4328.21147693016 0.9949712126564644 
decisions 	 1404.5045445945932 1.3288557946090571 
invade 	 6047.371941445442 0.9949712126564644 
korea 	 1024.7112180042304 1.5967718358495235 
manchuria 	 6839.639168825459 0.9949712126564644 
siberia 	 6047.371941445442 0.9949712126564644 
immigration 	 1999.6954340588873 1.3288557946090571 
traces 	 1311.6249763866147 1.3288557946090571 
america 	 1119.3310931575916 1.3288557946090571 
changes 	 944.8054804390912 1.3288557946090571 
occur 	 3306.5776446369036 0.9949712126564644 
family 	 1951.4097947901075 0.9949712126564644 
cultural 	 2280.230403602493 0.9949712126564644 
assimilation 	 4615.463868455236 0.9949712126564644 
rise 	 874.4166509244097 1.49621890232428 
fascism 	 2395.829047748896 1.3288557946090571 
prewar 	 6839.639168825459 0.9949712126564644 
basis 	 2259.257338104744 0.9949712126564644 
sino 	 5000.051634913282 0.9949712126564644 
soviet 	 655.8124881933073 1.5967718358495235 
relations 	 508.4188762153961 1.5967718358495235 
examines 	 139.19094282789726 1.8317902930716934 
ideological 	 3823.196641075218 0.9949712126564644 
differences 	 1140.1152018012465 1.3288557946090571 
created 	 2122.324566718919 0.9949712126564644 
discrepancies 	 5583.925322877809 0.9949712126564644 
russia 	 2280.230403602493 0.9949712126564644 
agriculture 	 3601.2763165692036 0.9949712126564644 
study 	 346.6866607653009 1.5967718358495235 
land 	 1297.5131482912175 1.3288557946090571 
cultivation 	 6839.639168825459 0.9949712126564644 
management 	 1904.7502550534557 0.9949712126564644 
environmental 	 2567.482795127569 0.9949712126564644 
factors 	 2140.910342075364 0.9949712126564644 
leading 	 880.8443913285136 1.3288557946090571 
communal 	 5000.051634913282 0.9949712126564644 
planting 	 5000.051634913282 0.9949712126564644 
harvesting 	 6839.639168825459 0.9949712126564644 
westernization 	 5583.925322877809 0.9949712126564644 
analysis 	 351.571395097721 1.5967718358495235 
attempts 	 2391.2885680850127 0.9949712126564644 
mao's 	 6047.371941445442 0.9949712126564644 
heirs 	 5255.104714065424 0.9949712126564644 
modernize 	 5255.104714065424 0.9949712126564644 
late 	 1326.0941036496365 1.3288557946090571 
gentry 	 6839.639168825459 0.9949712126564644 
role 	 187.3244763794375 1.775783295380905 
nineteenth 	 1953.951026623461 1.3288557946090571 
century 	 380.0384006004155 1.711813755516963 
society 	 867.5530946016347 1.3288557946090571 
chung 	 6047.371941445442 0.9949712126564644 
class 	 2323.3675984868873 0.9949712126564644 
structure 	 2000.0554340707913 0.9949712126564644 
vulnerability 	 5583.925322877809 0.9949712126564644 
influences 	 2681.8781882581998 0.9949712126564644 
pre 	 2595.026296582435 0.9949712126564644 
post 	 1129.628669052372 1.3288557946090571 
periods 	 1707.7585900766235 1.3288557946090571 
educational 	 2368.196873621088 0.9949712126564644 
affected 	 2878.303031925371 0.9949712126564644 
values 	 1283.7413975637844 1.3288557946090571 
people 	 334.82811265869634 1.5967718358495235 
effects 	 596.3014513713157 1.49621890232428 
ties 	 3907.902053246922 0.9949712126564644 
culture 	 1119.3310931575916 1.3288557946090571 
politics 	 2414.8564133577393 0.9949712126564644 
economy 	 1150.7977558176917 1.3288557946090571 
historically 	 1737.0727078191087 1.3288557946090571 
chinua 	 6839.639168825459 0.9949712126564644 
achebe 	 6839.639168825459 0.9949712126564644 
reviews 	 2438.9204600708617 0.9949712126564644 
book 	 369.07205469113063 1.6638634982282814 
dealing 	 1150.7977558176917 1.3288557946090571 
educated 	 5000.051634913282 0.9949712126564644 
nigeria 	 2231.4187433427032 1.3288557946090571 
backdrop 	 5255.104714065424 0.9949712126564644 
situation 	 1109.215784845284 1.3288557946090571 
communism 	 1248.1125963218774 1.49621890232428 
evolution 	 1311.6249763866147 1.3288557946090571 
contribution 	 3415.517180153247 0.9949712126564644 
revolutionary 	 3359.750022507586 0.9949712126564644 
transformation 	 3306.5776446369036 0.9949712126564644 
dragon's 	 6839.639168825459 0.9949712126564644 
village 	 2843.1310260692717 0.9949712126564644 
review 	 385.53598381974626 1.5967718358495235 
yuan 	 6839.639168825459 0.9949712126564644 
tsung 	 6839.639168825459 0.9949712126564644 
chen's 	 6839.639168825459 0.9949712126564644 
reform 	 2323.3675984868873 0.9949712126564644 
consolidation 	 5583.925322877809 0.9949712126564644 
compares 	 2488.623943017983 0.9949712126564644 
cassinelli's 	 6839.639168825459 0.9949712126564644 
total 	 2623.2499527732293 0.9949712126564644 
policy 	 259.54054071926583 1.7477915762672158 
korean 	 1082.05286923254 1.5967718358495235 
examples 	 2775.876334543059 0.9949712126564644 
cold 	 683.1034360306494 1.6638634982282814 
arising 	 3999.3908681177745 0.9949712126564644 
world 	 158.41107855081782 1.775783295380905 
beginnings 	 3670.570259305389 0.9949712126564644 
moscow 	 2990.820035150919 0.9949712126564644 
agreement 	 2368.196873621088 0.9949712126564644 
uniting 	 5583.925322877809 0.9949712126564644 
russian 	 2345.562470621554 0.9949712126564644 
causes 	 1257.155208628443 1.3288557946090571 
korea's 	 6839.639168825459 0.9949712126564644 
confucian 	 6839.639168825459 0.9949712126564644 
influence 	 983.6980346836176 1.3288557946090571 
south 	 2033.6755048615844 0.9949712126564644 
economyand 	 6047.371941445442 0.9949712126564644 
reunification 	 5000.051634913282 0.9949712126564644 
opium 	 3419.8195844127295 1.3288557946090571 
commissioner 	 5255.104714065424 0.9949712126564644 
hsu 	 6839.639168825459 0.9949712126564644 
provoking 	 6047.371941445442 0.9949712126564644 
authorities 	 2952.070561585615 0.9949712126564644 
british 	 936.3363630630621 1.49621890232428 
traders 	 5000.051634913282 0.9949712126564644 
reviewed 	 3601.2763165692036 0.9949712126564644 
histories 	 4328.21147693016 0.9949712126564644 
struggle 	 1476.0352807928075 1.3288557946090571 
control 	 1610.744520396092 0.9949712126564644 
peasant 	 5000.051634913282 0.9949712126564644 
classes 	 3306.5776446369036 0.9949712126564644 
describes 	 2301.5955116353834 0.9949712126564644 
events 	 420.80723531198737 1.6638634982282814 
focusing 	 2323.3675984868873 0.9949712126564644 
nationalists 	 5000.051634913282 0.9949712126564644 
origins 	 641.8706987818922 1.5967718358495235 
involvement 	 904.1199982243701 1.49621890232428 
deciphers 	 6047.371941445442 0.9949712126564644 
united 	 525.3098820803568 1.49621890232428 
reflecting 	 3474.1454156382174 0.9949712126564644 
times 	 1859.9209799192552 0.9949712126564644 
including 	 334.51449738569835 1.49621890232428 
french 	 555.1752669086118 1.6638634982282814 
rapid 	 1911.598320537609 1.3288557946090571 
shift 	 3823.196641075218 0.9949712126564644 
bipolar 	 5583.925322877809 0.9949712126564644 
capitalism 	 3907.902053246922 0.9949712126564644 
occupation's 	 6839.639168825459 0.9949712126564644 
reorientation 	 6839.639168825459 0.9949712126564644 
occupation 	 976.9755133117305 1.5967718358495235 
inextricably 	 5583.925322877809 0.9949712126564644 
intertwined 	 5583.925322877809 0.9949712126564644 
personality 	 3359.750022507586 0.9949712126564644 
douglas 	 1999.6954340588873 1.3288557946090571 
macarthur 	 2627.552357032712 1.3288557946090571 
ruled 	 4098.844872016922 0.9949712126564644 
nation 	 3072.49763098251 0.9949712126564644 
virtual 	 4462.8374866854065 0.9949712126564644 
shogun 	 6839.639168825459 0.9949712126564644 
stamped 	 5255.104714065424 0.9949712126564644 
policies 	 535.227585518841 1.5967718358495235 
unique 	 2843.1310260692717 0.9949712126564644 
genius 	 4098.844872016922 0.9949712126564644 
determination 	 3535.9442495501426 0.9949712126564644 
occidental 	 6839.639168825459 0.9949712126564644 
perceptions 	 4328.21147693016 0.9949712126564644 
colonial 	 1911.598320537609 1.3288557946090571 
burma 	 1751.7015713551414 1.49621890232428 
intervention 	 3207.123640737757 0.9949712126564644 
affairs 	 1356.179997336555 1.3288557946090571 
anglo 	 2395.829047748896 1.3288557946090571 
burmese 	 5583.925322877809 0.9949712126564644 
wars 	 3744.3377889656326 0.9949712126564644 
response 	 1244.3119715089915 1.3288557946090571 
religious 	 2712.35999467311 0.9949712126564644 
commercial 	 2623.2499527732293 0.9949712126564644 
communities 	 3160.464101001105 0.9949712126564644 
writers 	 3306.5776446369036 0.9949712126564644 
population 	 2368.196873621088 0.9949712126564644 
landscape 	 4098.844872016922 0.9949712126564644 
presence 	 3359.750022507586 0.9949712126564644 
indochina 	 1395.9813307194522 1.5967718358495235 
activity 	 2301.5955116353834 0.9949712126564644 
colonization 	 2500.025817456641 1.3288557946090571 
developments 	 3030.9294136952008 0.9949712126564644 
stringer 	 3419.8195844127295 1.3288557946090571 
lawrence 	 1835.2851296526944 1.3288557946090571 
india 	 3535.9442495501426 0.9949712126564644 
company 	 1061.1622833594595 1.3288557946090571 
army 	 1627.8846400092202 1.3288557946090571 
examination 	 582.7734030692332 1.49621890232428 
life 	 708.0908730531319 1.3288557946090571 
soldier 	 4615.463868455236 0.9949712126564644 
father 	 3535.9442495501426 0.9949712126564644 
indian 	 1767.9721247750713 1.3288557946090571 
shaping 	 3907.902053246922 0.9949712126564644 
son 	 3601.2763165692036 0.9949712126564644 
liang 	 6839.639168825459 0.9949712126564644 
heng 	 3419.8195844127295 1.3288557946090571 
issues 	 1587.4171801216223 0.9949712126564644 
keeping 	 3823.196641075218 0.9949712126564644 
faith 	 3359.750022507586 0.9949712126564644 
lives 	 1387.9381672715294 1.3288557946090571 
story 	 1311.6249763866147 1.3288557946090571 
managed 	 4615.463868455236 0.9949712126564644 
maintain 	 2878.303031925371 0.9949712126564644 
attack 	 373.30555805639847 1.798182323991442 
various 	 1396.4743613516232 0.9949712126564644 
revolutions 	 4207.784407533264 0.9949712126564644 
occurred 	 2990.820035150919 0.9949712126564644 
jardine 	 6839.639168825459 0.9949712126564644 
matheson 	 6839.639168825459 0.9949712126564644 
current 	 1610.744520396092 0.9949712126564644 
operations 	 2488.623943017983 0.9949712126564644 
trading 	 1835.2851296526944 1.3288557946090571 
house 	 2050.863798689254 0.9949712126564644 
hong 	 4462.8374866854065 0.9949712126564644 
kong 	 4462.8374866854065 0.9949712126564644 
atomic 	 769.2439780758726 1.711813755516963 
bomb 	 781.5804106493844 1.6638634982282814 
discusses 	 514.0479784263283 1.49621890232428 
technical 	 2914.591794098936 0.9949712126564644 
development 	 1330.0573393389013 0.9949712126564644 
pearl 	 461.54638684552356 1.816512540964333 
harbor 	 558.3925322877809 1.816512540964333 
december 	 1387.9381672715294 1.3288557946090571 
nationalistic 	 4462.8374866854065 0.9949712126564644 
expansionist 	 6047.371941445442 0.9949712126564644 
movements 	 2990.820035150919 0.9949712126564644 
culminating 	 4462.8374866854065 0.9949712126564644 
minds 	 5000.051634913282 0.9949712126564644 
eliminating 	 4207.784407533264 0.9949712126564644 
main 	 2050.863798689254 0.9949712126564644 
threat 	 3255.7692800184404 0.9949712126564644 
plans 	 991.8045535815206 1.3288557946090571 
allied 	 4615.463868455236 0.9949712126564644 
territories 	 2103.892203766632 1.3288557946090571 
pacific 	 1158.0484718794057 1.49621890232428 
views 	 2033.6755048615844 0.9949712126564644 
japan's 	 2627.552357032712 1.3288557946090571 
surprise 	 4462.8374866854065 0.9949712126564644 
taunting 	 6047.371941445442 0.9949712126564644 
withholding 	 5583.925322877809 0.9949712126564644 
resources 	 2140.910342075364 0.9949712126564644 
zimmerman 	 5583.925322877809 0.9949712126564644 
telegram 	 5583.925322877809 0.9949712126564644 
quotes 	 4462.8374866854065 0.9949712126564644 
initial 	 3255.7692800184404 0.9949712126564644 
messages 	 4098.844872016922 0.9949712126564644 
effect 	 1802.7590692024175 0.9949712126564644 
diplomatic 	 3823.196641075218 0.9949712126564644 
mexico 	 3255.7692800184404 0.9949712126564644 
germany 	 2595.026296582435 0.9949712126564644 
johnson 	 1835.2851296526944 1.3288557946090571 
administration 	 1951.4097947901075 0.9949712126564644 
presidential 	 2488.623943017983 0.9949712126564644 
lyndon 	 5583.925322877809 0.9949712126564644 
consistent 	 4207.784407533264 0.9949712126564644 
traditional 	 2414.8564133577393 0.9949712126564644 
american 	 126.72886284065424 1.816512540964333 
exception 	 3907.902053246922 0.9949712126564644 
responsible 	 2540.5874365877166 0.9949712126564644 
details 	 3030.9294136952008 0.9949712126564644 
conflicts 	 3115.634825866905 0.9949712126564644 
concludes 	 1707.7585900766235 1.3288557946090571 
forced 	 1653.2888223184518 1.3288557946090571 
innocence 	 4462.8374866854065 0.9949712126564644 
image 	 2068.3145193347455 0.9949712126564644 
aggressor 	 6047.371941445442 0.9949712126564644 
helper 	 5583.925322877809 0.9949712126564644 
lingering 	 5255.104714065424 0.9949712126564644 
departure 	 4615.463868455236 0.9949712126564644 
smith 	 3306.5776446369036 0.9949712126564644 
consequences 	 1404.5045445945932 1.3288557946090571 
decision 	 406.7351009723169 1.6638634982282814 
loss 	 1356.179997336555 1.3288557946090571 
played 	 3207.123640737757 0.9949712126564644 
chiang 	 5583.925322877809 0.9949712126564644 
shek 	 6047.371941445442 0.9949712126564644 
neutralization 	 6047.371941445442 0.9949712126564644 
taiwan 	 4207.784407533264 0.9949712126564644 
manipulations 	 5000.051634913282 0.9949712126564644 
truman 	 1861.3084409592698 1.49621890232428 
mcarthur 	 6047.371941445442 0.9949712126564644 
drop 	 917.6425648263472 1.5967718358495235 
crisis 	 1150.7977558176917 1.3288557946090571 
depth 	 2809.0090891891864 0.9949712126564644 
major 	 765.5501855534349 1.3288557946090571 
twentieth 	 3601.2763165692036 0.9949712126564644 
stressing 	 3255.7692800184404 0.9949712126564644 
opposition 	 2567.482795127569 0.9949712126564644 
actual 	 2878.303031925371 0.9949712126564644 
hiroshima 	 1751.7015713551414 1.49621890232428 
nagasaki 	 2791.9626614389044 1.3288557946090571 
tragedy 	 3907.902053246922 0.9949712126564644 
mankind 	 4791.658095497792 0.9949712126564644 
run 	 2623.2499527732293 0.9949712126564644 
information 	 949.4268763144971 0.9949712126564644 
relevant 	 3306.5776446369036 0.9949712126564644 
atom 	 6047.371941445442 0.9949712126564644 
foreknowledge 	 3023.685970722721 1.3288557946090571 
attempt 	 2368.196873621088 0.9949712126564644 
assess 	 3999.3908681177745 0.9949712126564644 
extent 	 2681.8781882581998 0.9949712126564644 
america's 	 3306.5776446369036 0.9949712126564644 
leaders 	 2368.196873621088 0.9949712126564644 
prior 	 1340.9390941290999 1.3288557946090571 
kennedy 	 3415.517180153247 0.9949712126564644 
maker 	 4328.21147693016 0.9949712126564644 
president 	 967.8220137964238 1.3288557946090571 
kennedy's 	 5000.051634913282 0.9949712126564644 
implementation 	 2843.1310260692717 0.9949712126564644 
fields 	 3744.3377889656326 0.9949712126564644 
security 	 1983.6091071630412 0.9949712126564644 
especially 	 1983.6091071630412 0.9949712126564644 
cuba 	 3907.902053246922 0.9949712126564644 
brief 	 1109.215784845284 1.3288557946090571 
account 	 1099.2764038854507 1.3288557946090571 
concentrating 	 5000.051634913282 0.9949712126564644 
turkey 	 4098.844872016922 0.9949712126564644 
berlin 	 4615.463868455236 0.9949712126564644 
blockade 	 5000.051634913282 0.9949712126564644 
samoa 	 4615.463868455236 0.9949712126564644 
accommodation 	 5000.051634913282 0.9949712126564644 
adjusting 	 6047.371941445442 0.9949712126564644 
processes 	 2952.070561585615 0.9949712126564644 
civilization 	 3415.517180153247 0.9949712126564644 
samoan 	 6047.371941445442 0.9949712126564644 
system 	 1232.9100970703337 0.9949712126564644 
social 	 733.4950553623635 1.3288557946090571 
structures 	 2878.303031925371 0.9949712126564644 
island 	 3359.750022507586 0.9949712126564644 
dealt 	 3907.902053246922 0.9949712126564644 
change 	 1830.9827253932121 0.9949712126564644 
harry 	 2395.829047748896 1.3288557946090571 
politician 	 5000.051634913282 0.9949712126564644 
presidency 	 3823.196641075218 0.9949712126564644 
deal 	 1270.2937182938583 1.3288557946090571 
preface 	 5000.051634913282 0.9949712126564644 
biography 	 790.1160252502763 1.5967718358495235 
congress 	 2623.2499527732293 0.9949712126564644 
fair 	 3207.123640737757 0.9949712126564644 
dismal 	 5583.925322877809 0.9949712126564644 
brigadier 	 6047.371941445442 0.9949712126564644 
smedley 	 6047.371941445442 0.9949712126564644 
darlington 	 6047.371941445442 0.9949712126564644 
butler 	 4615.463868455236 0.9949712126564644 
famous 	 3744.3377889656326 0.9949712126564644 
childhood 	 3535.9442495501426 0.9949712126564644 
boxer 	 6047.371941445442 0.9949712126564644 
rebellion 	 4098.844872016922 0.9949712126564644 
continued 	 2623.2499527732293 0.9949712126564644 
fighting 	 3601.2763165692036 0.9949712126564644 
central 	 2000.0554340707913 0.9949712126564644 
activities 	 2050.863798689254 0.9949712126564644 
philadelphia 	 3907.902053246922 0.9949712126564644 
includes 	 1564.556418075899 0.9949712126564644 
short 	 2259.257338104744 0.9949712126564644 
commander 	 3823.196641075218 0.9949712126564644 
theater 	 4207.784407533264 0.9949712126564644 
vast 	 3823.196641075218 0.9949712126564644 
restructuring 	 4791.658095497792 0.9949712126564644 
democratic 	 2391.2885680850127 0.9949712126564644 
mold 	 5255.104714065424 0.9949712126564644 
john 	 1219.4602300354309 1.3288557946090571 
hersey 	 6839.639168825459 0.9949712126564644 
survivors 	 4462.8374866854065 0.9949712126564644 
physiological 	 4615.463868455236 0.9949712126564644 
psychological 	 2623.2499527732293 0.9949712126564644 
blast 	 5255.104714065424 0.9949712126564644 
bombing 	 2307.731934227618 1.3288557946090571 
aftermath 	 1999.6954340588873 1.3288557946090571 
totally 	 4207.784407533264 0.9949712126564644 
irrational 	 5255.104714065424 0.9949712126564644 
attitude 	 2775.876334543059 0.9949712126564644 
outset 	 5255.104714065424 0.9949712126564644 
relocation 	 5000.051634913282 0.9949712126564644 
internment 	 6047.371941445442 0.9949712126564644 
camps 	 3907.902053246922 0.9949712126564644 
property 	 2595.026296582435 0.9949712126564644 
labor 	 2463.502052638423 0.9949712126564644 
infamy 	 6047.371941445442 0.9949712126564644 
toland 	 3023.685970722721 1.3288557946090571 
offers 	 2368.196873621088 0.9949712126564644 
excellent 	 3907.902053246922 0.9949712126564644 
circumstances 	 2463.502052638423 0.9949712126564644 
controversies 	 4791.658095497792 0.9949712126564644 
surrounding 	 2843.1310260692717 0.9949712126564644 
verdict 	 4462.8374866854065 0.9949712126564644 
gordon 	 2500.025817456641 1.3288557946090571 
prange 	 6047.371941445442 0.9949712126564644 
comprehensive 	 2567.482795127569 0.9949712126564644 
asserting 	 5000.051634913282 0.9949712126564644 
americans 	 3115.634825866905 0.9949712126564644 
vastly 	 4615.463868455236 0.9949712126564644 
underestimated 	 5255.104714065424 0.9949712126564644 
strength 	 3670.570259305389 0.9949712126564644 
ambitions 	 2395.829047748896 1.3288557946090571 
sensible 	 4791.658095497792 0.9949712126564644 
dropping 	 5000.051634913282 0.9949712126564644 
bombs 	 5583.925322877809 0.9949712126564644 
swiftly 	 6047.371941445442 0.9949712126564644 
curb 	 4791.658095497792 0.9949712126564644 
intrusion 	 4791.658095497792 0.9949712126564644 
asian 	 3907.902053246922 0.9949712126564644 
parties 	 1257.155208628443 1.3288557946090571 
power 	 823.3266163454222 1.3288557946090571 
berger 	 5255.104714065424 0.9949712126564644 
militaristic 	 6839.639168825459 0.9949712126564644 
buildup 	 5583.925322877809 0.9949712126564644 
sunk 	 5583.925322877809 0.9949712126564644 
real 	 2280.230403602493 0.9949712126564644 
emerged 	 4098.844872016922 0.9949712126564644 
forms 	 2068.3145193347455 0.9949712126564644 
shape 	 3907.902053246922 0.9949712126564644 
clyde 	 5583.925322877809 0.9949712126564644 
prestowitz 	 6047.371941445442 0.9949712126564644 
critique 	 2914.591794098936 0.9949712126564644 
worlds 	 3907.902053246922 0.9949712126564644 
largest 	 2878.303031925371 0.9949712126564644 
debtor 	 6047.371941445442 0.9949712126564644 
background 	 2414.8564133577393 0.9949712126564644 
economic 	 1709.1277982216227 0.9949712126564644 
relationship 	 1683.726752876699 0.9949712126564644 
competitive 	 3415.517180153247 0.9949712126564644 
industrial 	 2259.257338104744 0.9949712126564644 
strategy 	 2652.188207299273 0.9949712126564644 
top 	 1067.6537525392378 0.9949712126564644 
experienced 	 1386.7466430612037 0.9949712126564644 
microsoft 	 738.7142697187737 1.3288557946090571 
internet 	 1183.2066141232121 0.9949712126564644 
explorer 	 1531.1003711068697 0.9949712126564644 
msie30 	 1531.1003711068697 0.9949712126564644 
http 	 501.5013497853188 0.9949712126564644 
www 	 497.04520379022244 0.9949712126564644 
com 	 183.90034472427854 1.49621890232428 
htm 	 749.8767078989675 0.9949712126564644 
start 	 1232.9100970703337 0.9949712126564644 
send 	 1207.7882066907737 0.9949712126564644 
comments 	 431.25619238844536 1.49621890232428 
mailto 	 830.3219585977043 0.9949712126564644 
updated 	 1224.4746344291511 0.9949712126564644 
copyright 	 891.4595254966814 0.9949712126564644 
asm 	 1531.1003711068697 0.9949712126564644 
