term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 679.5960235709116 1.380883681946633 
introductory 	 7435.463115853041 0.8528625562904855 
account 	 2927.556757154254 0.8528625562904855 
contribution 	 2274.0232494283646 1.195799011641758 
followed 	 4335.328822561738 0.8528625562904855 
sections 	 5203.698097149445 0.8528625562904855 
epistemology 	 3035.8503397353015 1.380883681946633 
phenomenology 	 2013.1452525984168 1.4967136635134604 
human 	 335.11940097537746 1.6776424945929997 
nature 	 257.74717497780523 1.762884344536895 
criticisms 	 6657.986516481204 0.8528625562904855 
hume 	 777.5123335090478 1.739963643437141 
kant 	 2219.3288388270676 1.380883681946633 
descartes' 	 3035.8503397353015 1.380883681946633 
influence 	 1309.876123174511 1.195799011641758 
modern 	 639.1909868372894 1.4967136635134604 
study 	 369.3138041538324 1.5760332642900043 
mind 	 328.2252210624132 1.739963643437141 
body 	 811.9065923507986 1.4967136635134604 
review 	 684.4978330401327 1.380883681946633 
meditation 	 2971.320496384597 1.195799011641758 
series 	 1727.7471668409737 1.195799011641758 
observes 	 196.98732094719836 1.7984204821556118 
decartes' 	 8052.581010393667 0.8528625562904855 
philosophic 	 5763.375212500178 0.8528625562904855 
concepts 	 623.4050501233511 1.6337547361600477 
truth 	 1221.9177459892392 1.4967136635134604 
god's 	 6657.986516481204 0.8528625562904855 
deduction 	 6657.986516481204 0.8528625562904855 
reasoning 	 5942.640992769194 0.8528625562904855 
intuition 	 4026.2905051968337 1.195799011641758 
role 	 665.1685110516275 1.380883681946633 
father 	 4708.405203687941 0.8528625562904855 
western 	 1342.7301459639345 1.195799011641758 
examines 	 145.6277193366239 1.82469339753337 
development 	 1771.0824763550377 0.8528625562904855 
basis 	 3008.3899112820827 0.8528625562904855 
understanding 	 3740.4303007401063 0.8528625562904855 
knowledge 	 473.4015299679253 1.6776424945929997 
proving 	 1867.6721692229887 1.380883681946633 
god 	 771.0191488190969 1.6337547361600477 
transcendent 	 9107.551019205905 0.8528625562904855 
known 	 2777.730966332483 0.8528625562904855 
result 	 2730.8965018416843 0.8528625562904855 
thinking 	 2492.94930656417 1.195799011641758 
consciousness 	 959.0800619104684 1.5760332642900043 
certainity 	 8052.581010393667 0.8528625562904855 
proof 	 5763.375212500178 0.8528625562904855 
self 	 344.266699303093 1.7121375183000584 
raising 	 6145.8757723437175 0.8528625562904855 
question 	 1490.4828729535034 1.195799011641758 
certainty 	 6997.61100158143 0.8528625562904855 
existing 	 3930.9286043161032 0.8528625562904855 
concept 	 383.0958408474468 1.7121375183000584 
metaphysical 	 3498.805500790715 1.195799011641758 
following 	 2242.022850287258 0.8528625562904855 
logic 	 5942.640992769194 0.8528625562904855 
reason 	 357.11448841023446 1.762884344536895 
experiment 	 5457.954414006784 0.8528625562904855 
discourse 	 1749.4027503953575 1.4967136635134604 
method 	 1640.1794068747504 1.195799011641758 
concern 	 3418.8178601786176 0.8528625562904855 
finding 	 2236.893934495427 1.195799011641758 
starting 	 2236.893934495427 1.195799011641758 
specifically 	 3455.4943336819474 0.8528625562904855 
john 	 405.9532961753993 1.7121375183000584 
locke 	 1610.5162020787334 1.5760332642900043 
events 	 1400.8499828189956 1.195799011641758 
shaping 	 5203.698097149445 0.8528625562904855 
locke's 	 1239.2438526421734 1.6337547361600477 
life 	 1885.7643198370372 0.8528625562904855 
biographical 	 2545.45288176574 1.195799011641758 
sketch 	 2545.45288176574 1.195799011641758 
prominent 	 4548.046498856729 0.8528625562904855 
philosopher 	 1980.8803309230645 1.380883681946633 
time 	 483.7415009488724 1.380883681946633 
pioneer 	 6380.493107040804 0.8528625562904855 
liberal 	 3930.9286043161032 0.8528625562904855 
looks 	 1320.6706304033896 1.195799011641758 
ideas 	 386.71975994062143 1.7121375183000584 
politics 	 803.8957701510235 1.4967136635134604 
theory 	 295.40269895617183 1.762884344536895 
personal 	 725.5167967299602 1.380883681946633 
identity 	 1118.4469672477135 1.4967136635134604 
butler's 	 9107.551019205905 0.8528625562904855 
criticism 	 2274.0232494283646 1.195799011641758 
joseph 	 4795.400309552343 0.8528625562904855 
butlers 	 9107.551019205905 0.8528625562904855 
idenity 	 8052.581010393667 0.8528625562904855 
declaration 	 2313.0574464572906 1.195799011641758 
independence 	 2104.2110068782513 1.195799011641758 
comments 	 344.55219150404923 1.5760332642900043 
relationship 	 560.5057125718145 1.4967136635134604 
treatise 	 1487.092623170608 1.5760332642900043 
government 	 448.9577472804718 1.4967136635134604 
takes 	 3785.8665106539206 0.8528625562904855 
position 	 441.78691812532963 1.5760332642900043 
reference 	 3653.4351948757044 0.8528625562904855 
emphasis 	 3247.6263694031945 0.8528625562904855 
natural 	 427.3522325223272 1.7121375183000584 
rights 	 467.4271263129534 1.380883681946633 
afn 	 368.15576510444134 1.6337547361600477 
meaning 	 1232.103756539672 1.380883681946633 
words 	 4091.2873091473148 0.8528625562904855 
observation 	 1746.5382450222464 1.195799011641758 
belief 	 1402.807337918834 1.380883681946633 
attention 	 1623.8131847015973 1.195799011641758 
language 	 1640.1794068747504 1.195799011641758 
avoid 	 4148.728088337209 0.8528625562904855 
pitfalls 	 6380.493107040804 0.8528625562904855 
careless 	 9107.551019205905 0.8528625562904855 
abstraction 	 9107.551019205905 0.8528625562904855 
rise 	 3493.076490044493 0.8528625562904855 
verbal 	 5457.954414006784 0.8528625562904855 
confusion 	 5457.954414006784 0.8528625562904855 
tratises 	 9107.551019205905 0.8528625562904855 
thomas 	 628.9977721706496 1.6776424945929997 
hobbes 	 2219.3288388270676 1.380883681946633 
analyzes 	 614.3128469377743 1.4967136635134604 
hobbesian 	 9107.551019205905 0.8528625562904855 
notions 	 5603.016507668966 0.8528625562904855 
reflected 	 2662.7615491142838 1.195799011641758 
masterpiece 	 3328.993258240602 1.195799011641758 
leviathan 	 8052.581010393667 0.8528625562904855 
obligation 	 2728.977207003392 1.195799011641758 
sharply 	 8052.581010393667 0.8528625562904855 
individualistic 	 6657.986516481204 0.8528625562904855 
strain 	 6997.61100158143 0.8528625562904855 
enlightment 	 8052.581010393667 0.8528625562904855 
seen 	 1437.9792977519332 1.195799011641758 
focusing 	 1546.8790397624857 1.195799011641758 
views 	 270.80088524928533 1.762884344536895 
liberty 	 576.3375212500177 1.762884344536895 
necessity 	 2545.45288176574 1.195799011641758 
notes 	 2685.460291927869 0.8528625562904855 
mill's 	 1749.4027503953575 1.4967136635134604 
social 	 244.17748780873077 1.7121375183000584 
civil 	 2598.4651860634676 0.8528625562904855 
free 	 641.99857903159 1.380883681946633 
mills 	 1440.8438031250446 1.4967136635134604 
theories 	 240.25480047688308 1.8124726887209381 
freedom 	 292.75567571542535 1.762884344536895 
control 	 1072.4204549618776 1.195799011641758 
inherent 	 2313.0574464572906 1.195799011641758 
truths 	 8052.581010393667 0.8528625562904855 
society 	 577.6097156534069 1.4967136635134604 
justifiable 	 6997.61100158143 0.8528625562904855 
interference 	 5763.375212500178 0.8528625562904855 
mill 	 867.2830161915741 1.6337547361600477 
restraint 	 6997.61100158143 0.8528625562904855 
apply 	 4035.9357547192435 0.8528625562904855 
analysis 	 124.83911655613446 1.8354187651273024 
book 	 819.0837959170324 1.380883681946633 
stuart 	 2478.4877052843467 1.380883681946633 
speech 	 3785.8665106539206 0.8528625562904855 
arguments 	 1445.1096075205792 1.380883681946633 
true 	 4035.9357547192435 0.8528625562904855 
sacrificed 	 8052.581010393667 0.8528625562904855 
occassions 	 9107.551019205905 0.8528625562904855 
desire 	 1467.6614683981825 1.380883681946633 
habit 	 3498.805500790715 1.195799011641758 
considers 	 4148.728088337209 0.8528625562904855 
primarily 	 3930.9286043161032 0.8528625562904855 
defining 	 2545.45288176574 1.195799011641758 
forces 	 3247.6263694031945 0.8528625562904855 
terms 	 682.7241254604211 1.4967136635134604 
utilitarian 	 7435.463115853041 0.8528625562904855 
effects 	 2382.075614139482 0.8528625562904855 
psychological 	 3493.076490044493 0.8528625562904855 
liberalism 	 3072.9378861718587 1.195799011641758 
perspective 	 3348.01439638231 0.8528625562904855 
liberalism's 	 9107.551019205905 0.8528625562904855 
enduring 	 9107.551019205905 0.8528625562904855 
advocacy 	 4887.670983956957 0.8528625562904855 
action 	 3064.7667267795746 0.8528625562904855 
choice 	 3531.610193796582 0.8528625562904855 
relatively 	 4708.405203687941 0.8528625562904855 
classic 	 2492.94930656417 1.195799011641758 
dismissal 	 5763.375212500178 0.8528625562904855 
conformity 	 6380.493107040804 0.8528625562904855 
kant's 	 671.0484175328056 1.7984204821556118 
copernican 	 8052.581010393667 0.8528625562904855 
revolution 	 3493.076490044493 0.8528625562904855 
metaphysics 	 6657.986516481204 0.8528625562904855 
antimomes 	 9107.551019205905 0.8528625562904855 
pure 	 1536.4689430859294 1.4967136635134604 
kantian 	 8052.581010393667 0.8528625562904855 
distinction 	 4795.400309552343 0.8528625562904855 
various 	 929.7611452218595 1.195799011641758 
forms 	 2754.133594424744 0.8528625562904855 
conception 	 1276.0986214081606 1.5760332642900043 
mathematics 	 2728.977207003392 1.195799011641758 
based 	 936.2933741710084 1.195799011641758 
synthetic 	 5203.698097149445 0.8528625562904855 
priori 	 6997.61100158143 0.8528625562904855 
empirical 	 3190.246553520402 1.195799011641758 
lower 	 3418.8178601786176 0.8528625562904855 
required 	 3153.4520049442654 0.8528625562904855 
demonstrate 	 4795.400309552343 0.8528625562904855 
certainties 	 9107.551019205905 0.8528625562904855 
principles 	 4208.422013756503 0.8528625562904855 
immanuel 	 4026.2905051968337 1.195799011641758 
noumenon 	 9107.551019205905 0.8528625562904855 
aim 	 5090.90576353148 0.8528625562904855 
bring 	 3653.4351948757044 0.8528625562904855 
examination 	 582.0086085770163 1.4967136635134604 
acquired 	 4473.787868990854 0.8528625562904855 
implications 	 1139.6059533928724 1.380883681946633 
theology 	 2478.4877052843467 1.380883681946633 
address 	 3247.6263694031945 0.8528625562904855 
questions 	 2457.2513877510974 0.8528625562904855 
definition 	 1607.791540302047 1.195799011641758 
regarding 	 967.179676527133 1.380883681946633 
types 	 3008.3899112820827 0.8528625562904855 
imperatives 	 9107.551019205905 0.8528625562904855 
define 	 4708.405203687941 0.8528625562904855 
moral 	 454.5874787941461 1.739963643437141 
duty 	 2045.6436545736574 1.195799011641758 
inclination 	 4026.2905051968337 1.195799011641758 
assessing 	 5942.640992769194 0.8528625562904855 
strengths 	 5090.90576353148 0.8528625562904855 
weaknesses 	 4795.400309552343 0.8528625562904855 
attempting 	 4985.89861312834 0.8528625562904855 
determine 	 3531.610193796582 0.8528625562904855 
value 	 958.6528651679555 1.380883681946633 
decisive 	 7435.463115853041 0.8528625562904855 
key 	 2663.240919208875 0.8528625562904855 
individuals 	 1727.7471668409737 1.195799011641758 
rousseau's 	 1062.2090165504344 1.6776424945929997 
letter 	 4208.422013756503 0.8528625562904855 
voltaire 	 6997.61100158143 0.8528625562904855 
contract 	 4270.553089416331 0.8528625562904855 
stating 	 5090.90576353148 0.8528625562904855 
primitive 	 6657.986516481204 0.8528625562904855 
simplicity 	 6997.61100158143 0.8528625562904855 
progress 	 3832.70097514472 0.8528625562904855 
able 	 3123.31240619948 0.8528625562904855 
corrupt 	 6145.8757723437175 0.8528625562904855 
confessions 	 6657.986516481204 0.8528625562904855 
contributions 	 3653.4351948757044 0.8528625562904855 
enlightenment 	 5942.640992769194 0.8528625562904855 
thinker 	 3498.805500790715 1.195799011641758 
expressed 	 2017.9678773596218 1.195799011641758 
highly 	 3832.70097514472 0.8528625562904855 
sensitive 	 4708.405203687941 0.8528625562904855 
autobiography 	 6997.61100158143 0.8528625562904855 
emile 	 6657.986516481204 0.8528625562904855 
discussion 	 564.7101752408101 1.4967136635134604 
ideal 	 1118.4469672477135 1.4967136635134604 
stressing 	 2167.664411280869 1.195799011641758 
authority 	 3313.8107097754773 0.8528625562904855 
inequality 	 3328.993258240602 1.195799011641758 
assumption 	 6380.493107040804 0.8528625562904855 
negative 	 4035.9357547192435 0.8528625562904855 
stance 	 6145.8757723437175 0.8528625562904855 
civilization 	 4548.046498856729 0.8528625562904855 
claiming 	 5457.954414006784 0.8528625562904855 
increased 	 3696.3112696190165 0.8528625562904855 
advent 	 4795.400309552343 0.8528625562904855 
governments 	 3832.70097514472 0.8528625562904855 
democracies 	 6380.493107040804 0.8528625562904855 
correct 	 4208.422013756503 0.8528625562904855 
condition 	 3611.733956161394 0.8528625562904855 
marxism 	 2478.4877052843467 1.380883681946633 
liberation 	 2728.977207003392 1.195799011641758 
marxist 	 1120.6033015337932 1.5760332642900043 
affect 	 3418.8178601786176 0.8528625562904855 
karl 	 800.4309296669952 1.6776424945929997 
marx 	 553.9887347920378 1.739963643437141 
classical 	 4270.553089416331 0.8528625562904855 
ideals 	 1629.2236613189855 1.380883681946633 
humanized 	 9107.551019205905 0.8528625562904855 
sense 	 3653.4351948757044 0.8528625562904855 
regard 	 3571.144884102345 0.8528625562904855 
selected 	 3982.5267659664905 0.8528625562904855 
writings 	 894.7575737981707 1.5760332642900043 
sociological 	 2074.3640441686043 1.195799011641758 
translated 	 6997.61100158143 0.8528625562904855 
bottomore 	 9107.551019205905 0.8528625562904855 
attempt 	 1576.7260024721327 1.195799011641758 
develop 	 3418.8178601786176 0.8528625562904855 
marx' 	 8052.581010393667 0.8528625562904855 
proper 	 4402.984405194547 0.8528625562904855 
forerunner 	 7435.463115853041 0.8528625562904855 
friedrich 	 7435.463115853041 0.8528625562904855 
engels 	 7435.463115853041 0.8528625562904855 
bouregois 	 9107.551019205905 0.8528625562904855 
proletarians 	 9107.551019205905 0.8528625562904855 
class 	 3093.7580795249714 0.8528625562904855 
conflict 	 3184.2005254815303 0.8528625562904855 
contained 	 5203.698097149445 0.8528625562904855 
communist 	 3247.6263694031945 0.8528625562904855 
manifesto 	 6997.61100158143 0.8528625562904855 
marx's 	 6380.493107040804 0.8528625562904855 
direct 	 3383.004443120302 0.8528625562904855 
quotes 	 5942.640992769194 0.8528625562904855 
utilizing 	 5325.5230982285675 0.8528625562904855 
writer's 	 8052.581010393667 0.8528625562904855 
somewhat 	 4708.405203687941 0.8528625562904855 
random 	 6380.493107040804 0.8528625562904855 
reflections 	 6657.986516481204 0.8528625562904855 
approach 	 3093.7580795249714 0.8528625562904855 
aimed 	 4473.787868990854 0.8528625562904855 
argument 	 5090.90576353148 0.8528625562904855 
authentic 	 6997.61100158143 0.8528625562904855 
particular 	 1437.9792977519332 1.195799011641758 
issue 	 2160.6130717918572 0.8528625562904855 
systematic 	 5457.954414006784 0.8528625562904855 
materialist 	 9107.551019205905 0.8528625562904855 
capitalism 	 5203.698097149445 0.8528625562904855 
texts 	 7435.463115853041 0.8528625562904855 
concerned 	 3653.4351948757044 0.8528625562904855 
philosophical 	 867.0657645123475 1.5760332642900043 
scholar 	 6380.493107040804 0.8528625562904855 
antonio 	 7435.463115853041 0.8528625562904855 
gramsci's 	 9107.551019205905 0.8528625562904855 
interpretation 	 4035.9357547192435 0.8528625562904855 
compared 	 3215.583080604094 0.8528625562904855 
weber's 	 9107.551019205905 0.8528625562904855 
machiavelli 	 874.7013751976788 1.7121375183000584 
applied 	 1232.103756539672 1.380883681946633 
management 	 1268.1670552018197 1.195799011641758 
machiavelli's 	 619.4293084918206 1.8124726887209381 
feasibility 	 5457.954414006784 0.8528625562904855 
desirability 	 6380.493107040804 0.8528625562904855 
activities 	 2730.8965018416843 0.8528625562904855 
prince 	 457.12623021301494 1.8124726887209381 
statecraft 	 4026.2905051968337 1.195799011641758 
center 	 1181.9239256831902 1.195799011641758 
humanist 	 2332.5370005271434 1.380883681946633 
movement 	 634.0835276009099 1.4967136635134604 
relating 	 2397.7001547761715 1.195799011641758 
renaissance 	 2443.8354919784783 1.195799011641758 
florentine 	 9107.551019205905 0.8528625562904855 
setting 	 3531.610193796582 0.8528625562904855 
explores 	 3653.4351948757044 0.8528625562904855 
misinterpreted 	 9107.551019205905 0.8528625562904855 
intent 	 5325.5230982285675 0.8528625562904855 
writing 	 3247.6263694031945 0.8528625562904855 
poses 	 6657.986516481204 0.8528625562904855 
idea 	 2017.9678773596218 1.195799011641758 
author's 	 5203.698097149445 0.8528625562904855 
location 	 4708.405203687941 0.8528625562904855 
undisguised 	 9107.551019205905 0.8528625562904855 
loyalty 	 6145.8757723437175 0.8528625562904855 
republican 	 5603.016507668966 0.8528625562904855 
preoccupation 	 6380.493107040804 0.8528625562904855 
power 	 730.8854535303194 1.380883681946633 
strong 	 1848.1556348095082 1.195799011641758 
divorcing 	 8052.581010393667 0.8528625562904855 
morality 	 1491.2626229969512 1.380883681946633 
roles 	 3653.4351948757044 0.8528625562904855 
iran 	 4626.114892914581 0.8528625562904855 
nicaragua 	 6380.493107040804 0.8528625562904855 
dissection 	 9107.551019205905 0.8528625562904855 
brief 	 2954.0269895617184 0.8528625562904855 
renowned 	 8052.581010393667 0.8528625562904855 
critics 	 5325.5230982285675 0.8528625562904855 
violation 	 4795.400309552343 0.8528625562904855 
applications 	 3571.144884102345 0.8528625562904855 
opposing 	 5325.5230982285675 0.8528625562904855 
look 	 2438.106481232256 0.8528625562904855 
people's 	 4985.89861312834 0.8528625562904855 
interpretations 	 4887.670983956957 0.8528625562904855 
attack 	 2236.893934495427 1.195799011641758 
manual 	 5203.698097149445 0.8528625562904855 
discourses 	 8052.581010393667 0.8528625562904855 
machiavellian 	 9107.551019205905 0.8528625562904855 
inconsistency 	 9107.551019205905 0.8528625562904855 
inconsistencies 	 8052.581010393667 0.8528625562904855 
italy 	 3930.9286043161032 0.8528625562904855 
influenced 	 4335.328822561738 0.8528625562904855 
immoral 	 6997.61100158143 0.8528625562904855 
ruler 	 3328.993258240602 1.195799011641758 
signifance 	 8052.581010393667 0.8528625562904855 
intellectual 	 2167.664411280869 1.195799011641758 
advanced 	 3832.70097514472 0.8528625562904855 
world 	 562.5002310979171 1.380883681946633 
original 	 3740.4303007401063 0.8528625562904855 
revolutionary 	 4473.787868990854 0.8528625562904855 
contempories 	 9107.551019205905 0.8528625562904855 
italian 	 4548.046498856729 0.8528625562904855 
volume 	 4985.89861312834 0.8528625562904855 
traditions 	 5763.375212500178 0.8528625562904855 
modernity 	 7435.463115853041 0.8528625562904855 
type 	 3740.4303007401063 0.8528625562904855 
ability 	 3247.6263694031945 0.8528625562904855 
seize 	 6657.986516481204 0.8528625562904855 
wield 	 9107.551019205905 0.8528625562904855 
advantage 	 3930.9286043161032 0.8528625562904855 
essay 	 4208.422013756503 0.8528625562904855 
theme 	 4626.114892914581 0.8528625562904855 
difficult 	 3785.8665106539206 0.8528625562904855 
times 	 1238.3200924921725 1.195799011641758 
calls 	 4473.787868990854 0.8528625562904855 
determined 	 4473.787868990854 0.8528625562904855 
ambitious 	 8052.581010393667 0.8528625562904855 
leaders 	 3153.4520049442654 0.8528625562904855 
bound 	 4985.89861312834 0.8528625562904855 
conventional 	 4887.670983956957 0.8528625562904855 
ethics 	 2354.2026018439706 1.195799011641758 
hegel 	 3190.246553520402 1.195799011641758 
examens 	 9107.551019205905 0.8528625562904855 
hegel's 	 3035.8503397353015 1.380883681946633 
goal 	 4091.2873091473148 0.8528625562904855 
strives 	 7435.463115853041 0.8528625562904855 
understand 	 3740.4303007401063 0.8528625562904855 
knowing 	 5090.90576353148 0.8528625562904855 
absolute 	 2728.977207003392 1.195799011641758 
fifth 	 5325.5230982285675 0.8528625562904855 
chapter 	 3930.9286043161032 0.8528625562904855 
dealing 	 3064.7667267795746 0.8528625562904855 
reality 	 3930.9286043161032 0.8528625562904855 
notion 	 5457.954414006784 0.8528625562904855 
lordship 	 9107.551019205905 0.8528625562904855 
bondage 	 6997.61100158143 0.8528625562904855 
master 	 2601.8490485747225 1.195799011641758 
slave 	 5942.640992769194 0.8528625562904855 
example 	 2685.460291927869 0.8528625562904855 
dialectic 	 7435.463115853041 0.8528625562904855 
reflection 	 2397.7001547761715 1.195799011641758 
spirit 	 1569.4684012293137 1.380883681946633 
hatred 	 2881.687606250089 1.195799011641758 
sartre's 	 4026.2905051968337 1.195799011641758 
jean 	 5457.954414006784 0.8528625562904855 
paul 	 4708.405203687941 0.8528625562904855 
anti 	 1477.0134947808592 1.195799011641758 
semite 	 8052.581010393667 0.8528625562904855 
jew 	 8052.581010393667 0.8528625562904855 
concludes 	 4548.046498856729 0.8528625562904855 
prohibit 	 5763.375212500178 0.8528625562904855 
semitism 	 6145.8757723437175 0.8528625562904855 
run 	 3493.076490044493 0.8528625562904855 
significance 	 3653.4351948757044 0.8528625562904855 
implying 	 6997.61100158143 0.8528625562904855 
jews 	 4985.89861312834 0.8528625562904855 
hated 	 9107.551019205905 0.8528625562904855 
humanity 	 5457.954414006784 0.8528625562904855 
holy 	 2881.687606250089 1.195799011641758 
aquinas 	 2219.3288388270676 1.380883681946633 
called 	 2663.240919208875 0.8528625562904855 
medieval 	 4887.670983956957 0.8528625562904855 
theological 	 6657.986516481204 0.8528625562904855 
proofs 	 8052.581010393667 0.8528625562904855 
summa 	 9107.551019205905 0.8528625562904855 
theologica 	 9107.551019205905 0.8528625562904855 
elements 	 3348.01439638231 0.8528625562904855 
aquinas' 	 4026.2905051968337 1.195799011641758 
describes 	 3064.7667267795746 0.8528625562904855 
ethical 	 4335.328822561738 0.8528625562904855 
positions 	 3881.022493979511 0.8528625562904855 
goodness 	 6657.986516481204 0.8528625562904855 
creation 	 3531.610193796582 0.8528625562904855 
seek 	 4402.984405194547 0.8528625562904855 
happiness 	 6145.8757723437175 0.8528625562904855 
religious 	 1805.866978080697 1.195799011641758 
doctrines 	 3072.9378861718587 1.195799011641758 
sir 	 2135.2765447081656 1.195799011641758 
moore's 	 8052.581010393667 0.8528625562904855 
utopia 	 3717.7315579265205 1.195799011641758 
more's 	 8052.581010393667 0.8528625562904855 
presentation 	 4708.405203687941 0.8528625562904855 
country 	 2476.640184984345 0.8528625562904855 
context 	 3740.4303007401063 0.8528625562904855 
spinoza's 	 910.7551019205904 1.762884344536895 
doctrine 	 4473.787868990854 0.8528625562904855 
eternity 	 4026.2905051968337 1.195799011641758 
includes 	 1041.6687962867534 1.195799011641758 
duration 	 5763.375212500178 0.8528625562904855 
logical 	 5763.375212500178 0.8528625562904855 
core 	 4708.405203687941 0.8528625562904855 
real 	 759.0793250837695 1.4967136635134604 
measurable 	 6657.986516481204 0.8528625562904855 
essence 	 5942.640992769194 0.8528625562904855 
spinoza 	 1858.8657789632603 1.4967136635134604 
emotions 	 3328.993258240602 1.195799011641758 
applicable 	 5603.016507668966 0.8528625562904855 
emotional 	 3832.70097514472 0.8528625562904855 
makeup 	 6997.61100158143 0.8528625562904855 
pertinence 	 9107.551019205905 0.8528625562904855 
realm 	 6145.8757723437175 0.8528625562904855 
cognition 	 6997.61100158143 0.8528625562904855 
outlined 	 5763.375212500178 0.8528625562904855 
ethica 	 9107.551019205905 0.8528625562904855 
relation 	 1021.5889089265248 1.380883681946633 
substance 	 2601.8490485747225 1.195799011641758 
mode 	 2545.45288176574 1.195799011641758 
