term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 118.3265087032139 1.8551787981925743 
wom 	 354.9795261096417 1.6204965415242545 
home 	 118.34953362219328 1.6204965415242545 
page 	 65.04091594843005 1.7903583366960092 
topic 	 349.9317544424077 1.6204965415242545 
search 	 160.75584444935214 1.7903583366960092 
custom 	 172.48916959709362 1.7903583366960092 
specific 	 142.92264904796082 1.7903583366960092 
paper 	 76.03210225999094 1.88938161267004 
click 	 163.0208568694594 1.7903583366960092 
catalog 	 347.44347324970033 1.6204965415242545 
button 	 317.05780254486325 1.6204965415242545 
title 	 153.11998699849784 1.7903583366960092 
description 	 323.7670216607001 1.6204965415242545 
written 	 291.80060489671723 1.6204965415242545 
pgs 	 50.34908879862311 1.9352547760410976 
pages 	 308.36849949677065 1.6204965415242545 
footnotes 	 352.4436215903618 1.6204965415242545 
sources 	 308.36849949677065 1.6204965415242545 
price 	 304.12840903996374 1.6204965415242545 
personal 	 378.9657381079621 1.6204965415242545 
freedoms 	 517.3455529184745 1.7903583366960092 
analysis 	 163.0208568694594 1.7903583366960092 
supreme 	 240.7825106021376 1.8551787981925743 
court 	 162.60413729611642 1.8551787981925743 
decisions 	 651.2575753588227 1.6204965415242545 
time 	 126.33853260655503 1.7903583366960092 
affecting 	 743.5588493398999 1.6204965415242545 
contemporary 	 554.4107353827894 1.6204965415242545 
protection 	 533.6157572907932 1.6204965415242545 
individual 	 445.1658646830005 1.6204965415242545 
rights 	 122.07771531497963 1.7903583366960092 
justice 	 282.72699996447 1.7903583366960092 
miscarried 	 1585.7431143821057 1.6204965415242545 
comparison 	 215.6076376546818 1.7903583366960092 
dreyfus 	 1402.05911153372 1.6204965415242545 
trial 	 667.3231001401779 1.6204965415242545 
sacco 	 1294.6108578850565 1.6204965415242545 
vanzetti 	 1294.6108578850565 1.6204965415242545 
aristotle's 	 1159.242067587069 1.6204965415242545 
notion 	 950.3008670905373 1.6204965415242545 
equity 	 1070.0769248824474 1.6204965415242545 
perceives 	 1585.7431143821057 1.6204965415242545 
equal 	 778.9446683853984 1.6204965415242545 
enforcement 	 743.5588493398999 1.6204965415242545 
unrealistic 	 1159.242067587069 1.6204965415242545 
inequality 	 1159.242067587069 1.6204965415242545 
based 	 326.0417137389188 1.6204965415242545 
nature 	 448.77136247778185 1.6204965415242545 
james 	 667.3231001401779 1.6204965415242545 
mcreynolds 	 701.02955576686 1.7903583366960092 
career 	 636.1105956912363 1.6204965415242545 
late 	 614.8992781577491 1.6204965415242545 
highlighting 	 1110.9268550366708 1.6204965415242545 
disfavor 	 1585.7431143821057 1.6204965415242545 
fdr 	 1294.6108578850565 1.6204965415242545 
deal 	 589.0250837233114 1.6204965415242545 
policies 	 496.36154037617797 1.6204965415242545 
preambles 	 792.8715571910528 1.7903583366960092 
roman 	 346.70485971784495 1.7903583366960092 
examination 	 405.3410808749259 1.6204965415242545 
various 	 323.7670216607001 1.6204965415242545 
determining 	 754.8371471608808 1.6204965415242545 
differences 	 528.6623420425727 1.6204965415242545 
words 	 712.3463448909582 1.6204965415242545 
intentions 	 975.5580647386834 1.6204965415242545 
american 	 293.8158237338003 1.6204965415242545 
observes 	 411.5766626886273 1.6204965415242545 
central 	 463.70489066383175 1.6204965415242545 
vehicle 	 712.3463448909582 1.6204965415242545 
provisions 	 851.0071029885635 1.6204965415242545 
constitution 	 722.3475318064128 1.6204965415242545 
interpreted 	 975.5580647386834 1.6204965415242545 
enforced 	 1110.9268550366708 1.6204965415242545 
understood 	 927.2428521882855 1.6204965415242545 
changes 	 438.09877920622773 1.6204965415242545 
nation 	 712.3463448909582 1.6204965415242545 
defining 	 886.3929220340619 1.6204965415242545 
establishing 	 906.0315346547982 1.6204965415242545 
afn 	 384.6042486964926 1.6204965415242545 
top 	 247.53127246097813 1.6204965415242545 
experienced 	 321.5116888987043 1.6204965415242545 
microsoft 	 171.2679627956912 1.7903583366960092 
internet 	 274.32174343189087 1.6204965415242545 
explorer 	 354.9795261096417 1.6204965415242545 
msie30 	 354.9795261096417 1.6204965415242545 
http 	 116.2710915950214 1.6204965415242545 
www 	 115.23795188487223 1.6204965415242545 
com 	 42.636562862584256 1.8551787981925743 
htm 	 173.85592965286648 1.6204965415242545 
start 	 285.84529809592163 1.6204965415242545 
send 	 280.0208878154462 1.6204965415242545 
comments 	 99.98503148113562 1.8551787981925743 
mailto 	 192.50684079474337 1.6204965415242545 
updated 	 283.88956966205166 1.6204965415242545 
copyright 	 206.68134230675466 1.6204965415242545 
asm 	 354.9795261096417 1.6204965415242545 
communications 	 283.88956966205166 1.6204965415242545 
reserved 	 293.8158237338003 1.6204965415242545 
