term 	 tf-idf weight 	 BM25 ranking 
 law 	 217.7885346836244 1.625880979218425 
required 	 2157.8976761822946 1.0414446181228703 
contribute 	 7121.749761079036 0.7040223918080585 
self 	 1256.4301964929352 1.239459754506606 
employed 	 2922.326572028324 1.0414446181228703 
responsible 	 2314.9797158408633 1.0414446181228703 
paying 	 3560.874880539518 1.0414446181228703 
entire 	 2799.6555403922 1.0414446181228703 
person 	 166.94318673763445 1.8575262840386126 
pays 	 1971.9301195200183 1.369670993734067 
taxable 	 10176.129875375746 0.7040223918080585 
half 	 2655.771962864429 1.0414446181228703 
deductible 	 5088.064937687873 1.0414446181228703 
expense 	 7668.254523964821 0.7040223918080585 
received 	 4194.421216742348 0.7040223918080585 
largest 	 2622.7056935697933 1.0414446181228703 
pay 	 647.894472354263 1.583563742316938 
portions 	 9112.080101071188 0.7040223918080585 
approximately 	 2879.810464735478 1.0414446181228703 
health 	 158.89418060217724 1.8388132443329606 
ssi 	 612.2618719758362 1.8144412527595644 
name 	 4079.7317008701016 0.7040223918080585 
government's 	 2879.810464735478 1.0414446181228703 
program 	 129.35597034168654 1.8233448735628697 
contains 	 6025.897842326046 0.7040223918080585 
separate 	 5379.845126669147 0.7040223918080585 
cover 	 1235.7493151583744 1.369670993734067 
extremely 	 6689.2369642459535 0.7040223918080585 
complex 	 945.8337315452691 1.461813327970672 
detailed 	 4400.827566950281 0.7040223918080585 
descriptions 	 8411.2084321892 0.7040223918080585 
space 	 4357.8775917069825 0.7040223918080585 
limitations 	 6823.670703775514 0.7040223918080585 
familiarity 	 9112.080101071188 0.7040223918080585 
helpful 	 3734.861709716206 1.0414446181228703 
understanding 	 1279.7825749739884 1.369670993734067 
entitlements 	 11020.713695565051 0.7040223918080585 
despite 	 2689.9225633345736 1.0414446181228703 
rsi 	 847.7472073511578 1.751924908290024 
branch 	 3483.691427541417 1.0414446181228703 
refer 	 7288.478721163014 0.7040223918080585 
mean 	 6443.894900973707 0.7040223918080585 
payments 	 1439.905232367739 1.369670993734067 
checks 	 7887.720478080073 0.7040223918080585 
americans 	 5677.924183972671 0.7040223918080585 
month 	 1686.2497535296563 1.239459754506606 
sole 	 7887.720478080073 0.7040223918080585 
source 	 1706.3767666319848 1.239459754506606 
supplement 	 2033.2656353380798 1.369670993734067 
sources 	 2423.892771516126 0.7040223918080585 
pensions 	 4556.040050535594 1.0414446181228703 
savings 	 6025.897842326046 0.7040223918080585 
investments 	 7469.723419432412 0.7040223918080585 
worker 	 417.4752245754748 1.767585405128685 
gains 	 6443.894900973707 0.7040223918080585 
coverage 	 625.0086654834175 1.625880979218425 
performing 	 8133.062541352319 0.7040223918080585 
employment 	 482.8676296117144 1.713286392032842 
time 	 283.7338689158535 1.583563742316938 
term 	 2039.8658504350508 1.0414446181228703 
means 	 1868.7442225151867 1.0414446181228703 
types 	 1372.4214159440603 1.239459754506606 
including 	 609.6182835121695 1.239459754506606 
full 	 597.562848132393 1.5304524191508408 
wage 	 6224.428946858455 0.7040223918080585 
salaried 	 10176.129875375746 0.7040223918080585 
farm 	 6224.428946858455 0.7040223918080585 
membership 	 5058.749260588969 0.7040223918080585 
armed 	 6562.9558770023195 0.7040223918080585 
services 	 225.80125418837468 1.751924908290024 
private 	 801.3272963406454 1.461813327970672 
nonprofit 	 4887.447301961356 0.7040223918080585 
organizations 	 4489.479243784633 0.7040223918080585 
domestic 	 4535.261306479842 0.7040223918080585 
local 	 1086.6980955437014 1.239459754506606 
exceptions 	 7288.478721163014 0.7040223918080585 
employees 	 5181.314022136739 0.7040223918080585 
separately 	 9112.080101071188 0.7040223918080585 
hired 	 7887.720478080073 0.7040223918080585 
religious 	 4942.997260633498 0.7040223918080585 
rules 	 1208.335090945841 1.369670993734067 
eligibility 	 1355.51042355872 1.5304524191508408 
limited 	 1100.2068917375702 1.369670993734067 
spouses 	 8732.304298269379 0.7040223918080585 
begins 	 6689.2369642459535 0.7040223918080585 
option 	 1399.8277701961 1.369670993734067 
initiating 	 9576.888118458686 0.7040223918080585 
based 	 512.562180919372 1.461813327970672 
called 	 728.9790847190653 1.461813327970672 
primary 	 5119.130299895954 0.7040223918080585 
pia 	 2394.2220296146716 1.369670993734067 
entitled 	 2229.7456547486513 1.239459754506606 
retires 	 10176.129875375746 0.7040223918080585 
exactly 	 6823.670703775514 0.7040223918080585 
monthly 	 937.5651252860455 1.583563742316938 
check 	 5523.557277976468 0.7040223918080585 
varies 	 8411.2084321892 0.7040223918080585 
maximum 	 5844.653144056648 0.7040223918080585 
dollar 	 5000.06932386734 0.7040223918080585 
initiates 	 9576.888118458686 0.7040223918080585 
receives 	 1672.3092410614884 1.369670993734067 
reduced 	 2110.424293022574 1.239459754506606 
equal 	 3061.3995174467636 1.0414446181228703 
percentage 	 2274.5569012585047 1.239459754506606 
permanent 	 5450.462058809592 0.7040223918080585 
reduction 	 6224.428946858455 0.7040223918080585 
amounts 	 3344.6184821229767 1.0414446181228703 
postponing 	 10176.129875375746 0.7040223918080585 
receipt 	 8411.2084321892 0.7040223918080585 
entitle 	 5510.356847782526 1.0414446181228703 
cost 	 1411.3662022887684 1.239459754506606 
living 	 1145.51806630492 1.369670993734067 
increases 	 3165.636439533861 1.0414446181228703 
built 	 5523.557277976468 0.7040223918080585 
national 	 2374.097571578172 0.7040223918080585 
rises 	 8411.2084321892 0.7040223918080585 
family 	 1185.4145822536582 1.239459754506606 
spouse 	 1867.430854858103 1.369670993734067 
draws 	 7288.478721163014 0.7040223918080585 
spousal 	 4788.444059229343 1.0414446181228703 
account 	 1335.5454939010756 1.239459754506606 
cares 	 9576.888118458686 0.7040223918080585 
child 	 2267.630653239921 1.0414446181228703 
child's 	 6967.382855082834 0.7040223918080585 
bases 	 6823.670703775514 0.7040223918080585 
divorced 	 11020.713695565051 0.7040223918080585 
married 	 7668.254523964821 0.7040223918080585 
insured 	 1746.4608596538758 1.461813327970672 
continuous 	 4066.5312706761597 1.0414446181228703 
remarried 	 11020.713695565051 0.7040223918080585 
surviving 	 3560.874880539518 1.0414446181228703 
widow 	 10176.129875375746 0.7040223918080585 
widower 	 10176.129875375746 0.7040223918080585 
fully 	 2689.9225633345736 1.0414446181228703 
death 	 1884.6452947394027 1.0414446181228703 
currently 	 4400.827566950281 0.7040223918080585 
relatives 	 7668.254523964821 0.7040223918080585 
apply 	 1104.7114555952937 1.461813327970672 
grandchild 	 11020.713695565051 0.7040223918080585 
dependent 	 6224.428946858455 0.7040223918080585 
unmarried 	 9576.888118458686 0.7040223918080585 
enrolled 	 4366.152149134689 1.0414446181228703 
elementary 	 6562.9558770023195 0.7040223918080585 
secondary 	 7121.749761079036 0.7040223918080585 
school 	 3867.7183486224917 0.7040223918080585 
student 	 4887.447301961356 0.7040223918080585 
disabled 	 679.0657654029466 1.713286392032842 
reaching 	 2187.6519590007733 1.239459754506606 
rule 	 4357.8775917069825 0.7040223918080585 
individual 	 699.8343367054265 1.461813327970672 
failure 	 4582.07226521968 0.7040223918080585 
soon 	 5450.462058809592 0.7040223918080585 
forfeit 	 9576.888118458686 0.7040223918080585 
earned 	 9112.080101071188 0.7040223918080585 
specifically 	 4729.1686577263445 0.7040223918080585 
industry 	 1642.6715403099893 1.0414446181228703 
independent 	 3936.019549562782 0.7040223918080585 
administration 	 273.5572112893057 1.751924908290024 
programs' 	 12464.539272671418 0.7040223918080585 
provisions 	 6689.2369642459535 0.7040223918080585 
integrated 	 7121.749761079036 0.7040223918080585 
integration 	 5759.620929470956 0.7040223918080585 
entirely 	 3483.691427541417 1.0414446181228703 
smooth 	 7668.254523964821 0.7040223918080585 
led 	 4780.603369752088 0.7040223918080585 
confusing 	 9112.080101071188 0.7040223918080585 
errors 	 7288.478721163014 0.7040223918080585 
awarding 	 8732.304298269379 0.7040223918080585 
closely 	 3061.3995174467636 1.0414446181228703 
parallel 	 8133.062541352319 0.7040223918080585 
retired 	 3644.239360581507 1.0414446181228703 
opt 	 9112.080101071188 0.7040223918080585 
retire 	 9576.888118458686 0.7040223918080585 
earlier 	 5058.749260588969 0.7040223918080585 
fewer 	 8133.062541352319 0.7040223918080585 
ineligible 	 10176.129875375746 0.7040223918080585 
added 	 5119.130299895954 0.7040223918080585 
purposes 	 5058.749260588969 0.7040223918080585 
calculating 	 4205.6042160946 1.0414446181228703 
january 	 4833.340363783364 0.7040223918080585 
draw 	 7668.254523964821 0.7040223918080585 
administered 	 1016.6328176690399 1.625880979218425 
applicants 	 4205.6042160946 1.0414446181228703 
similar 	 2058.63212391609 1.0414446181228703 
governed 	 7469.723419432412 0.7040223918080585 
qualifies 	 3192.296039486229 1.239459754506606 
occasionally 	 3943.8602390400365 1.0414446181228703 
simultaneously 	 7887.720478080073 0.7040223918080585 
define 	 6443.894900973707 0.7040223918080585 
inability 	 6331.272879067722 0.7040223918080585 
engage 	 3834.1272619824103 1.0414446181228703 
substantial 	 3221.9474504868535 1.0414446181228703 
activity 	 4194.421216742348 0.7040223918080585 
reason 	 2443.723650980678 1.0414446181228703 
medically 	 3037.360033690396 1.239459754506606 
determined 	 2040.9330116311758 1.239459754506606 
physical 	 984.0048873906954 1.369670993734067 
mental 	 2799.6555403922 1.0414446181228703 
impairment 	 9112.080101071188 0.7040223918080585 
expected 	 5245.411387139587 0.7040223918080585 
period 	 2003.3182408516132 1.0414446181228703 
months 	 1511.7537688266139 1.239459754506606 
severity 	 8133.062541352319 0.7040223918080585 
applicant 	 2278.020025267797 1.369670993734067 
unable 	 1530.6997587233818 1.369670993734067 
previously 	 6443.894900973707 0.7040223918080585 
kind 	 5311.543925728858 0.7040223918080585 
burden 	 7121.749761079036 0.7040223918080585 
proving 	 7668.254523964821 0.7040223918080585 
medical 	 361.0026160923459 1.713286392032842 
evidence 	 2364.5843288631722 1.0414446181228703 
blind 	 1746.4608596538758 1.461813327970672 
wait 	 8411.2084321892 0.7040223918080585 
applicant's 	 4556.040050535594 1.0414446181228703 
reviewed 	 6562.9558770023195 0.7040223918080585 
periodically 	 9112.080101071188 0.7040223918080585 
determine 	 4833.340363783364 0.7040223918080585 
condition 	 4942.997260633498 0.7040223918080585 
improved 	 6443.894900973707 0.7040223918080585 
able 	 1424.8488265688825 1.239459754506606 
resume 	 9112.080101071188 0.7040223918080585 
provides 	 926.5411366200088 1.369670993734067 
histories 	 7887.720478080073 0.7040223918080585 
continue 	 2416.670181891682 1.0414446181228703 
includes 	 1425.621618045537 1.0414446181228703 
nationwide 	 7469.723419432412 0.7040223918080585 
maintenance 	 2655.771962864429 1.0414446181228703 
designed 	 984.0048873906954 1.369670993734067 
help 	 717.0754177588716 1.461813327970672 
assets 	 468.78256264302274 1.767585405128685 
funded 	 2229.7456547486513 1.239459754506606 
record 	 4729.1686577263445 0.7040223918080585 
relevant 	 3012.948921163023 1.0414446181228703 
determining 	 2966.6524104454993 1.0414446181228703 
sufficient 	 6967.382855082834 0.7040223918080585 
qualify 	 911.0598401453767 1.625880979218425 
formula 	 1682.2416864378401 1.461813327970672 
takes 	 5181.314022136739 0.7040223918080585 
level 	 1030.4785764578253 1.239459754506606 
earnings 	 4066.5312706761597 1.0414446181228703 
cash 	 2274.5569012585047 1.239459754506606 
items 	 2274.5569012585047 1.239459754506606 
food 	 1496.4930812615441 1.239459754506606 
clothing 	 7668.254523964821 0.7040223918080585 
shelter 	 7887.720478080073 0.7040223918080585 
exempt 	 8732.304298269379 0.7040223918080585 
consideration 	 6122.799034893527 0.7040223918080585 
home 	 132.895999210258 1.583563742316938 
regardless 	 3221.9474504868535 1.0414446181228703 
value 	 1312.0065165209273 1.239459754506606 
household 	 3834.1272619824103 1.0414446181228703 
personal 	 992.9379024891637 1.239459754506606 
property 	 1576.3895525754483 1.239459754506606 
worth 	 3281.4779385011598 1.0414446181228703 
car 	 5379.845126669147 0.7040223918080585 
refunds 	 11020.713695565051 0.7040223918080585 
stamps 	 5088.064937687873 1.0414446181228703 
qualifying 	 4556.040050535594 1.0414446181228703 
basis 	 4117.26424783218 0.7040223918080585 
blindness 	 9112.080101071188 0.7040223918080585 
vocational 	 8133.062541352319 0.7040223918080585 
rehabilitation 	 6443.894900973707 0.7040223918080585 
related 	 827.7254208721819 1.369670993734067 
alcohol 	 6967.382855082834 0.7040223918080585 
drug 	 5450.462058809592 0.7040223918080585 
dependency 	 8133.062541352319 0.7040223918080585 
enroll 	 10176.129875375746 0.7040223918080585 
appropriate 	 5000.06932386734 0.7040223918080585 
treatment 	 1708.1962894750968 1.0414446181228703 
risk 	 4942.997260633498 0.7040223918080585 
losing 	 6689.2369642459535 0.7040223918080585 
residence 	 6122.799034893527 0.7040223918080585 
institution 	 5844.653144056648 0.7040223918080585 
prison 	 5933.304820890999 0.7040223918080585 
hospitals 	 6331.272879067722 0.7040223918080585 
disqualifies 	 11020.713695565051 0.7040223918080585 
discussed 	 4117.26424783218 0.7040223918080585 
replaced 	 8133.062541352319 0.7040223918080585 
welfare 	 6562.9558770023195 0.7040223918080585 
chose 	 9112.080101071188 0.7040223918080585 
known 	 1267.1952700110737 1.239459754506606 
ssp 	 2204.1427391130105 1.461813327970672 
additional 	 863.5523370227899 1.5304524191508408 
levels 	 4780.603369752088 0.7040223918080585 
standards 	 4489.479243784633 0.7040223918080585 
purpose 	 3936.019549562782 0.7040223918080585 
poor 	 4678.973457787162 0.7040223918080585 
residents 	 2074.8096489528184 1.239459754506606 
met 	 4535.261306479842 0.7040223918080585 
basic 	 1438.5984507881965 1.239459754506606 
care 	 196.06020227772288 1.8388132443329606 
individuals 	 1576.3895525754483 1.239459754506606 
enormous 	 7469.723419432412 0.7040223918080585 
providing 	 4274.546479706647 0.7040223918080585 
billions 	 8732.304298269379 0.7040223918080585 
dollars 	 7288.478721163014 0.7040223918080585 
confused 	 4788.444059229343 1.0414446181228703 
doctor 	 2229.7456547486513 1.239459754506606 
hospital 	 524.5411387139587 1.6890723900789792 
bills 	 3344.6184821229767 1.0414446181228703 
available 	 652.0188573262209 1.461813327970672 
linked 	 6823.670703775514 0.7040223918080585 
requirements 	 2291.03613260984 1.0414446181228703 
application 	 717.0754177588716 1.461813327970672 
procedures 	 2244.7396218923163 1.0414446181228703 
divisions 	 7668.254523964821 0.7040223918080585 
covers 	 3165.636439533861 1.0414446181228703 
included 	 4780.603369752088 0.7040223918080585 
expenses 	 6025.897842326046 0.7040223918080585 
inpatient 	 4788.444059229343 1.0414446181228703 
necessitated 	 9576.888118458686 0.7040223918080585 
acute 	 7121.749761079036 0.7040223918080585 
illness 	 6562.9558770023195 0.7040223918080585 
skilled 	 3734.861709716206 1.0414446181228703 
nursing 	 1244.8857893716909 1.461813327970672 
certified 	 2910.7680994231264 1.239459754506606 
hospice 	 10176.129875375746 0.7040223918080585 
terminally 	 8732.304298269379 0.7040223918080585 
ill 	 6689.2369642459535 0.7040223918080585 
psychiatric 	 7668.254523964821 0.7040223918080585 
provider 	 3834.1272619824103 1.0414446181228703 
voluntary 	 7668.254523964821 0.7040223918080585 
outpatient 	 4556.040050535594 1.0414446181228703 
therapy 	 6025.897842326046 0.7040223918080585 
speech 	 5181.314022136739 0.7040223918080585 
pathology 	 8732.304298269379 0.7040223918080585 
ambulance 	 9576.888118458686 0.7040223918080585 
service 	 632.410532302784 1.461813327970672 
equipment 	 5181.314022136739 0.7040223918080585 
paid 	 2761.778638988234 1.0414446181228703 
free 	 439.317687293956 1.5304524191508408 
optional 	 6689.2369642459535 0.7040223918080585 
carries 	 7887.720478080073 0.7040223918080585 
premium 	 3834.1272619824103 1.0414446181228703 
contracts 	 6331.272879067722 0.7040223918080585 
companies 	 2267.630653239921 1.0414446181228703 
handle 	 6823.670703775514 0.7040223918080585 
routine 	 2556.084841321607 1.239459754506606 
claims 	 5181.314022136739 0.7040223918080585 
processing 	 5933.304820890999 0.7040223918080585 
payment 	 6823.670703775514 0.7040223918080585 
functions 	 5181.314022136739 0.7040223918080585 
recipients 	 2556.084841321607 1.239459754506606 
choose 	 6331.272879067722 0.7040223918080585 
traditional 	 2200.4137834751405 1.0414446181228703 
fee 	 1672.3092410614884 1.369670993734067 
recipient 	 3943.8602390400365 1.0414446181228703 
visits 	 7887.720478080073 0.7040223918080585 
choice 	 2416.670181891682 1.0414446181228703 
provided 	 1593.5344565840294 1.239459754506606 
coinsurance 	 12464.539272671418 0.7040223918080585 
plan 	 942.3226473697014 1.369670993734067 
medigap 	 6232.269636335709 1.0414446181228703 
hmo 	 2278.020025267797 1.369670993734067 
hmos 	 11020.713695565051 0.7040223918080585 
offer 	 5058.749260588969 0.7040223918080585 
wide 	 1481.560606103122 1.239459754506606 
range 	 4729.1686577263445 0.7040223918080585 
exchange 	 4942.997260633498 0.7040223918080585 
fixed 	 6443.894900973707 0.7040223918080585 
advance 	 6331.272879067722 0.7040223918080585 
rarely 	 10176.129875375746 0.7040223918080585 
require 	 5677.924183972671 0.7040223918080585 
supplements 	 11020.713695565051 0.7040223918080585 
drawback 	 10176.129875375746 0.7040223918080585 
hmo's 	 10176.129875375746 0.7040223918080585 
network 	 5181.314022136739 0.7040223918080585 
lose 	 7887.720478080073 0.7040223918080585 
freedom 	 4006.6364817032263 0.7040223918080585 
consult 	 9576.888118458686 0.7040223918080585 
comprehensive 	 1559.6578192623874 1.239459754506606 
america's 	 6025.897842326046 0.7040223918080585 
population 	 4315.795352364589 0.7040223918080585 
example 	 1837.6523613947936 1.0414446181228703 
custodial 	 8732.304298269379 0.7040223918080585 
training 	 4489.479243784633 0.7040223918080585 
patient 	 5844.653144056648 0.7040223918080585 
daily 	 4729.1686577263445 0.7040223918080585 
bathing 	 9576.888118458686 0.7040223918080585 
walking 	 7668.254523964821 0.7040223918080585 
exercising 	 9112.080101071188 0.7040223918080585 
dentures 	 10176.129875375746 0.7040223918080585 
dental 	 8411.2084321892 0.7040223918080585 
eyeglasses 	 10176.129875375746 0.7040223918080585 
hearing 	 3012.948921163023 1.0414446181228703 
aids 	 6122.799034893527 0.7040223918080585 
examinations 	 8732.304298269379 0.7040223918080585 
prescribe 	 10176.129875375746 0.7040223918080585 
fit 	 6443.894900973707 0.7040223918080585 
prescription 	 7887.720478080073 0.7040223918080585 
drugs 	 6562.9558770023195 0.7040223918080585 
checkups 	 10176.129875375746 0.7040223918080585 
tests 	 6224.428946858455 0.7040223918080585 
screening 	 8732.304298269379 0.7040223918080585 
pap 	 9576.888118458686 0.7040223918080585 
smears 	 12464.539272671418 0.7040223918080585 
mammograms 	 11020.713695565051 0.7040223918080585 
immunization 	 11020.713695565051 0.7040223918080585 
shots 	 9112.080101071188 0.7040223918080585 
outside 	 4942.997260633498 0.7040223918080585 
comfort 	 7668.254523964821 0.7040223918080585 
names 	 6562.9558770023195 0.7040223918080585 
cooperative 	 3734.861709716206 1.0414446181228703 
partly 	 4205.6042160946 1.0414446181228703 
role 	 2731.0368104872673 0.7040223918080585 
state's 	 1971.9301195200183 1.369670993734067 
indigent 	 9576.888118458686 0.7040223918080585 
ensures 	 10176.129875375746 0.7040223918080585 
complies 	 11020.713695565051 0.7040223918080585 
various 	 2544.9309664876914 0.7040223918080585 
participation 	 5677.924183972671 0.7040223918080585 
ffp 	 5088.064937687873 1.0414446181228703 
capita 	 10176.129875375746 0.7040223918080585 
chooses 	 9112.080101071188 0.7040223918080585 
needy 	 11020.713695565051 0.7040223918080585 
forms 	 1884.6452947394027 1.0414446181228703 
overlapping 	 12464.539272671418 0.7040223918080585 
fashion 	 8133.062541352319 0.7040223918080585 
latitude 	 7288.478721163014 0.7040223918080585 
decide 	 6224.428946858455 0.7040223918080585 
operates 	 3483.691427541417 1.0414446181228703 
department 	 1335.5454939010756 1.239459754506606 
aid 	 1559.6578192623874 1.239459754506606 
low 	 1372.4214159440603 1.239459754506606 
applied 	 5058.749260588969 0.7040223918080585 
considers 	 5677.924183972671 0.7040223918080585 
unique 	 5181.314022136739 0.7040223918080585 
situation 	 4042.8634817720495 0.7040223918080585 
count 	 8732.304298269379 0.7040223918080585 
counted 	 3392.043291791915 1.239459754506606 
homestead 	 4556.040050535594 1.0414446181228703 
automobile 	 7288.478721163014 0.7040223918080585 
produce 	 6122.799034893527 0.7040223918080585 
essential 	 5119.130299895954 0.7040223918080585 
transporting 	 8411.2084321892 0.7040223918080585 
producing 	 7121.749761079036 0.7040223918080585 
effects 	 3260.0942866311043 0.7040223918080585 
unavailable 	 10176.129875375746 0.7040223918080585 
jointly 	 9112.080101071188 0.7040223918080585 
held 	 3936.019549562782 0.7040223918080585 
real 	 2077.742751839017 1.0414446181228703 
estate 	 3165.636439533861 1.0414446181228703 
joint 	 5245.411387139587 0.7040223918080585 
owner 	 6689.2369642459535 0.7040223918080585 
refuses 	 7469.723419432412 0.7040223918080585 
sell 	 5933.304820890999 0.7040223918080585 
tied 	 7887.720478080073 0.7040223918080585 
probate 	 8411.2084321892 0.7040223918080585 
reduce 	 2622.7056935697933 1.0414446181228703 
transfers 	 7887.720478080073 0.7040223918080585 
compensated 	 10176.129875375746 0.7040223918080585 
legal 	 3556.243746760975 0.7040223918080585 
restructure 	 4788.444059229343 1.0414446181228703 
intent 	 7288.478721163014 0.7040223918080585 
permissible 	 4788.444059229343 1.0414446181228703 
invest 	 8133.062541352319 0.7040223918080585 
larger 	 6689.2369642459535 0.7040223918080585 
expand 	 6967.382855082834 0.7040223918080585 
simply 	 5523.557277976468 0.7040223918080585 
friends 	 7469.723419432412 0.7040223918080585 
limits 	 2147.9649669912355 1.239459754506606 
spend 	 2322.4609516942783 1.239459754506606 
provision 	 6689.2369642459535 0.7040223918080585 
agrees 	 7469.723419432412 0.7040223918080585 
exceed 	 7668.254523964821 0.7040223918080585 
patient's 	 8732.304298269379 0.7040223918080585 
restructuring 	 8732.304298269379 0.7040223918080585 
especially 	 3614.923683482603 0.7040223918080585 
attractive 	 8732.304298269379 0.7040223918080585 
homes 	 6562.9558770023195 0.7040223918080585 
wider 	 8411.2084321892 0.7040223918080585 
variety 	 4357.8775917069825 0.7040223918080585 
lawyers 	 6689.2369642459535 0.7040223918080585 
specialize 	 10176.129875375746 0.7040223918080585 
experience 	 3737.4884450303734 0.7040223918080585 
