term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 301.84422597499093 1.6678691782864767 
sociology 	 899.0637290380549 1.252031070147519 
soc 	 899.0637290380549 1.252031070147519 
sports 	 855.4356887490568 1.252031070147519 
recreation 	 873.7897573576397 1.252031070147519 
spt 	 880.0202162085683 1.252031070147519 
urban 	 861.4985096574028 1.252031070147519 
urb 	 905.5326779249729 1.252031070147519 
women's 	 861.4985096574028 1.252031070147519 
wom 	 905.5326779249729 1.252031070147519 
home 	 301.90296124001003 1.252031070147519 
page 	 165.91569502316497 1.5399989030126016 
topic 	 892.6560981247834 1.252031070147519 
search 	 410.0790598028757 1.5399989030126016 
custom 	 440.01010810428414 1.5399989030126016 
middle 	 396.533170442376 1.740112294048493 
ages 	 513.6750439570068 1.740112294048493 
medieval 	 271.35886868880607 1.8610267898292483 
specific 	 729.1751755201624 1.252031070147519 
paper 	 193.95358916133537 1.740112294048493 
click 	 415.8569782783191 1.5399989030126016 
catalog 	 886.3086336482922 1.252031070147519 
button 	 808.7965076238776 1.252031070147519 
title 	 390.60041966409256 1.5399989030126016 
description 	 825.9113458212576 1.252031070147519 
written 	 744.3668260761541 1.252031070147519 
pgs 	 25.687535115372995 1.966435505235244 
pages 	 786.6305873955357 1.252031070147519 
footnotes 	 899.0637290380549 1.252031070147519 
sources 	 786.6305873955357 1.252031070147519 
price 	 775.8143566453415 1.252031070147519 
rise 	 387.86460369087996 1.740112294048493 
ottoman 	 1651.2395093024493 1.5399989030126016 
empire 	 1107.2494948997232 1.5399989030126016 
depicts 	 2214.4989897994465 1.252031070147519 
periods 	 2020.0259088220428 1.252031070147519 
role 	 886.3086336482922 1.252031070147519 
turks 	 3576.573431686018 1.252031070147519 
military 	 611.627565647545 1.5399989030126016 
involvement 	 1604.160416797045 1.252031070147519 
food 	 1456.9793417179123 1.252031070147519 
overview 	 586.579071059587 1.5399989030126016 
diets 	 3302.4790186048986 1.252031070147519 
based 	 831.7139565566382 1.252031070147519 
social 	 289.20539948962244 1.6678691782864767 
economic 	 505.41136990280705 1.5399989030126016 
development 	 262.2101957985119 1.6678691782864767 
supply 	 1661.3212111040157 1.252031070147519 
demand 	 1622.6821233482103 1.252031070147519 
production 	 1487.0287332157961 1.252031070147519 
necessities 	 2957.160896939089 1.252031070147519 
independently 	 2729.705664983149 1.252031070147519 
machiavelli 	 3108.005937627495 1.252031070147519 
deliberate 	 3108.005937627495 1.252031070147519 
teacher 	 2170.8709495104486 1.252031070147519 
evil 	 2261.138170924626 1.252031070147519 
contends 	 1955.5962272743193 1.252031070147519 
philosopher 	 2639.4384435689717 1.252031070147519 
defined 	 1842.667666042019 1.252031070147519 
system 	 182.2937938800406 1.740112294048493 
humanitarian 	 3108.005937627495 1.252031070147519 
rule 	 707.1352021108786 1.5399989030126016 
basis 	 668.0918462636952 1.5399989030126016 
ruthless 	 3302.4790186048986 1.252031070147519 
monarch 	 3302.4790186048986 1.252031070147519 
cites 	 2424.163721332842 1.252031070147519 
prince 	 1319.7192217844859 1.5399989030126016 
italian 	 673.3419696073477 1.6678691782864767 
renaissance 	 723.6236498368162 1.6678691782864767 
examines 	 301.84422597499093 1.6678691782864767 
intellectual 	 1925.5468357764355 1.252031070147519 
leadership 	 921.3338330210095 1.5399989030126016 
trends 	 1661.3212111040157 1.252031070147519 
distinguished 	 2833.9115245463754 1.252031070147519 
era 	 1622.6821233482103 1.252031070147519 
ancient 	 1768.8489446736844 1.252031070147519 
cultural 	 1348.5877102670913 1.252031070147519 
florence 	 2833.9115245463754 1.252031070147519 
peoples 	 2639.4384435689717 1.252031070147519 
empires 	 3302.4790186048986 1.252031070147519 
west 	 1202.7687150362476 1.252031070147519 
africa 	 1842.667666042019 1.252031070147519 
analysis 	 277.23798551887944 1.6678691782864767 
various 	 825.9113458212576 1.252031070147519 
tribes 	 3108.005937627495 1.252031070147519 
comprising 	 2833.9115245463754 1.252031070147519 
ghana 	 3108.005937627495 1.252031070147519 
mali 	 3576.573431686018 1.252031070147519 
zaire 	 3108.005937627495 1.252031070147519 
impact 	 633.0950967816912 1.5399989030126016 
death 	 407.75171043169667 1.6678691782864767 
effects 	 529.0023374370203 1.5399989030126016 
population 	 1400.613374075114 1.252031070147519 
economy 	 1361.2235921833064 1.252031070147519 
bubonic 	 1788.286715843009 1.5399989030126016 
plague 	 659.8596108922429 1.740112294048493 
europe 	 346.8066995057241 1.740112294048493 
waning 	 4045.140925744541 1.252031070147519 
huizinga 	 4045.140925744541 1.252031070147519 
transition 	 673.3419696073477 1.6678691782864767 
culture 	 662.0015914037899 1.5399989030126016 
elizabeth 	 944.6371748487919 1.6678691782864767 
christopher 	 1182.6720152439264 1.5399989030126016 
haigh 	 4045.140925744541 1.252031070147519 
queen 	 1554.0029688137474 1.5399989030126016 
church 	 896.2853384330515 1.5399989030126016 
diplomatic 	 2261.138170924626 1.252031070147519 
position 	 981.1036683729398 1.252031070147519 
nobility 	 2957.160896939089 1.252031070147519 
hanseatic 	 2022.5704628722706 1.5399989030126016 
league 	 1279.9085557326282 1.5399989030126016 
trade 	 1442.441146988541 1.252031070147519 
alliance 	 1641.7256361776972 1.252031070147519 
loose 	 3108.005937627495 1.252031070147519 
confederation 	 2957.160896939089 1.252031070147519 
towns 	 2957.160896939089 1.252031070147519 
city 	 1126.5189609939948 1.252031070147519 
merchant 	 3302.4790186048986 1.252031070147519 
companies 	 1471.8370826598045 1.252031070147519 
traded 	 3302.4790186048986 1.252031070147519 
northern 	 2020.0259088220428 1.252031070147519 
period 	 650.1407253075806 1.5399989030126016 
arising 	 2365.3440304878527 1.252031070147519 
mid 	 2054.700175828027 1.252031070147519 
thirteenth 	 3576.573431686018 1.252031070147519 
century 	 192.65538718101303 1.842734593970903 
seventeenth 	 3576.573431686018 1.252031070147519 
influence 	 1163.5693288646116 1.252031070147519 
vikings 	 3576.573431686018 1.252031070147519 
ireland 	 738.1663299331489 1.6678691782864767 
account 	 1300.2814506151612 1.252031070147519 
invasion 	 2020.0259088220428 1.252031070147519 
settlement 	 1182.6720152439264 1.5399989030126016 
viking 	 3576.573431686018 1.252031070147519 
age 	 1312.0382686883847 1.252031070147519 
significant 	 1442.441146988541 1.252031070147519 
disruption 	 3576.573431686018 1.252031070147519 
island 	 1987.0437578435067 1.252031070147519 
experienced 	 410.0790598028757 1.5399989030126016 
sizable 	 3302.4790186048986 1.252031070147519 
external 	 2091.2496174067333 1.252031070147519 
attacks 	 2261.138170924626 1.252031070147519 
time 	 322.2824454416272 1.5399989030126016 
religious 	 320.83208335940895 1.7865423328966699 
persecution 	 1416.9557622731877 1.5399989030126016 
stuarts 	 4045.140925744541 1.252031070147519 
proposal 	 1641.7256361776972 1.252031070147519 
concerning 	 1324.0031828075798 1.252031070147519 
first's 	 4045.140925744541 1.252031070147519 
intention 	 2639.4384435689717 1.252031070147519 
createa 	 4045.140925744541 1.252031070147519 
realm 	 2729.705664983149 1.252031070147519 
individual 	 1135.592922738522 1.252031070147519 
persecuted 	 3576.573431686018 1.252031070147519 
convictions 	 2833.9115245463754 1.252031070147519 
subsequent 	 1768.8489446736844 1.252031070147519 
repression 	 2488.593402880566 1.252031070147519 
english 	 250.4282745892821 1.8188971276948949 
roman 	 1768.8489446736844 1.252031070147519 
catholics 	 3576.573431686018 1.252031070147519 
columbus 	 2833.9115245463754 1.252031070147519 
brief 	 656.0191343441924 1.5399989030126016 
observes 	 524.9543848632303 1.5399989030126016 
columbus's 	 3576.573431686018 1.252031070147519 
voyages 	 3576.573431686018 1.252031070147519 
service 	 1026.187037534042 1.252031070147519 
spain 	 2170.8709495104486 1.252031070147519 
efforts 	 1277.3640016824006 1.252031070147519 
elemental 	 3576.573431686018 1.252031070147519 
opening 	 2129.8887051625384 1.252031070147519 
america's 	 1955.5962272743193 1.252031070147519 
european 	 425.78800056080024 1.6678691782864767 
analyzes 	 1091.3941774768343 1.252031070147519 
consequences 	 1661.3212111040157 1.252031070147519 
called 	 1182.8849286367933 1.252031070147519 
particular 	 1277.3640016824006 1.252031070147519 
emphasis 	 721.2205734942705 1.5399989030126016 
experience 	 1212.9343201346771 1.252031070147519 
results 	 1173.158142119174 1.252031070147519 
respect 	 1604.160416797045 1.252031070147519 
afn 	 981.1036683729398 1.252031070147519 
feudal 	 1192.1911438953393 1.6678691782864767 
england 	 589.6163148912282 1.6678691782864767 
discussion 	 1003.2695886012816 1.252031070147519 
function 	 1442.441146988541 1.252031070147519 
structure 	 591.4424643183967 1.5399989030126016 
magna 	 1788.286715843009 1.5399989030126016 
carta 	 2022.5704628722706 1.5399989030126016 
explores 	 1622.6821233482103 1.252031070147519 
documents 	 1681.5018141932 1.252031070147519 
intentions 	 2488.593402880566 1.252031070147519 
rights 	 311.4133417091556 1.5399989030126016 
king's 	 3108.005937627495 1.252031070147519 
power 	 973.8736529300182 1.252031070147519 
mckechnie 	 4045.140925744541 1.252031070147519 
forms 	 1223.25513129509 1.252031070147519 
fear 	 1745.9314957409235 1.252031070147519 
spanish 	 1896.7765364293296 1.252031070147519 
inquisition 	 1651.2395093024493 1.5399989030126016 
apartheid 	 2639.4384435689717 1.252031070147519 
looks 	 1173.158142119174 1.252031070147519 
aspects 	 638.6820008412003 1.5399989030126016 
racist 	 2833.9115245463754 1.252031070147519 
stressing 	 1925.5468357764355 1.252031070147519 
targets 	 2729.705664983149 1.252031070147519 
tortures 	 3576.573431686018 1.252031070147519 
individuals 	 1534.7662086524288 1.252031070147519 
traces 	 517.1528049211732 1.6678691782864767 
fall 	 1400.613374075114 1.252031070147519 
charlemagne 	 4045.140925744541 1.252031070147519 
ruler 	 2957.160896939089 1.252031070147519 
shaper 	 4045.140925744541 1.252031070147519 
french 	 820.8628180888486 1.5399989030126016 
fitzgerald 	 2729.705664983149 1.252031070147519 
family 	 577.0573146448437 1.5399989030126016 
kildare 	 3576.573431686018 1.252031070147519 
gaelic 	 3576.573431686018 1.252031070147519 
day 	 938.8399070535579 1.252031070147519 
status 	 1117.565187710981 1.252031070147519 
eleanor 	 1416.9557622731877 1.5399989030126016 
equitine 	 4045.140925744541 1.252031070147519 
amy 	 3576.573431686018 1.252031070147519 
kelly 	 3302.4790186048986 1.252031070147519 
review 	 912.0641297013069 1.252031070147519 
book 	 1091.3941774768343 1.252031070147519 
historical 	 375.5063203313316 1.6678691782864767 
figure 	 948.3882682146648 1.5399989030126016 
seminal 	 2833.9115245463754 1.252031070147519 
modern 	 567.796461369261 1.5399989030126016 
reign 	 2833.9115245463754 1.252031070147519 
king 	 589.6163148912282 1.6678691782864767 
henry 	 542.7177373776121 1.740112294048493 
england's 	 3108.005937627495 1.252031070147519 
notes 	 1192.7537170454925 1.252031070147519 
numerous 	 1681.5018141932 1.252031070147519 
contributions 	 540.8940411160702 1.6678691782864767 
british 	 830.6606055520078 1.5399989030126016 
crusades 	 3576.573431686018 1.252031070147519 
rationale 	 2311.2351601005416 1.252031070147519 
effectiveness 	 811.3410616741052 1.5399989030126016 
holy 	 2559.8171114652564 1.252031070147519 
wars 	 738.1663299331489 1.6678691782864767 
geoffrey 	 3576.573431686018 1.252031070147519 
villehardouin 	 4045.140925744541 1.252031070147519 
discusses 	 912.0641297013069 1.252031070147519 
duke 	 2957.160896939089 1.252031070147519 
fourth 	 1925.5468357764355 1.252031070147519 
crusade 	 3302.4790186048986 1.252031070147519 
parliament 	 1681.5018141932 1.252031070147519 
study 	 820.1581196057514 1.252031070147519 
democratic 	 1414.2704042217572 1.252031070147519 
institutions 	 1502.5696475356924 1.252031070147519 
centering 	 2020.0259088220428 1.252031070147519 
origins 	 759.238131892492 1.5399989030126016 
emergence 	 2170.8709495104486 1.252031070147519 
form 	 1041.908676357087 1.252031070147519 
arthur 	 2559.8171114652564 1.252031070147519 
fiction 	 2488.593402880566 1.252031070147519 
investigation 	 1374.100171983496 1.252031070147519 
arthurian 	 3302.4790186048986 1.252031070147519 
legends 	 3302.4790186048986 1.252031070147519 
fourteenth 	 1651.2395093024493 1.5399989030126016 
warfare 	 2488.593402880566 1.252031070147519 
scotland 	 3108.005937627495 1.252031070147519 
france 	 884.4244723368422 1.5399989030126016 
heresies 	 4045.140925744541 1.252031070147519 
times 	 1100.0057589023766 1.252031070147519 
conflict 	 707.1352021108786 1.5399989030126016 
catharsis 	 4045.140925744541 1.252031070147519 
clergy 	 2957.160896939089 1.252031070147519 
war 	 279.39129692774526 1.740112294048493 
treaty 	 1896.7765364293296 1.252031070147519 
calais 	 4045.140925744541 1.252031070147519 
jeanne 	 3302.4790186048986 1.252031070147519 
succession 	 2729.705664983149 1.252031070147519 
throne 	 1788.286715843009 1.5399989030126016 
agincourt 	 4045.140925744541 1.252031070147519 
canterbury 	 3302.4790186048986 1.252031070147519 
tales 	 3108.005937627495 1.252031070147519 
distant 	 3108.005937627495 1.252031070147519 
mirror 	 2639.4384435689717 1.252031070147519 
chaucer 	 3302.4790186048986 1.252031070147519 
barbara 	 2311.2351601005416 1.252031070147519 
tuchman 	 4045.140925744541 1.252031070147519 
respectively 	 1869.180868133637 1.252031070147519 
comparison 	 1100.0057589023766 1.252031070147519 
contemporary 	 1414.2704042217572 1.252031070147519 
commentator 	 3576.573431686018 1.252031070147519 
historian 	 2957.160896939089 1.252031070147519 
perspectives 	 2091.2496174067333 1.252031070147519 
contrasted 	 2311.2351601005416 1.252031070147519 
norman 	 659.8596108922429 1.740112294048493 
achievement 	 1155.6175800502708 1.5399989030126016 
david 	 851.1517277259627 1.5399989030126016 
douglas 	 1182.6720152439264 1.5399989030126016 
western 	 596.3768585227463 1.5399989030126016 
civilization 	 1010.0129544110214 1.5399989030126016 
roses 	 4045.140925744541 1.252031070147519 
civil 	 1154.1146292896874 1.252031070147519 
comp 	 3576.573431686018 1.252031070147519 
ared 	 4045.140925744541 1.252031070147519 
compares 	 1471.8370826598045 1.252031070147519 
drawn 	 2261.138170924626 1.252031070147519 
domestic 	 1471.8370826598045 1.252031070147519 
upheavals 	 3576.573431686018 1.252031070147519 
common 	 1212.9343201346771 1.252031070147519 
people 	 792.1043015127864 1.252031070147519 
mobilized 	 4045.140925744541 1.252031070147519 
overthrown 	 4045.140925744541 1.252031070147519 
replaced 	 2639.4384435689717 1.252031070147519 
usurpers 	 4045.140925744541 1.252031070147519 
claimants 	 3576.573431686018 1.252031070147519 
condottieri 	 4045.140925744541 1.252031070147519 
italy 	 872.9657478704618 1.5399989030126016 
contract 	 1896.7765364293296 1.252031070147519 
mercenary 	 4045.140925744541 1.252031070147519 
examined 	 1702.3034554519254 1.252031070147519 
foreign 	 1026.187037534042 1.252031070147519 
mercenaries 	 4045.140925744541 1.252031070147519 
noted 	 1534.7662086524288 1.252031070147519 
tactics 	 2020.0259088220428 1.252031070147519 
strategy 	 1568.5732529608997 1.252031070147519 
staes 	 4045.140925744541 1.252031070147519 
revie 	 3576.573431686018 1.252031070147519 
priests 	 3302.4790186048986 1.252031070147519 
habit 	 3108.005937627495 1.252031070147519 
engaging 	 3302.4790186048986 1.252031070147519 
publicly 	 2639.4384435689717 1.252031070147519 
worship 	 2833.9115245463754 1.252031070147519 
familiarizing 	 4045.140925744541 1.252031070147519 
customs 	 2365.3440304878527 1.252031070147519 
embracing 	 3108.005937627495 1.252031070147519 
officials 	 1586.132681769504 1.252031070147519 
futhering 	 4045.140925744541 1.252031070147519 
ambitions 	 2833.9115245463754 1.252031070147519 
top 	 631.4382648438536 1.252031070147519 
microsoft 	 436.89487867881985 1.5399989030126016 
internet 	 699.7792398488989 1.252031070147519 
explorer 	 905.5326779249729 1.252031070147519 
msie30 	 905.5326779249729 1.252031070147519 
http 	 296.6009732763565 1.252031070147519 
www 	 293.9654923553722 1.252031070147519 
com 	 108.76345847210175 1.6678691782864767 
htm 	 443.49663564278393 1.252031070147519 
start 	 729.1751755201624 1.252031070147519 
send 	 714.3174345782703 1.252031070147519 
comments 	 255.05615577829317 1.6678691782864767 
mailto 	 491.07405425376044 1.252031070147519 
updated 	 724.1862229869696 1.252031070147519 
copyright 	 527.232405280627 1.252031070147519 
asm 	 905.5326779249729 1.252031070147519 
communications 	 724.1862229869696 1.252031070147519 
reserved 	 749.5075352605623 1.252031070147519 
