term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 611.7257242392568 1.4249357679823216 
purpose 	 862.9135514323909 1.4249357679823216 
fight 	 4582.484162968547 0.9046842274850975 
nyc 	 5743.282231699015 0.9046842274850975 
conditions 	 2588.740654297173 0.9046842274850975 
programs 	 445.860322395342 1.6101202850138348 
imports 	 2871.6411158495075 1.2458279890456547 
markets 	 4093.8394897724834 0.9046842274850975 
impact 	 427.68258510400244 1.6641897711521423 
imbalance 	 6298.769429807201 0.9046842274850975 
exports 	 4912.876180807683 0.9046842274850975 
resulting 	 3366.87878581731 0.9046842274850975 
prices 	 947.0332061180039 1.5352976106561402 
inferior 	 6298.769429807201 0.9046842274850975 
quality 	 1491.4325467780563 1.2458279890456547 
merchandise 	 5532.095800335672 0.9046842274850975 
youth 	 1079.1226057961087 1.5352976106561402 
proliferation 	 5993.062764506733 0.9046842274850975 
increase 	 2866.1988961298925 0.9046842274850975 
employability 	 6692.893869066141 0.9046842274850975 
create 	 1461.6452450993354 1.2458279890456547 
skilled 	 1637.6253936025612 1.4249357679823216 
productive 	 5187.795033590831 0.9046842274850975 
society 	 693.2328606615571 1.4249357679823216 
equal 	 2013.4984824301805 1.2458279890456547 
opportunity 	 1589.4566246719176 1.2458279890456547 
examination 	 299.3624155248779 1.7050887894808187 
eeo 	 4098.996352270726 1.2458279890456547 
civil 	 2338.960121489455 0.9046842274850975 
rights 	 315.5593773236266 1.5352976106561402 
bill 	 3077.3853274932367 0.9046842274850975 
powers 	 3584.7974174599817 0.9046842274850975 
commission 	 3077.3853274932367 0.9046842274850975 
exerts 	 7248.381067174326 0.9046842274850975 
function 	 974.4301633995569 1.4249357679823216 
cracking 	 7248.381067174326 0.9046842274850975 
companies 	 1491.4325467780563 1.2458279890456547 
practicing 	 5349.157792440075 0.9046842274850975 
job 	 681.5554690664745 1.6101202850138348 
discrimination 	 1244.8001491506736 1.4249357679823216 
essay 	 3788.1328244720157 0.9046842274850975 
factors 	 513.2191021248029 1.6101202850138348 
creating 	 3632.8725256014213 0.9046842274850975 
low 	 1353.9731203864828 1.2458279890456547 
wage 	 584.8342128246405 1.7050887894808187 
role 	 359.2434402657279 1.6101202850138348 
violence 	 3327.165860300954 0.9046842274850975 
stemming 	 6692.893869066141 0.9046842274850975 
size 	 3788.1328244720157 0.9046842274850975 
distribution 	 3288.5717588565803 0.9046842274850975 
pattern 	 5043.451127139609 0.9046842274850975 
standard 	 2923.290490198671 0.9046842274850975 
metropolitan 	 5349.157792440075 0.9046842274850975 
statistical 	 2119.0916981118526 1.2458279890456547 
interregional 	 8197.992704541452 0.9046842274850975 
migration 	 1383.023950083918 1.5352976106561402 
utilizing 	 4793.670594331891 0.9046842274850975 
methods 	 761.0113296655685 1.4249357679823216 
graphs 	 5043.451127139609 0.9046842274850975 
charts 	 4316.490423184435 0.9046842274850975 
efficiency 	 3788.1328244720157 0.9046842274850975 
satisfaction 	 2342.0060424095727 1.2458279890456547 
corrupt 	 5532.095800335672 0.9046842274850975 
practices 	 2952.7539913513906 0.9046842274850975 
trade 	 584.6580980397341 1.6101202850138348 
account 	 1317.5928900464282 1.2458279890456547 
concessions 	 5743.282231699015 0.9046842274850975 
focusing 	 1392.3944050424477 1.2458279890456547 
primarily 	 3538.352291664298 0.9046842274850975 
link 	 3734.4004474520207 0.9046842274850975 
racketeers 	 8197.992704541452 0.9046842274850975 
crime 	 3327.165860300954 0.9046842274850975 
negotiations 	 1145.6210407421368 1.5352976106561402 
look 	 548.6540537595583 1.5352976106561402 
utilized 	 5043.451127139609 0.9046842274850975 
relation 	 2758.6927829750443 0.9046842274850975 
developing 	 3214.4996657163024 0.9046842274850975 
creative 	 4582.484162968547 0.9046842274850975 
alternatives 	 3682.69619811552 0.9046842274850975 
solutions 	 1894.0664122360079 1.2458279890456547 
continuous 	 2674.5788962200377 1.2458279890456547 
membership 	 554.5276433834924 1.6641897711521423 
investigation 	 2784.7888100848954 0.9046842274850975 
substantial 	 4238.183396223705 0.9046842274850975 
fifteen 	 7248.381067174326 0.9046842274850975 
southern 	 3366.87878581731 0.9046842274850975 
achievement 	 2342.0060424095727 1.2458279890456547 
full 	 1179.0606364974244 1.2458279890456547 
short 	 2707.9462407729657 0.9046842274850975 
attempts 	 2866.1988961298925 0.9046842274850975 
attain 	 6692.893869066141 0.9046842274850975 
fluctuating 	 5993.062764506733 0.9046842274850975 
percentage 	 4487.963929031423 0.9046842274850975 
level 	 677.751152062996 1.4249357679823216 
known 	 2500.3228803387005 0.9046842274850975 
blacks 	 1364.6131632574945 1.4249357679823216 
explores 	 3288.5717588565803 0.9046842274850975 
lack 	 1491.4325467780563 1.2458279890456547 
leadership 	 1867.2002237260103 1.2458279890456547 
positions 	 3493.4302343968 0.9046842274850975 
jobs 	 2199.7730775364753 1.2458279890456547 
representation 	 1495.9879763438078 1.4249357679823216 
observes 	 1063.8868450630555 1.2458279890456547 
caucuses 	 8197.992704541452 0.9046842274850975 
seeking 	 3584.7974174599817 0.9046842274850975 
correct 	 3788.1328244720157 0.9046842274850975 
wobblies 	 8197.992704541452 0.9046842274850975 
international 	 616.1379968889499 1.4249357679823216 
world 	 379.74309293896835 1.5352976106561402 
radical 	 4399.546155072951 0.9046842274850975 
left 	 2982.8650935561127 0.9046842274850975 
wing 	 5043.451127139609 0.9046842274850975 
desire 	 3963.264543440558 0.9046842274850975 
start 	 738.8831290404012 1.2458279890456547 
wide 	 2923.290490198671 0.9046842274850975 
advent 	 4316.490423184435 0.9046842274850975 
containerization 	 7248.381067174326 0.9046842274850975 
containers 	 5743.282231699015 0.9046842274850975 
cargo 	 5532.095800335672 0.9046842274850975 
industry 	 360.1312226315707 1.6641897711521423 
catering 	 5993.062764506733 0.9046842274850975 
shipping 	 4582.484162968547 0.9046842274850975 
efficient 	 4399.546155072951 0.9046842274850975 
method 	 2952.7539913513906 0.9046842274850975 
transporting 	 5532.095800335672 0.9046842274850975 
resultant 	 2046.9197448862417 1.2458279890456547 
brotherhood 	 3346.4469345330704 1.2458279890456547 
inside 	 4793.670594331891 0.9046842274850975 
past 	 2358.121272994849 0.9046842274850975 
front 	 3327.165860300954 0.9046842274850975 
capital 	 3214.4996657163024 0.9046842274850975 
age 	 2659.0124676081173 0.9046842274850975 
struggle 	 3538.352291664298 0.9046842274850975 
enslavement 	 7248.381067174326 0.9046842274850975 
class 	 556.9577620169791 1.6101202850138348 
capitalist 	 5349.157792440075 0.9046842274850975 
managerial 	 2766.047900167836 1.2458279890456547 
responses 	 4684.0120848191455 0.9046842274850975 
compulsive 	 6692.893869066141 0.9046842274850975 
retirement 	 4793.670594331891 0.9046842274850975 
varied 	 5187.795033590831 0.9046842274850975 
emotional 	 3449.9345177058253 0.9046842274850975 
financial 	 2301.4235268517386 0.9046842274850975 
viewpoints 	 4093.8394897724834 0.9046842274850975 
personnel 	 3214.4996657163024 0.9046842274850975 
involved 	 1283.0477553120072 1.2458279890456547 
feelings 	 4684.0120848191455 0.9046842274850975 
compulsively 	 7248.381067174326 0.9046842274850975 
retired 	 4793.670594331891 0.9046842274850975 
bodes 	 7248.381067174326 0.9046842274850975 
future 	 2079.698581984671 0.9046842274850975 
colorado 	 5187.795033590831 0.9046842274850975 
fuel 	 4582.484162968547 0.9046842274850975 
mining 	 5532.095800335672 0.9046842274850975 
strike 	 1466.5153850243169 1.4249357679823216 
setting 	 3178.913249343835 0.9046842274850975 
event 	 3963.264543440558 0.9046842274850975 
outcome 	 4238.183396223705 0.9046842274850975 
ultimate 	 3902.365628718516 0.9046842274850975 
meaning 	 3327.165860300954 0.9046842274850975 
emphasis 	 2923.290490198671 0.9046842274850975 
united 	 629.6365165792553 1.4249357679823216 
mine 	 5743.282231699015 0.9046842274850975 
division 	 1746.7151171984 1.2458279890456547 
marx 	 2243.9819645157113 1.2458279890456547 
durkheim 	 5993.062764506733 0.9046842274850975 
weber 	 5993.062764506733 0.9046842274850975 
contrast 	 3493.4302343968 0.9046842274850975 
theories 	 2811.3915877091245 0.9046842274850975 
regard 	 1607.2498328581512 1.2458279890456547 
theorist 	 6298.769429807201 0.9046842274850975 
psychologist 	 6298.769429807201 0.9046842274850975 
sociologist 	 6692.893869066141 0.9046842274850975 
george 	 3734.4004474520207 0.9046842274850975 
meany 	 8197.992704541452 0.9046842274850975 
afl 	 2732.6642348471505 1.4249357679823216 
cio 	 4098.996352270726 1.2458279890456547 
critical 	 2683.260888234296 0.9046842274850975 
particular 	 2588.740654297173 0.9046842274850975 
politics 	 2894.4473195976407 0.9046842274850975 
police 	 3366.87878581731 0.9046842274850975 
pba 	 8197.992704541452 0.9046842274850975 
city 	 1141.5169944983527 1.2458279890456547 
public 	 1477.7662580808023 0.9046842274850975 
servants 	 6692.893869066141 0.9046842274850975 
theory 	 886.3374892027058 1.4249357679823216 
value 	 862.9135514323909 1.4249357679823216 
relative 	 3327.165860300954 0.9046842274850975 
surplus 	 5993.062764506733 0.9046842274850975 
increased 	 3327.165860300954 0.9046842274850975 
exploited 	 5532.095800335672 0.9046842274850975 
jimmy 	 2871.6411158495075 1.2458279890456547 
positive 	 3538.352291664298 0.9046842274850975 
negative 	 3632.8725256014213 0.9046842274850975 
contributions 	 3288.5717588565803 0.9046842274850975 
affects 	 3632.8725256014213 0.9046842274850975 
puerto 	 4684.0120848191455 0.9046842274850975 
rico 	 4912.876180807683 0.9046842274850975 
rate 	 1476.3769956756953 1.2458279890456547 
remains 	 4093.8394897724834 0.9046842274850975 
preferential 	 6692.893869066141 0.9046842274850975 
treatment 	 2246.9792766019036 0.9046842274850975 
marketplace 	 5349.157792440075 0.9046842274850975 
costs 	 2923.290490198671 0.9046842274850975 
hiring 	 5349.157792440075 0.9046842274850975 
demands 	 4238.183396223705 0.9046842274850975 
collective 	 314.9107299824987 1.8296051930800703 
bargaining 	 350.91972720054883 1.840807480049348 
school 	 2543.8185970296754 0.9046842274850975 
district 	 3449.9345177058253 0.9046842274850975 
illegal 	 3734.4004474520207 0.9046842274850975 
aliens 	 5349.157792440075 0.9046842274850975 
judicial 	 2013.4984824301805 1.2458279890456547 
economic 	 292.6515540012027 1.7050887894808187 
systems 	 1080.393667894712 1.2458279890456547 
legal 	 779.6533738298184 1.4249357679823216 
pressures 	 2593.8975167954154 1.2458279890456547 
rates 	 1792.3987087299909 1.2458279890456547 
replacement 	 5993.062764506733 0.9046842274850975 
native 	 4093.8394897724834 0.9046842274850975 
alternative 	 3045.14854604127 0.9046842274850975 
policies 	 1283.0477553120072 1.2458279890456547 
run 	 3144.227852405358 0.9046842274850975 
post 	 1353.9731203864828 1.2458279890456547 
war 	 754.9626761163926 1.4249357679823216 
baby 	 5743.282231699015 0.9046842274850975 
boom 	 8197.992704541452 0.9046842274850975 
planning 	 3251.0351642188634 0.9046842274850975 
social 	 439.58365085146016 1.5352976106561402 
security 	 1188.7771114669144 1.2458279890456547 
shifting 	 5532.095800335672 0.9046842274850975 
population 	 2838.521187104891 0.9046842274850975 
service 	 2079.698581984671 0.9046842274850975 
oriented 	 4793.670594331891 0.9046842274850975 
middle 	 3214.4996657163024 0.9046842274850975 
income 	 1096.1905862855267 1.4249357679823216 
educational 	 2838.521187104891 0.9046842274850975 
municipal 	 2521.7255635698043 1.2458279890456547 
significant 	 2923.290490198671 0.9046842274850975 
seen 	 2588.740654297173 0.9046842274850975 
curtailing 	 8197.992704541452 0.9046842274850975 
migrant 	 5993.062764506733 0.9046842274850975 
stream 	 5743.282231699015 0.9046842274850975 
circuit 	 5532.095800335672 0.9046842274850975 
flowing 	 7248.381067174326 0.9046842274850975 
portraying 	 6692.893869066141 0.9046842274850975 
unorganized 	 8197.992704541452 0.9046842274850975 
suffering 	 3902.365628718516 0.9046842274850975 
wages 	 694.0185505139046 1.6641897711521423 
benefits 	 1447.2236597988203 1.2458279890456547 
insecurity 	 8197.992704541452 0.9046842274850975 
research 	 1572.2864920179259 0.9046842274850975 
observation 	 3144.227852405358 0.9046842274850975 
changing 	 1405.6957938545622 1.2458279890456547 
priorities 	 7248.381067174326 0.9046842274850975 
including 	 300.7118513244139 1.5352976106561402 
decline 	 1023.4598724431208 1.5352976106561402 
government 	 538.8279577522965 1.4249357679823216 
technology 	 1283.0477553120072 1.2458279890456547 
century 	 2733.084560748395 0.9046842274850975 
examining 	 3963.264543440558 0.9046842274850975 
data 	 2301.4235268517386 0.9046842274850975 
arbitration 	 1383.023950083918 1.5352976106561402 
clauses 	 5993.062764506733 0.9046842274850975 
unionism 	 3346.4469345330704 1.2458279890456547 
comparison 	 2229.30161197671 0.9046842274850975 
european 	 2588.740654297173 0.9046842274850975 
asian 	 4684.0120848191455 0.9046842274850975 
processes 	 3538.352291664298 0.9046842274850975 
negotiation 	 2230.964623022047 1.4249357679823216 
patterns 	 3251.0351642188634 0.9046842274850975 
labor's 	 7248.381067174326 0.9046842274850975 
untold 	 8197.992704541452 0.9046842274850975 
story 	 3144.227852405358 0.9046842274850975 
richard 	 3844.0589569647655 0.9046842274850975 
boyer 	 8197.992704541452 0.9046842274850975 
herbert 	 5743.282231699015 0.9046842274850975 
morais 	 8197.992704541452 0.9046842274850975 
review 	 924.206995333425 1.2458279890456547 
alienation 	 1527.4947209895156 1.4249357679823216 
karl 	 5043.451127139609 0.9046842274850975 
marxian 	 6298.769429807201 0.9046842274850975 
specifically 	 3110.3989731565493 0.9046842274850975 
derives 	 6298.769429807201 0.9046842274850975 
dissatisfactions 	 7248.381067174326 0.9046842274850975 
context 	 3366.87878581731 0.9046842274850975 
leading 	 703.8534943832392 1.4249357679823216 
minimum 	 1816.4362628007107 1.2458279890456547 
prohibitive 	 7248.381067174326 0.9046842274850975 
variable 	 2766.047900167836 1.2458279890456547 
argues 	 4093.8394897724834 0.9046842274850975 
underlying 	 4026.996964860361 0.9046842274850975 
structure 	 1198.6333966216027 1.2458279890456547 
craft 	 2766.047900167836 1.2458279890456547 
industrial 	 541.5892481545931 1.6101202850138348 
illuminating 	 6692.893869066141 0.9046842274850975 
respective 	 4238.183396223705 0.9046842274850975 
roles 	 1644.2858794282902 1.2458279890456547 
modern 	 767.1411756172462 1.4249357679823216 
various 	 557.938137956175 1.4249357679823216 
levels 	 3144.227852405358 0.9046842274850975 
outlined 	 5187.795033590831 0.9046842274850975 
comprised 	 7248.381067174326 0.9046842274850975 
contract 	 1922.0294784823827 1.2458279890456547 
administration 	 1169.4800607447276 1.2458279890456547 
addition 	 3045.14854604127 0.9046842274850975 
worklife 	 8197.992704541452 0.9046842274850975 
trend 	 4093.8394897724834 0.9046842274850975 
worker 	 1281.352985654922 1.4249357679823216 
involvement 	 3251.0351642188634 0.9046842274850975 
decisions 	 3366.87878581731 0.9046842274850975 
shop 	 2158.2452115922174 1.2458279890456547 
floor 	 4399.546155072951 0.9046842274850975 
tied 	 5187.795033590831 0.9046842274850975 
productivity 	 2456.4380904038417 1.2458279890456547 
formative 	 5993.062764506733 0.9046842274850975 
ascendency 	 8197.992704541452 0.9046842274850975 
federation 	 4582.484162968547 0.9046842274850975 
emotion 	 6692.893869066141 0.9046842274850975 
charged 	 3963.264543440558 0.9046842274850975 
late 	 3178.913249343835 0.9046842274850975 
philosophical 	 3902.365628718516 0.9046842274850975 
issues 	 475.66962746426566 1.5352976106561402 
test 	 3327.165860300954 0.9046842274850975 
organizing 	 2456.4380904038417 1.2458279890456547 
principles 	 3788.1328244720157 0.9046842274850975 
relevant 	 3963.264543440558 0.9046842274850975 
realities 	 5349.157792440075 0.9046842274850975 
production 	 3013.6529060734333 0.9046842274850975 
lines 	 3327.165860300954 0.9046842274850975 
practiced 	 6298.769429807201 0.9046842274850975 
circumstances 	 2952.7539913513906 0.9046842274850975 
eventual 	 4912.876180807683 0.9046842274850975 
merger 	 5993.062764506733 0.9046842274850975 
transformation 	 3963.264543440558 0.9046842274850975 
fall 	 2838.521187104891 0.9046842274850975 
thorough 	 4793.670594331891 0.9046842274850975 
institution 	 3844.0589569647655 0.9046842274850975 
competing 	 5532.095800335672 0.9046842274850975 
values 	 3077.3853274932367 0.9046842274850975 
mediation 	 6298.769429807201 0.9046842274850975 
finding 	 4026.996964860361 0.9046842274850975 
accountability 	 6298.769429807201 0.9046842274850975 
grievances 	 3624.190533587163 1.2458279890456547 
emergency 	 3844.0589569647655 0.9046842274850975 
boards 	 5993.062764506733 0.9046842274850975 
firms 	 2013.4984824301805 1.2458279890456547 
sunbelt 	 7248.381067174326 0.9046842274850975 
located 	 3632.8725256014213 0.9046842274850975 
south 	 1218.7819079879137 1.2458279890456547 
southwest 	 6298.769429807201 0.9046842274850975 
due 	 2635.1857800928565 0.9046842274850975 
relocation 	 2996.5313822533667 1.2458279890456547 
locations 	 4793.670594331891 0.9046842274850975 
depth 	 3366.87878581731 0.9046842274850975 
influence 	 2358.121272994849 0.9046842274850975 
union's 	 7248.381067174326 0.9046842274850975 
rising 	 5043.451127139609 0.9046842274850975 
includes 	 937.6387982344627 1.2458279890456547 
individual 	 1150.7117634258693 1.2458279890456547 
followed 	 3902.365628718516 0.9046842274850975 
duty 	 3682.69619811552 0.9046842274850975 
fair 	 1922.0294784823827 1.2458279890456547 
arbitrators 	 7248.381067174326 0.9046842274850975 
safety 	 1036.7996577188499 1.4249357679823216 
health 	 2194.6162150382333 0.9046842274850975 
workplace 	 4684.0120848191455 0.9046842274850975 
initiating 	 6298.769429807201 0.9046842274850975 
printing 	 5743.282231699015 0.9046842274850975 
theorists 	 5349.157792440075 0.9046842274850975 
looks 	 1188.7771114669144 1.2458279890456547 
economists 	 5349.157792440075 0.9046842274850975 
hobbes 	 5993.062764506733 0.9046842274850975 
hoxie 	 7248.381067174326 0.9046842274850975 
perlman 	 7248.381067174326 0.9046842274850975 
webbs 	 7248.381067174326 0.9046842274850975 
organize 	 2996.5313822533667 1.2458279890456547 
system 	 1477.7662580808023 0.9046842274850975 
intellectuals 	 5532.095800335672 0.9046842274850975 
major 	 611.7257242392568 1.4249357679823216 
changes 	 2264.8880283491776 0.9046842274850975 
obstacles 	 5532.095800335672 0.9046842274850975 
blocking 	 6298.769429807201 0.9046842274850975 
cio's 	 8197.992704541452 0.9046842274850975 
efforts 	 1294.3703271485865 1.2458279890456547 
reasons 	 3013.6529060734333 0.9046842274850975 
graybelt 	 8197.992704541452 0.9046842274850975 
taft 	 6692.893869066141 0.9046842274850975 
hartley 	 7248.381067174326 0.9046842274850975 
implementation 	 3407.777345332373 0.9046842274850975 
pension 	 2766.047900167836 1.2458279890456547 
funds 	 3449.9345177058253 0.9046842274850975 
cites 	 4912.876180807683 0.9046842274850975 
numerous 	 3407.777345332373 0.9046842274850975 
precedents 	 6298.769429807201 0.9046842274850975 
concerning 	 1341.630444117148 1.2458279890456547 
extent 	 3214.4996657163024 0.9046842274850975 
justification 	 4487.963929031423 0.9046842274850975 
employer 	 4399.546155072951 0.9046842274850975 
punish 	 5043.451127139609 0.9046842274850975 
employee 	 3844.0589569647655 0.9046842274850975 
behaviors 	 5743.282231699015 0.9046842274850975 
related 	 2177.5973626402097 0.9046842274850975 
afn 	 994.1656994607451 1.2458279890456547 
questions 	 737.2830488872105 1.4249357679823216 
deal 	 3045.14854604127 0.9046842274850975 
emergence 	 4399.546155072951 0.9046842274850975 
trends 	 1683.439392908655 1.2458279890456547 
profit 	 3788.1328244720157 0.9046842274850975 
margin 	 6298.769429807201 0.9046842274850975 
