term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 358.1051319999153 1.6177935806357902 
sociology 	 1066.640696284793 1.1704428209644304 
soc 	 1066.640696284793 1.1704428209644304 
sports 	 1014.8808023324609 1.1704428209644304 
recreation 	 1036.6558955633536 1.1704428209644304 
spt 	 1044.0476529575026 1.1704428209644304 
urban 	 1022.0736756586347 1.1704428209644304 
urb 	 1074.315395999746 1.1704428209644304 
women's 	 1022.0736756586347 1.1704428209644304 
wom 	 1074.315395999746 1.1704428209644304 
home 	 358.1748149622604 1.1704428209644304 
page 	 196.84080977600343 1.4766931776531942 
topic 	 1059.038743633249 1.1704428209644304 
search 	 486.5139141448318 1.4766931776531942 
custom 	 522.0238264787513 1.4766931776531942 
stocks 	 626.2809561367797 1.7516954281150956 
bonds 	 3036.942786087479 1.1704428209644304 
specific 	 865.0865248035062 1.1704428209644304 
paper 	 153.40313462267355 1.7887074478710083 
click 	 493.36878192191114 1.4766931776531942 
catalog 	 1051.508171872678 1.1704428209644304 
button 	 959.5485193999257 1.1704428209644304 
title 	 463.4046398973406 1.4766931776531942 
description 	 979.8534014033262 1.1704428209644304 
written 	 883.1097551968575 1.1704428209644304 
pgs 	 27.34976144319982 1.9643023317609172 
pages 	 933.2510814958871 1.1704428209644304 
footnotes 	 1066.640696284793 1.1704428209644304 
sources 	 466.62554074794355 1.4766931776531942 
price 	 306.8062692453471 1.6177935806357902 
mutual 	 2396.539613720826 1.1704428209644304 
fund 	 2217.57848556683 1.1704428209644304 
industry 	 210.8213434675326 1.7887074478710083 
notes 	 707.5358587799445 1.4766931776531942 
pros 	 2396.539613720826 1.1704428209644304 
cons 	 2396.539613720826 1.1704428209644304 
investment 	 114.57222069391865 1.9199542845879933 
companies 	 218.2716975394163 1.8372316175361698 
investor 	 2399.5584485555637 1.4766931776531942 
closed 	 1263.4398975890206 1.4766931776531942 
includes 	 365.93008086814547 1.6177935806357902 
definition 	 1694.4136863629983 1.1704428209644304 
comparison 	 1305.036418106074 1.1704428209644304 
types 	 792.6178412773424 1.4766931776531942 
financial 	 269.4513384722765 1.7516954281150956 
performance 	 450.3764658119664 1.6989628962886834 
evaluation 	 847.2068431814992 1.4766931776531942 
predictions 	 3362.1258027902268 1.1704428209644304 
future 	 304.36464648753764 1.6989628962886834 
graphs 	 1476.221826264951 1.4766931776531942 
financing 	 773.3669498392525 1.6177935806357902 
warrants 	 1754.173845669489 1.4766931776531942 
examines 	 214.8630791999492 1.7516954281150956 
source 	 1970.9757563689654 1.1704428209644304 
compares 	 582.0578601051101 1.6177935806357902 
convertible 	 4799.116897111127 1.1704428209644304 
rights 	 369.4578403117497 1.4766931776531942 
financed 	 3362.1258027902268 1.1704428209644304 
random 	 1681.0629013951134 1.4766931776531942 
walk 	 1619.2484787843828 1.4766931776531942 
wall 	 1341.2964593798447 1.4766931776531942 
street 	 855.6492602698298 1.4766931776531942 
malkiel 	 2399.5584485555637 1.4766931776531942 
review 	 541.0321242754794 1.4766931776531942 
discussion 	 595.1347707531271 1.4766931776531942 
option 	 1077.9278652878274 1.4766931776531942 
stock 	 67.37049158048922 1.9566626744942104 
buying 	 1403.1108819905753 1.4766931776531942 
looks 	 1391.8237129875408 1.1704428209644304 
advantages 	 1994.9178328150094 1.1704428209644304 
disadvantages 	 2627.260635827154 1.1704428209644304 
opposed 	 2155.855730575655 1.1704428209644304 
conventional 	 2575.5007418748223 1.1704428209644304 
trading 	 515.1001483749644 1.7516954281150956 
methods 	 1336.4914300550058 1.1704428209644304 
market 	 101.03017054726679 1.9097630612211351 
marketing 	 1881.7727970105652 1.1704428209644304 
program 	 946.2920192350549 1.1704428209644304 
hypothetical 	 1287.7503709374112 1.4766931776531942 
company 	 496.3850401016544 1.6177935806357902 
terms 	 719.5068970029668 1.4766931776531942 
funds 	 1009.798351532873 1.4766931776531942 
promotional 	 3131.4047806838985 1.1704428209644304 
efforts 	 1515.4525582090018 1.1704428209644304 
investments 	 1438.0024441634168 1.4766931776531942 
holding 	 2186.1234736178985 1.1704428209644304 
impact 	 751.0980290220656 1.4766931776531942 
institutional 	 1403.1108819905753 1.4766931776531942 
investors 	 1371.013756213487 1.4766931776531942 
securities 	 350.7777204976438 1.8372316175361698 
investing 	 3238.4969575687655 1.1704428209644304 
changing 	 822.8963698331087 1.4766931776531942 
controlling 	 3131.4047806838985 1.1704428209644304 
money 	 757.7262791045009 1.4766931776531942 
role 	 1051.508171872678 1.1704428209644304 
sec 	 3036.942786087479 1.1704428209644304 
institutions 	 1782.6344043248896 1.1704428209644304 
standard 	 1711.2985205396596 1.1704428209644304 
industrial 	 1585.235682554685 1.1704428209644304 
code 	 1801.5058632478656 1.1704428209644304 
method 	 1728.5464971268723 1.1704428209644304 
determining 	 2284.4505359359487 1.1704428209644304 
stock's 	 2399.5584485555637 1.4766931776531942 
prospects 	 2045.0591591140394 1.1704428209644304 
based 	 986.7375638438223 1.1704428209644304 
past 	 1380.4476357239919 1.1704428209644304 
portfolio's 	 4799.116897111127 1.1704428209644304 
growth 	 738.1614232725587 1.4766931776531942 
stress 	 2357.4099020569415 1.1704428209644304 
balanced 	 3362.1258027902268 1.1704428209644304 
portfolio 	 438.54346141737227 1.8372316175361698 
capitalizing 	 4799.116897111127 1.1704428209644304 
victim 	 2320.1008495177575 1.1704428209644304 
capitalization 	 3508.347691338978 1.1704428209644304 
ratios 	 1843.6544097464873 1.4766931776531942 
capital 	 627.2575990035217 1.6177935806357902 
common 	 359.7534485014834 1.6989628962886834 
purchases 	 3362.1258027902268 1.1704428209644304 
study 	 243.2569570724159 1.6989628962886834 
various 	 326.6178004677754 1.6177935806357902 
elements 	 1764.1968107086814 1.1704428209644304 
effect 	 1264.9280608051959 1.1704428209644304 
furniture 	 3687.3088194929746 1.1704428209644304 
corporation 	 594.2114681082965 1.6177935806357902 
example 	 1415.071717559889 1.1704428209644304 
purchasing 	 1476.221826264951 1.4766931776531942 
eastman 	 737.4617638985949 1.7516954281150956 
kodak 	 1060.8032145755126 1.6989628962886834 
analysis 	 37.95144476322393 1.9469271419610692 
choice 	 620.3134856383834 1.6177935806357902 
current 	 188.36644872523559 1.7887074478710083 
levels 	 1840.6355749117497 1.1704428209644304 
value 	 252.57542636816697 1.7887074478710083 
line 	 652.518209053037 1.4766931776531942 
fast 	 2682.5929187596894 1.1704428209644304 
food 	 1728.5464971268723 1.1704428209644304 
franchises 	 3918.029841599303 1.1704428209644304 
rates 	 1049.2728207309874 1.4766931776531942 
safety 	 1820.832099614272 1.1704428209644304 
earnings 	 3131.4047806838985 1.1704428209644304 
rankings 	 4799.116897111127 1.1704428209644304 
discussing 	 2526.879795178041 1.1704428209644304 
peculiarities 	 4799.116897111127 1.1704428209644304 
emphasis 	 1711.2985205396596 1.1704428209644304 
tax 	 951.5803655852294 1.4766931776531942 
consideration 	 2357.4099020569415 1.1704428209644304 
cage 	 3687.3088194929746 1.1704428209644304 
policies 	 1502.1960580441312 1.1704428209644304 
people 	 939.7450441024478 1.1704428209644304 
cages 	 4799.116897111127 1.1704428209644304 
deal 	 1782.6344043248896 1.1704428209644304 
issuance 	 4243.21285830205 1.1704428209644304 
equity 	 3238.4969575687655 1.1704428209644304 
ease 	 3508.347691338978 1.1704428209644304 
issued 	 2250.3177251720745 1.1704428209644304 
norton 	 4243.21285830205 1.1704428209644304 
objectives 	 1903.1607311704588 1.1704428209644304 
strategies 	 1035.678298509039 1.4766931776531942 
maximizing 	 4799.116897111127 1.1704428209644304 
profit 	 2217.57848556683 1.1704428209644304 
enhancing 	 3131.4047806838985 1.1704428209644304 
maintaining 	 2396.539613720826 1.1704428209644304 
social 	 1029.331643745609 1.1704428209644304 
responsibility 	 1451.2583066548257 1.1704428209644304 
discusses 	 541.0321242754794 1.4766931776531942 
dow 	 3362.1258027902268 1.1704428209644304 
jones 	 2526.879795178041 1.1704428209644304 
managers 	 2682.5929187596894 1.1704428209644304 
quality 	 1746.1735803153304 1.1704428209644304 
risk 	 951.5803655852294 1.4766931776531942 
situation 	 1556.5897803078176 1.1704428209644304 
scenarios 	 3918.029841599303 1.1704428209644304 
commercial 	 920.3177874558748 1.4766931776531942 
rate 	 1728.5464971268723 1.1704428209644304 
prediction 	 2742.027512426974 1.1704428209644304 
model 	 559.2923393421347 1.6177935806357902 
defined 	 2186.1234736178985 1.1704428209644304 
report 	 1264.9280608051959 1.1704428209644304 
consists 	 2742.027512426974 1.1704428209644304 
promissory 	 4799.116897111127 1.1704428209644304 
firms 	 1178.7049510284708 1.4766931776531942 
credit 	 1925.1347084693264 1.1704428209644304 
standings 	 4243.21285830205 1.1704428209644304 
sold 	 2526.879795178041 1.1704428209644304 
insurance 	 1860.9404569151502 1.1704428209644304 
pension 	 3238.4969575687655 1.1704428209644304 
banks 	 2575.5007418748223 1.1704428209644304 
public 	 865.0865248035062 1.1704428209644304 
forecasting 	 1403.1108819905753 1.4766931776531942 
spotting 	 4243.21285830205 1.1704428209644304 
trends 	 985.4878781844827 1.4766931776531942 
informed 	 2682.5929187596894 1.1704428209644304 
decisions 	 1970.9757563689654 1.1704428209644304 
data 	 449.08556412046084 1.6177935806357902 
purchase 	 812.5589452732138 1.6177935806357902 
brokerage 	 3918.029841599303 1.1704428209644304 
total 	 1840.6355749117497 1.1704428209644304 
operation 	 1903.1607311704588 1.1704428209644304 
discount 	 3508.347691338978 1.1704428209644304 
full 	 1380.4476357239919 1.1704428209644304 
house 	 1439.0137940059335 1.1704428209644304 
leaders 	 1661.6744467577535 1.1704428209644304 
splits 	 1599.7056323703755 1.6177935806357902 
examination 	 613.3651827579067 1.4766931776531942 
observing 	 2526.879795178041 1.1704428209644304 
arguments 	 2284.4505359359487 1.1704428209644304 
unquestionably 	 4243.21285830205 1.1704428209644304 
segments 	 1754.173845669489 1.4766931776531942 
community 	 1236.110589405893 1.1704428209644304 
affecting 	 2250.3177251720745 1.1704428209644304 
indifferent 	 4243.21285830205 1.1704428209644304 
manner 	 1970.9757563689654 1.1704428209644304 
damaging 	 3131.4047806838985 1.1704428209644304 
analyzing 	 2481.0387472784028 1.1704428209644304 
kodak's 	 4799.116897111127 1.1704428209644304 
viable 	 2481.0387472784028 1.1704428209644304 
real 	 799.9758458832894 1.4766931776531942 
estate 	 1218.8384179098207 1.4766931776531942 
complex 	 1820.832099614272 1.1704428209644304 
factors 	 1502.1960580441312 1.1704428209644304 
including 	 352.07431352143055 1.4766931776531942 
alternatives 	 2155.855730575655 1.1704428209644304 
circumstances 	 1728.5464971268723 1.1704428209644304 
minimal 	 2952.443652529902 1.1704428209644304 
difference 	 2155.855730575655 1.1704428209644304 
projected 	 3131.4047806838985 1.1704428209644304 
gain 	 2320.1008495177575 1.1704428209644304 
loss 	 1903.1607311704588 1.1704428209644304 
disguise 	 3508.347691338978 1.1704428209644304 
risks 	 2481.0387472784028 1.1704428209644304 
depreciation 	 3508.347691338978 1.1704428209644304 
buildings 	 3036.942786087479 1.1704428209644304 
land 	 1820.832099614272 1.1704428209644304 
shelters 	 3918.029841599303 1.1704428209644304 
exxon 	 1959.0149207996515 1.4766931776531942 
climate 	 1903.1607311704588 1.1704428209644304 
oil 	 1994.9178328150094 1.1704428209644304 
status 	 1325.8687582014893 1.1704428209644304 
security 	 347.9559282468852 1.6989628962886834 
theory 	 518.8632601026058 1.6177935806357902 
programs 	 1305.036418106074 1.1704428209644304 
owning 	 3508.347691338978 1.1704428209644304 
marketable 	 4799.116897111127 1.1704428209644304 
economic 	 1199.2305285859504 1.1704428209644304 
indicators 	 3238.4969575687655 1.1704428209644304 
theories 	 822.8963698331087 1.4766931776531942 
low 	 1585.235682554685 1.1704428209644304 
yield 	 3131.4047806838985 1.1704428209644304 
charts 	 842.293265059347 1.6177935806357902 
questions 	 1294.8197194325755 1.1704428209644304 
answered 	 3508.347691338978 1.1704428209644304 
regard 	 1881.7727970105652 1.1704428209644304 
helios 	 4243.21285830205 1.1704428209644304 
engineering 	 2250.3177251720745 1.1704428209644304 
kelley 	 4243.21285830205 1.1704428209644304 
newman 	 4243.21285830205 1.1704428209644304 
fukuyama 	 4799.116897111127 1.1704428209644304 
beta 	 1843.6544097464873 1.4766931776531942 
defines 	 2186.1234736178985 1.1704428209644304 
hedge 	 4799.116897111127 1.1704428209644304 
estimated 	 2155.855730575655 1.1704428209644304 
coefficient 	 3687.3088194929746 1.1704428209644304 
explanatory 	 4799.116897111127 1.1704428209644304 
variable 	 3238.4969575687655 1.1704428209644304 
duration 	 3036.942786087479 1.1704428209644304 
bond 	 560.3543004650377 1.7887074478710083 
cash 	 2627.260635827154 1.1704428209644304 
flows 	 3131.4047806838985 1.1704428209644304 
applicable 	 2952.443652529902 1.1704428209644304 
valuationb 	 4799.116897111127 1.1704428209644304 
process 	 1255.2067296582552 1.1704428209644304 
essential 	 1970.9757563689654 1.1704428209644304 
maximization 	 3687.3088194929746 1.1704428209644304 
firm's 	 4243.21285830205 1.1704428209644304 
ford 	 2876.0048883268337 1.1704428209644304 
motor 	 2396.539613720826 1.1704428209644304 
caesars 	 4243.21285830205 1.1704428209644304 
world 	 889.2086439038032 1.1704428209644304 
xerox 	 4799.116897111127 1.1704428209644304 
revenues 	 3508.347691338978 1.1704428209644304 
ibm 	 1240.5193736392014 1.4766931776531942 
projections 	 914.0091708089914 1.6177935806357902 
appropriate 	 1925.1347084693264 1.1704428209644304 
ratio 	 3238.4969575687655 1.1704428209644304 
electric 	 1240.5193736392014 1.4766931776531942 
unisys 	 4243.21285830205 1.1704428209644304 
national 	 914.0788537713365 1.1704428209644304 
semiconductor 	 3918.029841599303 1.1704428209644304 
employee 	 1125.1588625860372 1.4766931776531942 
ownership 	 1341.2964593798447 1.4766931776531942 
plans 	 463.9412376625136 1.6177935806357902 
esop's 	 4799.116897111127 1.1704428209644304 
viewed 	 2396.539613720826 1.1704428209644304 
management 	 1336.4914300550058 1.1704428209644304 
perspectives 	 2481.0387472784028 1.1704428209644304 
avis 	 4799.116897111127 1.1704428209644304 
leasing 	 3687.3088194929746 1.1704428209644304 
corp 	 1565.7023903419492 1.4766931776531942 
weirton 	 4799.116897111127 1.1704428209644304 
steel 	 2876.0048883268337 1.1704428209644304 
accounting 	 2396.539613720826 1.1704428209644304 
standards 	 1728.5464971268723 1.1704428209644304 
effects 	 1255.2067296582552 1.1704428209644304 
employees 	 1994.9178328150094 1.1704428209644304 
research 	 920.4188077360413 1.1704428209644304 
proposal 	 1947.727751796617 1.1704428209644304 
stressing 	 2284.4505359359487 1.1704428209644304 
airlines 	 2952.443652529902 1.1704428209644304 
introduction 	 1645.7927396662174 1.1704428209644304 
significance 	 1925.1347084693264 1.1704428209644304 
statement 	 1820.832099614272 1.1704428209644304 
hypotheses 	 3238.4969575687655 1.1704428209644304 
aspects 	 505.15085273633395 1.6177935806357902 
modern 	 1347.2566923613826 1.1704428209644304 
contrasts 	 2071.356597018078 1.1704428209644304 
asset 	 3131.4047806838985 1.1704428209644304 
pricing 	 1518.4713930437395 1.4766931776531942 
capm 	 4799.116897111127 1.1704428209644304 
leading 	 1236.110589405893 1.1704428209644304 
finance 	 2126.688879950613 1.1704428209644304 
pdpm 	 4799.116897111127 1.1704428209644304 
payoff 	 4799.116897111127 1.1704428209644304 
distribution 	 1925.1347084693264 1.1704428209644304 
optimum 	 3508.347691338978 1.1704428209644304 
efficiency 	 1108.789242783415 1.4766931776531942 
subsequent 	 2098.545641461975 1.1704428209644304 
regulatory 	 2575.5007418748223 1.1704428209644304 
insider 	 1754.173845669489 1.4766931776531942 
issue 	 1138.5096475539222 1.1704428209644304 
hope 	 2126.688879950613 1.1704428209644304 
clarifying 	 4243.21285830205 1.1704428209644304 
technical 	 2045.0591591140394 1.1704428209644304 
concerning 	 1570.784841141537 1.1704428209644304 
views 	 1426.953416359572 1.1704428209644304 
legal 	 1369.2306696602504 1.1704428209644304 
ethical 	 2284.4505359359487 1.1704428209644304 
question 	 1570.784841141537 1.1704428209644304 
burton 	 3918.029841599303 1.1704428209644304 
malkiel's 	 4799.116897111127 1.1704428209644304 
presentation 	 2481.0387472784028 1.1704428209644304 
prices 	 2217.57848556683 1.1704428209644304 
reflection 	 2526.879795178041 1.1704428209644304 
firm 	 2186.1234736178985 1.1704428209644304 
foundation 	 2045.0591591140394 1.1704428209644304 
intrinsic 	 4799.116897111127 1.1704428209644304 
afn 	 1163.9721036022154 1.1704428209644304 
top 	 749.132379296998 1.1704428209644304 
experienced 	 973.0278282896636 1.1704428209644304 
microsoft 	 518.3279477816768 1.4766931776531942 
internet 	 830.2114650278357 1.1704428209644304 
explorer 	 1074.315395999746 1.1704428209644304 
msie30 	 1074.315395999746 1.1704428209644304 
http 	 351.88458663851765 1.1704428209644304 
www 	 348.7578770251605 1.1704428209644304 
com 	 129.03593741808518 1.6177935806357902 
htm 	 526.1602097418827 1.1704428209644304 
start 	 865.0865248035062 1.1704428209644304 
send 	 847.4594416150485 1.1704428209644304 
comments 	 302.5962084825312 1.6177935806357902 
mailto 	 582.605608744846 1.1704428209644304 
updated 	 859.167678750813 1.1704428209644304 
copyright 	 625.5035340755368 1.1704428209644304 
asm 	 1074.315395999746 1.1704428209644304 
communications 	 859.167678750813 1.1704428209644304 
reserved 	 889.2086439038032 1.1704428209644304 
