term 	 tf-idf weight 	 BM25 ranking 
 law 	 154.35139420816702 1.7195744579861603 
related 	 879.9400729617665 1.3429710682603468 
resources 	 1728.2122563034725 1.1016902737120216 
fastest 	 11603.945414118887 0.5803532787382939 
growing 	 5790.9770397719285 0.5803532787382939 
specialty 	 11177.256332357036 0.5803532787382939 
legal 	 525.0804230561891 1.5725774927333243 
practice 	 2267.5232309348694 1.1016902737120216 
ago 	 8136.297517323708 0.5803532787382939 
described 	 6802.569692804609 0.5803532787382939 
lawyers 	 1777.8020083564859 1.3429710682603468 
assumed 	 7058.259042927258 0.5803532787382939 
concerns 	 3883.3413112695152 0.8996493364227509 
elderly 	 658.6912768527353 1.6832644317834304 
clients 	 7440.65917984216 0.5803532787382939 
indistinguishable 	 13522.576809908816 0.5803532787382939 
focused 	 9258.624936567108 0.5803532787382939 
practices 	 5965.856239460328 0.5803532787382939 
senior 	 1488.131835968432 1.3429710682603468 
citizens 	 1742.5946614981249 1.241045701798733 
seniors 	 1690.322101238602 1.5316608477442584 
unique 	 3442.6013474014626 0.8996493364227509 
ignored 	 10481.617994875489 0.5803532787382939 
profession 	 7766.6826225390305 0.5803532787382939 
changing 	 5680.242273561209 0.5803532787382939 
rapidly 	 5403.820718786179 0.8996493364227509 
average 	 8413.328530609437 0.5803532787382939 
americans 	 3772.5622038493407 0.8996493364227509 
rises 	 5588.628166178518 0.8996493364227509 
society 	 4201.901952506255 0.5803532787382939 
increasingly 	 7884.487635250256 0.5803532787382939 
aware 	 8562.98659908556 0.5803532787382939 
facing 	 8007.530114046325 0.5803532787382939 
people 	 170.70575417217322 1.7718775877684922 
professional 	 5573.76760822987 0.5803532787382939 
opportunities 	 3485.1893229962498 0.8996493364227509 
available 	 1444.0616075203866 1.1016902737120216 
serving 	 4444.505020891214 0.8996493364227509 
governments 	 6970.3786459924995 0.5803532787382939 
responded 	 10189.980087534625 0.5803532787382939 
wide 	 5906.327063408701 0.5803532787382939 
array 	 12108.611483324554 0.5803532787382939 
federal 	 273.6081363593305 1.7607203717002309 
programs 	 250.23142181474182 1.7607203717002309 
designed 	 1046.0779753422737 1.3429710682603468 
guarantee 	 9258.624936567108 0.5803532787382939 
financial 	 929.9766893906003 1.3429710682603468 
physical 	 1046.0779753422737 1.3429710682603468 
fight 	 9258.624936567108 0.5803532787382939 
based 	 243.25699828283757 1.7025233496604548 
active 	 4281.49329954278 0.8996493364227509 
role 	 3629.145411151587 0.5803532787382939 
asserting 	 12108.611483324554 0.5803532787382939 
increasing 	 6568.514842742929 0.5803532787382939 
sought 	 5403.820718786179 0.8996493364227509 
representation 	 9067.652668291224 0.5803532787382939 
sensitive 	 8562.98659908556 0.5803532787382939 
defined 	 3772.5622038493407 0.8996493364227509 
specialization 	 12108.611483324554 0.5803532787382939 
borrows 	 16563.535624942146 0.5803532787382939 
probate 	 11177.256332357036 0.5803532787382939 
estate 	 1682.6657061218873 1.3429710682603468 
planning 	 2189.5049475809765 1.1016902737120216 
trusts 	 6363.136416681143 0.8996493364227509 
civil 	 2362.861903752851 0.8996493364227509 
consumer 	 6644.35520329563 0.5803532787382939 
protection 	 5573.76760822987 0.5803532787382939 
discussed 	 2735.6186841093318 0.8996493364227509 
fully 	 2383.0070908337652 1.1016902737120216 
separate 	 3574.510636250648 0.8996493364227509 
chapters 	 10481.617994875489 0.5803532787382939 
guide 	 2628.1625450834185 1.1016902737120216 
life 	 1714.7817468163335 0.8996493364227509 
expectancies 	 16563.535624942146 0.5803532787382939 
access 	 5965.856239460328 0.5803532787382939 
staying 	 12726.272833362285 0.5803532787382939 
remain 	 6970.3786459924995 0.5803532787382939 
force 	 3044.449359128198 0.8996493364227509 
past 	 4764.437725291782 0.5803532787382939 
traditional 	 1949.350408916367 1.1016902737120216 
consequently 	 11177.256332357036 0.5803532787382939 
employers 	 1245.8858697992196 1.482081090494511 
employees 	 1377.040538960585 1.3429710682603468 
job 	 860.6503368503656 1.5316608477442584 
applicants 	 3725.7521107856787 1.1016902737120216 
time 	 263.9283458527882 1.6069191636279607 
history 	 3047.939903223069 0.5803532787382939 
unfortunately 	 9926.161509836254 0.5803532787382939 
incidents 	 9463.75580348861 0.5803532787382939 
rise 	 6352.717295954767 0.5803532787382939 
basic 	 1433.7639864792586 1.241045701798733 
means 	 1655.5237663376656 1.1016902737120216 
counter 	 9067.652668291224 0.5803532787382939 
workplace 	 9463.75580348861 0.5803532787382939 
comprehensive 	 2072.5553738445933 1.1016902737120216 
anti 	 5372.369715576108 0.5803532787382939 
prohibiting 	 12108.611483324554 0.5803532787382939 
labor 	 2982.928119730164 0.8996493364227509 
organizations 	 1491.464059865082 1.241045701798733 
agencies 	 3076.266852351181 0.8996493364227509 
discriminating 	 12108.611483324554 0.5803532787382939 
ancestry 	 10807.641437572358 0.5803532787382939 
arrest 	 8271.348691744695 0.5803532787382939 
record 	 3142.18407215231 0.8996493364227509 
citizenship 	 9685.31401832896 0.5803532787382939 
color 	 8413.328530609437 0.5803532787382939 
marital 	 11603.945414118887 0.5803532787382939 
status 	 2288.0328695147896 0.8996493364227509 
national 	 1577.4128848123812 0.8996493364227509 
origin 	 8136.297517323708 0.5803532787382939 
race 	 7058.259042927258 0.5803532787382939 
religion 	 3527.556027709602 0.5803532787382939 
sex 	 8007.530114046325 0.5803532787382939 
unfavorable 	 11603.945414118887 0.5803532787382939 
military 	 5008.83166187102 0.5803532787382939 
discharge 	 2900.986353529722 1.241045701798733 
illegal 	 7545.124407698681 0.5803532787382939 
instances 	 9926.161509836254 0.5803532787382939 
employer 	 683.770003214033 1.6832644317834304 
person's 	 1133.456583536403 1.5316608477442584 
basis 	 1367.8093420546659 1.241045701798733 
regarding 	 1319.227995052778 1.241045701798733 
hiring 	 5403.820718786179 0.8996493364227509 
recruitment 	 10481.617994875489 0.5803532787382939 
pay 	 1205.3387706515796 1.3429710682603468 
promotion 	 4444.505020891214 0.8996493364227509 
transfer 	 7058.259042927258 0.5803532787382939 
discipline 	 8721.201088594536 0.5803532787382939 
privileges 	 9926.161509836254 0.5803532787382939 
person 	 171.74933457256952 1.8537245792453205 
example 	 976.7876594029359 1.3429710682603468 
replace 	 4629.312468283554 0.8996493364227509 
worker 	 485.4176639086894 1.7347768245895532 
simply 	 7339.993540777179 0.5803532787382939 
involuntary 	 4242.090944454095 1.1016902737120216 
prohibited 	 5094.990043767312 0.8996493364227509 
permit 	 11177.256332357036 0.5803532787382939 
offer 	 6722.332190739447 0.5803532787382939 
various 	 3381.838173421954 0.5803532787382939 
plans 	 2401.8503974747587 0.8996493364227509 
fringe 	 11603.945414118887 0.5803532787382939 
employee 	 1553.3365245078062 1.3429710682603468 
cost 	 1875.4976706362509 1.1016902737120216 
reasonably 	 4629.312468283554 0.8996493364227509 
equivalent 	 12108.611483324554 0.5803532787382939 
feels 	 10807.641437572358 0.5803532787382939 
victimized 	 12108.611483324554 0.5803532787382939 
violation 	 2907.067029531512 1.1016902737120216 
bring 	 2214.78506776521 1.1016902737120216 
action 	 1393.4419020574676 1.241045701798733 
directly 	 2214.78506776521 1.1016902737120216 
file 	 1553.3365245078062 1.3429710682603468 
charge 	 1275.6145569511605 1.4207611676114231 
department 	 532.4229371749655 1.6069191636279607 
files 	 4206.664265304718 0.8996493364227509 
days 	 1169.6102453498204 1.3429710682603468 
discriminatory 	 5801.972707059444 0.8996493364227509 
fired 	 4629.312468283554 0.8996493364227509 
believes 	 4444.505020891214 0.8996493364227509 
motive 	 12726.272833362285 0.5803532787382939 
filed 	 4360.600544297268 0.8996493364227509 
employer's 	 5801.972707059444 0.8996493364227509 
notice 	 4206.664265304718 0.8996493364227509 
termination 	 10807.641437572358 0.5803532787382939 
individual 	 516.6537163281113 1.5725774927333243 
lawsuit 	 5403.820718786179 0.8996493364227509 
protected 	 5094.990043767312 0.8996493364227509 
class 	 5626.493011908752 0.5803532787382939 
qualified 	 1746.936332479248 1.4207611676114231 
rejected 	 8889.010041782429 0.5803532787382939 
despite 	 2383.0070908337652 1.1016902737120216 
filled 	 12108.611483324554 0.5803532787382939 
similar 	 1823.7457894062209 1.1016902737120216 
qualifications 	 11603.945414118887 0.5803532787382939 
limitation 	 6363.136416681143 0.8996493364227509 
period 	 1331.0573429374138 1.241045701798733 
filing 	 3228.438006109653 1.1016902737120216 
date 	 3442.6013474014626 0.8996493364227509 
prohibits 	 5801.972707059444 0.8996493364227509 
firing 	 11603.945414118887 0.5803532787382939 
compensation 	 4068.148758661854 0.8996493364227509 
limiting 	 10189.980087534625 0.5803532787382939 
segregating 	 16563.535624942146 0.5803532787382939 
classifying 	 14644.904229152215 0.5803532787382939 
deprive 	 6761.288404954408 0.8996493364227509 
tend 	 9926.161509836254 0.5803532787382939 
adversely 	 14644.904229152215 0.5803532787382939 
affect 	 6217.66612153378 0.5803532787382939 
specifically 	 1571.092036076155 1.241045701798733 
advertisements 	 10481.617994875489 0.5803532787382939 
specify 	 11603.945414118887 0.5803532787382939 
applicant 	 2421.722296664911 1.3429710682603468 
graduate 	 10481.617994875489 0.5803532787382939 
terms 	 4966.571299012997 0.5803532787382939 
retired 	 3228.438006109653 1.1016902737120216 
major 	 1853.930808059412 0.8996493364227509 
exceptions 	 3228.438006109653 1.1016902737120216 
coverage 	 553.6962669413025 1.661339214281928 
accused 	 7242.860767539583 0.5803532787382939 
violating 	 10189.980087534625 0.5803532787382939 
usually 	 1394.0757291985 1.3429710682603468 
invoke 	 13522.576809908816 0.5803532787382939 
defense 	 5735.0559459170345 0.5803532787382939 
actions 	 5965.856239460328 0.5803532787382939 
tenured 	 5521.178541647381 1.1016902737120216 
faculty 	 3086.2083121890355 1.1016902737120216 
prohibit 	 10481.617994875489 0.5803532787382939 
compulsory 	 3661.2260572880537 1.241045701798733 
institutions 	 6152.533704702362 0.5803532787382939 
learning 	 3669.9967703885895 0.8996493364227509 
exception 	 4731.877901744305 0.8996493364227509 
expired 	 14644.904229152215 0.5803532787382939 
december 	 6722.332190739447 0.5803532787382939 
ages 	 8413.328530609437 0.5803532787382939 
permissible 	 6363.136416681143 0.8996493364227509 
executives 	 9926.161509836254 0.5803532787382939 
policy 	 4399.700364808832 0.5803532787382939 
makers 	 9067.652668291224 0.5803532787382939 
level 	 821.612491493594 1.3429710682603468 
substantial 	 2854.328866361853 1.1016902737120216 
executive 	 6644.35520329563 0.5803532787382939 
authority 	 2008.897951085966 1.1016902737120216 
subjected 	 12108.611483324554 0.5803532787382939 
narrow 	 10481.617994875489 0.5803532787382939 
allow 	 6722.332190739447 0.5803532787382939 
policies 	 1296.1591922276043 1.241045701798733 
mid 	 8413.328530609437 0.5803532787382939 
managers 	 9258.624936567108 0.5803532787382939 
cause 	 3485.1893229962498 0.8996493364227509 
permitted 	 5403.820718786179 0.8996493364227509 
catch 	 12108.611483324554 0.5803532787382939 
category 	 8136.297517323708 0.5803532787382939 
includes 	 1894.4410171627683 0.8996493364227509 
forms 	 5008.83166187102 0.5803532787382939 
failure 	 3044.449359128198 0.8996493364227509 
adequately 	 11177.256332357036 0.5803532787382939 
occupational 	 10189.980087534625 0.5803532787382939 
requirement 	 7440.65917984216 0.5803532787382939 
narrowly 	 12726.272833362285 0.5803532787382939 
situations 	 7766.6826225390305 0.5803532787382939 
impermissible 	 16563.535624942146 0.5803532787382939 
operation 	 6568.514842742929 0.5803532787382939 
business 	 1257.7272521874552 0.8996493364227509 
reasonable 	 8562.98659908556 0.5803532787382939 
factors 	 5184.636768910417 0.5803532787382939 
mandatory 	 9067.652668291224 0.5803532787382939 
firefighters 	 14644.904229152215 0.5803532787382939 
airplane 	 14644.904229152215 0.5803532787382939 
pilots 	 14644.904229152215 0.5803532787382939 
bona 	 7322.452114576107 0.8996493364227509 
fide 	 7322.452114576107 0.8996493364227509 
seniority 	 6363.136416681143 0.8996493364227509 
systems 	 2182.8683742573453 0.8996493364227509 
benefit 	 911.8728947031104 1.4207611676114231 
adopt 	 10807.641437572358 0.5803532787382939 
plan 	 1252.207915467755 1.241045701798733 
intended 	 1223.2837998693656 1.482081090494511 
evade 	 14644.904229152215 0.5803532787382939 
purposes 	 3361.1660953697233 0.8996493364227509 
victim 	 4003.7650570231626 0.8996493364227509 
willful 	 7322.452114576107 0.8996493364227509 
complex 	 1256.8736288609239 1.3429710682603468 
primarily 	 7149.021272501296 0.5803532787382939 
supersede 	 16563.535624942146 0.5803532787382939 
existing 	 7149.021272501296 0.5803532787382939 
regulations 	 7149.021272501296 0.5803532787382939 
laws 	 1367.8093420546659 1.241045701798733 
cover 	 1642.1287106857324 1.241045701798733 
aggrieved 	 16563.535624942146 0.5803532787382939 
relief 	 10481.617994875489 0.5803532787382939 
equal 	 2712.0991724412356 1.1016902737120216 
opportunity 	 3211.398494227641 0.8996493364227509 
commission 	 2072.5553738445933 1.1016902737120216 
eeoc 	 6761.288404954408 0.8996493364227509 
rules 	 1070.4661647425469 1.4207611676114231 
concerning 	 5421.36214498725 0.5803532787382939 
interplay 	 12726.272833362285 0.5803532787382939 
statutes 	 11603.945414118887 0.5803532787382939 
lawyer 	 10807.641437572358 0.5803532787382939 
representative 	 7058.259042927258 0.5803532787382939 
advise 	 11603.945414118887 0.5803532787382939 
proceed 	 10189.980087534625 0.5803532787382939 
medical 	 293.1617766783951 1.7607203717002309 
technology 	 2592.3183844552086 0.8996493364227509 
advancing 	 11603.945414118887 0.5803532787382939 
rapid 	 9258.624936567108 0.5803532787382939 
pace 	 11603.945414118887 0.5803532787382939 
future 	 2100.9509762531275 0.8996493364227509 
provides 	 984.9892908935899 1.3429710682603468 
set 	 1369.3541524893233 1.1016902737120216 
forth 	 4842.65700916448 0.8996493364227509 
advance 	 8413.328530609437 0.5803532787382939 
happen 	 8889.010041782429 0.5803532787382939 
incapacitated 	 4881.6347430507385 1.1016902737120216 
unable 	 813.6297517323708 1.6069191636279607 
protect 	 3108.83306076689 0.8996493364227509 
individuals 	 1571.092036076155 1.241045701798733 
varying 	 11177.256332357036 0.5803532787382939 
degrees 	 7766.6826225390305 0.5803532787382939 
evolving 	 9463.75580348861 0.5803532787382939 
appear 	 7884.487635250256 0.5803532787382939 
confusing 	 6054.305741662277 0.8996493364227509 
contradictory 	 12726.272833362285 0.5803532787382939 
times 	 4504.165592665353 0.5803532787382939 
especially 	 2401.8503974747587 0.8996493364227509 
hire 	 10481.617994875489 0.5803532787382939 
counsel 	 10189.980087534625 0.5803532787382939 
relied 	 13522.576809908816 0.5803532787382939 
stay 	 8413.328530609437 0.5803532787382939 
abreast 	 13522.576809908816 0.5803532787382939 
recommend 	 12108.611483324554 0.5803532787382939 
appropriate 	 2214.78506776521 1.1016902737120216 
changes 	 4576.065739029579 0.5803532787382939 
wills 	 1397.1570415446295 1.5316608477442584 
powers 	 7242.860767539583 0.5803532787382939 
written 	 1523.9699516115345 0.8996493364227509 
documents 	 2295.0675649343084 1.1016902737120216 
covering 	 9926.161509836254 0.5803532787382939 
create 	 1181.2654126817401 1.3429710682603468 
surrogate 	 2760.5892708236906 1.4207611676114231 
guardian 	 1657.7064877312696 1.482081090494511 
family 	 675.1034010722432 1.482081090494511 
appointed 	 2963.0033472608093 1.1016902737120216 
patient 	 1553.3365245078062 1.3429710682603468 
decision 	 820.8244090779915 1.4207611676114231 
sustaining 	 12726.272833362285 0.5803532787382939 
treatment 	 756.6470362085242 1.4207611676114231 
diagnosed 	 13522.576809908816 0.5803532787382939 
condition 	 1313.702968548586 1.3429710682603468 
require 	 7545.124407698681 0.5803532787382939 
provider 	 5094.990043767312 0.8996493364227509 
inquire 	 14644.904229152215 0.5803532787382939 
existence 	 8271.348691744695 0.5803532787382939 
exists 	 9067.652668291224 0.5803532787382939 
physician 	 1985.2323019672508 1.3429710682603468 
authorized 	 11177.256332357036 0.5803532787382939 
rely 	 10189.980087534625 0.5803532787382939 
informed 	 4629.312468283554 0.8996493364227509 
maker 	 10481.617994875489 0.5803532787382939 
accordance 	 9926.161509836254 0.5803532787382939 
patient's 	 11603.945414118887 0.5803532787382939 
wishes 	 3228.438006109653 1.1016902737120216 
popular 	 3142.18407215231 0.8996493364227509 
name 	 1084.27242899745 1.3429710682603468 
document 	 3669.9967703885895 0.8996493364227509 
spelling 	 12726.272833362285 0.5803532787382939 
kind 	 2352.7530143090858 1.1016902737120216 
writer 	 9258.624936567108 0.5803532787382939 
declarant 	 2070.441953117768 1.5316608477442584 
terminally 	 3867.9818047062954 1.1016902737120216 
ill 	 2222.252510445607 1.241045701798733 
incapable 	 6363.136416681143 0.8996493364227509 
communicating 	 11603.945414118887 0.5803532787382939 
incurable 	 7322.452114576107 0.8996493364227509 
irreversible 	 8281.767812471073 0.8996493364227509 
procedures 	 1193.1712478920656 1.3429710682603468 
delays 	 13522.576809908816 0.5803532787382939 
prolongs 	 16563.535624942146 0.5803532787382939 
dying 	 5240.808997437744 0.8996493364227509 
process 	 2166.09241128058 0.8996493364227509 
controversial 	 8007.530114046325 0.5803532787382939 
refuse 	 4731.877901744305 0.8996493364227509 
recognize 	 9258.624936567108 0.5803532787382939 
recognized 	 9067.652668291224 0.5803532787382939 
competent 	 4963.080754918127 0.8996493364227509 
adult 	 2963.0033472608093 1.1016902737120216 
drafted 	 3602.5471458574525 1.1016902737120216 
suggested 	 4003.7650570231626 0.8996493364227509 
form 	 1422.0923156589824 1.1016902737120216 
wish 	 8562.98659908556 0.5803532787382939 
seek 	 8007.530114046325 0.5803532787382939 
advice 	 8721.201088594536 0.5803532787382939 
doctor 	 2963.0033472608093 1.1016902737120216 
drafting 	 12726.272833362285 0.5803532787382939 
describe 	 4206.664265304718 0.8996493364227509 
account 	 1331.0573429374138 1.241045701798733 
kinds 	 11177.256332357036 0.5803532787382939 
currently 	 2924.0256133745506 0.8996493364227509 
useful 	 8413.328530609437 0.5803532787382939 
signs 	 4842.65700916448 0.8996493364227509 
inform 	 10189.980087534625 0.5803532787382939 
decides 	 4842.65700916448 0.8996493364227509 
declaration 	 1402.2214217682392 1.4207611676114231 
day 	 1281.414626589866 1.1016902737120216 
month 	 3361.1660953697233 0.8996493364227509 
sound 	 3669.9967703885895 0.8996493364227509 
mind 	 2686.184857788054 0.8996493364227509 
willfully 	 12726.272833362285 0.5803532787382939 
voluntarily 	 6054.305741662277 0.8996493364227509 
known 	 1010.3494500405143 1.3429710682603468 
desires 	 11177.256332357036 0.5803532787382939 
moment 	 9685.31401832896 0.5803532787382939 
death 	 715.5473802672885 1.482081090494511 
shall 	 5801.972707059444 0.8996493364227509 
artificially 	 14644.904229152215 0.5803532787382939 
postponed 	 9926.161509836254 0.5803532787382939 
injury 	 9067.652668291224 0.5803532787382939 
disease 	 7242.860767539583 0.5803532787382939 
illness 	 2907.067029531512 1.1016902737120216 
judged 	 12726.272833362285 0.5803532787382939 
terminal 	 2794.314083089259 1.241045701798733 
attending 	 5240.808997437744 0.8996493364227509 
personally 	 5403.820718786179 0.8996493364227509 
examined 	 6970.3786459924995 0.5803532787382939 
determined 	 4068.148758661854 0.8996493364227509 
imminent 	 11177.256332357036 0.5803532787382939 
delaying 	 6761.288404954408 0.8996493364227509 
direct 	 6152.533704702362 0.5803532787382939 
prolong 	 16563.535624942146 0.5803532787382939 
withheld 	 12726.272833362285 0.5803532787382939 
withdrawn 	 12726.272833362285 0.5803532787382939 
die 	 8562.98659908556 0.5803532787382939 
naturally 	 12726.272833362285 0.5803532787382939 
administration 	 675.1034010722432 1.482081090494511 
medication 	 12726.272833362285 0.5803532787382939 
sustenance 	 16563.535624942146 0.5803532787382939 
performance 	 6217.66612153378 0.5803532787382939 
procedure 	 3772.5622038493407 0.8996493364227509 
deemed 	 11603.945414118887 0.5803532787382939 
provide 	 1562.5146306144654 1.1016902737120216 
comfort 	 10189.980087534625 0.5803532787382939 
absence 	 8136.297517323708 0.5803532787382939 
ability 	 5906.327063408701 0.5803532787382939 
directions 	 9685.31401832896 0.5803532787382939 
intention 	 10807.641437572358 0.5803532787382939 
honored 	 14644.904229152215 0.5803532787382939 
final 	 6568.514842742929 0.5803532787382939 
expression 	 7545.124407698681 0.5803532787382939 
surgical 	 10807.641437572358 0.5803532787382939 
accept 	 7339.993540777179 0.5803532787382939 
consequences 	 6802.569692804609 0.5803532787382939 
refusal 	 9258.624936567108 0.5803532787382939 
signed 	 1506.6734633144745 1.241045701798733 
city 	 4612.728526673635 0.5803532787382939 
county 	 3284.2574213714647 0.8996493364227509 
residence 	 4068.148758661854 0.8996493364227509 
believe 	 7149.021272501296 0.5803532787382939 
sign 	 3720.32958992108 0.8996493364227509 
presence 	 2712.0991724412356 1.1016902737120216 
acknowledged 	 12726.272833362285 0.5803532787382939 
witness 	 5094.990043767312 0.8996493364227509 
declarant's 	 5521.178541647381 1.1016902737120216 
signature 	 12108.611483324554 0.5803532787382939 
direction 	 7766.6826225390305 0.5803532787382939 
instrument 	 4360.600544297268 0.8996493364227509 
entitled 	 1481.5016736304046 1.4207611676114231 
portion 	 4842.65700916448 0.8996493364227509 
intestate 	 14644.904229152215 0.5803532787382939 
succession 	 11177.256332357036 0.5803532787382939 
knowledge 	 6026.693853257898 0.5803532787382939 
belief 	 7653.687341706964 0.5803532787382939 
effect 	 4365.736748514691 0.5803532787382939 
financially 	 12108.611483324554 0.5803532787382939 
responsible 	 3076.266852351181 0.8996493364227509 
illnesses 	 12726.272833362285 0.5803532787382939 
addressed 	 9067.652668291224 0.5803532787382939 
creation 	 6422.796988455282 0.5803532787382939 
principal 	 1133.456583536403 1.5316608477442584 
agent 	 1257.5207346164468 1.4207611676114231 
effective 	 5790.9770397719285 0.5803532787382939 
sets 	 9258.624936567108 0.5803532787382939 
exactly 	 4533.826334145612 0.8996493364227509 
complete 	 6152.533704702362 0.5803532787382939 
declare 	 14644.904229152215 0.5803532787382939 
measure 	 7766.6826225390305 0.5803532787382939 
keep 	 6494.6971348195075 0.5803532787382939 
alive 	 10189.980087534625 0.5803532787382939 
stopped 	 10807.641437572358 0.5803532787382939 
circumstances 	 5965.856239460328 0.5803532787382939 
short 	 5471.2373682186635 0.5803532787382939 
write 	 5626.493011908752 0.5803532787382939 
contains 	 4003.7650570231626 0.8996493364227509 
information 	 383.20408189538176 1.4207611676114231 
required 	 2867.5279729585172 0.8996493364227509 
dated 	 13522.576809908816 0.5803532787382939 
able 	 946.7070455935349 1.4207611676114231 
guardians 	 12726.272833362285 0.5803532787382939 
disabled 	 827.1801258196878 1.661339214281928 
adults 	 2907.067029531512 1.1016902737120216 
court 	 727.9055288986258 1.482081090494511 
appoint 	 12108.611483324554 0.5803532787382939 
ward 	 2235.4512664714075 1.3429710682603468 
mentally 	 4842.65700916448 0.8996493364227509 
physically 	 9067.652668291224 0.5803532787382939 
personal 	 1319.4681296639485 1.1016902737120216 
purpose 	 2615.194938355684 0.8996493364227509 
promote 	 8136.297517323708 0.5803532787382939 
prevent 	 6970.3786459924995 0.5803532787382939 
abuse 	 7058.259042927258 0.5803532787382939 
neglect 	 12726.272833362285 0.5803532787382939 
exploitation 	 11177.256332357036 0.5803532787382939 
petition 	 806.2783072981146 1.6832644317834304 
potential 	 1893.4140911870697 1.1016902737120216 
third 	 5626.493011908752 0.5803532787382939 
close 	 6494.6971348195075 0.5803532787382939 
friend 	 8562.98659908556 0.5803532787382939 
concerned 	 6644.35520329563 0.5803532787382939 
competence 	 11603.945414118887 0.5803532787382939 
manage 	 9926.161509836254 0.5803532787382939 
property 	 2094.789381434873 1.1016902737120216 
include 	 4725.723807505702 0.5803532787382939 
value 	 5230.389876711368 0.5803532787382939 
proposed 	 3361.1660953697233 0.8996493364227509 
reasons 	 3044.449359128198 0.8996493364227509 
petitioner 	 14644.904229152215 0.5803532787382939 
burden 	 4731.877901744305 0.8996493364227509 
proving 	 5094.990043767312 0.8996493364227509 
ward's 	 16563.535624942146 0.5803532787382939 
incapacity 	 14644.904229152215 0.5803532787382939 
applies 	 8562.98659908556 0.5803532787382939 
standard 	 5906.327063408701 0.5803532787382939 
restored 	 12108.611483324554 0.5803532787382939 
capacity 	 7653.687341706964 0.5803532787382939 
preponderance 	 16563.535624942146 0.5803532787382939 
evidence 	 3142.18407215231 0.8996493364227509 
provisions 	 4444.505020891214 0.8996493364227509 
management 	 4612.728526673635 0.5803532787382939 
families 	 4135.674345872348 0.8996493364227509 
causes 	 6088.898718256396 0.5803532787382939 
drastic 	 11603.945414118887 0.5803532787382939 
change 	 4434.085900164839 0.5803532787382939 
agree 	 8136.297517323708 0.5803532787382939 
stress 	 8136.297517323708 0.5803532787382939 
avoided 	 10807.641437572358 0.5803532787382939 
aging 	 3602.5471458574525 1.1016902737120216 
creates 	 10189.980087534625 0.5803532787382939 
legally 	 9926.161509836254 0.5803532787382939 
option 	 2480.2197266140533 1.1016902737120216 
trust 	 9067.652668291224 0.5803532787382939 
c21 	 16563.535624942146 0.5803532787382939 
html 	 362.5612209626972 1.1016902737120216 
chapter 	 7149.021272501296 0.5803532787382939 
committed 	 8721.201088594536 0.5803532787382939 
persons 	 1344.4664381478892 1.3429710682603468 
issue 	 3929.4198309591725 0.5803532787382939 
request 	 2515.0414692328936 1.1016902737120216 
admission 	 1164.624221652832 1.5725774927333243 
mental 	 1240.1098633070267 1.4207611676114231 
facility 	 1294.447103756505 1.4207611676114231 
informally 	 7322.452114576107 0.8996493364227509 
application 	 1588.145908430594 1.1016902737120216 
director 	 2189.5049475809765 1.1016902737120216 
deem 	 13522.576809908816 0.5803532787382939 
suitable 	 10481.617994875489 0.5803532787382939 
