term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 289.7883175410786 1.6790056704392768 
public 	 350.0256574797229 1.5542771338095842 
believe 	 1676.1975454672477 1.271016561439446 
product 	 1676.1975454672477 1.271016561439446 
economic 	 970.4496422098277 1.271016561439446 
reasons 	 1427.635573753035 1.271016561439446 
natural 	 1457.8270639000807 1.271016561439446 
foods 	 709.7623602490639 1.7491907077529003 
advocated 	 3433.7221259825824 1.271016561439446 
discrediting 	 3433.7221259825824 1.271016561439446 
processed 	 2983.869605799178 1.271016561439446 
occasionally 	 2457.5758954747803 1.271016561439446 
vice 	 1877.4880939364396 1.271016561439446 
versa 	 2983.869605799178 1.271016561439446 
factors 	 303.9043770793769 1.7491907077529003 
affect 	 1457.8270639000807 1.271016561439446 
habits 	 361.8044065409473 1.825499410267342 
discusses 	 291.8785109349843 1.6790056704392768 
tradition 	 1654.9169504551267 1.271016561439446 
social 	 416.48144438335424 1.5542771338095842 
status 	 1072.9287083201577 1.271016561439446 
desire 	 1877.4880939364396 1.271016561439446 
health 	 346.5464534208792 1.6790056704392768 
contributing 	 1003.8616876456879 1.5542771338095842 
eating 	 506.80341712315465 1.7941906771419316 
smooth 	 2389.196920812851 1.271016561439446 
stones 	 3433.7221259825824 1.271016561439446 
champlin 	 3883.574646165987 1.271016561439446 
reviews 	 692.4144263280793 1.5542771338095842 
light 	 1306.8551942706597 1.271016561439446 
relationship 	 318.6756088121836 1.6790056704392768 
mobility 	 2839.0494409962557 1.271016561439446 
blacks 	 1939.3444006294465 1.271016561439446 
maternal 	 2839.0494409962557 1.271016561439446 
birth 	 1877.4880939364396 1.271016561439446 
spacing 	 3433.7221259825824 1.271016561439446 
physical 	 613.1725126419216 1.5542771338095842 
ailments 	 2983.869605799178 1.271016561439446 
characteristic 	 2839.0494409962557 1.271016561439446 
populations 	 2720.7227506369786 1.271016561439446 
additives 	 1716.8610629912912 1.5542771338095842 
cancer 	 2126.050065650652 1.271016561439446 
causing 	 708.6833552168841 1.6790056704392768 
agents 	 986.3168743434834 1.5542771338095842 
particularly 	 1154.7291361812497 1.271016561439446 
potassium 	 3883.574646165987 1.271016561439446 
sodium 	 3170.5752708203836 1.271016561439446 
nitrate 	 3883.574646165987 1.271016561439446 
carcinogens 	 3433.7221259825824 1.271016561439446 
noting 	 1282.815408950113 1.271016561439446 
dyes 	 3883.574646165987 1.271016561439446 
currently 	 1371.1651900867655 1.271016561439446 
investigation 	 329.80436820166005 1.7491907077529003 
overview 	 1126.3012340759526 1.271016561439446 
regulation 	 1769.069992990045 1.271016561439446 
united 	 894.8191954597154 1.271016561439446 
viable 	 2007.7233752913758 1.271016561439446 
alternatives 	 1744.576520129177 1.271016561439446 
future 	 985.2002771591617 1.271016561439446 
examines 	 173.87299052464718 1.7941906771419316 
analyzes 	 1047.8029899148896 1.271016561439446 
major 	 869.3649526232358 1.271016561439446 
minor 	 1939.3444006294465 1.271016561439446 
aspects 	 408.7816750946144 1.6790056704392768 
side 	 1427.635573753035 1.271016561439446 
effects 	 169.2911819509991 1.825499410267342 
including 	 569.8160336045098 1.271016561439446 
dieting 	 1716.8610629912912 1.5542771338095842 
programs 	 528.0353088222207 1.5542771338095842 
obesity 	 452.9393244029119 1.8485402216113216 
afn 	 235.47939377738086 1.7491907077529003 
altitude 	 1419.5247204981279 1.5542771338095842 
cooking 	 3883.574646165987 1.271016561439446 
chemical 	 2044.8191858735022 1.271016561439446 
preparing 	 2218.9225131734493 1.271016561439446 
therapeutic 	 2457.5758954747803 1.271016561439446 
weapon 	 2389.196920812851 1.271016561439446 
disease 	 566.0665508349217 1.6790056704392768 
culture 	 1271.1213988788747 1.271016561439446 
individuals 	 736.7331874374455 1.5542771338095842 
nutritional 	 272.07227506369793 1.8915134528699549 
implication 	 2720.7227506369786 1.271016561439446 
practices 	 466.2621266148546 1.6790056704392768 
survey 	 1576.1537542593571 1.271016561439446 
basic 	 1344.6717156431198 1.271016561439446 
biochemistry 	 3170.5752708203836 1.271016561439446 
culturally 	 2620.6789594290885 1.271016561439446 
determined 	 953.8397920417425 1.5542771338095842 
pregnancy 	 1135.4351152267873 1.5542771338095842 
summary 	 1331.819810527899 1.271016561439446 
desirable 	 3433.7221259825824 1.271016561439446 
positive 	 1676.1975454672477 1.271016561439446 
negative 	 1720.9739190622793 1.271016561439446 
pregnant 	 796.3989736042837 1.6790056704392768 
women 	 443.9399368426331 1.6790056704392768 
diets 	 1056.8584236067945 1.6790056704392768 
poverty 	 1907.679584083485 1.271016561439446 
study 	 393.70016244388506 1.5542771338095842 
constraints 	 2839.0494409962557 1.271016561439446 
poor 	 1457.8270639000807 1.271016561439446 
includes 	 296.120476912003 1.6790056704392768 
tables 	 2126.050065650652 1.271016561439446 
charts 	 2044.8191858735022 1.271016561439446 
approaches 	 1634.312045248964 1.271016561439446 
contrasts 	 1676.1975454672477 1.271016561439446 
biochemical 	 3170.5752708203836 1.271016561439446 
view 	 1064.4449273829457 1.271016561439446 
psychological 	 1489.491880446042 1.271016561439446 
cultural 	 1294.7239999457724 1.271016561439446 
milk 	 2534.017085615773 1.271016561439446 
egg 	 3433.7221259825824 1.271016561439446 
wheat 	 2839.0494409962557 1.271016561439446 
allergies 	 1941.7873230829935 1.5542771338095842 
prevalence 	 2620.6789594290885 1.271016561439446 
mechanism 	 2270.8702304535745 1.271016561439446 
treatment 	 532.2224636914729 1.5542771338095842 
allergic 	 3883.574646165987 1.271016561439446 
reaction 	 1634.312045248964 1.271016561439446 
energy 	 692.4144263280793 1.5542771338095842 
proteins 	 1941.7873230829935 1.5542771338095842 
vitamins 	 792.6438177050959 1.7491907077529003 
minerals 	 3170.5752708203836 1.271016561439446 
stress 	 635.893194694495 1.6790056704392768 
physiological 	 2620.6789594290885 1.271016561439446 
perspective 	 1427.635573753035 1.271016561439446 
affects 	 1720.9739190622793 1.271016561439446 
physiology 	 2839.0494409962557 1.271016561439446 
reactions 	 1972.6337486869668 1.271016561439446 
special 	 1072.9287083201577 1.271016561439446 
requirements 	 1427.635573753035 1.271016561439446 
weight 	 2126.050065650652 1.271016561439446 
gain 	 1877.4880939364396 1.271016561439446 
increased 	 1576.1537542593571 1.271016561439446 
analysis 	 399.247306068978 1.5542771338095842 
article 	 1413.050690305049 1.271016561439446 
childhood 	 2007.7233752913758 1.271016561439446 
life 	 804.1136948582373 1.271016561439446 
cardiac 	 3170.5752708203836 1.271016561439446 
cholesterol 	 2983.869605799178 1.271016561439446 
heart 	 1877.4880939364396 1.271016561439446 
preventive 	 2983.869605799178 1.271016561439446 
nutrients 	 3170.5752708203836 1.271016561439446 
brain 	 2327.3406141198443 1.271016561439446 
function 	 1384.8288526561587 1.271016561439446 
various 	 792.9237624822429 1.271016561439446 
emotional 	 1634.312045248964 1.271016561439446 
intellectual 	 1848.6389000279685 1.271016561439446 
functioning 	 2720.7227506369786 1.271016561439446 
nursing 	 1939.3444006294465 1.271016561439446 
nurse's 	 2983.869605799178 1.271016561439446 
findings 	 1848.6389000279685 1.271016561439446 
recommendations 	 860.4869595311396 1.5542771338095842 
care 	 1282.815408950113 1.271016561439446 
family 	 1108.0183349245667 1.271016561439446 
exploration 	 2044.8191858735022 1.271016561439446 
role 	 283.6362442000698 1.6790056704392768 
agencies 	 1442.5557710808646 1.271016561439446 
fads 	 3883.574646165987 1.271016561439446 
discussed 	 1282.815408950113 1.271016561439446 
achievement 	 2218.9225131734493 1.271016561439446 
elementary 	 2044.8191858735022 1.271016561439446 
school 	 602.5322151358611 1.5542771338095842 
research 	 148.96553771089546 1.7941906771419316 
grade 	 2084.1645654323684 1.271016561439446 
students 	 1614.3412387742408 1.271016561439446 
parent 	 1939.3444006294465 1.271016561439446 
support 	 901.3418634286377 1.271016561439446 
results 	 563.1506170379763 1.5542771338095842 
project 	 713.8177868765175 1.5542771338095842 
intake 	 3170.5752708203836 1.271016561439446 
patterns 	 770.0444604299424 1.5542771338095842 
hospital 	 817.156022624482 1.5542771338095842 
workers 	 778.9354275539856 1.5542771338095842 
influences 	 1522.7812285035623 1.271016561439446 
therapy 	 938.7440469682198 1.5542771338095842 
causes 	 475.87852458434503 1.6790056704392768 
cures 	 1228.7879477373901 1.5542771338095842 
discussion 	 481.59908506082235 1.5542771338095842 
involved 	 607.8087541587538 1.5542771338095842 
anorexia 	 858.4305314956456 1.7491907077529003 
nervosa 	 858.4305314956456 1.7491907077529003 
abstracts 	 2983.869605799178 1.271016561439446 
selected 	 1698.199652504765 1.271016561439446 
articles 	 1540.0889208598849 1.271016561439446 
look 	 1039.6393602626374 1.271016561439446 
terms 	 1164.4887185908365 1.271016561439446 
body 	 1384.8288526561587 1.271016561439446 
components 	 1821.01771027017 1.271016561439446 
behavioral 	 2389.196920812851 1.271016561439446 
report 	 1023.6138546914864 1.271016561439446 
golden 	 2270.8702304535745 1.271016561439446 
cage 	 2983.869605799178 1.271016561439446 
hilde 	 3433.7221259825824 1.271016561439446 
bruch 	 3433.7221259825824 1.271016561439446 
review 	 437.8177664024765 1.5542771338095842 
book 	 1047.8029899148896 1.271016561439446 
dealing 	 1306.8551942706597 1.271016561439446 
enigma 	 3433.7221259825824 1.271016561439446 
pursuit 	 2620.6789594290885 1.271016561439446 
thinness 	 3433.7221259825824 1.271016561439446 
foodbourne 	 3433.7221259825824 1.271016561439446 
illnesses 	 1491.934802899589 1.5542771338095842 
bacteria 	 2720.7227506369786 1.271016561439446 
foreign 	 985.2002771591617 1.271016561439446 
play 	 1614.3412387742408 1.271016561439446 
curing 	 3170.5752708203836 1.271016561439446 
allergy 	 1941.7873230829935 1.5542771338095842 
explanation 	 1698.199652504765 1.271016561439446 
symptoms 	 2620.6789594290885 1.271016561439446 
clinical 	 1042.0822827161842 1.5542771338095842 
manifestations 	 2534.017085615773 1.271016561439446 
diagnostic 	 2327.3406141198443 1.271016561439446 
methods 	 540.7624302404605 1.5542771338095842 
controlled 	 2044.8191858735022 1.271016561439446 
hydrotherapy 	 1941.7873230829935 1.5542771338095842 
relevant 	 1877.4880939364396 1.271016561439446 
connected 	 2126.050065650652 1.271016561439446 
utilization 	 2218.9225131734493 1.271016561439446 
internal 	 721.2778855404323 1.5542771338095842 
means 	 1164.4887185908365 1.271016561439446 
effecting 	 2620.6789594290885 1.271016561439446 
temporary 	 2389.196920812851 1.271016561439446 
solutions 	 1794.5242358265243 1.271016561439446 
permanent 	 1698.199652504765 1.271016561439446 
maladies 	 2983.869605799178 1.271016561439446 
psychopathological 	 3170.5752708203836 1.271016561439446 
representing 	 1744.576520129177 1.271016561439446 
complex 	 1473.466374874891 1.271016561439446 
disturbance 	 3170.5752708203836 1.271016561439446 
inappropriate 	 2720.7227506369786 1.271016561439446 
bizarre 	 2839.0494409962557 1.271016561439446 
pattern 	 2389.196920812851 1.271016561439446 
liquid 	 946.3498136654185 1.6790056704392768 
design 	 405.2058361058359 1.6790056704392768 
benefits 	 1371.1651900867655 1.271016561439446 
damage 	 2044.8191858735022 1.271016561439446 
metabolism 	 3170.5752708203836 1.271016561439446 
caused 	 1794.5242358265243 1.271016561439446 
consist 	 2720.7227506369786 1.271016561439446 
powdered 	 3883.574646165987 1.271016561439446 
supplement 	 2534.017085615773 1.271016561439446 
mixed 	 2389.196920812851 1.271016561439446 
low 	 1282.815408950113 1.271016561439446 
calorie 	 3883.574646165987 1.271016561439446 
consumed 	 3883.574646165987 1.271016561439446 
times 	 1056.0706176444414 1.271016561439446 
day 	 901.3418634286377 1.271016561439446 
weeks 	 1769.069992990045 1.271016561439446 
overweight 	 1716.8610629912912 1.5542771338095842 
respond 	 2720.7227506369786 1.271016561439446 
stimuli 	 2839.0494409962557 1.271016561439446 
hypothesizes 	 2534.017085615773 1.271016561439446 
persons 	 1576.1537542593571 1.271016561439446 
irrelevant 	 3433.7221259825824 1.271016561439446 
behavior 	 1413.050690305049 1.271016561439446 
external 	 2007.7233752913758 1.271016561439446 
abstract 	 2170.826439245684 1.271016561439446 
intorduction 	 3883.574646165987 1.271016561439446 
top 	 606.218097461037 1.271016561439446 
experienced 	 787.4003248877701 1.271016561439446 
microsoft 	 419.4449352996362 1.5542771338095842 
internet 	 671.8294773105554 1.271016561439446 
explorer 	 869.3649526232358 1.271016561439446 
msie30 	 869.3649526232358 1.271016561439446 
http 	 284.75448469875056 1.271016561439446 
www 	 282.224267068989 1.271016561439446 
com 	 104.41935584081958 1.6790056704392768 
htm 	 425.7830126215485 1.271016561439446 
start 	 700.0513149594458 1.271016561439446 
send 	 685.7870044989608 1.271016561439446 
comments 	 244.86900162738502 1.6790056704392768 
mailto 	 471.4601497199564 1.271016561439446 
updated 	 695.2616253232889 1.271016561439446 
copyright 	 506.1743062531463 1.271016561439446 
asm 	 869.3649526232358 1.271016561439446 
communications 	 695.2616253232889 1.271016561439446 
rights 	 597.9504697314851 1.271016561439446 
reserved 	 719.5715834084392 1.271016561439446 
