term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 159.85241553113426 1.8092032841639505 
view 	 587.1668474623953 1.5193216945460941 
cultural 	 714.1928998160039 1.5193216945460941 
differences 	 714.1928998160039 1.5193216945460941 
sex 	 1035.6559901837372 1.5193216945460941 
abroad 	 1019.7422591833786 1.5193216945460941 
gentleman's 	 1894.102497845554 1.5193216945460941 
image 	 323.90927293168807 1.7268346873780738 
prostitute 	 548.6519357350311 1.8092032841639505 
victorian 	 698.9045582823164 1.7268346873780738 
england 	 312.25242711695216 1.8092032841639505 
explores 	 859.3494085187268 1.5193216945460941 
societal 	 1397.8091165646329 1.5193216945460941 
based 	 440.4639000699356 1.5193216945460941 
moralistic 	 1894.102497845554 1.5193216945460941 
presuppositions 	 1894.102497845554 1.5193216945460941 
age 	 694.8368346012452 1.5193216945460941 
life 	 443.5634865319706 1.5193216945460941 
degradation 	 1645.9558072050934 1.5193216945460941 
shame 	 1748.945989142831 1.5193216945460941 
empathizing 	 1894.102497845554 1.5193216945460941 
exploited 	 1445.6133551242121 1.5193216945460941 
human 	 551.7800386624809 1.5193216945460941 
british 	 439.90606033671423 1.7268346873780738 
suffrage 	 947.051248922777 1.7268346873780738 
roots 	 912.8817692803318 1.5193216945460941 
resulting 	 879.8121206734285 1.5193216945460941 
vote 	 890.4994814810142 1.5193216945460941 
job 	 890.4994814810142 1.5193216945460941 
opportunity 	 830.6941191716007 1.5193216945460941 
fuller 	 1397.8091165646329 1.5193216945460941 
property 	 812.7903886058721 1.5193216945460941 
follow 	 936.7572813508565 1.5193216945460941 
wartime 	 822.9779036025467 1.7268346873780738 
employment 	 456.4408846401659 1.7268346873780738 
world 	 396.9285467800019 1.5193216945460941 
war 	 591.8466526635077 1.5193216945460941 
examination 	 547.5928564272584 1.5193216945460941 
industrial 	 707.6239081727896 1.5193216945460941 
expansion 	 849.5405757593818 1.5193216945460941 
particularly 	 636.9692307440483 1.5193216945460941 
manufacturing 	 1088.1400339444285 1.5193216945460941 
requiring 	 1172.767216491423 1.5193216945460941 
degree 	 949.3199738432911 1.5193216945460941 
especially 	 621.2878918323437 1.5193216945460941 
tasks 	 1317.9237251941458 1.5193216945460941 
belonging 	 1397.8091165646329 1.5193216945460941 
exclusively 	 1283.8026808241975 1.5193216945460941 
workforce 	 1445.6133551242121 1.5193216945460941 
industrialization 	 1283.8026808241975 1.5193216945460941 
period 	 688.6105907103961 1.5193216945460941 
united 	 493.5982619022775 1.5193216945460941 
factory 	 1500.7992985023704 1.5193216945460941 
laborers 	 1645.9558072050934 1.5193216945460941 
mill 	 1223.997318514784 1.5193216945460941 
towns 	 1566.0704158346064 1.5193216945460941 
little 	 830.6941191716007 1.5193216945460941 
chance 	 1069.7770345536853 1.5193216945460941 
adv 	 2142.249188486014 1.5193216945460941 
ancement 	 2142.249188486014 1.5193216945460941 
low 	 707.6239081727896 1.5193216945460941 
wages 	 1088.1400339444285 1.5193216945460941 
lack 	 779.4640171482397 1.5193216945460941 
unionization 	 1748.945989142831 1.5193216945460941 
top 	 334.40073789067986 1.5193216945460941 
experienced 	 434.3440929273062 1.5193216945460941 
microsoft 	 231.37332332399038 1.7268346873780738 
internet 	 370.5931477306299 1.5193216945460941 
explorer 	 479.5572465934028 1.5193216945460941 
msie30 	 479.5572465934028 1.5193216945460941 
http 	 157.0756633623308 1.5193216945460941 
www 	 155.6799500935255 1.5193216945460941 
com 	 57.59958303700062 1.8092032841639505 
htm 	 234.86952005934415 1.5193216945460941 
start 	 386.1608178050564 1.5193216945460941 
send 	 378.2923691997349 1.5193216945460941 
comments 	 135.07411800093038 1.8092032841639505 
mailto 	 260.0658453000684 1.5193216945460941 
updated 	 383.51873939250754 1.5193216945460941 
copyright 	 279.2147945125214 1.5193216945460941 
asm 	 479.5572465934028 1.5193216945460941 
communications 	 383.51873939250754 1.5193216945460941 
reserved 	 396.9285467800019 1.5193216945460941 
