term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 250.048471221886 1.7167916127922753 
views 	 996.3764503258857 1.3378899560717743 
discusses 	 188.88902094405765 1.7797983399694934 
role 	 183.5550424715398 1.7797983399694934 
russia 	 1117.173251108833 1.3378899560717743 
international 	 377.7780418881153 1.6032762897267974 
domestic 	 1219.2733229134476 1.3378899560717743 
relations 	 110.70849448065395 1.8957563083328839 
focusing 	 1138.3078347792275 1.3378899560717743 
particularly 	 996.3764503258857 1.3378899560717743 
poland 	 1673.3942439945918 1.3378899560717743 
germany 	 1271.4039598304144 1.3378899560717743 
united 	 193.0272532578739 1.7797983399694934 
nations 	 494.9899304955708 1.7167916127922753 
kennedy 	 836.6971219972959 1.6032762897267974 
khruschev 	 3351.004317184827 1.3378899560717743 
examines 	 150.0290827331316 1.8198722285464275 
diplomatic 	 1873.132212600282 1.3378899560717743 
strategies 	 1446.3337834540196 1.3378899560717743 
meetings 	 1732.3961327629745 1.3378899560717743 
treaties 	 2347.619014417116 1.3378899560717743 
china 	 453.336467583585 1.7167916127922753 
foreign 	 425.04788536912986 1.6032762897267974 
policy 	 127.15897008118013 1.8679390423917337 
follows 	 1732.3961327629745 1.3378899560717743 
struggle 	 1446.3337834540196 1.3378899560717743 
treaty 	 1571.2941721899772 1.3378899560717743 
taiwan 	 2061.5566651081613 1.3378899560717743 
territory 	 2120.558553876544 1.3378899560717743 
contributing 	 1732.3961327629745 1.3378899560717743 
social 	 718.7353123410735 1.3378899560717743 
economic 	 837.3679501348282 1.3378899560717743 
factors 	 1048.9149532477722 1.3378899560717743 
soviet 	 128.52318228810222 1.9056891117417734 
union 	 524.4574766238861 1.6032762897267974 
wwii 	 1224.8595431108652 1.6032762897267974 
viewing 	 1834.4962045675888 1.3378899560717743 
realistic 	 2120.558553876544 1.3378899560717743 
nature 	 948.3470301417276 1.3378899560717743 
mutual 	 836.6971219972959 1.6032762897267974 
benefit 	 1106.8977334546428 1.3378899560717743 
khrushchev 	 2962.8418960712575 1.3378899560717743 
event 	 1620.02054330417 1.3378899560717743 
khrushchev's 	 2962.8418960712575 1.3378899560717743 
major 	 750.145413665658 1.3378899560717743 
events 	 1030.8488704055683 1.3378899560717743 
crises 	 2120.558553876544 1.3378899560717743 
degaulle 	 2735.781435530685 1.3378899560717743 
nato 	 649.7048976761123 1.6032762897267974 
analyzes 	 452.05675990164735 1.6032762897267974 
impact 	 1048.9149532477722 1.3378899560717743 
degaulle's 	 3351.004317184827 1.3378899560717743 
decisions 	 1376.2424233997763 1.3378899560717743 
regarding 	 1067.5833485976239 1.3378899560717743 
crucial 	 2061.5566651081613 1.3378899560717743 
period 	 1077.156231278832 1.3378899560717743 
east 	 553.4488667273214 1.6032762897267974 
european 	 529.0856811702251 1.6032762897267974 
detente 	 586.904753604279 1.7797983399694934 
relationship 	 824.9229935353906 1.3378899560717743 
world 	 103.48230269869696 1.8476059910203242 
noting 	 1106.8977334546428 1.3378899560717743 
respect 	 1328.890286104061 1.3378899560717743 
other's 	 2735.781435530685 1.3378899560717743 
sphere 	 2735.781435530685 1.3378899560717743 
influence 	 963.90358604169 1.3378899560717743 
assesses 	 1914.632677006366 1.3378899560717743 
roles 	 1344.233711649405 1.3378899560717743 
played 	 1571.2941721899772 1.3378899560717743 
eastern 	 1257.9093309461405 1.3378899560717743 
context 	 1376.2424233997763 1.3378899560717743 
kgb 	 899.1773163652746 1.6032762897267974 
recruitment 	 1060.279276938272 1.6032762897267974 
personnel 	 656.9780338690254 1.6032762897267974 
espionage 	 2261.2946337138515 1.3378899560717743 
purposes 	 1360.009402750755 1.3378899560717743 
looks 	 971.8469816371855 1.3378899560717743 
walker 	 2186.5170538441184 1.3378899560717743 
family 	 956.0712905358357 1.3378899560717743 
spy 	 2449.7190862217303 1.3378899560717743 
exemplary 	 2449.7190862217303 1.3378899560717743 
spying 	 2962.8418960712575 1.3378899560717743 
money 	 1058.1713623404503 1.3378899560717743 
sex 	 1620.02054330417 1.3378899560717743 
inducements 	 2735.781435530685 1.3378899560717743 
historic 	 1959.4565933035467 1.3378899560717743 
background 	 591.5658755382038 1.6032762897267974 
arms 	 382.9265354012732 1.8198722285464275 
race 	 1427.9714826731447 1.3378899560717743 
historical 	 933.2109736044928 1.3378899560717743 
synopsis 	 2347.619014417116 1.3378899560717743 
superpower 	 2962.8418960712575 1.3378899560717743 
rationale 	 1914.632677006366 1.3378899560717743 
buildup 	 1367.8907177653425 1.6032762897267974 
offers 	 1160.2714341450649 1.3378899560717743 
recommendations 	 1484.9697914867124 1.3378899560717743 
issues 	 777.7372011094562 1.3378899560717743 
decline 	 1673.3942439945918 1.3378899560717743 
ussr 	 2061.5566651081613 1.3378899560717743 
future 	 425.04788536912986 1.6032762897267974 
benefits 	 1183.1317510764077 1.3378899560717743 
russian 	 574.590981429602 1.6032762897267974 
oil 	 1392.9600827635977 1.3378899560717743 
pipeline 	 1367.8907177653425 1.6032762897267974 
west' 	 3351.004317184827 1.3378899560717743 
trade 	 1194.9216602271938 1.3378899560717743 
deal 	 1244.7322523964317 1.3378899560717743 
implications 	 628.9546654730702 1.6032762897267974 
sherwin's 	 3351.004317184827 1.3378899560717743 
destroyed 	 2449.7190862217303 1.3378899560717743 
origins 	 628.9546654730702 1.6032762897267974 
review 	 755.5560837762306 1.3378899560717743 
book 	 301.37117326776485 1.7167916127922753 
contends 	 1620.02054330417 1.3378899560717743 
atomic 	 753.764877904617 1.7167916127922753 
bomb 	 478.6581692515915 1.7797983399694934 
geared 	 2449.7190862217303 1.3378899560717743 
aim 	 1873.132212600282 1.3378899560717743 
set 	 831.1109017998783 1.3378899560717743 
tone 	 2061.5566651081613 1.3378899560717743 
western 	 988.0800022862068 1.3378899560717743 
cuba 	 957.316338503183 1.6032762897267974 
vietnam 	 823.0358760298549 1.6032762897267974 
desirability 	 2347.619014417116 1.3378899560717743 
restoring 	 2347.619014417116 1.3378899560717743 
full 	 963.90358604169 1.3378899560717743 
changing 	 574.590981429602 1.6032762897267974 
affairs 	 1328.890286104061 1.3378899560717743 
vojtech 	 3351.004317184827 1.3378899560717743 
mastny's 	 3351.004317184827 1.3378899560717743 
russia's 	 1732.3961327629745 1.3378899560717743 
road 	 1484.9697914867124 1.3378899560717743 
analysis 	 688.9938101652624 1.3378899560717743 
seen 	 1058.1713623404503 1.3378899560717743 
eyes 	 1646.0717520597098 1.3378899560717743 
elaboration 	 3351.004317184827 1.3378899560717743 
theories 	 1149.181962859204 1.3378899560717743 
warriors 	 2962.8418960712575 1.3378899560717743 
donovan 	 3351.004317184827 1.3378899560717743 
reviews 	 597.4608301135969 1.6032762897267974 
elite 	 2186.5170538441184 1.3378899560717743 
terms 	 1004.7976616500283 1.3378899560717743 
control 	 263.0553897409774 1.7167916127922753 
disarmament 	 1093.2585269220592 1.6032762897267974 
national 	 319.12977438400776 1.6032762897267974 
security 	 485.92349081859277 1.6032762897267974 
dept 	 2120.558553876544 1.3378899560717743 
defense 	 1160.2714341450649 1.3378899560717743 
critiques 	 2186.5170538441184 1.3378899560717743 
remained 	 2061.5566651081613 1.3378899560717743 
decade 	 1505.3356722224023 1.3378899560717743 
handbook 	 2347.619014417116 1.3378899560717743 
editorship 	 3351.004317184827 1.3378899560717743 
donald 	 2347.619014417116 1.3378899560717743 
brennan 	 2735.781435530685 1.3378899560717743 
counter 	 1834.4962045675888 1.3378899560717743 
revolution 	 1285.2318228810223 1.3378899560717743 
walton 	 2962.8418960712575 1.3378899560717743 
happenings 	 2735.781435530685 1.3378899560717743 
white 	 1183.1317510764077 1.3378899560717743 
house 	 1004.7976616500283 1.3378899560717743 
administration 	 478.03564526791786 1.6032762897267974 
nuclear 	 348.2400206908994 1.7797983399694934 
deterrents 	 1675.5021585924135 1.6032762897267974 
account 	 1077.156231278832 1.3378899560717743 
tracing 	 2061.5566651081613 1.3378899560717743 
roots 	 1427.9714826731447 1.3378899560717743 
breakdown 	 1959.4565933035467 1.3378899560717743 
deterioration 	 2261.2946337138515 1.3378899560717743 
dismantling 	 2574.679474957688 1.3378899560717743 
result 	 1004.7976616500283 1.3378899560717743 
growing 	 1171.5849502428757 1.3378899560717743 
pattern 	 2061.5566651081613 1.3378899560717743 
imperial 	 2347.619014417116 1.3378899560717743 
globalism 	 2735.781435530685 1.3378899560717743 
dramatic 	 1834.4962045675888 1.3378899560717743 
increases 	 1702.11848885162 1.3378899560717743 
military 	 1013.3474460432699 1.3378899560717743 
capabilities 	 2008.1829644177392 1.3378899560717743 
coupled 	 2008.1829644177392 1.3378899560717743 
weapons 	 624.3774042000939 1.7167916127922753 
plans 	 971.8469816371855 1.3378899560717743 
match 	 2574.679474957688 1.3378899560717743 
medium 	 1732.3961327629745 1.3378899560717743 
length 	 1914.632677006366 1.3378899560717743 
missile 	 2347.619014417116 1.3378899560717743 
development 	 651.6466404460059 1.3378899560717743 
europe 	 1149.181962859204 1.3378899560717743 
crisis 	 1127.6408455956384 1.3378899560717743 
escalated 	 2735.781435530685 1.3378899560717743 
strategy 	 649.7048976761123 1.6032762897267974 
deterrence 	 2574.679474957688 1.3378899560717743 
negotiations 	 1873.132212600282 1.3378899560717743 
affected 	 1410.1922116169796 1.3378899560717743 
advantages 	 1392.9600827635977 1.3378899560717743 
dropping 	 1224.8595431108652 1.6032762897267974 
beliefs 	 1571.2941721899772 1.3378899560717743 
unified 	 2347.619014417116 1.3378899560717743 
theory 	 1086.8956071974785 1.3378899560717743 
deterrance 	 3351.004317184827 1.3378899560717743 
based 	 688.9938101652624 1.3378899560717743 
threat 	 1595.1275562645028 1.3378899560717743 
containment 	 2574.679474957688 1.3378899560717743 
nixon 	 936.566106300141 1.6032762897267974 
carter 	 2008.1829644177392 1.3378899560717743 
administrations 	 2261.2946337138515 1.3378899560717743 
examination 	 856.5698312828623 1.3378899560717743 
agreements 	 1526.4702558927968 1.3378899560717743 
assured 	 2347.619014417116 1.3378899560717743 
destruction 	 1764.4048445133456 1.3378899560717743 
mad 	 2735.781435530685 1.3378899560717743 
controlled 	 1764.4048445133456 1.3378899560717743 
strike 	 1798.3546327305492 1.3378899560717743 
abm 	 2962.8418960712575 1.3378899560717743 
consequence 	 2120.558553876544 1.3378899560717743 
salt 	 2261.2946337138515 1.3378899560717743 
significant 	 1194.9216602271938 1.3378899560717743 
cutbacks 	 2735.781435530685 1.3378899560717743 
top 	 523.0849531250858 1.3378899560717743 
experienced 	 679.4209274840543 1.3378899560717743 
microsoft 	 361.9247515682531 1.6032762897267974 
internet 	 579.6987785730523 1.3378899560717743 
explorer 	 750.145413665658 1.3378899560717743 
msie30 	 750.145413665658 1.3378899560717743 
http 	 245.70494827627167 1.3378899560717743 
www 	 243.52170964350358 1.3378899560717743 
com 	 90.09990642659315 1.7167916127922753 
htm 	 367.39366266266126 1.3378899560717743 
start 	 604.0504412593061 1.3378899560717743 
send 	 591.7422534967919 1.3378899560717743 
comments 	 211.28912312994697 1.7167916127922753 
mailto 	 406.806908849269 1.3378899560717743 
updated 	 599.9175811726375 1.3378899560717743 
copyright 	 436.76057242182117 1.3378899560717743 
asm 	 750.145413665658 1.3378899560717743 
communications 	 599.9175811726375 1.3378899560717743 
rights 	 515.9510986897252 1.3378899560717743 
reserved 	 620.8938161921818 1.3378899560717743 
