term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 279.96498474307595 1.6881904085471144 
phi 	 839.8949542292278 1.2869172626473717 
political 	 296.87938313876145 1.566108495972124 
science 	 342.83957229791434 1.566108495972124 
psi 	 833.8949084421013 1.2869172626473717 
psychology 	 827.9517359826024 1.2869172626473717 
psy 	 827.9517359826024 1.2869172626473717 
religion 	 799.0526117680348 1.2869172626473717 
rel 	 833.8949084421013 1.2869172626473717 
sci 	 810.4529258331954 1.2869172626473717 
shakespeare 	 839.8949542292278 1.2869172626473717 
sha 	 413.9758679913012 1.566108495972124 
sociology 	 833.8949084421013 1.2869172626473717 
soc 	 833.8949084421013 1.2869172626473717 
sports 	 793.4292556888441 1.2869172626473717 
recreation 	 810.4529258331954 1.2869172626473717 
spt 	 816.2317685839827 1.2869172626473717 
urban 	 399.5263058840174 1.566108495972124 
urb 	 839.8949542292278 1.2869172626473717 
women's 	 799.0526117680348 1.2869172626473717 
wom 	 839.8949542292278 1.2869172626473717 
home 	 280.019462570246 1.2869172626473717 
page 	 102.59284100544816 1.6881904085471144 
topic 	 827.9517359826024 1.2869172626473717 
search 	 380.3543942254483 1.566108495972124 
custom 	 408.11588429199134 1.566108495972124 
communicable 	 2882.7214835686973 1.2869172626473717 
disease 	 182.29261806548328 1.8840076244370616 
infection 	 1531.549071497982 1.566108495972124 
specific 	 676.320761909973 1.2869172626473717 
paper 	 179.8948230830729 1.7566582707632419 
click 	 385.7134990835889 1.566108495972124 
catalog 	 822.0643687832533 1.2869172626473717 
button 	 750.1707252665254 1.2869172626473717 
title 	 362.2876673511628 1.566108495972124 
description 	 766.0449908726753 1.2869172626473717 
written 	 690.411242529214 1.2869172626473717 
pgs 	 29.781961015789328 1.961189360958869 
pages 	 729.6115063565102 1.2869172626473717 
footnotes 	 833.8949084421013 1.2869172626473717 
sources 	 729.6115063565102 1.2869172626473717 
price 	 719.5792923322916 1.2869172626473717 
venereal 	 3751.9280479908684 1.2869172626473717 
examines 	 139.98249237153797 1.8309145912150906 
origins 	 1408.4091973271966 1.2869172626473717 
current 	 883.5842644692473 1.2869172626473717 
bases 	 2053.9805718997827 1.2869172626473717 
treatment 	 257.0905121221521 1.7566582707632419 
syphilis 	 3751.9280479908684 1.2869172626473717 
gonorrhea 	 3751.9280479908684 1.2869172626473717 
related 	 996.6084280112493 1.2869172626473717 
maladies 	 2882.7214835686973 1.2869172626473717 
hepatitis 	 1250.642682663623 1.6881904085471144 
incidence 	 2143.7048008624847 1.2869172626473717 
recurrence 	 3751.9280479908684 1.2869172626473717 
affliction 	 1658.6623828898914 1.566108495972124 
diagnosed 	 3063.098142995964 1.2869172626473717 
various 	 383.02249543633764 1.566108495972124 
hospitals 	 952.8824040267551 1.566108495972124 
examined 	 1578.9116369354397 1.2869172626473717 
viral 	 3317.324765779783 1.2869172626473717 
theory 	 1216.9349030586054 1.2869172626473717 
cancer 	 2053.9805718997827 1.2869172626473717 
discusses 	 211.4882430927217 1.7566582707632419 
viruses 	 3063.098142995964 1.2869172626473717 
induce 	 2531.842384533187 1.2869172626473717 
malignant 	 3317.324765779783 1.2869172626473717 
tumors 	 3317.324765779783 1.2869172626473717 
size 	 1733.6929057985067 1.2869172626473717 
grapefruits 	 3317.324765779783 1.2869172626473717 
healthy 	 2374.2682380010588 1.2869172626473717 
person 	 1206.0302803782636 1.2869172626473717 
population 	 433.0298745291403 1.6881904085471144 
dynamics 	 1640.6335625893494 1.2869172626473717 
epidemics 	 3317.324765779783 1.2869172626473717 
ancient 	 1640.6335625893494 1.2869172626473717 
rome 	 2742.810476894688 1.2869172626473717 
greece 	 1939.6649557899732 1.2869172626473717 
bubonic 	 3317.324765779783 1.2869172626473717 
plague 	 2448.1182013576113 1.2869172626473717 
middle 	 1471.1615258424245 1.2869172626473717 
ages 	 1905.7648080535103 1.2869172626473717 
expansion 	 1487.8825167629398 1.2869172626473717 
control 	 441.79213223462364 1.566108495972124 
house 	 1125.0145247402995 1.2869172626473717 
fly 	 2374.2682380010588 1.2869172626473717 
carrier 	 2448.1182013576113 1.2869172626473717 
pathogens 	 3751.9280479908684 1.2869172626473717 
carried 	 1939.6649557899732 1.2869172626473717 
flies 	 2882.7214835686973 1.2869172626473717 
animals 	 2308.2071946836018 1.2869172626473717 
humans 	 1154.1035973418009 1.566108495972124 
plants 	 2193.8915785737922 1.2869172626473717 
research 	 179.8948230830729 1.7566582707632419 
proposal 	 1522.724813437006 1.2869172626473717 
study 	 380.3543942254483 1.566108495972124 
hospital 	 789.4558184677198 1.566108495972124 
associated 	 770.4499995282677 1.566108495972124 
urinary 	 1105.7749219265943 1.6881904085471144 
tract 	 657.1237151962195 1.7566582707632419 
infections 	 765.774535748991 1.7566582707632419 
prevent 	 1578.9116369354397 1.2869172626473717 
findings 	 1785.9731746032915 1.2869172626473717 
preventative 	 1265.9211922665936 1.566108495972124 
measures 	 789.4558184677198 1.566108495972124 
afn 	 227.49704144594423 1.7566582707632419 
bronchodilators 	 1875.9640239954342 1.566108495972124 
respiratorial 	 3751.9280479908684 1.2869172626473717 
constrictive 	 3751.9280479908684 1.2869172626473717 
diseases 	 1026.9902859498914 1.566108495972124 
acute 	 2143.7048008624847 1.2869172626473717 
respiratory 	 2882.7214835686973 1.2869172626473717 
antibiotics 	 3317.324765779783 1.2869172626473717 
form 	 966.38571017144 1.2869172626473717 
promote 	 1843.0124795382822 1.2869172626473717 
easier 	 2248.4477119462904 1.2869172626473717 
breathing 	 2882.7214835686973 1.2869172626473717 
evaluation 	 1324.6850141516209 1.2869172626473717 
efficiency 	 1733.6929057985067 1.2869172626473717 
girdia 	 1875.9640239954342 1.566108495972124 
lamblia 	 1875.9640239954342 1.566108495972124 
examination 	 479.52614661995955 1.566108495972124 
parasitic 	 3751.9280479908684 1.2869172626473717 
organism 	 3317.324765779783 1.2869172626473717 
protozoans 	 3751.9280479908684 1.2869172626473717 
causes 	 459.7470491747062 1.6881904085471144 
gastrointestinal 	 3317.324765779783 1.2869172626473717 
occurs 	 2248.4477119462904 1.2869172626473717 
drinking 	 2308.2071946836018 1.2869172626473717 
water 	 1454.87489586758 1.2869172626473717 
adequately 	 2531.842384533187 1.2869172626473717 
filtered 	 3751.9280479908684 1.2869172626473717 
major 	 839.8949542292278 1.2869172626473717 
growing 	 1311.7567210755055 1.2869172626473717 
medical 	 1195.3120706619823 1.2869172626473717 
social 	 402.3634293195117 1.566108495972124 
prevalent 	 2308.2071946836018 1.2869172626473717 
densely 	 3751.9280479908684 1.2869172626473717 
populated 	 3063.098142995964 1.2869172626473717 
special 	 1036.5582436313389 1.2869172626473717 
look 	 1004.3973480503447 1.2869172626473717 
york 	 518.2791218156694 1.566108495972124 
city 	 1044.8630008036018 1.2869172626473717 
reduction 	 1873.603912472516 1.2869172626473717 
bladder 	 3751.9280479908684 1.2869172626473717 
catherization 	 3751.9280479908684 1.2869172626473717 
catheters 	 3751.9280479908684 1.2869172626473717 
reduce 	 1578.9116369354397 1.2869172626473717 
counseling 	 1975.5032812676209 1.2869172626473717 
malaria 	 1875.9640239954342 1.566108495972124 
report 	 494.4575399780909 1.566108495972124 
based 	 385.7134990835889 1.566108495972124 
times 	 1020.2716136564943 1.2869172626473717 
article 	 1365.1506669048779 1.2869172626473717 
fight 	 2097.239102322101 1.2869172626473717 
failing 	 1975.5032812676209 1.2869172626473717 
deals 	 1365.1506669048779 1.2869172626473717 
development 	 729.6115063565102 1.2869172626473717 
vaccine 	 1875.9640239954342 1.566108495972124 
includes 	 429.1237419656993 1.566108495972124 
annotated 	 2628.494860784878 1.2869172626473717 
bibliography 	 2531.842384533187 1.2869172626473717 
systemic 	 3751.9280479908684 1.2869172626473717 
anaphylaxis 	 1875.9640239954342 1.566108495972124 
explanation 	 1640.6335625893494 1.2869172626473717 
including 	 550.5002358552044 1.2869172626473717 
information 	 260.4071091203805 1.566108495972124 
medications 	 3751.9280479908684 1.2869172626473717 
mechanisms 	 2143.7048008624847 1.2869172626473717 
dermatophytes 	 3751.9280479908684 1.2869172626473717 
clinical 	 2013.5149191465255 1.2869172626473717 
aspects 	 1184.7740074776111 1.2869172626473717 
origin 	 1843.0124795382822 1.2869172626473717 
differential 	 2882.7214835686973 1.2869172626473717 
characteristics 	 1505.0616735788874 1.2869172626473717 
cures 	 2374.2682380010588 1.2869172626473717 
affecting 	 1759.2882963627067 1.2869172626473717 
skin 	 2882.7214835686973 1.2869172626473717 
hair 	 3317.324765779783 1.2869172626473717 
nails 	 3751.9280479908684 1.2869172626473717 
feet 	 2053.9805718997827 1.2869172626473717 
due 	 1206.0302803782636 1.2869172626473717 
fungus 	 3317.324765779783 1.2869172626473717 
growth 	 1154.1825745433773 1.2869172626473717 
foodbourne 	 3317.324765779783 1.2869172626473717 
illnesses 	 1441.3607417843486 1.566108495972124 
analysis 	 385.7134990835889 1.566108495972124 
role 	 411.03218439162663 1.566108495972124 
bacteria 	 2628.494860784878 1.2869172626473717 
foreign 	 951.8036575944443 1.2869172626473717 
agents 	 1905.7648080535103 1.2869172626473717 
play 	 1559.6178069513853 1.2869172626473717 
causing 	 1026.9902859498914 1.566108495972124 
curing 	 3063.098142995964 1.2869172626473717 
food 	 1351.3698923922057 1.2869172626473717 
staphylococcus 	 1658.6623828898914 1.566108495972124 
relationship 	 923.6191374048034 1.2869172626473717 
elderly 	 969.8324778949866 1.566108495972124 
carries 	 2374.2682380010588 1.2869172626473717 
cells 	 2628.494860784878 1.2869172626473717 
stages 	 2248.4477119462904 1.2869172626473717 
victims 	 892.9865873016457 1.566108495972124 
swine 	 3751.9280479908684 1.2869172626473717 
influenza 	 3317.324765779783 1.2869172626473717 
immunization 	 1105.7749219265943 1.6881904085471144 
program 	 739.8068529431165 1.2869172626473717 
effects 	 327.10499563413384 1.6881904085471144 
flu 	 3317.324765779783 1.2869172626473717 
especially 	 1088.1215312259203 1.2869172626473717 
swine' 	 3751.9280479908684 1.2869172626473717 
variety' 	 3751.9280479908684 1.2869172626473717 
steps 	 1709.1015186513994 1.2869172626473717 
leading 	 322.1285700571467 1.6881904085471144 
government 	 739.8068529431165 1.2869172626473717 
tuberculosis 	 3751.9280479908684 1.2869172626473717 
symptoms 	 2531.842384533187 1.2869172626473717 
methods 	 1044.8630008036018 1.2869172626473717 
chemotherapy 	 2742.810476894688 1.2869172626473717 
aidspeak 	 3751.9280479908684 1.2869172626473717 
images 	 1195.3120706619823 1.2869172626473717 
aids 	 83.77329452446737 1.9508646830002312 
print 	 921.5062397691411 1.566108495972124 
handling 	 2097.239102322101 1.2869172626473717 
crisis 	 1262.555018193688 1.2869172626473717 
views 	 1115.5857756327327 1.2869172626473717 
vary 	 2308.2071946836018 1.2869172626473717 
editorial 	 2374.2682380010588 1.2869172626473717 
position 	 909.9881657837769 1.2869172626473717 
contradictory 	 2882.7214835686973 1.2869172626473717 
public 	 676.320761909973 1.2869172626473717 
efforts 	 1184.7740074776111 1.2869172626473717 
sensationalism 	 3063.098142995964 1.2869172626473717 
panic 	 3751.9280479908684 1.2869172626473717 
coverage 	 1505.0616735788874 1.2869172626473717 
focus 	 1505.0616735788874 1.2869172626473717 
risk 	 1487.8825167629398 1.2869172626473717 
hiv 	 395.7113730001765 1.8309145912150906 
infected 	 3063.098142995964 1.2869172626473717 
individuals 	 1423.5183621672675 1.2869172626473717 
concerned 	 1505.0616735788874 1.2869172626473717 
virus 	 765.774535748991 1.7566582707632419 
factors 	 587.2050675771011 1.566108495972124 
progression 	 2882.7214835686973 1.2869172626473717 
reasons 	 1379.2411475241186 1.2869172626473717 
genetic 	 2531.842384533187 1.2869172626473717 
epidemiology 	 1531.549071497982 1.566108495972124 
etiology 	 1314.247430392439 1.566108495972124 
epidemic 	 1658.6623828898914 1.566108495972124 
changing 	 1286.673376272716 1.2869172626473717 
linkage 	 2742.810476894688 1.2869172626473717 
workplace 	 2143.7048008624847 1.2869172626473717 
introduction 	 1286.673376272716 1.2869172626473717 
discrimination 	 854.5507593256997 1.566108495972124 
activists 	 2248.4477119462904 1.2869172626473717 
demands 	 1939.6649557899732 1.2869172626473717 
companies 	 1365.1506669048779 1.2869172626473717 
claims 	 1559.6178069513853 1.2869172626473717 
funding 	 906.9222148676022 1.566108495972124 
controversy 	 1813.8444297352044 1.2869172626473717 
surrounding 	 1559.6178069513853 1.2869172626473717 
federal 	 1115.5857756327327 1.2869172626473717 
government's 	 1733.6929057985067 1.2869172626473717 
reluctance 	 876.1649535949593 1.6881904085471144 
awaited 	 2882.7214835686973 1.2869172626473717 
decision 	 1115.5857756327327 1.2869172626473717 
increase 	 655.8783605377528 1.566108495972124 
stigma 	 1658.6623828898914 1.566108495972124 
stigmatization 	 3063.098142995964 1.2869172626473717 
persons 	 1522.724813437006 1.2869172626473717 
suffering 	 1785.9731746032915 1.2869172626473717 
character 	 1685.438333006154 1.2869172626473717 
defect 	 2531.842384533187 1.2869172626473717 
results 	 1088.1215312259203 1.2869172626473717 
intravenous 	 3751.9280479908684 1.2869172626473717 
drug 	 1640.6335625893494 1.2869172626473717 
unprotected 	 3063.098142995964 1.2869172626473717 
sex 	 1813.8444297352044 1.2869172626473717 
resultant 	 1873.603912472516 1.2869172626473717 
physical 	 1184.7740074776111 1.2869172626473717 
deformities 	 3063.098142995964 1.2869172626473717 
minority 	 1619.377289688697 1.2869172626473717 
communities 	 1733.6929057985067 1.2869172626473717 
observes 	 973.8059151161107 1.2869172626473717 
blacks 	 1873.603912472516 1.2869172626473717 
hispanics 	 3063.098142995964 1.2869172626473717 
percentage 	 2053.9805718997827 1.2869172626473717 
american 	 695.1793263437464 1.2869172626473717 
examining 	 1813.8444297352044 1.2869172626473717 
attached 	 2053.9805718997827 1.2869172626473717 
lack 	 682.5753334524389 1.566108495972124 
people 	 734.6884571723625 1.2869172626473717 
programs 	 1020.2716136564943 1.2869172626473717 
help 	 1079.2277650859637 1.2869172626473717 
college 	 789.4558184677198 1.566108495972124 
students 	 1559.6178069513853 1.2869172626473717 
spreading 	 2628.494860784878 1.2869172626473717 
alarming 	 3751.9280479908684 1.2869172626473717 
speed 	 1975.5032812676209 1.2869172626473717 
disturbing 	 2742.810476894688 1.2869172626473717 
campuses 	 2882.7214835686973 1.2869172626473717 
result 	 1125.0145247402995 1.2869172626473717 
widespread 	 2374.2682380010588 1.2869172626473717 
sexual 	 1733.6929057985067 1.2869172626473717 
activity 	 1262.555018193688 1.2869172626473717 
condoms 	 3751.9280479908684 1.2869172626473717 
homophobia 	 1875.9640239954342 1.566108495972124 
minorities 	 1905.7648080535103 1.2869172626473717 
fear 	 1619.377289688697 1.2869172626473717 
overt 	 3063.098142995964 1.2869172626473717 
ostracism 	 3751.9280479908684 1.2869172626473717 
deprivation 	 2882.7214835686973 1.2869172626473717 
civil 	 1070.4583913678018 1.2869172626473717 
rights 	 288.8404811414801 1.566108495972124 
effect 	 988.9150799561818 1.2869172626473717 
profile 	 1939.6649557899732 1.2869172626473717 
kenya 	 1371.405238447344 1.566108495972124 
increasing 	 1487.8825167629398 1.2869172626473717 
prevalence 	 2531.842384533187 1.2869172626473717 
governments 	 1578.9116369354397 1.2869172626473717 
slow 	 2013.5149191465255 1.2869172626473717 
spread 	 2053.9805718997827 1.2869172626473717 
top 	 585.6683314454086 1.2869172626473717 
experienced 	 760.7087884508966 1.2869172626473717 
microsoft 	 405.2264629165977 1.566108495972124 
internet 	 649.0555967237568 1.2869172626473717 
explorer 	 839.8949542292278 1.2869172626473717 
msie30 	 839.8949542292278 1.2869172626473717 
http 	 275.10179030218274 1.2869172626473717 
www 	 272.6573427615656 1.2869172626473717 
com 	 100.87971665977484 1.6881904085471144 
htm 	 411.34969015980107 1.2869172626473717 
start 	 676.320761909973 1.2869172626473717 
send 	 662.539987397301 1.2869172626473717 
comments 	 236.5683575044228 1.6881904085471144 
mailto 	 455.4784497294494 1.2869172626473717 
updated 	 671.6934346343638 1.2869172626473717 
copyright 	 489.01585519371764 1.2869172626473717 
asm 	 839.8949542292278 1.2869172626473717 
communications 	 671.6934346343638 1.2869172626473717 
reserved 	 695.1793263437464 1.2869172626473717 
