term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 137.5266591720373 1.8336342473227272 
contrasts 	 795.4835808997108 1.5720919815365018 
helen 	 1629.5630428391917 1.5720919815365018 
tiger 	 1629.5630428391917 1.5720919815365018 
gate 	 1347.345497421952 1.5720919815365018 
joan 	 1416.0737112267284 1.5720919815365018 
lark 	 1843.0523744516547 1.5720919815365018 
pio 	 1843.0523744516547 1.5720919815365018 
baroja 	 1843.0523744516547 1.5720919815365018 
paradox 	 1416.0737112267284 1.5720919815365018 
rey 	 1629.5630428391917 1.5720919815365018 
spanish 	 123.45882781492678 1.925142169025794 
reviews 	 657.2069131249566 1.5720919815365018 
novel 	 920.3668341970255 1.5720919815365018 
concludes 	 920.3668341970255 1.5720919815365018 
reflects 	 1202.5843796142651 1.5720919815365018 
time 	 293.67749466278457 1.5720919815365018 
culture 	 603.2440537052287 1.5720919815365018 
puerto 	 351.01599078450045 1.8336342473227272 
rican 	 472.0245704089095 1.8336342473227272 
examines 	 137.5266591720373 1.8336342473227272 
evolution 	 706.8775025845622 1.5720919815365018 
distinct 	 1053.0479723535013 1.5720919815365018 
national 	 175.52137591120427 1.7604160135431688 
style 	 756.933332869877 1.5720919815365018 
correlates 	 1629.5630428391917 1.5720919815365018 
emergence 	 989.0950480018021 1.5720919815365018 
writers 	 891.0112988172934 1.5720919815365018 
social 	 395.30442178759046 1.5720919815365018 
development 	 358.40565224530326 1.5720919815365018 
country 	 501.1860558312604 1.5720919815365018 
peregrinacion 	 1843.0523744516547 1.5720919815365018 
bayoan 	 1843.0523744516547 1.5720919815365018 
maria 	 1008.9729125121739 1.5720919815365018 
hostos 	 1843.0523744516547 1.5720919815365018 
horacio 	 1416.0737112267284 1.5720919815365018 
quiroga 	 1504.679789541877 1.5720919815365018 
life 	 127.20442630525788 1.8336342473227272 
famous 	 1008.9729125121739 1.5720919815365018 
latin 	 936.165168868391 1.5720919815365018 
american 	 170.74579945284998 1.7604160135431688 
short 	 608.7937534000536 1.5720919815365018 
story 	 706.8775025845622 1.5720919815365018 
writer 	 1030.222716930155 1.5720919815365018 
ramon 	 1416.0737112267284 1.5720919815365018 
valle 	 1629.5630428391917 1.5720919815365018 
inclan 	 1629.5630428391917 1.5720919815365018 
miguel 	 1629.5630428391917 1.5720919815365018 
unamuno 	 1629.5630428391917 1.5720919815365018 
generation 	 952.817873019636 1.5720919815365018 
novelists 	 1347.345497421952 1.5720919815365018 
intellectuals 	 1243.7120485426183 1.5720919815365018 
concerned 	 739.3285414071728 1.5720919815365018 
spain's 	 1629.5630428391917 1.5720919815365018 
loss 	 730.8896573572335 1.5720919815365018 
prestige 	 1166.3072046320992 1.5720919815365018 
following 	 453.70764644446484 1.5720919815365018 
war 	 509.1865056434647 1.5720919815365018 
top 	 287.6967242187972 1.5720919815365018 
experienced 	 373.6815101162299 1.5720919815365018 
microsoft 	 199.0586133625392 1.7604160135431688 
internet 	 318.8343282151788 1.5720919815365018 
explorer 	 412.5799775161119 1.5720919815365018 
msie30 	 412.5799775161119 1.5720919815365018 
http 	 135.1377215519494 1.5720919815365018 
www 	 133.93694030392697 1.5720919815365018 
com 	 49.554948534626234 1.8336342473227272 
htm 	 202.0665144644637 1.5720919815365018 
start 	 332.22774269261834 1.5720919815365018 
send 	 325.45823942323557 1.5720919815365018 
comments 	 116.20901772147086 1.8336342473227272 
mailto 	 223.74379986709795 1.5720919815365018 
updated 	 329.9546696449506 1.5720919815365018 
copyright 	 240.21831483200165 1.5720919815365018 
asm 	 412.5799775161119 1.5720919815365018 
communications 	 329.9546696449506 1.5720919815365018 
rights 	 283.7731042793489 1.5720919815365018 
reserved 	 341.49159890569996 1.5720919815365018 
