term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 153.15468862340515 1.816463941029517 
elements 	 754.5130998417427 1.5347770160966585 
corporate 	 426.59402534635177 1.736773786982992 
taxation 	 1230.0120657058653 1.5347770160966585 
earnings 	 1339.2416954795226 1.5347770160966585 
america 	 671.7945143535501 1.5347770160966585 
estate 	 521.2737872108087 1.736773786982992 
investment 	 833.0057591848374 1.5347770160966585 
complex 	 778.7349253961288 1.5347770160966585 
factors 	 642.4604088642606 1.5347770160966585 
alternatives 	 922.0180992362214 1.5347770160966585 
circumstances 	 739.2661452799466 1.5347770160966585 
minimal 	 1262.7034573787487 1.5347770160966585 
difference 	 922.0180992362214 1.5347770160966585 
projected 	 1339.2416954795226 1.5347770160966585 
gain 	 992.2625827738041 1.5347770160966585 
loss 	 813.9453002387373 1.5347770160966585 
disguise 	 1500.45294031081 1.5347770160966585 
risks 	 1061.0926313173218 1.5347770160966585 
buildings 	 1298.842114249383 1.5347770160966585 
land 	 778.7349253961288 1.5347770160966585 
types 	 677.9748617409688 1.5347770160966585 
reform 	 697.2135488022768 1.5347770160966585 
version 	 778.7349253961288 1.5347770160966585 
united 	 472.916770481791 1.5347770160966585 
thorough 	 1200.1671633984224 1.5347770160966585 
sweeping 	 1500.45294031081 1.5347770160966585 
changes 	 567.0486085574948 1.5347770160966585 
paying 	 1172.712514666399 1.5347770160966585 
public 	 369.980895271325 1.5347770160966585 
socio 	 1298.842114249383 1.5347770160966585 
economic 	 512.8878694575823 1.5347770160966585 
consolidated 	 788.4955892057919 1.736773786982992 
returns 	 1123.6289252976483 1.5347770160966585 
examines 	 459.4640658702155 1.5347770160966585 
internal 	 762.3985045928143 1.5347770160966585 
sections 	 1172.712514666399 1.5347770160966585 
advantageous 	 1576.9911784115839 1.5347770160966585 
times 	 558.1390167211763 1.5347770160966585 
file 	 962.417680466361 1.5347770160966585 
return 	 520.683659577184 1.5347770160966585 
appropriate 	 823.3431483852605 1.5347770160966585 
plan 	 620.6753107015028 1.5347770160966585 
corporation 	 762.3985045928143 1.5347770160966585 
top 	 320.3895337891151 1.5347770160966585 
experienced 	 416.1453180839833 1.5347770160966585 
microsoft 	 221.67891033555503 1.736773786982992 
internet 	 355.0655018759946 1.5347770160966585 
explorer 	 459.4640658702155 1.5347770160966585 
msie30 	 459.4640658702155 1.5347770160966585 
http 	 150.49428081921639 1.5347770160966585 
www 	 149.15704715664594 1.5347770160966585 
com 	 55.18619268628831 1.816463941029517 
htm 	 225.02861838088 1.5347770160966585 
start 	 369.980895271325 1.5347770160966585 
send 	 362.44213026678506 1.5347770160966585 
comments 	 129.41458791709252 1.816463941029517 
mailto 	 249.16923167017725 1.5347770160966585 
updated 	 367.44951846824046 1.5347770160966585 
copyright 	 267.51585060836544 1.5347770160966585 
asm 	 459.4640658702155 1.5347770160966585 
communications 	 367.44951846824046 1.5347770160966585 
rights 	 316.0200479474567 1.5347770160966585 
reserved 	 380.29746241771136 1.5347770160966585 
