term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 576.8975443190656 1.448650821717992 
systems 	 509.4411017956088 1.5558799641880576 
component 	 3996.885363446005 0.9338006181962555 
management 	 1076.5255159794685 1.273161662595013 
techniques 	 2577.4782864868075 0.9338006181962555 
organizational 	 4417.331104807545 0.9338006181962555 
structure 	 753.5933569027303 1.448650821717992 
finances 	 6311.838597688652 0.9338006181962555 
accounting 	 3860.7595772160935 0.9338006181962555 
blue 	 1286.9198590720314 1.448650821717992 
cross 	 1173.9283158413652 1.448650821717992 
went 	 4070.7340341272184 0.9338006181962555 
wrong 	 4232.444814823794 0.9338006181962555 
critical 	 2530.491290218037 0.9338006181962555 
insurance 	 230.60954060371898 1.8385232351642098 
program 	 169.38338720583135 1.7748355243663623 
health 	 22.49638328966516 1.9754828655283996 
care 	 47.29205924680551 1.9585873095945057 
expenditures 	 1930.3797886080467 1.273161662595013 
examines 	 133.13020253516896 1.8385232351642098 
seriousness 	 5416.292440405203 0.9338006181962555 
crisis 	 2601.628522338509 0.9338006181962555 
steady 	 6311.838597688652 0.9338006181962555 
massive 	 4321.583604784936 0.9338006181962555 
increase 	 1351.5069247444603 1.273161662595013 
spending 	 2160.791802392468 1.273161662595013 
hospital 	 1084.5049627435344 1.448650821717992 
nursing 	 3860.7595772160935 0.9338006181962555 
costs 	 229.73791443653786 1.826235957073583 
government 	 152.44504848524824 1.7950445374672541 
figures 	 3380.699462305326 0.9338006181962555 
estimating 	 6311.838597688652 0.9338006181962555 
required 	 2676.9119516346855 0.9338006181962555 
physicians 	 2378.1528672497716 1.273161662595013 
compares 	 937.6792459548657 1.448650821717992 
analyzes 	 1042.9595246302292 1.273161662595013 
special 	 2135.9381989979106 0.9338006181962555 
economic 	 386.385496990785 1.6281911974814738 
characteristics 	 3101.339206162556 0.9338006181962555 
industry 	 339.6274011970725 1.680252245423127 
jews 	 1058.1112037059486 1.5558799641880576 
profession 	 1812.6000629191524 1.273161662595013 
people 	 504.6344958355622 1.448650821717992 
jewish 	 4070.7340341272184 0.9338006181962555 
backgrounds 	 5217.129762068385 0.9338006181962555 
reputation 	 4892.431520729455 0.9338006181962555 
gravitating 	 7731.24567464785 0.9338006181962555 
professions 	 2608.5648810341927 1.273161662595013 
ancient 	 3380.699462305326 0.9338006181962555 
modern 	 1085.1967871140314 1.273161662595013 
canadian 	 1898.8613425545936 1.273161662595013 
plans 	 373.6983036533464 1.680252245423127 
philosophies 	 1868.809412454453 1.273161662595013 
provide 	 1093.9860383420644 1.273161662595013 
services 	 182.07190904214792 1.7950445374672541 
poor 	 1451.0882639128693 1.273161662595013 
food 	 2784.640990383939 0.9338006181962555 
pure 	 5217.129762068385 0.9338006181962555 
water 	 2997.9240278483467 0.9338006181962555 
protection 	 2601.628522338509 0.9338006181962555 
children 	 2441.352500256896 0.9338006181962555 
odin 	 7731.24567464785 0.9338006181962555 
anderson 	 5044.607202797502 0.9338006181962555 
phd 	 6835.699517364401 0.9338006181962555 
overview 	 1121.094910960039 1.273161662595013 
career 	 3101.339206162556 0.9338006181962555 
social 	 276.3708403406747 1.680252245423127 
scientists 	 4417.331104807545 0.9338006181962555 
research 	 296.55389017330805 1.6281911974814738 
director 	 3065.939731511512 0.9338006181962555 
information 	 268.29823363917984 1.5558799641880576 
foundation 	 3294.534206453041 0.9338006181962555 
subsequent 	 3380.699462305326 0.9338006181962555 
results 	 2242.189821920078 0.9338006181962555 
related 	 1026.8086834055296 1.273161662595013 
maintenance 	 1647.2671032265205 1.273161662595013 
organizations 	 1392.3204951919695 1.273161662595013 
benefits 	 909.8846561849517 1.448650821717992 
hmo 	 5651.851891782992 0.9338006181962555 
shortage 	 5217.129762068385 0.9338006181962555 
facilities 	 834.2246643850863 1.5558799641880576 
increasing 	 3065.939731511512 0.9338006181962555 
cost 	 525.2477580481292 1.6281911974814738 
private 	 1242.5766525109382 1.273161662595013 
boston 	 2378.1528672497716 1.273161662595013 
phila 	 6835.699517364401 0.9338006181962555 
china 	 3137.7359792035277 0.9338006181962555 
training 	 2784.640990383939 0.9338006181962555 
function 	 2756.8549732384545 0.9338006181962555 
doctors 	 2260.373141560877 1.273161662595013 
depicts 	 4232.444814823794 0.9338006181962555 
changes 	 711.9793996659702 1.448650821717992 
occurred 	 3380.699462305326 0.9338006181962555 
communist 	 2756.8549732384545 0.9338006181962555 
rule 	 2703.0138494889206 0.9338006181962555 
treatment 	 529.7622674032226 1.5558799641880576 
methods 	 2153.051031958937 0.9338006181962555 
attention 	 2756.8549732384545 0.9338006181962555 
psychotherapy 	 6311.838597688652 0.9338006181962555 
educational 	 2676.9119516346855 0.9338006181962555 
requirements 	 2842.0726676254567 0.9338006181962555 
traces 	 2965.2134199326442 0.9338006181962555 
historical 	 2153.051031958937 0.9338006181962555 
development 	 1503.4418918861422 0.9338006181962555 
disrespect 	 6835.699517364401 0.9338006181962555 
gentile 	 7731.24567464785 0.9338006181962555 
tradition 	 3294.534206453041 0.9338006181962555 
encouraged 	 5416.292440405203 0.9338006181962555 
innovate 	 6835.699517364401 0.9338006181962555 
discover 	 4892.431520729455 0.9338006181962555 
contribute 	 4417.331104807545 0.9338006181962555 
humanitarian 	 5940.153360080952 0.9338006181962555 
sick 	 5044.607202797502 0.9338006181962555 
dark 	 4633.164982192356 0.9338006181962555 
ages 	 3927.030513564809 0.9338006181962555 
national 	 245.425993157225 1.680252245423127 
service 	 980.6461926730639 1.273161662595013 
discusses 	 348.6351643710321 1.6281911974814738 
availability 	 4633.164982192356 0.9338006181962555 
funds 	 3253.514888230603 0.9338006181962555 
britain 	 3927.030513564809 0.9338006181962555 
role 	 564.6502735076891 1.448650821717992 
ama 	 2970.076680040476 1.273161662595013 
countries 	 1149.3914051973609 1.273161662595013 
mirage 	 6835.699517364401 0.9338006181962555 
dubos 	 6835.699517364401 0.9338006181962555 
contends 	 3737.618824908906 0.9338006181962555 
harmful 	 5416.292440405203 0.9338006181962555 
sociological 	 3521.7849475240955 0.9338006181962555 
sense 	 3101.339206162556 0.9338006181962555 
analysis 	 397.4017869346067 1.5558799641880576 
book 	 521.4797623151146 1.5558799641880576 
concerned 	 3101.339206162556 0.9338006181962555 
physician 	 1544.3883273974518 1.448650821717992 
determining 	 1840.0935738336943 1.273161662595013 
type 	 3175.1878768437696 0.9338006181962555 
kind 	 3294.534206453041 0.9338006181962555 
received 	 2601.628522338509 0.9338006181962555 
patient 	 1208.4000419461015 1.448650821717992 
decides 	 4520.746283121754 0.9338006181962555 
specialized 	 4633.164982192356 0.9338006181962555 
patients 	 1998.4426817230026 1.273161662595013 
neighborhood 	 5940.153360080952 0.9338006181962555 
clinics 	 5217.129762068385 0.9338006181962555 
clinic 	 4892.431520729455 0.9338006181962555 
makeup 	 5940.153360080952 0.9338006181962555 
community 	 398.2680502524722 1.6281911974814738 
relative 	 3137.7359792035277 0.9338006181962555 
effectiveness 	 1033.7797353875187 1.448650821717992 
seen 	 2441.352500256896 0.9338006181962555 
country 	 2102.3778705648974 0.9338006181962555 
medicare 	 451.35770336710027 1.826235957073583 
successes 	 4633.164982192356 0.9338006181962555 
failures 	 4520.746283121754 0.9338006181962555 
welfare 	 2035.3670170636092 1.273161662595013 
applied 	 3137.7359792035277 0.9338006181962555 
aged 	 2708.1462202026014 1.273161662595013 
examined 	 3253.514888230603 0.9338006181962555 
barriers 	 4892.431520729455 0.9338006181962555 
cultural 	 1288.7391432434038 1.273161662595013 
legal 	 2205.7930488791067 0.9338006181962555 
issues 	 299.0584713789933 1.680252245423127 
inhibit 	 7731.24567464785 0.9338006181962555 
proper 	 3737.618824908906 0.9338006181962555 
programs 	 350.3963117608163 1.680252245423127 
selected 	 1690.349731152663 1.273161662595013 
united 	 254.48082776446233 1.7195246852114021 
kingdom 	 4232.444814823794 0.9338006181962555 
sweden 	 5044.607202797502 0.9338006181962555 
recommendations 	 1713.0187237507432 1.273161662595013 
manpower 	 2825.925945891496 1.273161662595013 
cut 	 4321.583604784936 0.9338006181962555 
nigeria 	 5044.607202797502 0.9338006181962555 
scarcity 	 5940.153360080952 0.9338006181962555 
african 	 3797.7226851091873 0.9338006181962555 
nation 	 3473.0244437702568 0.9338006181962555 
socialist 	 2074.530522757026 1.273161662595013 
stresses 	 5651.851891782992 0.9338006181962555 
growing 	 1351.5069247444603 1.273161662595013 
trend 	 3860.7595772160935 0.9338006181962555 
socialized 	 6835.699517364401 0.9338006181962555 
noting 	 2553.7711993274975 0.9338006181962555 
medicaid 	 902.7154067342005 1.680252245423127 
legislation 	 3031.4843562813594 0.9338006181962555 
absenteeism 	 6835.699517364401 0.9338006181962555 
based 	 794.8035738692134 1.273161662595013 
relation 	 2601.628522338509 0.9338006181962555 
elementary 	 4070.7340341272184 0.9338006181962555 
school 	 2398.9880491695917 0.9338006181962555 
absences 	 7731.24567464785 0.9338006181962555 
conflicts 	 3521.7849475240955 0.9338006181962555 
schedules 	 5940.153360080952 0.9338006181962555 
town 	 3572.4581089181347 0.9338006181962555 
study 	 522.5070466127371 1.448650821717992 
delivery 	 540.197950598117 1.750205271108834 
outline 	 3625.2001258383048 0.9338006181962555 
concerning 	 2530.491290218037 0.9338006181962555 
local 	 505.52590234366136 1.5558799641880576 
department 	 621.2883262554691 1.5558799641880576 
looks 	 747.3966073066928 1.448650821717992 
administrative 	 1840.0935738336943 1.273161662595013 
standpoint 	 5416.292440405203 0.9338006181962555 
available 	 2022.1036093746454 0.9338006181962555 
operations 	 2813.0377378645967 0.9338006181962555 
regulation 	 3521.7849475240955 0.9338006181962555 
environmental 	 2902.1765278257385 0.9338006181962555 
personal 	 615.8789102333171 1.448650821717992 
zero 	 4756.305734499543 0.9338006181962555 
base 	 3521.7849475240955 0.9338006181962555 
budgeting 	 5217.129762068385 0.9338006181962555 
plan 	 389.65622032378116 1.680252245423127 
implementation 	 1071.252635077719 1.448650821717992 
escort 	 3865.622837323925 1.273161662595013 
carrier 	 5044.607202797502 0.9338006181962555 
radiology 	 2708.1462202026014 1.273161662595013 
proposal 	 1568.8679896017638 1.273161662595013 
starting 	 3797.7226851091873 0.9338006181962555 
alternatives 	 3473.0244437702568 0.9338006181962555 
impact 	 604.999160533983 1.5558799641880576 
third 	 1313.1193951203231 1.273161662595013 
party 	 1178.984365473577 1.273161662595013 
payments 	 1190.8193696393782 1.448650821717992 
controlling 	 1261.1518006993756 1.5558799641880576 
waste 	 3680.1871476673887 0.9338006181962555 
inefficient 	 6311.838597688652 0.9338006181962555 
proposals 	 926.6329964384711 1.6281911974814738 
effects 	 1011.0518046873227 1.273161662595013 
reform 	 875.4129300802153 1.448650821717992 
legislative 	 1963.5152567824045 1.273161662595013 
comparisons 	 4232.444814823794 0.9338006181962555 
afn 	 375.0254258987686 1.6281911974814738 
washington 	 1364.8269842774275 1.273161662595013 
heights 	 2522.303601398751 1.273161662595013 
housing 	 3860.7595772160935 0.9338006181962555 
demographical 	 6311.838597688652 0.9338006181962555 
section 	 3294.534206453041 0.9338006181962555 
york 	 2135.9381989979106 0.9338006181962555 
city 	 2153.051031958937 0.9338006181962555 
comparison 	 1051.1889352824487 1.273161662595013 
kennedy 	 1930.3797886080467 1.273161662595013 
carter 	 4633.164982192356 0.9338006181962555 
ensuring 	 5651.851891782992 0.9338006181962555 
full 	 2223.8632735104707 0.9338006181962555 
coverage 	 1033.7797353875187 1.448650821717992 
americans 	 3521.7849475240955 0.9338006181962555 
preferring 	 7731.24567464785 0.9338006181962555 
offers 	 2676.9119516346855 0.9338006181962555 
light 	 2601.628522338509 0.9338006181962555 
demographic 	 4892.431520729455 0.9338006181962555 
technological 	 3927.030513564809 0.9338006181962555 
hospital's 	 6835.699517364401 0.9338006181962555 
director's 	 7731.24567464785 0.9338006181962555 
absence 	 3797.7226851091873 0.9338006181962555 
financing 	 934.4047062272265 1.5558799641880576 
rising 	 2378.1528672497716 1.273161662595013 
affect 	 1451.0882639128693 1.273161662595013 
financially 	 5651.851891782992 0.9338006181962555 
drg 	 7731.24567464785 0.9338006181962555 
alternative 	 2871.7751251717673 0.9338006181962555 
reimbursement 	 5651.851891782992 0.9338006181962555 
explains 	 3860.7595772160935 0.9338006181962555 
promotes 	 5416.292440405203 0.9338006181962555 
diagnostic 	 4633.164982192356 0.9338006181962555 
illness 	 4070.7340341272184 0.9338006181962555 
means 	 2318.2117479497083 0.9338006181962555 
saving 	 4892.431520729455 0.9338006181962555 
elderly 	 3996.885363446005 0.9338006181962555 
money 	 1220.676250128448 1.273161662595013 
aim 	 4321.583604784936 0.9338006181962555 
bureaucratic 	 5044.607202797502 0.9338006181962555 
self 	 2337.937321942687 0.9338006181962555 
perpetuation 	 6311.838597688652 0.9338006181962555 
foreign 	 980.6461926730639 1.273161662595013 
investment 	 1568.8679896017638 1.273161662595013 
profit 	 3572.4581089181347 0.9338006181962555 
loss 	 3065.939731511512 0.9338006181962555 
affects 	 3426.0374475014864 0.9338006181962555 
worse 	 5217.129762068385 0.9338006181962555 
involvement 	 1532.969865755756 1.273161662595013 
provision 	 2074.530522757026 1.273161662595013 
federal 	 574.6957025986804 1.5558799641880576 
roles 	 1550.669603081278 1.273161662595013 
providing 	 2651.326957168021 0.9338006181962555 
direct 	 2871.7751251717673 0.9338006181962555 
socialistic 	 6835.699517364401 0.9338006181962555 
attacks 	 4321.583604784936 0.9338006181962555 
opponents 	 5651.851891782992 0.9338006181962555 
compulsory' 	 7731.24567464785 0.9338006181962555 
senator 	 4232.444814823794 0.9338006181962555 
edward 	 5217.129762068385 0.9338006181962555 
kennedy's 	 2825.925945891496 1.273161662595013 
background 	 682.4134921387138 1.5558799641880576 
features 	 3521.7849475240955 0.9338006181962555 
security 	 2242.189821920078 0.9338006181962555 
alter 	 5217.129762068385 0.9338006181962555 
earnings 	 5044.607202797502 0.9338006181962555 
sharing 	 4232.444814823794 0.9338006181962555 
supply 	 3175.1878768437696 0.9338006181962555 
distribution 	 3101.339206162556 0.9338006181962555 
drug 	 3380.699462305326 0.9338006181962555 
critique 	 1647.2671032265205 1.273161662595013 
caring 	 5416.292440405203 0.9338006181962555 
curing 	 3155.919298844326 1.273161662595013 
eva 	 5217.129762068385 0.9338006181962555 
salber 	 7731.24567464785 0.9338006181962555 
analyzing 	 3996.885363446005 0.9338006181962555 
quality 	 1406.5188689322983 1.273161662595013 
delivered 	 5044.607202797502 0.9338006181962555 
residents 	 3860.7595772160935 0.9338006181962555 
author 	 3336.898657540345 0.9338006181962555 
retrieval 	 5940.153360080952 0.9338006181962555 
suffolk 	 7731.24567464785 0.9338006181962555 
county 	 3065.939731511512 0.9338006181962555 
computer 	 2997.9240278483467 0.9338006181962555 
policies 	 2419.996642135932 0.9338006181962555 
strengths 	 4321.583604784936 0.9338006181962555 
weaknesses 	 4070.7340341272184 0.9338006181962555 
technology 	 2419.996642135932 0.9338006181962555 
observes 	 668.8767901807629 1.448650821717992 
word 	 3680.1871476673887 0.9338006181962555 
data 	 2170.393574228063 0.9338006181962555 
processing 	 3680.1871476673887 0.9338006181962555 
keeping 	 4321.583604784936 0.9338006181962555 
track 	 4321.583604784936 0.9338006181962555 
histories 	 4892.431520729455 0.9338006181962555 
appointments 	 5940.153360080952 0.9338006181962555 
follow 	 3380.699462305326 0.9338006181962555 
ups 	 4417.331104807545 0.9338006181962555 
events 	 1189.1578040749948 1.273161662595013 
expense 	 4756.305734499543 0.9338006181962555 
leading 	 995.6701256311807 1.273161662595013 
creation 	 2997.9240278483467 0.9338006181962555 
adoption 	 4756.305734499543 0.9338006181962555 
objectives 	 3065.939731511512 0.9338006181962555 
enactment 	 5416.292440405203 0.9338006181962555 
process 	 2022.1036093746454 0.9338006181962555 
regulations 	 3336.898657540345 0.9338006181962555 
benefit 	 2553.7711993274975 0.9338006181962555 
analyses 	 4232.444814823794 0.9338006181962555 
illinois 	 3175.1878768437696 0.9338006181962555 
implications 	 2902.1765278257385 0.9338006181962555 
cutbacks 	 6311.838597688652 0.9338006181962555 
agency 	 1364.8269842774275 1.273161662595013 
formulated 	 6311.838597688652 0.9338006181962555 
guarantee 	 4321.583604784936 0.9338006181962555 
suggestions 	 3680.1871476673887 0.9338006181962555 
improvement 	 3680.1871476673887 0.9338006181962555 
energy 	 1378.4274866192272 1.273161662595013 
action 	 2601.628522338509 0.9338006181962555 
abc 	 5651.851891782992 0.9338006181962555 
comprehensive 	 1451.0882639128693 1.273161662595013 
center 	 1003.3151852711444 1.273161662595013 
outlines 	 4321.583604784936 0.9338006181962555 
steps 	 3521.7849475240955 0.9338006181962555 
develop 	 2902.1765278257385 0.9338006181962555 
initial 	 3680.1871476673887 0.9338006181962555 
audit 	 4756.305734499543 0.9338006181962555 
policy 	 513.4043417027648 1.5558799641880576 
assistance 	 3137.7359792035277 0.9338006181962555 
inception 	 5044.607202797502 0.9338006181962555 
budget 	 3521.7849475240955 0.9338006181962555 
growth 	 2378.3156081499897 0.9338006181962555 
disadvantages 	 4232.444814823794 0.9338006181962555 
response 	 2813.0377378645967 0.9338006181962555 
evaluation 	 2729.653968554855 0.9338006181962555 
practical 	 3137.7359792035277 0.9338006181962555 
solution 	 3572.4581089181347 0.9338006181962555 
soaring 	 7731.24567464785 0.9338006181962555 
introduce 	 4756.305734499543 0.9338006181962555 
reduce 	 3253.514888230603 0.9338006181962555 
maintain 	 3253.514888230603 0.9338006181962555 
marketing 	 1515.7421781406797 1.273161662595013 
innovations 	 4892.431520729455 0.9338006181962555 
market' 	 7731.24567464785 0.9338006181962555 
expanding 	 4417.331104807545 0.9338006181962555 
competitive 	 3860.7595772160935 0.9338006181962555 
market 	 2441.352500256896 0.9338006181962555 
evaluates 	 5940.153360080952 0.9338006181962555 
models 	 3253.514888230603 0.9338006181962555 
association 	 2507.623436605611 0.9338006181962555 
functions 	 3213.7579052331575 0.9338006181962555 
relationship 	 1903.2151922280798 0.9338006181962555 
politics 	 2729.653968554855 0.9338006181962555 
explanation 	 3380.699462305326 0.9338006181962555 
hospitals 	 3927.030513564809 0.9338006181962555 
laboratories 	 5940.153360080952 0.9338006181962555 
socio 	 4892.431520729455 0.9338006181962555 
exist 	 3797.7226851091873 0.9338006181962555 
apply 	 3426.0374475014864 0.9338006181962555 
true 	 1713.0187237507432 1.273161662595013 
principles 	 1786.2290544590674 1.273161662595013 
justice 	 1378.4274866192272 1.273161662595013 
impossibility 	 6835.699517364401 0.9338006181962555 
delivering 	 5416.292440405203 0.9338006181962555 
applying 	 4321.583604784936 0.9338006181962555 
hippocrates 	 3417.8497586822004 1.273161662595013 
leo 	 5217.129762068385 0.9338006181962555 
tolstoy 	 2970.076680040476 1.273161662595013 
approached 	 6311.838597688652 0.9338006181962555 
hope 	 3426.0374475014864 0.9338006181962555 
distrust 	 7731.24567464785 0.9338006181962555 
respectively 	 3572.4581089181347 0.9338006181962555 
relevant 	 3737.618824908906 0.9338006181962555 
abstracts 	 5940.153360080952 0.9338006181962555 
readings 	 5416.292440405203 0.9338006181962555 
include 	 2205.7930488791067 0.9338006181962555 
ambulatory 	 6835.699517364401 0.9338006181962555 
geriatrics 	 7731.24567464785 0.9338006181962555 
primary 	 3175.1878768437696 0.9338006181962555 
planning 	 3065.939731511512 0.9338006181962555 
surveys 	 5044.607202797502 0.9338006181962555 
informed 	 2160.791802392468 1.273161662595013 
consent 	 2074.530522757026 1.273161662595013 
recognition 	 3737.618824908906 0.9338006181962555 
autonomous 	 5940.153360080952 0.9338006181962555 
total 	 2965.2134199326442 0.9338006181962555 
responsibility 	 1168.9686609713435 1.273161662595013 
rendered 	 5651.851891782992 0.9338006181962555 
person 	 2485.1533050218763 0.9338006181962555 
discrimination 	 3521.7849475240955 0.9338006181962555 
lack 	 2813.0377378645967 0.9338006181962555 
access 	 2784.640990383939 0.9338006181962555 
specifically 	 2933.3105644658845 0.9338006181962555 
minorities 	 3927.030513564809 0.9338006181962555 
women 	 2651.326957168021 0.9338006181962555 
drastic 	 5416.292440405203 0.9338006181962555 
cuts 	 4520.746283121754 0.9338006181962555 
federally 	 6835.699517364401 0.9338006181962555 
funded 	 4149.061045514052 0.9338006181962555 
emphasis 	 2756.8549732384545 0.9338006181962555 
placed 	 3572.4581089181347 0.9338006181962555 
organized 	 3572.4581089181347 0.9338006181962555 
corporate 	 3213.7579052331575 0.9338006181962555 
capital 	 3031.4843562813594 0.9338006181962555 
individualistic 	 5651.851891782992 0.9338006181962555 
prevention 	 4149.061045514052 0.9338006181962555 
intervention 	 3625.2001258383048 0.9338006181962555 
focuses 	 2577.4782864868075 0.9338006181962555 
receives 	 4149.061045514052 0.9338006181962555 
future 	 980.6461926730639 1.273161662595013 
status 	 2135.9381989979106 0.9338006181962555 
indicators 	 5217.129762068385 0.9338006181962555 
result 	 2318.2117479497083 0.9338006181962555 
tremendous 	 4633.164982192356 0.9338006181962555 
amount 	 3065.939731511512 0.9338006181962555 
spent 	 3996.885363446005 0.9338006181962555 
continuing 	 3473.0244437702568 0.9338006181962555 
quest 	 5217.129762068385 0.9338006181962555 
diseases 	 4232.444814823794 0.9338006181962555 
direction 	 3625.2001258383048 0.9338006181962555 
century 	 2577.4782864868075 0.9338006181962555 
looking 	 2902.1765278257385 0.9338006181962555 
universal 	 1104.3327762018862 1.5558799641880576 
aids 	 1898.8613425545936 1.273161662595013 
controversy 	 3737.618824908906 0.9338006181962555 
surrounding 	 3213.7579052331575 0.9338006181962555 
government's 	 3572.4581089181347 0.9338006181962555 
reluctance 	 5416.292440405203 0.9338006181962555 
awaited 	 5940.153360080952 0.9338006181962555 
decision 	 2298.7828103947218 0.9338006181962555 
issue 	 1834.1078112714056 0.9338006181962555 
advanced 	 3253.514888230603 0.9338006181962555 
politically 	 5044.607202797502 0.9338006181962555 
viable 	 3996.885363446005 0.9338006181962555 
respect 	 3065.939731511512 0.9338006181962555 
preferences 	 5651.851891782992 0.9338006181962555 
pluralism 	 5940.153360080952 0.9338006181962555 
diversity 	 4633.164982192356 0.9338006181962555 
solutions 	 3572.4581089181347 0.9338006181962555 
individual 	 2170.393574228063 0.9338006181962555 
resp 	 6835.699517364401 0.9338006181962555 
belief 	 3572.4581089181347 0.9338006181962555 
model 	 1351.5069247444603 1.273161662595013 
describe 	 3927.030513564809 0.9338006181962555 
feel 	 4149.061045514052 0.9338006181962555 
behavior 	 2813.0377378645967 0.9338006181962555 
facilitate 	 4633.164982192356 0.9338006181962555 
perceived 	 4321.583604784936 0.9338006181962555 
practices 	 2784.640990383939 0.9338006181962555 
procedures 	 2784.640990383939 0.9338006181962555 
values 	 2902.1765278257385 0.9338006181962555 
operate 	 3927.030513564809 0.9338006181962555 
influence 	 2223.8632735104707 0.9338006181962555 
beliefs 	 3625.2001258383048 0.9338006181962555 
actions 	 2784.640990383939 0.9338006181962555 
