term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 844.8066206282291 1.2842395753030043 
sci 	 2445.5772498826245 0.7484958603878522 
shakespeare 	 2534.419861884687 0.7484958603878522 
sha 	 1249.1903385000667 1.0893170641810297 
sociology 	 2516.31446056213 0.7484958603878522 
soc 	 2516.31446056213 0.7484958603878522 
sports 	 2394.2075785698453 0.7484958603878522 
recreation 	 2445.5772498826245 0.7484958603878522 
spt 	 2463.015161341141 0.7484958603878522 
urban 	 401.862717029538 1.564124109532442 
urb 	 2534.419861884687 0.7484958603878522 
women's 	 2411.176302177228 0.7484958603878522 
wom 	 2534.419861884687 0.7484958603878522 
home 	 844.9710098610931 0.7484958603878522 
page 	 464.3675961299233 1.0893170641810297 
topic 	 1249.1903385000667 1.0893170641810297 
search 	 1147.7360667855633 1.0893170641810297 
custom 	 1231.5075806705704 1.0893170641810297 
criminal 	 122.3614034338523 1.91570758255141 
specific 	 1020.4137811273278 1.0893170641810297 
paper 	 434.27241502159353 1.498795238606814 
click 	 1163.9074007434613 1.0893170641810297 
catalog 	 2480.615288258238 0.7484958603878522 
button 	 2263.673065716533 0.7484958603878522 
title 	 1093.2189260421053 1.0893170641810297 
description 	 1155.7871792114047 1.0893170641810297 
written 	 2083.346205526751 0.7484958603878522 
pgs 	 22.87558600511027 1.9700547122912329 
pages 	 2201.6347209354344 0.7484958603878522 
footnotes 	 2516.31446056213 0.7484958603878522 
sources 	 2201.6347209354344 0.7484958603878522 
price 	 1085.681037553984 1.0893170641810297 
american 	 524.4335268908964 1.4104309030770268 
bail 	 1430.024711062964 1.614386403178451 
system 	 145.77339730390398 1.7866229263797337 
historical 	 450.41713317849496 1.614386403178451 
background 	 1332.4317101408114 1.2842395753030043 
discussion 	 255.26977698139117 1.7361076222092542 
methods 	 630.5839864498929 1.498795238606814 
operations 	 2059.7010062073596 1.0893170641810297 
bondsman 	 11321.607443060166 0.7484958603878522 
justice 	 576.7325972321048 1.614386403178451 
system's 	 9243.0329929001 0.7484958603878522 
treatment 	 775.7818962282486 1.4104309030770268 
poor 	 4249.936525268032 0.7484958603878522 
society 	 410.3013260808131 1.614386403178451 
discusses 	 283.6333552588548 1.68665264693085 
inadequacies 	 9243.0329929001 0.7484958603878522 
tentative 	 9243.0329929001 0.7484958603878522 
solutions 	 2615.7471912047645 1.0893170641810297 
development 	 2201.6347209354344 0.7484958603878522 
deals 	 4119.402012414719 0.7484958603878522 
operation 	 4489.7507523372915 0.7484958603878522 
constitutionality 	 8698.738511821331 0.7484958603878522 
mandatory 	 2065.992154191594 1.2842395753030043 
death 	 855.9166821044047 1.4104309030770268 
penalty 	 1696.1973967314118 1.4104309030770268 
analysis 	 166.27248582049447 1.7866229263797337 
supreme 	 5157.288793123521 0.7484958603878522 
court 	 1160.9321802424613 1.2842395753030043 
decision 	 1122.1096690574855 1.2842395753030043 
holding 	 5157.288793123521 0.7484958603878522 
constitutes 	 7164.458542740037 0.7484958603878522 
cruel 	 8276.550912734847 0.7484958603878522 
unusual 	 3482.558223557715 1.0893170641810297 
punishment 	 632.8510975428095 1.713498660417315 
noting 	 467.4666320750411 1.6542553632205008 
actual 	 2382.2175574815406 1.0893170641810297 
rulings 	 8276.550912734847 0.7484958603878522 
violent 	 1265.702195085619 1.498795238606814 
crime 	 72.93474461463799 1.948292157118805 
public 	 510.2068905636639 1.4104309030770268 
reaction 	 2382.2175574815406 1.0893170641810297 
particularly 	 1683.1645035862282 1.0893170641810297 
distinguishing 	 9243.0329929001 0.7484958603878522 
contrived 	 11321.607443060166 0.7484958603878522 
happenstance 	 11321.607443060166 0.7484958603878522 
violence 	 417.7171737020176 1.7361076222092542 
figures 	 4950.683732725755 0.7484958603878522 
sutherland's 	 5005.086488720374 1.0893170641810297 
theory 	 612.0257407195326 1.564124109532442 
behavior 	 411.9402012414719 1.713498660417315 
prison 	 192.47329951865046 1.887299539579839 
reform 	 769.1708655008208 1.498795238606814 
durkheim's 	 11321.607443060166 0.7484958603878522 
view 	 1034.3758616376647 1.2842395753030043 
natural 	 2124.968262634016 1.0893170641810297 
phenomena 	 2025.2898601941658 1.2842395753030043 
blumberg's 	 11321.607443060166 0.7484958603878522 
role 	 413.43588137637295 1.564124109532442 
judge 	 5157.288793123521 0.7484958603878522 
united 	 434.77090852844924 1.564124109532442 
defines 	 5157.288793123521 0.7484958603878522 
formulates 	 11321.607443060166 0.7484958603878522 
personality 	 5561.370990887448 0.7484958603878522 
characteristics 	 2270.794805750602 1.0893170641810297 
leading 	 2916.1112657804856 0.7484958603878522 
involvement 	 2244.8753761686457 1.0893170641810297 
detailed 	 3997.295130422435 0.7484958603878522 
synopsis 	 7931.598527280684 0.7484958603878522 
minority 	 4886.541996955366 0.7484958603878522 
immigrant 	 7387.304046201914 0.7484958603878522 
communities 	 5231.494382409529 0.7484958603878522 
psychological 	 4342.2475158765965 0.7484958603878522 
level 	 1403.9837733976515 1.0893170641810297 
acute 	 6468.723258742936 0.7484958603878522 
accidental 	 7931.598527280684 0.7484958603878522 
situat 	 11321.607443060166 0.7484958603878522 
capital 	 739.8824048096403 1.564124109532442 
focuses 	 1887.2248134802785 1.0893170641810297 
moral 	 1017.1768185159946 1.498795238606814 
ethical 	 5389.252386522213 0.7484958603878522 
aspects 	 325.00977557599543 1.7361076222092542 
effect 	 994.6982090787325 1.2842395753030043 
afn 	 161.5252471773061 1.8209058284694601 
equality 	 6197.976462574783 0.7484958603878522 
protection 	 3809.81514261955 0.7484958603878522 
enforcers 	 10010.172977440749 0.7484958603878522 
examines 	 149.08352128733455 1.8209058284694601 
practices 	 4077.8179209027962 0.7484958603878522 
jury 	 6197.976462574783 0.7484958603878522 
police' 	 11321.607443060166 0.7484958603878522 
potential 	 1294.1977819819133 1.2842395753030043 
fairer 	 11321.607443060166 0.7484958603878522 
enforcement 	 1327.1823990104629 1.4104309030770268 
plea 	 4621.51649645005 1.0893170641810297 
bargaining 	 3392.3947934628236 1.0893170641810297 
supports 	 6328.510975428095 0.7484958603878522 
abolishment 	 5005.086488720374 1.0893170641810297 
practice 	 4649.733330486387 0.7484958603878522 
offers 	 1960.029958395056 1.0893170641810297 
evidence 	 4295.529092855614 0.7484958603878522 
favor 	 5561.370990887448 0.7484958603878522 
increasing 	 4489.7507523372915 0.7484958603878522 
america 	 741.1284088378524 1.498795238606814 
study 	 176.57477950547127 1.7720798032017047 
observation 	 4342.2475158765965 0.7484958603878522 
rapid 	 3164.2554877140474 1.0893170641810297 
rise 	 2171.1237579382982 1.0893170641810297 
causal 	 7931.598527280684 0.7484958603878522 
factors 	 506.2620131491799 1.614386403178451 
systems 	 497.34910453936624 1.564124109532442 
philadelphia 	 6468.723258742936 0.7484958603878522 
montgomery 	 7387.304046201914 0.7484958603878522 
delaware 	 9243.0329929001 0.7484958603878522 
counties 	 3819.972720523756 1.0893170641810297 
detail 	 5750.728894477259 0.7484958603878522 
various 	 385.26239307046825 1.564124109532442 
surety 	 10010.172977440749 0.7484958603878522 
available 	 2961.161013109001 0.7484958603878522 
pennsylvania 	 2826.840990748007 1.0893170641810297 
murder 	 684.1693901632789 1.6542553632205008 
ancient 	 4950.683732725755 0.7484958603878522 
india 	 5853.024077120621 0.7484958603878522 
modern 	 1059.4387622392917 1.2842395753030043 
york 	 521.309993873071 1.564124109532442 
comparasion 	 11321.607443060166 0.7484958603878522 
legal 	 461.4507351259697 1.614386403178451 
insanity 	 4349.369255910666 1.0893170641810297 
examination 	 413.42605122121824 1.614386403178451 
current 	 666.5635679329409 1.4104309030770268 
concerning 	 1852.821022094631 1.0893170641810297 
defense 	 3920.059916790112 0.7484958603878522 
charge 	 5231.494382409529 0.7484958603878522 
crimes 	 2382.2175574815406 1.0893170641810297 
merit 	 9243.0329929001 0.7484958603878522 
felony 	 8276.550912734847 0.7484958603878522 
criteria 	 6620.1640616612685 0.7484958603878522 
examples 	 2297.444455361097 1.0893170641810297 
mail 	 3338.2988648669702 0.7484958603878522 
fraud 	 3098.9882312873915 1.0893170641810297 
postal 	 9243.0329929001 0.7484958603878522 
regulations 	 4886.541996955366 0.7484958603878522 
swindle 	 10010.172977440749 0.7484958603878522 
detection 	 8276.550912734847 0.7484958603878522 
judao 	 11321.607443060166 0.7484958603878522 
christian 	 4649.733330486387 0.7484958603878522 
tradition 	 4824.503652174268 0.7484958603878522 
humanistic 	 4349.369255910666 1.0893170641810297 
arguments 	 5389.252386522213 0.7484958603878522 
reforms 	 5473.355121306231 0.7484958603878522 
culture 	 1852.821022094631 1.0893170641810297 
glorify 	 9243.0329929001 0.7484958603878522 
focus 	 4541.589611501204 0.7484958603878522 
victim 	 1824.4517071020769 1.2842395753030043 
proposes 	 5961.167796105803 0.7484958603878522 
methodsto 	 11321.607443060166 0.7484958603878522 
create 	 4037.1281806247334 0.7484958603878522 
glamorization 	 10010.172977440749 0.7484958603878522 
including 	 830.5793032201329 1.0893170641810297 
coverage 	 4541.589611501204 0.7484958603878522 
retribution 	 9243.0329929001 0.7484958603878522 
victims 	 1796.4174621740708 1.2842395753030043 
developing 	 4439.294428857843 0.7484958603878522 
countries 	 1683.1645035862282 1.0893170641810297 
africa 	 5157.288793123521 0.7484958603878522 
relation 	 3809.81514261955 0.7484958603878522 
economic 	 943.035810508985 1.2842395753030043 
conditions 	 893.7768828339874 1.4104309030770268 
attitudes 	 4649.733330486387 0.7484958603878522 
social 	 161.88657273206087 1.7994214357185068 
change 	 1010.2710167523934 1.2842395753030043 
policy 	 3007.3096424199102 0.7484958603878522 
durkheim 	 4138.275456367423 1.0893170641810297 
views 	 3366.3290071724564 0.7484958603878522 
deviance 	 11321.607443060166 0.7484958603878522 
norms 	 7639.945441047512 0.7484958603878522 
acceptability 	 10010.172977440749 0.7484958603878522 
motivational 	 3819.972720523756 1.0893170641810297 
investigates 	 2065.992154191594 1.2842395753030043 
reviews 	 1345.7093935415778 1.2842395753030043 
inhibiting 	 9243.0329929001 0.7484958603878522 
intervene 	 8698.738511821331 0.7484958603878522 
pain 	 5750.728894477259 0.7484958603878522 
avoidance 	 8698.738511821331 0.7484958603878522 
principles 	 5231.494382409529 0.7484958603878522 
negative 	 2508.5382549043393 1.0893170641810297 
reinforcement 	 8276.550912734847 0.7484958603878522 
drug 	 1237.6709331814388 1.4104309030770268 
therapy 	 5473.355121306231 0.7484958603878522 
modification 	 2206.721353887089 1.2842395753030043 
results 	 3283.454445102777 0.7484958603878522 
treatments 	 6965.11644711543 0.7484958603878522 
organized 	 581.2771536010588 1.68665264693085 
looks 	 656.6908890205553 1.498795238606814 
hierarchy 	 8276.550912734847 0.7484958603878522 
lends 	 9243.0329929001 0.7484958603878522 
enterprises 	 7387.304046201914 0.7484958603878522 
facing 	 5473.355121306231 0.7484958603878522 
offenders 	 1321.933087880114 1.564124109532442 
follows 	 5853.024077120621 0.7484958603878522 
attempts 	 1979.1417195174295 1.0893170641810297 
convict 	 10010.172977440749 0.7484958603878522 
enter 	 5653.681981496014 0.7484958603878522 
discrimination 	 5157.288793123521 0.7484958603878522 
encountered 	 6328.510975428095 0.7484958603878522 
emphasizes 	 7931.598527280684 0.7484958603878522 
specifically 	 2147.764546427807 1.0893170641810297 
union 	 3543.8340920442593 0.7484958603878522 
infiltration 	 10010.172977440749 0.7484958603878522 
roots 	 4824.503652174268 0.7484958603878522 
relationship 	 1393.5306283651419 1.0893170641810297 
poverty 	 5561.370990887448 0.7484958603878522 
proposed 	 4594.888910722194 0.7484958603878522 
significant 	 4037.1281806247334 0.7484958603878522 
commit 	 3482.558223557715 1.0893170641810297 
indicated 	 7164.458542740037 0.7484958603878522 
ones 	 6075.869580582498 0.7484958603878522 
attitude 	 4594.888910722194 0.7484958603878522 
acts 	 2694.6261932611064 1.0893170641810297 
federal 	 841.5822517931141 1.4104309030770268 
compensation 	 5561.370990887448 0.7484958603878522 
depicts 	 6197.976462574783 0.7484958603878522 
innovative 	 2980.5838980529015 1.0893170641810297 
compensatory 	 10010.172977440749 0.7484958603878522 
payments 	 5231.494382409529 0.7484958603878522 
detailing 	 7931.598527280684 0.7484958603878522 
legislation 	 4439.294428857843 0.7484958603878522 
guaranteeing 	 8698.738511821331 0.7484958603878522 
rights 	 193.68640450812703 1.68665264693085 
gang 	 2174.684627955333 1.4104309030770268 
discussed 	 3739.733056600329 0.7484958603878522 
dowley's 	 11321.607443060166 0.7484958603878522 
nation 	 5085.884092579973 0.7484958603878522 
lords 	 5660.803721530083 1.0893170641810297 
vice 	 5473.355121306231 0.7484958603878522 
prostitution 	 2899.579503940444 1.2842395753030043 
city 	 3152.919932249465 0.7484958603878522 
prostitute 	 8698.738511821331 0.7484958603878522 
pimp 	 11321.607443060166 0.7484958603878522 
carlo 	 10010.172977440749 0.7484958603878522 
gambino 	 5660.803721530083 1.0893170641810297 
network 	 4706.215136765583 0.7484958603878522 
power 	 908.564571668439 1.2842395753030043 
influence 	 3256.617115697996 0.7484958603878522 
stretch 	 10010.172977440749 0.7484958603878522 
boundaries 	 8698.738511821331 0.7484958603878522 
country 	 3078.7143429634566 0.7484958603878522 
private 	 3639.249267106339 0.7484958603878522 
post 	 3739.733056600329 0.7484958603878522 
release 	 4764.435114963081 0.7484958603878522 
facilities 	 4886.541996955366 0.7484958603878522 
depth 	 4649.733330486387 0.7484958603878522 
recidivism 	 11321.607443060166 0.7484958603878522 
rehabilitation 	 1951.0080257068735 1.2842395753030043 
capone 	 10010.172977440749 0.7484958603878522 
theories 	 970.6483364864349 1.4104309030770268 
criminality 	 8698.738511821331 0.7484958603878522 
famed 	 10010.172977440749 0.7484958603878522 
mafia 	 2899.579503940444 1.2842395753030043 
chieftains 	 11321.607443060166 0.7484958603878522 
life 	 586.0489640492237 1.4104309030770268 
notoriety 	 11321.607443060166 0.7484958603878522 
dealing 	 952.4537856548875 1.4104309030770268 
question 	 1852.821022094631 1.0893170641810297 
getting 	 5308.729596041851 0.7484958603878522 
breaks 	 3819.972720523756 1.0893170641810297 
cites 	 6784.789586925647 0.7484958603878522 
daniel 	 7164.458542740037 0.7484958603878522 
gutman 	 11321.607443060166 0.7484958603878522 
primitive 	 8276.550912734847 0.7484958603878522 
rebels 	 7931.598527280684 0.7484958603878522 
haubsbaum's 	 11321.607443060166 0.7484958603878522 
theorizes 	 11321.607443060166 0.7484958603878522 
elements 	 2080.960327843407 1.0893170641810297 
underdeveloped 	 7387.304046201914 0.7484958603878522 
societies 	 6075.869580582498 0.7484958603878522 
critical 	 3705.642044189262 0.7484958603878522 
issues 	 656.9101716513801 1.4104309030770268 
affecting 	 5308.729596041851 0.7484958603878522 
security 	 469.0649207289681 1.614386403178451 
programs 	 3078.7143429634566 0.7484958603878522 
inherent 	 2875.3644472386295 1.0893170641810297 
maintaining 	 5653.681981496014 0.7484958603878522 
national 	 1078.2027377402549 1.0893170641810297 
emphasis 	 1345.7093935415778 1.2842395753030043 
aspect 	 6328.510975428095 0.7484958603878522 
abuse 	 4824.503652174268 0.7484958603878522 
dimensions 	 7931.598527280684 0.7484958603878522 
administration 	 1076.718381960596 1.2842395753030043 
brief 	 3672.154444317195 0.7484958603878522 
major 	 2534.419861884687 0.7484958603878522 
cities 	 5653.681981496014 0.7484958603878522 
courts 	 5473.355121306231 0.7484958603878522 
administer 	 9243.0329929001 0.7484958603878522 
reality 	 4886.541996955366 0.7484958603878522 
dealt 	 6468.723258742936 0.7484958603878522 
terms 	 3394.780671146167 0.7484958603878522 
control 	 888.7514239105878 1.2842395753030043 
based 	 775.9382671623074 1.2842395753030043 
books 	 2219.6472144289214 1.0893170641810297 
class 	 1922.927163752052 1.0893170641810297 
quinn 	 10010.172977440749 0.7484958603878522 
explaining 	 7639.945441047512 0.7484958603878522 
nettler 	 11321.607443060166 0.7484958603878522 
thinking 	 3098.9882312873915 1.0893170641810297 
wilson 	 2980.5838980529015 1.0893170641810297 
capitalist 	 7387.304046201914 0.7484958603878522 
element 	 5961.167796105803 0.7484958603878522 
indigenous 	 7639.945441047512 0.7484958603878522 
capitalism 	 6468.723258742936 0.7484958603878522 
environment 	 3453.0006493436654 0.7484958603878522 
environmental 	 4249.936525268032 0.7484958603878522 
cause 	 4764.435114963081 0.7484958603878522 
includes 	 517.9598850393002 1.498795238606814 
introduction 	 1941.2966729728698 1.0893170641810297 
definition 	 3997.295130422435 0.7484958603878522 
hypothesis 	 3482.558223557715 1.0893170641810297 
encouraging 	 6965.11644711543 0.7484958603878522 
charles 	 6075.869580582498 0.7484958603878522 
silberman 	 10010.172977440749 0.7484958603878522 
summary 	 3882.5933459457397 0.7484958603878522 
review 	 425.45003288828224 1.564124109532442 
book 	 1527.3060530962798 1.0893170641810297 
karl 	 6965.11644711543 0.7484958603878522 
menninger's 	 5660.803721530083 1.0893170641810297 
vandalism 	 8698.738511821331 0.7484958603878522 
statistics 	 5961.167796105803 0.7484958603878522 
contributing 	 1951.0080257068735 1.2842395753030043 
subway 	 8698.738511821331 0.7484958603878522 
prevention 	 6075.869580582498 0.7484958603878522 
cultural 	 1887.2248134802785 1.0893170641810297 
james 	 4764.435114963081 0.7484958603878522 
punitive 	 8276.550912734847 0.7484958603878522 
methodology 	 6075.869580582498 0.7484958603878522 
forger 	 11321.607443060166 0.7484958603878522 
dynamics 	 4950.683732725755 0.7484958603878522 
highly 	 4764.435114963081 0.7484958603878522 
skilled 	 6784.789586925647 0.7484958603878522 
trade 	 4037.1281806247334 0.7484958603878522 
classifications 	 8698.738511821331 0.7484958603878522 
etiology 	 7931.598527280684 0.7484958603878522 
criminology 	 2174.684627955333 1.4104309030770268 
politics 	 3997.295130422435 0.7484958603878522 
policies 	 3543.8340920442593 0.7484958603878522 
supermarket 	 11321.607443060166 0.7484958603878522 
devices 	 6075.869580582498 0.7484958603878522 
preventing 	 7164.458542740037 0.7484958603878522 
shoplifting 	 9243.0329929001 0.7484958603878522 
china 	 2297.444455361097 1.0893170641810297 
comparative 	 4824.503652174268 0.7484958603878522 
contractive 	 11321.607443060166 0.7484958603878522 
analyzes 	 1018.2040353975199 1.2842395753030043 
approaches 	 4764.435114963081 0.7484958603878522 
woman 	 5231.494382409529 0.7484958603878522 
sexual 	 5231.494382409529 0.7484958603878522 
assault 	 6197.976462574783 0.7484958603878522 
perceptions 	 7164.458542740037 0.7484958603878522 
professional 	 3809.81514261955 0.7484958603878522 
intervention 	 5308.729596041851 0.7484958603878522 
hypothesizing 	 11321.607443060166 0.7484958603878522 
double 	 6197.976462574783 0.7484958603878522 
victimization 	 10010.172977440749 0.7484958603878522 
female 	 5017.076509808679 0.7484958603878522 
routine 	 6965.11644711543 0.7484958603878522 
rape 	 808.590407342867 1.6542553632205008 
women 	 1941.2966729728698 1.0893170641810297 
research 	 1085.681037553984 1.0893170641810297 
proposal 	 2297.444455361097 1.0893170641810297 
linkage 	 8276.550912734847 0.7484958603878522 
observes 	 489.7503432747691 1.564124109532442 
rate 	 2038.9089604513981 1.0893170641810297 
significantly 	 7387.304046201914 0.7484958603878522 
majority 	 4706.215136765583 0.7484958603878522 
western 	 3338.2988648669702 0.7484958603878522 
democracies 	 7931.598527280684 0.7484958603878522 
chop 	 5005.086488720374 1.0893170641810297 
shops 	 8276.550912734847 0.7484958603878522 
disassembly 	 5660.803721530083 1.0893170641810297 
lines' 	 11321.607443060166 0.7484958603878522 
auto 	 6468.723258742936 0.7484958603878522 
theft 	 4621.51649645005 1.0893170641810297 
industry 	 1492.0473136180988 1.0893170641810297 
car 	 2443.270998477683 1.0893170641810297 
profession 	 5308.729596041851 0.7484958603878522 
thievery 	 11321.607443060166 0.7484958603878522 
shop 	 5961.167796105803 0.7484958603878522 
decline 	 5653.681981496014 0.7484958603878522 
especially 	 3283.454445102777 0.7484958603878522 
runaway 	 9243.0329929001 0.7484958603878522 
children 	 3575.1075313359497 0.7484958603878522 
prostitutes 	 11321.607443060166 0.7484958603878522 
continued 	 4342.2475158765965 0.7484958603878522 
time 	 1804.0188957856765 0.7484958603878522 
call 	 3575.1075313359497 0.7484958603878522 
girl 	 7639.945441047512 0.7484958603878522 
conceptual 	 3081.0109976333665 1.2842395753030043 
model 	 989.5708597587147 1.4104309030770268 
considered 	 3920.059916790112 0.7484958603878522 
ideal 	 5561.370990887448 0.7484958603878522 
program 	 1116.1998132124213 1.0893170641810297 
overview 	 1094.4848150342589 1.2842395753030043 
utilization 	 6468.723258742936 0.7484958603878522 
means 	 3394.780671146167 0.7484958603878522 
rehabilitate 	 3336.7243258135827 1.2842395753030043 
applied 	 2297.444455361097 1.0893170641810297 
existing 	 4886.541996955366 0.7484958603878522 
correctional 	 2899.579503940444 1.2842395753030043 
facility 	 2654.3647980209257 1.0893170641810297 
offender 	 7387.304046201914 0.7484958603878522 
application 	 3256.617115697996 0.7484958603878522 
incarcerated 	 1848.60659858002 1.498795238606814 
forensic 	 9243.0329929001 0.7484958603878522 
usage 	 5750.728894477259 0.7484958603878522 
medical 	 3606.906599190543 0.7484958603878522 
scientifically 	 9243.0329929001 0.7484958603878522 
determine 	 2195.0744042914366 1.0893170641810297 
origins 	 4249.936525268032 0.7484958603878522 
blood 	 5853.024077120621 0.7484958603878522 
samples 	 7931.598527280684 0.7484958603878522 
gunshot 	 10010.172977440749 0.7484958603878522 
handwriting 	 11321.607443060166 0.7484958603878522 
white 	 1998.6475652112174 1.0893170641810297 
collar 	 3965.799263640342 1.0893170641810297 
deterrence 	 4349.369255910666 1.0893170641810297 
prosecution 	 6965.11644711543 0.7484958603878522 
motivations 	 6784.789586925647 0.7484958603878522 
effectiveness 	 1513.8632038337346 1.2842395753030043 
leo 	 7639.945441047512 0.7484958603878522 
frank 	 7164.458542740037 0.7484958603878522 
trial 	 1191.1087787407703 1.4104309030770268 
patterns 	 4489.7507523372915 0.7484958603878522 
effects 	 987.0536710363336 1.2842395753030043 
citizens 	 1588.145038321027 1.2842395753030043 
atlanta 	 8276.550912734847 0.7484958603878522 
example 	 3338.2988648669702 0.7484958603878522 
spectacular 	 10010.172977440749 0.7484958603878522 
displays 	 8276.550912734847 0.7484958603878522 
intolerance 	 8276.550912734847 0.7484958603878522 
progressive 	 6468.723258742936 0.7484958603878522 
era 	 4541.589611501204 0.7484958603878522 
sacco 	 9243.0329929001 0.7484958603878522 
vanzetti 	 9243.0329929001 0.7484958603878522 
worldwide 	 5561.370990887448 0.7484958603878522 
climate 	 4489.7507523372915 0.7484958603878522 
bigotry 	 8276.550912734847 0.7484958603878522 
times 	 3078.7143429634566 0.7484958603878522 
john 	 1009.2820451561834 1.4104309030770268 
gotti 	 5660.803721530083 1.0893170641810297 
chronicles 	 7164.458542740037 0.7484958603878522 
underworld 	 10010.172977440749 0.7484958603878522 
boss 	 8276.550912734847 0.7484958603878522 
powerful 	 5653.681981496014 0.7484958603878522 
family 	 3230.155145881788 0.7484958603878522 
seen 	 3575.1075313359497 0.7484958603878522 
dynasty 	 9243.0329929001 0.7484958603878522 
davis 	 6965.11644711543 0.7484958603878522 
impact 	 1771.9170460221296 1.0893170641810297 
laws 	 623.2888427667215 1.564124109532442 
anglo 	 7931.598527280684 0.7484958603878522 
built 	 5017.076509808679 0.7484958603878522 
race 	 4824.503652174268 0.7484958603878522 
gender 	 7639.945441047512 0.7484958603878522 
biases 	 9243.0329929001 0.7484958603878522 
defenses 	 7639.945441047512 0.7484958603878522 
doctrine 	 5561.370990887448 0.7484958603878522 
unsupported 	 10010.172977440749 0.7484958603878522 
testimony 	 2156.2410862476454 1.2842395753030043 
insufficient 	 9243.0329929001 0.7484958603878522 
prove 	 6197.976462574783 0.7484958603878522 
committed 	 5961.167796105803 0.7484958603878522 
uncomplete 	 11321.607443060166 0.7484958603878522 
category 	 5561.370990887448 0.7484958603878522 
attempted 	 6965.11644711543 0.7484958603878522 
solicitation 	 9243.0329929001 0.7484958603878522 
person 	 1819.6246335531696 1.0893170641810297 
participate 	 5561.370990887448 0.7484958603878522 
conspiracy 	 6784.789586925647 0.7484958603878522 
observing 	 1987.0559320352675 1.2842395753030043 
doctine 	 11321.607443060166 0.7484958603878522 
mens 	 11321.607443060166 0.7484958603878522 
rea 	 9243.0329929001 0.7484958603878522 
alcohol 	 3164.2554877140474 1.0893170641810297 
blackouts 	 3336.7243258135827 1.2842395753030043 
competency 	 2830.4018607650414 1.4104309030770268 
stand 	 1769.5765320139503 1.2842395753030043 
describes 	 1904.907571309775 1.0893170641810297 
key 	 3310.6779363621495 0.7484958603878522 
individual 	 1589.1581433589377 1.0893170641810297 
experienced 	 1147.7360667855633 1.0893170641810297 
alcoholic 	 4138.275456367423 1.0893170641810297 
blackout 	 11321.607443060166 0.7484958603878522 
linked 	 6197.976462574783 0.7484958603878522 
definitive 	 10010.172977440749 0.7484958603878522 
loss 	 2244.8753761686457 1.0893170641810297 
short 	 1869.8665283001644 1.0893170641810297 
term 	 1235.214014729754 1.2842395753030043 
memory 	 3392.3947934628236 1.0893170641810297 
total 	 4342.2475158765965 0.7484958603878522 
permanent 	 4950.683732725755 0.7484958603878522 
engaged 	 7639.945441047512 0.7484958603878522 
conduct 	 5389.252386522213 0.7484958603878522 
arrested 	 5853.024077120621 0.7484958603878522 
person's 	 6197.976462574783 0.7484958603878522 
emerges 	 10010.172977440749 0.7484958603878522 
terrorism 	 3310.0820308306343 1.0893170641810297 
terrorist 	 7387.304046201914 0.7484958603878522 
phenomenon 	 2980.5838980529015 1.0893170641810297 
motivation 	 3037.934790291249 1.0893170641810297 
