term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 433.56618849366305 1.5551671871943835 
patman 	 5137.356216223555 1.0763648038796383 
act 	 221.51583182562757 1.80625517832538 
dynamics 	 2540.757877630396 1.0763648038796383 
intricacies 	 5810.402128547262 1.0763648038796383 
anti 	 628.1997824933046 1.5551671871943835 
trust 	 1590.442691638508 1.3995281736707201 
legislative 	 2951.3518797766483 1.0763648038796383 
actions 	 2092.7913325563504 1.0763648038796383 
fault 	 1356.8678946422735 1.5551671871943835 
automobile 	 849.3894429007785 1.6467322547994028 
insurance 	 450.616754031075 1.7070363427782784 
purposes 	 2358.1591608410413 1.0763648038796383 
implementations 	 5810.402128547262 1.0763648038796383 
implications 	 2181.1249291941117 1.0763648038796383 
action 	 1955.2486804881519 1.0763648038796383 
coverage 	 2330.805239306379 1.0763648038796383 
transportation 	 2507.839470953309 1.0763648038796383 
regulatory 	 1039.4061597508114 1.5551671871943835 
question 	 1901.7856368434318 1.0763648038796383 
maintaining 	 2901.5460909263365 1.0763648038796383 
immunity 	 4743.649596250528 1.0763648038796383 
steamship 	 5810.402128547262 1.0763648038796383 
conferences 	 3676.897063953793 1.0763648038796383 
overview 	 1685.1132485173343 1.0763648038796383 
special 	 1605.2600551292346 1.0763648038796383 
reference 	 2330.805239306379 1.0763648038796383 
york 	 267.5433425215391 1.7497542087990166 
health 	 388.8635665697307 1.6467322547994028 
care 	 639.7605352288442 1.5551671871943835 
federal 	 575.8818650395447 1.5551671871943835 
local 	 1519.7078983767653 1.0763648038796383 
tax 	 288.025104421215 1.80625517832538 
deduction 	 4247.63791557375 1.0763648038796383 
regulations 	 835.9464903177696 1.5551671871943835 
accessories 	 3920.9233738145526 1.0763648038796383 
defined 	 2646.790390128403 1.0763648038796383 
individual 	 1631.1549230460132 1.0763648038796383 
tract 	 4070.6036839268204 1.0763648038796383 
land 	 1102.2618258886896 1.3995281736707201 
original 	 2386.3060591449694 1.0763648038796383 
granting 	 3920.9233738145526 1.0763648038796383 
loses 	 3920.9233738145526 1.0763648038796383 
sovereignty 	 3397.557771603114 1.0763648038796383 
hypothetical 	 3118.2184792524345 1.0763648038796383 
including 	 426.2645366948991 1.3995281736707201 
statement 	 734.8412172591264 1.5551671871943835 
questions 	 783.8341319008921 1.3995281736707201 
arguments 	 2765.8372448800574 1.0763648038796383 
decision 	 287.94093251977233 1.7497542087990166 
court 	 446.85457730527094 1.6467322547994028 
environment 	 1772.1266546050206 1.0763648038796383 
future 	 1474.005345333661 1.0763648038796383 
prospects 	 2476.0005529921846 1.0763648038796383 
american 	 1076.5855277189437 1.0763648038796383 
capitalism 	 3319.8363024521095 1.0763648038796383 
light 	 1955.2486804881519 1.0763648038796383 
increasing 	 2304.20083536972 1.0763648038796383 
government 	 1145.6976941112696 1.0763648038796383 
attempts 	 2031.4446190818435 1.0763648038796383 
regulate 	 3397.557771603114 1.0763648038796383 
variety 	 2031.4446190818435 1.0763648038796383 
corporate 	 805.0977621211032 1.5551671871943835 
activity 	 1955.2486804881519 1.0763648038796383 
crimes 	 2445.1725669287275 1.0763648038796383 
torts 	 5137.356216223555 1.0763648038796383 
contracts 	 590.2703759553297 1.7070363427782784 
agency 	 1025.73297347785 1.3995281736707201 
partnership 	 3247.8774614908457 1.0763648038796383 
property 	 551.1309129443448 1.6467322547994028 
sales 	 2646.790390128403 1.0763648038796383 
memorandum 	 1415.8793051912503 1.5551671871943835 
breach 	 1306.9744579381843 1.5551671871943835 
warranty 	 4464.310303899848 1.0763648038796383 
real 	 968.5493096666758 1.3995281736707201 
estate 	 1475.6759398883241 1.3995281736707201 
leasing 	 4464.310303899848 1.0763648038796383 
examination 	 742.615451942553 1.3995281736707201 
lease 	 1415.8793051912503 1.5551671871943835 
contemporary 	 2031.4446190818435 1.0763648038796383 
transactions 	 3397.557771603114 1.0763648038796383 
looks 	 421.2783121293336 1.6467322547994028 
tenants 	 1581.2165320835093 1.5551671871943835 
agreement 	 1005.9138951382661 1.3995281736707201 
responsibilities 	 1450.7730454631683 1.3995281736707201 
employment 	 495.20011059843694 1.7070363427782784 
discrimination 	 1323.3951950642015 1.3995281736707201 
labor 	 2092.7913325563504 1.0763648038796383 
eeoc 	 2371.824798125264 1.3995281736707201 
guidelines 	 1362.2559296397035 1.3995281736707201 
force 	 2135.95399401263 1.0763648038796383 
evolution 	 2228.5001786026296 1.0763648038796383 
fair 	 1362.2559296397035 1.3995281736707201 
practices 	 2092.7913325563504 1.0763648038796383 
formation 	 1305.072265828529 1.3995281736707201 
bakke 	 4464.310303899848 1.0763648038796383 
mccullloch 	 5810.402128547262 1.0763648038796383 
maryland 	 4070.6036839268204 1.0763648038796383 
chief 	 2114.1328509802815 1.0763648038796383 
justice 	 2071.908807286795 1.0763648038796383 
marshall's 	 5137.356216223555 1.0763648038796383 
ruling 	 2808.9999063363375 1.0763648038796383 
banks 	 3118.2184792524345 1.0763648038796383 
applied 	 2358.1591608410413 1.0763648038796383 
doctrine 	 2854.170841517818 1.0763648038796383 
support 	 674.2703770332876 1.3995281736707201 
dealt 	 3319.8363024521095 1.0763648038796383 
specifically 	 2204.523651777379 1.0763648038796383 
issue 	 689.2100173159964 1.3995281736707201 
chartering 	 5810.402128547262 1.0763648038796383 
bank 	 1955.2486804881519 1.0763648038796383 
comparison 	 1580.0378578316681 1.0763648038796383 
lemon 	 1581.2165320835093 1.5551671871943835 
laws 	 383.85632113730645 1.7070363427782784 
tri 	 4743.649596250528 1.0763648038796383 
leading 	 748.2938792475824 1.3995281736707201 
enactment 	 4070.6036839268204 1.0763648038796383 
laws' 	 5810.402128547262 1.0763648038796383 
jersey 	 2901.5460909263365 1.0763648038796383 
connecticut 	 3920.9233738145526 1.0763648038796383 
similarities 	 2610.144531657058 1.0763648038796383 
differences 	 1937.0986193333515 1.0763648038796383 
workers' 	 1838.4485319768964 1.3995281736707201 
compensation 	 1427.085420758909 1.3995281736707201 
relationship 	 1430.3575477194004 1.0763648038796383 
occupational 	 3574.5920032500435 1.0763648038796383 
safety 	 1102.2618258886896 1.3995281736707201 
basic 	 2011.8277902765321 1.0763648038796383 
structure 	 1699.0847125833232 1.0763648038796383 
functions 	 1207.6466431816548 1.3995281736707201 
enterprise 	 3247.8774614908457 1.0763648038796383 
forms 	 1757.0720894785982 1.0763648038796383 
businesses 	 2808.9999063363375 1.0763648038796383 
management 	 809.0605851517522 1.3995281736707201 
organizational 	 3319.8363024521095 1.0763648038796383 
structures 	 2445.1725669287275 1.0763648038796383 
objectives 	 2304.20083536972 1.0763648038796383 
exceptions 	 1698.778885801557 1.3995281736707201 
cycle 	 2808.9999063363375 1.0763648038796383 
manufacturing 	 2951.3518797766483 1.0763648038796383 
contract 	 1362.2559296397035 1.3995281736707201 
defines 	 2646.790390128403 1.0763648038796383 
funeral 	 4070.6036839268204 1.0763648038796383 
industry 	 510.49257981789077 1.5551671871943835 
framework 	 3118.2184792524345 1.0763648038796383 
definition 	 2051.4659469557 1.0763648038796383 
classification 	 3180.885383277016 1.0763648038796383 
processes 	 2507.839470953309 1.0763648038796383 
relates 	 2901.5460909263365 1.0763648038796383 
rise 	 2228.5001786026296 1.0763648038796383 
agencies 	 2158.2768162088128 1.0763648038796383 
lobbyists 	 5137.356216223555 1.0763648038796383 
consumer 	 2330.805239306379 1.0763648038796383 
protection 	 977.6243402440759 1.3995281736707201 
deregulation 	 3791.2643915761414 1.0763648038796383 
affect 	 2181.1249291941117 1.0763648038796383 
auto 	 1106.61210081737 1.5551671871943835 
stricter 	 3920.9233738145526 1.0763648038796383 
role 	 1273.085330284751 1.0763648038796383 
manufacturers' 	 5810.402128547262 1.0763648038796383 
lobby 	 3059.351971468676 1.0763648038796383 
previous 	 2204.523651777379 1.0763648038796383 
tip 	 2123.818957786875 1.3995281736707201 
reporting 	 908.1706197598023 1.5551671871943835 
procedures 	 2092.7913325563504 1.0763648038796383 
issues 	 269.708150813315 1.7070363427782784 
affecting 	 2724.511859279407 1.0763648038796383 
tipped 	 5810.402128547262 1.0763648038796383 
employees 	 805.0977621211032 1.5551671871943835 
observes 	 377.0197542176011 1.6467322547994028 
tips 	 3574.5920032500435 1.0763648038796383 
received 	 1955.2486804881519 1.0763648038796383 
employee 	 2724.511859279407 1.0763648038796383 
counting 	 4743.649596250528 1.0763648038796383 
wages 	 2951.3518797766483 1.0763648038796383 
equity 	 3920.9233738145526 1.0763648038796383 
fiscal 	 3482.0458186600445 1.0763648038796383 
responsibility 	 1757.0720894785982 1.0763648038796383 
passed 	 2610.144531657058 1.0763648038796383 
improve 	 2476.0005529921846 1.0763648038796383 
compliance 	 3247.8774614908457 1.0763648038796383 
requirements 	 711.9846646708768 1.5551671871943835 
crime 	 2358.1591608410413 1.0763648038796383 
possession 	 3482.0458186600445 1.0763648038796383 
motion 	 3118.2184792524345 1.0763648038796383 
summary 	 996.2997195859707 1.3995281736707201 
judgement 	 4070.6036839268204 1.0763648038796383 
concerning 	 633.9285456144773 1.5551671871943835 
partners 	 3319.8363024521095 1.0763648038796383 
inability 	 2951.3518797766483 1.0763648038796383 
reclaim 	 5810.402128547262 1.0763648038796383 
personal 	 1388.5876668031367 1.0763648038796383 
belongings 	 5137.356216223555 1.0763648038796383 
failed 	 2540.757877630396 1.0763648038796383 
parternership 	 5810.402128547262 1.0763648038796383 
afn 	 281.84960413909005 1.7070363427782784 
authority 	 1057.0664254901408 1.3995281736707201 
community 	 1496.5877584951647 1.0763648038796383 
improvement 	 2765.8372448800574 1.0763648038796383 
program 	 1145.6976941112696 1.0763648038796383 
investigates 	 3180.885383277016 1.0763648038796383 
precedents 	 4464.310303899848 1.0763648038796383 
york's 	 2905.201064273631 1.3995281736707201 
controversial 	 2808.9999063363375 1.0763648038796383 
rent 	 892.8620607799696 1.7070363427782784 
control 	 456.11925614015905 1.5551671871943835 
retaliatory 	 1581.2165320835093 1.5551671871943835 
evictions 	 1452.6005321368154 1.6467322547994028 
california 	 2507.839470953309 1.0763648038796383 
developing 	 2278.3059674529413 1.0763648038796383 
aspect 	 3247.8774614908457 1.0763648038796383 
relations 	 1727.6455951186338 1.0763648038796383 
examines 	 1300.6985654809891 1.0763648038796383 
violations 	 2951.3518797766483 1.0763648038796383 
authorities 	 2507.839470953309 1.0763648038796383 
rulings 	 4247.63791557375 1.0763648038796383 
prohibit 	 3676.897063953793 1.0763648038796383 
unfair 	 3791.2643915761414 1.0763648038796383 
malpractice 	 4070.6036839268204 1.0763648038796383 
crisis 	 977.6243402440759 1.3995281736707201 
answer 	 3003.851151630086 1.0763648038796383 
discussion 	 720.5434693282873 1.3995281736707201 
current 	 1368.357768420477 1.0763648038796383 
revolving 	 4464.310303899848 1.0763648038796383 
suits 	 3920.9233738145526 1.0763648038796383 
brought 	 2540.757877630396 1.0763648038796383 
doctors 	 3397.557771603114 1.0763648038796383 
neglect 	 4464.310303899848 1.0763648038796383 
proposes 	 3059.351971468676 1.0763648038796383 
solution 	 2684.873702600239 1.0763648038796383 
situation 	 1884.5993474799136 1.0763648038796383 
tenant's 	 5137.356216223555 1.0763648038796383 
report 	 1531.4777394536723 1.0763648038796383 
focusing 	 1973.744477804696 1.0763648038796383 
various 	 395.44374595288025 1.5551671871943835 
statutes 	 4070.6036839268204 1.0763648038796383 
prohibiting 	 4247.63791557375 1.0763648038796383 
bevan 	 5810.402128547262 1.0763648038796383 
perspective 	 2135.95399401263 1.0763648038796383 
ramifications 	 3397.557771603114 1.0763648038796383 
penn 	 4247.63791557375 1.0763648038796383 
central 	 1699.0847125833232 1.0763648038796383 
philosophical 	 2765.8372448800574 1.0763648038796383 
note 	 2646.790390128403 1.0763648038796383 
nonsimultaneous 	 2905.201064273631 1.3995281736707201 
multiparty 	 5810.402128547262 1.0763648038796383 
exchanges 	 2232.155151949924 1.3995281736707201 
irc 	 5810.402128547262 1.0763648038796383 
section 	 2476.0005529921846 1.0763648038796383 
internal 	 2158.2768162088128 1.0763648038796383 
revenue 	 3180.885383277016 1.0763648038796383 
treatment 	 796.2835319636673 1.3995281736707201 
gains 	 1501.925575815043 1.3995281736707201 
losses 	 1590.442691638508 1.3995281736707201 
requirement 	 1305.072265828529 1.3995281736707201 
recognition 	 2808.9999063363375 1.0763648038796383 
nonrecognition 	 5810.402128547262 1.0763648038796383 
qualified 	 3676.897063953793 1.0763648038796383 
kind 	 2476.0005529921846 1.0763648038796383 
excluded 	 3791.2643915761414 1.0763648038796383 
inter 	 3247.8774614908457 1.0763648038796383 
stabilization 	 1061.9094788934376 1.6467322547994028 
litigation 	 3676.897063953793 1.0763648038796383 
emerging 	 1590.442691638508 1.3995281736707201 
dealing 	 977.6243402440759 1.3995281736707201 
regarding 	 617.0377568382695 1.5551671871943835 
leased 	 4464.310303899848 1.0763648038796383 
apartments 	 4247.63791557375 1.0763648038796383 
tenancies 	 5810.402128547262 1.0763648038796383 
attorney 	 1362.2559296397035 1.3995281736707201 
general's 	 4070.6036839268204 1.0763648038796383 
primary 	 2386.3060591449694 1.0763648038796383 
residence 	 2854.170841517818 1.0763648038796383 
legislation 	 2278.3059674529413 1.0763648038796383 
judicial 	 2854.170841517818 1.0763648038796383 
includes 	 265.82402133887973 1.7070363427782784 
condo 	 5810.402128547262 1.0763648038796383 
conversion 	 4070.6036839268204 1.0763648038796383 
process 	 1519.7078983767653 1.0763648038796383 
purchasing 	 3574.5920032500435 1.0763648038796383 
occupancy 	 4743.649596250528 1.0763648038796383 
suggestions 	 2765.8372448800574 1.0763648038796383 
sonderling 	 5810.402128547262 1.0763648038796383 
broadcasting 	 3676.897063953793 1.0763648038796383 
corp 	 1895.6321957880707 1.3995281736707201 
wgld 	 5810.402128547262 1.0763648038796383 
communications 	 520.1071172487777 1.3995281736707201 
conclusion 	 768.06694512324 1.5551671871943835 
significance 	 2330.805239306379 1.0763648038796383 
researchers 	 3920.9233738145526 1.0763648038796383 
comments 	 274.7701855703284 1.6467322547994028 
smith 	 2808.9999063363375 1.0763648038796383 
brothers' 	 5810.402128547262 1.0763648038796383 
construction 	 2330.805239306379 1.0763648038796383 
answers 	 3003.851151630086 1.0763648038796383 
copyright 	 378.6558176978467 1.3995281736707201 
computer 	 2253.083770155375 1.0763648038796383 
software 	 1362.2559296397035 1.3995281736707201 
writers 	 2808.9999063363375 1.0763648038796383 
limited 	 2051.4659469557 1.0763648038796383 
products 	 2181.1249291941117 1.0763648038796383 
schechter 	 2905.201064273631 1.3995281736707201 
poultry 	 2371.824798125264 1.3995281736707201 
united 	 669.3909389764126 1.3995281736707201 
court's 	 3574.5920032500435 1.0763648038796383 
invalidated 	 5137.356216223555 1.0763648038796383 
national 	 1106.6964675959698 1.0763648038796383 
recovery 	 3180.885383277016 1.0763648038796383 
set 	 1441.0869386565746 1.0763648038796383 
president 	 1644.3660111921743 1.0763648038796383 
roosevelt 	 4247.63791557375 1.0763648038796383 
taylor 	 3319.8363024521095 1.0763648038796383 
public 	 1047.3803186835469 1.0763648038796383 
policy 	 514.4639997867746 1.5551671871943835 
adoption 	 3574.5920032500435 1.0763648038796383 
implementation 	 2415.2932863633096 1.0763648038796383 
regard 	 2278.3059674529413 1.0763648038796383 
collective 	 2901.5460909263365 1.0763648038796383 
bargaining 	 3482.0458186600445 1.0763648038796383 
information 	 403.2779951449592 1.3995281736707201 
services 	 684.1788842102385 1.3995281736707201 
bell 	 1787.2960016250217 1.3995281736707201 
system 	 1047.3803186835469 1.0763648038796383 
judge 	 1323.3951950642015 1.3995281736707201 
greene 	 2232.155151949924 1.3995281736707201 
harold 	 4464.310303899848 1.0763648038796383 
allowing 	 2854.170841517818 1.0763648038796383 
affiliates 	 5137.356216223555 1.0763648038796383 
offer 	 2358.1591608410413 1.0763648038796383 
telephone 	 2415.2932863633096 1.0763648038796383 
network 	 2415.2932863633096 1.0763648038796383 
leases 	 4464.310303899848 1.0763648038796383 
landlords 	 2568.6781081117774 1.3995281736707201 
provisions 	 3118.2184792524345 1.0763648038796383 
required 	 2011.8277902765321 1.0763648038796383 
clarifying 	 5137.356216223555 1.0763648038796383 
elements 	 2135.95399401263 1.0763648038796383 
party 	 1772.1266546050206 1.0763648038796383 
oral 	 795.221345819254 1.6467322547994028 
binding 	 2232.155151949924 1.3995281736707201 
statute 	 1787.2960016250217 1.3995281736707201 
frauds 	 2568.6781081117774 1.3995281736707201 
uniform 	 1787.2960016250217 1.3995281736707201 
parole 	 2123.818957786875 1.3995281736707201 
evidence 	 1102.2618258886896 1.3995281736707201 
appeals 	 3180.885383277016 1.0763648038796383 
circuit 	 3920.9233738145526 1.0763648038796383 
plaintiff 	 2123.818957786875 1.3995281736707201 
appellant 	 4743.649596250528 1.0763648038796383 
arguing 	 3676.897063953793 1.0763648038796383 
argument 	 1623.9387307454228 1.3995281736707201 
appeal 	 2574.8315491671387 1.0763648038796383 
aspects 	 917.396779314801 1.3995281736707201 
regulating 	 3247.8774614908457 1.0763648038796383 
cause 	 1222.5862834643638 1.3995281736707201 
termination 	 1895.6321957880707 1.3995281736707201 
remedies 	 1787.2960016250217 1.3995281736707201 
afforded 	 4464.310303899848 1.0763648038796383 
employers 	 3059.351971468676 1.0763648038796383 
warranties 	 1581.2165320835093 1.5551671871943835 
explores 	 2330.805239306379 1.0763648038796383 
essentials 	 4464.310303899848 1.0763648038796383 
stae 	 5137.356216223555 1.0763648038796383 
lawful 	 4464.310303899848 1.0763648038796383 
disclaimers 	 3920.9233738145526 1.0763648038796383 
implied 	 4464.310303899848 1.0763648038796383 
express 	 3319.8363024521095 1.0763648038796383 
validity 	 3574.5920032500435 1.0763648038796383 
sellers 	 4247.63791557375 1.0763648038796383 
city 	 1618.1211703035044 1.0763648038796383 
pertinent 	 3920.9233738145526 1.0763648038796383 
disallowing 	 5137.356216223555 1.0763648038796383 
evict 	 5137.356216223555 1.0763648038796383 
enjoying 	 4743.649596250528 1.0763648038796383 
apartment 	 3676.897063953793 1.0763648038796383 
manner 	 2386.3060591449694 1.0763648038796383 
objectionable 	 5810.402128547262 1.0763648038796383 
impact 	 1818.7436064349768 1.0763648038796383 
elderly 	 1001.2837172100287 1.5551671871943835 
field 	 2031.4446190818435 1.0763648038796383 
savings 	 1404.4999531681688 1.3995281736707201 
assistance 	 2358.1591608410413 1.0763648038796383 
discounts 	 3574.5920032500435 1.0763648038796383 
counseling 	 3059.351971468676 1.0763648038796383 
affects 	 2574.8315491671387 1.0763648038796383 
discount 	 4247.63791557375 1.0763648038796383 
programs 	 1580.0378578316681 1.0763648038796383 
top 	 906.9919455079614 1.0763648038796383 
experienced 	 1178.0673581911014 1.0763648038796383 
microsoft 	 627.5516674513817 1.3995281736707201 
internet 	 1005.1562749900604 1.0763648038796383 
explorer 	 1300.6985654809891 1.0763648038796383 
msie30 	 1300.6985654809891 1.0763648038796383 
http 	 426.03482995760675 1.0763648038796383 
www 	 422.24925011400353 1.0763648038796383 
com 	 156.22680203611066 1.5551671871943835 
htm 	 637.0343686525787 1.0763648038796383 
start 	 1047.3803186835469 1.0763648038796383 
send 	 1026.038800259616 1.0763648038796383 
mailto 	 705.374122308286 1.0763648038796383 
updated 	 1040.2142344975555 1.0763648038796383 
asm 	 1300.6985654809891 1.0763648038796383 
reserved 	 1076.5855277189437 1.0763648038796383 
