term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 224.59710897251543 1.7418980845699927 
entertainment 	 1760.0119043422928 1.3845444977123562 
century 	 1003.4609737638267 1.3845444977123562 
featuring 	 1963.9608537206993 1.3845444977123562 
impersonations 	 3009.919949185657 1.3845444977123562 
negro 	 2200.3726792313046 1.3845444977123562 
white 	 531.3529203494938 1.6363141316631318 
performers 	 3009.919949185657 1.3845444977123562 
song 	 1803.7786269680764 1.3845444977123562 
drama 	 1760.0119043422928 1.3845444977123562 
duke 	 2200.3726792313046 1.3845444977123562 
ellington 	 3009.919949185657 1.3845444977123562 
provides 	 894.9595616320008 1.3845444977123562 
brief 	 976.265161464878 1.3845444977123562 
biography 	 1390.8254092769519 1.3845444977123562 
ellington's 	 3009.919949185657 1.3845444977123562 
overview 	 872.9268424348292 1.3845444977123562 
historical 	 838.2234280768927 1.3845444977123562 
period 	 967.5171148808079 1.3845444977123562 
grew 	 981.9804268603497 1.6363141316631318 
maturity 	 2457.3179679855975 1.3845444977123562 
birthplace 	 2457.3179679855975 1.3845444977123562 
creole 	 3009.919949185657 1.3845444977123562 
population 	 1042.1723774552993 1.3845444977123562 
formed 	 1432.7663585732944 1.3845444977123562 
bridge 	 1904.7159867855385 1.3845444977123562 
society 	 763.5681655024011 1.3845444977123562 
revolution 	 1154.4135837663468 1.3845444977123562 
kathy 	 3009.919949185657 1.3845444977123562 
ogren 	 3009.919949185657 1.3845444977123562 
looks 	 872.9268424348292 1.3845444977123562 
response 	 1095.168716831186 1.3845444977123562 
critics 	 1760.0119043422928 1.3845444977123562 
time 	 479.60967472526175 1.3845444977123562 
matured 	 3009.919949185657 1.3845444977123562 
crititical 	 3009.919949185657 1.3845444977123562 
responses 	 1719.7504223825038 1.3845444977123562 
improved 	 1556.0629549638859 1.3845444977123562 
top 	 469.84237753913965 1.3845444977123562 
experienced 	 610.2655830794274 1.3845444977123562 
microsoft 	 325.08598221219876 1.6363141316631318 
internet 	 520.6937243254381 1.3845444977123562 
explorer 	 673.7913269175464 1.3845444977123562 
msie30 	 673.7913269175464 1.3845444977123562 
http 	 220.69569461243685 1.3845444977123562 
www 	 218.73467848336125 1.3845444977123562 
com 	 80.92902309388634 1.7418980845699927 
htm 	 329.9982362844975 1.3845444977123562 
start 	 542.5667356311267 1.3845444977123562 
send 	 531.5113455515827 1.3845444977123562 
comments 	 189.7829088113631 1.7418980845699927 
mailto 	 365.3997770556827 1.3845444977123562 
updated 	 538.8545416604226 1.3845444977123562 
copyright 	 392.3045855860287 1.3845444977123562 
asm 	 673.7913269175464 1.3845444977123562 
communications 	 538.8545416604226 1.3845444977123562 
rights 	 463.4346475730925 1.3845444977123562 
reserved 	 557.6956956154776 1.3845444977123562 
