term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 926.965404029706 1.2410457017987329 
wom 	 2780.896212089118 0.7055588101793462 
home 	 927.1457803761255 0.7055588101793462 
page 	 509.52808116581434 1.0431247068439458 
topic 	 2741.352159329956 0.7055588101793462 
search 	 1259.3552191579436 1.0431247068439458 
custom 	 1351.2736455983638 1.0431247068439458 
specific 	 1119.6506393342138 1.0431247068439458 
paper 	 476.50609597506775 1.4631364397610414 
click 	 1277.0992409848973 1.0431247068439458 
catalog 	 2721.85905836369 0.7055588101793462 
button 	 2483.8188606910794 0.7055588101793462 
title 	 1199.5362000335151 1.0431247068439458 
description 	 1268.1893150332328 1.0431247068439458 
written 	 2285.954927417302 0.7055588101793462 
pgs 	 23.201933040164608 1.9696339939275505 
pages 	 2415.7471885105506 0.7055588101793462 
footnotes 	 2761.0300317795886 0.7055588101793462 
sources 	 805.2490628368502 1.2410457017987329 
price 	 794.1768266251129 1.2410457017987329 
duesenberry 	 10983.678171864161 0.7055588101793462 
friedman 	 1676.5884498535554 1.4631364397610414 
consumption 	 3471.9843512126654 1.0431247068439458 
function 	 2214.872648778263 1.0431247068439458 
comparative 	 1058.7388564390887 1.4631364397610414 
analysis 	 111.05210791173019 1.8522520849351705 
economy 	 522.5407132715503 1.6269036842815274 
prediction 	 3548.908426308228 1.0431247068439458 
based 	 638.5496204924486 1.3711231807200968 
keynesian 	 10141.932607431612 0.7055588101793462 
theorists 	 4052.8655390896342 1.0431247068439458 
industrial 	 586.2040037377138 1.5846725771281969 
galbraith 	 1448.847515347373 1.5846725771281969 
review 	 311.2171487935426 1.6613392142819279 
discussion 	 342.3385381223308 1.6613392142819279 
fringe 	 8702.959060589164 0.7055588101793462 
benefits 	 1462.0128066872753 1.2410457017987329 
federal 	 230.85686505318512 1.794261801141609 
employees 	 2581.951010551097 1.0431247068439458 
wage 	 3101.755759404261 1.0431247068439458 
payments 	 5740.265506280222 0.7055588101793462 
including 	 455.67722872225056 1.3711231807200968 
retirement 	 3631.9927568733597 1.0431247068439458 
systems 	 818.5756403465045 1.3711231807200968 
health 	 831.3911062809073 1.3711231807200968 
vacation 	 10141.932607431612 0.7055588101793462 
american 	 191.81183964508472 1.734776824589553 
dream 	 3548.908426308228 1.0431247068439458 
economic 	 64.67172114880593 1.926371180118364 
fallacies 	 10983.678171864161 0.7055588101793462 
realty 	 8702.959060589164 0.7055588101793462 
reality 	 2680.882977187986 1.0431247068439458 
discussed 	 2051.7140130819985 1.0431247068439458 
perspective 	 1522.224679564099 1.2410457017987329 
pension 	 8382.942249267777 0.7055588101793462 
plans 	 1200.9251987373793 1.2410457017987329 
brief 	 805.8554573364162 1.4631364397610414 
synopsis 	 4351.479530294582 1.0431247068439458 
establishment 	 3002.8237927673717 1.0431247068439458 
types 	 4103.428026163997 0.7055588101793462 
current 	 417.93596104765487 1.5846725771281969 
availability 	 2481.5403774590636 1.2410457017987329 
prospects 	 5293.6942821954435 0.7055588101793462 
soviet 	 4764.537971966075 0.7055588101793462 
food 	 894.8784359190491 1.4631364397610414 
production 	 652.3820055274709 1.5846725771281969 
l970's 	 12422.651718706607 0.7055588101793462 
differences 	 2070.7604190195866 1.0431247068439458 
climate 	 4926.386132057198 0.7055588101793462 
population 	 860.2583918875551 1.4631364397610414 
centers 	 3101.755759404261 1.0431247068439458 
crop 	 8105.7310781792685 0.7055588101793462 
dietary 	 9544.704625021715 0.7055588101793462 
habits 	 3471.9843512126654 1.0431247068439458 
land 	 4713.276108228465 0.7055588101793462 
conditions 	 3922.7924075335263 0.7055588101793462 
affect 	 1554.416530383445 1.2410457017987329 
countries 	 1231.2366136169871 1.2410457017987329 
nationalization 	 10983.678171864161 0.7055588101793462 
railroad 	 3548.908426308228 1.0431247068439458 
discusses 	 280.09543391418833 1.6899552936609088 
pros 	 6203.511518808522 0.7055588101793462 
cons 	 6203.511518808522 0.7055588101793462 
nationalized 	 12422.651718706607 0.7055588101793462 
solution 	 2870.132753140111 1.0431247068439458 
bankruptcies 	 12422.651718706607 0.7055588101793462 
ecological 	 7861.213496156616 0.7055588101793462 
crisis 	 4180.3257061724025 0.7055588101793462 
negative 	 2752.497577791442 1.0431247068439458 
income 	 830.5444004119538 1.5316608477442584 
tax 	 547.3762368952441 1.6613392142819279 
system 	 139.95632991677672 1.794261801141609 
advanced 	 5227.783984494375 0.7055588101793462 
seeks 	 7097.816852616456 0.7055588101793462 
establish 	 2956.6828632188463 1.0431247068439458 
minimum 	 5504.995155582884 0.7055588101793462 
guaranteed 	 7444.62113237719 0.7055588101793462 
conjunction 	 9081.458612493416 0.7055588101793462 
critically 	 9081.458612493416 0.7055588101793462 
examined 	 1742.5946614981249 1.2410457017987329 
advantages 	 2581.951010551097 1.0431247068439458 
disadvantages 	 6800.739501218419 0.7055588101793462 
alternative 	 2307.2001392633856 1.0431247068439458 
energy 	 492.19392195072504 1.6613392142819279 
inquiry 	 3333.378765668411 1.0431247068439458 
bolster 	 10141.932607431612 0.7055588101793462 
drastic 	 4351.479530294582 1.0431247068439458 
weakening 	 10141.932607431612 0.7055588101793462 
domestic 	 4520.020389943424 0.7055588101793462 
supply 	 1700.6424232011523 1.2410457017987329 
aspects 	 1307.597469177842 1.2410457017987329 
money 	 980.6981018833816 1.3711231807200968 
capital 	 2435.5114255573153 1.0431247068439458 
markets 	 2067.837172936174 1.2410457017987329 
examines 	 146.3629585310062 1.8238862542632963 
free 	 2627.048061897991 0.7055588101793462 
enterprise 	 6943.968702425331 0.7055588101793462 
role 	 680.4647645909225 1.3711231807200968 
world 	 328.82029653443095 1.5846725771281969 
marketplace 	 8105.7310781792685 0.7055588101793462 
interaction 	 6422.239949314169 0.7055588101793462 
organizations 	 4474.392179595246 0.7055588101793462 
measures 	 2613.8919922471873 1.0431247068439458 
milk 	 4052.8655390896342 1.0431247068439458 
industry 	 545.7170935643363 1.5316608477442584 
various 	 362.3398042952093 1.5846725771281969 
effects 	 270.7615514100725 1.734776824589553 
inflation 	 2314.656234141777 1.2410457017987329 
mental 	 5580.49438488162 0.7055588101793462 
sociological 	 5658.843305774011 0.7055588101793462 
psychological 	 4764.537971966075 0.7055588101793462 
possibility 	 6540.900816445902 0.7055588101793462 
america's 	 2001.8825285115813 1.2410457017987329 
collapse 	 2314.656234141777 1.2410457017987329 
scenario 	 4351.479530294582 1.0431247068439458 
report 	 3274.302561386018 0.7055588101793462 
evolution 	 2382.2689859830375 1.0431247068439458 
dominant 	 6422.239949314169 0.7055588101793462 
social 	 121.11156724188868 1.846053209643725 
structure 	 908.1616537906742 1.3711231807200968 
outcome 	 6422.239949314169 0.7055588101793462 
demise 	 8702.959060589164 0.7055588101793462 
government 	 204.12533582003053 1.734776824589553 
examination 	 453.6323902406179 1.5846725771281969 
involvement 	 4926.386132057198 0.7055588101793462 
life 	 2572.1726202245 0.7055588101793462 
nation 	 2790.24719244081 1.0431247068439458 
attention 	 4429.745297556526 0.7055588101793462 
eisenhower 	 5070.966303715806 1.0431247068439458 
administration 	 3544.292855629277 0.7055588101793462 
issues 	 576.6365819654397 1.4631364397610414 
keynes' 	 12422.651718706607 0.7055588101793462 
multiplier 	 12422.651718706607 0.7055588101793462 
opec 	 3181.5682083405713 1.2410457017987329 
pricing 	 7861.213496156616 0.7055588101793462 
policy 	 549.962545601104 1.5316608477442584 
study 	 839.5701461052957 1.2410457017987329 
macroeconomics 	 4540.729306246708 1.0431247068439458 
expenditures 	 6203.511518808522 0.7055588101793462 
public 	 203.5728435153116 1.7141121757593438 
purpose 	 1961.3962037667632 1.0431247068439458 
capitalism 	 1013.9738360880652 1.5846725771281969 
freedom 	 3993.172028812241 0.7055588101793462 
respectively 	 5740.265506280222 0.7055588101793462 
reviews 	 4429.745297556526 0.7055588101793462 
views 	 1231.2366136169871 1.2410457017987329 
welfare 	 2180.300272148634 1.2410457017987329 
fiscal 	 2481.5403774590636 1.2410457017987329 
effectiveness 	 4983.266402471723 0.7055588101793462 
anticipated 	 7444.62113237719 0.7055588101793462 
alaska 	 8702.959060589164 0.7055588101793462 
pipeline 	 10141.932607431612 0.7055588101793462 
oil 	 860.6503368503656 1.5316608477442584 
expected 	 5227.783984494375 0.7055588101793462 
alaskan 	 10141.932607431612 0.7055588101793462 
canada 	 5432.1455756546875 0.7055588101793462 
governments 	 1742.5946614981249 1.2410457017987329 
claim 	 5041.749143054584 0.7055588101793462 
resultant 	 886.2159312583602 1.5846725771281969 
revenue 	 6800.739501218419 0.7055588101793462 
republic 	 4103.428026163997 0.7055588101793462 
berle 	 12422.651718706607 0.7055588101793462 
emergency 	 5825.011966904272 0.7055588101793462 
financial 	 871.8531463036878 1.3711231807200968 
control 	 417.93596104765487 1.5846725771281969 
board 	 2283.3370193461487 1.0431247068439458 
creation 	 4817.097741341461 0.7055588101793462 
nyc's 	 12422.651718706607 0.7055588101793462 
irresponsibility 	 10983.678171864161 0.7055588101793462 
shortcomings 	 8382.942249267777 0.7055588101793462 
ny's 	 12422.651718706607 0.7055588101793462 
attempt 	 4301.291959437776 0.7055588101793462 
avoid 	 5658.843305774011 0.7055588101793462 
default 	 8382.942249267777 0.7055588101793462 
municipal 	 7642.485065650969 0.7055588101793462 
assistance 	 5041.749143054584 0.7055588101793462 
corporation 	 2307.2001392633856 1.0431247068439458 
mac 	 8702.959060589164 0.7055588101793462 
worldly 	 10141.932607431612 0.7055588101793462 
philosophers 	 7263.985513746719 0.7055588101793462 
heilbroner 	 2745.9195429660404 1.3711231807200968 
critique 	 1764.5647607318144 1.2410457017987329 
heilbroner's 	 6211.325859353304 1.0431247068439458 
tracing 	 7642.485065650969 0.7055588101793462 
theory 	 366.29793515291647 1.7141121757593438 
focusing 	 1406.623252977188 1.2410457017987329 
thinkers 	 8105.7310781792685 0.7055588101793462 
past 	 3573.3282939688365 0.7055588101793462 
day 	 961.0609699423995 1.2410457017987329 
week 	 2408.5488706707306 1.0431247068439458 
shorter 	 8702.959060589164 0.7055588101793462 
increase 	 2171.616389914473 1.0431247068439458 
leisure 	 4351.479530294582 1.0431247068439458 
costs 	 1107.4363243891314 1.3711231807200968 
freeways 	 6211.325859353304 1.0431247068439458 
development 	 603.9367971276376 1.3711231807200968 
status 	 1144.0164347573948 1.2410457017987329 
future 	 525.2377440632819 1.5316608477442584 
concluding 	 6005.6475855347435 0.7055588101793462 
considerations 	 2870.132753140111 1.0431247068439458 
pollution 	 7263.985513746719 0.7055588101793462 
traffic 	 7444.62113237719 0.7055588101793462 
congestion 	 10141.932607431612 0.7055588101793462 
increased 	 2520.874571527292 1.0431247068439458 
leaps 	 12422.651718706607 0.7055588101793462 
bounds 	 10141.932607431612 0.7055588101793462 
mobile 	 7861.213496156616 0.7055588101793462 
willing 	 8702.959060589164 0.7055588101793462 
continue 	 4817.097741341461 0.7055588101793462 
maintenance 	 5293.6942821954435 0.7055588101793462 
construction 	 4983.266402471723 0.7055588101793462 
easy 	 5740.265506280222 0.7055588101793462 
accessibility 	 10141.932607431612 0.7055588101793462 
youth 	 3270.450408222951 1.0431247068439458 
proliferation 	 9081.458612493416 0.7055588101793462 
programs 	 844.5310486247537 1.3711231807200968 
designed 	 3922.7924075335263 0.7055588101793462 
employability 	 10141.932607431612 0.7055588101793462 
legislation 	 4871.022851114631 0.7055588101793462 
manpower 	 9081.458612493416 0.7055588101793462 
create 	 2214.872648778263 1.0431247068439458 
skilled 	 7444.62113237719 0.7055588101793462 
labor 	 639.1988827993208 1.5846725771281969 
productive 	 7861.213496156616 0.7055588101793462 
society 	 450.20378062567016 1.5846725771281969 
egalitarianism 	 12422.651718706607 0.7055588101793462 
moral 	 5580.49438488162 0.7055588101793462 
ramifications 	 7263.985513746719 0.7055588101793462 
egalitarian 	 10141.932607431612 0.7055588101793462 
reform 	 1406.623252977188 1.2410457017987329 
examining 	 3002.8237927673717 1.0431247068439458 
practical 	 2520.874571527292 1.0431247068439458 
infeasibility 	 10983.678171864161 0.7055588101793462 
prices 	 1435.0663765700556 1.3711231807200968 
inflationary 	 4052.8655390896342 1.0431247068439458 
business' 	 9081.458612493416 0.7055588101793462 
techniques 	 2070.7604190195866 1.0431247068439458 
maintaining 	 6203.511518808522 0.7055588101793462 
profits 	 6800.739501218419 0.7055588101793462 
period 	 3993.172028812241 0.7055588101793462 
reserve 	 2620.404498718872 1.2410457017987329 
tactics 	 6203.511518808522 0.7055588101793462 
market 	 435.8658230592807 1.6613392142819279 
employed 	 5825.011966904272 0.7055588101793462 
banfield's 	 6211.325859353304 1.0431247068439458 
effect 	 1091.4341871286726 1.2410457017987329 
contends 	 6005.6475855347435 0.7055588101793462 
lack 	 4520.020389943424 0.7055588101793462 
hope 	 5504.995155582884 0.7055588101793462 
substantiated 	 10141.932607431612 0.7055588101793462 
failed 	 5432.1455756546875 0.7055588101793462 
governmental 	 1395.123596220405 1.3711231807200968 
projects 	 5580.49438488162 0.7055588101793462 
attempts 	 4343.232779828946 0.7055588101793462 
intervention 	 2912.505983452136 1.0431247068439458 
principles 	 2870.132753140111 1.0431247068439458 
feasible 	 9081.458612493416 0.7055588101793462 
application 	 1786.6641469844183 1.0431247068439458 
consumer 	 996.6532804943446 1.4631364397610414 
investing 	 8382.942249267777 0.7055588101793462 
borrowing 	 10983.678171864161 0.7055588101793462 
created 	 1927.3603676764985 1.0431247068439458 
liquidity 	 10141.932607431612 0.7055588101793462 
stock 	 620.0549316535133 1.6613392142819279 
view 	 3404.9116629383593 0.7055588101793462 
ackerman 	 12422.651718706607 0.7055588101793462 
edwards 	 8702.959060589164 0.7055588101793462 
caves 	 12422.651718706607 0.7055588101793462 
determine 	 1204.2744353353653 1.3711231807200968 
effective 	 4343.232779828946 0.7055588101793462 
balance 	 5227.783984494375 0.7055588101793462 
power 	 598.1543501428159 1.4631364397610414 
corporate 	 5163.902021102194 0.7055588101793462 
security 	 900.6938990530344 1.3711231807200968 
operation 	 2463.193066028599 1.0431247068439458 
funding 	 3002.8237927673717 1.0431247068439458 
eligibility 	 8105.7310781792685 0.7055588101793462 
requirements 	 4566.6740386922975 0.7055588101793462 
pay 	 4520.020389943424 0.7055588101793462 
determination 	 3211.1199746570846 1.0431247068439458 
closing 	 8702.959060589164 0.7055588101793462 
circle 	 8105.7310781792685 0.7055588101793462 
commoner 	 12422.651718706607 0.7055588101793462 
reference 	 4983.266402471723 0.7055588101793462 
author's 	 7097.816852616456 0.7055588101793462 
common 	 3724.928474259748 0.7055588101793462 
themes 	 5825.011966904272 0.7055588101793462 
keeping 	 6943.968702425331 0.7055588101793462 
comparison 	 1126.0413981663382 1.2410457017987329 
evaluation 	 1096.5096050154566 1.3711231807200968 
planning 	 2463.193066028599 1.0431247068439458 
philosophies 	 3002.8237927673717 1.0431247068439458 
environment 	 3788.8104376519286 0.7055588101793462 
currently 	 4386.038420061826 0.7055588101793462 
utilized 	 7642.485065650969 0.7055588101793462 
goals 	 2912.505983452136 1.0431247068439458 
successes 	 7444.62113237719 0.7055588101793462 
failures 	 7263.985513746719 0.7055588101793462 
analyzed 	 6203.511518808522 0.7055588101793462 
brainstorming 	 12422.651718706607 0.7055588101793462 
mortgage 	 4772.352312510858 1.0431247068439458 
treasury 	 4191.471124633888 1.0431247068439458 
departments 	 7263.985513746719 0.7055588101793462 
influence 	 3573.3282939688365 0.7055588101793462 
seen 	 1307.597469177842 1.2410457017987329 
background 	 2193.019210030913 1.0431247068439458 
interstate 	 8702.959060589164 0.7055588101793462 
commerce 	 3548.908426308228 1.0431247068439458 
commission 	 1165.812397787584 1.3711231807200968 
icc 	 12422.651718706607 0.7055588101793462 
functions 	 1290.9755052755486 1.3711231807200968 
powers 	 1810.7151918848958 1.2410457017987329 
ftc 	 10141.932607431612 0.7055588101793462 
pressure 	 2613.8919922471873 1.0431247068439458 
trade 	 1476.5817658521753 1.2410457017987329 
regulatory 	 3333.378765668411 1.0431247068439458 
agency 	 4386.038420061826 0.7055588101793462 
relation 	 836.0651412344805 1.4631364397610414 
funds 	 1742.5946614981249 1.2410457017987329 
nature 	 3515.6579188825476 0.7055588101793462 
reasons 	 2283.3370193461487 1.0431247068439458 
distribution 	 2491.6332012358616 1.0431247068439458 
securities 	 3631.9927568733597 1.0431247068439458 
exchange 	 1642.1287106857324 1.2410457017987329 
look 	 1662.7822125618145 1.0431247068439458 
sec 	 3930.606748078308 1.0431247068439458 
formed 	 5913.3657264376925 0.7055588101793462 
reaction 	 5227.783984494375 0.7055588101793462 
crash 	 1965.303374039154 1.3711231807200968 
act 	 3788.8104376519286 0.7055588101793462 
activities 	 3724.928474259748 0.7055588101793462 
regulation 	 5658.843305774011 0.7055588101793462 
ethics 	 3211.1199746570846 1.0431247068439458 
investigation 	 4219.869758931564 0.7055588101793462 
activity 	 2090.1628530862013 1.0431247068439458 
regulating 	 6943.968702425331 0.7055588101793462 
investigating 	 8382.942249267777 0.7055588101793462 
due 	 1331.0573429374138 1.2410457017987329 
outrage 	 8702.959060589164 0.7055588101793462 
cynicism 	 10983.678171864161 0.7055588101793462 
result 	 1862.464237129874 1.0431247068439458 
scandals 	 12422.651718706607 0.7055588101793462 
waste 	 5913.3657264376925 0.7055588101793462 
makers 	 6800.739501218419 0.7055588101793462 
vance 	 10141.932607431612 0.7055588101793462 
packard 	 10983.678171864161 0.7055588101793462 
book 	 670.3355953970141 1.4631364397610414 
introduction 	 2130.0908525854534 1.0431247068439458 
author 	 5361.765954375972 0.7055588101793462 
post 	 4103.428026163997 0.7055588101793462 
politics 	 2193.019210030913 1.0431247068439458 
culture 	 1016.5054021851093 1.3711231807200968 
question 	 2033.0108043702187 1.0431247068439458 
explored 	 8382.942249267777 0.7055588101793462 
answered 	 9081.458612493416 0.7055588101793462 
york 	 3432.049304272184 0.7055588101793462 
city 	 1729.7731975026134 1.0431247068439458 
lyons 	 10983.678171864161 0.7055588101793462 
controversy 	 6005.6475855347435 0.7055588101793462 
nyc 	 8702.959060589164 0.7055588101793462 
worker 	 5825.011966904272 0.7055588101793462 
resident 	 4351.479530294582 1.0431247068439458 
advent 	 6540.900816445902 0.7055588101793462 
containerization 	 10983.678171864161 0.7055588101793462 
analyzes 	 837.9194942462677 1.3711231807200968 
containers 	 8702.959060589164 0.7055588101793462 
cargo 	 8382.942249267777 0.7055588101793462 
catering 	 9081.458612493416 0.7055588101793462 
shipping 	 6943.968702425331 0.7055588101793462 
efficient 	 3333.378765668411 1.0431247068439458 
method 	 4474.392179595246 0.7055588101793462 
transporting 	 8382.942249267777 0.7055588101793462 
elements 	 4566.6740386922975 0.7055588101793462 
affecting 	 5825.011966904272 0.7055588101793462 
growth 	 477.6880033397232 1.6269036842815274 
contrast 	 5293.6942821954435 0.7055588101793462 
primary 	 5101.927269603457 0.7055588101793462 
national 	 591.529831804643 1.3711231807200968 
unemployment 	 3471.9843512126654 1.0431247068439458 
accrual 	 12422.651718706607 0.7055588101793462 
ethic 	 10983.678171864161 0.7055588101793462 
ellul 	 12422.651718706607 0.7055588101793462 
heilbronner 	 12422.651718706607 0.7055588101793462 
london 	 6666.757531336822 0.7055588101793462 
frankaman 	 12422.651718706607 0.7055588101793462 
wogena 	 12422.651718706607 0.7055588101793462 
arising 	 3631.9927568733597 1.0431247068439458 
noncontrollable 	 12422.651718706607 0.7055588101793462 
spending 	 3471.9843512126654 1.0431247068439458 
services 	 2925.5517273335845 0.7055588101793462 
enemy 	 9081.458612493416 0.7055588101793462 
people 	 810.8523323178227 1.2410457017987329 
similar 	 4103.428026163997 0.7055588101793462 
derthick's 	 12422.651718706607 0.7055588101793462 
forecast 	 7642.485065650969 0.7055588101793462 
ibsen 	 10141.932607431612 0.7055588101793462 
trends 	 2550.9636348017284 1.0431247068439458 
occupational 	 7642.485065650969 0.7055588101793462 
choice 	 1605.6992471138205 1.2410457017987329 
occupations 	 10141.932607431612 0.7055588101793462 
followed 	 5913.3657264376925 0.7055588101793462 
graduating 	 12422.651718706607 0.7055588101793462 
college 	 5227.783984494375 0.7055588101793462 
seniors 	 10141.932607431612 0.7055588101793462 
guidance 	 6943.968702425331 0.7055588101793462 
counselors 	 7861.213496156616 0.7055588101793462 
managerial 	 8382.942249267777 0.7055588101793462 
responses 	 7097.816852616456 0.7055588101793462 
compulsive 	 10141.932607431612 0.7055588101793462 
varied 	 7861.213496156616 0.7055588101793462 
emotional 	 5227.783984494375 0.7055588101793462 
viewpoints 	 6203.511518808522 0.7055588101793462 
personnel 	 4871.022851114631 0.7055588101793462 
involved 	 3888.4775766828134 0.7055588101793462 
management 	 3459.5463950052267 0.7055588101793462 
feelings 	 7097.816852616456 0.7055588101793462 
compulsively 	 10983.678171864161 0.7055588101793462 
retired 	 7263.985513746719 0.7055588101793462 
bodes 	 10983.678171864161 0.7055588101793462 
efficiency 	 2870.132753140111 1.0431247068439458 
principle 	 3101.755759404261 1.0431247068439458 
emphasis 	 4429.745297556526 0.7055588101793462 
commodities 	 10983.678171864161 0.7055588101793462 
demand 	 4983.266402471723 0.7055588101793462 
milton 	 8382.942249267777 0.7055588101793462 
wallace 	 9081.458612493416 0.7055588101793462 
heller 	 4772.352312510858 1.0431247068439458 
major 	 2780.896212089118 0.7055588101793462 
modern 	 1162.4708617382503 1.2410457017987329 
schools 	 2790.24719244081 1.0431247068439458 
economists 	 2701.9103593930895 1.2410457017987329 
chicago 	 5163.902021102194 0.7055588101793462 
school 	 3854.720735352997 0.7055588101793462 
policies 	 972.1193941707033 1.3711231807200968 
hailstones 	 12422.651718706607 0.7055588101793462 
brennan 	 10141.932607431612 0.7055588101793462 
contributions 	 4983.266402471723 0.7055588101793462 
solving 	 7097.816852616456 0.7055588101793462 
monetary 	 7444.62113237719 0.7055588101793462 
president 	 3515.6579188825476 0.7055588101793462 
carter's 	 10983.678171864161 0.7055588101793462 
voluntary 	 7642.485065650969 0.7055588101793462 
responsibility 	 1878.3118732016324 1.0431247068439458 
firms 	 2034.074379330927 1.2410457017987329 
firm's 	 10983.678171864161 0.7055588101793462 
situation 	 4029.277286682081 0.7055588101793462 
philanthropies 	 12422.651718706607 0.7055588101793462 
rockefellers 	 12422.651718706607 0.7055588101793462 
recap 	 10983.678171864161 0.7055588101793462 
rockefeller's 	 12422.651718706607 0.7055588101793462 
gifts 	 9081.458612493416 0.7055588101793462 
approach 	 4219.869758931564 0.7055588101793462 
dim 	 12422.651718706607 0.7055588101793462 
outlook 	 7861.213496156616 0.7055588101793462 
entire 	 5580.49438488162 0.7055588101793462 
savings 	 6005.6475855347435 0.7055588101793462 
loan 	 7097.816852616456 0.7055588101793462 
associations 	 7861.213496156616 0.7055588101793462 
credit 	 2491.6332012358616 1.0431247068439458 
unions 	 7097.816852616456 0.7055588101793462 
explanation 	 5432.1455756546875 0.7055588101793462 
institutions 	 4614.400278526771 0.7055588101793462 
form 	 3199.7077102327107 0.7055588101793462 
agricultural 	 3051.1115689963904 1.0431247068439458 
summary 	 4260.181705170907 0.7055588101793462 
department 	 3993.172028812241 0.7055588101793462 
agriculture's 	 12422.651718706607 0.7055588101793462 
farmer 	 12422.651718706607 0.7055588101793462 
presidential 	 4520.020389943424 0.7055588101793462 
kennedy 	 6203.511518808522 0.7055588101793462 
budgets 	 10983.678171864161 0.7055588101793462 
determined 	 6102.223137992781 0.7055588101793462 
socialism 	 8382.942249267777 0.7055588101793462 
john 	 1107.4363243891314 1.3711231807200968 
kenneth 	 2481.5403774590636 1.2410457017987329 
galbraith's 	 3661.2260572880537 1.2410457017987329 
attack 	 3051.1115689963904 1.0431247068439458 
administrative 	 5913.3657264376925 0.7055588101793462 
budget 	 943.1405509623352 1.5316608477442584 
scholary 	 10141.932607431612 0.7055588101793462 
derived 	 7097.816852616456 0.7055588101793462 
balanced 	 8702.959060589164 0.7055588101793462 
unbalanced 	 12422.651718706607 0.7055588101793462 
required 	 4301.291959437776 0.7055588101793462 
global 	 4983.266402471723 0.7055588101793462 
determinants 	 9544.704625021715 0.7055588101793462 
commodity 	 9081.458612493416 0.7055588101793462 
degrees 	 5825.011966904272 0.7055588101793462 
tariff 	 8702.959060589164 0.7055588101793462 
distortions 	 10983.678171864161 0.7055588101793462 
leontieff's 	 12422.651718706607 0.7055588101793462 
limits 	 3211.1199746570846 1.0431247068439458 
limitations 	 3400.3697506092094 1.0431247068439458 
natural 	 4663.249591150336 0.7055588101793462 
resources 	 3888.4775766828134 0.7055588101793462 
impose 	 9081.458612493416 0.7055588101793462 
expensive 	 6943.968702425331 0.7055588101793462 
run 	 4764.537971966075 0.7055588101793462 
perception 	 5658.843305774011 0.7055588101793462 
opportunity 	 4817.097741341461 0.7055588101793462 
profit 	 5740.265506280222 0.7055588101793462 
entrepreneurship 	 5491.839085932081 1.0431247068439458 
israel 	 7444.62113237719 0.7055588101793462 
kirzner 	 10983.678171864161 0.7055588101793462 
disequilibrium 	 10983.678171864161 0.7055588101793462 
sector 	 3211.1199746570846 1.0431247068439458 
