term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 443.8360364188476 1.5470169453391707 
description 	 1214.4317718140976 1.064717816478797 
written 	 1094.5275519522147 1.064717816478797 
pgs 	 25.423001441278636 1.9667754148274073 
pages 	 1156.6727867916604 1.064717816478797 
footnotes 	 1321.996074946489 1.064717816478797 
sources 	 1156.6727867916604 1.064717816478797 
price 	 1140.768447493298 1.064717816478797 
war 	 182.58708030649493 1.822151534763147 
crimes 	 834.363725206713 1.5470169453391707 
geneva 	 1940.5338852866553 1.3896454815564103 
conventions 	 1940.5338852866553 1.3896454815564103 
impact 	 930.9120210073979 1.3896454815564103 
observes 	 514.6002549842711 1.5470169453391707 
principle 	 2970.2747830904004 1.064717816478797 
body 	 2120.985946903269 1.064717816478797 
international 	 1341.1120487028093 1.064717816478797 
jurisdiction 	 3659.263080566986 1.064717816478797 
known 	 1814.1028781435534 1.064717816478797 
focuses 	 991.4912603590892 1.3896454815564103 
treatment 	 1630.2900736805054 1.064717816478797 
vietnam 	 2921.7773599059847 1.064717816478797 
particularly 	 1768.568199328447 1.064717816478797 
lai 	 4348.251378043572 1.064717816478797 
massacre 	 4013.797974842086 1.064717816478797 
afn 	 206.0898238298187 1.777003346492512 
review 	 191.58743552897278 1.777003346492512 
articles 	 1179.390128917354 1.3896454815564103 
morality 	 2921.7773599059847 1.064717816478797 
reviews 	 2120.985946903269 1.064717816478797 
indicate 	 3478.035453113795 1.064717816478797 
justification 	 3256.2307631074705 1.064717816478797 
bombing 	 4013.797974842086 1.064717816478797 
warfare 	 3659.263080566986 1.064717816478797 
know 	 2472.504146905386 1.064717816478797 
meaning 	 2414.01668988259 1.064717816478797 
historical 	 276.0749130246624 1.7445836534522028 
mindedness 	 2974.016331501534 1.3896454815564103 
assesses 	 3398.4730016862995 1.064717816478797 
gustavson's 	 1314.7610913816204 1.639871177228047 
theoretical 	 3324.8096773655 1.064717816478797 
practical 	 2414.01668988259 1.064717816478797 
approach 	 1010.2482033665643 1.3896454815564103 
drawing 	 3763.9914331308655 1.064717816478797 
text 	 371.5629439995018 1.777003346492512 
preface 	 1087.062844510893 1.639871177228047 
analysis 	 122.2964013043341 1.83850025721733 
theories 	 509.94949601877187 1.639871177228047 
essay 	 1374.235046542038 1.3896454815564103 
answer 	 3075.0031356542795 1.064717816478797 
questions 	 1604.801497650848 1.064717816478797 
related 	 1579.9502032586631 1.064717816478797 
techniques 	 1982.9825207181784 1.064717816478797 
including 	 436.36143097294513 1.3896454815564103 
unique 	 2472.504146905386 1.064717816478797 
forces 	 2120.985946903269 1.064717816478797 
driving 	 3478.035453113795 1.064717816478797 
personal 	 1421.4790327521296 1.064717816478797 
critique 	 844.8831272482772 1.5470169453391707 
cassirer 	 5948.032663003068 1.064717816478797 
summarizes 	 3398.4730016862995 1.064717816478797 
contents 	 2442.830301534603 1.064717816478797 
describes 	 667.1875003107527 1.5470169453391707 
author's 	 1699.2365008431498 1.3896454815564103 
objectives 	 2358.780257834708 1.064717816478797 
methods 	 552.1498260493248 1.5470169453391707 
findings 	 2831.351412369492 1.064717816478797 
evaluation 	 2100.058858160624 1.064717816478797 
employs 	 4167.023750590381 1.064717816478797 
symbols 	 3881.0677705733106 1.064717816478797 
symbolic 	 3324.8096773655 1.064717816478797 
forms 	 1798.6917167268039 1.064717816478797 
capture 	 5948.032663003068 1.064717816478797 
describe 	 3021.2603177116257 1.064717816478797 
explain 	 3192.0794730967245 1.064717816478797 
experiences 	 2503.091175620139 1.064717816478797 
applying 	 3324.8096773655 1.064717816478797 
gustavson 	 2629.522182763241 1.3896454815564103 
applys 	 5259.044365526482 1.064717816478797 
seen 	 939.1270840771496 1.3896454815564103 
contained 	 3398.4730016862995 1.064717816478797 
vine 	 4570.056068049897 1.064717816478797 
deloria 	 5948.032663003068 1.064717816478797 
trail 	 4348.251378043572 1.064717816478797 
broken 	 3398.4730016862995 1.064717816478797 
treaties 	 4167.023750590381 1.064717816478797 
native 	 495.04579718173335 1.7445836534522028 
americans 	 903.1615680699048 1.5470169453391707 
declaring 	 4856.012048066967 1.064717816478797 
independence 	 2748.470093084076 1.064717816478797 
relations 	 884.2840996642235 1.3896454815564103 
carl 	 4856.012048066967 1.064717816478797 
author 	 2567.2424656308845 1.064717816478797 
theory 	 1929.2397027755244 1.064717816478797 
studied 	 3564.5247618414874 1.064717816478797 
interpreted 	 3659.263080566986 1.064717816478797 
ultimately 	 3021.2603177116257 1.064717816478797 
understood 	 3478.035453113795 1.064717816478797 
students 	 2472.504146905386 1.064717816478797 
academics 	 5259.044365526482 1.064717816478797 
benedict 	 4856.012048066967 1.064717816478797 
anderson's 	 2428.0060240334833 1.3896454815564103 
imagined 	 4348.251378043572 1.064717816478797 
communities 	 2748.470093084076 1.064717816478797 
reflections 	 4348.251378043572 1.064717816478797 
origin 	 2921.7773599059847 1.064717816478797 
spread 	 3256.2307631074705 1.064717816478797 
nationalism 	 814.0576907768676 1.639871177228047 
identifies 	 3478.035453113795 1.064717816478797 
arguments 	 2831.351412369492 1.064717816478797 
advance 	 3021.2603177116257 1.064717816478797 
understanding 	 2442.830301534603 1.064717816478797 
power 	 357.9994123566709 1.639871177228047 
inherent 	 3021.2603177116257 1.064717816478797 
analyze 	 3564.5247618414874 1.064717816478797 
methodology 	 1596.0397365483623 1.3896454815564103 
conclusions 	 3075.0031356542795 1.064717816478797 
stirrings 	 2629.522182763241 1.3896454815564103 
looks 	 287.50473206766736 1.7445836534522028 
variety 	 2079.5632866811043 1.064717816478797 
settings 	 3564.5247618414874 1.064717816478797 
identify 	 3021.2603177116257 1.064717816478797 
ythe 	 5948.032663003068 1.064717816478797 
chief 	 2164.2101481713694 1.064717816478797 
characteristics 	 1193.007419088847 1.3896454815564103 
distinguish 	 4013.797974842086 1.064717816478797 
formation 	 890.6569393982546 1.5470169453391707 
nation 	 1335.985409097382 1.3896454815564103 
empires 	 4856.012048066967 1.064717816478797 
principalities 	 5948.032663003068 1.064717816478797 
units 	 3021.2603177116257 1.064717816478797 
centralized 	 1829.631540283493 1.3896454815564103 
fundamental 	 2921.7773599059847 1.064717816478797 
factor 	 2921.7773599059847 1.064717816478797 
civilizations 	 1618.6706826889886 1.5470169453391707 
role 	 325.8102003869831 1.639871177228047 
creation 	 2306.452386750199 1.064717816478797 
unified 	 4167.023750590381 1.064717816478797 
central 	 1739.3307974333916 1.064717816478797 
authority 	 2164.2101481713694 1.064717816478797 
influenced 	 2831.351412369492 1.064717816478797 
development 	 231.33455735833212 1.7011339125587708 
cultures 	 1510.6301588558129 1.3896454815564103 
centuries 	 1132.8243338954333 1.5470169453391707 
comparison 	 808.7320446368066 1.3896454815564103 
democracy 	 2209.399748003666 1.064717816478797 
totalitarianism 	 4570.056068049897 1.064717816478797 
discusses 	 447.0373495676031 1.5470169453391707 
clausewitz's 	 5948.032663003068 1.064717816478797 
relation 	 2001.5625009322584 1.064717816478797 
foreign 	 754.4599965302054 1.3896454815564103 
policy 	 394.9875508146658 1.639871177228047 
japanese 	 1415.675706184746 1.3896454815564103 
immigration 	 579.6725755189658 1.7445836534522028 
traces 	 760.4288285379381 1.5470169453391707 
america 	 278.1190117731898 1.777003346492512 
changes 	 821.6418613792272 1.3896454815564103 
occur 	 2875.5364643649013 1.064717816478797 
family 	 1697.0265407011084 1.064717816478797 
cultural 	 991.4912603590892 1.3896454815564103 
assimilation 	 4013.797974842086 1.064717816478797 
building 	 1964.743476881991 1.064717816478797 
citizenship 	 3478.035453113795 1.064717816478797 
bendix 	 5948.032663003068 1.064717816478797 
summary 	 2039.7979840750875 1.064717816478797 
timespan 	 5948.032663003068 1.064717816478797 
world 	 220.41730474822455 1.7011339125587708 
concern 	 2232.7890624293996 1.064717816478797 
universal 	 3398.4730016862995 1.064717816478797 
declaration 	 1510.6301588558129 1.3896454815564103 
human 	 766.0186570258464 1.3896454815564103 
rights 	 228.95330004356558 1.639871177228047 
bill 	 1116.3945312146998 1.3896454815564103 
ussr 	 3659.263080566986 1.064717816478797 
basis 	 982.3717384409955 1.3896454815564103 
examples 	 2414.01668988259 1.064717816478797 
writings 	 2921.7773599059847 1.064717816478797 
intellectual 	 1415.675706184746 1.3896454815564103 
boorstin 	 2974.016331501534 1.3896454815564103 
martin 	 1662.40483868275 1.3896454815564103 
discussion 	 1475.221850694784 1.064717816478797 
anatomy 	 5259.044365526482 1.064717816478797 
revolution 	 760.4288285379381 1.5470169453391707 
brinton 	 5948.032663003068 1.064717816478797 
critical 	 973.4165412061644 1.3896454815564103 
tradition 	 2534.6493817448318 1.064717816478797 
british 	 1221.4151507673016 1.3896454815564103 
poor 	 744.2630208097997 1.5470169453391707 
laws 	 1964.743476881991 1.064717816478797 
legislation 	 466.454404047008 1.7011339125587708 
originally 	 3256.2307631074705 1.064717816478797 
aimed 	 2921.7773599059847 1.064717816478797 
breaking 	 1881.9957165654328 1.3896454815564103 
feudalism 	 4348.251378043572 1.064717816478797 
current 	 1400.7699503707047 1.064717816478797 
instrument 	 3131.8185990111883 1.064717816478797 
destitution 	 5948.032663003068 1.064717816478797 
beveridge 	 5948.032663003068 1.064717816478797 
report 	 783.8768656111998 1.3896454815564103 
race 	 1267.3246908724159 1.3896454815564103 
races 	 4013.797974842086 1.064717816478797 
goldsby 	 5259.044365526482 1.064717816478797 
glory 	 5948.032663003068 1.064717816478797 
lafore 	 5259.044365526482 1.064717816478797 
examination 	 380.10286263177017 1.639871177228047 
psycho 	 2428.0060240334833 1.3896454815564103 
zionism 	 4856.012048066967 1.064717816478797 
jay 	 4348.251378043572 1.064717816478797 
gonen 	 5948.032663003068 1.064717816478797 
book 	 802.400748825424 1.3896454815564103 
applies 	 3075.0031356542795 1.064717816478797 
freudian 	 3881.0677705733106 1.064717816478797 
collective 	 2970.2747830904004 1.064717816478797 
consciousness 	 3131.8185990111883 1.064717816478797 
jewish 	 3131.8185990111883 1.064717816478797 
people 	 388.2404712542947 1.5470169453391707 
controversy 	 1437.7682321824507 1.3896454815564103 
analyzes 	 534.9338325502827 1.5470169453391707 
issue 	 1411.0705606840381 1.064717816478797 
stressing 	 2831.351412369492 1.064717816478797 
conflicting 	 2006.898987421043 1.3896454815564103 
leaders 	 1029.740897803745 1.3896454815564103 
adolph 	 4570.056068049897 1.064717816478797 
hitler 	 1699.2365008431498 1.3896454815564103 
woodrow 	 4167.023750590381 1.064717816478797 
wilson 	 1565.9092995055942 1.3896454815564103 
military 	 899.3458583634019 1.3896454815564103 
politics 	 700.0196193868745 1.5470169453391707 
various 	 1214.4317718140976 1.064717816478797 
countries 	 589.5227331094823 1.5470169453391707 
centering 	 2970.2747830904004 1.064717816478797 
changing 	 1019.8989920375437 1.3896454815564103 
patterns 	 2358.780257834708 1.064717816478797 
attempt 	 2059.48179560749 1.064717816478797 
dispel 	 5259.044365526482 1.064717816478797 
romanticized 	 5259.044365526482 1.064717816478797 
notions 	 3659.263080566986 1.064717816478797 
savior 	 5948.032663003068 1.064717816478797 
form 	 1532.0373140516929 1.064717816478797 
autocracy 	 5259.044365526482 1.064717816478797 
william 	 1166.1360101175198 1.3896454815564103 
conqueror 	 5948.032663003068 1.064717816478797 
benevolent 	 4856.012048066967 1.064717816478797 
dictator 	 4348.251378043572 1.064717816478797 
rise 	 1140.6432428069072 1.3896454815564103 
nazi 	 3659.263080566986 1.064717816478797 
party 	 1814.1028781435534 1.064717816478797 
dynamics 	 2600.9406079965124 1.064717816478797 
western 	 876.9210020290085 1.3896454815564103 
civilization 	 1485.1373915452002 1.3896454815564103 
includes 	 1360.6028692628552 1.064717816478797 
definition 	 2100.058858160624 1.064717816478797 
mesopotamia 	 5259.044365526482 1.064717816478797 
egypt 	 4013.797974842086 1.064717816478797 
minoan 	 5948.032663003068 1.064717816478797 
fall 	 1029.740897803745 1.3896454815564103 
rome 	 4348.251378043572 1.064717816478797 
gothic 	 4570.056068049897 1.064717816478797 
age 	 964.6198513877622 1.3896454815564103 
stages 	 3564.5247618414874 1.064717816478797 
comparative 	 1267.3246908724159 1.3896454815564103 
skocpol's 	 5948.032663003068 1.064717816478797 
social 	 637.8775897027027 1.3896454815564103 
revolutions 	 1829.631540283493 1.3896454815564103 
examines 	 332.8770273141357 1.639871177228047 
french 	 1207.008344941295 1.3896454815564103 
russian 	 2039.7979840750875 1.064717816478797 
chinese 	 2970.2747830904004 1.064717816478797 
professionalism 	 4348.251378043572 1.064717816478797 
amateurism 	 5948.032663003068 1.064717816478797 
olympics 	 4348.251378043572 1.064717816478797 
account 	 1911.9523105199266 1.064717816478797 
increasingly 	 2831.351412369492 1.064717816478797 
professional 	 2001.5625009322584 1.064717816478797 
invasion 	 2970.2747830904004 1.064717816478797 
olympic 	 4570.056068049897 1.064717816478797 
games 	 3478.035453113795 1.064717816478797 
writing 	 1060.4929734516345 1.3896454815564103 
compares 	 2164.2101481713694 1.064717816478797 
american 	 58.00455388111172 1.911619590082316 
liberal 	 2567.2424656308845 1.064717816478797 
century 	 991.4912603590892 1.3896454815564103 
van 	 1894.9604437607823 1.064717816478797 
woodward's 	 5259.044365526482 1.064717816478797 
significance 	 2386.014838177694 1.064717816478797 
historian 	 4348.251378043572 1.064717816478797 
focus 	 2386.014838177694 1.064717816478797 
southern 	 2442.830301534603 1.064717816478797 
crucial 	 3659.263080566986 1.064717816478797 
decade 	 2671.970818194764 1.064717816478797 
goldman 	 4856.012048066967 1.064717816478797 
career 	 2386.014838177694 1.064717816478797 
thomas 	 2875.5364643649013 1.064717816478797 
watson 	 4570.056068049897 1.064717816478797 
populist 	 1314.7610913816204 1.639871177228047 
leader 	 2209.399748003666 1.064717816478797 
bigot 	 5259.044365526482 1.064717816478797 
candidate 	 3075.0031356542795 1.064717816478797 
time 	 473.88868456949325 1.3896454815564103 
cress 	 5948.032663003068 1.064717816478797 
engerman 	 5259.044365526482 1.064717816478797 
fogel 	 5259.044365526482 1.064717816478797 
doctrines 	 4013.797974842086 1.064717816478797 
imperialism 	 1829.631540283493 1.3896454815564103 
thornton 	 4856.012048066967 1.064717816478797 
thornton's 	 5948.032663003068 1.064717816478797 
ideas 	 2020.4964067331287 1.064717816478797 
applicability 	 4570.056068049897 1.064717816478797 
beliefs 	 2789.0471556372095 1.064717816478797 
literary 	 3131.8185990111883 1.064717816478797 
allusions 	 5948.032663003068 1.064717816478797 
views 	 884.2840996642235 1.3896454815564103 
terms 	 1783.5158494288003 1.064717816478797 
themes 	 2789.0471556372095 1.064717816478797 
united 	 274.0986996261809 1.7011339125587708 
nations 	 1317.9106899444573 1.3896454815564103 
birth 	 2875.5364643649013 1.064717816478797 
growth 	 1829.7567449698838 1.064717816478797 
stands 	 3763.9914331308655 1.064717816478797 
formed 	 2831.351412369492 1.064717816478797 
cooperating 	 5259.044365526482 1.064717816478797 
purpose 	 1878.2541681542991 1.064717816478797 
keeping 	 3324.8096773655 1.064717816478797 
peace 	 2306.452386750199 1.064717816478797 
economic 	 297.26562229786407 1.7011339125587708 
fields 	 3256.2307631074705 1.064717816478797 
welfare 	 3131.8185990111883 1.064717816478797 
mankind 	 4167.023750590381 1.064717816478797 
perspectives 	 3075.0031356542795 1.064717816478797 
greek 	 3021.2603177116257 1.064717816478797 
italian 	 2970.2747830904004 1.064717816478797 
contributions 	 2386.014838177694 1.064717816478797 
irish 	 679.69460033726 1.7011339125587708 
immigrants 	 1829.631540283493 1.3896454815564103 
especially 	 1725.0283924060045 1.064717816478797 
interpretations 	 3192.0794730967245 1.064717816478797 
constitution 	 2709.4847042097144 1.064717816478797 
judicial 	 1460.8886799529923 1.3896454815564103 
restraint 	 4570.056068049897 1.064717816478797 
due 	 1911.9523105199266 1.064717816478797 
process 	 1555.705098853249 1.064717816478797 
freedoms 	 3881.0677705733106 1.064717816478797 
response 	 2164.2101481713694 1.064717816478797 
industrial 	 1964.743476881991 1.064717816478797 
norman 	 3881.0677705733106 1.064717816478797 
pollack 	 5948.032663003068 1.064717816478797 
midwestern 	 5948.032663003068 1.064717816478797 
populism 	 2428.0060240334833 1.3896454815564103 
movement 	 828.2247390739874 1.3896454815564103 
tragedy 	 3398.4730016862995 1.064717816478797 
diplomacy 	 4013.797974842086 1.064717816478797 
appleman 	 5948.032663003068 1.064717816478797 
williams 	 3398.4730016862995 1.064717816478797 
portrays 	 4167.023750590381 1.064717816478797 
america's 	 2875.5364643649013 1.064717816478797 
overwhelming 	 4348.251378043572 1.064717816478797 
casting 	 4167.023750590381 1.064717816478797 
economy 	 2001.5625009322584 1.064717816478797 
poorer 	 4856.012048066967 1.064717816478797 
weaker 	 4856.012048066967 1.064717816478797 
underdeveloped 	 3881.0677705733106 1.064717816478797 
pro 	 2567.2424656308845 1.064717816478797 
mold 	 4570.056068049897 1.064717816478797 
protestantism 	 2629.522182763241 1.3896454815564103 
shaping 	 3398.4730016862995 1.064717816478797 
defining 	 3324.8096773655 1.064717816478797 
character 	 890.6569393982546 1.5470169453391707 
decades 	 3398.4730016862995 1.064717816478797 
prior 	 2332.2720202350397 1.064717816478797 
civil 	 1697.0265407011084 1.064717816478797 
evangelical 	 5259.044365526482 1.064717816478797 
suited 	 3763.9914331308655 1.064717816478797 
giving 	 2306.452386750199 1.064717816478797 
sense 	 2386.014838177694 1.064717816478797 
common 	 1783.5158494288003 1.064717816478797 
heritage 	 3763.9914331308655 1.064717816478797 
destiny 	 3398.4730016862995 1.064717816478797 
dream 	 3398.4730016862995 1.064717816478797 
perspective 	 2186.548166888316 1.064717816478797 
expansion 	 2358.780257834708 1.064717816478797 
westward 	 5948.032663003068 1.064717816478797 
concept 	 2001.5625009322584 1.064717816478797 
assumes 	 4013.797974842086 1.064717816478797 
unlimited 	 3763.9914331308655 1.064717816478797 
opportunity 	 2306.452386750199 1.064717816478797 
hardy 	 4570.056068049897 1.064717816478797 
intelligent 	 4570.056068049897 1.064717816478797 
daring 	 5948.032663003068 1.064717816478797 
individualistic 	 4348.251378043572 1.064717816478797 
willing 	 4167.023750590381 1.064717816478797 
endure 	 4856.012048066967 1.064717816478797 
failure 	 2186.548166888316 1.064717816478797 
hardships 	 5259.044365526482 1.064717816478797 
immigrant 	 3881.0677705733106 1.064717816478797 
factors 	 1861.8240420147959 1.064717816478797 
precipitated 	 4570.056068049897 1.064717816478797 
immigrate 	 5259.044365526482 1.064717816478797 
middle 	 2332.2720202350397 1.064717816478797 
nineteenth 	 1699.2365008431498 1.3896454815564103 
rebellion 	 3564.5247618414874 1.064717816478797 
famine 	 4570.056068049897 1.064717816478797 
restrictive 	 4167.023750590381 1.064717816478797 
abuses 	 3763.9914331308655 1.064717816478797 
absentee 	 5948.032663003068 1.064717816478797 
landlordism 	 5948.032663003068 1.064717816478797 
precedents 	 4570.056068049897 1.064717816478797 
trends 	 2442.830301534603 1.064717816478797 
past 	 1710.9288652239998 1.064717816478797 
assumptions 	 3763.9914331308655 1.064717816478797 
concerning 	 1946.8330824123288 1.064717816478797 
briefly 	 4167.023750590381 1.064717816478797 
hopi 	 5259.044365526482 1.064717816478797 
navajo 	 4856.012048066967 1.064717816478797 
tenets 	 4013.797974842086 1.064717816478797 
roots 	 1267.3246908724159 1.3896454815564103 
origins 	 2232.7890624293996 1.064717816478797 
call 	 1878.2541681542991 1.064717816478797 
return 	 1508.919993060411 1.064717816478797 
true 	 2635.8213798889146 1.064717816478797 
democratic 	 2079.5632866811043 1.064717816478797 
principles 	 2748.470093084076 1.064717816478797 
established 	 2386.014838177694 1.064717816478797 
late 	 2306.452386750199 1.064717816478797 
golden 	 3478.035453113795 1.064717816478797 
innonence 	 5259.044365526482 1.064717816478797 
society 	 754.4599965302054 1.3896454815564103 
war1 	 5259.044365526482 1.064717816478797 
built 	 2635.8213798889146 1.064717816478797 
facade 	 4856.012048066967 1.064717816478797 
humanity 	 3564.5247618414874 1.064717816478797 
civilized 	 5259.044365526482 1.064717816478797 
behavior 	 2164.2101481713694 1.064717816478797 
triple 	 2428.0060240334833 1.3896454815564103 
alliance 	 2414.01668988259 1.064717816478797 
franco 	 5259.044365526482 1.064717816478797 
prussian 	 5259.044365526482 1.064717816478797 
treaty 	 2789.0471556372095 1.064717816478797 
entente 	 5948.032663003068 1.064717816478797 
events 	 1829.7567449698838 1.064717816478797 
leading 	 1532.0373140516929 1.064717816478797 
miscegenation 	 4856.012048066967 1.064717816478797 
eighteenth 	 4348.251378043572 1.064717816478797 
effects 	 1555.705098853249 1.064717816478797 
rationale 	 3398.4730016862995 1.064717816478797 
oppression 	 3881.0677705733106 1.064717816478797 
blacks 	 2970.2747830904004 1.064717816478797 
stigmatization 	 4856.012048066967 1.064717816478797 
free 	 1257.8447849357433 1.064717816478797 
freedom 	 1911.9523105199266 1.064717816478797 
slavery 	 3763.9914331308655 1.064717816478797 
agricultural 	 2921.7773599059847 1.064717816478797 
settlement 	 3478.035453113795 1.064717816478797 
revolutionary 	 2921.7773599059847 1.064717816478797 
characterization 	 3398.4730016862995 1.064717816478797 
settlers 	 4856.012048066967 1.064717816478797 
respective 	 3075.0031356542795 1.064717816478797 
final 	 2358.780257834708 1.064717816478797 
domains 	 5948.032663003068 1.064717816478797 
necessities 	 4348.251378043572 1.064717816478797 
entailed 	 4856.012048066967 1.064717816478797 
popularity 	 1881.9957165654328 1.3896454815564103 
billy 	 4348.251378043572 1.064717816478797 
kid 	 5259.044365526482 1.064717816478797 
son 	 3131.8185990111883 1.064717816478797 
protestants 	 5259.044365526482 1.064717816478797 
moved 	 3763.9914331308655 1.064717816478797 
mexico 	 2831.351412369492 1.064717816478797 
territory 	 3763.9914331308655 1.064717816478797 
life 	 1231.5701274099968 1.064717816478797 
itinerant 	 5948.032663003068 1.064717816478797 
cowboy 	 5948.032663003068 1.064717816478797 
experience 	 891.7579247144001 1.3896454815564103 
examionation 	 5948.032663003068 1.064717816478797 
immigrating 	 5948.032663003068 1.064717816478797 
focusing 	 2020.4964067331287 1.064717816478797 
uprotted 	 5948.032663003068 1.064717816478797 
epic 	 4348.251378043572 1.064717816478797 
story 	 2281.2864856138144 1.064717816478797 
migrations 	 5948.032663003068 1.064717816478797 
oscar 	 4570.056068049897 1.064717816478797 
handlin 	 5948.032663003068 1.064717816478797 
transplanted 	 5259.044365526482 1.064717816478797 
relationship 	 1464.2383135253183 1.064717816478797 
white 	 1050.029429080312 1.3896454815564103 
sovereignty 	 3478.035453113795 1.064717816478797 
puritan 	 4167.023750590381 1.064717816478797 
arrival 	 4570.056068049897 1.064717816478797 
england 	 2600.9406079965124 1.064717816478797 
charts 	 3131.8185990111883 1.064717816478797 
official 	 2256.7420286989855 1.064717816478797 
respect 	 2358.780257834708 1.064717816478797 
reactions 	 3021.2603177116257 1.064717816478797 
top 	 928.4757917970275 1.064717816478797 
experienced 	 1205.9721462841965 1.064717816478797 
microsoft 	 642.4164340336492 1.3896454815564103 
internet 	 1028.965331967168 1.064717816478797 
explorer 	 1331.5081092565429 1.064717816478797 
msie30 	 1331.5081092565429 1.064717816478797 
http 	 436.1262831903822 1.064717816478797 
www 	 432.25103461721886 1.064717816478797 
com 	 159.92733390720284 1.5470169453391707 
htm 	 652.1237512262237 1.064717816478797 
start 	 1072.1895332352683 1.064717816478797 
send 	 1050.3424999568058 1.064717816478797 
comments 	 375.0381935556559 1.5470169453391707 
mailto 	 722.0822632074525 1.064717816478797 
updated 	 1064.8537065814317 1.064717816478797 
copyright 	 775.2500160487326 1.064717816478797 
asm 	 1331.5081092565429 1.064717816478797 
communications 	 1064.8537065814317 1.064717816478797 
reserved 	 1102.0865237411226 1.064717816478797 
