term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 171.01529371068276 1.797230321768892 
parkinson's 	 2026.372225348735 1.4942431242630316 
disease 	 1002.1732926183745 1.4942431242630316 
progesterone 	 2026.372225348735 1.4942431242630316 
physiology 	 1675.4328750409336 1.4942431242630316 
analysis 	 471.22255230945626 1.4942431242630316 
pill 	 1013.1861126743675 1.7105199279207928 
developed 	 764.0667056690768 1.4942431242630316 
france 	 1002.1732926183745 1.4942431242630316 
protests 	 1450.310582383422 1.4942431242630316 
furor 	 2026.372225348735 1.4942431242630316 
presence 	 1125.795501855123 1.4942431242630316 
caused 	 1059.0181545786731 1.4942431242630316 
anti 	 371.6794799612806 1.7105199279207928 
sociological 	 1043.9966214409665 1.4942431242630316 
perspective 	 842.5029657124999 1.4942431242630316 
research 	 439.55162514077784 1.4942431242630316 
nature 	 648.6016295433601 1.4942431242630316 
pro 	 329.7296661088628 1.797230321768892 
movement 	 638.2496480187871 1.4942431242630316 
relates 	 1144.4821347320153 1.4942431242630316 
systems 	 604.074123800985 1.4942431242630316 
population 	 793.542784424214 1.4942431242630316 
planning 	 908.866034960456 1.4942431242630316 
potency 	 2291.847595503194 1.4942431242630316 
life 	 474.53859034006916 1.4942431242630316 
choice 	 888.7034850355393 1.4942431242630316 
movements 	 1002.1732926183745 1.4942431242630316 
side 	 842.5029657124999 1.4942431242630316 
destined 	 2026.372225348735 1.4942431242630316 
dealing 	 771.2257926127313 1.4942431242630316 
agenda 	 1373.4537060214182 1.4942431242630316 
politics 	 809.1776083254717 1.4942431242630316 
avoids 	 1871.0790889433079 1.4942431242630316 
argument 	 1281.08863826055 1.4942431242630316 
favor 	 1125.795501855123 1.4942431242630316 
legalization 	 1760.896855194276 1.4942431242630316 
plus 	 1229.9461148853577 1.4942431242630316 
prostaglandin 	 2291.847595503194 1.4942431242630316 
argues 	 1144.4821347320153 1.4942431242630316 
referred 	 1309.4719915954254 1.4942431242630316 
allowed 	 941.2515145752042 1.4942431242630316 
united 	 528.067414269755 1.4942431242630316 
alternative 	 851.3079511925595 1.4942431242630316 
traditional 	 809.1776083254717 1.4942431242630316 
methods 	 319.12482400939354 1.7105199279207928 
supplement 	 1495.4214850398168 1.4942431242630316 
services 	 539.7332907363983 1.4942431242630316 
mandatory 	 627.3321842405237 1.7105199279207928 
parental 	 654.7359957977127 1.7105199279207928 
consent 	 614.9730574426789 1.7105199279207928 
adolescent 	 802.8018593944245 1.7105199279207928 
centers 	 1144.4821347320153 1.4942431242630316 
controversy 	 1107.978335866959 1.4942431242630316 
female 	 1015.6132681060908 1.4942431242630316 
seeking 	 1002.1732926183745 1.4942431242630316 
afn 	 555.8619896254969 1.4942431242630316 
top 	 357.75274472662124 1.4942431242630316 
experienced 	 464.6753843328443 1.4942431242630316 
microsoft 	 247.53067830471596 1.7105199279207928 
internet 	 396.47255748835545 1.4942431242630316 
explorer 	 513.0458811320482 1.4942431242630316 
msie30 	 513.0458811320482 1.4942431242630316 
http 	 168.0446342675215 1.4942431242630316 
www 	 166.55145498832476 1.4942431242630316 
com 	 61.621900288187824 1.797230321768892 
htm 	 251.27102285678438 1.4942431242630316 
start 	 413.1273553612754 1.4942431242630316 
send 	 404.7094340879845 1.4942431242630316 
comments 	 144.5066681406602 1.797230321768892 
mailto 	 278.2268680165536 1.4942431242630316 
updated 	 410.300774266286 1.4942431242630316 
copyright 	 298.7130343527813 1.4942431242630316 
asm 	 513.0458811320482 1.4942431242630316 
communications 	 410.300774266286 1.4942431242630316 
rights 	 352.8736978538656 1.4942431242630316 
reserved 	 424.6470207171529 1.4942431242630316 
