term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 465.7152776507627 1.5299351047048948 
rel 	 1387.1648955424428 1.040726235692997 
sci 	 1348.1696995917428 1.040726235692997 
shakespeare 	 1397.145832952288 1.040726235692997 
sha 	 688.6392827989268 1.369049569114939 
sociology 	 1387.1648955424428 1.040726235692997 
soc 	 1387.1648955424428 1.040726235692997 
sports 	 1319.851217995956 1.040726235692997 
recreation 	 1348.1696995917428 1.040726235692997 
spt 	 1357.7826708661785 1.040726235692997 
urban 	 664.6027703939875 1.369049569114939 
urb 	 1397.145832952288 1.040726235692997 
women's 	 1329.205540787975 1.040726235692997 
wom 	 1397.145832952288 1.040726235692997 
home 	 232.902950128203 1.369049569114939 
page 	 255.99122767627378 1.369049569114939 
topic 	 1377.2785655978537 1.040726235692997 
search 	 632.7107387195256 1.369049569114939 
custom 	 678.8913354330892 1.369049569114939 
primary 	 854.4171711940279 1.5299351047048948 
specific 	 562.5219734227288 1.369049569114939 
paper 	 299.250877951587 1.6254430705507168 
click 	 641.6254857164007 1.369049569114939 
catalog 	 1367.4850664129715 1.040726235692997 
button 	 1247.8916530350655 1.040726235692997 
title 	 602.6571563752198 1.369049569114939 
description 	 637.1490633813399 1.369049569114939 
written 	 1148.483135499155 1.040726235692997 
pgs 	 26.67624799120082 1.9651661091886354 
pages 	 1213.691867830686 1.040726235692997 
footnotes 	 1387.1648955424428 1.040726235692997 
sources 	 1213.691867830686 1.040726235692997 
price 	 1197.003511806348 1.040726235692997 
musical 	 1919.824644381975 1.369049569114939 
training 	 1123.9862821093066 1.369049569114939 
academic 	 947.6836172001114 1.5299351047048948 
achievement 	 1188.6677869747857 1.5299351047048948 
elementary 	 109.5401340968702 1.9403827133466767 
school 	 80.69351571477955 1.9260296307716136 
children 	 197.08441623590883 1.8312108888626644 
taught 	 3566.0033609243565 1.040726235692997 
students 	 370.6268791638858 1.7672896221942904 
testing 	 754.3220654760041 1.6254430705507168 
determine 	 806.7169146145062 1.5299351047048948 
effect 	 548.3457886200413 1.5299351047048948 
performance 	 1171.4280644435933 1.369049569114939 
teaching 	 167.23828538825495 1.8971377525297848 
value 	 1970.8441623590886 1.040726235692997 
promotes 	 4372.440414351878 1.040726235692997 
citizenship 	 3649.4879050278555 1.040726235692997 
helps 	 3740.240771228039 1.040726235692997 
learning 	 345.71952958050025 1.7933731562402457 
subjects 	 3349.435503460648 1.040726235692997 
historical 	 1738.1054383383678 1.040726235692997 
basis 	 1030.798514279636 1.369049569114939 
geometry 	 2547.6964618379507 1.369049569114939 
comparing 	 3566.0033609243565 1.040726235692997 
contrasting 	 3949.540306595063 1.040726235692997 
evaluating 	 4072.388012784671 1.040726235692997 
various 	 424.76604225422665 1.5299351047048948 
recommendations 	 2765.756236644002 1.040726235692997 
grade 	 418.679437932581 1.7933731562402457 
play 	 370.6268791638858 1.7672896221942904 
therapy 	 1508.6441309520083 1.369049569114939 
little 	 2420.1507438435183 1.040726235692997 
boy 	 3740.240771228039 1.040726235692997 
axline 	 5095.392923675901 1.040726235692997 
examines 	 155.23842588358755 1.814198832839257 
directive 	 4795.340522108694 1.040726235692997 
theories 	 535.0878514563169 1.6254430705507168 
successful 	 2843.050851600334 1.040726235692997 
application 	 1795.2704290026477 1.040726235692997 
emotionally 	 4211.661255292048 1.040726235692997 
disturbed 	 4795.340522108694 1.040726235692997 
child 	 454.1793127852592 1.6886942851740514 
piaget's 	 5518.293031432717 1.040726235692997 
pre 	 1183.9949375920735 1.369049569114939 
operational 	 3416.749181007134 1.040726235692997 
stage 	 3566.0033609243565 1.040726235692997 
observation 	 797.9147567053013 1.5299351047048948 
egocentricity 	 3120.6227703783698 1.369049569114939 
phenomena 	 3349.435503460648 1.040726235692997 
infant 	 4562.601798087973 1.040726235692997 
months 	 2270.896563926296 1.040726235692997 
behavior 	 756.9655213087655 1.5299351047048948 
hospital 	 2626.4829941366247 1.040726235692997 
stay 	 3170.1956854861423 1.040726235692997 
program 	 175.80737015713612 1.7672896221942904 
offers 	 2161.005546095183 1.040726235692997 
plan 	 1887.35961825559 1.040726235692997 
lesson 	 4072.388012784671 1.040726235692997 
solar 	 3649.4879050278555 1.040726235692997 
system 	 1125.0439468454576 1.040726235692997 
comprehension 	 2759.1465157163584 1.369049569114939 
reading 	 371.36563419282953 1.7933731562402457 
hayakawa 	 5518.293031432717 1.040726235692997 
process 	 544.131595608296 1.5299351047048948 
essential 	 2563.2515135820836 1.040726235692997 
student 	 611.8107940405298 1.6254430705507168 
understand 	 1281.6257567910418 1.369049569114939 
mere 	 4072.388012784671 1.040726235692997 
word 	 2970.9250735426363 1.040726235692997 
meaning 	 1266.5087563116406 1.369049569114939 
interpret 	 4562.601798087973 1.040726235692997 
comprehend 	 4795.340522108694 1.040726235692997 
full 	 1795.2704290026477 1.040726235692997 
nursery 	 2759.1465157163584 1.369049569114939 
child's 	 3488.708745968025 1.040726235692997 
future 	 791.6516865000043 1.369049569114939 
approaches 	 2626.4829941366247 1.040726235692997 
laissez 	 5095.392923675901 1.040726235692997 
faire 	 5095.392923675901 1.040726235692997 
authoritarian 	 4562.601798087973 1.040726235692997 
realty 	 4372.440414351878 1.040726235692997 
fantasy 	 4562.601798087973 1.040726235692997 
means 	 1871.4356448231779 1.040726235692997 
experimentation 	 4562.601798087973 1.040726235692997 
discovery 	 3416.749181007134 1.040726235692997 
unconscious 	 5518.293031432717 1.040726235692997 
expression 	 2843.050851600334 1.040726235692997 
self 	 943.679809127795 1.369049569114939 
role 	 273.4970132825943 1.6886942851740514 
imitation 	 2281.3008990439866 1.369049569114939 
proposes 	 1643.102011453053 1.369049569114939 
culture 	 2042.8037273199789 1.040726235692997 
free 	 1319.851217995956 1.040726235692997 
aptitude 	 2547.6964618379507 1.369049569114939 
including 	 152.62406857973903 1.733669384080984 
instruction 	 713.2006721848713 1.6886942851740514 
guidance 	 697.741749193605 1.6886942851740514 
administration 	 1780.682778622994 1.040726235692997 
research 	 299.250877951587 1.6254430705507168 
language 	 1123.9862821093066 1.369049569114939 
based 	 641.6254857164007 1.369049569114939 
hew 	 5518.293031432717 1.040726235692997 
indicating 	 3488.708745968025 1.040726235692997 
radical 	 3349.435503460648 1.040726235692997 
decrease 	 3740.240771228039 1.040726235692997 
scores 	 5095.392923675901 1.040726235692997 
suggestions 	 1485.4625367713181 1.369049569114939 
upgrading 	 4562.601798087973 1.040726235692997 
principles 	 2883.958055419206 1.040726235692997 
practices 	 1123.9862821093066 1.369049569114939 
views 	 927.875569365981 1.369049569114939 
katz 	 5518.293031432717 1.040726235692997 
focuses 	 1040.3675900951007 1.369049569114939 
bureaucratic 	 4072.388012784671 1.040726235692997 
intervention 	 1463.2676978519162 1.369049569114939 
relationship 	 384.10476886491625 1.6254430705507168 
perceptual 	 5095.392923675901 1.040726235692997 
motor 	 3116.696779439927 1.040726235692997 
experience 	 1871.4356448231779 1.040726235692997 
kindergarten 	 1093.1101035879694 1.6254430705507168 
readiness 	 5095.392923675901 1.040726235692997 
ability 	 1112.7707960865744 1.369049569114939 
compares 	 2270.896563926296 1.040726235692997 
assesses 	 3566.0033609243565 1.040726235692997 
review 	 351.80580150830735 1.6254430705507168 
hypothesis 	 1919.824644381975 1.369049569114939 
definitions 	 3170.1956854861423 1.040726235692997 
procedures 	 2247.972564218613 1.040726235692997 
measurement 	 4211.661255292048 1.040726235692997 
techniques 	 520.1837950475503 1.6254430705507168 
design 	 976.802050211988 1.369049569114939 
analysis 	 427.7503238109338 1.5299351047048948 
data 	 876.0528242723954 1.369049569114939 
includes 	 713.8374208456529 1.369049569114939 
abstract 	 3488.708745968025 1.040726235692997 
appendix 	 3566.0033609243565 1.040726235692997 
children's 	 3349.435503460648 1.040726235692997 
books 	 1223.6215880810596 1.369049569114939 
sex 	 1508.6441309520083 1.369049569114939 
feasible 	 4562.601798087973 1.040726235692997 
information 	 433.181203847778 1.369049569114939 
related 	 552.6116908111287 1.5299351047048948 
reproduction 	 4795.340522108694 1.040726235692997 
sesame 	 5518.293031432717 1.040726235692997 
street 	 2225.5415921731487 1.040726235692997 
discusses 	 351.80580150830735 1.6254430705507168 
childhood 	 1075.5292657570133 1.5299351047048948 
viewing 	 3416.749181007134 1.040726235692997 
patterns 	 2475.0581578688134 1.040726235692997 
implications 	 2342.8561288871865 1.040726235692997 
entertainment 	 3649.4879050278555 1.040726235692997 
trends 	 2563.2515135820836 1.040726235692997 
drop 	 3349.435503460648 1.040726235692997 
prevention 	 1116.4785011535494 1.5299351047048948 
teacher 	 1116.4785011535494 1.5299351047048948 
administrator 	 3649.4879050278555 1.040726235692997 
contribute 	 3566.0033609243565 1.040726235692997 
operation 	 2475.0581578688134 1.040726235692997 
innovative 	 3286.204022906106 1.040726235692997 
curriculum 	 854.1872952517836 1.6254430705507168 
development 	 202.28197797178103 1.733669384080984 
avoidance 	 4795.340522108694 1.040726235692997 
sound 	 2765.756236644002 1.040726235692997 
emotional 	 2626.4829941366247 1.040726235692997 
growth 	 1919.956021130371 1.040726235692997 
variables 	 3017.2882619040165 1.040726235692997 
effecting 	 4211.661255292048 1.040726235692997 
students' 	 5518.293031432717 1.040726235692997 
educational 	 540.2513865237958 1.6254430705507168 
choice 	 2420.1507438435183 1.040726235692997 
afn 	 216.24918134255623 1.7672896221942904 
aiding 	 5095.392923675901 1.040726235692997 
childrens' 	 6241.2455407567395 1.040726235692997 
creative 	 1162.902915322675 1.5299351047048948 
movement 	 1738.1054383383678 1.040726235692997 
verbal 	 1870.1203856140196 1.369049569114939 
communication 	 854.4171711940279 1.5299351047048948 
plays 	 3416.749181007134 1.040726235692997 
enhancing 	 4072.388012784671 1.040726235692997 
dramatic 	 3416.749181007134 1.040726235692997 
pantomime 	 6241.2455407567395 1.040726235692997 
depicting 	 4211.661255292048 1.040726235692997 
teacher's 	 4562.601798087973 1.040726235692997 
producing 	 3566.0033609243565 1.040726235692997 
stimulating 	 4562.601798087973 1.040726235692997 
environment 	 1903.5304848126018 1.040726235692997 
effectiveness 	 2503.635287947017 1.040726235692997 
bilingual 	 1839.4310104775725 1.5299351047048948 
programs 	 282.86637241991593 1.733669384080984 
proposal 	 2533.017512623281 1.040726235692997 
quality 	 2270.896563926296 1.040726235692997 
types 	 1030.798514279636 1.369049569114939 
effective 	 2182.076969827356 1.040726235692997 
establishing 	 3566.0033609243565 1.040726235692997 
secondary 	 1783.0016804621782 1.369049569114939 
psychological 	 2393.744270115904 1.040726235692997 
benefits 	 1101.7914431899048 1.369049569114939 
derived 	 3566.0033609243565 1.040726235692997 
motivational 	 2105.830627646024 1.369049569114939 
employ 	 3949.540306595063 1.040726235692997 
concept 	 525.0577687304692 1.6254430705507168 
method 	 2247.972564218613 1.040726235692997 
results 	 603.3550010997527 1.5299351047048948 
test 	 844.339170874427 1.5299351047048948 
spanish 	 2926.5353957038324 1.040726235692997 
speaking 	 3065.808638211209 1.040726235692997 
population 	 2161.005546095183 1.040726235692997 
tables 	 3416.749181007134 1.040726235692997 
hansel 	 6241.2455407567395 1.040726235692997 
gretel 	 6241.2455407567395 1.040726235692997 
perceived 	 3488.708745968025 1.040726235692997 
piagetian 	 5518.293031432717 1.040726235692997 
power 	 1502.5890828491258 1.040726235692997 
creativity 	 4211.661255292048 1.040726235692997 
advances 	 3566.0033609243565 1.040726235692997 
ego 	 5518.293031432717 1.040726235692997 
satisfaction 	 3566.0033609243565 1.040726235692997 
notes 	 1840.2990042580602 1.040726235692997 
spontaneity 	 6241.2455407567395 1.040726235692997 
insight 	 3566.0033609243565 1.040726235692997 
logical 	 3949.540306595063 1.040726235692997 
solving 	 3566.0033609243565 1.040726235692997 
violence 	 1266.5087563116406 1.369049569114939 
considers 	 2843.050851600334 1.040726235692997 
behavioral 	 1919.824644381975 1.369049569114939 
environmental 	 2342.8561288871865 1.040726235692997 
influence 	 1795.2704290026477 1.040726235692997 
serve 	 2659.596886478732 1.040726235692997 
promote 	 1532.9043191056046 1.369049569114939 
aggressive 	 4562.601798087973 1.040726235692997 
disabilities 	 3416.749181007134 1.040726235692997 
autistic 	 5518.293031432717 1.040726235692997 
difficulties 	 2926.5353957038324 1.040726235692997 
diagnosis 	 1708.374590503567 1.369049569114939 
planning 	 2475.0581578688134 1.040726235692997 
social 	 446.21483974508317 1.5299351047048948 
bases 	 3416.749181007134 1.040726235692997 
methods 	 869.0527191691839 1.369049569114939 
found 	 1953.604100423976 1.040726235692997 
school's 	 5095.392923675901 1.040726235692997 
immediate 	 3065.808638211209 1.040726235692997 
guide 	 2970.9250735426363 1.040726235692997 
third 	 1060.0491711381555 1.369049569114939 
classes 	 3017.2882619040165 1.040726235692997 
useful 	 3170.1956854861423 1.040726235692997 
sketch 	 3488.708745968025 1.040726235692997 
scientific 	 2803.687689514224 1.040726235692997 
aspects 	 1970.8441623590886 1.040726235692997 
completing 	 4795.340522108694 1.040726235692997 
grader's 	 6241.2455407567395 1.040726235692997 
requirement 	 2803.687689514224 1.040726235692997 
unit 	 682.2889975202119 1.6254430705507168 
travel 	 1585.0978427430712 1.369049569114939 
exemplary 	 4562.601798087973 1.040726235692997 
model 	 1091.038484913678 1.369049569114939 
theme 	 3170.1956854861423 1.040726235692997 
sequence 	 4562.601798087973 1.040726235692997 
mental 	 2803.687689514224 1.040726235692997 
abilities 	 1824.7439525139278 1.369049569114939 
retarded 	 4072.388012784671 1.040726235692997 
analyzes 	 561.3038102112122 1.5299351047048948 
ratio 	 4211.661255292048 1.040726235692997 
content 	 2161.005546095183 1.040726235692997 
level 	 309.58881092045465 1.6886942851740514 
van 	 1988.3739867630743 1.040726235692997 
evaluation 	 1101.7914431899048 1.369049569114939 
analyze 	 3740.240771228039 1.040726235692997 
intellectual 	 2970.9250735426363 1.040726235692997 
potential 	 2140.3514058252676 1.040726235692997 
adjustment 	 3839.64928876395 1.040726235692997 
oral 	 3416.749181007134 1.040726235692997 
storytelling 	 5518.293031432717 1.040726235692997 
book 	 1683.9114306336362 1.040726235692997 
smith's 	 4562.601798087973 1.040726235692997 
listening 	 2281.3008990439866 1.369049569114939 
summarizing 	 5095.392923675901 1.040726235692997 
developing 	 2447.243176162119 1.040726235692997 
positive 	 1346.8983358415558 1.369049569114939 
skills 	 576.7916110838412 1.6886942851740514 
stuttering 	 5518.293031432717 1.040726235692997 
treatment 	 1710.656485763347 1.040726235692997 
modalities 	 5518.293031432717 1.040726235692997 
context 	 2563.2515135820836 1.040726235692997 
causes 	 2294.3357525799934 1.040726235692997 
failure 	 2294.3357525799934 1.040726235692997 
mathematics 	 1870.1203856140196 1.369049569114939 
oriented 	 1824.7439525139278 1.369049569114939 
efficacy 	 4372.440414351878 1.040726235692997 
math 	 1246.7469237426799 1.5299351047048948 
reliance 	 4211.661255292048 1.040726235692997 
packages 	 4072.388012784671 1.040726235692997 
lack 	 1135.448281963148 1.369049569114939 
individual 	 1752.1056485447907 1.040726235692997 
involvement 	 2475.0581578688134 1.040726235692997 
day 	 181.0669421332953 1.7933731562402457 
care 	 257.699628569909 1.7933731562402457 
centers 	 3116.696779439927 1.040726235692997 
demands 	 3226.58779727104 1.040726235692997 
brookline 	 6241.2455407567395 1.040726235692997 
extended 	 3065.808638211209 1.040726235692997 
drug 	 2729.1559900808475 1.040726235692997 
activities 	 374.28712896463554 1.6886942851740514 
fourth 	 1485.4625367713181 1.369049569114939 
graders 	 4562.601798087973 1.040726235692997 
grades 	 4372.440414351878 1.040726235692997 
story 	 1196.872135057952 1.369049569114939 
hour 	 3170.1956854861423 1.040726235692997 
introducing 	 4072.388012784671 1.040726235692997 
olds 	 3120.6227703783698 1.369049569114939 
preschool 	 2759.1465157163584 1.369049569114939 
study 	 253.08429548781024 1.6886942851740514 
differences 	 1040.3675900951007 1.369049569114939 
maturation 	 5518.293031432717 1.040726235692997 
solution 	 1441.979027709603 1.369049569114939 
reviews 	 2225.5415921731487 1.040726235692997 
experiences 	 1313.2414970683124 1.369049569114939 
sequential 	 2759.1465157163584 1.369049569114939 
series 	 2367.989875184147 1.040726235692997 
lessons 	 4211.661255292048 1.040726235692997 
develop 	 1171.4280644435933 1.369049569114939 
technique 	 2803.687689514224 1.040726235692997 
nutrition 	 4795.340522108694 1.040726235692997 
investigation 	 2120.098342276311 1.040726235692997 
hypothesizes 	 4072.388012784671 1.040726235692997 
eating 	 2036.1940063923355 1.369049569114939 
habits 	 1744.3543729840126 1.369049569114939 
achieve 	 2729.1559900808475 1.040726235692997 
rates 	 2729.1559900808475 1.040726235692997 
poor 	 2342.8561288871865 1.040726235692997 
evidenced 	 4072.388012784671 1.040726235692997 
survey 	 2533.017512623281 1.040726235692997 
reports 	 2659.596886478732 1.040726235692997 
comparative 	 2659.596886478732 1.040726235692997 
usage 	 3170.1956854861423 1.040726235692997 
significance 	 2503.635287947017 1.040726235692997 
exist 	 3065.808638211209 1.040726235692997 
levels 	 2393.744270115904 1.040726235692997 
pick 	 5095.392923675901 1.040726235692997 
activity 	 2100.231074921877 1.040726235692997 
perspectives 	 3226.58779727104 1.040726235692997 
foundations 	 3649.4879050278555 1.040726235692997 
educating 	 2036.1940063923355 1.369049569114939 
worker 	 2926.5353957038324 1.040726235692997 
citizen 	 3349.435503460648 1.040726235692997 
joel 	 4562.601798087973 1.040726235692997 
spring 	 3349.435503460648 1.040726235692997 
modern 	 1752.1056485447907 1.040726235692997 
william 	 2447.243176162119 1.040726235692997 
ragan 	 6241.2455407567395 1.040726235692997 
classification 	 1138.916393669045 1.5299351047048948 
justification 	 3416.749181007134 1.040726235692997 
definition 	 2203.5828863798097 1.040726235692997 
relating 	 3286.204022906106 1.040726235692997 
designed 	 1970.8441623590886 1.040726235692997 
discrimination 	 2843.050851600334 1.040726235692997 
sexism 	 4372.440414351878 1.040726235692997 
past 	 1795.2704290026477 1.040726235692997 
decade 	 2803.687689514224 1.040726235692997 
observes 	 1619.9036195631634 1.040726235692997 
teachers 	 3226.58779727104 1.040726235692997 
traditionally 	 4072.388012784671 1.040726235692997 
paid 	 2765.756236644002 1.040726235692997 
attention 	 2225.5415921731487 1.040726235692997 
males 	 4795.340522108694 1.040726235692997 
females 	 5095.392923675901 1.040726235692997 
classroom 	 1216.4959683426187 1.5299351047048948 
setting 	 2420.1507438435183 1.040726235692997 
major 	 1397.145832952288 1.040726235692997 
introduction 	 2140.3514058252676 1.040726235692997 
traditional 	 2203.5828863798097 1.040726235692997 
counseling 	 3286.204022906106 1.040726235692997 
services 	 1469.8219901777113 1.040726235692997 
rationale 	 3566.0033609243565 1.040726235692997 
support 	 1448.5355370663624 1.040726235692997 
curricula 	 4211.661255292048 1.040726235692997 
effects 	 1632.394786824888 1.040726235692997 
age 	 2024.3430684053037 1.040726235692997 
practice 	 2563.2515135820836 1.040726235692997 
evolution 	 2393.744270115904 1.040726235692997 
active 	 3226.58779727104 1.040726235692997 
focusing 	 2120.098342276311 1.040726235692997 
piaget 	 5518.293031432717 1.040726235692997 
plato 	 4211.661255292048 1.040726235692997 
thomas 	 3017.2882619040165 1.040726235692997 
aquinas 	 4562.601798087973 1.040726235692997 
franciscans 	 6241.2455407567395 1.040726235692997 
comenius 	 6241.2455407567395 1.040726235692997 
rosseau 	 5518.293031432717 1.040726235692997 
classical 	 2926.5353957038324 1.040726235692997 
mythology 	 4562.601798087973 1.040726235692997 
instructional 	 2036.1940063923355 1.369049569114939 
fifth 	 3649.4879050278555 1.040726235692997 
analytical 	 3740.240771228039 1.040726235692997 
tools 	 3286.204022906106 1.040726235692997 
imaginative 	 4795.340522108694 1.040726235692997 
telling 	 3566.0033609243565 1.040726235692997 
biology 	 5095.392923675901 1.040726235692997 
reptiles 	 5518.293031432717 1.040726235692997 
amphibians 	 6241.2455407567395 1.040726235692997 
manual 	 3566.0033609243565 1.040726235692997 
outline 	 2926.5353957038324 1.040726235692997 
objectives 	 2475.0581578688134 1.040726235692997 
employed 	 2926.5353957038324 1.040726235692997 
presentation 	 3226.58779727104 1.040726235692997 
reform 	 1060.0491711381555 1.369049569114939 
looking 	 2342.8561288871865 1.040726235692997 
challenge 	 3017.2882619040165 1.040726235692997 
posed 	 4072.388012784671 1.040726235692997 
nation 	 2803.687689514224 1.040726235692997 
risk 	 2475.0581578688134 1.040726235692997 
report 	 1645.0373658601236 1.040726235692997 
viewpoint 	 3839.64928876395 1.040726235692997 
looks 	 1810.0650032992583 1.040726235692997 
cross 	 2843.050851600334 1.040726235692997 
section 	 2659.596886478732 1.040726235692997 
aids 	 1532.9043191056046 1.369049569114939 
guideline 	 6241.2455407567395 1.040726235692997 
discussion 	 1547.9440546022734 1.040726235692997 
concernining 	 6241.2455407567395 1.040726235692997 
transmission 	 3740.240771228039 1.040726235692997 
disease 	 2729.1559900808475 1.040726235692997 
top 	 974.2457251954725 1.040726235692997 
experienced 	 1265.4214774390512 1.040726235692997 
microsoft 	 674.0848497958714 1.369049569114939 
internet 	 1079.68897509231 1.040726235692997 
explorer 	 1397.145832952288 1.040726235692997 
msie30 	 1397.145832952288 1.040726235692997 
http 	 457.625466164556 1.040726235692997 
www 	 453.5591842110254 1.040726235692997 
com 	 167.81107571952975 1.5299351047048948 
htm 	 684.2706967092066 1.040726235692997 
start 	 1125.0439468454576 1.040726235692997 
send 	 1102.119947137775 1.040726235692997 
comments 	 393.5259918295263 1.5299351047048948 
mailto 	 757.6778677317635 1.040726235692997 
updated 	 1117.3464949340373 1.040726235692997 
copyright 	 813.4665661356419 1.040726235692997 
asm 	 1397.145832952288 1.040726235692997 
communications 	 1117.3464949340373 1.040726235692997 
rights 	 960.9589213096133 1.040726235692997 
reserved 	 1156.4147326579387 1.040726235692997 
