term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 1295.340383954806 1.078416427708074 
international 	 105.78514474106395 1.87040076672713 
specific 	 782.2992545059138 1.2188222478538244 
paper 	 832.3363345518254 1.2188222478538244 
click 	 1784.6170029369878 0.8764792159819955 
catalog 	 3803.52270149955 0.5612123475961115 
button 	 3470.8856044628237 0.5612123475961115 
title 	 1676.2304991797819 0.8764792159819955 
description 	 3544.3325654252485 0.5612123475961115 
written 	 3194.390772850478 0.5612123475961115 
pgs 	 25.89436358702392 1.9661698251296755 
pages 	 3375.762328453327 0.5612123475961115 
footnotes 	 3858.260174466564 0.5612123475961115 
sources 	 3375.762328453327 0.5612123475961115 
price 	 1664.6726691036508 0.8764792159819955 
local 	 1513.447515685203 1.078416427708074 
sub 	 5492.625325710584 0.8764792159819955 
sahara 	 14172.324900847354 0.5612123475961115 
trade 	 128.9608532856804 1.8985947316933494 
pre 	 3293.1632923821717 0.8764792159819955 
colonial 	 9703.493837059674 0.5612123475961115 
africa 	 3953.8305467366104 0.8764792159819955 
notes 	 2559.3036487788268 0.8764792159819955 
nature 	 2456.3881557510285 0.8764792159819955 
africa's 	 12690.419766302215 0.5612123475961115 
market 	 261.0335988222488 1.7824015752829312 
language 	 6252.510459058674 0.5612123475961115 
purpose 	 5481.705575267225 0.5612123475961115 
economy 	 132.7632342967917 1.8898836336506815 
italy 	 7492.525546071626 0.5612123475961115 
examines 	 134.00072937463509 1.837553115029747 
conditions 	 1827.2351917557417 1.078416427708074 
incomes 	 12161.504930042951 0.5612123475961115 
related 	 1152.7755381421987 1.2188222478538244 
material 	 2790.026988339189 0.8764792159819955 
nigeria's 	 14172.324900847354 0.5612123475961115 
agricultural 	 2131.809889609472 1.2188222478538244 
commerce 	 9918.481064277621 0.5612123475961115 
marketing 	 6806.761700907295 0.5612123475961115 
myth 	 8817.581671711696 0.5612123475961115 
free 	 244.73559497643137 1.7080670360133974 
economic 	 61.09669072789579 1.9302995092417845 
racial 	 8974.430680616766 0.5612123475961115 
repression 	 10679.599795497814 0.5612123475961115 
third 	 737.1051403336024 1.5146188934993026 
world 	 110.91212812644822 1.837553115029747 
people 	 3399.2523353381557 0.5612123475961115 
afn 	 421.03280206359443 1.5918860339578493 
development 	 116.40559753287334 1.837553115029747 
hausa 	 17359.39915027354 0.5612123475961115 
village 	 7216.03071445928 0.5612123475961115 
tudo 	 12690.419766302215 0.5612123475961115 
overcome 	 11326.939237860335 0.5612123475961115 
customs 	 10150.684959238552 0.5612123475961115 
tradition 	 7397.40227006213 0.5612123475961115 
culture 	 5681.853895450871 0.5612123475961115 
play 	 2405.3435714864268 1.078416427708074 
role 	 633.920450249925 1.4012612692701498 
nigerian 	 3543.0812252118385 1.2188222478538244 
oil 	 400.89059524773774 1.750656566033802 
dollar 	 580.3008924843637 1.6479313505614175 
today's 	 9140.247239166456 0.5612123475961115 
discusses 	 559.1500507741952 1.4638665253670187 
nigera's 	 17359.39915027354 0.5612123475961115 
emergence 	 2329.0298167639835 1.2188222478538244 
colonialism 	 11714.313807864077 0.5612123475961115 
major 	 1943.0105759322087 0.8764792159819955 
producer 	 14172.324900847354 0.5612123475961115 
resultant 	 8668.77982469341 0.5612123475961115 
effects 	 648.620363865087 1.4638665253670187 
underdeveloped 	 3775.6464126201117 1.078416427708074 
countries 	 322.5991163387717 1.723793036338326 
crisis 	 1168.3164618117669 1.3221019074725848 
crushing 	 17359.39915027354 0.5612123475961115 
impact 	 603.750452256307 1.5565933948529356 
opec 	 1667.219901083092 1.5146188934993026 
increased 	 3522.667211946375 0.8764792159819955 
prices 	 2005.3600955827224 1.2188222478538244 
financially 	 12690.419766302215 0.5612123475961115 
burdened 	 17359.39915027354 0.5612123475961115 
norwegian 	 7674.28958973457 0.8764792159819955 
fisheries 	 17359.39915027354 0.5612123475961115 
critical 	 5681.853895450871 0.5612123475961115 
historical 	 805.7276888174505 1.4012612692701498 
overview 	 1258.6286132720873 1.2188222478538244 
exporting 	 4053.834976680984 1.078416427708074 
allowances 	 15348.57917946914 0.5612123475961115 
structure 	 2538.128090218445 0.8764792159819955 
planning 	 1721.031571423161 1.2188222478538244 
france 	 3795.4369737413895 0.8764792159819955 
french 	 7045.33442389275 0.5612123475961115 
developments 	 1098.953409465039 1.4638665253670187 
domestic 	 1263.2542534899685 1.3221019074725848 
standpoints 	 15348.57917946914 0.5612123475961115 
polish 	 4751.672758438014 0.8764792159819955 
foreign 	 133.4484756986846 1.8558241974496326 
trading 	 1164.5149083819917 1.5146188934993026 
capabilities 	 10403.104963885467 0.5612123475961115 
future 	 629.1142425795131 1.4638665253670187 
forecasts 	 11326.939237860335 0.5612123475961115 
prospects 	 1232.9003783436883 1.4012612692701498 
multinational 	 1830.8751085701945 1.4012612692701498 
corporations 	 1523.374539861076 1.4012612692701498 
latin 	 979.731296856855 1.5565933948529356 
america 	 946.9756492418119 1.4012612692701498 
analysis 	 142.76936023495904 1.8139790947621257 
based 	 713.8468011747952 1.3221019074725848 
investigation 	 5896.8411226688195 0.5612123475961115 
employment 	 7397.40227006213 0.5612123475961115 
cheap 	 13337.759208664736 0.5612123475961115 
labor 	 893.215779865525 1.4638665253670187 
exploitation 	 5857.156903932038 0.8764792159819955 
natural 	 3258.2097938167444 0.8764792159819955 
resources 	 5433.754070306763 0.5612123475961115 
balance 	 2435.0997654171774 1.078416427708074 
payments 	 2673.813460776963 1.078416427708074 
word 	 8263.330429863076 0.5612123475961115 
deficits 	 11714.313807864077 0.5612123475961115 
capital 	 756.306855656366 1.5565933948529356 
outflow 	 15348.57917946914 0.5612123475961115 
primarily 	 2497.5085153572086 1.078416427708074 
petroleum 	 2432.3009860085904 1.3221019074725848 
aspects 	 2740.8527876336125 0.8764792159819955 
energy 	 2063.3736525708864 1.078416427708074 
petro 	 17359.39915027354 0.5612123475961115 
politics 	 3064.522508814874 0.8764792159819955 
finance 	 3846.3369331276363 0.8764792159819955 
growth 	 534.0165309011703 1.5918860339578493 
europe 	 1190.634597948054 1.3221019074725848 
look 	 4647.139883084609 0.5612123475961115 
european 	 189.02433018162844 1.837553115029747 
capitalism 	 2479.6202660694053 1.2188222478538244 
communism 	 9503.345516876028 0.5612123475961115 
war 	 2397.9708650514467 0.8764792159819955 
unionism 	 7086.162450423677 0.8764792159819955 
industrial 	 716.7656974892676 1.5146188934993026 
revolution 	 1664.4899634722526 1.2188222478538244 
impacted 	 15348.57917946914 0.5612123475961115 
emphasizes 	 12161.504930042951 0.5612123475961115 
britain 	 4408.790835855848 0.8764792159819955 
germany 	 1097.7210974607237 1.4012612692701498 
russia 	 1446.8391077976448 1.2188222478538244 
effect 	 415.95514672363106 1.621974694197344 
production 	 1063.5775037127773 1.4012612692701498 
nigeria 	 5663.469618930168 0.8764792159819955 
tracing 	 10679.599795497814 0.5612123475961115 
industries 	 4658.059633527967 0.8764792159819955 
charts 	 9140.247239166456 0.5612123475961115 
graphs 	 3559.8665984992713 1.078416427708074 
russian 	 5953.17298974027 0.5612123475961115 
wheat 	 3172.6049415755538 1.2188222478538244 
sales 	 7907.661093473221 0.5612123475961115 
controversial 	 8392.284993081066 0.5612123475961115 
deals 	 6316.271267449842 0.5612123475961115 
assessment 	 7590.873947482779 0.5612123475961115 
implications 	 1303.283917526698 1.3221019074725848 
ramifications 	 3383.5616530795173 1.078416427708074 
creation 	 2243.802271617145 1.078416427708074 
bank 	 834.5117584369764 1.4638665253670187 
looks 	 559.3904947875943 1.5565933948529356 
post 	 1911.3751933047135 1.078416427708074 
monetary 	 1040.3104963885469 1.5918860339578493 
fund 	 2005.3600955827224 1.2188222478538244 
aimed 	 4263.619779218944 0.8764792159819955 
reconstruction 	 10985.250651421167 0.5612123475961115 
stabilization 	 6345.2098831511075 0.8764792159819955 
imports 	 4053.834976680984 1.078416427708074 
american 	 178.69176198149992 1.750656566033802 
markets 	 1238.3971178133445 1.4638665253670187 
current 	 584.0232288050322 1.4638665253670187 
imbalance 	 13337.759208664736 0.5612123475961115 
exports 	 5201.552481942734 0.8764792159819955 
resulting 	 7129.427268362056 0.5612123475961115 
unemployment 	 4851.746918529837 0.8764792159819955 
inferior 	 13337.759208664736 0.5612123475961115 
quality 	 3158.135633724921 0.8764792159819955 
merchandise 	 11714.313807864077 0.5612123475961115 
separate 	 7492.525546071626 0.5612123475961115 
theoretical 	 9703.493837059674 0.5612123475961115 
framework 	 9316.119267055934 0.5612123475961115 
explain 	 9316.119267055934 0.5612123475961115 
direct 	 1612.0394036616287 1.2188222478538244 
investment 	 335.49211542346427 1.7824015752829312 
distinct 	 9918.481064277621 0.5612123475961115 
objectives 	 2294.708761897548 1.078416427708074 
obtained 	 8974.430680616766 0.5612123475961115 
fund's 	 15348.57917946914 0.5612123475961115 
failure 	 3190.732511138332 0.8764792159819955 
achieve 	 1897.7184868706947 1.2188222478538244 
goal 	 7798.176401994981 0.5612123475961115 
due 	 1395.0134941695944 1.2188222478538244 
policies 	 679.2192587883454 1.5146188934993026 
nations 	 307.70695465021095 1.8139790947621257 
inability 	 8817.581671711696 0.5612123475961115 
cope 	 11714.313807864077 0.5612123475961115 
gold 	 4851.746918529837 0.8764792159819955 
standard 	 1547.5302394281648 1.2188222478538244 
money 	 5481.705575267225 0.5612123475961115 
withdrawal 	 11714.313807864077 0.5612123475961115 
system 	 447.0281454319508 1.4638665253670187 
ussr 	 2669.8999488744535 1.2188222478538244 
ineptness 	 17359.39915027354 0.5612123475961115 
persistent 	 15348.57917946914 0.5612123475961115 
soviet 	 605.2690776262737 1.621974694197344 
result 	 2602.6053718274393 0.8764792159819955 
reliance 	 2928.578451966019 1.2188222478538244 
applied 	 7045.33442389275 0.5612123475961115 
social 	 744.6611218219481 1.3221019074725848 
theory 	 1407.6268555713773 1.2188222478538244 
sound 	 7692.6738662552725 0.5612123475961115 
productivity 	 10403.104963885467 0.5612123475961115 
techniques 	 5787.356431190579 0.5612123475961115 
operations 	 3158.135633724921 0.8764792159819955 
west 	 1290.3964653550868 1.2188222478538244 
power 	 696.5501644847097 1.4012612692701498 
german 	 3481.805354906182 0.8764792159819955 
past 	 1248.341206744171 1.2188222478538244 
decades 	 4959.2405321388105 0.8764792159819955 
governmental 	 2599.3921339983267 1.078416427708074 
disregard 	 17359.39915027354 0.5612123475961115 
bank's 	 12690.419766302215 0.5612123475961115 
safeguard 	 17359.39915027354 0.5612123475961115 
powers 	 3795.4369737413895 0.8764792159819955 
united 	 307.67695697862206 1.6705524718140272 
conference 	 3258.2097938167444 0.8764792159819955 
efforts 	 1370.4263938168062 1.2188222478538244 
resolve 	 9918.481064277621 0.5612123475961115 
act 	 2647.2396627235657 0.8764792159819955 
export 	 997.158964512974 1.5565933948529356 
credit 	 2321.2035699374546 1.078416427708074 
insurance 	 6731.406814851435 0.5612123475961115 
british 	 1782.356817090514 1.2188222478538244 
activity 	 2920.7911545294173 0.8764792159819955 
focuses 	 2893.6782155952897 0.8764792159819955 
trends 	 1188.2378780603426 1.4012612692701498 
evaluate 	 9918.481064277621 0.5612123475961115 
exchange 	 362.3224360890865 1.7622196687604206 
risks 	 4487.215340308383 0.8764792159819955 
emphasis 	 3095.0604788563296 0.8764792159819955 
translation 	 12161.504930042951 0.5612123475961115 
conversion 	 12161.504930042951 0.5612123475961115 
processes 	 3746.262773035813 0.8764792159819955 
methods 	 1611.455377634901 1.078416427708074 
union 	 603.750452256307 1.5565933948529356 
note 	 7907.661093473221 0.5612123475961115 
differences 	 2893.6782155952897 0.8764792159819955 
similarities 	 7798.176401994981 0.5612123475961115 
marshall 	 10403.104963885467 0.5612123475961115 
plan 	 1312.375420076574 1.2188222478538244 
outgrowth 	 12690.419766302215 0.5612123475961115 
appraisal 	 11326.939237860335 0.5612123475961115 
effectiveness 	 3481.805354906182 0.8764792159819955 
policy 	 512.3446836187549 1.5565933948529356 
containment 	 13337.759208664736 0.5612123475961115 
yen 	 5116.1930598230465 1.078416427708074 
japan's 	 3334.439802166184 1.2188222478538244 
particularly 	 860.2643102367244 1.4012612692701498 
regard 	 1134.460283484549 1.4012612692701498 
cities 	 4334.389912346705 0.8764792159819955 
evolved 	 10985.250651421167 0.5612123475961115 
wwi 	 15348.57917946914 0.5612123475961115 
force 	 6381.465022276664 0.5612123475961115 
plans 	 5034.514453088349 0.5612123475961115 
migration 	 11714.313807864077 0.5612123475961115 
patterns 	 1721.031571423161 1.2188222478538244 
caribbean 	 1667.219901083092 1.5146188934993026 
unified 	 6080.7524650214755 0.8764792159819955 
view 	 2379.009810738001 0.8764792159819955 
indies 	 14172.324900847354 0.5612123475961115 
hawkin's 	 17359.39915027354 0.5612123475961115 
changing 	 1488.2932474350675 1.2188222478538244 
rural 	 3775.6464126201117 1.078416427708074 
kenya's 	 8679.69957513677 0.8764792159819955 
actual 	 7305.299296251533 0.5612123475961115 
rate 	 1042.0850765097791 1.4012612692701498 
census 	 13337.759208664736 0.5612123475961115 
data 	 4873.306314888243 0.5612123475961115 
change 	 2323.5699415423046 0.8764792159819955 
composition 	 12690.419766302215 0.5612123475961115 
centers 	 4334.389912346705 0.8764792159819955 
green 	 7798.176401994981 0.5612123475961115 
india 	 1794.8861361233533 1.3221019074725848 
china 	 1409.0668847785503 1.3221019074725848 
absence 	 8527.239558437888 0.5612123475961115 
food 	 6252.510459058674 0.5612123475961115 
answer 	 8974.430680616766 0.5612123475961115 
cries 	 14172.324900847354 0.5612123475961115 
starving 	 15348.57917946914 0.5612123475961115 
millions 	 8974.430680616766 0.5612123475961115 
changes 	 1198.9854325257234 1.2188222478538244 
discussion 	 2152.7256483227206 0.8764792159819955 
settlements 	 13337.759208664736 0.5612123475961115 
functions 	 2405.3435714864268 1.078416427708074 
scholarly 	 15348.57917946914 0.5612123475961115 
explanation 	 2530.291315827593 1.078416427708074 
organization 	 848.3380976508547 1.3221019074725848 
effective 	 6069.228465454612 0.5612123475961115 
unions 	 4959.2405321388105 0.8764792159819955 
pros 	 8668.77982469341 0.5612123475961115 
cons 	 8668.77982469341 0.5612123475961115 
corruption 	 8527.239558437888 0.5612123475961115 
time 	 922.0329134380281 1.078416427708074 
getting 	 8139.864988434149 0.5612123475961115 
wage 	 8668.77982469341 0.5612123475961115 
increases 	 8817.581671711696 0.5612123475961115 
brief 	 2815.2537111427546 0.8764792159819955 
recounting 	 14172.324900847354 0.5612123475961115 
shortcomings 	 11714.313807864077 0.5612123475961115 
successes 	 10403.104963885467 0.5612123475961115 
reactions 	 8817.581671711696 0.5612123475961115 
presence 	 8527.239558437888 0.5612123475961115 
island 	 8527.239558437888 0.5612123475961115 
papua 	 15348.57917946914 0.5612123475961115 
guinea 	 15348.57917946914 0.5612123475961115 
western 	 1706.2024325192178 1.078416427708074 
ideas 	 5896.8411226688195 0.5612123475961115 
happy 	 11714.313807864077 0.5612123475961115 
remote 	 9503.345516876028 0.5612123475961115 
islands 	 1983.6962128555244 1.3221019074725848 
plight 	 10150.684959238552 0.5612123475961115 
developing 	 1701.6904252268237 1.2188222478538244 
influence 	 4993.364826976684 0.5612123475961115 
japanese 	 918.1478255403417 1.5565933948529356 
surplus 	 12690.419766302215 0.5612123475961115 
consequences 	 2376.475756120685 1.078416427708074 
japan 	 821.9335855624588 1.5565933948529356 
collection 	 8392.284993081066 0.5612123475961115 
particular 	 5481.705575267225 0.5612123475961115 
references 	 10985.250651421167 0.5612123475961115 
south 	 1720.5286204734489 1.078416427708074 
peru 	 6080.7524650214755 0.8764792159819955 
argentina 	 6345.2098831511075 0.8764792159819955 
brazil 	 2026.917488340492 1.4012612692701498 
balances 	 6345.2098831511075 0.8764792159819955 
federation 	 9703.493837059674 0.5612123475961115 
malaysia 	 6668.879604332368 0.8764792159819955 
continued 	 6657.95985388901 0.5612123475961115 
developed 	 964.5594051984299 1.4012612692701498 
pacific 	 4408.790835855848 0.8764792159819955 
attention 	 6190.120957712659 0.5612123475961115 
land 	 2195.4421949214475 1.078416427708074 
transportation 	 7492.525546071626 0.5612123475961115 
dependency 	 3775.6464126201117 1.078416427708074 
relationships 	 7492.525546071626 0.5612123475961115 
industrialized 	 2669.8999488744535 1.2188222478538244 
controllers 	 12690.419766302215 0.5612123475961115 
satellites 	 5075.342479619276 0.8764792159819955 
population 	 2003.5401371754958 1.078416427708074 
low 	 5734.125579914141 0.5612123475961115 
respect 	 1721.031571423161 1.2188222478538244 
individual 	 4873.306314888243 0.5612123475961115 
imperialism 	 5339.799897748907 0.8764792159819955 
ldc's 	 5786.466383424514 1.078416427708074 
instability 	 6668.879604332368 0.8764792159819955 
inflation 	 1940.698767411935 1.3221019074725848 
stagnation 	 12690.419766302215 0.5612123475961115 
brazil's 	 17359.39915027354 0.5612123475961115 
satellite 	 10150.684959238552 0.5612123475961115 
status 	 799.3236216838155 1.4012612692701498 
relation 	 1460.3955772647087 1.2188222478538244 
cuba 	 4959.2405321388105 0.8764792159819955 
postwar 	 17359.39915027354 0.5612123475961115 
commodity 	 4230.139922100739 1.078416427708074 
castro 	 13337.759208664736 0.5612123475961115 
agrarian 	 3775.6464126201117 1.078416427708074 
reform 	 1965.613707556273 1.078416427708074 
greece 	 2991.476893538922 1.078416427708074 
tenth 	 15348.57917946914 0.5612123475961115 
community 	 343.9436811688563 1.6705524718140272 
private 	 1395.0134941695944 1.2188222478538244 
enterprise 	 2425.8734592649184 1.2188222478538244 
integration 	 1336.9067303884815 1.4012612692701498 
embargo 	 4724.108300282451 1.078416427708074 
dynamics 	 2530.291315827593 1.078416427708074 
support 	 4028.956465033094 0.5612123475961115 
asian 	 2479.6202660694053 1.2188222478538244 
common 	 743.6015348078399 1.4638665253670187 
validity 	 10679.599795497814 0.5612123475961115 
sanctions 	 11326.939237860335 0.5612123475961115 
cotton 	 10679.599795497814 0.5612123475961115 
demand 	 2321.2035699374546 1.078416427708074 
budget 	 2635.8870311577402 1.078416427708074 
regulations 	 2497.5085153572086 1.078416427708074 
coffee 	 3172.6049415755538 1.2188222478538244 
consumption 	 4851.746918529837 0.8764792159819955 
competition 	 2530.291315827593 1.078416427708074 
tea 	 11714.313807864077 0.5612123475961115 
underdevelopment 	 8679.69957513677 0.8764792159819955 
dependencia 	 17359.39915027354 0.5612123475961115 
distribution 	 6963.610709812364 0.5612123475961115 
nationalization 	 15348.57917946914 0.5612123475961115 
industry 	 326.8219009971387 1.6904421860907735 
panama 	 15348.57917946914 0.5612123475961115 
tax 	 3442.063142846322 0.8764792159819955 
regulation 	 3953.8305467366104 0.8764792159819955 
haven 	 15348.57917946914 0.5612123475961115 
financial 	 609.1632893610304 1.5146188934993026 
institutions 	 2149.385871548838 1.078416427708074 
laws 	 1911.3751933047135 1.078416427708074 
banking 	 897.4430680616766 1.5918860339578493 
systems 	 1143.8766534899853 1.2188222478538244 
guaranteeing 	 13337.759208664736 0.5612123475961115 
confidence 	 8974.430680616766 0.5612123475961115 
zone 	 4751.672758438014 0.8764792159819955 
people's 	 4751.672758438014 0.8764792159819955 
republic 	 819.1607971305916 1.4638665253670187 
yugoslavia 	 8974.430680616766 0.5612123475961115 
transitions 	 14172.324900847354 0.5612123475961115 
economies 	 1673.4734011234395 1.4638665253670187 
communist 	 6190.120957712659 0.5612123475961115 
financing 	 2797.4283310270216 1.078416427708074 
companies 	 3158.135633724921 0.8764792159819955 
relations 	 573.5095401578163 1.5565933948529356 
underpricing 	 17359.39915027354 0.5612123475961115 
producers 	 11714.313807864077 0.5612123475961115 
lesser 	 4445.919736221579 1.078416427708074 
product 	 7492.525546071626 0.5612123475961115 
lower 	 6516.419587633489 0.5612123475961115 
costs 	 6190.120957712659 0.5612123475961115 
contribution 	 8668.77982469341 0.5612123475961115 
brazilian 	 15348.57917946914 0.5612123475961115 
agreement 	 2003.5401371754958 1.078416427708074 
import 	 1330.8741810079907 1.4638665253670187 
documents 	 3608.01535722964 0.8764792159819955 
cruzeiro 	 8679.69957513677 0.8764792159819955 
sdr 	 8679.69957513677 0.8764792159819955 
permits 	 12161.504930042951 0.5612123475961115 
inspection 	 11326.939237860335 0.5612123475961115 
devaluation 	 2538.083953260443 1.3221019074725848 
indexing 	 17359.39915027354 0.5612123475961115 
joint 	 3652.6496481257664 0.8764792159819955 
ventures 	 5201.552481942734 0.8764792159819955 
advantages 	 1202.6717857432134 1.4012612692701498 
disadvantages 	 2375.836379219007 1.2188222478538244 
equity 	 11714.313807864077 0.5612123475961115 
progress 	 2435.0997654171774 1.078416427708074 
regional 	 3564.713634181028 0.8764792159819955 
modern 	 1218.3265787220607 1.2188222478538244 
frances 	 17359.39915027354 0.5612123475961115 
moulder 	 17359.39915027354 0.5612123475961115 
industrialization 	 2600.776240971367 1.2188222478538244 
compared 	 3064.522508814874 0.8764792159819955 
china's 	 11714.313807864077 0.5612123475961115 
iran 	 8817.581671711696 0.5612123475961115 
saudi 	 11326.939237860335 0.5612123475961115 
arabia 	 10985.250651421167 0.5612123475961115 
vast 	 9703.493837059674 0.5612123475961115 
increase 	 2023.0761551515373 1.078416427708074 
profits 	 4751.672758438014 0.8764792159819955 
revenues 	 12690.419766302215 0.5612123475961115 
respective 	 4487.215340308383 0.8764792159819955 
includes 	 360.994048265186 1.621974694197344 
finally 	 7798.176401994981 0.5612123475961115 
conclusions 	 8974.430680616766 0.5612123475961115 
positions 	 7397.40227006213 0.5612123475961115 
assesses 	 9918.481064277621 0.5612123475961115 
demands 	 4487.215340308383 0.8764792159819955 
observation 	 1664.4899634722526 1.2188222478538244 
phenomena 	 9316.119267055934 0.5612123475961115 
investing 	 11714.313807864077 0.5612123475961115 
tremendous 	 10403.104963885467 0.5612123475961115 
examination 	 493.037515982457 1.5565933948529356 
providing 	 5953.17298974027 0.5612123475961115 
significant 	 3095.0604788563296 0.8764792159819955 
rapidly 	 11326.939237860335 0.5612123475961115 
expanding 	 9918.481064277621 0.5612123475961115 
consumer 	 6963.610709812364 0.5612123475961115 
investors 	 3306.160354759207 1.078416427708074 
trilateral 	 14172.324900847354 0.5612123475961115 
commission 	 3258.2097938167444 0.8764792159819955 
committee 	 6069.228465454612 0.5612123475961115 
composed 	 10403.104963885467 0.5612123475961115 
highly 	 7305.299296251533 0.5612123475961115 
influential 	 9703.493837059674 0.5612123475961115 
establish 	 8263.330429863076 0.5612123475961115 
collective 	 8668.77982469341 0.5612123475961115 
bargaining 	 10403.104963885467 0.5612123475961115 
including 	 509.4102660975911 1.3221019074725848 
comparison 	 1573.5289480156778 1.078416427708074 
negotiation 	 14172.324900847354 0.5612123475961115 
global 	 1160.6017849687273 1.4012612692701498 
reach 	 7798.176401994981 0.5612123475961115 
richard 	 8139.864988434149 0.5612123475961115 
barnet 	 17359.39915027354 0.5612123475961115 
ronald 	 11714.313807864077 0.5612123475961115 
muller 	 14172.324900847354 0.5612123475961115 
review 	 1957.025177709683 0.8764792159819955 
fundamental 	 8527.239558437888 0.5612123475961115 
argument 	 4851.746918529837 0.8764792159819955 
book 	 1561.2103100889035 1.078416427708074 
profit 	 4010.7201911654447 0.8764792159819955 
maximization 	 13337.759208664736 0.5612123475961115 
wide 	 3095.0604788563296 0.8764792159819955 
scale 	 8527.239558437888 0.5612123475961115 
endangers 	 15348.57917946914 0.5612123475961115 
stability 	 3167.781838958676 1.078416427708074 
labour 	 12690.419766302215 0.5612123475961115 
party 	 5294.4793254471315 0.5612123475961115 
britains 	 15348.57917946914 0.5612123475961115 
entry 	 9918.481064277621 0.5612123475961115 
opposition 	 6516.419587633489 0.5612123475961115 
veins 	 15348.57917946914 0.5612123475961115 
eduardo 	 14172.324900847354 0.5612123475961115 
galeano 	 17359.39915027354 0.5612123475961115 
observes 	 500.6221796476762 1.5565933948529356 
technology 	 2716.8770351533817 0.8764792159819955 
philip 	 12690.419766302215 0.5612123475961115 
hansen 	 12690.419766302215 0.5612123475961115 
actualities 	 17359.39915027354 0.5612123475961115 
technological 	 2939.193890570565 1.078416427708074 
transfer 	 2465.8007566873766 1.078416427708074 
fixed 	 2243.6076701541915 1.2188222478538244 
floating 	 3904.7712692880255 1.078416427708074 
rates 	 1265.1456579137964 1.4012612692701498 
call 	 5481.705575267225 0.5612123475961115 
opposed 	 7798.176401994981 0.5612123475961115 
proponents 	 15348.57917946914 0.5612123475961115 
restore 	 5492.625325710584 0.8764792159819955 
discipline 	 9140.247239166456 0.5612123475961115 
situations 	 2713.28832947805 1.078416427708074 
federal 	 1290.3964653550868 1.2188222478538244 
fiscal 	 5201.552481942734 0.8764792159819955 
noting 	 2867.0627899570704 0.8764792159819955 
cognition 	 13337.759208664736 0.5612123475961115 
ambiguity 	 12690.419766302215 0.5612123475961115 
condition 	 6884.126285692644 0.5612123475961115 
