term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 378.19831272310256 1.600630422892855 
sociology 	 1126.489613158628 1.1438225105634834 
soc 	 1126.489613158628 1.1438225105634834 
sports 	 1071.8254857551053 1.1438225105634834 
recreation 	 1094.8223734939656 1.1438225105634834 
spt 	 1102.6288803678362 1.1438225105634834 
urban 	 1079.4219492305033 1.1438225105634834 
urb 	 1134.5949381693076 1.1438225105634834 
women's 	 1079.4219492305033 1.1438225105634834 
wom 	 1134.5949381693076 1.1438225105634834 
home 	 378.27190557734986 1.1438225105634834 
page 	 207.88549361630285 1.4553270825183706 
topic 	 559.2305585145648 1.4553270825183706 
search 	 513.8120764098161 1.4553270825183706 
custom 	 551.3144401839181 1.4553270825183706 
reading 	 37.11739121307785 1.9772307272067313 
literacy 	 591.7956265509812 1.7781668595766185 
specific 	 456.81314620235025 1.4553270825183706 
paper 	 243.01581363853708 1.6847343800028034 
click 	 521.0515689374797 1.4553270825183706 
catalog 	 1110.5080069528158 1.1438225105634834 
button 	 1013.3885236056572 1.1438225105634834 
title 	 489.4061471235006 1.4553270825183706 
description 	 1034.8327069683507 1.1438225105634834 
written 	 932.6608013113943 1.1438225105634834 
pgs 	 26.19743286415414 1.9657806491977443 
pages 	 985.6155436745839 1.1438225105634834 
footnotes 	 1126.489613158628 1.1438225105634834 
sources 	 985.6155436745839 1.1438225105634834 
price 	 972.0632545541483 1.1438225105634834 
benefits 	 1789.4867735030668 1.1438225105634834 
programs 	 229.71027558932767 1.7781668595766185 
worldwide 	 2489.683524990311 1.1438225105634834 
overview 	 1469.918559726243 1.1438225105634834 
evaluation 	 894.7433867515334 1.4553270825183706 
third 	 860.8453000517907 1.4553270825183706 
world 	 939.101896990675 1.1438225105634834 
countries 	 1507.019381117902 1.1438225105634834 
looks 	 734.9592798631215 1.4553270825183706 
campaigns 	 1225.1405358737784 1.4553270825183706 
bolivia 	 4137.8694212401615 1.1438225105634834 
chile 	 4137.8694212401615 1.1438225105634834 
china 	 2057.014221660517 1.1438225105634834 
mexico 	 2412.6304288500605 1.1438225105634834 
india 	 2620.249150803999 1.1438225105634834 
cuba 	 2895.881923972129 1.1438225105634834 
tanzania 	 4481.298367807777 1.1438225105634834 
russia 	 1689.72454230211 1.1438225105634834 
role 	 370.1693356509386 1.600630422892855 
governments 	 2132.915720070682 1.1438225105634834 
unesco 	 5068.39402974205 1.1438225105634834 
teachers 	 1310.1245754019994 1.4553270825183706 
kohl 	 3550.773759305888 1.1438225105634834 
discussion 	 314.263809743079 1.6847343800028034 
critique 	 2159.8068675431314 1.1438225105634834 
book 	 1367.471698702483 1.1438225105634834 
challenges 	 1416.5562357789631 1.4553270825183706 
teacher 	 1360.0056910024778 1.4553270825183706 
failing 	 2668.662327326435 1.1438225105634834 
system 	 456.81314620235025 1.4553270825183706 
students 	 351.1420208633235 1.7781668595766185 
approach 	 245.95580001479735 1.8067959466443582 
teaching 	 177.59894323368118 1.8911122268548435 
culturally 	 3420.2081334922 1.1438225105634834 
disadvantaged 	 3550.773759305888 1.1438225105634834 
student 	 662.4528508179338 1.600630422892855 
refers 	 3550.773759305888 1.1438225105634834 
university 	 2033.1534888697252 1.1438225105634834 
chicago 	 2106.8521251799416 1.1438225105634834 
program 	 249.84705121324546 1.6847343800028034 
training 	 1825.5347669157866 1.1438225105634834 
employment 	 2159.8068675431314 1.1438225105634834 
counselors 	 3207.3448127382726 1.1438225105634834 
including 	 371.8291066741293 1.4553270825183706 
charts 	 2668.662327326435 1.1438225105634834 
tables 	 2774.6755094084783 1.1438225105634834 
remedial 	 1235.0667059701225 1.600630422892855 
tests 	 632.752198510455 1.6847343800028034 
slow 	 2720.0113820049555 1.1438225105634834 
readers 	 1653.5535219696146 1.4553270825183706 
entering 	 2531.00879404182 1.1438225105634834 
fourth 	 2412.6304288500605 1.1438225105634834 
grade 	 906.6704606683185 1.600630422892855 
includes 	 289.84673799437587 1.6847343800028034 
supports 	 2833.1124715579263 1.1438225105634834 
modifies 	 4137.8694212401615 1.1438225105634834 
results 	 1469.918559726243 1.1438225105634834 
attained 	 4137.8694212401615 1.1438225105634834 
implementation 	 2106.8521251799416 1.1438225105634834 
procedures 	 1825.5347669157866 1.1438225105634834 
basal 	 2240.6491839038886 1.4553270825183706 
reader 	 944.370823852642 1.600630422892855 
elementary 	 2668.662327326435 1.1438225105634834 
learning 	 172.77052381720407 1.8911122268548435 
discusses 	 380.92619223718293 1.600630422892855 
relative 	 2057.014221660517 1.1438225105634834 
success 	 2081.5666653921617 1.1438225105634834 
cites 	 3037.3767336818305 1.1438225105634834 
chall 	 5068.39402974205 1.1438225105634834 
gates 	 1775.386879652944 1.4553270825183706 
individualized 	 4137.8694212401615 1.1438225105634834 
advocates 	 1481.839048685807 1.4553270825183706 
individual 	 1422.8508957981187 1.1438225105634834 
instruction 	 361.9852404965161 1.8288801376250319 
taught 	 965.2939746573761 1.600630422892855 
kindergarten 	 1183.5912531019624 1.600630422892855 
level 	 314.263809743079 1.6847343800028034 
hypothesis 	 1559.0522279880468 1.4553270825183706 
reviews 	 602.4396703645435 1.600630422892855 
offers 	 1754.9105441444106 1.1438225105634834 
experimental 	 1481.839048685807 1.4553270825183706 
design 	 317.2967733574511 1.739577270680206 
pre 	 640.9994964145005 1.600630422892855 
school 	 524.2370685362858 1.600630422892855 
discussing 	 1334.3311636632175 1.4553270825183706 
parent's 	 3894.202705873503 1.1438225105634834 
effects 	 265.1272069876664 1.739577270680206 
child 	 922.0754504532947 1.4553270825183706 
comparison 	 1378.261653535966 1.1438225105634834 
skills 	 292.75077575983556 1.8288801376250319 
low 	 1674.1828218501473 1.1438225105634834 
income 	 2033.1534888697252 1.1438225105634834 
families 	 2531.00879404182 1.1438225105634834 
previous 	 961.4992446217509 1.4553270825183706 
research 	 194.41265091082968 1.739577270680206 
draws 	 2963.678097371614 1.1438225105634834 
conclusion 	 1004.9732788661961 1.4553270825183706 
pros 	 2531.00879404182 1.1438225105634834 
cons 	 2531.00879404182 1.1438225105634834 
programmed 	 3894.202705873503 1.1438225105634834 
methods 	 235.24693292946588 1.7781668595766185 
method 	 1825.5347669157866 1.1438225105634834 
noting 	 1674.1828218501473 1.1438225105634834 
leading 	 1305.4684154947524 1.1438225105634834 
authorities 	 2187.5798474742046 1.1438225105634834 
field 	 1772.0222372423495 1.1438225105634834 
apa 	 3550.773759305888 1.1438225105634834 
format 	 2963.678097371614 1.1438225105634834 
hypothesizes 	 3307.1070439392292 1.1438225105634834 
increases 	 2574.4542143880753 1.1438225105634834 
child's 	 2833.1124715579263 1.1438225105634834 
academic 	 2308.786262037855 1.1438225105634834 
comprehension 	 1493.766122602592 1.600630422892855 
tested 	 2895.881923972129 1.1438225105634834 
exploration 	 2668.662327326435 1.1438225105634834 
matter 	 2132.915720070682 1.1438225105634834 
word 	 603.1576072125151 1.6847343800028034 
recognition 	 1225.1405358737784 1.4553270825183706 
examination 	 1295.5618698153294 1.1438225105634834 
recognition's 	 5068.39402974205 1.1438225105634834 
essential 	 1040.7833326960808 1.4553270825183706 
aspects 	 800.2420927699654 1.4553270825183706 
theories 	 1738.1377188245463 1.1438225105634834 
hayakawa 	 4481.298367807777 1.1438225105634834 
examines 	 283.6487345423269 1.6847343800028034 
process 	 662.818017469166 1.4553270825183706 
understand 	 1040.7833326960808 1.4553270825183706 
mere 	 3307.1070439392292 1.1438225105634834 
meaning 	 1028.5071108302584 1.4553270825183706 
interpret 	 3705.200117910367 1.1438225105634834 
comprehend 	 3894.202705873503 1.1438225105634834 
full 	 1457.9041738880562 1.1438225105634834 
language 	 130.39534049398475 1.8984951880460266 
relationship 	 1247.6960277222784 1.1438225105634834 
acquisition 	 1481.839048685807 1.4553270825183706 
spoken 	 1102.3690146464096 1.600630422892855 
afn 	 175.61175129160608 1.8067959466443582 
exemplary 	 3705.200117910367 1.1438225105634834 
abstract 	 2833.1124715579263 1.1438225105634834 
variables 	 1225.1405358737784 1.4553270825183706 
findings 	 2412.6304288500605 1.1438225105634834 
approaches 	 2132.915720070682 1.1438225105634834 
mac 	 3550.773759305888 1.1438225105634834 
ginite 	 4481.298367807777 1.1438225105634834 
survey 	 2057.014221660517 1.1438225105634834 
essay 	 2342.0062060786845 1.1438225105634834 
validity 	 3118.1044559760935 1.1438225105634834 
intervening 	 4481.298367807777 1.1438225105634834 
standardized 	 3550.773759305888 1.1438225105634834 
test 	 685.6714072201722 1.600630422892855 
practical 	 2057.014221660517 1.1438225105634834 
application 	 1457.9041738880562 1.1438225105634834 
oral 	 693.6688773521196 1.6847343800028034 
stemmler 	 4481.298367807777 1.1438225105634834 
critical 	 829.4605738446894 1.4553270825183706 
review 	 380.92619223718293 1.600630422892855 
swrl 	 5068.39402974205 1.1438225105634834 
pupils 	 1852.6000589551836 1.4553270825183706 
stresses 	 3705.200117910367 1.1438225105634834 
content 	 877.4552720722053 1.4553270825183706 
phonetics 	 5068.39402974205 1.1438225105634834 
perspective 	 1863.185409813283 1.1438225105634834 
secondary 	 2895.881923972129 1.1438225105634834 
analyzed 	 2531.00879404182 1.1438225105634834 
stress 	 2489.683524990311 1.1438225105634834 
change 	 1356.8174701732726 1.1438225105634834 
analysis 	 347.36771262498644 1.600630422892855 
metropolitan 	 3307.1070439392292 1.1438225105634834 
achievement 	 965.2939746573761 1.600630422892855 
analyzes 	 1367.471698702483 1.1438225105634834 
mat 	 3894.202705873503 1.1438225105634834 
terms 	 1519.7564632456679 1.1438225105634834 
time 	 807.6131103226575 1.1438225105634834 
standardization 	 4481.298367807777 1.1438225105634834 
reliability 	 3705.200117910367 1.1438225105634834 
scoring 	 4481.298367807777 1.1438225105634834 
self 	 766.3440060702228 1.4553270825183706 
concept 	 568.5189263211344 1.600630422892855 
describes 	 1705.5567789634033 1.1438225105634834 
emotional 	 2132.915720070682 1.1438225105634834 
development 	 492.80777183729197 1.4553270825183706 
seen 	 1600.4841855399309 1.1438225105634834 
habits 	 2833.1124715579263 1.1438225105634834 
concludes 	 2531.00879404182 1.1438225105634834 
utilized 	 3118.1044559760935 1.1438225105634834 
positive 	 1093.7899237371023 1.4553270825183706 
stimulus 	 5068.39402974205 1.1438225105634834 
healthy 	 3207.3448127382726 1.1438225105634834 
various 	 517.4163534841754 1.4553270825183706 
levels 	 971.9565660537731 1.4553270825183706 
organizing 	 3037.3767336818305 1.1438225105634834 
classroom 	 1481.839048685807 1.4553270825183706 
varying 	 3420.2081334922 1.1438225105634834 
abilities 	 987.8926991238714 1.600630422892855 
handicapped 	 3118.1044559760935 1.1438225105634834 
experience 	 1519.7564632456679 1.1438225105634834 
stages 	 3037.3767336818305 1.1438225105634834 
structure 	 1482.1058203481716 1.1438225105634834 
building 	 1674.1828218501473 1.1438225105634834 
negative 	 2246.0168096236525 1.1438225105634834 
consequences 	 2081.5666653921617 1.1438225105634834 
safeguards 	 3894.202705873503 1.1438225105634834 
television 	 1066.457860035341 1.4553270825183706 
viewing 	 2774.6755094084783 1.1438225105634834 
limited 	 1789.4867735030668 1.1438225105634834 
extensive 	 1171.0031030393422 1.4553270825183706 
ability 	 903.6595055468154 1.4553270825183706 
impact 	 1586.4838667872557 1.1438225105634834 
effective 	 886.0111186211748 1.4553270825183706 
children's 	 1360.0056910024778 1.4553270825183706 
average 	 2574.4542143880753 1.1438225105634834 
listening 	 3705.200117910367 1.1438225105634834 
assessments 	 3705.200117910367 1.1438225105634834 
recommendations 	 2246.0168096236525 1.1438225105634834 
bookkeeping 	 4481.298367807777 1.1438225105634834 
accounting 	 2531.00879404182 1.1438225105634834 
instructional 	 3307.1070439392292 1.1438225105634834 
vocabulary 	 3705.200117910367 1.1438225105634834 
usage 	 2574.4542143880753 1.1438225105634834 
diagnosing 	 4481.298367807777 1.1438225105634834 
correcting 	 4137.8694212401615 1.1438225105634834 
difficulties 	 2376.5824354373403 1.1438225105634834 
help 	 1457.9041738880562 1.1438225105634834 
absence 	 2489.683524990311 1.1438225105634834 
inhibits 	 5068.39402974205 1.1438225105634834 
read 	 577.1965655094638 1.6847343800028034 
relationships 	 2187.5798474742046 1.1438225105634834 
dynamic 	 2963.678097371614 1.1438225105634834 
effect 	 667.951413654614 1.4553270825183706 
expectations 	 1603.6724063691363 1.4553270825183706 
performance 	 1902.5878630560376 1.1438225105634834 
statement 	 1922.9984892435018 1.1438225105634834 
definitions 	 2574.4542143880753 1.1438225105634834 
procedure 	 2308.786262037855 1.1438225105634834 
measurement 	 3420.2081334922 1.1438225105634834 
techniques 	 1689.72454230211 1.1438225105634834 
data 	 1422.8508957981187 1.1438225105634834 
seeks 	 2895.881923972129 1.1438225105634834 
evaluate 	 2895.881923972129 1.1438225105634834 
structural 	 2412.6304288500605 1.1438225105634834 
developmental 	 1852.6000589551836 1.4553270825183706 
deals 	 1844.1509009065894 1.1438225105634834 
emphasis 	 1807.3190110936307 1.1438225105634834 
curriculum 	 2774.6755094084783 1.1438225105634834 
junior 	 2895.881923972129 1.1438225105634834 
age 	 1643.9296058861862 1.1438225105634834 
children 	 533.4947285133103 1.600630422892855 
motivating 	 4137.8694212401615 1.1438225105634834 
explores 	 2033.1534888697252 1.1438225105634834 
theorists 	 1653.5535219696146 1.4553270825183706 
views 	 1507.019381117902 1.1438225105634834 
motivate 	 3894.202705873503 1.1438225105634834 
grammar 	 2534.197014871025 1.4553270825183706 
feedback 	 2720.0113820049555 1.1438225105634834 
esl 	 4481.298367807777 1.1438225105634834 
critiques 	 3307.1070439392292 1.1438225105634834 
articles 	 2009.9465577323922 1.1438225105634834 
concerning 	 1658.9211476893788 1.1438225105634834 
token 	 1852.6000589551836 1.4553270825183706 
economy 	 852.7783894817017 1.4553270825183706 
improve 	 1079.9034337715657 1.4553270825183706 
determines 	 3118.1044559760935 1.1438225105634834 
operant 	 4481.298367807777 1.1438225105634834 
conditioning 	 3307.1070439392292 1.1438225105634834 
strategy 	 1965.3573154702399 1.1438225105634834 
helping 	 2531.00879404182 1.1438225105634834 
develop 	 1902.5878630560376 1.1438225105634834 
traditional 	 1789.4867735030668 1.1438225105634834 
strategies 	 2187.5798474742046 1.1438225105634834 
introduction 	 1738.1377188245463 1.1438225105634834 
methodology 	 2720.0113820049555 1.1438225105634834 
implications 	 1902.5878630560376 1.1438225105634834 
fundmentals 	 5068.39402974205 1.1438225105634834 
composition 	 3705.200117910367 1.1438225105634834 
evolution 	 1943.9131321075463 1.1438225105634834 
writing 	 602.4396703645435 1.600630422892855 
english 	 1882.6575317496029 1.1438225105634834 
entire 	 2276.8202042363832 1.1438225105634834 
alphabetically 	 5068.39402974205 1.1438225105634834 
phonetic 	 5068.39402974205 1.1438225105634834 
solution 	 2342.0062060786845 1.1438225105634834 
attempt 	 1754.9105441444106 1.1438225105634834 
discover 	 3207.3448127382726 1.1438225105634834 
learners 	 4481.298367807777 1.1438225105634834 
characteristics 	 2033.1534888697252 1.1438225105634834 
poor 	 1902.5878630560376 1.1438225105634834 
optimal 	 3118.1044559760935 1.1438225105634834 
environments 	 3207.3448127382726 1.1438225105634834 
study 	 1027.6241528196322 1.1438225105634834 
phonology 	 5068.39402974205 1.1438225105634834 
directed 	 2531.00879404182 1.1438225105634834 
activity 	 852.7783894817017 1.4553270825183706 
spanish 	 1188.2912177186702 1.4553270825183706 
culture 	 829.4605738446894 1.4553270825183706 
selected 	 2216.294461743507 1.1438225105634834 
seventh 	 3207.3448127382726 1.1438225105634834 
objective 	 2620.249150803999 1.1438225105634834 
preparing 	 2895.881923972129 1.1438225105634834 
foreign 	 1285.7698532416177 1.1438225105634834 
focuses 	 1689.72454230211 1.1438225105634834 
developing 	 1987.3585524538016 1.1438225105634834 
attitude 	 2057.014221660517 1.1438225105634834 
grades 	 3550.773759305888 1.1438225105634834 
readin 	 5068.39402974205 1.1438225105634834 
enjoyable 	 4481.298367807777 1.1438225105634834 
useful 	 2574.4542143880753 1.1438225105634834 
cooperative 	 607.4753467363662 1.739577270680206 
mathematics 	 3037.3767336818305 1.1438225105634834 
technique 	 2276.8202042363832 1.1438225105634834 
models 	 2132.915720070682 1.1438225105634834 
improvement 	 2412.6304288500605 1.1438225105634834 
mathematical 	 3207.3448127382726 1.1438225105634834 
achievements 	 3550.773759305888 1.1438225105634834 
emergent 	 2240.6491839038886 1.4553270825183706 
capitalizes 	 5068.39402974205 1.1438225105634834 
natural 	 1902.5878630560376 1.1438225105634834 
proclivities 	 5068.39402974205 1.1438225105634834 
determine 	 982.6786577351199 1.4553270825183706 
viability 	 3894.202705873503 1.1438225105634834 
advocacy 	 2720.0113820049555 1.1438225105634834 
stance 	 3420.2081334922 1.1438225105634834 
urges 	 3894.202705873503 1.1438225105634834 
simultaneously 	 3207.3448127382726 1.1438225105634834 
context 	 2081.5666653921617 1.1438225105634834 
holistically 	 5068.39402974205 1.1438225105634834 
manner 	 2081.5666653921617 1.1438225105634834 
top 	 791.1659916016923 1.1438225105634834 
experienced 	 1027.6241528196322 1.1438225105634834 
microsoft 	 547.4111867469828 1.4553270825183706 
internet 	 876.7944025917417 1.1438225105634834 
explorer 	 1134.5949381693076 1.1438225105634834 
msie30 	 1134.5949381693076 1.1438225105634834 
http 	 371.62873426786086 1.1438225105634834 
www 	 368.32658583579916 1.1438225105634834 
com 	 136.27610847022214 1.600630422892855 
htm 	 555.6829147772752 1.1438225105634834 
start 	 913.6262924047005 1.1438225105634834 
send 	 895.0101584138979 1.1438225105634834 
comments 	 319.5747987340448 1.600630422892855 
mailto 	 615.2954496345194 1.1438225105634834 
updated 	 907.3753415236142 1.1438225105634834 
copyright 	 660.6003657880045 1.1438225105634834 
asm 	 1134.5949381693076 1.1438225105634834 
communications 	 907.3753415236142 1.1438225105634834 
rights 	 780.3760367682094 1.1438225105634834 
reserved 	 939.101896990675 1.1438225105634834 
