term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 730.0522329424707 1.3498598997889106 
respectively 	 4520.873845264048 0.8180274508911295 
discussing 	 5151.432001391643 0.8180274508911295 
hollywood 	 6854.2090867356865 0.8180274508911295 
setting 	 1896.9062637507923 1.1611348223488016 
rappaccine's 	 9783.735818923557 0.8180274508911295 
daughter 	 2931.5885239491104 1.1611348223488016 
function 	 1744.3722450638054 1.1611348223488016 
garden 	 6383.848898277025 0.8180274508911295 
nick 	 1879.2861346231339 1.4692632710756066 
carraway 	 9783.735818923557 0.8180274508911295 
narrator 	 7517.1445384925355 0.8180274508911295 
character 	 338.08019561588293 1.7999425188605174 
farewell 	 726.1367933591997 1.7677916154276132 
arms 	 508.1857835885403 1.7677916154276132 
hemingway 	 274.16836346942745 1.8907233217268407 
examination 	 416.81299825817854 1.611840423384836 
absurdity 	 3993.7523634755985 1.1611348223488016 
love 	 603.254014272276 1.6578041782373696 
war 	 337.8733509444257 1.6940349074402508 
critical 	 355.8095338412875 1.7233281438312593 
bartleby 	 2445.933954730889 1.4692632710756066 
focuses 	 3261.746902790968 0.8180274508911295 
melville's 	 2162.6100446770115 1.4692632710756066 
isolated 	 6602.172725218119 0.8180274508911295 
figures 	 4278.207136895671 0.8180274508911295 
captain 	 4325.220089354023 1.1611348223488016 
ahab 	 3261.245272974519 1.3498598997889106 
tragic 	 5468.8770850026085 0.8180274508911295 
figure 	 2293.8089031523327 1.1611348223488016 
moby 	 1235.7771683868639 1.6578041782373696 
dick 	 1073.8777912132193 1.6578041782373696 
herman 	 1142.3681811226145 1.611840423384836 
melville 	 683.3767762265941 1.7677916154276132 
tragedy 	 2795.0218097369716 1.1611348223488016 
rules 	 1896.9062637507923 1.1611348223488016 
trajedy 	 8650.440178708046 0.8180274508911295 
established 	 3924.6823545478164 0.8180274508911295 
aristotle 	 6854.2090867356865 0.8180274508911295 
focusing 	 3323.4523390429226 0.8180274508911295 
specifically 	 3712.0454898620133 0.8180274508911295 
analysis 	 182.87416876951363 1.7677916154276132 
fedallah 	 4891.867909461778 1.1611348223488016 
analyzes 	 527.9377160279953 1.5516130759227629 
symbolizing 	 7987.504726951197 0.8180274508911295 
evil 	 1093.7754170005217 1.5516130759227629 
characters 	 364.59180566684057 1.8242731516356243 
possession 	 5863.177047898221 0.8180274508911295 
soul 	 5468.8770850026085 0.8180274508911295 
sun 	 858.5720002319405 1.611840423384836 
rises 	 1100.3621208696866 1.611840423384836 
lay 	 2931.5885239491104 1.1611348223488016 
dying 	 3095.6368174894187 1.1611348223488016 
faulkner 	 623.1099169759715 1.7677916154276132 
exploration 	 5151.432001391643 0.8180274508911295 
theme 	 414.1315073322022 1.7850627208765775 
interpretation 	 1445.1938149290327 1.3498598997889106 
vardman 	 9783.735818923557 0.8180274508911295 
believing 	 6602.172725218119 0.8180274508911295 
mother 	 4805.9416332457595 0.8180274508911295 
fish 	 7152.304832093802 0.8180274508911295 
symbolic 	 5468.8770850026085 0.8180274508911295 
adams 	 1547.8184087447094 1.4692632710756066 
stories 	 675.6973439546729 1.6578041782373696 
summary 	 3355.2009094192836 0.8180274508911295 
review 	 551.4884807920255 1.4692632710756066 
death 	 739.6531581610474 1.4692632710756066 
killing 	 5720.913446520176 0.8180274508911295 
john 	 697.7488980255221 1.5516130759227629 
steinbeck 	 1503.4289076985071 1.5516130759227629 
depression 	 1785.3579133738142 1.3498598997889106 
observes 	 2539.3503528147385 0.8180274508911295 
steinbeck's 	 1141.072103850171 1.6578041782373696 
observation 	 3752.4179114472704 0.8180274508911295 
migrant 	 7152.304832093802 0.8180274508911295 
laborers 	 7517.1445384925355 0.8180274508911295 
birthplace 	 7987.504726951197 0.8180274508911295 
salinas 	 8650.440178708046 0.8180274508911295 
california 	 4222.778099905932 0.8180274508911295 
subsequently 	 5356.073740121443 0.8180274508911295 
grapes 	 1503.4289076985071 1.5516130759227629 
wrath 	 1503.4289076985071 1.5516130759227629 
hawthorne's 	 1597.5009453902394 1.5516130759227629 
obsession 	 7152.304832093802 0.8180274508911295 
sin 	 1788.0762080234506 1.4692632710756066 
examines 	 168.47359221749323 1.7999425188605174 
twin 	 7987.504726951197 0.8180274508911295 
found 	 1020.8190170000642 1.3498598997889106 
particularly 	 969.6877954064423 1.3498598997889106 
house 	 2933.6503157103507 0.8180274508911295 
gables 	 9783.735818923557 0.8180274508911295 
scarlet 	 2384.101610697934 1.3498598997889106 
letter 	 1130.218461316012 1.4692632710756066 
walden 	 1235.7771683868639 1.6578041782373696 
thoreau 	 1252.8574230820893 1.611840423384836 
reviews 	 1744.3722450638054 1.1611348223488016 
account 	 3144.911496680161 0.8180274508911295 
thoreau's 	 2445.933954730889 1.4692632710756066 
experiment 	 5863.177047898221 0.8180274508911295 
simple 	 1426.0690456318905 1.3498598997889106 
living 	 3596.5857674671993 0.8180274508911295 
walden's 	 9783.735818923557 0.8180274508911295 
pond 	 3993.7523634755985 1.1611348223488016 
resulted 	 4969.578087986426 0.8180274508911295 
social 	 419.69008417059115 1.5516130759227629 
economic 	 1222.4076772057538 1.1611348223488016 
convictions 	 6854.2090867356865 0.8180274508911295 
desire 	 4729.88140768271 0.8180274508911295 
return 	 2481.9760449233117 0.8180274508911295 
nature 	 395.5478046637053 1.6578041782373696 
village 	 4066.9459559258607 0.8180274508911295 
meaning 	 3970.741738388365 0.8180274508911295 
objections 	 7152.304832093802 0.8180274508911295 
conventional 	 5250.553258061514 0.8180274508911295 
structure 	 2860.9716839070375 0.8180274508911295 
society 	 496.39520898466236 1.5516130759227629 
salient 	 7517.1445384925355 0.8180274508911295 
features 	 4456.747979258434 0.8180274508911295 
literary 	 1030.2864002783285 1.5516130759227629 
development 	 317.09590985988683 1.611840423384836 
assessment 	 4278.207136895671 0.8180274508911295 
writing 	 872.1861225319027 1.4692632710756066 
style 	 803.6272722352265 1.5516130759227629 
contribution 	 4885.713551662781 0.8180274508911295 
conclusion 	 3879.8850317502493 0.8180274508911295 
method 	 3523.9071356638856 0.8180274508911295 
henry 	 583.3948064512794 1.7233281438312593 
james 	 514.6572022307504 1.6940349074402508 
portrait 	 2860.456723260088 1.1611348223488016 
lady 	 3009.504595939146 1.1611348223488016 
lieutenant 	 9783.735818923557 0.8180274508911295 
rinaldi 	 9783.735818923557 0.8180274508911295 
dominance 	 5863.177047898221 0.8180274508911295 
single 	 3523.9071356638856 0.8180274508911295 
male 	 4969.578087986426 0.8180274508911295 
spiritual 	 2484.789043993213 1.1611348223488016 
emotional 	 4117.257617846003 0.8180274508911295 
crisis 	 3292.3085402658376 0.8180274508911295 
providing 	 3355.2009094192836 0.8180274508911295 
basis 	 3231.746061068466 0.8180274508911295 
story 	 375.241791144727 1.7475023801905905 
goodman 	 2384.101610697934 1.3498598997889106 
brown 	 1628.5711838875936 1.3498598997889106 
diabolic 	 9783.735818923557 0.8180274508911295 
aspects 	 3089.482459690422 0.8180274508911295 
electric 	 5057.977994763327 0.8180274508911295 
whale 	 8650.440178708046 0.8180274508911295 
looked 	 6383.848898277025 0.8180274508911295 
faulkner's 	 998.4380908688996 1.6940349074402508 
scapegoat 	 9783.735818923557 0.8180274508911295 
characterization 	 2795.0218097369716 1.1611348223488016 
role 	 535.9151686445849 1.4692632710756066 
crime 	 3970.741738388365 0.8180274508911295 
punishment 	 2734.4385425013043 1.1611348223488016 
morality 	 2402.9708166228797 1.1611348223488016 
self 	 2958.6126326441895 0.8180274508911295 
revelation 	 7517.1445384925355 0.8180274508911295 
concluding 	 4729.88140768271 0.8180274508911295 
scapegoats 	 8650.440178708046 0.8180274508911295 
sinned 	 9783.735818923557 0.8180274508911295 
sinners 	 8650.440178708046 0.8180274508911295 
abstract 	 5468.8770850026085 0.8180274508911295 
annotated 	 6854.2090867356865 0.8180274508911295 
bibliography 	 6602.172725218119 0.8180274508911295 
billy 	 1430.4609664187606 1.5516130759227629 
budd 	 1730.0880357416092 1.5516130759227629 
representing 	 1465.0141810021594 1.3498598997889106 
goodness 	 7152.304832093802 0.8180274508911295 
rationality 	 7517.1445384925355 0.8180274508911295 
archtypical 	 9783.735818923557 0.8180274508911295 
relations 	 1454.5316931096634 1.1611348223488016 
share 	 4018.1363611761326 0.8180274508911295 
absalom 	 8650.440178708046 0.8180274508911295 
intruder 	 8650.440178708046 0.8180274508911295 
dust 	 7152.304832093802 0.8180274508911295 
light 	 1646.1542701329188 1.1611348223488016 
august 	 1896.9062637507923 1.1611348223488016 
stereotypes 	 6602.172725218119 0.8180274508911295 
dependent 	 4885.713551662781 0.8180274508911295 
white 	 3454.322166089155 0.8180274508911295 
denomination 	 8650.440178708046 0.8180274508911295 
absolutes 	 8650.440178708046 0.8180274508911295 
consideration 	 4805.9416332457595 0.8180274508911295 
biblical 	 7152.304832093802 0.8180274508911295 
symbolism 	 752.3761489847865 1.6940349074402508 
study 	 661.2221526407315 1.3498598997889106 
philosophical 	 2328.6013879396983 1.1611348223488016 
women 	 671.0401818838567 1.5516130759227629 
mortal 	 8650.440178708046 0.8180274508911295 
mythical 	 7152.304832093802 0.8180274508911295 
authors 	 5250.553258061514 0.8180274508911295 
limited 	 1727.1610830445775 1.1611348223488016 
perception 	 4456.747979258434 0.8180274508911295 
female 	 1083.8953611967745 1.4692632710756066 
prominent 	 2442.8567758313907 1.1611348223488016 
dynamic 	 5720.913446520176 0.8180274508911295 
changing 	 3355.2009094192836 0.8180274508911295 
frederick 	 6019.009191878292 0.8180274508911295 
catherine 	 7152.304832093802 0.8180274508911295 
barkley 	 9783.735818923557 0.8180274508911295 
scarlett 	 8650.440178708046 0.8180274508911295 
narrative 	 6019.009191878292 0.8180274508911295 
noting 	 1077.248687022822 1.3498598997889106 
fidelity 	 7987.504726951197 0.8180274508911295 
hypocrisy 	 3576.152416046901 1.1611348223488016 
comparative 	 2084.583369795171 1.1611348223488016 
common 	 2933.6503157103507 0.8180274508911295 
elements 	 1798.2928837335996 1.1611348223488016 
themes 	 1529.2059354348885 1.3498598997889106 
depicts 	 2678.0368700607214 1.1611348223488016 
values 	 1836.3229965151247 1.1611348223488016 
character's 	 7517.1445384925355 0.8180274508911295 
disillusionment 	 6019.009191878292 0.8180274508911295 
means 	 2933.6503157103507 0.8180274508911295 
freedom 	 3144.911496680161 0.8180274508911295 
bear 	 6383.848898277025 0.8180274508911295 
deals 	 1779.9213240745419 1.1611348223488016 
civilization 	 1628.5711838875936 1.3498598997889106 
violation 	 5151.432001391643 0.8180274508911295 
land 	 3712.0454898620133 0.8180274508911295 
mans 	 5720.913446520176 0.8180274508911295 
babylon 	 7987.504726951197 0.8180274508911295 
revisited 	 8650.440178708046 0.8180274508911295 
discussion 	 404.4245013222622 1.611840423384836 
marble 	 9783.735818923557 0.8180274508911295 
faun 	 9783.735818923557 0.8180274508911295 
imagery 	 2006.3363972927639 1.3498598997889106 
noel 	 9783.735818923557 0.8180274508911295 
stressing 	 4657.2027758793965 0.8180274508911295 
adventure 	 7517.1445384925355 0.8180274508911295 
thematic 	 6191.273634978837 0.8180274508911295 
construct 	 7987.504726951197 0.8180274508911295 
illustration 	 7517.1445384925355 0.8180274508911295 
hemingway's 	 447.01905200586265 1.8343463988694328 
including 	 478.5049896987024 1.3498598997889106 
killers 	 3758.5722692462678 1.1611348223488016 
snows 	 4891.867909461778 1.1611348223488016 
kilamanjaro 	 4891.867909461778 1.1611348223488016 
necrophilia 	 9783.735818923557 0.8180274508911295 
rose 	 3009.504595939146 1.1611348223488016 
emily 	 3576.152416046901 1.1611348223488016 
traces 	 938.1044778618176 1.4692632710756066 
worship 	 6854.2090867356865 0.8180274508911295 
succubus 	 9783.735818923557 0.8180274508911295 
culture 	 3202.285804571587 0.8180274508911295 
little 	 3793.8125275015846 0.8180274508911295 
known 	 2983.961977630493 0.8180274508911295 
start 	 881.805778088362 1.1611348223488016 
succession 	 6602.172725218119 0.8180274508911295 
gradually 	 3758.5722692462678 1.1611348223488016 
evolve 	 7517.1445384925355 0.8180274508911295 
hero 	 2795.0218097369716 1.1611348223488016 
book 	 879.8961933799922 1.3498598997889106 
deceptively 	 4891.867909461778 1.1611348223488016 
line 	 2660.5168872860736 0.8180274508911295 
characterizations 	 6602.172725218119 0.8180274508911295 
underlying 	 4805.9416332457595 0.8180274508911295 
profound 	 5863.177047898221 0.8180274508911295 
sea 	 1308.2274515159388 1.3498598997889106 
essay 	 4520.873845264048 0.8180274508911295 
inherent 	 4969.578087986426 0.8180274508911295 
chantey 	 9783.735818923557 0.8180274508911295 
strengths 	 5468.8770850026085 0.8180274508911295 
weaknesses 	 5151.432001391643 0.8180274508911295 
various 	 998.7907177646125 1.1611348223488016 
bell 	 3009.504595939146 1.1611348223488016 
tolls 	 3758.5722692462678 1.1611348223488016 
reflecting 	 4969.578087986426 0.8180274508911295 
environment 	 2983.961977630493 0.8180274508911295 
seen 	 772.3706149226055 1.4692632710756066 
tortilla 	 9783.735818923557 0.8180274508911295 
flat 	 6854.2090867356865 0.8180274508911295 
mice 	 7987.504726951197 0.8180274508911295 
ernest 	 1879.2861346231339 1.4692632710756066 
brief 	 3173.346996014067 0.8180274508911295 
biography 	 4520.873845264048 0.8180274508911295 
relationship 	 1204.2402628842533 1.1611348223488016 
politics 	 3454.322166089155 0.8180274508911295 
comparison 	 443.41948121434564 1.611840423384836 
blithesdale 	 9783.735818923557 0.8180274508911295 
romance 	 3576.152416046901 1.1611348223488016 
zenobia 	 9783.735818923557 0.8180274508911295 
william 	 959.0706119427289 1.4692632710756066 
significance 	 1962.3411772739082 1.1611348223488016 
ths 	 9783.735818923557 0.8180274508911295 
tradition 	 2084.583369795171 1.1611348223488016 
american 	 226.5985244362092 1.6940349074402508 
pearl 	 6602.172725218119 0.8180274508911295 
passage 	 5356.073740121443 0.8180274508911295 
india 	 5057.977994763327 0.8180274508911295 
stereotyped 	 7152.304832093802 0.8180274508911295 
roles 	 3924.6823545478164 0.8180274508911295 
books 	 1918.1412238854577 1.1611348223488016 
forster 	 7987.504726951197 0.8180274508911295 
status 	 1351.4934037777027 1.1611348223488016 
dream 	 5590.043619473943 0.8180274508911295 
motivating 	 7987.504726951197 0.8180274508911295 
factors 	 3062.457051000192 0.8180274508911295 
author's 	 1863.3478731579812 1.3498598997889106 
depicted 	 1954.392349299407 1.3498598997889106 
depiction 	 3576.152416046901 1.1611348223488016 
child's 	 2734.4385425013043 1.1611348223488016 
world 	 604.2627318298912 1.3498598997889106 
barn 	 2162.6100446770115 1.4692632710756066 
burning 	 1788.0762080234506 1.4692632710756066 
dylan 	 7987.504726951197 0.8180274508911295 
thomas 	 4729.88140768271 0.8180274508911295 
peaches 	 7987.504726951197 0.8180274508911295 
techniques 	 3261.746902790968 0.8180274508911295 
vision 	 3970.741738388365 0.8180274508911295 
man's 	 5057.977994763327 0.8180274508911295 
corruption 	 4805.9416332457595 0.8180274508911295 
nathaniel 	 1996.8761817377992 1.4692632710756066 
ministers 	 6019.009191878292 0.8180274508911295 
veil 	 7517.1445384925355 0.8180274508911295 
birthmark 	 8650.440178708046 0.8180274508911295 
depravity 	 8650.440178708046 0.8180274508911295 
greed 	 7987.504726951197 0.8180274508911295 
human 	 630.0002536404722 1.4692632710756066 
failing 	 5151.432001391643 0.8180274508911295 
explored 	 6602.172725218119 0.8180274508911295 
criticism 	 2442.8567758313907 1.1611348223488016 
biographical 	 5468.8770850026085 0.8180274508911295 
short 	 646.3492122136932 1.5516130759227629 
water 	 1896.9062637507923 1.1611348223488016 
melvill's 	 9783.735818923557 0.8180274508911295 
ocean 	 5250.553258061514 0.8180274508911295 
device 	 5356.073740121443 0.8180274508911295 
interpreted 	 6019.009191878292 0.8180274508911295 
compared 	 3454.322166089155 0.8180274508911295 
farming 	 7517.1445384925355 0.8180274508911295 
view 	 2681.613954192783 0.8180274508911295 
surviving 	 5590.043619473943 0.8180274508911295 
wilderness 	 7517.1445384925355 0.8180274508911295 
pre 	 3712.0454898620133 0.8180274508911295 
civil 	 1395.693357166153 1.1611348223488016 
massachusetts 	 6019.009191878292 0.8180274508911295 
maine 	 7152.304832093802 0.8180274508911295 
pantheism 	 9783.735818923557 0.8180274508911295 
benevolence 	 8650.440178708046 0.8180274508911295 
challenge 	 4729.88140768271 0.8180274508911295 
based 	 2011.6158564646503 0.8180274508911295 
myth 	 2484.789043993213 1.1611348223488016 
wasteland 	 2662.501575650399 1.3498598997889106 
eliot's 	 7152.304832093802 0.8180274508911295 
poem 	 6383.848898277025 0.8180274508911295 
scrivener 	 4891.867909461778 1.1611348223488016 
melancholia 	 9783.735818923557 0.8180274508911295 
rational 	 6383.848898277025 0.8180274508911295 
irrational 	 7517.1445384925355 0.8180274508911295 
persistence 	 7987.504726951197 0.8180274508911295 
hostile 	 6602.172725218119 0.8180274508911295 
novel 	 814.2855919437968 1.611840423384836 
blithedale 	 9783.735818923557 0.8180274508911295 
visionary 	 4325.220089354023 1.1611348223488016 
hope 	 4335.581444787098 0.8180274508911295 
communal 	 7152.304832093802 0.8180274508911295 
settlements 	 7517.1445384925355 0.8180274508911295 
existentialism 	 6383.848898277025 0.8180274508911295 
transition 	 4885.713551662781 0.8180274508911295 
industrialization 	 5863.177047898221 0.8180274508911295 
conflicts 	 2228.373989629217 1.1611348223488016 
adultery 	 7987.504726951197 0.8180274508911295 
puritan 	 3427.1045433678432 1.1611348223488016 
england 	 4278.207136895671 0.8180274508911295 
tom 	 1287.8580003479108 1.4692632710756066 
sawyer 	 2162.6100446770115 1.4692632710756066 
huckleberry 	 2883.4800595693487 1.3498598997889106 
finn 	 1503.4289076985071 1.5516130759227629 
personality 	 2402.9708166228797 1.1611348223488016 
mark 	 1822.959028334203 1.3498598997889106 
twain's 	 1730.0880357416092 1.5516130759227629 
famous 	 2678.0368700607214 1.1611348223488016 
boys 	 7152.304832093802 0.8180274508911295 
sailor 	 9783.735818923557 0.8180274508911295 
benito 	 9783.735818923557 0.8180274508911295 
cereno 	 9783.735818923557 0.8180274508911295 
racism 	 3191.9244491385125 1.1611348223488016 
romanticism 	 6383.848898277025 0.8180274508911295 
existential 	 3427.1045433678432 1.1611348223488016 
choice 	 3793.8125275015846 0.8180274508911295 
considerable 	 6191.273634978837 0.8180274508911295 
evidence 	 3712.0454898620133 0.8180274508911295 
suggesting 	 5356.073740121443 0.8180274508911295 
christian 	 4018.1363611761326 0.8180274508911295 
allegory 	 7517.1445384925355 0.8180274508911295 
teachings 	 6602.172725218119 0.8180274508911295 
david 	 2058.6288089230015 1.1611348223488016 
viewpoints 	 2442.8567758313907 1.1611348223488016 
personal 	 2338.147101156672 0.8180274508911295 
motivation 	 5250.553258061514 0.8180274508911295 
disobedience 	 8650.440178708046 0.8180274508911295 
transcendentalism 	 9783.735818923557 0.8180274508911295 
concept 	 3292.3085402658376 0.8180274508911295 
individualism 	 6602.172725218119 0.8180274508911295 
twain 	 2384.101610697934 1.3498598997889106 
career 	 3924.6823545478164 0.8180274508911295 
celebrated 	 9783.735818923557 0.8180274508911295 
writers 	 4729.88140768271 0.8180274508911295 
exemplifying 	 7152.304832093802 0.8180274508911295 
essence 	 6383.848898277025 0.8180274508911295 
time 	 1558.9698174469245 0.8180274508911295 
adventures 	 3191.9244491385125 1.1611348223488016 
huckelberry 	 9783.735818923557 0.8180274508911295 
swift 	 3427.1045433678432 1.1611348223488016 
twains' 	 8650.440178708046 0.8180274508911295 
major 	 1095.078349413706 1.1611348223488016 
philosophies 	 4729.88140768271 0.8180274508911295 
puritanical 	 8650.440178708046 0.8180274508911295 
influences 	 3836.2824477709155 0.8180274508911295 
nathanial 	 8650.440178708046 0.8180274508911295 
creation 	 3793.8125275015846 0.8180274508911295 
stereotype 	 7987.504726951197 0.8180274508911295 
restricted 	 6602.172725218119 0.8180274508911295 
lifestyle 	 3095.6368174894187 1.1611348223488016 
lawrence 	 2625.276629030757 1.1611348223488016 
majority 	 4066.9459559258607 0.8180274508911295 
men's 	 6602.172725218119 0.8180274508911295 
vein 	 7987.504726951197 0.8180274508911295 
traits 	 6019.009191878292 0.8180274508911295 
similarities 	 2197.521271503239 1.1611348223488016 
differences 	 1630.873451395484 1.1611348223488016 
contrasts 	 4222.778099905932 0.8180274508911295 
notes 	 2884.8407209606216 0.8180274508911295 
lends 	 7987.504726951197 0.8180274508911295 
contrasting 	 3095.6368174894187 1.1611348223488016 
alternatives 	 4395.042543006478 0.8180274508911295 
noted 	 3712.0454898620133 0.8180274508911295 
dry 	 6383.848898277025 0.8180274508911295 
september 	 3879.8850317502493 0.8180274508911295 
results 	 2837.4460981728544 0.8180274508911295 
rumor 	 7987.504726951197 0.8180274508911295 
gossip 	 9783.735818923557 0.8180274508911295 
mixed 	 6019.009191878292 0.8180274508911295 
abstractions 	 8650.440178708046 0.8180274508911295 
afn 	 474.58712952359656 1.5516130759227629 
religious 	 1939.9425158751246 1.1611348223488016 
debate 	 4729.88140768271 0.8180274508911295 
amount 	 3879.8850317502493 0.8180274508911295 
classic 	 2678.0368700607214 1.1611348223488016 
king 	 4278.207136895671 0.8180274508911295 
bible 	 6191.273634978837 0.8180274508911295 
christ 	 6602.172725218119 0.8180274508911295 
israelites 	 9783.735818923557 0.8180274508911295 
discussed 	 3231.746061068466 0.8180274508911295 
voltaire's 	 7987.504726951197 0.8180274508911295 
relation 	 3292.3085402658376 0.8180274508911295 
voltaire 	 7517.1445384925355 0.8180274508911295 
ideas 	 3323.4523390429226 0.8180274508911295 
enlightenment 	 6383.848898277025 0.8180274508911295 
ideals 	 2625.276629030757 1.1611348223488016 
perfection 	 6854.2090867356865 0.8180274508911295 
naivete 	 8650.440178708046 0.8180274508911295 
dehumanization 	 3758.5722692462678 1.1611348223488016 
look 	 2619.12227123176 0.8180274508911295 
pilar 	 9783.735818923557 0.8180274508911295 
handled 	 5720.913446520176 0.8180274508911295 
dehumanizing 	 9783.735818923557 0.8180274508911295 
experiences 	 4117.257617846003 0.8180274508911295 
critic 	 3576.152416046901 1.1611348223488016 
hyena 	 9783.735818923557 0.8180274508911295 
buzzard 	 9783.735818923557 0.8180274508911295 
equated 	 9783.735818923557 0.8180274508911295 
harry 	 6854.2090867356865 0.8180274508911295 
lonely 	 7987.504726951197 0.8180274508911295 
writer 	 5468.8770850026085 0.8180274508911295 
lives 	 1985.3708691941824 1.1611348223488016 
riches 	 9783.735818923557 0.8180274508911295 
wife 	 5250.553258061514 0.8180274508911295 
negro 	 7152.304832093802 0.8180274508911295 
past 	 2814.2542199610057 0.8180274508911295 
tone 	 3009.504595939146 1.1611348223488016 
chapter 	 4222.778099905932 0.8180274508911295 
economy 	 3292.3085402658376 0.8180274508911295 
facade 	 7987.504726951197 0.8180274508911295 
beliefs 	 4587.6178063046655 0.8180274508911295 
hides 	 9783.735818923557 0.8180274508911295 
inner 	 2678.0368700607214 1.1611348223488016 
darker 	 7987.504726951197 0.8180274508911295 
natures 	 8650.440178708046 0.8180274508911295 
code 	 1836.3229965151247 1.1611348223488016 
looks 	 1418.7230490864272 1.1611348223488016 
main 	 2933.6503157103507 0.8180274508911295 
adhering 	 8650.440178708046 0.8180274508911295 
special 	 2702.9868075554054 0.8180274508911295 
set 	 1213.2735039667866 1.1611348223488016 
