term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 250.49498634906794 1.7163576066586559 
conducting 	 1227.0467922949917 1.6027085821418028 
discusses 	 189.22632276717204 1.7794484850495411 
analyzes 	 905.7280082315149 1.3370995033834512 
various 	 342.7043380219863 1.6027085821418028 
schools 	 1508.023771637085 1.3370995033834512 
baton 	 3356.988253465514 1.3370995033834512 
directing 	 1175.9055956142874 1.6027085821418028 
orchestra 	 1678.494126732757 1.6027085821418028 
background 	 1185.2444863461872 1.3370995033834512 
styles 	 419.09561200043123 1.7794484850495411 
modern 	 471.20386808898735 1.6027085821418028 
size 	 1551.1989157144533 1.3370995033834512 
mexican 	 1032.6190081479272 1.6027085821418028 
role 	 735.5312773323845 1.3370995033834512 
mariachi 	 3356.988253465514 1.3370995033834512 
bands 	 2740.666759522704 1.3370995033834512 
songs 	 2579.277116877255 1.3370995033834512 
culture 	 1098.765954963095 1.3370995033834512 
influence 	 321.87494748177863 1.7163576066586559 
forms 	 338.38566501802046 1.7163576066586559 
contemporary 	 586.8385331127262 1.6027085821418028 
jazz 	 1095.210774291563 1.6027085821418028 
hard 	 1529.1960956354626 1.3370995033834512 
bop 	 2968.1326851713848 1.3370995033834512 
soul 	 1876.4770915513539 1.3370995033834512 
funky 	 2968.1326851713848 1.3370995033834512 
stringed 	 3356.988253465514 1.3370995033834512 
building 	 1108.8743365500975 1.3370995033834512 
repair 	 1962.9556229344457 1.3370995033834512 
trade 	 1197.055448906171 1.3370995033834512 
focuses 	 1119.1682033429558 1.3370995033834512 
violin 	 2968.1326851713848 1.3370995033834512 
current 	 395.287697262558 1.6027085821418028 
industry 	 884.8187557502679 1.3370995033834512 
conditions 	 1060.0609540589153 1.3370995033834512 
pricing 	 2124.3452655798947 1.3370995033834512 
margins 	 2454.0935845899835 1.3370995033834512 
irish 	 959.0258319647958 1.6027085821418028 
dance7 	 3356.988253465514 1.3370995033834512 
derivations 	 3356.988253465514 1.3370995033834512 
especially 	 486.7912113379117 1.6027085821418028 
related 	 891.7022776942756 1.3370995033834512 
harp 	 3356.988253465514 1.3370995033834512 
bagpipe 	 3356.988253465514 1.3370995033834512 
latin 	 852.5789930765704 1.6027085821418028 
cuba 	 959.0258319647958 1.6027085821418028 
instruments 	 938.2385457756769 1.6027085821418028 
criticism 	 838.1912240008625 1.6027085821418028 
sacheverell 	 1678.494126732757 1.6027085821418028 
sitwell 	 3356.988253465514 1.3370995033834512 
sitwell's 	 3356.988253465514 1.3370995033834512 
writings 	 1649.0111659026734 1.3370995033834512 
censorship 	 959.0258319647958 1.6027085821418028 
observes 	 290.4333431048049 1.7163576066586559 
furor 	 2968.1326851713848 1.3370995033834512 
centering 	 1676.382448001725 1.3370995033834512 
labelling 	 3356.988253465514 1.3370995033834512 
rock 	 654.3185409781486 1.7163576066586559 
albums 	 3356.988253465514 1.3370995033834512 
parental 	 1918.0516639295915 1.3370995033834512 
advisories 	 3356.988253465514 1.3370995033834512 
albums' 	 3356.988253465514 1.3370995033834512 
supposedly 	 2579.277116877255 1.3370995033834512 
objectional 	 3356.988253465514 1.3370995033834512 
content 	 1162.3433474203239 1.3370995033834512 
artists 	 1918.0516639295915 1.3370995033834512 
concern 	 1260.1555976085444 1.3370995033834512 
invasion 	 1676.382448001725 1.3370995033834512 
amendment 	 1574.1000546403163 1.3370995033834512 
rights 	 258.43621996869274 1.6027085821418028 
afn 	 271.39997926884575 1.7163576066586559 
xylophone 	 3356.988253465514 1.3370995033834512 
discussion 	 832.5950284102352 1.3370995033834512 
ancient 	 1467.935292843102 1.3370995033834512 
idiophone 	 3356.988253465514 1.3370995033834512 
family 	 957.7785606975068 1.3370995033834512 
tracing 	 2065.2380162958543 1.3370995033834512 
primitative 	 3356.988253465514 1.3370995033834512 
uasge 	 3356.988253465514 1.3370995033834512 
sophisticated 	 1918.0516639295915 1.3370995033834512 
capable 	 1767.5555674499765 1.3370995033834512 
modulation 	 3356.988253465514 1.3370995033834512 
synthesizer 	 3356.988253465514 1.3370995033834512 
effects 	 878.0186724916224 1.3370995033834512 
instrumental 	 2454.0935845899835 1.3370995033834512 
production 	 1234.0578688373694 1.3370995033834512 
dynamic 	 1962.9556229344457 1.3370995033834512 
range 	 1273.6743240443973 1.3370995033834512 
originaly 	 3356.988253465514 1.3370995033834512 
improvement 	 1597.9759983292608 1.3370995033834512 
clavichord 	 3356.988253465514 1.3370995033834512 
harpsichord 	 3356.988253465514 1.3370995033834512 
tuning 	 2968.1326851713848 1.3370995033834512 
techniques 	 1119.1682033429558 1.3370995033834512 
creating 	 1487.6215232572245 1.3370995033834512 
harmonic 	 2968.1326851713848 1.3370995033834512 
sounds 	 2065.2380162958543 1.3370995033834512 
laurie 	 2968.1326851713848 1.3370995033834512 
anderson 	 2190.421548583126 1.3370995033834512 
representative 	 1430.5214317493467 1.3370995033834512 
examination 	 858.0994202672961 1.3370995033834512 
anderson's 	 2740.666759522704 1.3370995033834512 
violinist 	 2968.1326851713848 1.3370995033834512 
synthesis 	 2190.421548583126 1.3370995033834512 
components 	 1574.1000546403163 1.3370995033834512 
comprise 	 2454.0935845899835 1.3370995033834512 
landscape 	 2011.7690054256282 1.3370995033834512 
superman 	 2579.277116877255 1.3370995033834512 
gravity's 	 2968.1326851713848 1.3370995033834512 
angels 	 2740.666759522704 1.3370995033834512 
brief 	 1088.8364922103312 1.3370995033834512 
biography 	 1551.1989157144533 1.3370995033834512 
fred 	 1289.6385584386276 1.6027085821418028 
astaire 	 1678.494126732757 1.6027085821418028 
remembered 	 2740.666759522704 1.3370995033834512 
america's 	 1622.9134371314988 1.3370995033834512 
beloved 	 2579.277116877255 1.3370995033834512 
respected 	 2190.421548583126 1.3370995033834512 
dancers 	 3356.988253465514 1.3370995033834512 
innovative 	 1767.5555674499765 1.3370995033834512 
style 	 1378.6999991558473 1.3370995033834512 
expression 	 1529.1960956354626 1.3370995033834512 
famous 	 1837.7720906471739 1.3370995033834512 
imitated 	 3356.988253465514 1.3370995033834512 
elvis 	 1370.333379761352 1.6027085821418028 
commodity 	 1227.0467922949917 1.6027085821418028 
manner 	 1378.6999991558473 1.3370995033834512 
presley 	 2740.666759522704 1.3370995033834512 
iconographic 	 2968.1326851713848 1.3370995033834512 
transformation 	 1622.9134371314988 1.3370995033834512 
roll 	 1132.6663299227416 1.6027085821418028 
musician 	 2579.277116877255 1.3370995033834512 
understood 	 1962.9556229344457 1.3370995033834512 
sociological 	 1529.1960956354626 1.3370995033834512 
perspective 	 411.3526229457898 1.7163576066586559 
cares 	 2579.277116877255 1.3370995033834512 
listen 	 2968.1326851713848 1.3370995033834512 
milton 	 2265.3326598454832 1.3370995033834512 
babbitt 	 2968.1326851713848 1.3370995033834512 
response 	 1221.4505967043644 1.3370995033834512 
article 	 1221.4505967043644 1.3370995033834512 
highly 	 1412.7104119948672 1.3370995033834512 
personalized 	 2579.277116877255 1.3370995033834512 
view 	 920.1134118055971 1.3370995033834512 
audience 	 2011.7690054256282 1.3370995033834512 
share 	 1378.6999991558473 1.3370995033834512 
performance 	 1260.1555976085444 1.3370995033834512 
experience 	 1006.5919431886891 1.3370995033834512 
roots 	 1430.5214317493467 1.3370995033834512 
rap 	 1370.333379761352 1.6027085821418028 
hip 	 1289.6385584386276 1.6027085821418028 
hop 	 1370.333379761352 1.6027085821418028 
describes 	 1129.6544899627736 1.3370995033834512 
anthropological 	 2968.1326851713848 1.3370995033834512 
dance 	 1918.0516639295915 1.3370995033834512 
variations 	 2065.2380162958543 1.3370995033834512 
top 	 524.0190333985236 1.3370995033834512 
experienced 	 680.6341791402759 1.3370995033834512 
microsoft 	 362.57104576748213 1.6027085821418028 
internet 	 580.7339549633614 1.3370995033834512 
explorer 	 751.4849590472038 1.3370995033834512 
msie30 	 751.4849590472038 1.3370995033834512 
http 	 246.1437071124793 1.3370995033834512 
www 	 243.95656983929555 1.3370995033834512 
com 	 90.26079911664064 1.7163576066586559 
htm 	 368.04972277455886 1.3370995033834512 
start 	 605.1291027615549 1.3370995033834512 
send 	 592.7989360923219 1.3370995033834512 
comments 	 211.66642513553617 1.7163576066586559 
mailto 	 407.5333497579284 1.3370995033834512 
updated 	 600.9888625675886 1.3370995033834512 
copyright 	 437.54050201543157 1.3370995033834512 
asm 	 751.4849590472038 1.3370995033834512 
communications 	 600.9888625675886 1.3370995033834512 
reserved 	 622.0025551496678 1.3370995033834512 
