term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 1400.065921152554 1.2896411338684333 
koztarsasagi 	 13037.53408312215 0.411884249184332 
orszaggyules 	 6031.979384369126 0.6830912376058277 
elnoke 	 10353.47913977146 0.411884249184332 
lejarta 	 21314.66857717925 0.411884249184332 
utan 	 4952.799532803659 0.6830912376058277 
allamtol 	 23083.71284385517 0.411884249184332 
megfelelo 	 11892.838797250486 0.411884249184332 
lakasra 	 23083.71284385517 0.411884249184332 
jogosult 	 23083.71284385517 0.411884249184332 
posztjat 	 23083.71284385517 0.411884249184332 
legalabb 	 2144.48060474758 1.1292119848345796 
evig 	 13746.60417252094 0.411884249184332 
betoltotte 	 26107.913992638212 0.411884249184332 
tart 	 11125.427819469518 0.411884249184332 
erre 	 10595.9304003599 0.411884249184332 
juttatasra 	 21314.66857717925 0.411884249184332 
mintha 	 2524.339153727176 1.1292119848345796 
akarnak 	 6630.663363267517 0.6830912376058277 
rebesgetni 	 26107.913992638212 0.411884249184332 
elore 	 13037.53408312215 0.411884249184332 
bebiztositotta 	 13053.956996319106 0.6830912376058277 
pufajkas 	 12427.752728539332 0.411884249184332 
majdani 	 20059.51169507213 0.411884249184332 
jarandosagat 	 26107.913992638212 0.411884249184332 
kar 	 14593.706863526839 0.411884249184332 
mondjak 	 13746.60417252094 0.411884249184332 
mert 	 1633.410241344646 1.2175654337863135 
torvenyellenessege 	 26107.913992638212 0.411884249184332 
hazba 	 23083.71284385517 0.411884249184332 
egyebkent 	 2932.0444365653307 1.018364531226844 
heten 	 14011.109397506047 0.411884249184332 
fognak 	 14292.690965229269 0.411884249184332 
vagyis 	 11125.427819469518 0.411884249184332 
felesegevel 	 26107.913992638212 0.411884249184332 
felnott 	 21314.66857717925 0.411884249184332 
gyermekevel 	 26107.913992638212 0.411884249184332 
csaladjaival 	 26107.913992638212 0.411884249184332 
kit 	 14011.109397506047 0.411884249184332 
erdekel 	 21314.66857717925 0.411884249184332 
kisgazdapart 	 17035.31054628909 0.411884249184332 
inditvanyara 	 26107.913992638212 0.411884249184332 
miszerint 	 14011.109397506047 0.411884249184332 
hozzanak 	 10029.755847536066 0.6830912376058277 
letre 	 6213.876364269666 0.6830912376058277 
bizottsagot 	 23083.71284385517 0.411884249184332 
epitkezesenek 	 26107.913992638212 0.411884249184332 
kivizsgalasara 	 26107.913992638212 0.411884249184332 
ugy 	 1633.410241344646 1.2175654337863135 
reflektalt 	 26107.913992638212 0.411884249184332 
kepviseloknek 	 26107.913992638212 0.411884249184332 
joguk 	 21314.66857717925 0.411884249184332 
arra 	 2476.3997664018293 1.018364531226844 
vizsgalobizottsagokat 	 26107.913992638212 0.411884249184332 
hozzatette 	 14292.690965229269 0.411884249184332 
esetben 	 5634.244908223113 0.6830912376058277 
kesz 	 17035.31054628909 0.411884249184332 
epitkezesevel 	 23083.71284385517 0.411884249184332 
elszamolni 	 10029.755847536066 0.6830912376058277 
celszerunek 	 26107.913992638212 0.411884249184332 
tartana 	 19085.936380688232 0.411884249184332 
valamennyi 	 14011.109397506047 0.411884249184332 
orszaggyulesi 	 6412.331298425458 0.6830912376058277 
kepviselore 	 26107.913992638212 0.411884249184332 
nezve 	 14593.706863526839 0.411884249184332 
lefolytatnanak 	 26107.913992638212 0.411884249184332 
ugyanilyen 	 21314.66857717925 0.411884249184332 
vizsgalatot 	 16061.735231905192 0.411884249184332 
hoppa 	 10657.334288589625 0.6830912376058277 
nagyszeru 	 19085.936380688232 0.411884249184332 
zsarolas 	 26107.913992638212 0.411884249184332 
remelhetoleg 	 19085.936380688232 0.411884249184332 
fogja 	 11569.505714743796 0.411884249184332 
elkerulni 	 21314.66857717925 0.411884249184332 
figyelmet 	 6121.032565415063 0.6830912376058277 
ezek 	 2618.2552160385508 1.018364531226844 
kleptokratak 	 5353.911743968397 0.8751799223391381 
azzal 	 5297.96520017995 0.6830912376058277 
zsaroljak 	 26107.913992638212 0.411884249184332 
egymast 	 14593.706863526839 0.411884249184332 
kiderited 	 26107.913992638212 0.411884249184332 
disznosagomat 	 26107.913992638212 0.411884249184332 
kideritem 	 26107.913992638212 0.411884249184332 
tiedet 	 26107.913992638212 0.411884249184332 
kadarek 	 23083.71284385517 0.411884249184332 
alatt 	 2503.3332335847767 1.018364531226844 
ugyanezek 	 26107.913992638212 0.411884249184332 
ott 	 10722.403023737901 0.411884249184332 
tartottak 	 14593.706863526839 0.411884249184332 
elhiszed 	 23083.71284385517 0.411884249184332 
nekem 	 7458.519973016763 0.6830912376058277 
hazudok 	 26107.913992638212 0.411884249184332 
neked 	 21314.66857717925 0.411884249184332 
elhiszem 	 23083.71284385517 0.411884249184332 
hazudsz 	 26107.913992638212 0.411884249184332 
pontositasra 	 11541.856421927585 0.6830912376058277 
szorulnak 	 23083.71284385517 0.411884249184332 
hazankban 	 14292.690965229269 0.411884249184332 
vagyonnyilatkozati 	 26107.913992638212 0.411884249184332 
eljarasra 	 13053.956996319106 0.6830912376058277 
vonatkozo 	 6412.331298425458 0.6830912376058277 
rendelkezesek 	 26107.913992638212 0.411884249184332 
jogi 	 6748.611006468623 0.6830912376058277 
szakertok 	 7633.133139806584 0.6830912376058277 
allampolgarokat 	 21314.66857717925 0.411884249184332 
kepviseloket 	 19085.936380688232 0.411884249184332 
miniszterelnokot 	 17617.90801230988 0.411884249184332 
vagyonnyilatkozatra 	 26107.913992638212 0.411884249184332 
kotelezni 	 23083.71284385517 0.411884249184332 
torvenyben 	 8517.655273144544 0.6830912376058277 
megszabott 	 19085.936380688232 0.411884249184332 
idoszakban 	 17035.31054628909 0.411884249184332 
elozetes 	 16521.423161720286 0.411884249184332 
vagyonnyilatkozat 	 6526.978498159553 1.018364531226844 
tetelre 	 26107.913992638212 0.411884249184332 
alkotmanybirosag 	 14917.039946033527 0.411884249184332 
korabbi 	 11569.505714743796 0.411884249184332 
hatarozatanak 	 26107.913992638212 0.411884249184332 
senkit 	 17035.31054628909 0.411884249184332 
kerni 	 11541.856421927585 0.6830912376058277 
keszul 	 14292.690965229269 0.411884249184332 
intezmenyes 	 21314.66857717925 0.411884249184332 
kiskapu 	 23083.71284385517 0.411884249184332 
legyen 	 3756.163272148742 0.8751799223391381 
aki 	 4848.898943933599 0.6830912376058277 
hanyinger 	 23083.71284385517 0.411884249184332 
nelkul 	 5061.897265287283 0.6830912376058277 
birja 	 20059.51169507213 0.411884249184332 
nezni 	 19085.936380688232 0.411884249184332 
avval 	 8030.867615952596 0.6830912376058277 
kibujni 	 23083.71284385517 0.411884249184332 
barminemu 	 23083.71284385517 0.411884249184332 
evszazad 	 17617.90801230988 0.411884249184332 
rablasa 	 10029.755847536066 0.6830912376058277 
felgongyolitesbol 	 26107.913992638212 0.411884249184332 
elotte 	 21314.66857717925 0.411884249184332 
megvolt 	 20059.51169507213 0.411884249184332 
vagyonuk 	 23083.71284385517 0.411884249184332 
fkgp 	 11728.177746261323 0.411884249184332 
csutortokon 	 15645.896917418922 0.411884249184332 
javasolta 	 16521.423161720286 0.411884249184332 
vagyongyarapodasa 	 23083.71284385517 0.411884249184332 
erteku 	 9145.233714198104 0.6830912376058277 
villa 	 10029.755847536066 0.6830912376058277 
epitese 	 19085.936380688232 0.411884249184332 
tegyen 	 19085.936380688232 0.411884249184332 
vagyonnyilatkozatot 	 7104.889525726416 0.8751799223391381 
hozza 	 12242.065130830126 0.411884249184332 
nyilvanossagra 	 7822.948458709461 0.6830912376058277 
bakos 	 21314.66857717925 0.411884249184332 
emil 	 17035.31054628909 0.411884249184332 
parlament 	 11125.427819469518 0.411884249184332 
megbizott 	 20059.51169507213 0.411884249184332 
foigazgatoja 	 17035.31054628909 0.411884249184332 
kepviselok 	 2071.292121423222 1.2175654337863135 
jogallasarol 	 10657.334288589625 0.6830912376058277 
szolo 	 3708.4759398231727 0.8751799223391381 
torveny 	 3531.9768001199664 0.8751799223391381 
honatyak 	 20059.51169507213 0.411884249184332 
mandatumuk 	 26107.913992638212 0.411884249184332 
ervenyessegenek 	 21314.66857717925 0.411884249184332 
megallapitasatol 	 26107.913992638212 0.411884249184332 
szamitott 	 10657.334288589625 0.6830912376058277 
harminc 	 7822.948458709461 0.6830912376058277 
napon 	 7633.133139806584 0.6830912376058277 
belul 	 5634.244908223113 0.6830912376058277 
kotelesek 	 23083.71284385517 0.411884249184332 
elnokenel 	 26107.913992638212 0.411884249184332 
tenni 	 6213.876364269666 0.6830912376058277 
majd 	 3266.820482689292 0.8751799223391381 
megbizatasuk 	 23083.71284385517 0.411884249184332 
megszunesetol 	 26107.913992638212 0.411884249184332 
ujra 	 12242.065130830126 0.411884249184332 
utoljara 	 19085.936380688232 0.411884249184332 
valasztasi 	 12427.752728539332 0.411884249184332 
ciklus 	 19085.936380688232 0.411884249184332 
kezdeten 	 20059.51169507213 0.411884249184332 
legkozelebb 	 26107.913992638212 0.411884249184332 
ertekeikrol 	 26107.913992638212 0.411884249184332 
szamot 	 17035.31054628909 0.411884249184332 
adni 	 13497.222012937245 0.411884249184332 
elftarsurak 	 26107.913992638212 0.411884249184332 
alljon 	 20059.51169507213 0.411884249184332 
menet 	 26107.913992638212 0.411884249184332 
ide 	 7458.519973016763 0.6830912376058277 
vagyonnyilatkozattal 	 26107.913992638212 0.411884249184332 
nezzuk 	 9145.233714198104 0.6830912376058277 
hornek 	 18290.46742839621 0.411884249184332 
vagyona 	 18290.46742839621 0.411884249184332 
mennyi 	 16061.735231905192 0.411884249184332 
allapitsuk 	 26107.913992638212 0.411884249184332 
valodi 	 6748.611006468623 0.6830912376058277 
piaci 	 16521.423161720286 0.411884249184332 
erteket 	 8260.711580860143 0.6830912376058277 
amennyivel 	 23083.71284385517 0.411884249184332 
kedvezmenyesebben 	 26107.913992638212 0.411884249184332 
kapta 	 8260.711580860143 0.6830912376058277 
urelftars 	 26107.913992638212 0.411884249184332 
szam 	 14011.109397506047 0.411884249184332 
kulonbsegevel 	 23083.71284385517 0.411884249184332 
tessek 	 18290.46742839621 0.411884249184332 
novekmeny 	 26107.913992638212 0.411884249184332 
kitoltesekor 	 26107.913992638212 0.411884249184332 
honatyaknak 	 8702.637997546071 0.8751799223391381 
vagyontargyaikrol 	 26107.913992638212 0.411884249184332 
hazastarsukkal 	 26107.913992638212 0.411884249184332 
egyuttesen 	 21314.66857717925 0.411884249184332 
nyilatkozni 	 20059.51169507213 0.411884249184332 
megjelolve 	 26107.913992638212 0.411884249184332 
tulajdoni 	 21314.66857717925 0.411884249184332 
hanyadot 	 26107.913992638212 0.411884249184332 
nyilatkozatteteli 	 26107.913992638212 0.411884249184332 
kotelezettseg 	 20059.51169507213 0.411884249184332 
ingatlanokra 	 26107.913992638212 0.411884249184332 
kiterjed 	 23083.71284385517 0.411884249184332 
feloleli 	 26107.913992638212 0.411884249184332 
ingosagokat 	 26107.913992638212 0.411884249184332 
tuntetni 	 21314.66857717925 0.411884249184332 
peldaul 	 5634.244908223113 0.6830912376058277 
kobcentimeteresnel 	 26107.913992638212 0.411884249184332 
nagyobb 	 11416.402286407227 0.411884249184332 
hengerurtartalmu 	 26107.913992638212 0.411884249184332 
szemelygepkocsikat 	 26107.913992638212 0.411884249184332 
egymillio 	 18290.46742839621 0.411884249184332 
forintnal 	 21314.66857717925 0.411884249184332 
dragabb 	 20059.51169507213 0.411884249184332 
gepjarmuveket 	 26107.913992638212 0.411884249184332 
nyilatkozat 	 17035.31054628909 0.411884249184332 
merlegelesere 	 26107.913992638212 0.411884249184332 
bizza 	 21314.66857717925 0.411884249184332 
takarekbetetben 	 26107.913992638212 0.411884249184332 
elhelyezett 	 26107.913992638212 0.411884249184332 
vagyont 	 16521.423161720286 0.411884249184332 
szerepelteti 	 26107.913992638212 0.411884249184332 
bevallasban 	 26107.913992638212 0.411884249184332 
ejnyi 	 26107.913992638212 0.411884249184332 
egesz 	 5236.5104320771015 0.6830912376058277 
kirakat 	 26107.913992638212 0.411884249184332 
abszolute 	 26107.913992638212 0.411884249184332 
erne 	 23083.71284385517 0.411884249184332 
semmit 	 7822.948458709461 0.6830912376058277 
kitoltesi 	 26107.913992638212 0.411884249184332 
utmutato 	 26107.913992638212 0.411884249184332 
reszletesen 	 8517.655273144544 0.6830912376058277 
szamolni 	 20059.51169507213 0.411884249184332 
gyermekeik 	 20059.51169507213 0.411884249184332 
hazastarsuk 	 26107.913992638212 0.411884249184332 
kulonvagyonarol 	 26107.913992638212 0.411884249184332 
vagyonnyilatkozatat 	 23083.71284385517 0.411884249184332 
megtudtuk 	 26107.913992638212 0.411884249184332 
hazelnok 	 7104.889525726416 0.8751799223391381 
pancelszekrenyeben 	 26107.913992638212 0.411884249184332 
orzi 	 26107.913992638212 0.411884249184332 
regen 	 16061.735231905192 0.411884249184332 
eldobta 	 23083.71284385517 0.411884249184332 
kulcsot 	 23083.71284385517 0.411884249184332 
nincs 	 4900.230724033939 0.6830912376058277 
kapu 	 26107.913992638212 0.411884249184332 
bemenni 	 26107.913992638212 0.411884249184332 
egyarant 	 13497.222012937245 0.411884249184332 
velekednek 	 26107.913992638212 0.411884249184332 
szorul 	 18290.46742839621 0.411884249184332 
teteli 	 26107.913992638212 0.411884249184332 
nehany 	 10722.403023737901 0.411884249184332 
rendelkezes 	 21314.66857717925 0.411884249184332 
maganszemelyek 	 23083.71284385517 0.411884249184332 
jovedelemadojarol 	 26107.913992638212 0.411884249184332 
modositott 	 20059.51169507213 0.411884249184332 
valtozataban 	 26107.913992638212 0.411884249184332 
szerepel 	 14292.690965229269 0.411884249184332 
sem 	 1088.9401608964308 1.4001535189979326 
szabja 	 21314.66857717925 0.411884249184332 
dokumentumokat 	 10029.755847536066 0.6830912376058277 
meddig 	 21314.66857717925 0.411884249184332 
koteles 	 21314.66857717925 0.411884249184332 
orizni 	 26107.913992638212 0.411884249184332 
nyilt 	 14593.706863526839 0.411884249184332 
felszolitas 	 26107.913992638212 0.411884249184332 
semmisitse 	 23083.71284385517 0.411884249184332 
talan 	 10722.403023737901 0.411884249184332 
kolcson 	 23083.71284385517 0.411884249184332 
kene 	 16521.423161720286 0.411884249184332 
papirzuzojat 	 26107.913992638212 0.411884249184332 
hat 	 10595.9304003599 0.411884249184332 
eleg 	 12242.065130830126 0.411884249184332 
meredek 	 26107.913992638212 0.411884249184332 
uzenet 	 23083.71284385517 0.411884249184332 
szakszeru 	 26107.913992638212 0.411884249184332 
instrukciokeszlet 	 26107.913992638212 0.411884249184332 
leleplezeset 	 26107.913992638212 0.411884249184332 
eszkozzel 	 20059.51169507213 0.411884249184332 
akadalyozni 	 21314.66857717925 0.411884249184332 
ennel 	 15645.896917418922 0.411884249184332 
hanyingert 	 23083.71284385517 0.411884249184332 
keltobb 	 26107.913992638212 0.411884249184332 
liberalbolsevizmusban 	 26107.913992638212 0.411884249184332 
liberalisok 	 16521.423161720286 0.411884249184332 
raffinerianal 	 26107.913992638212 0.411884249184332 
bunko 	 4011.902339014426 1.1292119848345796 
bolsevikok 	 23083.71284385517 0.411884249184332 
primitivsege 	 26107.913992638212 0.411884249184332 
hatartalanabb 	 26107.913992638212 0.411884249184332 
milyenre 	 26107.913992638212 0.411884249184332 
veszi 	 14292.690965229269 0.411884249184332 
hadovat 	 26107.913992638212 0.411884249184332 
idestova 	 23083.71284385517 0.411884249184332 
esztendeje 	 19085.936380688232 0.411884249184332 
folyik 	 14292.690965229269 0.411884249184332 
vesszofutasa 	 26107.913992638212 0.411884249184332 
szazezer 	 20059.51169507213 0.411884249184332 
dollar 	 5236.5104320771015 0.6830912376058277 
nagysagrendu 	 21314.66857717925 0.411884249184332 
adougyben 	 26107.913992638212 0.411884249184332 
ugyebar 	 26107.913992638212 0.411884249184332 
hinnie 	 23083.71284385517 0.411884249184332 
olvasonak 	 26107.913992638212 0.411884249184332 
zal 	 26107.913992638212 0.411884249184332 
epitkezesugye 	 26107.913992638212 0.411884249184332 
clintonaknak 	 26107.913992638212 0.411884249184332 
ami 	 4900.230724033939 0.6830912376058277 
clintoneknak 	 23083.71284385517 0.411884249184332 
ugyanis 	 5426.325750979979 0.6830912376058277 
sajat 	 10353.47913977146 0.411884249184332 
hazuk 	 26107.913992638212 0.411884249184332 
whitewater 	 20059.51169507213 0.411884249184332 
foldbefektetes 	 26107.913992638212 0.411884249184332 
zajlik 	 16521.423161720286 0.411884249184332 
befektetesekre 	 26107.913992638212 0.411884249184332 
felvett 	 21314.66857717925 0.411884249184332 
kolcsonok 	 23083.71284385517 0.411884249184332 
ugyeben 	 13037.53408312215 0.411884249184332 
iteltek 	 9145.233714198104 0.6830912376058277 
clintonek 	 7694.570947951724 0.8751799223391381 
uzlettarsat 	 13053.956996319106 0.6830912376058277 
tudtak 	 14593.706863526839 0.411884249184332 
bunugyrol 	 26107.913992638212 0.411884249184332 
amig 	 12242.065130830126 0.411884249184332 
tortent 	 1878.081636074371 1.2175654337863135 
ugyvedre 	 26107.913992638212 0.411884249184332 
eljarasi 	 26107.913992638212 0.411884249184332 
koltsegre 	 26107.913992638212 0.411884249184332 
elnoki 	 7005.554698753023 0.6830912376058277 
hazaspar 	 20059.51169507213 0.411884249184332 
emlitett 	 12427.752728539332 0.411884249184332 
osszeg 	 15266.266279613168 0.411884249184332 
tobbszoroset 	 26107.913992638212 0.411884249184332 
elkoltotte 	 26107.913992638212 0.411884249184332 
ugye 	 7822.948458709461 0.6830912376058277 
kezdjuk 	 21314.66857717925 0.411884249184332 
sajnalni 	 26107.913992638212 0.411884249184332 
szegeny 	 17035.31054628909 0.411884249184332 
hazaspart 	 26107.913992638212 0.411884249184332 
regebbi 	 21314.66857717925 0.411884249184332 
nyilatkozata 	 20059.51169507213 0.411884249184332 
procedurara 	 26107.913992638212 0.411884249184332 
rament 	 26107.913992638212 0.411884249184332 
eletukben 	 26107.913992638212 0.411884249184332 
felhalmozott 	 20059.51169507213 0.411884249184332 
maganvagyonuk 	 26107.913992638212 0.411884249184332 
amivel 	 16061.735231905192 0.411884249184332 
mindig 	 11416.402286407227 0.411884249184332 
jobban 	 12621.69576863588 0.411884249184332 
jartak 	 26107.913992638212 0.411884249184332 
bortonben 	 19085.936380688232 0.411884249184332 
ulnenek 	 26107.913992638212 0.411884249184332 
nehezen 	 17617.90801230988 0.411884249184332 
kibogozhato 	 26107.913992638212 0.411884249184332 
szamviteli 	 11541.856421927585 0.6830912376058277 
kihagas 	 26107.913992638212 0.411884249184332 
amely 	 9905.599065607317 0.411884249184332 
raadasul 	 6873.30208626047 0.6830912376058277 
azelott 	 21314.66857717925 0.411884249184332 
esetleg 	 7146.345482614634 0.6830912376058277 
volna 	 1265.4743163218207 1.3495580413713906 
bunosnek 	 23083.71284385517 0.411884249184332 
vagy 	 1400.065921152554 1.2896411338684333 
vadpontban 	 26107.913992638212 0.411884249184332 
clintont 	 23083.71284385517 0.411884249184332 
elnokke 	 21314.66857717925 0.411884249184332 
valasztottak 	 17617.90801230988 0.411884249184332 
tetezodik 	 26107.913992638212 0.411884249184332 
kormanyzoi 	 23083.71284385517 0.411884249184332 
par 	 13261.326726535033 0.411884249184332 
kinevezeseket 	 13053.956996319106 0.6830912376058277 
juttatott 	 6686.503898357376 0.8751799223391381 
anyagi 	 2564.9325193701834 1.1292119848345796 
attetelesen 	 13053.956996319106 0.6830912376058277 
elonyokert 	 13053.956996319106 0.6830912376058277 
hopp 	 23083.71284385517 0.411884249184332 
ujsagiro 	 15266.266279613168 0.411884249184332 
elsoszamu 	 23083.71284385517 0.411884249184332 
kapitalis 	 21314.66857717925 0.411884249184332 
hibaja 	 20059.51169507213 0.411884249184332 
rairanyitja 	 26107.913992638212 0.411884249184332 
eseteben 	 14011.109397506047 0.411884249184332 
ugyanez 	 19085.936380688232 0.411884249184332 
latszik 	 6518.767041561075 0.6830912376058277 
berkaszarnya 	 21314.66857717925 0.411884249184332 
lakast 	 17617.90801230988 0.411884249184332 
nevertekben 	 26107.913992638212 0.411884249184332 
becserelt 	 26107.913992638212 0.411884249184332 
neki 	 4080.6883769433753 0.8751799223391381 
kacsalabon 	 11541.856421927585 0.6830912376058277 
forgo 	 8517.655273144544 0.6830912376058277 
palotaert 	 26107.913992638212 0.411884249184332 
koruli 	 17617.90801230988 0.411884249184332 
cirkusz 	 20059.51169507213 0.411884249184332 
egyben 	 7822.948458709461 0.6830912376058277 
koztarsasagiak 	 26107.913992638212 0.411884249184332 
demokratak 	 16061.735231905192 0.411884249184332 
taktikai 	 11541.856421927585 0.6830912376058277 
merkozese 	 26107.913992638212 0.411884249184332 
mikent 	 14292.690965229269 0.411884249184332 
mindenfele 	 15266.266279613168 0.411884249184332 
trukkokkel 	 26107.913992638212 0.411884249184332 
bizottsagokkal 	 13053.956996319106 0.6830912376058277 
vizsgalatokkal 	 26107.913992638212 0.411884249184332 
masfelol 	 21314.66857717925 0.411884249184332 
figyelemelterelesekkel 	 26107.913992638212 0.411884249184332 
masfele 	 26107.913992638212 0.411884249184332 
agyonhallgatasokkal 	 26107.913992638212 0.411884249184332 
parazsara 	 26107.913992638212 0.411884249184332 
hamut 	 13053.956996319106 0.6830912376058277 
huzni 	 21314.66857717925 0.411884249184332 
parazsat 	 26107.913992638212 0.411884249184332 
ismet 	 3617.550500653319 0.8751799223391381 
elokotorni 	 26107.913992638212 0.411884249184332 
kicsit 	 7822.948458709461 0.6830912376058277 
maskeppen 	 13053.956996319106 0.6830912376058277 
trukk 	 21314.66857717925 0.411884249184332 
elszamoltatas 	 23083.71284385517 0.411884249184332 
parazsra 	 26107.913992638212 0.411884249184332 
bunosok 	 26107.913992638212 0.411884249184332 
huznak 	 13053.956996319106 0.6830912376058277 
parazson 	 26107.913992638212 0.411884249184332 
izzo 	 23083.71284385517 0.411884249184332 
pofatlansagot 	 26107.913992638212 0.411884249184332 
demokratikus 	 12242.065130830126 0.411884249184332 
vizsgalat 	 14917.039946033527 0.411884249184332 
kotorja 	 26107.913992638212 0.411884249184332 
felszinre 	 23083.71284385517 0.411884249184332 
raszort 	 26107.913992638212 0.411884249184332 
hamu 	 23083.71284385517 0.411884249184332 
alol 	 16061.735231905192 0.411884249184332 
hovatovabb 	 26107.913992638212 0.411884249184332 
vilagkozvelemeny 	 26107.913992638212 0.411884249184332 
ota 	 5634.244908223113 0.6830912376058277 
elenk 	 23083.71284385517 0.411884249184332 
figyelemmel 	 10657.334288589625 0.6830912376058277 
kiseri 	 23083.71284385517 0.411884249184332 
valoszinuleg 	 6518.767041561075 0.6830912376058277 
sohasem 	 7458.519973016763 0.6830912376058277 
tisztazhato 	 26107.913992638212 0.411884249184332 
ugyet 	 7296.853431763419 0.6830912376058277 
vilagot 	 16061.735231905192 0.411884249184332 
bejartak 	 26107.913992638212 0.411884249184332 
felvetelek 	 21314.66857717925 0.411884249184332 
ahogyan 	 14011.109397506047 0.411884249184332 
kiszallt 	 26107.913992638212 0.411884249184332 
kocsijabol 	 26107.913992638212 0.411884249184332 
elektronikus 	 15645.896917418922 0.411884249184332 
eszkozokkel 	 17617.90801230988 0.411884249184332 
lebonyolitott 	 26107.913992638212 0.411884249184332 
tavkihallgatasra 	 26107.913992638212 0.411884249184332 
indult 	 13746.60417252094 0.411884249184332 
sot 	 10852.651501959957 0.411884249184332 
aznap 	 23083.71284385517 0.411884249184332 
este 	 14917.039946033527 0.411884249184332 
korulrohogtek 	 26107.913992638212 0.411884249184332 
artatlansagat 	 26107.913992638212 0.411884249184332 
kabaremusorok 	 26107.913992638212 0.411884249184332 
mit 	 10013.332934339107 0.411884249184332 
azutan 	 13746.60417252094 0.411884249184332 
kijelentette 	 11728.177746261323 0.411884249184332 
artatlan 	 19085.936380688232 0.411884249184332 
dokumentumok 	 17617.90801230988 0.411884249184332 
bezuzasaban 	 26107.913992638212 0.411884249184332 
spend 	 14593.706863526839 0.411884249184332 
rest 	 6748.611006468623 0.6830912376058277 
life 	 5405.7751165893515 0.411884249184332 
real 	 4351.988298739141 0.6830912376058277 
shreadder 	 26107.913992638212 0.411884249184332 
demokracia 	 5634.244908223113 0.6830912376058277 
mukodesi 	 18290.46742839621 0.411884249184332 
rendje 	 20059.51169507213 0.411884249184332 
valaszto 	 19085.936380688232 0.411884249184332 
tomegek 	 17035.31054628909 0.411884249184332 
lankadatlan 	 23083.71284385517 0.411884249184332 
erzekenyseggel 	 26107.913992638212 0.411884249184332 
akkuratus 	 13053.956996319106 0.6830912376058277 
szorszalhasogatassal 	 13053.956996319106 0.6830912376058277 
figyelik 	 10657.334288589625 0.6830912376058277 
kozszereplok 	 8702.637997546071 0.8751799223391381 
moralis 	 5353.911743968397 0.8751799223391381 
ugyeit 	 11541.856421927585 0.6830912376058277 
fuggetlenul 	 15645.896917418922 0.411884249184332 
attol 	 12824.662596850916 0.411884249184332 
egyszeruen 	 13261.326726535033 0.411884249184332 
baromsag 	 20059.51169507213 0.411884249184332 
erdeklodes 	 21314.66857717925 0.411884249184332 
fuggetlen 	 12427.752728539332 0.411884249184332 
rendjetol 	 26107.913992638212 0.411884249184332 
azert 	 5006.6664671695535 0.6830912376058277 
ado 	 6873.30208626047 0.6830912376058277 
penzuk 	 18290.46742839621 0.411884249184332 
kolteserol 	 26107.913992638212 0.411884249184332 
elftars 	 7104.889525726416 0.8751799223391381 
ezt 	 9905.599065607317 0.411884249184332 
tudjatok 	 26107.913992638212 0.411884249184332 
letagadni 	 21314.66857717925 0.411884249184332 
mindez 	 13037.53408312215 0.411884249184332 
annak 	 3266.820482689292 0.8751799223391381 
apropojan 	 23083.71284385517 0.411884249184332 
kerult 	 10986.908248723004 0.411884249184332 
reszletes 	 20059.51169507213 0.411884249184332 
fenykeppel 	 26107.913992638212 0.411884249184332 
illusztralt 	 23083.71284385517 0.411884249184332 
kozolt 	 15266.266279613168 0.411884249184332 
csaladja 	 11541.856421927585 0.6830912376058277 
hazepiteserol 	 26107.913992638212 0.411884249184332 
masnap 	 21314.66857717925 0.411884249184332 
szekeres 	 15266.266279613168 0.411884249184332 
imre 	 11892.838797250486 0.411884249184332 
mszp 	 10595.9304003599 0.411884249184332 
frakciovezeto 	 14593.706863526839 0.411884249184332 
uszomedences 	 23083.71284385517 0.411884249184332 
villajarol 	 23083.71284385517 0.411884249184332 
sikkasztoknak 	 26107.913992638212 0.411884249184332 
annyiban 	 17617.90801230988 0.411884249184332 
elet 	 11569.505714743796 0.411884249184332 
ilyen 	 10237.125577751991 0.411884249184332 
kozvelemeny 	 6630.663363267517 0.6830912376058277 
nalunk 	 13037.53408312215 0.411884249184332 
tudni 	 4582.201390840313 0.8751799223391381 
akarja 	 6310.84788431794 0.6830912376058277 
orszagot 	 13746.60417252094 0.411884249184332 
vezetok 	 14011.109397506047 0.411884249184332 
beveteleit 	 26107.913992638212 0.411884249184332 
kiadasait 	 26107.913992638212 0.411884249184332 
adofizeteset 	 26107.913992638212 0.411884249184332 
fizeteset 	 20059.51169507213 0.411884249184332 
magankonyvtaraban 	 26107.913992638212 0.411884249184332 
ujjlenyomatok 	 26107.913992638212 0.411884249184332 
kutattak 	 26107.913992638212 0.411884249184332 
maganhasznalatu 	 26107.913992638212 0.411884249184332 
konyvon 	 26107.913992638212 0.411884249184332 
bunkoelftars 	 26107.913992638212 0.411884249184332 
elfelejti 	 21314.66857717925 0.411884249184332 
kozolni 	 17617.90801230988 0.411884249184332 
allitotta 	 14593.706863526839 0.411884249184332 
dokumentum 	 14917.039946033527 0.411884249184332 
kezeben 	 9542.968190344116 0.6830912376058277 
csakhogy 	 13746.60417252094 0.411884249184332 
azonositottak 	 23083.71284385517 0.411884249184332 
ujjlenyomatat 	 26107.913992638212 0.411884249184332 
lapokon 	 26107.913992638212 0.411884249184332 
fent 	 16061.735231905192 0.411884249184332 
felsoroltakat 	 26107.913992638212 0.411884249184332 
egyreszt 	 7822.948458709461 0.6830912376058277 
