term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 199.59226185032685 1.7672896221942904 
psi 	 594.4992409467611 1.433661672695707 
psychology 	 590.2622423990802 1.433661672695707 
psy 	 590.2622423990802 1.433661672695707 
religion 	 569.6595174805607 1.433661672695707 
rel 	 594.4992409467611 1.433661672695707 
sci 	 577.7870141107469 1.433661672695707 
shakespeare 	 598.7767855509805 1.433661672695707 
sha 	 295.1311211995401 1.6701257250778172 
sociology 	 594.4992409467611 1.433661672695707 
soc 	 594.4992409467611 1.433661672695707 
sports 	 565.6505219982669 1.433661672695707 
recreation 	 577.7870141107469 1.433661672695707 
spt 	 581.906858942648 1.433661672695707 
urban 	 569.6595174805607 1.433661672695707 
urb 	 598.7767855509805 1.433661672695707 
women's 	 569.6595174805607 1.433661672695707 
wom 	 598.7767855509805 1.433661672695707 
home 	 199.63110010988828 1.433661672695707 
page 	 109.71052614697447 1.6701257250778172 
topic 	 590.2622423990802 1.433661672695707 
search 	 271.161745165511 1.6701257250778172 
custom 	 290.953429471324 1.6701257250778172 
eastern 	 502.0405990472543 1.6701257250778172 
specific 	 482.16169150519613 1.433661672695707 
paper 	 128.25037626496587 1.820238160960991 
click 	 274.98235102131457 1.6701257250778172 
catalog 	 586.0650284627021 1.433661672695707 
button 	 534.8107084435995 1.433661672695707 
title 	 258.2816384465227 1.6701257250778172 
description 	 546.1277686125771 1.433661672695707 
written 	 492.2070580710664 1.433661672695707 
pgs 	 37.15620255917257 1.9518110927709578 
pages 	 520.1536576417226 1.433661672695707 
footnotes 	 594.4992409467611 1.433661672695707 
sources 	 520.1536576417226 1.433661672695707 
price 	 513.0015050598635 1.433661672695707 
taoism 	 334.35243968339677 1.9058897212870156 
lao 	 727.9132748108431 1.7672896221942904 
tzu 	 342.5243230077638 1.8764573998055583 
chuang 	 534.9639034934349 1.853558061552008 
traces 	 1025.8904014782445 1.433661672695707 
origins 	 1004.0811980945086 1.433661672695707 
philosophical 	 636.6268014734221 1.6701257250778172 
nature 	 252.32804909128112 1.7672896221942904 
credited 	 2055.145938046583 1.433661672695707 
roots 	 1139.8272370623138 1.433661672695707 
acupuncture 	 1745.3091483362875 1.433661672695707 
major 	 598.7767855509805 1.433661672695707 
forms 	 269.6228026079414 1.7672896221942904 
yoga 	 545.9349561081323 1.820238160960991 
discusses 	 201.03188657617565 1.7672896221942904 
various 	 182.04258953752569 1.7672896221942904 
types 	 883.5415836682596 1.433661672695707 
differences 	 297.2478828843145 1.7672896221942904 
paths 	 1692.660131397884 1.433661672695707 
enlightenment 	 1745.3091483362875 1.433661672695707 
employs 	 1873.9030347222335 1.433661672695707 
mysticism 	 2055.145938046583 1.433661672695707 
east 	 883.5415836682596 1.433661672695707 
meditative 	 2674.819517467174 1.433661672695707 
tradition 	 1139.8272370623138 1.433661672695707 
india 	 1382.8233416875885 1.433661672695707 
tibet 	 788.3275759189596 1.7672896221942904 
examines 	 149.69419638774514 1.820238160960991 
fundamental 	 1313.917987804804 1.433661672695707 
asiatics 	 2674.819517467174 1.433661672695707 
zen 	 685.0486460155277 1.7672896221942904 
buddhism 	 727.9132748108431 1.7672896221942904 
tibetian 	 2674.819517467174 1.433661672695707 
seen 	 844.6474981538951 1.433661672695707 
writings 	 1313.917987804804 1.433661672695707 
shankara 	 2674.819517467174 1.433661672695707 
aurobindo 	 1337.409758733587 1.6701257250778172 
alexander 	 1495.1608911291535 1.433661672695707 
david 	 1125.6355689156962 1.433661672695707 
neel's 	 2674.819517467174 1.433661672695707 
experiences 	 1125.6355689156962 1.433661672695707 
sikkum 	 2674.819517467174 1.433661672695707 
book 	 721.6763274144156 1.433661672695707 
reports 	 1139.8272370623138 1.433661672695707 
dealing 	 900.0990321093758 1.433661672695707 
philosophies 	 646.5617704080034 1.6701257250778172 
samkara's 	 2674.819517467174 1.433661672695707 
creet 	 2674.819517467174 1.433661672695707 
jewel 	 2364.982727756879 1.433661672695707 
discrimination 	 1218.4503649715718 1.433661672695707 
mcdermott's 	 2674.819517467174 1.433661672695707 
essential 	 1098.53636296375 1.433661672695707 
neal's 	 2674.819517467174 1.433661672695707 
magic 	 1645.5639808988358 1.433661672695707 
mystery 	 1955.4007706091313 1.433661672695707 
marsilius 	 2674.819517467174 1.433661672695707 
padua 	 2674.819517467174 1.433661672695707 
ibn 	 1182.4913638784394 1.6701257250778172 
khaldun 	 1337.409758733587 1.6701257250778172 
comparison 	 363.6853359684633 1.6701257250778172 
legal 	 763.1497622669974 1.433661672695707 
concepts 	 1098.53636296375 1.433661672695707 
roughly 	 1955.4007706091313 1.433661672695707 
contemporary 	 935.175844211724 1.433661672695707 
culturally 	 1804.9976808394492 1.433661672695707 
antipodal 	 2674.819517467174 1.433661672695707 
thinkers 	 1745.3091483362875 1.433661672695707 
demosthene's 	 2674.819517467174 1.433661672695707 
peace 	 518.603730823611 1.6701257250778172 
statesman 	 1955.4007706091313 1.433661672695707 
athens 	 1873.9030347222335 1.433661672695707 
philip 	 1955.4007706091313 1.433661672695707 
macedon 	 2364.982727756879 1.433661672695707 
century 	 891.7436486529434 1.433661672695707 
study 	 271.161745165511 1.6701257250778172 
philosophic 	 1692.660131397884 1.433661672695707 
foundation 	 1139.8272370623138 1.433661672695707 
culture 	 875.4873117085624 1.433661672695707 
muhsin 	 2674.819517467174 1.433661672695707 
mahdi 	 2674.819517467174 1.433661672695707 
late 	 1037.207461647222 1.433661672695707 
medieval 	 1435.472358625992 1.433661672695707 
moslem 	 2183.739824432529 1.433661672695707 
thinker 	 2055.145938046583 1.433661672695707 
arts 	 679.3276468898877 1.6701257250778172 
analysis 	 549.9647020426291 1.433661672695707 
wisdom 	 1692.660131397884 1.433661672695707 
oriental 	 1955.4007706091313 1.433661672695707 
noting 	 883.5415836682596 1.433661672695707 
axioms 	 2674.819517467174 1.433661672695707 
including 	 392.46189063361464 1.433661672695707 
school 	 829.9904473520182 1.433661672695707 
ideals 	 717.736179312996 1.6701257250778172 
contributions 	 1072.986551977293 1.433661672695707 
social 	 573.7047939579641 1.433661672695707 
life 	 553.8348560888013 1.433661672695707 
influence 	 192.35040310742653 1.820238160960991 
cultural 	 891.7436486529434 1.433661672695707 
development 	 520.1536576417226 1.433661672695707 
chinese 	 333.93179779713506 1.820238160960991 
explanation 	 1169.6382814632202 1.433661672695707 
system 	 482.16169150519613 1.433661672695707 
practices 	 963.4168132365486 1.433661672695707 
evolution 	 1025.8904014782445 1.433661672695707 
west 	 795.3219165994122 1.433661672695707 
bhagavad 	 1091.8699122162645 1.6701257250778172 
gita 	 1091.8699122162645 1.6701257250778172 
buddhist 	 2674.819517467174 1.433661672695707 
text 	 1169.6382814632202 1.433661672695707 
helped 	 1528.2871546818672 1.433661672695707 
develop 	 1004.0811980945086 1.433661672695707 
especially 	 775.7421442711106 1.433661672695707 
importance 	 1060.7392105152057 1.433661672695707 
moderation 	 2674.819517467174 1.433661672695707 
discipline 	 1408.3731526740455 1.433661672695707 
taoist 	 1337.409758733587 1.6701257250778172 
philosophers 	 1564.066245011938 1.433661672695707 
conceiving 	 2674.819517467174 1.433661672695707 
tao 	 2674.819517467174 1.433661672695707 
looks 	 387.8710721355553 1.6701257250778172 
similarities 	 1201.580438363239 1.433661672695707 
concept 	 900.0990321093758 1.433661672695707 
china 	 1085.5789339814062 1.433661672695707 
poles 	 2055.145938046583 1.433661672695707 
ancient 	 1169.6382814632202 1.433661672695707 
terms 	 802.0438477813619 1.433661672695707 
views 	 795.3219165994122 1.433661672695707 
individualism 	 1804.9976808394492 1.433661672695707 
man's 	 1382.8233416875885 1.433661672695707 
relation 	 900.0990321093758 1.433661672695707 
meaning 	 1085.5789339814062 1.433661672695707 
function 	 953.803539502778 1.433661672695707 
government 	 527.4221104714084 1.433661672695707 
moral 	 1201.580438363239 1.433661672695707 
confucianism 	 2674.819517467174 1.433661672695707 
afn 	 324.37377201383435 1.6701257250778172 
describes 	 900.0990321093758 1.433661672695707 
influenced 	 1273.2536029468442 1.433661672695707 
landscape 	 1602.9603305263026 1.433661672695707 
painting 	 2183.739824432529 1.433661672695707 
poetry 	 1745.3091483362875 1.433661672695707 
discussing 	 1408.3731526740455 1.433661672695707 
detail 	 1358.6552937797753 1.433661672695707 
influences 	 524.4092520347399 1.6701257250778172 
found 	 837.258900181704 1.433661672695707 
traditional 	 944.3926655913469 1.433661672695707 
manner 	 1098.53636296375 1.433661672695707 
artistry 	 2364.982727756879 1.433661672695707 
japan 	 1139.8272370623138 1.433661672695707 
drawing 	 1692.660131397884 1.433661672695707 
textsthat 	 2674.819517467174 1.433661672695707 
analyzed 	 1335.7271911885402 1.433661672695707 
relationship 	 658.4653180541421 1.433661672695707 
idealogical 	 2674.819517467174 1.433661672695707 
ethical 	 1273.2536029468442 1.433661672695707 
practical 	 1085.5789339814062 1.433661672695707 
orientation 	 1435.472358625992 1.433661672695707 
creation 	 1037.207461647222 1.433661672695707 
chou 	 2674.819517467174 1.433661672695707 
duscusses 	 2674.819517467174 1.433661672695707 
writing 	 953.803539502778 1.433661672695707 
focusing 	 908.6135752612762 1.433661672695707 
interpretation 	 1185.324101418858 1.433661672695707 
process 	 699.5977657820948 1.433661672695707 
central 	 782.1739099121992 1.433661672695707 
themes 	 1254.2294553016425 1.433661672695707 
compares 	 973.2413845398412 1.433661672695707 
ideas 	 908.6135752612762 1.433661672695707 
confucius 	 2674.819517467174 1.433661672695707 
respect 	 1060.7392105152057 1.433661672695707 
question 	 875.4873117085624 1.433661672695707 
top 	 417.533882226631 1.433661672695707 
experienced 	 542.323490331022 1.433661672695707 
microsoft 	 288.89350705537345 1.6701257250778172 
internet 	 462.7238464681329 1.433661672695707 
explorer 	 598.7767855509805 1.433661672695707 
msie30 	 598.7767855509805 1.433661672695707 
http 	 196.1251997848097 1.433661672695707 
www 	 194.3825075190109 1.433661672695707 
com 	 71.91903245122704 1.7672896221942904 
htm 	 293.2588700182314 1.433661672695707 
start 	 482.16169150519613 1.433661672695707 
send 	 472.3371202019036 1.433661672695707 
comments 	 168.6539964983684 1.7672896221942904 
mailto 	 324.71908617075576 1.433661672695707 
updated 	 478.86278354315886 1.433661672695707 
copyright 	 348.62852834384654 1.433661672695707 
asm 	 598.7767855509805 1.433661672695707 
communications 	 478.86278354315886 1.433661672695707 
rights 	 411.83953770411995 1.433661672695707 
reserved 	 495.6063139962594 1.433661672695707 
