term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 222.8110484637877 1.7436875441925277 
psychology 	 658.9280961009865 1.3879409824618858 
psy 	 658.9280961009865 1.3879409824618858 
religion 	 635.9286336080532 1.3879409824618858 
rel 	 663.6579893343038 1.3879409824618858 
sci 	 645.0016108305654 1.3879409824618858 
shakespeare 	 668.433145391363 1.3879409824618858 
sha 	 329.46404805049326 1.6386837783146067 
sociology 	 663.6579893343038 1.3879409824618858 
soc 	 663.6579893343038 1.3879409824618858 
sports 	 631.4532672866559 1.3879409824618858 
recreation 	 645.0016108305654 1.3879409824618858 
spt 	 649.6007217279224 1.3879409824618858 
urban 	 635.9286336080532 1.3879409824618858 
urb 	 668.433145391363 1.3879409824618858 
women's 	 635.9286336080532 1.3879409824618858 
wom 	 668.433145391363 1.3879409824618858 
home 	 222.8544048206583 1.3879409824618858 
page 	 122.47327191798716 1.6386837783146067 
topic 	 658.9280961009865 1.3879409824618858 
search 	 302.70628822727065 1.6386837783146067 
custom 	 324.8003608639612 1.6386837783146067 
modern 	 119.75081750771821 1.881471726708216 
specific 	 538.2520896221317 1.3879409824618858 
paper 	 143.16988312353013 1.8014027908450179 
click 	 306.97134935041606 1.6386837783146067 
catalog 	 654.2426156664169 1.3879409824618858 
button 	 597.025824414667 1.3879409824618858 
title 	 288.32782457452987 1.6386837783146067 
description 	 609.6594105988277 1.3879409824618858 
written 	 549.4660446923091 1.3879409824618858 
pgs 	 33.18289946671519 1.9568530094025691 
pages 	 580.6637028259946 1.3879409824618858 
footnotes 	 663.6579893343038 1.3879409824618858 
sources 	 290.3318514129973 1.6386837783146067 
price 	 572.6795324941205 1.3879409824618858 
roger 	 2182.874685758292 1.3879409824618858 
sessions 	 2014.9750396843067 1.3879409824618858 
life 	 206.08769066988208 1.7436875441925277 
discusses 	 168.31360973407993 1.8014027908450179 
musician 	 2294.2233178640827 1.3879409824618858 
composer 	 503.7437599210767 1.8014027908450179 
taped 	 2182.874685758292 1.3879409824618858 
interviews 	 1836.9942426588793 1.3879409824618858 
primary 	 1226.3303022794435 1.3879409824618858 
jazz 	 649.4476249215567 1.7436875441925277 
origins 	 560.4435322697536 1.6386837783146067 
supposed 	 2294.2233178640827 1.3879409824618858 
free 	 631.4532672866559 1.3879409824618858 
unstructured 	 2640.1037609634955 1.3879409824618858 
nature 	 845.0449429298609 1.3879409824618858 
prominent 	 745.5568997797333 1.6386837783146067 
persons 	 1211.8655213796906 1.3879409824618858 
tendency 	 1889.5691399721345 1.3879409824618858 
public 	 538.2520896221317 1.3879409824618858 
limit 	 1466.7675076389198 1.3879409824618858 
single 	 1075.4921472148494 1.3879409824618858 
category 	 1466.7675076389198 1.3879409824618858 
limiting 	 1836.9942426588793 1.3879409824618858 
exposure 	 1948.34287476467 1.3879409824618858 
sounds 	 1836.9942426588793 1.3879409824618858 
bartok 	 1147.1116589320413 1.6386837783146067 
debussy 	 2985.9842040629082 1.3879409824618858 
barber 	 2985.9842040629082 1.3879409824618858 
stravinsky 	 2437.7766720175214 1.3879409824618858 
string 	 2182.874685758292 1.3879409824618858 
quartet 	 2437.7766720175214 1.3879409824618858 
traces 	 1145.2333564600538 1.3879409824618858 
mans 	 1746.015785818696 1.3879409824618858 
background 	 1054.2548996198705 1.3879409824618858 
musical 	 459.24856066471983 1.8014027908450179 
contributions 	 399.26941792443637 1.7436875441925277 
leading 	 769.1012270742401 1.3879409824618858 
eventual 	 1789.4344629365212 1.3879409824618858 
meeting 	 1145.2333564600538 1.3879409824618858 
mutual 	 1491.1137995594665 1.3879409824618858 
compositions 	 880.0345869878319 1.7436875441925277 
george 	 1360.1940315901886 1.3879409824618858 
gershwin 	 1320.0518804817477 1.6386837783146067 
artist 	 1706.0744746896012 1.3879409824618858 
worlds 	 1706.0744746896012 1.3879409824618858 
story 	 1145.2333564600538 1.3879409824618858 
major 	 167.10828634784076 1.8014027908450179 
brief 	 968.5016214134674 1.3879409824618858 
piano 	 974.171437382335 1.6386837783146067 
pedagogy 	 2294.2233178640827 1.3879409824618858 
baroque 	 2437.7766720175214 1.3879409824618858 
era 	 598.9041268866546 1.6386837783146067 
twentieth 	 393.052686344714 1.8014027908450179 
century 	 165.91352747122252 1.86306952555104 
development 	 580.6637028259946 1.3879409824618858 
earliest 	 1948.34287476467 1.3879409824618858 
inception 	 1948.34287476467 1.3879409824618858 
including 	 219.05870629325918 1.6386837783146067 
refinement 	 2640.1037609634955 1.3879409824618858 
instrument 	 1572.210745378856 1.3879409824618858 
comparison 	 405.9932497724009 1.6386837783146067 
contemporary 	 260.99146882642634 1.8014027908450179 
concert 	 2014.9750396843067 1.3879409824618858 
rhythm 	 2014.9750396843067 1.3879409824618858 
improvisation 	 2437.7766720175214 1.3879409824618858 
characterize 	 2091.8962289181086 1.3879409824618858 
arrangements 	 1789.4344629365212 1.3879409824618858 
notes 	 880.4498591800307 1.3879409824618858 
electric 	 1543.688696872722 1.3879409824618858 
instruments 	 1669.094596584894 1.3879409824618858 
examination 	 254.42163441080257 1.7436875441925277 
composers 	 573.5558294660207 1.8014027908450179 
live 	 1272.42458902482 1.3879409824618858 
canned 	 2640.1037609634955 1.3879409824618858 
form 	 384.55061353712006 1.6386837783146067 
consumer 	 1197.8082537733092 1.3879409824618858 
product 	 1288.7867106134925 1.3879409824618858 
benjamin 	 1948.34287476467 1.3879409824618858 
britten 	 2985.9842040629082 1.3879409824618858 
analysis 	 153.48567467520803 1.8014027908450179 
english 	 1109.1453463318203 1.3879409824618858 
opera 	 894.7172314682606 1.6386837783146067 
pianist 	 2640.1037609634955 1.3879409824618858 
influences 	 1170.8287103594416 1.3879409824618858 
operatic 	 2640.1037609634955 1.3879409824618858 
style 	 613.1651511397217 1.6386837783146067 
swing 	 1320.0518804817477 1.6386837783146067 
examines 	 334.2165726956815 1.6386837783146067 
era' 	 2640.1037609634955 1.3879409824618858 
originality 	 2294.2233178640827 1.3879409824618858 
relationship 	 735.0653103109998 1.3879409824618858 
past 	 858.9069454192917 1.3879409824618858 
benny 	 2437.7766720175214 1.3879409824618858 
goodman 	 2182.874685758292 1.3879409824618858 
serve 	 1272.42458902482 1.3879409824618858 
illustrate 	 2014.9750396843067 1.3879409824618858 
actual 	 1256.5819885658443 1.3879409824618858 
implementation 	 1241.2269308911343 1.3879409824618858 
stuckenschmudt's 	 2985.9842040629082 1.3879409824618858 
arnold 	 2182.874685758292 1.3879409824618858 
schoenberg 	 2985.9842040629082 1.3879409824618858 
world 	 276.6303698927667 1.6386837783146067 
review 	 673.2544389363197 1.3879409824618858 
summary 	 1024.0032133334694 1.3879409824618858 
biography 	 1379.765167453676 1.3879409824618858 
highlighting 	 2091.8962289181086 1.3879409824618858 
aspects 	 942.9062675140798 1.3879409824618858 
schoenberg's 	 2985.9842040629082 1.3879409824618858 
lived 	 1602.462431665257 1.3879409824618858 
report 	 787.0312996780458 1.3879409824618858 
paul 	 308.7377393745444 1.8379030321329257 
hindemith 	 995.3280680209695 1.7436875441925277 
biographical 	 834.547298292447 1.6386837783146067 
sketch 	 1669.094596584894 1.3879409824618858 
german 	 1197.8082537733092 1.3879409824618858 
italy 	 1288.7867106134925 1.3879409824618858 
historical 	 415.77881770414456 1.6386837783146067 
roots 	 1272.42458902482 1.3879409824618858 
italian 	 1491.1137995594665 1.3879409824618858 
particularly 	 887.842586986816 1.3879409824618858 
influence 	 286.3023151397639 1.7436875441925277 
information 	 414.49169840851624 1.3879409824618858 
perspective 	 1097.6735767376956 1.3879409824618858 
trends 	 1226.3303022794435 1.3879409824618858 
insight 	 1706.0744746896012 1.3879409824618858 
aesthetic 	 2014.9750396843067 1.3879409824618858 
qualities 	 1836.9942426588793 1.3879409824618858 
wear 	 1948.34287476467 1.3879409824618858 
mask 	 2182.874685758292 1.3879409824618858 
laurence 	 2182.874685758292 1.3879409824618858 
dunbar 	 2640.1037609634955 1.3879409824618858 
eleanor 	 2091.8962289181086 1.3879409824618858 
rigby 	 2640.1037609634955 1.3879409824618858 
john 	 1064.7605508095887 1.3879409824618858 
lennon 	 2640.1037609634955 1.3879409824618858 
mccartney 	 2640.1037609634955 1.3879409824618858 
poem 	 1948.34287476467 1.3879409824618858 
popular 	 1132.9117427774586 1.3879409824618858 
beatles 	 2640.1037609634955 1.3879409824618858 
song 	 894.7172314682606 1.6386837783146067 
especially 	 865.9850782802779 1.3879409824618858 
calling 	 1543.688696872722 1.3879409824618858 
authenticity 	 2182.874685758292 1.3879409824618858 
people 	 584.7042107320716 1.3879409824618858 
folk 	 522.9740572295271 1.8014027908450179 
classical 	 466.7117809064278 1.7436875441925277 
styles 	 1491.1137995594665 1.3879409824618858 
strong 	 1211.8655213796906 1.3879409824618858 
reliance 	 2014.9750396843067 1.3879409824618858 
melodies 	 2640.1037609634955 1.3879409824618858 
themes 	 1400.1353427192832 1.3879409824618858 
looking 	 1120.8870645395073 1.3879409824618858 
prior 	 1170.8287103594416 1.3879409824618858 
laurie 	 2640.1037609634955 1.3879409824618858 
anderson 	 1948.34287476467 1.3879409824618858 
representative 	 1272.42458902482 1.3879409824618858 
anderson's 	 2437.7766720175214 1.3879409824618858 
violinist 	 2640.1037609634955 1.3879409824618858 
synthesis 	 1948.34287476467 1.3879409824618858 
components 	 1400.1353427192832 1.3879409824618858 
comprise 	 2182.874685758292 1.3879409824618858 
landscape 	 1789.4344629365212 1.3879409824618858 
observes 	 387.50331072004724 1.6386837783146067 
superman 	 2294.2233178640827 1.3879409824618858 
gravity's 	 2640.1037609634955 1.3879409824618858 
angels 	 2437.7766720175214 1.3879409824618858 
analyzes 	 805.6297256818643 1.3879409824618858 
focusing 	 1014.3135884907758 1.3879409824618858 
philip 	 2182.874685758292 1.3879409824618858 
glass 	 1889.5691399721345 1.3879409824618858 
steve 	 1889.5691399721345 1.3879409824618858 
reich 	 2182.874685758292 1.3879409824618858 
representing 	 1341.3616079267476 1.3879409824618858 
trance 	 2985.9842040629082 1.3879409824618858 
distinctly 	 2640.1037609634955 1.3879409824618858 
compared 	 1054.2548996198705 1.3879409824618858 
romantic 	 1789.4344629365212 1.3879409824618858 
afn 	 362.10852848971666 1.6386837783146067 
heritage 	 1889.5691399721345 1.3879409824618858 
bartoks 	 2640.1037609634955 1.3879409824618858 
propelled 	 2294.2233178640827 1.3879409824618858 
ahythmic 	 2640.1037609634955 1.3879409824618858 
metric 	 2640.1037609634955 1.3879409824618858 
freely 	 1706.0744746896012 1.3879409824618858 
mingling 	 2640.1037609634955 1.3879409824618858 
speech 	 1241.2269308911343 1.3879409824618858 
rhythms 	 2640.1037609634955 1.3879409824618858 
vocal 	 2294.2233178640827 1.3879409824618858 
fluctuations 	 2182.874685758292 1.3879409824618858 
unyielding 	 2640.1037609634955 1.3879409824618858 
pulses 	 2437.7766720175214 1.3879409824618858 
dance 	 1706.0744746896012 1.3879409824618858 
based 	 613.9426987008321 1.3879409824618858 
top 	 466.106056445389 1.3879409824618858 
experienced 	 605.4125764545413 1.3879409824618858 
microsoft 	 322.5008054152827 1.6386837783146067 
internet 	 516.553018764202 1.3879409824618858 
explorer 	 668.433145391363 1.3879409824618858 
msie30 	 668.433145391363 1.3879409824618858 
http 	 218.94065926760635 1.3879409824618858 
www 	 216.99523770019337 1.3879409824618858 
com 	 80.28545233369641 1.7436875441925277 
htm 	 327.37399583690706 1.3879409824618858 
start 	 538.2520896221317 1.3879409824618858 
send 	 527.2846151694629 1.3879409824618858 
comments 	 188.27370078900634 1.7436875441925277 
mailto 	 362.49401342104505 1.3879409824618858 
updated 	 534.5694160806181 1.3879409824618858 
copyright 	 389.18486721158706 1.3879409824618858 
asm 	 668.433145391363 1.3879409824618858 
communications 	 534.5694160806181 1.3879409824618858 
rights 	 459.7492825824516 1.3879409824618858 
reserved 	 553.2607397855334 1.3879409824618858 
