term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 644.1499987775667 1.5956294656918384 
mocsarbol 	 29171.689368350057 0.3767751891822754 
melyben 	 7108.559848411272 0.8209950153286638 
valasztasokatmegelozoen 	 29171.689368350057 0.3767751891822754 
lubickolt 	 29171.689368350057 0.3767751891822754 
kozelgo 	 22413.504357890586 0.3767751891822754 
rem 	 29171.689368350057 0.3767751891822754 
rettenetebenkifujni 	 29171.689368350057 0.3767751891822754 
tudejebol 	 29171.689368350057 0.3767751891822754 
metani 	 29171.689368350057 0.3767751891822754 
gozoket 	 29171.689368350057 0.3767751891822754 
legalabb 	 3993.560603615422 0.8209950153286638 
utolso 	 4429.489581831776 0.8209950153286638 
pillanatbanmagaba 	 29171.689368350057 0.3767751891822754 
szall 	 23815.954461093017 0.3767751891822754 
dolgok 	 17057.769450633554 0.3767751891822754 
igy 	 2190.1099958437267 1.0743209714159305 
alakulnak 	 21325.679545233816 0.3767751891822754 
vak 	 10218.430977931643 0.6340947867465818 
suket 	 11907.977230546509 0.6340947867465818 
eserkolcs 	 29171.689368350057 0.3767751891822754 
nelkuli 	 5323.314879325593 0.8209950153286638 
helyzetmegitelese 	 29171.689368350057 0.3767751891822754 
teljesen 	 6739.834861058787 0.6340947867465818 
teves 	 19685.377391705402 0.3767751891822754 
tarsadalom 	 1735.769383211931 1.2999458331788507 
negyvenot 	 29171.689368350057 0.3767751891822754 
szamos 	 5119.924772025333 0.8209950153286638 
szeminariumon 	 29171.689368350057 0.3767751891822754 
szamtalan 	 23815.954461093017 0.3767751891822754 
szines 	 21325.679545233816 0.3767751891822754 
elborzaszto 	 29171.689368350057 0.3767751891822754 
leirast 	 29171.689368350057 0.3767751891822754 
hallhatott 	 25792.59686312032 0.3767751891822754 
karvaly 	 29171.689368350057 0.3767751891822754 
tokerol 	 29171.689368350057 0.3767751891822754 
anep 	 29171.689368350057 0.3767751891822754 
kizsakmanyolasarol 	 29171.689368350057 0.3767751891822754 
kapitalista 	 25792.59686312032 0.3767751891822754 
vadsagarol 	 29171.689368350057 0.3767751891822754 
mashasonlo 	 29171.689368350057 0.3767751891822754 
szornyusegekrol 	 29171.689368350057 0.3767751891822754 
legtobb 	 17057.769450633554 0.3767751891822754 
ezeket 	 13886.155065695448 0.3767751891822754 
megmosolyogta 	 29171.689368350057 0.3767751891822754 
vagy 	 912.5458316015528 1.471651832787684 
unatkozva 	 29171.689368350057 0.3767751891822754 
elengedte 	 29171.689368350057 0.3767751891822754 
fule 	 29171.689368350057 0.3767751891822754 
mellett 	 11980.681810846267 0.3767751891822754 
hitt 	 29171.689368350057 0.3767751891822754 
benne 	 3471.538766423862 0.9629035218277224 
esketsegtelen 	 29171.689368350057 0.3767751891822754 
szeminariumi 	 14585.844684175028 0.6340947867465818 
tablok 	 29171.689368350057 0.3767751891822754 
hasonlitottak 	 29171.689368350057 0.3767751891822754 
nyugati 	 13288.46874549533 0.3767751891822754 
vilagmindinkabb 	 29171.689368350057 0.3767751891822754 
ismertte 	 25792.59686312032 0.3767751891822754 
valo 	 2827.9565858670067 0.9629035218277224 
rendezettnek 	 29171.689368350057 0.3767751891822754 
latszo 	 23815.954461093017 0.3767751891822754 
korulmenyeihez 	 29171.689368350057 0.3767751891822754 
egykor 	 10218.430977931643 0.6340947867465818 
talan 	 3993.560603615422 0.8209950153286638 
gondoltak 	 22413.504357890586 0.3767751891822754 
hol 	 7164.821242224183 0.6340947867465818 
aztanamikor 	 29171.689368350057 0.3767751891822754 
itt 	 1313.3828200582143 1.2999458331788507 
kirajzolodott 	 29171.689368350057 0.3767751891822754 
rendszervaltas 	 18460.219553835985 0.3767751891822754 
sajatos 	 6344.8039508869515 0.8209950153286638 
idegent 	 29171.689368350057 0.3767751891822754 
tolvajttamogato 	 29171.689368350057 0.3767751891822754 
formaja 	 29171.689368350057 0.3767751891822754 
magyarsag 	 1191.3167860526316 1.4371377821854452 
kisemmizese 	 29171.689368350057 0.3767751891822754 
kiderult 	 7540.563524303126 0.6340947867465818 
vanez 	 29171.689368350057 0.3767751891822754 
szeminariumok 	 29171.689368350057 0.3767751891822754 
tudat 	 7938.651487031007 0.8209950153286638 
ala 	 2959.8418921472903 0.9629035218277224 
sulyedt 	 29171.689368350057 0.3767751891822754 
szavai 	 19685.377391705402 0.3767751891822754 
alattmegteltek 	 29171.689368350057 0.3767751891822754 
tartalommal 	 14585.844684175028 0.6340947867465818 
elfordult 	 29171.689368350057 0.3767751891822754 
nemcsak 	 1675.6807831784722 1.352549032398893 
agyatultetesselliberalizalt 	 29171.689368350057 0.3767751891822754 
tol 	 13479.669722117575 0.3767751891822754 
minden 	 912.5458316015528 1.471651832787684 
parttol 	 25792.59686312032 0.3767751891822754 
valaha 	 22413.504357890586 0.3767751891822754 
elvalami 	 29171.689368350057 0.3767751891822754 
kapcsolatban 	 7164.821242224183 0.6340947867465818 
allt 	 7540.563524303126 0.6340947867465818 
mig 	 5990.340905423133 0.6340947867465818 
antall 	 2777.2310131390896 1.0743209714159305 
politikajathajtotta 	 29171.689368350057 0.3767751891822754 
vegre 	 7827.65967371556 0.6340947867465818 
hatterben 	 11907.977230546509 0.6340947867465818 
lapult 	 29171.689368350057 0.3767751891822754 
esetenkent 	 10662.839772616908 0.6340947867465818 
mubalhekkaligyekezett 	 29171.689368350057 0.3767751891822754 
ellenzekkent 	 29171.689368350057 0.3767751891822754 
hitelesiteni 	 29171.689368350057 0.3767751891822754 
magat 	 1973.2279280981936 1.1641211854222473 
fidesz 	 12276.226842201386 0.3767751891822754 
tetterospapagajkent 	 29171.689368350057 0.3767751891822754 
ismetelgette 	 29171.689368350057 0.3767751891822754 
fiver 	 29171.689368350057 0.3767751891822754 
altal 	 1413.9782929335033 1.2999458331788507 
szajaba 	 25792.59686312032 0.3767751891822754 
ragottmondatokat 	 29171.689368350057 0.3767751891822754 
idonkent 	 18460.219553835985 0.3767751891822754 
sorskerde 	 29171.689368350057 0.3767751891822754 
seirol 	 29171.689368350057 0.3767751891822754 
esettszo 	 29171.689368350057 0.3767751891822754 
elidetlenkedte 	 29171.689368350057 0.3767751891822754 
egyetlen 	 2959.8418921472903 0.9629035218277224 
melykepviseloinek 	 29171.689368350057 0.3767751891822754 
mersekelt 	 18460.219553835985 0.3767751891822754 
magatartasaval 	 29171.689368350057 0.3767751891822754 
hitelesse 	 25792.59686312032 0.3767751891822754 
tenni 	 1983.7364379564926 1.2380390886980963 
aszovjet 	 29171.689368350057 0.3767751891822754 
zsarolastol 	 29171.689368350057 0.3767751891822754 
megszabadult 	 23815.954461093017 0.3767751891822754 
erdekeket 	 8528.884725316777 0.6340947867465818 
kepviselo 	 12276.226842201386 0.3767751891822754 
aszocialdemokracia 	 29171.689368350057 0.3767751891822754 
udvet 	 14585.844684175028 0.6340947867465818 
sugarzo 	 29171.689368350057 0.3767751891822754 
arculatat 	 25792.59686312032 0.3767751891822754 
annyira 	 15655.31934743112 0.3767751891822754 
avalasztasi 	 23815.954461093017 0.3767751891822754 
igeretek 	 22413.504357890586 0.3767751891822754 
hitelesedo 	 29171.689368350057 0.3767751891822754 
arcmas 	 29171.689368350057 0.3767751891822754 
tudatalatt 	 29171.689368350057 0.3767751891822754 
feltoltodo 	 29171.689368350057 0.3767751891822754 
igek 	 29171.689368350057 0.3767751891822754 
szereztek 	 22413.504357890586 0.3767751891822754 
azmszp 	 19034.411852660854 0.3767751891822754 
nek 	 12590.852132747044 0.3767751891822754 
szavazatokat 	 29171.689368350057 0.3767751891822754 
miutan 	 8153.142443237834 0.6340947867465818 
kielte 	 29171.689368350057 0.3767751891822754 
ujgazdanovenyre 	 29171.689368350057 0.3767751891822754 
szuksege 	 8528.884725316777 0.6340947867465818 
vilagosan 	 9517.205926330427 0.6340947867465818 
felmerte 	 29171.689368350057 0.3767751891822754 
mostmar 	 25792.59686312032 0.3767751891822754 
lehet 	 1825.0916632031056 1.1641211854222473 
ezert 	 3770.608781156009 0.8209950153286638 
kezeben 	 21325.679545233816 0.3767751891822754 
levo 	 13479.669722117575 0.3767751891822754 
hirkozles 	 9723.896456116685 0.8209950153286638 
hez 	 7827.65967371556 0.6340947867465818 
fuzodo 	 21325.679545233816 0.3767751891822754 
nepi 	 9517.205926330427 0.6340947867465818 
illuziokat 	 29171.689368350057 0.3767751891822754 
tamogatta 	 19685.377391705402 0.3767751891822754 
kerdes 	 5851.017271688258 0.6340947867465818 
mikentilleszkedtek 	 29171.689368350057 0.3767751891822754 
ezek 	 1950.3390905627527 1.1641211854222473 
illuziok 	 29171.689368350057 0.3767751891822754 
kozvetlen 	 18460.219553835985 0.3767751891822754 
kornyezetben 	 25792.59686312032 0.3767751891822754 
szerzetttapasztalathoz 	 29171.689368350057 0.3767751891822754 
szerint 	 5475.274989609317 0.6340947867465818 
nomenklatura 	 11206.752178945293 0.6340947867465818 
egyreszthatalomban 	 29171.689368350057 0.3767751891822754 
maradt 	 13288.46874549533 0.3767751891822754 
masreszt 	 4166.890312681266 0.9629035218277224 
mindenhol 	 22413.504357890586 0.3767751891822754 
fosztogatasanak 	 29171.689368350057 0.3767751891822754 
akozossegi 	 29171.689368350057 0.3767751891822754 
vagyon 	 16667.561250725063 0.3767751891822754 
elherdalasanak 	 29171.689368350057 0.3767751891822754 
elen 	 17481.949913457996 0.3767751891822754 
mintha 	 4700.952469409422 0.8209950153286638 
teny 	 7408.774672456828 0.6340947867465818 
elott 	 5534.012771583277 0.6340947867465818 
aketsegbeeso 	 29171.689368350057 0.3767751891822754 
informacios 	 19685.377391705402 0.3767751891822754 
zurzavarban 	 29171.689368350057 0.3767751891822754 
orszaglakossagszemet 	 29171.689368350057 0.3767751891822754 
hunyt 	 29171.689368350057 0.3767751891822754 
emberek 	 6378.061098582997 0.6340947867465818 
tobbsege 	 7679.887158037999 0.6340947867465818 
befogadni 	 29171.689368350057 0.3767751891822754 
sajat 	 1652.6377920299228 1.2380390886980963 
szemevel 	 25792.59686312032 0.3767751891822754 
latott 	 18460.219553835985 0.3767751891822754 
egyszeruen 	 14817.549344913656 0.3767751891822754 
hihetetlennek 	 29171.689368350057 0.3767751891822754 
erezte 	 25792.59686312032 0.3767751891822754 
hogyekkora 	 29171.689368350057 0.3767751891822754 
erkolcstelenseg 	 25792.59686312032 0.3767751891822754 
gazemberseg 	 25792.59686312032 0.3767751891822754 
letezhet 	 29171.689368350057 0.3767751891822754 
akikevekig 	 29171.689368350057 0.3767751891822754 
evtizedekig 	 22413.504357890586 0.3767751891822754 
olni 	 29171.689368350057 0.3767751891822754 
kepesek 	 5323.314879325593 0.8209950153286638 
voltak 	 2518.170426549409 1.0743209714159305 
aeegy 	 29171.689368350057 0.3767751891822754 
eszmeszolgalatabano 	 29171.689368350057 0.3767751891822754 
egyik 	 3812.8189465613077 0.8209950153286638 
naprol 	 20436.861955863285 0.3767751891822754 
masikra 	 22413.504357890586 0.3767751891822754 
onmagukat 	 23815.954461093017 0.3767751891822754 
szemen 	 29171.689368350057 0.3767751891822754 
kopvenyergelnek 	 29171.689368350057 0.3767751891822754 
tulso 	 29171.689368350057 0.3767751891822754 
oldalra 	 14585.844684175028 0.6340947867465818 
ugy 	 3650.183326406211 0.8209950153286638 
veltek 	 23815.954461093017 0.3767751891822754 
atnyergelokszama 	 29171.689368350057 0.3767751891822754 
tul 	 6839.338472701909 0.6340947867465818 
tagsaganak 	 21325.679545233816 0.3767751891822754 
megiscsakmegorizte 	 29171.689368350057 0.3767751891822754 
szocialista 	 2585.438476249187 1.0743209714159305 
hitet 	 7471.168119296863 0.8209950153286638 
gyozelme 	 19685.377391705402 0.3767751891822754 
eseten 	 15081.127048606251 0.3767751891822754 
toletarsadalmi 	 29171.689368350057 0.3767751891822754 
vedelem 	 23815.954461093017 0.3767751891822754 
remelheto 	 23815.954461093017 0.3767751891822754 
aeordas 	 29171.689368350057 0.3767751891822754 
kapitalizmusozsakmanyehes 	 29171.689368350057 0.3767751891822754 
fenevadjai 	 29171.689368350057 0.3767751891822754 
ellen 	 2237.6804059089227 1.0743209714159305 
mindemellett 	 29171.689368350057 0.3767751891822754 
lappangotta 	 29171.689368350057 0.3767751891822754 
tomegek 	 19034.411852660854 0.3767751891822754 
lazadasanak 	 29171.689368350057 0.3767751891822754 
kisertete 	 29171.689368350057 0.3767751891822754 
kozepszer 	 25792.59686312032 0.3767751891822754 
kozonsegessegemlekezese 	 29171.689368350057 0.3767751891822754 
arra 	 1844.6709238610922 1.1641211854222473 
kommunizmus 	 8528.884725316777 0.6340947867465818 
