term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 2072.854876066247 1.1016187711934649 
oroszorszag 	 15775.205663763165 0.3938907175311751 
egy 	 690.9516253554158 1.5725289281193642 
haza 	 7557.469185602549 0.6581598978543105 
sors 	 19342.70380807245 0.3938907175311751 
jovo 	 6473.170812932638 0.6581598978543105 
megkonnyebbulessel 	 24411.70090798711 0.3938907175311751 
fogadta 	 5661.918126672057 0.847750930350174 
gyozelmet 	 21213.519816883523 0.3938907175311751 
reuter 	 20183.93547111976 0.3938907175311751 
azonban 	 1784.3680939747514 1.1907655565171638 
kiemeli 	 19342.70380807245 0.3938907175311751 
sokan 	 4449.270706431809 0.847750930350174 
aggodalmuknak 	 24411.70090798711 0.3938907175311751 
adnak 	 16985.75438001617 0.3938907175311751 
hangot 	 15433.271480245894 0.3938907175311751 
hogy 	 154.69066239300352 1.8852647439875667 
elnok 	 1659.8537919389653 1.2638173061156248 
rossz 	 6893.7866444562915 0.6581598978543105 
egeszsegi 	 21213.519816883523 0.3938907175311751 
allapota 	 22540.88489917604 0.3938907175311751 
kepesse 	 27609.8819990907 0.3938907175311751 
teszi 	 6288.51228632979 0.6581598978543105 
arra 	 2095.092096663404 1.1016187711934649 
vilag 	 2096.17076210993 1.1907655565171638 
legnagyobb 	 2295.399222096871 1.1016187711934649 
teruletu 	 27609.8819990907 0.3938907175311751 
orszagat 	 24411.70090798711 0.3938907175311751 
korszak 	 16985.75438001617 0.3938907175311751 
fele 	 3872.9921811909194 0.847750930350174 
kormanyozza 	 27609.8819990907 0.3938907175311751 
hatarontul 	 14273.706708157793 0.3938907175311751 
autonomiatanacsot 	 27609.8819990907 0.3938907175311751 
javasol 	 24411.70090798711 0.3938907175311751 
fidesz 	 2904.7441358931897 0.9903992583524909 
mdf 	 1619.8935055016755 1.2638173061156248 
mdnp 	 4192.34152421986 0.847750930350174 
kdnp 	 4134.296899782241 0.847750930350174 
horn 	 1309.4325604146277 1.3247719421895983 
gyula 	 1546.579922587593 1.2638173061156248 
miniszterelnok 	 2012.196506588851 1.1907655565171638 
tegnap 	 2480.5781398693443 1.1016187711934649 
parlamentben 	 4939.052544892115 0.847750930350174 
hataron 	 5144.423826748632 0.847750930350174 
tuli 	 5381.507572322955 0.847750930350174 
szervezetek 	 5038.312790401699 0.847750930350174 
kepviseloit 	 19342.70380807245 0.3938907175311751 
megerositette 	 16985.75438001617 0.3938907175311751 
kormany 	 1163.9400537018912 1.376404551758792 
ketoldalu 	 20183.93547111976 0.3938907175311751 
kapcsolatokban 	 27609.8819990907 0.3938907175311751 
nemzetkozi 	 3735.1686811261807 0.847750930350174 
forumokon 	 27609.8819990907 0.3938907175311751 
egyarant 	 14273.706708157793 0.3938907175311751 
tamogatja 	 4845.811876538438 0.847750930350174 
magyarsag 	 12402.89069934672 0.3938907175311751 
jogainak 	 18631.45257134948 0.3938907175311751 
garantalasara 	 27609.8819990907 0.3938907175311751 
azok 	 5474.553375075123 0.6581598978543105 
gyakorlati 	 21213.519816883523 0.3938907175311751 
ervenyesitesere 	 24411.70090798711 0.3938907175311751 
vonatkozo 	 13562.455471434821 0.3938907175311751 
igenyeit 	 27609.8819990907 0.3938907175311751 
kozos 	 4024.393013177702 0.847750930350174 
dokumentumot 	 20183.93547111976 0.3938907175311751 
adott 	 5738.498055242178 0.6581598978543105 
amelyben 	 7136.853354078897 0.6581598978543105 
javasoltak 	 20183.93547111976 0.3938907175311751 
jojjon 	 20183.93547111976 0.3938907175311751 
letre 	 13142.7116867936 0.3938907175311751 
autonomiatanacs 	 27609.8819990907 0.3938907175311751 
resztvevok 	 20183.93547111976 0.3938907175311751 
kepviseloi 	 4449.270706431809 0.847750930350174 
foglalnak 	 27609.8819990907 0.3938907175311751 
helyet 	 7268.717814807657 0.6581598978543105 
amely 	 1163.9400537018912 1.376404551758792 
rendszeresen 	 16545.993210399014 0.3938907175311751 
ulesezik 	 27609.8819990907 0.3938907175311751 
szervezet 	 6571.3558433968 0.6581598978543105 
feladata 	 7716.635740122947 0.6581598978543105 
lenne 	 2117.8784395617986 1.1016187711934649 
nemzetstrategia 	 21213.519816883523 0.3938907175311751 
kidolgozasa 	 24411.70090798711 0.3938907175311751 
kozossegi 	 9007.669362889967 0.6581598978543105 
autonomiak 	 27609.8819990907 0.3938907175311751 
kiepitesevel 	 27609.8819990907 0.3938907175311751 
kapcsolatos 	 6781.227735717411 0.6581598978543105 
feladatok 	 16985.75438001617 0.3938907175311751 
osszehangolasa 	 27609.8819990907 0.3938907175311751 
politikai 	 2095.092096663404 1.1016187711934649 
diplomaciai 	 15775.205663763165 0.3938907175311751 
jogi 	 7136.853354078897 0.6581598978543105 
kulturalis 	 7557.469185602549 0.6581598978543105 
gazdasagi 	 10826.059458113152 0.3938907175311751 
teren 	 13347.812119295428 0.3938907175311751 
orban 	 14817.157634676345 0.3938907175311751 
viktor 	 4315.447208621758 0.847750930350174 
szerint 	 414.5709752132495 1.7195396167412873 
kormanyzo 	 19342.70380807245 0.3938907175311751 
partok 	 2589.268325173055 1.1016187711934649 
ezzel 	 2737.2766875375614 0.9903992583524909 
elkepzelessel 	 13804.94099954535 0.6581598978543105 
nem 	 203.22106628100462 1.8519342113048614 
ertenek 	 18631.45257134948 0.3938907175311751 
egyet 	 13562.455471434821 0.3938907175311751 
negy 	 6036.589519766553 0.6581598978543105 
magyarorszaggal 	 20183.93547111976 0.3938907175311751 
szomszedos 	 8492.877190008085 0.6581598978543105 
allamok 	 7557.469185602549 0.6581598978543105 
nato 	 3568.736187949503 0.847750930350174 
hoz 	 2378.951118026299 1.1907655565171638 
valo 	 3568.736187949503 0.847750930350174 
csatlakozasat 	 12205.850453993555 0.6581598978543105 
azzal 	 2801.3765108446355 0.9903992583524909 
feltetellel 	 22540.88489917604 0.3938907175311751 
illeto 	 18631.45257134948 0.3938907175311751 
allam 	 13142.7116867936 0.3938907175311751 
specialis 	 21213.519816883523 0.3938907175311751 
statuson 	 27609.8819990907 0.3938907175311751 
nyugvo 	 21213.519816883523 0.3938907175311751 
autonomiat 	 20183.93547111976 0.3938907175311751 
biztosit 	 19342.70380807245 0.3938907175311751 
ott 	 3779.751512837243 0.847750930350174 
elo 	 5669.627269255864 0.6581598978543105 
kozosseg 	 16144.522716968864 0.3938907175311751 
szamara 	 2215.105123410841 1.1016187711934649 
mszp 	 1400.6882554223178 1.3247719421895983 
szdsz 	 973.2916876225916 1.4591229547599334 
szinten 	 11765.465037596232 0.3938907175311751 
nyilatkozatban 	 21213.519816883523 0.3938907175311751 
erositette 	 22540.88489917604 0.3938907175311751 
meg 	 383.86201408634207 1.7375886829623848 
hazank 	 3568.4266770394484 0.9903992583524909 
kulpolitikajaban 	 27609.8819990907 0.3938907175311751 
euroatlanti 	 24411.70090798711 0.3938907175311751 
integracios 	 20183.93547111976 0.3938907175311751 
celok 	 10606.759908441762 0.6581598978543105 
mellett 	 2834.813634627932 0.9903992583524909 
egyidejuleg 	 9007.669362889967 0.6581598978543105 
azonos 	 15114.938371205099 0.3938907175311751 
sullyal 	 24411.70090798711 0.3938907175311751 
legyen 	 5958.378640050755 0.6581598978543105 
kepviselve 	 27609.8819990907 0.3938907175311751 
szomszedsagi 	 27609.8819990907 0.3938907175311751 
kapcsolatok 	 16144.522716968864 0.3938907175311751 
fejlesztese 	 21213.519816883523 0.3938907175311751 
kozossegek 	 18015.338725779933 0.3938907175311751 
tamogatasa 	 16545.993210399014 0.3938907175311751 
kormanypartok 	 18015.338725779933 0.3938907175311751 
tamogatjak 	 18631.45257134948 0.3938907175311751 
torteno 	 14817.157634676345 0.3938907175311751 
abban 	 5537.762808527103 0.6581598978543105 
remenyben 	 27609.8819990907 0.3938907175311751 
demokracia 	 11916.75728010151 0.3938907175311751 
zavartalan 	 24411.70090798711 0.3938907175311751 
mukodese 	 19342.70380807245 0.3938907175311751 
megfelelo 	 12577.02457265958 0.3938907175311751 
kisebbsegpolitika 	 27609.8819990907 0.3938907175311751 
ervenyesulni 	 20183.93547111976 0.3938907175311751 
fog 	 4252.662981049606 0.847750930350174 
energiaaremeles 	 24411.70090798711 0.3938907175311751 
jon 	 6781.227735717411 0.6581598978543105 
hazudozas 	 21213.519816883523 0.3938907175311751 
magasiskolaja 	 27609.8819990907 0.3938907175311751 
augusztusra 	 27609.8819990907 0.3938907175311751 
igeri 	 24411.70090798711 0.3938907175311751 
energiaaremelesi 	 27609.8819990907 0.3938907175311751 
javaslatanak 	 13804.94099954535 0.6581598978543105 
benyujtasat 	 27609.8819990907 0.3938907175311751 
energia 	 21213.519816883523 0.3938907175311751 
hivatal 	 14024.24054921674 0.3938907175311751 
informaciok 	 18631.45257134948 0.3938907175311751 
elsokent 	 19342.70380807245 0.3938907175311751 
tobb 	 1480.6106257616052 1.2638173061156248 
aremelesi 	 12205.850453993555 0.6581598978543105 
szintet 	 20183.93547111976 0.3938907175311751 
koztuk 	 7887.6028318815825 0.6581598978543105 
szazalek 	 13142.7116867936 0.3938907175311751 
alattit 	 27609.8819990907 0.3938907175311751 
kivannak 	 16985.75438001617 0.3938907175311751 
ipari 	 7268.717814807657 0.6581598978543105 
kereskedelmi 	 5258.401887921055 0.847750930350174 
miniszterium 	 15433.271480245894 0.3938907175311751 
ele 	 6473.170812932638 0.6581598978543105 
terjeszteni 	 24411.70090798711 0.3938907175311751 
aszerint 	 24411.70090798711 0.3938907175311751 
mit 	 5294.696098904497 0.6581598978543105 
ismernek 	 21213.519816883523 0.3938907175311751 
vallalatok 	 16985.75438001617 0.3938907175311751 
torvenyben 	 18015.338725779933 0.3938907175311751 
kelloen 	 22540.88489917604 0.3938907175311751 
tisztazott 	 27609.8819990907 0.3938907175311751 
legkisebb 	 24411.70090798711 0.3938907175311751 
koltsegekent 	 27609.8819990907 0.3938907175311751 
ikm 	 21213.519816883523 0.3938907175311751 
nek 	 3972.2524267005037 0.847750930350174 
kormanynak 	 13562.455471434821 0.3938907175311751 
szeptember 	 8492.877190008085 0.6581598978543105 
vegeig 	 14537.435629615315 0.3938907175311751 
dontenie 	 21213.519816883523 0.3938907175311751 
oktober 	 16985.75438001617 0.3938907175311751 
elsejei 	 27609.8819990907 0.3938907175311751 
aremeles 	 19342.70380807245 0.3938907175311751 
mertekerol 	 22540.88489917604 0.3938907175311751 
azt 	 1025.5704665280598 1.4207017076693478 
mondjak 	 7268.717814807657 0.6581598978543105 
szint 	 22540.88489917604 0.3938907175311751 
lesz 	 1295.5342975414046 1.3247719421895983 
alatti 	 16545.993210399014 0.3938907175311751 
sok 	 3608.6864860377177 0.847750930350174 
olvasoban 	 27609.8819990907 0.3938907175311751 
persze 	 12073.179039533106 0.3938907175311751 
csak 	 863.6895316942697 1.4927647116974994 
annyi 	 5258.401887921055 0.847750930350174 
ragad 	 24411.70090798711 0.3938907175311751 
alatt 	 5294.696098904497 0.6581598978543105 
emeles 	 9007.669362889967 0.6581598978543105 
fraszkarikat 	 24411.70090798711 0.3938907175311751 
szintrol 	 27609.8819990907 0.3938907175311751 
szo 	 11339.254538511728 0.3938907175311751 
majd 	 1727.3790633885394 1.1907655565171638 
szokonapokon 	 27609.8819990907 0.3938907175311751 
ejjel 	 20183.93547111976 0.3938907175311751 
kozotti 	 6571.3558433968 0.6581598978543105 
energiaar 	 19342.70380807245 0.3938907175311751 
novekedik 	 24411.70090798711 0.3938907175311751 
tobbi 	 6673.906059647714 0.6581598978543105 
talan 	 1889.8757564186214 1.1907655565171638 
szocialis 	 6473.170812932638 0.6581598978543105 
erzeketlenseg 	 27609.8819990907 0.3938907175311751 
minel 	 16144.522716968864 0.3938907175311751 
dragabb 	 21213.519816883523 0.3938907175311751 
kenyer 	 9671.351904036224 0.6581598978543105 
csobanczy 	 24411.70090798711 0.3938907175311751 
peter 	 4779.903926022615 0.6581598978543105 
helyettes 	 7557.469185602549 0.6581598978543105 
allamtitkara 	 14273.706708157793 0.3938907175311751 
nak 	 12235.090389142306 0.3938907175311751 
elmondta 	 5958.378640050755 0.6581598978543105 
megalapozatlan 	 12205.850453993555 0.6581598978543105 
hir 	 15775.205663763165 0.3938907175311751 
miszerint 	 14817.157634676345 0.3938907175311751 
ara 	 7408.5788173381725 0.6581598978543105 
utan 	 2095.092096663404 1.1016187711934649 
fizetett 	 20183.93547111976 0.3938907175311751 
altalanos 	 6473.170812932638 0.6581598978543105 
forgalmi 	 22540.88489917604 0.3938907175311751 
adot 	 17471.88779926138 0.3938907175311751 
jelenlegi 	 5669.627269255864 0.6581598978543105 
arak 	 16545.993210399014 0.3938907175311751 
kilonkent 	 24411.70090798711 0.3938907175311751 
atlagosan 	 16985.75438001617 0.3938907175311751 
forintot 	 3189.4972357872048 0.9903992583524909 
elmeletileg 	 24411.70090798711 0.3938907175311751 
osszesen 	 15114.938371205099 0.3938907175311751 
evi 	 12073.179039533106 0.3938907175311751 
milliard 	 11618.976543572759 0.3938907175311751 
kozeljovoben 	 17471.88779926138 0.3938907175311751 
torolne 	 27609.8819990907 0.3938907175311751 
szaporodnak 	 12205.850453993555 0.6581598978543105 
havi 	 14537.435629615315 0.3938907175311751 
tobbmillios 	 20183.93547111976 0.3938907175311751 
fizetesu 	 27609.8819990907 0.3938907175311751 
bankelnokok 	 27609.8819990907 0.3938907175311751 
alelnokok 	 27609.8819990907 0.3938907175311751 
hitelbank 	 27609.8819990907 0.3938907175311751 
tegnapi 	 2669.5624238590854 1.1016187711934649 
igazgatosagi 	 24411.70090798711 0.3938907175311751 
ulesen 	 3144.256143164895 0.9903992583524909 
kupa 	 24411.70090798711 0.3938907175311751 
mihaly 	 15114.938371205099 0.3938907175311751 
penzugyminisztert 	 22540.88489917604 0.3938907175311751 
alelnokke 	 27609.8819990907 0.3938907175311751 
valasztottak 	 18631.45257134948 0.3938907175311751 
ezt 	 748.2471773797872 1.5488824129310534 
posztot 	 22540.88489917604 0.3938907175311751 
ketten 	 22540.88489917604 0.3938907175311751 
toltik 	 24411.70090798711 0.3938907175311751 
masik 	 5738.498055242178 0.6581598978543105 
alelnok 	 8272.996605199507 0.6581598978543105 
patko 	 22540.88489917604 0.3938907175311751 
andras 	 4252.662981049606 0.847750930350174 
kupat 	 27609.8819990907 0.3938907175311751 
korabban 	 12402.89069934672 0.3938907175311751 
eselyesnek 	 24411.70090798711 0.3938907175311751 
tartottak 	 15433.271480245894 0.3938907175311751 
tarsasag 	 15433.271480245894 0.3938907175311751 
elnoki 	 14817.157634676345 0.3938907175311751 
posztjara 	 24411.70090798711 0.3938907175311751 
egyes 	 6036.589519766553 0.6581598978543105 
suchman 	 18015.338725779933 0.3938907175311751 
tamas 	 3189.4972357872048 0.9903992583524909 
latta 	 8735.94389963069 0.6581598978543105 
volna 	 1529.4583662640725 1.2638173061156248 
szivesen 	 8272.996605199507 0.6581598978543105 
penzugyminiszter 	 14273.706708157793 0.3938907175311751 
foglalja 	 21213.519816883523 0.3938907175311751 
privatizacio 	 16985.75438001617 0.3938907175311751 
elott 	 1163.9400537018912 1.376404551758792 
allo 	 12946.341625865276 0.3938907175311751 
bank 	 9290.955109961207 0.3938907175311751 
egyik 	 1804.3432430188589 1.1907655565171638 
szeket 	 22540.88489917604 0.3938907175311751 
belfold 	 12235.090389142306 0.3938907175311751 
elfogadas 	 22540.88489917604 0.3938907175311751 
zsido 	 3236.585406466319 0.9903992583524909 
karpotlas 	 18631.45257134948 0.3938907175311751 
kozlik 	 18015.338725779933 0.3938907175311751 
mekkora 	 21213.519816883523 0.3938907175311751 
osszeg 	 8072.261358484432 0.6581598978543105 
peldaerteku 	 12205.850453993555 0.6581598978543105 
illetekes 	 18015.338725779933 0.3938907175311751 
bizottsaganak 	 14537.435629615315 0.3938907175311751 
legutobbi 	 8492.877190008085 0.6581598978543105 
megallapodasa 	 27609.8819990907 0.3938907175311751 
kozalapitvany 	 20183.93547111976 0.3938907175311751 
letrehozasarol 	 10606.759908441762 0.6581598978543105 
mondta 	 5602.753021689271 0.6581598978543105 
zoltai 	 24411.70090798711 0.3938907175311751 
gusztav 	 24411.70090798711 0.3938907175311751 
mazsihisz 	 21213.519816883523 0.3938907175311751 
ugyvezeto 	 4674.746849738914 0.847750930350174 
igazgatoja 	 16144.522716968864 0.3938907175311751 
karpotlasrol 	 27609.8819990907 0.3938907175311751 
parlament 	 2941.366259399058 0.9903992583524909 
osz 	 13804.94099954535 0.6581598978543105 
elejen 	 14817.157634676345 0.3938907175311751 
targyal 	 21213.519816883523 0.3938907175311751 
komoroczy 	 13804.94099954535 0.6581598978543105 
geza 	 18631.45257134948 0.3938907175311751 
elte 	 19342.70380807245 0.3938907175311751 
professzora 	 27609.8819990907 0.3938907175311751 
tajekozatlansagbol 	 27609.8819990907 0.3938907175311751 
fakadnak 	 27609.8819990907 0.3938907175311751 
rosszhiszemu 	 27609.8819990907 0.3938907175311751 
tulzasok 	 27609.8819990907 0.3938907175311751 
kijelentesek 	 24411.70090798711 0.3938907175311751 
amelyek 	 5537.762808527103 0.6581598978543105 
nemzeti 	 10949.106750150246 0.3938907175311751 
vagyonnal 	 27609.8819990907 0.3938907175311751 
egyenerteku 	 24411.70090798711 0.3938907175311751 
kozossegeket 	 27609.8819990907 0.3938907175311751 
masodik 	 7012.12027460837 0.6581598978543105 
vilaghaboru 	 16545.993210399014 0.3938907175311751 
elkobzott 	 22540.88489917604 0.3938907175311751 
tulajdon 	 22540.88489917604 0.3938907175311751 
kerteritesekent 	 27609.8819990907 0.3938907175311751 
megilleti 	 27609.8819990907 0.3938907175311751 
magatol 	 21213.519816883523 0.3938907175311751 
ertetodo 	 27609.8819990907 0.3938907175311751 
tortenelem 	 16144.522716968864 0.3938907175311751 
lenyegeben 	 16144.522716968864 0.3938907175311751 
karpotlasok 	 27609.8819990907 0.3938907175311751 
sorozata 	 21213.519816883523 0.3938907175311751 
mondani 	 5038.312790401699 0.847750930350174 
allami 	 3779.751512837243 0.847750930350174 
segedlettel 	 27609.8819990907 0.3938907175311751 
vegrehajtott 	 20183.93547111976 0.3938907175311751 
gyilkossagok 	 21213.519816883523 0.3938907175311751 
aran 	 9315.72628567474 0.6581598978543105 
keletkezett 	 19342.70380807245 0.3938907175311751 
vagyon 	 15775.205663763165 0.3938907175311751 
igazsagos 	 24411.70090798711 0.3938907175311751 
karpotlasarol 	 24411.70090798711 0.3938907175311751 
rendezeserol 	 24411.70090798711 0.3938907175311751 
targyalasokat 	 8272.996605199507 0.6581598978543105 
folytatni 	 19342.70380807245 0.3938907175311751 
pufajkas 	 13142.7116867936 0.3938907175311751 
kormanyulese 	 27609.8819990907 0.3938907175311751 
vesztes 	 22540.88489917604 0.3938907175311751 
haborukat 	 24411.70090798711 0.3938907175311751 
folytatnak 	 22540.88489917604 0.3938907175311751 
heten 	 4939.052544892115 0.847750930350174 
bejelentett 	 24411.70090798711 0.3938907175311751 
kenyeraremeles 	 27609.8819990907 0.3938907175311751 
elfogadhatatlan 	 8492.877190008085 0.6581598978543105 
legfeljebb 	 15433.271480245894 0.3938907175311751 
forintos 	 4595.857762970861 0.847750930350174 
indokolt 	 19342.70380807245 0.3938907175311751 
hangzott 	 17471.88779926138 0.3938907175311751 
nos 	 15433.271480245894 0.3938907175311751 
tessenek 	 24411.70090798711 0.3938907175311751 
figyelni 	 13804.94099954535 0.6581598978543105 
kenyerbol 	 27609.8819990907 0.3938907175311751 
novekedesbol 	 27609.8819990907 0.3938907175311751 
utasitotta 	 20183.93547111976 0.3938907175311751 
foldmuvelesi 	 27609.8819990907 0.3938907175311751 
valamint 	 5474.553375075123 0.6581598978543105 
minisztert 	 21213.519816883523 0.3938907175311751 
ezen 	 12073.179039533106 0.3938907175311751 
folytassanak 	 27609.8819990907 0.3938907175311751 
merseklesrol 	 27609.8819990907 0.3938907175311751 
termelo 	 24411.70090798711 0.3938907175311751 
forgalmazo 	 27609.8819990907 0.3938907175311751 
cegekkel 	 27609.8819990907 0.3938907175311751 
kerdessel 	 20183.93547111976 0.3938907175311751 
ujra 	 6473.170812932638 0.6581598978543105 
foglalkoznak 	 20183.93547111976 0.3938907175311751 
kormanyfo 	 12577.02457265958 0.3938907175311751 
elkepzelese 	 27609.8819990907 0.3938907175311751 
dontes 	 7887.6028318815825 0.6581598978543105 
szuletett 	 7136.853354078897 0.6581598978543105 
kozponti 	 3336.953029823857 0.9903992583524909 
bunuldozesi 	 19342.70380807245 0.3938907175311751 
igazgatosag 	 6727.9784903732525 0.847750930350174 
nyomozohivatal 	 8735.94389963069 0.6581598978543105 
helyett 	 5669.627269255864 0.6581598978543105 
alakul 	 18015.338725779933 0.3938907175311751 
orfk 	 17471.88779926138 0.3938907175311751 
belul 	 3972.2524267005037 0.847750930350174 
szervezett 	 16144.522716968864 0.3938907175311751 
bunozes 	 18015.338725779933 0.3938907175311751 
visszaszoritasa 	 21213.519816883523 0.3938907175311751 
ugyanazokat 	 27609.8819990907 0.3938907175311751 
feladatokat 	 24411.70090798711 0.3938907175311751 
fogja 	 12235.090389142306 0.3938907175311751 
ellatni 	 19342.70380807245 0.3938907175311751 
mint 	 1480.6106257616052 1.2638173061156248 
amiket 	 21213.519816883523 0.3938907175311751 
vegzett 	 16545.993210399014 0.3938907175311751 
kulonbseg 	 15433.271480245894 0.3938907175311751 
mivel 	 3649.7022500500816 0.847750930350174 
rendorseg 	 7012.12027460837 0.6581598978543105 
keretei 	 19342.70380807245 0.3938907175311751 
kozott 	 2618.8651208292554 0.9903992583524909 
tevekenykedik 	 20183.93547111976 0.3938907175311751 
teljesen 	 2126.331490524803 1.1907655565171638 
fuggetlen 	 13142.7116867936 0.3938907175311751 
vagyis 	 5882.732518798116 0.6581598978543105 
kuncze 	 13787.573288912583 0.3938907175311751 
fonok 	 22540.88489917604 0.3938907175311751 
szerv 	 20183.93547111976 0.3938907175311751 
vezetoje 	 12757.988943148819 0.3938907175311751 
rendorfokapitany 	 27609.8819990907 0.3938907175311751 
helyettese 	 20183.93547111976 0.3938907175311751 
elsejen 	 24411.70090798711 0.3938907175311751 
kezdi 	 16985.75438001617 0.3938907175311751 
mukodeset 	 21213.519816883523 0.3938907175311751 
letesitesi 	 27609.8819990907 0.3938907175311751 
mukodesi 	 9671.351904036224 0.6581598978543105 
feltetelek 	 16545.993210399014 0.3938907175311751 
megteremtesere 	 24411.70090798711 0.3938907175311751 
millio 	 5882.732518798116 0.6581598978543105 
folyositanak 	 27609.8819990907 0.3938907175311751 
koltsegvetes 	 13142.7116867936 0.3938907175311751 
tartalekabol 	 24411.70090798711 0.3938907175311751 
elmult 	 6473.170812932638 0.6581598978543105 
evekben 	 14273.706708157793 0.3938907175311751 
elkezdodott 	 24411.70090798711 0.3938907175311751 
lakasfinanszirozasi 	 27609.8819990907 0.3938907175311751 
rendszer 	 11916.75728010151 0.3938907175311751 
atalakitasanak 	 27609.8819990907 0.3938907175311751 
folytatasakent 	 27609.8819990907 0.3938907175311751 
latja 	 6571.3558433968 0.6581598978543105 
indokoltnak 	 24411.70090798711 0.3938907175311751 
agazat 	 22540.88489917604 0.3938907175311751 
kiemelt 	 21213.519816883523 0.3938907175311751 
tamogatasat 	 18015.338725779933 0.3938907175311751 
tamogatasi 	 10606.759908441762 0.6581598978543105 
formak 	 24411.70090798711 0.3938907175311751 
jovoben 	 4520.818490478274 0.847750930350174 
fennmaradnak 	 27609.8819990907 0.3938907175311751 
hosszabb 	 16545.993210399014 0.3938907175311751 
tavon 	 18631.45257134948 0.3938907175311751 
kolcsonfelvetelen 	 27609.8819990907 0.3938907175311751 
alapulo 	 18015.338725779933 0.3938907175311751 
onfinanszirozasi 	 27609.8819990907 0.3938907175311751 
lakasrendszert 	 27609.8819990907 0.3938907175311751 
kialakitani 	 19342.70380807245 0.3938907175311751 
visszaszoritott 	 27609.8819990907 0.3938907175311751 
tamogatasokat 	 27609.8819990907 0.3938907175311751 
kizarolag 	 8072.261358484432 0.6581598978543105 
