term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 541.1763341445104 1.473808188078436 
personal 	 1733.2319795730193 0.9656769067728296 
magnetism 	 7252.530772192875 0.9656769067728296 
fascism 	 2540.459147744236 1.3024708181359559 
post 	 2395.64295169112 0.9656769067728296 
germany 	 161.86361337336788 1.881458582417455 
discusses 	 408.80980961463905 1.5775713274839733 
economic 	 258.9004988682173 1.7345868771743633 
social 	 259.2580948087444 1.6970518903563119 
condition 	 2876.0982620680747 0.9656769067728296 
led 	 2781.608873806784 0.9656769067728296 
following 	 1785.3690502944526 0.9656769067728296 
partito 	 7252.530772192875 0.9656769067728296 
comunisto 	 7252.530772192875 0.9656769067728296 
italiano 	 6412.436389354221 0.9656769067728296 
italian 	 3621.7032566454377 0.9656769067728296 
modern 	 678.6679597431404 1.473808188078436 
coloring 	 6412.436389354221 0.9656769067728296 
ally 	 5572.342006515568 0.9656769067728296 
prefectural 	 7252.530772192875 0.9656769067728296 
system 	 118.84888552049985 1.8225369161527463 
role 	 176.56246942500493 1.7872948216206324 
perfect 	 4461.797639484092 0.9656769067728296 
chief 	 2638.8558345912475 0.9656769067728296 
executive 	 2909.3058187840693 0.9656769067728296 
local 	 1896.895955543398 0.9656769067728296 
governments 	 1017.3529526665353 1.473808188078436 
france 	 166.91411717101414 1.8932707401757702 
current 	 341.59621324935495 1.6471517397703381 
delegation 	 4143.812150949492 0.9656769067728296 
power 	 1746.0574960816302 0.9656769067728296 
central 	 2120.7936886209964 0.9656769067728296 
government 	 158.89525177512974 1.7872948216206324 
comparison 	 394.4399348490179 1.6471517397703381 
governmental 	 3257.9764905956276 0.9656769067728296 
systems 	 637.1956815028667 1.473808188078436 
england 	 1585.6841131246342 1.3024708181359559 
liberal 	 1043.4265152061141 1.473808188078436 
democratic 	 1267.8222854413978 1.3024708181359559 
focusing 	 821.2077950907284 1.473808188078436 
differences 	 805.960702585658 1.473808188078436 
innovations 	 4589.494584461377 0.9656769067728296 
alterations 	 7252.530772192875 0.9656769067728296 
albania's 	 3206.2181946771107 1.3024708181359559 
sino 	 2650.9460111613726 1.3024708181359559 
split 	 4053.9932886991814 0.9656769067728296 
historical 	 673.2450595289555 1.473808188078436 
analysis 	 298.2358921143922 1.6471517397703381 
development 	 470.11650489319 1.473808188078436 
rift 	 5572.342006515568 0.9656769067728296 
examining 	 3506.187318722596 0.9656769067728296 
various 	 740.3879816089972 1.3024708181359559 
conferences 	 4589.494584461377 0.9656769067728296 
late 	 2812.294057083743 0.9656769067728296 
resultant 	 1207.2344188818126 1.473808188078436 
siding 	 7252.530772192875 0.9656769067728296 
albania 	 5301.892022322745 0.9656769067728296 
china 	 2943.4489216677057 0.9656769067728296 
poor 	 2722.475194833433 0.9656769067728296 
cultural 	 805.960702585658 1.473808188078436 
degaulle 	 2960.506339163563 1.3024708181359559 
breakdown 	 4240.823912649818 0.9656769067728296 
bipolar 	 5921.012678327126 0.9656769067728296 
leadership 	 1651.8588840554194 1.3024708181359559 
politics 	 512.1270293945022 1.6471517397703381 
utilized 	 4461.797639484092 0.9656769067728296 
reasons 	 2666.092935883942 0.9656769067728296 
ramifications 	 4240.823912649818 0.9656769067728296 
policies 	 252.2390720905357 1.7872948216206324 
powers 	 792.8420565623171 1.5775713274839733 
urbanization 	 2540.459147744236 1.3024708181359559 
asia 	 4053.9932886991814 0.9656769067728296 
africa 	 1651.8588840554194 1.3024708181359559 
observes 	 268.9115445706826 1.7345868771743633 
rate 	 2612.2173996480915 0.9656769067728296 
developed 	 2417.882107756974 0.9656769067728296 
countries 	 359.4072195818373 1.6970518903563119 
faster 	 4346.28170156125 0.9656769067728296 
european 	 229.01851627796887 1.8065074965858805 
heyday 	 6412.436389354221 0.9656769067728296 
growth 	 2231.0514838063373 0.9656769067728296 
society 	 919.9250661917596 1.3024708181359559 
democracy 	 673.4890579930693 1.5775713274839733 
dahrendorf 	 7252.530772192875 0.9656769067728296 
review 	 1635.2392384585562 0.9656769067728296 
embraced 	 7252.530772192875 0.9656769067728296 
principle 	 3621.7032566454377 0.9656769067728296 
happen 	 3892.15324083826 0.9656769067728296 
afn 	 293.17003108185475 1.6970518903563119 
changes 	 2003.6819637658416 0.9656769067728296 
changed 	 1700.3647649055824 1.3024708181359559 
wwii 	 1767.2973407742484 1.473808188078436 
emphasizing 	 2294.7472922306883 1.3024708181359559 
people 	 1420.1633334815047 0.9656769067728296 
industry 	 637.1956815028667 1.473808188078436 
events 	 1115.5257419031686 1.3024708181359559 
occurred 	 3171.3682262492684 0.9656769067728296 
neighboring 	 4732.2476236769135 0.9656769067728296 
noting 	 2395.64295169112 0.9656769067728296 
similarities 	 3257.9764905956276 0.9656769067728296 
community 	 373.6074898653223 1.6471517397703381 
traces 	 2781.608873806784 0.9656769067728296 
republics 	 4894.087671537835 0.9656769067728296 
industrial 	 1197.82147584556 1.3024708181359559 
revolution 	 2781.608873806784 0.9656769067728296 
clemenceau 	 6412.436389354221 0.9656769067728296 
irish 	 2071.906075474746 1.3024708181359559 
republican 	 4461.797639484092 0.9656769067728296 
army 	 3452.3117824867454 0.9656769067728296 
analyzes 	 978.3799875014224 1.3024708181359559 
resistance 	 4589.494584461377 0.9656769067728296 
movement 	 673.2450595289555 1.473808188078436 
ireland 	 1323.457976152332 1.473808188078436 
developments 	 3213.8989058605275 0.9656769067728296 
affected 	 3052.058857999606 0.9656769067728296 
ira 	 5572.342006515568 0.9656769067728296 
nation's 	 2294.7472922306883 1.3024708181359559 
britain 	 736.7741458886298 1.6471517397703381 
parliamentary 	 814.4941226489069 1.5775713274839733 
integration 	 1675.6266362263077 1.3024708181359559 
bourgeoisie 	 7252.530772192875 0.9656769067728296 
nineteenth 	 4143.812150949492 0.9656769067728296 
century 	 2417.882107756974 0.9656769067728296 
whip 	 6412.436389354221 0.9656769067728296 
tory 	 6412.436389354221 0.9656769067728296 
parties 	 2666.092935883942 0.9656769067728296 
operation 	 2876.0982620680747 0.9656769067728296 
constitution 	 1101.2392560369462 1.473808188078436 
implications 	 2722.475194833433 0.9656769067728296 
consequences 	 2978.5818163580875 0.9656769067728296 
drafted 	 4732.2476236769135 0.9656769067728296 
regard 	 710.9440866511238 1.5775713274839733 
popular 	 2751.681427347254 0.9656769067728296 
participation 	 3303.7177681108387 0.9656769067728296 
theories 	 2487.158105330992 0.9656769067728296 
practices 	 2612.2173996480915 0.9656769067728296 
illustrate 	 4894.087671537835 0.9656769067728296 
dimensions 	 5080.918295488472 0.9656769067728296 
liberation 	 4346.28170156125 0.9656769067728296 
edited 	 5080.918295488472 0.9656769067728296 
ulich 	 7252.530772192875 0.9656769067728296 
connor 	 5572.342006515568 0.9656769067728296 
book 	 1956.7599750028448 0.9656769067728296 
report 	 1911.5870445086002 0.9656769067728296 
struggle 	 3130.279545618342 0.9656769067728296 
northern 	 1810.8516283227189 1.3024708181359559 
german 	 727.3264546960173 1.5775713274839733 
terrorism 	 4240.823912649818 0.9656769067728296 
explains 	 3621.7032566454377 0.9656769067728296 
phenomenon 	 3818.6761991967405 0.9656769067728296 
terrorist 	 4732.2476236769135 0.9656769067728296 
activity 	 2440.536972967703 0.9656769067728296 
aspects 	 2290.1851627796887 0.9656769067728296 
contemporary 	 845.2148569609318 1.473808188078436 
day 	 1683.2455138297519 0.9656769067728296 
geography 	 5080.918295488472 0.9656769067728296 
institutions 	 1346.9781159861386 1.3024708181359559 
lifestyle 	 4589.494584461377 0.9656769067728296 
language 	 2612.2173996480915 0.9656769067728296 
politization 	 3626.2653860964374 1.3024708181359559 
polish 	 3970.373928456996 0.9656769067728296 
workers 	 2909.3058187840693 0.9656769067728296 
look 	 970.7572454840652 1.3024708181359559 
factors 	 756.7172162716072 1.473808188078436 
increasing 	 2876.0982620680747 0.9656769067728296 
poland 	 3621.7032566454377 0.9656769067728296 
intellectual 	 3452.3117824867454 0.9656769067728296 
independence 	 3351.2532724526154 0.9656769067728296 
labor 	 1306.1086998240457 1.3024708181359559 
promoting 	 2071.906075474746 1.3024708181359559 
radicalism 	 7252.530772192875 0.9656769067728296 
elections 	 803.4747264651319 1.5775713274839733 
electoral 	 3562.569577672086 0.9656769067728296 
procedures 	 2612.2173996480915 0.9656769067728296 
looks 	 525.8386347072629 1.5775713274839733 
tenure 	 4894.087671537835 0.9656769067728296 
office 	 1987.8386009062096 0.9656769067728296 
direct 	 897.9854106574256 1.473808188078436 
strife 	 5301.892022322745 0.9656769067728296 
engendered 	 7252.530772192875 0.9656769067728296 
conservative 	 2071.906075474746 1.3024708181359559 
britain's 	 5301.892022322745 0.9656769067728296 
viewed 	 3621.7032566454377 0.9656769067728296 
articles 	 2876.0982620680747 0.9656769067728296 
appearing 	 5572.342006515568 0.9656769067728296 
journals 	 4461.797639484092 0.9656769067728296 
article 	 2638.8558345912475 0.9656769067728296 
immigration 	 706.8039854416364 1.6970518903563119 
racism 	 4732.2476236769135 0.9656769067728296 
republic 	 598.91073792278 1.5775713274839733 
federal 	 2156.443317491024 0.9656769067728296 
patters 	 7252.530772192875 0.9656769067728296 
immigrants 	 2230.898819742046 1.3024708181359559 
force 	 2666.092935883942 0.9656769067728296 
affect 	 2722.475194833433 0.9656769067728296 
immigrants' 	 7252.530772192875 0.9656769067728296 
status 	 1001.8409818829208 1.3024708181359559 
survey 	 2943.4489216677057 0.9656769067728296 
results 	 2103.3545388290518 0.9656769067728296 
residents' 	 7252.530772192875 0.9656769067728296 
attitudes 	 1489.2909081790438 1.3024708181359559 
oil 	 753.6909019238751 1.5775713274839733 
discussion 	 1798.7614517525938 0.9656769067728296 
france's 	 4894.087671537835 0.9656769067728296 
germany's 	 5080.918295488472 0.9656769067728296 
views 	 2156.443317491024 0.9656769067728296 
economy's 	 7252.530772192875 0.9656769067728296 
influence 	 1043.0813806094002 1.3024708181359559 
crisis 	 610.1342432419258 1.5775713274839733 
relationships 	 3130.279545618342 0.9656769067728296 
producers 	 4894.087671537835 0.9656769067728296 
significance 	 2909.3058187840693 0.9656769067728296 
prime 	 2722.475194833433 0.9656769067728296 
minister's 	 5080.918295488472 0.9656769067728296 
supremacy 	 6412.436389354221 0.9656769067728296 
separation 	 1448.7605671870833 1.473808188078436 
tradition 	 3090.5382803568773 0.9656769067728296 
dominance 	 4346.28170156125 0.9656769067728296 
class 	 2463.623385272185 0.9656769067728296 
preference 	 5080.918295488472 0.9656769067728296 
logistics 	 5921.012678327126 0.9656769067728296 
deregulation 	 2366.1238118384567 1.3024708181359559 
aviation 	 2650.9460111613726 1.3024708181359559 
effect 	 1911.5870445086002 0.9656769067728296 
regarded 	 3970.373928456996 0.9656769067728296 
single 	 1306.1086998240457 1.3024708181359559 
borders 	 4894.087671537835 0.9656769067728296 
allow 	 2943.4489216677057 0.9656769067728296 
structure 	 2120.7936886209964 0.9656769067728296 
pertaining 	 4589.494584461377 0.9656769067728296 
nuclear 	 1507.3818038477502 1.3024708181359559 
weaponry 	 5921.012678327126 0.9656769067728296 
nations 	 1071.2996352868427 1.473808188078436 
respective 	 3749.400201622723 0.9656769067728296 
perceive 	 5921.012678327126 0.9656769067728296 
advantageous 	 5572.342006515568 0.9656769067728296 
pursue 	 4346.28170156125 0.9656769067728296 
concerning 	 2373.8045230218736 0.9656769067728296 
arms 	 4143.812150949492 0.9656769067728296 
eastern 	 680.6187987083582 1.5775713274839733 
weakened 	 6412.436389354221 0.9656769067728296 
inability 	 1841.9353647215746 1.3024708181359559 
stand 	 3400.729529811165 0.9656769067728296 
fast 	 4053.9932886991814 0.9656769067728296 
minimal 	 4461.797639484092 0.9656769067728296 
demand 	 2909.3058187840693 0.9656769067728296 
renunification 	 7252.530772192875 0.9656769067728296 
united 	 417.76612669382706 1.5775713274839733 
remain 	 3052.058857999606 0.9656769067728296 
outside 	 2876.0982620680747 0.9656769067728296 
alliance 	 2943.4489216677057 0.9656769067728296 
maghreb 	 3626.2653860964374 1.3024708181359559 
migration 	 4894.087671537835 0.9656769067728296 
effects 	 948.447977771699 1.3024708181359559 
north 	 1069.2437167597166 1.3024708181359559 
african 	 3562.569577672086 0.9656769067728296 
experienced 	 735.2305036702445 1.3024708181359559 
proposals 	 4346.28170156125 0.9656769067728296 
alternatives 	 3257.9764905956276 0.9656769067728296 
domestic 	 2638.8558345912475 0.9656769067728296 
impact 	 2270.1516488148213 0.9656769067728296 
movements 	 1585.6841131246342 1.3024708181359559 
lack 	 2638.8558345912475 0.9656769067728296 
progressive 	 4143.812150949492 0.9656769067728296 
disunity 	 5921.012678327126 0.9656769067728296 
environmental 	 2722.475194833433 0.9656769067728296 
anti 	 2352.3526355774 0.9656769067728296 
organizations 	 2612.2173996480915 0.9656769067728296 
racial 	 3749.400201622723 0.9656769067728296 
equality 	 3970.373928456996 0.9656769067728296 
resurgence 	 2960.506339163563 1.3024708181359559 
neonazi 	 7252.530772192875 0.9656769067728296 
explores 	 2909.3058187840693 0.9656769067728296 
neo 	 2540.459147744236 1.3024708181359559 
nazi 	 4461.797639484092 0.9656769067728296 
terms 	 2174.669224856847 0.9656769067728296 
reunification 	 2650.9460111613726 1.3024708181359559 
process 	 948.447977771699 1.3024708181359559 
determine 	 2812.294057083743 0.9656769067728296 
threat 	 3452.3117824867454 0.9656769067728296 
facist 	 5921.012678327126 0.9656769067728296 
real 	 2417.882107756974 0.9656769067728296 
emergence 	 3892.15324083826 0.9656769067728296 
fringe 	 5080.918295488472 0.9656769067728296 
nazis 	 5572.342006515568 0.9656769067728296 
skinheads 	 6412.436389354221 0.9656769067728296 
radical 	 3892.15324083826 0.9656769067728296 
feeling 	 4240.823912649818 0.9656769067728296 
resentment 	 5572.342006515568 0.9656769067728296 
towar 	 7252.530772192875 0.9656769067728296 
asylum 	 5572.342006515568 0.9656769067728296 
refugees 	 2366.1238118384567 1.3024708181359559 
huge 	 4143.812150949492 0.9656769067728296 
influx 	 6412.436389354221 0.9656769067728296 
coming 	 3683.8707294431492 0.9656769067728296 
rumania 	 7252.530772192875 0.9656769067728296 
ones 	 3892.15324083826 0.9656769067728296 
fleeing 	 5572.342006515568 0.9656769067728296 
bosnia 	 848.1647825299638 1.6471517397703381 
herzogovina 	 7252.530772192875 0.9656769067728296 
restrictive 	 5080.918295488472 0.9656769067728296 
polices 	 7252.530772192875 0.9656769067728296 
adopted 	 4053.9932886991814 0.9656769067728296 
redifing 	 7252.530772192875 0.9656769067728296 
existing 	 3130.279545618342 0.9656769067728296 
delay 	 4143.812150949492 0.9656769067728296 
halt 	 5080.918295488472 0.9656769067728296 
full 	 2086.1627612188004 0.9656769067728296 
disparate 	 6412.436389354221 0.9656769067728296 
politica 	 7252.530772192875 0.9656769067728296 
wales 	 2960.506339163563 1.3024708181359559 
geographically 	 6412.436389354221 0.9656769067728296 
dialect 	 5921.012678327126 0.9656769067728296 
distinct 	 2071.906075474746 1.3024708181359559 
culture 	 2373.8045230218736 0.9656769067728296 
base 	 3303.7177681108387 0.9656769067728296 
criminal 	 2978.5818163580875 0.9656769067728296 
justice 	 2586.1518789202837 0.9656769067728296 
sweden 	 2366.1238118384567 1.3024708181359559 
economy 	 2440.536972967703 0.9656769067728296 
compares 	 1319.4279172956237 1.3024708181359559 
affairs 	 2876.0982620680747 0.9656769067728296 
finding 	 1781.284788836043 1.3024708181359559 
sets 	 4053.9932886991814 0.9656769067728296 
values 	 2722.475194833433 0.9656769067728296 
expressed 	 1606.9494529302638 1.3024708181359559 
national 	 460.45867446835405 1.473808188078436 
pertinent 	 4894.087671537835 0.9656769067728296 
intergation 	 7252.530772192875 0.9656769067728296 
fraught 	 6412.436389354221 0.9656769067728296 
innumerable 	 7252.530772192875 0.9656769067728296 
duplications 	 7252.530772192875 0.9656769067728296 
inefficiencies 	 6412.436389354221 0.9656769067728296 
diminished 	 5572.342006515568 0.9656769067728296 
competition 	 1585.6841131246342 1.3024708181359559 
material 	 2331.2738434106145 0.9656769067728296 
product 	 3130.279545618342 0.9656769067728296 
gluts 	 7252.530772192875 0.9656769067728296 
shortages 	 5572.342006515568 0.9656769067728296 
industries 	 3892.15324083826 0.9656769067728296 
separate 	 3130.279545618342 0.9656769067728296 
herzegovina 	 2786.171003257784 1.3024708181359559 
yugoslav 	 5080.918295488472 0.9656769067728296 
manifestation 	 5572.342006515568 0.9656769067728296 
standing 	 3970.373928456996 0.9656769067728296 
ethnic 	 2781.608873806784 0.9656769067728296 
warfare 	 4461.797639484092 0.9656769067728296 
balkans 	 5080.918295488472 0.9656769067728296 
existed 	 4461.797639484092 0.9656769067728296 
thousands 	 3818.6761991967405 0.9656769067728296 
roots 	 3090.5382803568773 0.9656769067728296 
ancient 	 3171.3682262492684 0.9656769067728296 
feuds 	 7252.530772192875 0.9656769067728296 
struggles 	 4461.797639484092 0.9656769067728296 
peoples 	 1577.4158745589712 1.473808188078436 
paradox 	 5572.342006515568 0.9656769067728296 
stability 	 1985.186964228498 1.3024708181359559 
amidst 	 5921.012678327126 0.9656769067728296 
decay 	 6412.436389354221 0.9656769067728296 
provide 	 2052.4939295210247 0.9656769067728296 
life 	 1501.6730326166157 0.9656769067728296 
perpetuation 	 5921.012678327126 0.9656769067728296 
nationalist 	 4732.2476236769135 0.9656769067728296 
prejudices 	 5080.918295488472 0.9656769067728296 
establishment 	 3506.187318722596 0.9656769067728296 
hegemony 	 7252.530772192875 0.9656769067728296 
historically 	 3683.8707294431492 0.9656769067728296 
feared 	 4894.087671537835 0.9656769067728296 
scorn 	 7252.530772192875 0.9656769067728296 
progress 	 3052.058857999606 0.9656769067728296 
road 	 3213.8989058605275 0.9656769067728296 
yugoslavia 	 1249.8000672075743 1.473808188078436 
multinational 	 4589.494584461377 0.9656769067728296 
country 	 986.0998371225447 1.3024708181359559 
emerging 	 3970.373928456996 0.9656769067728296 
stae 	 6412.436389354221 0.9656769067728296 
dominated 	 4143.812150949492 0.9656769067728296 
represents 	 3562.569577672086 0.9656769067728296 
test 	 2943.4489216677057 0.9656769067728296 
transitions 	 5921.012678327126 0.9656769067728296 
capitalism 	 4143.812150949492 0.9656769067728296 
foster 	 4461.797639484092 0.9656769067728296 
prevent 	 3052.058857999606 0.9656769067728296 
excesses 	 5572.342006515568 0.9656769067728296 
chauvinistic 	 5921.012678327126 0.9656769067728296 
reducing 	 3970.373928456996 0.9656769067728296 
military 	 1096.5867005396813 1.3024708181359559 
presence 	 3562.569577672086 0.9656769067728296 
examined 	 3052.058857999606 0.9656769067728296 
light 	 1220.2684864838516 1.3024708181359559 
detente' 	 7252.530772192875 0.9656769067728296 
organization 	 1772.1230168094378 0.9656769067728296 
motives 	 4589.494584461377 0.9656769067728296 
induce 	 4894.087671537835 0.9656769067728296 
measures 	 3052.058857999606 0.9656769067728296 
spain 	 1946.07662041913 1.3024708181359559 
forms 	 2193.1734010793625 0.9656769067728296 
recommendations 	 3213.8989058605275 0.9656769067728296 
resolution 	 3090.5382803568773 0.9656769067728296 
parliament 	 3014.7636076955005 0.9656769067728296 
disarmament 	 2366.1238118384567 1.3024708181359559 
rhodesian 	 6412.436389354221 0.9656769067728296 
situation 	 1176.1763177887 1.3024708181359559 
involvement 	 2876.0982620680747 0.9656769067728296 
nicaragua 	 5080.918295488472 0.9656769067728296 
styles 	 3621.7032566454377 0.9656769067728296 
presidents 	 4589.494584461377 0.9656769067728296 
lead 	 2978.5818163580875 0.9656769067728296 
leader 	 2693.9562319722772 0.9656769067728296 
presidential 	 1319.4279172956237 1.3024708181359559 
creation 	 2812.294057083743 0.9656769067728296 
fourth 	 3452.3117824867454 0.9656769067728296 
fifth 	 4240.823912649818 0.9656769067728296 
compared 	 1280.3175734862555 1.3024708181359559 
handle 	 3970.373928456996 0.9656769067728296 
leading 	 1868.0374493266113 0.9656769067728296 
denmark 	 2650.9460111613726 1.3024708181359559 
profile 	 3749.400201622723 0.9656769067728296 
investment 	 2943.4489216677057 0.9656769067728296 
opportunities 	 3052.058857999606 0.9656769067728296 
overview 	 2103.3545388290518 0.9656769067728296 
census 	 5572.342006515568 0.9656769067728296 
information 	 1006.7413596615665 0.9656769067728296 
location 	 3749.400201622723 0.9656769067728296 
resources 	 2270.1516488148213 0.9656769067728296 
conditions 	 2290.1851627796887 0.9656769067728296 
exports 	 4346.28170156125 0.9656769067728296 
imports 	 5080.918295488472 0.9656769067728296 
evaluation 	 2560.635146972511 0.9656769067728296 
possibilities 	 2071.906075474746 1.3024708181359559 
considering 	 3621.7032566454377 0.9656769067728296 
increasingly 	 3452.3117824867454 0.9656769067728296 
warm 	 5080.918295488472 0.9656769067728296 
demise 	 5080.918295488472 0.9656769067728296 
aid 	 680.6187987083582 1.5775713274839733 
norway 	 2540.459147744236 1.3024708181359559 
proposes 	 3818.6761991967405 0.9656769067728296 
model 	 2535.6445708827955 0.9656769067728296 
undergoing 	 5921.012678327126 0.9656769067728296 
reappraisal 	 7252.530772192875 0.9656769067728296 
cold 	 3621.7032566454377 0.9656769067728296 
war's 	 6412.436389354221 0.9656769067728296 
examples 	 2943.4489216677057 0.9656769067728296 
scandinavian 	 5921.012678327126 0.9656769067728296 
