term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 274.6068032168927 1.6932427466242002 
inflationary 	 2401.264264489523 1.295759210251159 
analytical 	 2205.4152198516244 1.295759210251159 
types 	 1215.6109037046524 1.295759210251159 
models 	 774.3466162003951 1.572638202719201 
modern 	 1033.1207803020577 1.295759210251159 
methods 	 341.6218742659304 1.6932427466242002 
calculus 	 3253.835296578256 1.295759210251159 
devised 	 2483.3860709536048 1.295759210251159 
effort 	 1609.2338771809407 1.295759210251159 
define 	 1902.542181516481 1.295759210251159 
scientific 	 1653.1811400299596 1.295759210251159 
terms 	 367.8277154254568 1.6932427466242002 
relationship 	 905.9422161147593 1.295759210251159 
environment 	 1122.4077163564239 1.295759210251159 
explored 	 2483.3860709536048 1.295759210251159 
input 	 2205.4152198516244 1.295759210251159 
output 	 1051.3384788918884 1.572638202719201 
base 	 1676.3914417394108 1.295759210251159 
econometric 	 813.458824144564 1.7607584238697747 
model 	 257.3302658569174 1.8039155846372232 
macroeconomics 	 1345.1582482378253 1.572638202719201 
analyzes 	 992.910383355404 1.295759210251159 
mathematical 	 2328.8276975608474 1.295759210251159 
definitions 	 1869.2908404352613 1.295759210251159 
observing 	 1937.694606028049 1.295759210251159 
combinations 	 2827.5497805338896 1.295759210251159 
equilibrium 	 3004.4742550917344 1.295759210251159 
supply 	 1511.4090899836829 1.295759210251159 
factors 	 383.97779538534525 1.6932427466242002 
consumption 	 2057.1005549092383 1.295759210251159 
behavior 	 334.7558453534689 1.7607584238697747 
investment 	 1493.5817548066327 1.295759210251159 
charts 	 645.8982020093497 1.6932427466242002 
graphs 	 1132.015490215642 1.572638202719201 
traces 	 1411.4599483425513 1.295759210251159 
indicators 	 2483.3860709536048 1.295759210251159 
including 	 179.98811539125504 1.6932427466242002 
personal 	 879.4865242882895 1.295759210251159 
disposable 	 3004.4742550917344 1.295759210251159 
federal 	 547.1174258485889 1.572638202719201 
reserve 	 2328.8276975608474 1.295759210251159 
bulletins 	 3253.835296578256 1.295759210251159 
housing 	 1837.7454643869175 1.295759210251159 
starts 	 2690.3164964756506 1.295759210251159 
afn 	 446.28606216668487 1.572638202719201 
commercial 	 705.7299741712757 1.572638202719201 
prediction 	 1051.3384788918884 1.572638202719201 
develops 	 2690.3164964756506 1.295759210251159 
correlation 	 2151.903223003002 1.295759210251159 
equation 	 2690.3164964756506 1.295759210251159 
chart 	 3004.4742550917344 1.295759210251159 
following 	 905.9422161147593 1.295759210251159 
correlations 	 2690.3164964756506 1.295759210251159 
effect 	 323.3294918517022 1.6932427466242002 
world 	 227.29148628463798 1.6932427466242002 
focuses 	 1226.8956239855934 1.295759210251159 
practical 	 1493.5817548066327 1.295759210251159 
applications 	 481.0017747969649 1.6932427466242002 
reality 	 1588.3844229003964 1.295759210251159 
definition 	 1299.3321909142692 1.295759210251159 
calculation 	 3004.4742550917344 1.295759210251159 
inducements 	 3004.4742550917344 1.295759210251159 
capitalization 	 2690.3164964756506 1.295759210251159 
loans 	 2328.8276975608474 1.295759210251159 
fundamental 	 1807.739513422717 1.295759210251159 
principals 	 2690.3164964756506 1.295759210251159 
mathematics 	 735.1384066172081 1.6932427466242002 
inefficiency 	 3004.4742550917344 1.295759210251159 
food 	 441.83545126060955 1.6932427466242002 
stamp 	 1001.4914183639115 1.6932427466242002 
program 	 241.88262337055642 1.6932427466242002 
purpose 	 1162.0989068560302 1.295759210251159 
provide 	 1041.4882563163617 1.295759210251159 
reader 	 2057.1005549092383 1.295759210251159 
presentation 	 1902.542181516481 1.295759210251159 
relevant 	 1779.129703807258 1.295759210251159 
explained 	 2014.6699389447629 1.295759210251159 
relating 	 1937.694606028049 1.295759210251159 
explain 	 1974.9787484451567 1.295759210251159 
inverse 	 3253.835296578256 1.295759210251159 
relationships 	 1588.3844229003964 1.295759210251159 
observed 	 2057.1005549092383 1.295759210251159 
modeling 	 800.4214214965077 1.6932427466242002 
contemporary 	 643.3256646422934 1.572638202719201 
financial 	 344.37359343401926 1.6932427466242002 
arena 	 1241.6930354768024 1.572638202719201 
proposal 	 1493.5817548066327 1.295759210251159 
life 	 380.99377683961166 1.572638202719201 
insurance 	 475.67680008429653 1.6932427466242002 
category 	 903.8697567113585 1.572638202719201 
thesis 	 2102.6769577837767 1.295759210251159 
introduction 	 1262.0480484971617 1.295759210251159 
delimitations 	 3680.1208126226225 1.295759210251159 
industry 	 969.9884755551064 1.295759210251159 
comprehensive 	 1381.4539973783508 1.295759210251159 
theoretical 	 2057.1005549092383 1.295759210251159 
basis 	 1215.6109037046524 1.295759210251159 
proposed 	 1493.5817548066327 1.295759210251159 
investable 	 3680.1208126226225 1.295759210251159 
funds 	 1548.6932324007903 1.295759210251159 
summary 	 1262.0480484971617 1.295759210251159 
conclusions 	 1902.542181516481 1.295759210251159 
inspired 	 2401.264264489523 1.295759210251159 
discussion 	 912.7378653695092 1.295759210251159 
importance 	 1459.4062963464241 1.295759210251159 
complicated 	 2264.030980431284 1.295759210251159 
interrelationships 	 3680.1208126226225 1.295759210251159 
help 	 1058.5726882422132 1.295759210251159 
solve 	 2328.8276975608474 1.295759210251159 
complex 	 1396.273991599473 1.295759210251159 
barometer 	 3253.835296578256 1.295759210251159 
market 	 1162.0989068560302 1.295759210251159 
conditions 	 1162.0989068560302 1.295759210251159 
social 	 394.66269383014304 1.572638202719201 
security 	 533.6481193811331 1.572638202719201 
tax 	 729.7031481732121 1.572638202719201 
composed 	 2205.4152198516244 1.295759210251159 
beneficiaries 	 2483.3860709536048 1.295759210251159 
required 	 637.1133321421561 1.572638202719201 
status 	 1016.7198083465286 1.295759210251159 
quarters 	 2690.3164964756506 1.295759210251159 
coverage 	 1476.2566654721145 1.295759210251159 
forecast 	 1132.015490215642 1.572638202719201 
available 	 962.5338388277144 1.295759210251159 
data 	 516.5603901510289 1.572638202719201 
period 	 591.4741805682871 1.572638202719201 
looking 	 690.7269986891754 1.572638202719201 
employment 	 784.1093409321286 1.572638202719201 
foreign 	 933.587319650053 1.295759210251159 
trade 	 1312.2800375709362 1.295759210251159 
balance 	 1548.6932324007903 1.295759210251159 
deficit 	 1974.9787484451567 1.295759210251159 
interset 	 3253.835296578256 1.295759210251159 
presidential 	 1339.0233814138755 1.295759210251159 
election 	 1476.2566654721145 1.295759210251159 
report 	 969.9884755551064 1.295759210251159 
uncertain 	 2578.188739047368 1.295759210251159 
prospects 	 1568.2186818642572 1.295759210251159 
based 	 756.6628450922078 1.295759210251159 
policy 	 977.5345824990723 1.295759210251159 
government 	 725.6478701116692 1.295759210251159 
defines 	 1676.3914417394108 1.295759210251159 
workings 	 3004.4742550917344 1.295759210251159 
oil 	 1529.7686623207367 1.295759210251159 
drilling 	 3004.4742550917344 1.295759210251159 
venture 	 2264.030980431284 1.295759210251159 
example 	 1085.1235739393164 1.295759210251159 
difference 	 826.5905700149798 1.572638202719201 
applied 	 1493.5817548066327 1.295759210251159 
quantitative 	 2401.264264489523 1.295759210251159 
qualitative 	 2690.3164964756506 1.295759210251159 
top 	 574.4593681641568 1.295759210251159 
experienced 	 746.1497685762382 1.295759210251159 
microsoft 	 397.47093252584943 1.572638202719201 
internet 	 636.6334800400485 1.295759210251159 
explorer 	 823.8204096506779 1.295759210251159 
msie30 	 823.8204096506779 1.295759210251159 
http 	 269.83668426769117 1.295759210251159 
www 	 267.43902041206195 1.295759210251159 
com 	 98.94900437920498 1.6932427466242002 
htm 	 403.4769688170298 1.295759210251159 
start 	 663.376823882988 1.295759210251159 
send 	 649.8597962509411 1.295759210251159 
comments 	 232.04073343735251 1.6932427466242002 
mailto 	 446.7611588255365 1.295759210251159 
updated 	 658.8380578949501 1.295759210251159 
copyright 	 479.6567000703929 1.295759210251159 
asm 	 823.8204096506779 1.295759210251159 
communications 	 658.8380578949501 1.295759210251159 
rights 	 566.6248673110375 1.295759210251159 
reserved 	 681.8744588539139 1.295759210251159 
