term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 477.3246709574931 1.521023563794698 
short 	 704.329569680365 1.521023563794698 
story 	 490.68314952136177 1.6821672596172388 
identifies 	 3740.4626754312344 1.0284298833707446 
adolescent 	 2240.718505724908 1.35836710503737 
dilemmas 	 4914.879212017444 1.0284298833707446 
mother 	 3142.2333981282673 1.0284298833707446 
son 	 421.0153524073139 1.788766355758862 
relations 	 951.0057369628319 1.35836710503737 
inexperience 	 5655.853548036025 1.0284298833707446 
disillusionment 	 3935.364419643972 1.0284298833707446 
heart 	 3092.503501414567 1.0284298833707446 
darkness 	 4316.649934714477 1.0284298833707446 
shared 	 2725.8955624599853 1.0284298833707446 
symbolism 	 3935.364419643972 1.0284298833707446 
kill 	 4047.994810882188 1.0284298833707446 
mockingbird 	 5655.853548036025 1.0284298833707446 
treatment 	 1753.2998880930184 1.0284298833707446 
racial 	 1102.3401582878687 1.521023563794698 
hatred 	 4047.994810882188 1.0284298833707446 
reflected 	 3740.4626754312344 1.0284298833707446 
herzog 	 5222.411347468397 1.0284298833707446 
dalloway 	 4914.879212017444 1.0284298833707446 
examined 	 2691.956203961699 1.0284298833707446 
character 	 718.3945685739947 1.6178899596770018 
development 	 1243.946890422822 1.0284298833707446 
subjectivity 	 4676.338755662554 1.0284298833707446 
tell 	 3249.222615325682 1.0284298833707446 
train's 	 2827.9267740180126 1.35836710503737 
gone 	 2240.718505724908 1.35836710503737 
baldwin 	 546.0976902241604 1.8100071561868558 
pursuit 	 4316.649934714477 1.0284298833707446 
happiness 	 4316.649934714477 1.0284298833707446 
leo 	 4316.649934714477 1.0284298833707446 
proudhammer 	 6396.827884054607 1.0284298833707446 
characters 	 893.9188996739738 1.6178899596770018 
faulkner 	 2240.718505724908 1.35836710503737 
absalom 	 5655.853548036025 1.0284298833707446 
intruder 	 5655.853548036025 1.0284298833707446 
dust 	 4676.338755662554 1.0284298833707446 
light 	 2152.5858284673886 1.0284298833707446 
august 	 2480.4804843420147 1.0284298833707446 
stereotypes 	 4316.649934714477 1.0284298833707446 
dependent 	 3194.39008362539 1.0284298833707446 
denomination 	 5655.853548036025 1.0284298833707446 
absolutes 	 5655.853548036025 1.0284298833707446 
alienation 	 1787.8377993479476 1.35836710503737 
disintegration 	 5655.853548036025 1.0284298833707446 
examination 	 817.5653121798034 1.35836710503737 
american 	 118.52419455525757 1.827366483935442 
particularly 	 951.0057369628319 1.35836710503737 
prominent 	 3194.39008362539 1.0284298833707446 
authors 	 3432.93053998028 1.0284298833707446 
washington 	 1129.2570016970355 1.35836710503737 
dubois 	 1169.0846889156385 1.6178899596770018 
freudian 	 4173.904875998862 1.0284298833707446 
analysis 	 101.17230536630021 1.8645060495183643 
man's 	 1653.5102374318033 1.35836710503737 
corruption 	 3142.2333981282673 1.0284298833707446 
nathaniel 	 5222.411347468397 1.0284298833707446 
hawthorne's 	 5222.411347468397 1.0284298833707446 
ministers 	 3935.364419643972 1.0284298833707446 
veil 	 4914.879212017444 1.0284298833707446 
birthmark 	 5655.853548036025 1.0284298833707446 
goodman 	 4676.338755662554 1.0284298833707446 
brown 	 3194.39008362539 1.0284298833707446 
sin 	 4676.338755662554 1.0284298833707446 
depravity 	 5655.853548036025 1.0284298833707446 
greed 	 5222.411347468397 1.0284298833707446 
human 	 1647.6336908664584 1.0284298833707446 
failing 	 3368.1228192585113 1.0284298833707446 
explored 	 4316.649934714477 1.0284298833707446 
song 	 3833.4778374331486 1.0284298833707446 
soloman 	 5655.853548036025 1.0284298833707446 
gold 	 3575.675598695895 1.0284298833707446 
familial 	 5222.411347468397 1.0284298833707446 
relationships 	 2760.9478830577623 1.0284298833707446 
novels 	 1311.7881398813238 1.521023563794698 
ethnic 	 2453.4157476068085 1.0284298833707446 
minorities 	 1624.611307662841 1.35836710503737 
afn 	 517.1596752912586 1.521023563794698 
maya 	 4914.879212017444 1.0284298833707446 
angelou 	 5222.411347468397 1.0284298833707446 
study 	 648.4830102504054 1.35836710503737 
autobiographical 	 4676.338755662554 1.0284298833707446 
sensitive 	 3307.0204748636065 1.0284298833707446 
writer 	 1191.891866231965 1.521023563794698 
simple 	 2797.188641799066 1.0284298833707446 
review 	 144.2302595637126 1.827366483935442 
barroom 	 6396.827884054607 1.0284298833707446 
philosopher 	 4173.904875998862 1.0284298833707446 
community 	 823.8168454332292 1.35836710503737 
woman 	 1477.92481363525 1.35836710503737 
toni 	 1044.4822694936795 1.6821672596172388 
cade 	 5655.853548036025 1.0284298833707446 
myth 	 3249.222615325682 1.0284298833707446 
negro 	 779.3897926104255 1.7279334105398052 
past 	 1840.0230954974404 1.0284298833707446 
melville 	 4914.879212017444 1.0284298833707446 
strange 	 4173.904875998862 1.0284298833707446 
career 	 1283.0230694225124 1.35836710503737 
jim 	 1750.961109538172 1.35836710503737 
crow 	 2611.2056737341986 1.35836710503737 
vann 	 6396.827884054607 1.0284298833707446 
woodward 	 5655.853548036025 1.0284298833707446 
movement 	 890.7165453421453 1.35836710503737 
north 	 1886.1741472213482 1.0284298833707446 
south 	 951.0057369628319 1.35836710503737 
historically 	 3249.222615325682 1.0284298833707446 
evaluate 	 3654.897020928224 1.0284298833707446 
blacks 	 798.5975209063475 1.6178899596770018 
maintain 	 2691.956203961699 1.0284298833707446 
status 	 1767.2739432885187 1.0284298833707446 
king 	 2797.188641799066 1.0284298833707446 
bingo 	 5655.853548036025 1.0284298833707446 
game 	 3432.93053998028 1.0284298833707446 
noting 	 2112.988709041095 1.0284298833707446 
ellison's 	 1279.3655768109215 1.6821672596172388 
ability 	 2281.020097826554 1.0284298833707446 
universalize 	 6396.827884054607 1.0284298833707446 
facing 	 3092.503501414567 1.0284298833707446 
meet 	 2214.8752912519185 1.0284298833707446 
book 	 862.9440648836803 1.35836710503737 
reviews 	 1140.510048913277 1.35836710503737 
slave 	 2086.952437999431 1.35836710503737 
revolts 	 5655.853548036025 1.0284298833707446 
burden 	 3654.897020928224 1.0284298833707446 
fight 	 3575.675598695895 1.0284298833707446 
rebellion 	 3833.4778374331486 1.0284298833707446 
revolution 	 2453.4157476068085 1.0284298833707446 
jubilee 	 6396.827884054607 1.0284298833707446 
walker 	 4173.904875998862 1.0284298833707446 
role 	 700.7869300074144 1.35836710503737 
invisibility 	 2132.2759613515354 1.521023563794698 
encountered 	 3575.675598695895 1.0284298833707446 
bluest 	 3198.4139420273036 1.35836710503737 
eye 	 1624.611307662841 1.35836710503737 
morrison 	 1120.359252862454 1.6178899596770018 
notes 	 1886.1741472213482 1.0284298833707446 
literary 	 1684.0614096292556 1.35836710503737 
style 	 2627.14848323993 1.0284298833707446 
plot 	 1870.2313377156172 1.35836710503737 
convey 	 5655.853548036025 1.0284298833707446 
extraordinary 	 4173.904875998862 1.0284298833707446 
figure 	 2999.4883394126527 1.0284298833707446 
able 	 2193.706282672302 1.0284298833707446 
combine 	 3935.364419643972 1.0284298833707446 
aesthetic 	 4316.649934714477 1.0284298833707446 
beauty 	 4047.994810882188 1.0284298833707446 
significance 	 1283.0230694225124 1.35836710503737 
creatively 	 5655.853548036025 1.0284298833707446 
sonny's 	 5655.853548036025 1.0284298833707446 
blues 	 4914.879212017444 1.0284298833707446 
james 	 1345.9781019808495 1.35836710503737 
illusion 	 4316.649934714477 1.0284298833707446 
reality 	 1380.4739415288811 1.35836710503737 
double 	 3501.922219076344 1.0284298833707446 
consciousness 	 3368.1228192585113 1.0284298833707446 
themes 	 1499.7441697063264 1.35836710503737 
writers 	 1546.2517507072835 1.35836710503737 
douglas 	 3740.4626754312344 1.0284298833707446 
nella 	 6396.827884054607 1.0284298833707446 
larsen 	 5655.853548036025 1.0284298833707446 
gwendolyn 	 6396.827884054607 1.0284298833707446 
brooks 	 4914.879212017444 1.0284298833707446 
ralph 	 719.4416557857461 1.7279334105398052 
dusk 	 6396.827884054607 1.0284298833707446 
dawn 	 5222.411347468397 1.0284298833707446 
critical 	 523.431731664683 1.6178899596770018 
evaluation 	 2258.514003394071 1.0284298833707446 
corregidora 	 5655.853548036025 1.0284298833707446 
sula 	 2827.9267740180126 1.35836710503737 
stories 	 1546.2517507072835 1.35836710503737 
women 	 1096.853141336151 1.35836710503737 
exploration 	 3368.1228192585113 1.0284298833707446 
feminine 	 4676.338755662554 1.0284298833707446 
awareness 	 3575.675598695895 1.0284298833707446 
plays 	 3501.922219076344 1.0284298833707446 
contrasts 	 2760.9478830577623 1.0284298833707446 
comparative 	 2725.8955624599853 1.0284298833707446 
folks 	 5222.411347468397 1.0284298833707446 
revolt 	 1493.8123371499385 1.521023563794698 
louis 	 3935.364419643972 1.0284298833707446 
lomax 	 6396.827884054607 1.0284298833707446 
actions 	 2304.010231207764 1.0284298833707446 
act 	 1950.9818679431173 1.0284298833707446 
traditional 	 2258.514003394071 1.0284298833707446 
power 	 1540.0457618079727 1.0284298833707446 
structure 	 1870.5680306401364 1.0284298833707446 
conservative 	 3654.897020928224 1.0284298833707446 
leadership 	 2913.9226849096426 1.0284298833707446 
country 	 1739.5061483234329 1.0284298833707446 
benjamin 	 4173.904875998862 1.0284298833707446 
quarles 	 5655.853548036025 1.0284298833707446 
harlem 	 1305.6028368670993 1.6178899596770018 
ghetto 	 4914.879212017444 1.0284298833707446 
gilbert 	 5655.853548036025 1.0284298833707446 
osofsky 	 6396.827884054607 1.0284298833707446 
roots 	 2725.8955624599853 1.0284298833707446 
alex 	 5655.853548036025 1.0284298833707446 
haley 	 5655.853548036025 1.0284298833707446 
analyzes 	 862.9440648836803 1.35836710503737 
situations 	 2999.4883394126527 1.0284298833707446 
haley's 	 6396.827884054607 1.0284298833707446 
immensely 	 6396.827884054607 1.0284298833707446 
popular 	 2427.019344747702 1.0284298833707446 
saga 	 2827.9267740180126 1.35836710503737 
family 	 912.5359014132217 1.35836710503737 
kengi's 	 6396.827884054607 1.0284298833707446 
harvest 	 4676.338755662554 1.0284298833707446 
wole 	 5655.853548036025 1.0284298833707446 
soyenka 	 6396.827884054607 1.0284298833707446 
malfinis 	 6396.827884054607 1.0284298833707446 
roderick 	 6396.827884054607 1.0284298833707446 
walcott 	 6396.827884054607 1.0284298833707446 
meeting 	 2453.4157476068085 1.0284298833707446 
milkmarket 	 6396.827884054607 1.0284298833707446 
john 	 2281.020097826554 1.0284298833707446 
wickham 	 6396.827884054607 1.0284298833707446 
african 	 1571.1166990641336 1.35836710503737 
novelists 	 4676.338755662554 1.0284298833707446 
indigenous 	 4316.649934714477 1.0284298833707446 
homeland 	 5222.411347468397 1.0284298833707446 
wretched 	 5655.853548036025 1.0284298833707446 
earth 	 2955.8496272705 1.0284298833707446 
fanon 	 5655.853548036025 1.0284298833707446 
concerning 	 2093.726926658732 1.0284298833707446 
movements 	 2797.188641799066 1.0284298833707446 
africa 	 2913.9226849096426 1.0284298833707446 
writings 	 1571.1166990641336 1.35836710503737 
richard 	 749.8720848531632 1.6178899596770018 
wright 	 1011.998702720547 1.6178899596770018 
hughes' 	 6396.827884054607 1.0284298833707446 
simply 	 2834.7012626773135 1.0284298833707446 
heavenly 	 4914.879212017444 1.0284298833707446 
seen 	 2019.9735470391809 1.0284298833707446 
eyes 	 3142.2333981282673 1.0284298833707446 
traces 	 2453.4157476068085 1.0284298833707446 
influence 	 920.0115477487202 1.35836710503737 
chronicle 	 4914.879212017444 1.0284298833707446 
world 	 395.08064851752516 1.521023563794698 
jazz 	 4173.904875998862 1.0284298833707446 
age 	 2074.8060787394725 1.0284298833707446 
overview 	 1855.1864703038418 1.0284298833707446 
contribution 	 3194.39008362539 1.0284298833707446 
position 	 1551.479025873776 1.0284298833707446 
christ 	 4316.649934714477 1.0284298833707446 
concrete 	 4481.437011449816 1.0284298833707446 
assistant 	 3740.4626754312344 1.0284298833707446 
went 	 3368.1228192585113 1.0284298833707446 
chicago 	 2659.061300846939 1.0284298833707446 
city 	 1781.4330906842906 1.0284298833707446 
journey 	 3833.4778374331486 1.0284298833707446 
mind 	 2074.8060787394725 1.0284298833707446 
defines 	 2913.9226849096426 1.0284298833707446 
relates 	 3194.39008362539 1.0284298833707446 
individuals 	 2427.019344747702 1.0284298833707446 
native 	 456.34144051791293 1.7621784010828794 
lived 	 1716.46526999014 1.35836710503737 
underground 	 3740.4626754312344 1.0284298833707446 
harriet 	 4914.879212017444 1.0284298833707446 
beecher 	 5655.853548036025 1.0284298833707446 
stowe 	 5655.853548036025 1.0284298833707446 
attempt 	 2214.8752912519185 1.0284298833707446 
demonstrate 	 3368.1228192585113 1.0284298833707446 
contrary 	 4676.338755662554 1.0284298833707446 
christianity 	 3935.364419643972 1.0284298833707446 
autobiography 	 4914.879212017444 1.0284298833707446 
malcolm 	 4481.437011449816 1.0284298833707446 
flannery 	 5655.853548036025 1.0284298833707446 
connor 	 4914.879212017444 1.0284298833707446 
regionalism 	 5655.853548036025 1.0284298833707446 
racism 	 1391.301625332954 1.521023563794698 
pretension 	 6396.827884054607 1.0284298833707446 
experience 	 959.0434824141788 1.35836710503737 
compared 	 2258.514003394071 1.0284298833707446 
connor's 	 6396.827884054607 1.0284298833707446 
artificial 	 3740.4626754312344 1.0284298833707446 
nigger 	 6396.827884054607 1.0284298833707446 
crises 	 4047.994810882188 1.0284298833707446 
analyzed 	 3194.39008362539 1.0284298833707446 
camara 	 6396.827884054607 1.0284298833707446 
laye's 	 6396.827884054607 1.0284298833707446 
dark 	 3833.4778374331486 1.0284298833707446 
child 	 2327.505682490135 1.0284298833707446 
childhood 	 3307.0204748636065 1.0284298833707446 
guinea 	 5655.853548036025 1.0284298833707446 
wright's 	 1279.3655768109215 1.6821672596172388 
classic 	 3501.922219076344 1.0284298833707446 
mutual 	 3194.39008362539 1.0284298833707446 
victimization 	 5655.853548036025 1.0284298833707446 
injustice 	 2158.3249673572386 1.35836710503737 
looks 	 927.5932351519209 1.35836710503737 
primarily 	 2760.9478830577623 1.0284298833707446 
sociological 	 2913.9226849096426 1.0284298833707446 
view 	 584.4332960310061 1.521023563794698 
genius 	 3833.4778374331486 1.0284298833707446 
renaissance 	 3432.93053998028 1.0284298833707446 
recognizes 	 3833.4778374331486 1.0284298833707446 
sense 	 2566.046138845025 1.0284298833707446 
shown 	 2873.5782742959786 1.0284298833707446 
survey 	 2596.1608063224235 1.0284298833707446 
eliot's 	 4676.338755662554 1.0284298833707446 
concepts 	 2627.14848323993 1.0284298833707446 
evil 	 3575.675598695895 1.0284298833707446 
shaken 	 5222.411347468397 1.0284298833707446 
impulses 	 5655.853548036025 1.0284298833707446 
novel 	 638.878016725078 1.6821672596172388 
refute 	 5655.853548036025 1.0284298833707446 
confining 	 5222.411347468397 1.0284298833707446 
patterns 	 2536.7566354379305 1.0284298833707446 
defying 	 5655.853548036025 1.0284298833707446 
current 	 1506.4618480344902 1.0284298833707446 
standards 	 2304.010231207764 1.0284298833707446 
morality 	 3142.2333981282673 1.0284298833707446 
recreate 	 5655.853548036025 1.0284298833707446 
contemporary 	 2236.471985374347 1.0284298833707446 
growing 	 2236.471985374347 1.0284298833707446 
female 	 2834.7012626773135 1.0284298833707446 
united 	 736.9504776166685 1.35836710503737 
effectiveness 	 2566.046138845025 1.0284298833707446 
rainbow 	 2827.9267740180126 1.35836710503737 
challenge 	 3092.503501414567 1.0284298833707446 
sheila 	 6396.827884054607 1.0284298833707446 
collins 	 4173.904875998862 1.0284298833707446 
jesse 	 2827.9267740180126 1.35836710503737 
jackson 	 1787.8377993479476 1.35836710503737 
phenomenon 	 3368.1228192585113 1.0284298833707446 
adolph 	 4914.879212017444 1.0284298833707446 
reed 	 4914.879212017444 1.0284298833707446 
approaches 	 2691.956203961699 1.0284298833707446 
analyzing 	 3307.0204748636065 1.0284298833707446 
coalition 	 2913.9226849096426 1.0284298833707446 
campaign 	 2376.104960378188 1.0284298833707446 
mutiny 	 5655.853548036025 1.0284298833707446 
amistad 	 6396.827884054607 1.0284298833707446 
impact 	 2002.3037232533368 1.0284298833707446 
abolition 	 4676.338755662554 1.0284298833707446 
diplomacy 	 4316.649934714477 1.0284298833707446 
howard 	 4047.994810882188 1.0284298833707446 
jones 	 3368.1228192585113 1.0284298833707446 
chronicles 	 4047.994810882188 1.0284298833707446 
incident 	 3501.922219076344 1.0284298833707446 
shipload 	 6396.827884054607 1.0284298833707446 
slaves 	 4676.338755662554 1.0284298833707446 
eventually 	 3432.93053998028 1.0284298833707446 
captured 	 4173.904875998862 1.0284298833707446 
navy 	 4173.904875998862 1.0284298833707446 
subsequently 	 3501.922219076344 1.0284298833707446 
developed 	 2132.603938277397 1.0284298833707446 
antislavery 	 6396.827884054607 1.0284298833707446 
cause 	 2691.956203961699 1.0284298833707446 
people 	 1252.602808161492 1.0284298833707446 
miscegenation 	 2611.2056737341986 1.35836710503737 
mulattoes 	 6396.827884054607 1.0284298833707446 
joel 	 4676.338755662554 1.0284298833707446 
williamson 	 4481.437011449816 1.0284298833707446 
questions 	 1725.8881297673606 1.0284298833707446 
accepted 	 3432.93053998028 1.0284298833707446 
success 	 2627.14848323993 1.0284298833707446 
failure 	 2351.5291653959853 1.0284298833707446 
observes 	 830.1423630455521 1.35836710503737 
children 	 2019.9735470391809 1.0284298833707446 
set 	 1586.5313464715534 1.0284298833707446 
aspirations 	 5655.853548036025 1.0284298833707446 
oppressive 	 4914.879212017444 1.0284298833707446 
climate 	 2536.7566354379305 1.0284298833707446 
aloows 	 6396.827884054607 1.0284298833707446 
fail 	 3654.897020928224 1.0284298833707446 
learn 	 2913.9226849096426 1.0284298833707446 
function 	 2281.020097826554 1.0284298833707446 
succeed 	 4481.437011449816 1.0284298833707446 
protest 	 1102.3401582878687 1.521023563794698 
feels 	 4173.904875998862 1.0284298833707446 
baldwin's 	 5655.853548036025 1.0284298833707446 
claim 	 2596.1608063224235 1.0284298833707446 
fails 	 3501.922219076344 1.0284298833707446 
wholly 	 4676.338755662554 1.0284298833707446 
valid 	 3249.222615325682 1.0284298833707446 
missed 	 4481.437011449816 1.0284298833707446 
wroght 	 6396.827884054607 1.0284298833707446 
bigger's 	 6396.827884054607 1.0284298833707446 
lack 	 2327.505682490135 1.0284298833707446 
humanity 	 3833.4778374331486 1.0284298833707446 
reasons 	 2351.5291653959853 1.0284298833707446 
brutal 	 5222.411347468397 1.0284298833707446 
acts 	 3044.9845672263455 1.0284298833707446 
interact 	 4047.994810882188 1.0284298833707446 
symbolically 	 6396.827884054607 1.0284298833707446 
symbolic 	 3575.675598695895 1.0284298833707446 
interactions 	 4481.437011449816 1.0284298833707446 
illustrate 	 4316.649934714477 1.0284298833707446 
situation 	 2074.8060787394725 1.0284298833707446 
colors 	 4676.338755662554 1.0284298833707446 
inherent 	 3249.222615325682 1.0284298833707446 
meanings 	 4316.649934714477 1.0284298833707446 
define 	 3307.0204748636065 1.0284298833707446 
reaction 	 2691.956203961699 1.0284298833707446 
slaughterhouse 	 5222.411347468397 1.0284298833707446 
criticism 	 3194.39008362539 1.0284298833707446 
surreal 	 5655.853548036025 1.0284298833707446 
exagerated 	 5222.411347468397 1.0284298833707446 
technique 	 2873.5782742959786 1.0284298833707446 
telling 	 3654.897020928224 1.0284298833707446 
draw 	 3935.364419643972 1.0284298833707446 
sharp 	 4316.649934714477 1.0284298833707446 
moral 	 2873.5782742959786 1.0284298833707446 
lesson 	 4173.904875998862 1.0284298833707446 
street 	 2281.020097826554 1.0284298833707446 
ann 	 3935.364419643972 1.0284298833707446 
petry 	 5655.853548036025 1.0284298833707446 
characterization 	 3654.897020928224 1.0284298833707446 
lutie 	 5655.853548036025 1.0284298833707446 
transformed 	 4676.338755662554 1.0284298833707446 
strictures 	 5655.853548036025 1.0284298833707446 
striving 	 4676.338755662554 1.0284298833707446 
independent 	 2019.9735470391809 1.0284298833707446 
parent 	 3194.39008362539 1.0284298833707446 
victim 	 3092.503501414567 1.0284298833707446 
sexism 	 4481.437011449816 1.0284298833707446 
marriages 	 2240.718505724908 1.35836710503737 
moses 	 4316.649934714477 1.0284298833707446 
heighten 	 5655.853548036025 1.0284298833707446 
expose 	 4316.649934714477 1.0284298833707446 
differences 	 2132.603938277397 1.0284298833707446 
whites 	 4173.904875998862 1.0284298833707446 
mccaslins 	 5655.853548036025 1.0284298833707446 
sociologic 	 6396.827884054607 1.0284298833707446 
theories 	 2193.706282672302 1.0284298833707446 
lewis 	 3501.922219076344 1.0284298833707446 
jules 	 6396.827884054607 1.0284298833707446 
verne 	 6396.827884054607 1.0284298833707446 
ursula 	 5655.853548036025 1.0284298833707446 
guin 	 5655.853548036025 1.0284298833707446 
hemingway 	 1493.8123371499385 1.521023563794698 
contrast 	 2725.8955624599853 1.0284298833707446 
lives 	 2596.1608063224235 1.0284298833707446 
affected 	 2691.956203961699 1.0284298833707446 
writing 	 2281.020097826554 1.0284298833707446 
including 	 938.572172454886 1.0284298833707446 
europe 	 2193.706282672302 1.0284298833707446 
wrote 	 3575.675598695895 1.0284298833707446 
inside 	 3740.4626754312344 1.0284298833707446 
mainstream 	 2023.997405441094 1.35836710503737 
outside 	 2536.7566354379305 1.0284298833707446 
deals 	 2327.505682490135 1.0284298833707446 
wit 	 5655.853548036025 1.0284298833707446 
top 	 998.5318123048514 1.0284298833707446 
experienced 	 1296.9660205008108 1.0284298833707446 
microsoft 	 690.888498975826 1.35836710503737 
internet 	 1106.6035612403446 1.0284298833707446 
explorer 	 1431.9740128724793 1.0284298833707446 
msie30 	 1431.9740128724793 1.0284298833707446 
http 	 469.0331959059543 1.0284298833707446 
www 	 464.8655493016166 1.0284298833707446 
com 	 171.99428566076443 1.521023563794698 
htm 	 701.3282596185444 1.0284298833707446 
start 	 1153.0891459039253 1.0284298833707446 
send 	 1129.5936946215547 1.0284298833707446 
comments 	 403.3358439748452 1.521023563794698 
