term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 303.1837713565368 1.6666409028148348 
observes 	 351.5227093906641 1.6666409028148348 
life 	 841.2838194279555 1.249956524340109 
discovery 	 2224.3266480382017 1.249956524340109 
exportation 	 3592.4457989863995 1.249956524340109 
traditions 	 1285.5886232876546 1.5384286097105966 
values 	 1525.2150637721954 1.249956524340109 
botswana 	 4063.0927345866025 1.249956524340109 
mobilization 	 3121.7988633861964 1.249956524340109 
democracy 	 754.6189280153367 1.5384286097105966 
evolutionary 	 2741.8197433780447 1.249956524340109 
genuine 	 2846.488054980753 1.249956524340109 
multi 	 2028.9905208434425 1.249956524340109 
party 	 1239.2111209853852 1.249956524340109 
democracies 	 2846.488054980753 1.249956524340109 
noted 	 1541.5773012943773 1.249956524340109 
democratic 	 710.2733760847434 1.5384286097105966 
free 	 429.6160004886166 1.5384286097105966 
market 	 1283.0327768377958 1.249956524340109 
econo 	 4063.0927345866025 1.249956524340109 
transition 	 2028.9905208434425 1.249956524340109 
aparthied 	 4063.0927345866025 1.249956524340109 
pragmatism 	 2970.284392043848 1.249956524340109 
win 	 2028.9905208434425 1.249956524340109 
power 	 978.1955774252698 1.249956524340109 
shared 	 1731.415422741188 1.249956524340109 
blacks 	 2028.9905208434425 1.249956524340109 
meaningful 	 2741.8197433780447 1.249956524340109 
level 	 1007.7219684323525 1.249956524340109 
peaceful 	 2741.8197433780447 1.249956524340109 
negotiations 	 2271.1728077778416 1.249956524340109 
opposing 	 2375.8411193805505 1.249956524340109 
parties 	 1493.627973156103 1.249956524340109 
discrimination 	 1850.8451852700161 1.249956524340109 
foster 	 2499.6374564436455 1.249956524340109 
hinder 	 3317.1349905809557 1.249956524340109 
shape 	 2321.492120870219 1.249956524340109 
form 	 1046.5325314296774 1.249956524340109 
prior 	 1593.1717321323863 1.249956524340109 
republic 	 1342.1135018137545 1.249956524340109 
formally 	 2651.151927785994 1.249956524340109 
underlying 	 1995.861999372398 1.249956524340109 
separatism 	 3592.4457989863995 1.249956524340109 
fixture 	 3121.7988633861964 1.249956524340109 
society 	 1030.74112202014 1.249956524340109 
hundreds 	 1995.861999372398 1.249956524340109 
supply 	 1668.6939383722288 1.249956524340109 
provides 	 1208.1064460201364 1.249956524340109 
situation 	 658.9304618634714 1.5384286097105966 
reference 	 1629.8833753749036 1.249956524340109 
question 	 1329.878936577436 1.249956524340109 
ability 	 1448.8425130254725 1.249956524340109 
produce 	 1995.861999372398 1.249956524340109 
sufficient 	 2271.1728077778416 1.249956524340109 
meet 	 1406.8291139008911 1.249956524340109 
population 	 1406.8291139008911 1.249956524340109 
american 	 376.4168760665102 1.5384286097105966 
somalia 	 1658.5674952904778 1.5384286097105966 
staging 	 3317.1349905809557 1.249956524340109 
indian 	 2100.5303109751067 1.249956524340109 
ocean 	 2180.504992185791 1.249956524340109 
result 	 1218.3171647506595 1.249956524340109 
fall 	 1406.8291139008911 1.249956524340109 
shah 	 3592.4457989863995 1.249956524340109 
iran 	 2063.8186677325893 1.249956524340109 
soviet 	 1558.3435852432394 1.249956524340109 
invasion 	 2028.9905208434425 1.249956524340109 
afghanistan 	 2970.284392043848 1.249956524340109 
recommendations 	 1800.5258721776388 1.249956524340109 
resolution 	 1731.415422741188 1.249956524340109 
parliament 	 1688.964100350862 1.249956524340109 
disarmament 	 2651.151927785994 1.249956524340109 
role 	 890.241955986968 1.249956524340109 
rhodesian 	 3592.4457989863995 1.249956524340109 
involvement 	 1611.2794719011738 1.249956524340109 
nicaragua 	 2846.488054980753 1.249956524340109 
domestic 	 369.5922260081388 1.7391093950446241 
foreign 	 257.685280505035 1.7391093950446241 
influenced 	 967.0460809853548 1.5384286097105966 
explanations 	 3121.7988633861964 1.249956524340109 
virtual 	 2651.151927785994 1.249956524340109 
cutoff 	 3592.4457989863995 1.249956524340109 
assistance 	 1649.0114008352905 1.249956524340109 
communities 	 1877.476049501094 1.249956524340109 
worries 	 3317.1349905809557 1.249956524340109 
default 	 2741.8197433780447 1.249956524340109 
external 	 2100.5303109751067 1.249956524340109 
debt 	 2139.3408739724314 1.249956524340109 
top 	 634.2405056641666 1.249956524340109 
experienced 	 823.7978745744159 1.249956524340109 
microsoft 	 438.8337612765069 1.5384286097105966 
internet 	 702.884769019826 1.249956524340109 
explorer 	 909.5513140696103 1.249956524340109 
msie30 	 909.5513140696103 1.249956524340109 
http 	 297.9172497849794 1.249956524340109 
www 	 295.2700729427481 1.249956524340109 
com 	 109.2461365422442 1.6666409028148348 
htm 	 445.4648159784768 1.249956524340109 
start 	 732.4111600269086 1.249956524340109 
send 	 717.4874823648603 1.249956524340109 
comments 	 256.1880617950607 1.6666409028148348 
mailto 	 493.2533769797387 1.249956524340109 
updated 	 727.4000671718229 1.249956524340109 
copyright 	 529.5721940614582 1.249956524340109 
asm 	 909.5513140696103 1.249956524340109 
communications 	 727.4000671718229 1.249956524340109 
rights 	 625.5907071612918 1.249956524340109 
reserved 	 752.8337521330204 1.249956524340109 
