term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 430.160065850332 1.710519927920793 
copyright 	 2090.9912404694687 0.593596535911051 
egyszer 	 6836.41347329768 0.593596535911051 
marmegjelent 	 13097.553622603156 0.593596535911051 
hetilap 	 7636.673175616307 0.593596535911051 
anyagot 	 7755.848351068713 0.593596535911051 
szabadon 	 3706.563541025356 0.9154801491937352 
utankozolhetonek 	 8011.374943124108 0.593596535911051 
tart 	 2278.8044910992267 1.1174657873582063 
kulfold 	 7109.292876742636 0.593596535911051 
borisz 	 3489.316798426239 1.1174657873582063 
car 	 6924.322988286119 0.593596535911051 
zaszlobontasa 	 16042.933168522359 0.593596535911051 
jelszo 	 13097.553622603156 0.593596535911051 
tullihegni 	 16042.933168522359 0.593596535911051 
zsuganovot 	 16042.933168522359 0.593596535911051 
jelcin 	 8609.622804197505 0.593596535911051 
utasitasara 	 16042.933168522359 0.593596535911051 
bizonyos 	 2369.764292247545 1.1174657873582063 
alkalmakkor 	 16042.933168522359 0.593596535911051 
allami 	 549.0633835022024 1.670228440475982 
unnepek 	 16042.933168522359 0.593596535911051 
katonai 	 8148.892265377131 0.593596535911051 
szertartasok 	 16042.933168522359 0.593596535911051 
orosz 	 3418.20673664884 0.9154801491937352 
nep 	 1403.0426096657243 1.3569824803270314 
haborus 	 12326.277986359932 0.593596535911051 
gyozelmeivel 	 16042.933168522359 0.593596535911051 
kapcsolatosrendezvenyek 	 16042.933168522359 0.593596535911051 
oroszorszagban 	 11239.226031521941 0.593596535911051 
lobogo 	 14184.605577441145 0.593596535911051 
rangjara 	 16042.933168522359 0.593596535911051 
emelkedika 	 16042.933168522359 0.593596535911051 
gyozelem 	 12326.277986359932 0.593596535911051 
otagu 	 14184.605577441145 0.593596535911051 
csillaggal 	 16042.933168522359 0.593596535911051 
ekesitett 	 16042.933168522359 0.593596535911051 
voros 	 9869.702534205322 0.593596535911051 
zaszlaja 	 13097.553622603156 0.593596535911051 
nszi 	 16042.933168522359 0.593596535911051 
vajonmegvan 	 16042.933168522359 0.593596535911051 
meg 	 273.7382237229385 1.8055510263288592 
kommunista 	 7755.848351068713 0.593596535911051 
parttagkonyve 	 16042.933168522359 0.593596535911051 
bekeharccal 	 16042.933168522359 0.593596535911051 
haborut 	 10152.174076683954 0.593596535911051 
lehet 	 3011.120460952324 0.9154801491937352 
csinalni 	 10467.950395278718 0.593596535911051 
beket 	 13097.553622603156 0.593596535911051 
nem 	 143.38668861677732 1.8932012751143048 
intenziv 	 16042.933168522359 0.593596535911051 
diplomaciai 	 9166.303941167977 0.593596535911051 
erofeszitesek 	 14184.605577441145 0.593596535911051 
kezdodtek 	 16042.933168522359 0.593596535911051 
tuzszunet 	 16042.933168522359 0.593596535911051 
elereseerdekeben 	 16042.933168522359 0.593596535911051 
libanonban 	 14184.605577441145 0.593596535911051 
bejruti 	 16042.933168522359 0.593596535911051 
diplomatak 	 11728.030125286536 0.593596535911051 
szerint 	 501.85341015872064 1.670228440475982 
egyesultallamok 	 16042.933168522359 0.593596535911051 
hatpontos 	 16042.933168522359 0.593596535911051 
rendezesi 	 14184.605577441145 0.593596535911051 
tervet 	 10467.950395278718 0.593596535911051 
dolgozott 	 11728.030125286536 0.593596535911051 
amelynek 	 3462.1614941430594 0.9154801491937352 
lenyege 	 10825.948058905064 0.593596535911051 
hogy 	 87.27885394064707 1.9336047244854353 
leallitjak 	 16042.933168522359 0.593596535911051 
izrael 	 5619.6130157609705 0.9154801491937352 
elleni 	 3603.3972653823753 0.9154801491937352 
gerillatamadasokat 	 16042.933168522359 0.593596535911051 
zsido 	 3761.285424679758 0.9154801491937352 
allamkivonul 	 16042.933168522359 0.593596535911051 
megszallt 	 12326.277986359932 0.593596535911051 
del 	 8609.622804197505 0.593596535911051 
libanonbol 	 13097.553622603156 0.593596535911051 
hatarontul 	 8293.84648560274 0.593596535911051 
felvidek 	 4690.449220220365 0.9154801491937352 
labujjhegyen 	 16042.933168522359 0.593596535911051 
alldogalunk 	 16042.933168522359 0.593596535911051 
szlovakia 	 4304.811402098752 0.9154801491937352 
eloszobajaban 	 16042.933168522359 0.593596535911051 
szlovak 	 2815.6960643692137 1.1174657873582063 
alapszerzodes 	 9869.702534205322 0.593596535911051 
ratifikacios 	 13097.553622603156 0.593596535911051 
okmanyainakkicserelesevel 	 16042.933168522359 0.593596535911051 
kapcsolatban 	 2626.8561709952864 1.1174657873582063 
feltol 	 16042.933168522359 0.593596535911051 
mindig 	 3507.6065241643105 0.9154801491937352 
erkezettvalasz 	 16042.933168522359 0.593596535911051 
jegyzekre 	 16042.933168522359 0.593596535911051 
kozolte 	 3418.20673664884 0.9154801491937352 
tegnap 	 1441.3589061529503 1.3569824803270314 
szentivanyi 	 12326.277986359932 0.593596535911051 
gaborkulugyi 	 14184.605577441145 0.593596535911051 
szovivo 	 10467.950395278718 0.593596535911051 
dunaszaurusz 	 16042.933168522359 0.593596535911051 
utan 	 3043.4232288440544 0.9154801491937352 
mohibil 	 16042.933168522359 0.593596535911051 
vladimir 	 7880.56851298586 0.593596535911051 
meciar 	 8782.650579367331 0.593596535911051 
kormanyfo 	 2435.9921166955883 1.1174657873582063 
kedden 	 9869.702534205322 0.593596535911051 
pozsonyban 	 11728.030125286536 0.593596535911051 
oroszorszag 	 9166.303941167977 0.593596535911051 
nemetorszag 	 9869.702534205322 0.593596535911051 
csehorszag 	 10152.174076683954 0.593596535911051 
franciaorszag 	 10467.950395278718 0.593596535911051 
nagykoveteivel 	 16042.933168522359 0.593596535911051 
alairta 	 6548.776811301578 0.9154801491937352 
amohi 	 16042.933168522359 0.593596535911051 
atomeromu 	 14184.605577441145 0.593596535911051 
befejezeserol 	 16042.933168522359 0.593596535911051 
szolo 	 2278.8044910992267 1.1174657873582063 
nemzetkozi 	 3255.52250783462 0.9154801491937352 
szerzodest 	 8609.622804197505 0.593596535911051 
mohiatomeromuvet 	 16042.933168522359 0.593596535911051 
tervek 	 9166.303941167977 0.593596535911051 
ben 	 2948.7603799937497 0.9154801491937352 
helyezik 	 12326.277986359932 0.593596535911051 
veglegesen 	 11239.226031521941 0.593596535911051 
uzembe 	 16042.933168522359 0.593596535911051 
gazdasag 	 6751.29521311629 0.593596535911051 
szdsz 	 777.615549406097 1.5430176096030288 
elvesztette 	 13097.553622603156 0.593596535911051 
abszolut 	 10467.950395278718 0.593596535911051 
kontrollt 	 14184.605577441145 0.593596535911051 
penzugyminiszteriumon 	 16042.933168522359 0.593596535911051 
maris 	 8293.84648560274 0.593596535911051 
kitort 	 13097.553622603156 0.593596535911051 
rajtuk 	 11239.226031521941 0.593596535911051 
harcteri 	 16042.933168522359 0.593596535911051 
idegesseg 	 16042.933168522359 0.593596535911051 
tardos 	 14184.605577441145 0.593596535911051 
marton 	 10467.950395278718 0.593596535911051 
parlament 	 3418.20673664884 0.9154801491937352 
gazdasagi 	 1572.6411685739793 1.2560265923222391 
bizottsaganak 	 4223.544096553821 0.9154801491937352 
elnokeodanyilatkozott 	 16042.933168522359 0.593596535911051 
medgyessy 	 2291.575985291994 1.2560265923222391 
peter 	 504.981771906318 1.645562095990151 
stabilizacio 	 9869.702534205322 0.593596535911051 
folytatasat 	 14184.605577441145 0.593596535911051 
azinflacio 	 11728.030125286536 0.593596535911051 
letoreset 	 16042.933168522359 0.593596535911051 
igerte 	 11728.030125286536 0.593596535911051 
hivatalba 	 14184.605577441145 0.593596535911051 
lepesekor 	 16042.933168522359 0.593596535911051 
elmult 	 7522.570849359516 0.593596535911051 
hetekbennem 	 16042.933168522359 0.593596535911051 
fogalmazta 	 13097.553622603156 0.593596535911051 
mikent 	 4391.325289683666 0.9154801491937352 
akarja 	 3877.9241755343564 0.9154801491937352 
ezeket 	 7636.673175616307 0.593596535911051 
celokat 	 13097.553622603156 0.593596535911051 
valoravaltani 	 16042.933168522359 0.593596535911051 
szerinte 	 2507.523616453172 1.1174657873582063 
penzugyminiszternek 	 13097.553622603156 0.593596535911051 
kulcsszerepe 	 14184.605577441145 0.593596535911051 
van 	 851.8425469018539 1.433813056604757 
abban 	 6435.518894521527 0.593596535911051 
kormany 	 1217.3692915376218 1.3569824803270314 
eddiginel 	 14184.605577441145 0.593596535911051 
pontosabb 	 16042.933168522359 0.593596535911051 
kepet 	 13097.553622603156 0.593596535911051 
vazoljon 	 16042.933168522359 0.593596535911051 
fel 	 1521.7116144220272 1.2560265923222391 
inflaciomegfekezeserol 	 16042.933168522359 0.593596535911051 
privatizacios 	 2815.6960643692137 1.1174657873582063 
tobbletbevetelekkamatmegtakaritasainak 	 16042.933168522359 0.593596535911051 
felhasznalasarol 	 14184.605577441145 0.593596535911051 
arrol 	 1590.515561180798 1.2560265923222391 
valoban 	 3554.646438371318 0.9154801491937352 
belekivan 	 16042.933168522359 0.593596535911051 
fogni 	 14184.605577441145 0.593596535911051 
allamhaztartasi 	 10152.174076683954 0.593596535911051 
reformokba 	 16042.933168522359 0.593596535911051 
lepodikmeg 	 16042.933168522359 0.593596535911051 
azon 	 3462.1614941430594 0.9154801491937352 
megegy 	 6548.776811301578 0.9154801491937352 
olyan 	 2007.4136406348825 1.1174657873582063 
orultet 	 14184.605577441145 0.593596535911051 
mint 	 752.780115238081 1.5430176096030288 
bokros 	 4005.687471562054 0.9154801491937352 
alighatalal 	 16042.933168522359 0.593596535911051 
bizonyitek 	 11239.226031521941 0.593596535911051 
sanda 	 4365.851207534385 1.1174657873582063 
ipse 	 3546.1513943602863 1.2560265923222391 
sem 	 602.2240921904648 1.616907431932545 
meri 	 11728.030125286536 0.593596535911051 
loditani 	 16042.933168522359 0.593596535911051 
akormany 	 11239.226031521941 0.593596535911051 
hazugsagait 	 14184.605577441145 0.593596535911051 
elhiszi 	 6548.776811301578 0.9154801491937352 
tobbsege 	 2815.6960643692137 1.1174657873582063 
szonda 	 5619.6130157609705 0.9154801491937352 
ipsos 	 5619.6130157609705 0.9154801491937352 
legujabb 	 4074.4461326885653 0.9154801491937352 
felmeresei 	 16042.933168522359 0.593596535911051 
azt 	 595.9155658347917 1.616907431932545 
mutatjak 	 9166.303941167977 0.593596535911051 
emberek56 	 16042.933168522359 0.593596535911051 
szazaleka 	 3877.9241755343564 0.9154801491937352 
tavalyit 	 16042.933168522359 0.593596535911051 
meghalado 	 10152.174076683954 0.593596535911051 
merteku 	 13097.553622603156 0.593596535911051 
penzromlasra 	 16042.933168522359 0.593596535911051 
szamit 	 8782.650579367331 0.593596535911051 
aziden 	 16042.933168522359 0.593596535911051 
vagyis 	 3418.20673664884 0.9154801491937352 
tobbseg 	 8967.62046782385 0.593596535911051 
bizik 	 12326.277986359932 0.593596535911051 
celkituzeseineksikereben 	 16042.933168522359 0.593596535911051 
kinevezeset 	 13097.553622603156 0.593596535911051 
kovetoen 	 4146.92324280137 0.9154801491937352 
mar 	 842.5029657124999 1.4942431242630316 
amegkerdezettek 	 16042.933168522359 0.593596535911051 
egynegyede 	 16042.933168522359 0.593596535911051 
tartja 	 3294.3803010132146 0.9154801491937352 
elkepzelhetonek 	 13097.553622603156 0.593596535911051 
szazalekinflacio 	 16042.933168522359 0.593596535911051 
elereset 	 14184.605577441145 0.593596535911051 
szazalek 	 3818.3365878081536 0.9154801491937352 
feletti 	 12326.277986359932 0.593596535911051 
inflacioval 	 4108.759328786644 1.1174657873582063 
megkerdezettek28 	 16042.933168522359 0.593596535911051 
alatti 	 9614.175942149926 0.593596535911051 
szamol 	 11728.030125286536 0.593596535911051 
egyszeruen 	 8148.892265377131 0.593596535911051 
hisz 	 9869.702534205322 0.593596535911051 
kormanynak 	 3940.28425649293 0.9154801491937352 
akkor 	 698.9516304773242 1.5832120556984954 
egynormalis 	 16042.933168522359 0.593596535911051 
demokraciaban 	 9869.702534205322 0.593596535911051 
bukott 	 11728.030125286536 0.593596535911051 
kulfoldrol 	 10152.174076683954 0.593596535911051 
kanyaritott 	 13097.553622603156 0.593596535911051 
hurra 	 13097.553622603156 0.593596535911051 
optimizmus 	 13097.553622603156 0.593596535911051 
legujabbhazugsagmestermuve 	 16042.933168522359 0.593596535911051 
magyarorszag 	 2096.854891431972 1.1174657873582063 
idonkent 	 10152.174076683954 0.593596535911051 
felbukkano 	 16042.933168522359 0.593596535911051 
nehezsegek 	 16042.933168522359 0.593596535911051 
ellenere 	 3418.20673664884 0.9154801491937352 
azegyik 	 12326.277986359932 0.593596535911051 
legnagyobb 	 1667.199099057681 1.2560265923222391 
kelet 	 2507.523616453172 1.1174657873582063 
europai 	 2222.9321320769077 1.1174657873582063 
sikertortenet 	 8021.466584261179 0.9154801491937352 
derul 	 11728.030125286536 0.593596535911051 
abbol 	 4483.810233911925 0.9154801491937352 
ahatoldalas 	 16042.933168522359 0.593596535911051 
mellekletbol 	 16042.933168522359 0.593596535911051 
amelyet 	 3554.646438371318 0.9154801491937352 
keddi 	 9614.175942149926 0.593596535911051 
szamabanjelentett 	 16042.933168522359 0.593596535911051 
handelsblatt 	 7092.302788720573 0.9154801491937352 
tekintelyes 	 11728.030125286536 0.593596535911051 
dusseldorfi 	 16042.933168522359 0.593596535911051 
gazdasaginapilap 	 16042.933168522359 0.593596535911051 
megallapitja 	 12326.277986359932 0.593596535911051 
hazankat 	 11728.030125286536 0.593596535911051 
ahol 	 1590.515561180798 1.2560265923222391 
europaiviszonylatban 	 16042.933168522359 0.593596535911051 
egy 	 669.1378802116276 1.5832120556984954 
fore 	 11239.226031521941 0.593596535911051 
juto 	 12326.277986359932 0.593596535911051 
eladosodas 	 12326.277986359932 0.593596535911051 
merteke 	 9869.702534205322 0.593596535911051 
tavaly 	 2369.764292247545 1.1174657873582063 
komolyan 	 12326.277986359932 0.593596535911051 
fenyegette 	 16042.933168522359 0.593596535911051 
penzugyi 	 3375.647606558145 0.9154801491937352 
osszeomlas 	 12326.277986359932 0.593596535911051 
veszelye 	 11239.226031521941 0.593596535911051 
ezzelszemben 	 16042.933168522359 0.593596535911051 
megorizte 	 14184.605577441145 0.593596535911051 
megbizhato 	 5864.015062643268 0.9154801491937352 
ados 	 6548.776811301578 0.9154801491937352 
hiret 	 12326.277986359932 0.593596535911051 
miutan 	 8967.62046782385 0.593596535911051 
felelospolitikusok 	 16042.933168522359 0.593596535911051 
lengyel 	 9380.89844044073 0.593596535911051 
gyakorlatbol 	 16042.933168522359 0.593596535911051 
ismert 	 8148.892265377131 0.593596535911051 
adossagelengedest 	 16042.933168522359 0.593596535911051 
hanem 	 1025.507892007149 1.433813056604757 
joval 	 9380.89844044073 0.593596535911051 
nehezebb 	 10825.948058905064 0.593596535911051 
dontesnek 	 16042.933168522359 0.593596535911051 
szamito 	 12326.277986359932 0.593596535911051 
importvamkivetes 	 16042.933168522359 0.593596535911051 
esegyeb 	 16042.933168522359 0.593596535911051 
megszigoritasok 	 16042.933168522359 0.593596535911051 
mellett 	 3294.3803010132146 0.9154801491937352 
hataroztak 	 14184.605577441145 0.593596535911051 
nsza 	 8021.466584261179 0.9154801491937352 
handelsblattnem 	 16042.933168522359 0.593596535911051 
irja 	 4483.810233911925 0.9154801491937352 
eppen 	 3255.52250783462 0.9154801491937352 
ellenkezojet 	 12326.277986359932 0.593596535911051 
kimondja 	 11728.030125286536 0.593596535911051 
elott 	 3043.4232288440544 0.9154801491937352 
kormanyzat 	 4223.544096553821 0.9154801491937352 
altal 	 1244.1848790497552 1.3569824803270314 
eltagadotttenyt 	 16042.933168522359 0.593596535911051 
tavasza 	 14184.605577441145 0.593596535911051 
ota 	 3462.1614941430594 0.9154801491937352 
csodben 	 5076.087038341977 0.9154801491937352 
csak 	 1204.4481843809297 1.3569824803270314 
annakdeklaralasat 	 16042.933168522359 0.593596535911051 
teljes 	 3255.52250783462 0.9154801491937352 
energiaszektor 	 12326.277986359932 0.593596535911051 
eladasaval 	 14184.605577441145 0.593596535911051 
nyomorbadontesevel 	 16042.933168522359 0.593596535911051 
sikerult 	 7307.976350086765 0.593596535911051 
atmenetileg 	 14184.605577441145 0.593596535911051 
elodazni 	 16042.933168522359 0.593596535911051 
hirerol 	 16042.933168522359 0.593596535911051 
szo 	 2196.2535340088098 1.1174657873582063 
sincs 	 3818.3365878081536 0.9154801491937352 
hiszen 	 1572.6411685739793 1.2560265923222391 
orszag 	 2073.641465082925 1.1174657873582063 
befektetoi 	 13097.553622603156 0.593596535911051 
spekulacios 	 16042.933168522359 0.593596535911051 
hitelminositesu 	 16042.933168522359 0.593596535911051 
felette 	 16042.933168522359 0.593596535911051 
allhitelkepessegben 	 16042.933168522359 0.593596535911051 
erzekelteti 	 16042.933168522359 0.593596535911051 
akleptokrata 	 16042.933168522359 0.593596535911051 
uralom 	 10825.948058905064 0.593596535911051 
sajat 	 1590.515561180798 1.2560265923222391 
szabadrablasa 	 14184.605577441145 0.593596535911051 
fejeben 	 11728.030125286536 0.593596535911051 
egyelore 	 9166.303941167977 0.593596535911051 
akulfoldnek 	 16042.933168522359 0.593596535911051 
zoldet 	 16042.933168522359 0.593596535911051 
mutat 	 9869.702534205322 0.593596535911051 
szabadrablasra 	 16042.933168522359 0.593596535911051 
ugy 	 752.780115238081 1.5430176096030288 
mintlengyelorszag 	 16042.933168522359 0.593596535911051 
mely 	 7015.213048328621 0.593596535911051 
negyedreszere 	 16042.933168522359 0.593596535911051 
leirta 	 14184.605577441145 0.593596535911051 
adossagat 	 11239.226031521941 0.593596535911051 
mostmar 	 14184.605577441145 0.593596535911051 
toronymagasan 	 16042.933168522359 0.593596535911051 
vezet 	 8967.62046782385 0.593596535911051 
fejlodesben 	 16042.933168522359 0.593596535911051 
ujabb 	 6924.322988286119 0.593596535911051 
egymilliard 	 5076.087038341977 0.9154801491937352 
dollar 	 6435.518894521527 0.593596535911051 
tartozast 	 13097.553622603156 0.593596535911051 
akasztunk 	 16042.933168522359 0.593596535911051 
nyakunkba 	 14184.605577441145 0.593596535911051 
ebrd 	 5864.015062643268 0.9154801491937352 
befejezodott 	 14184.605577441145 0.593596535911051 
szofiai 	 14184.605577441145 0.593596535911051 
kozgyulesen 	 13097.553622603156 0.593596535911051 
olasz 	 9614.175942149926 0.593596535911051 
franciakormany 	 16042.933168522359 0.593596535911051 
valamint 	 2120.6874149077303 1.1174657873582063 
brusszeli 	 11239.226031521941 0.593596535911051 
kepviseloi 	 3877.9241755343564 0.9154801491937352 
ebrdtartos 	 16042.933168522359 0.593596535911051 
kozep 	 3706.563541025356 0.9154801491937352 
szerepvallalasat 	 14184.605577441145 0.593596535911051 
szorgalmaztak 	 16042.933168522359 0.593596535911051 
azamerikai 	 13097.553622603156 0.593596535911051 
kanadai 	 13097.553622603156 0.593596535911051 
brit 	 10467.950395278718 0.593596535911051 
nemet 	 7307.976350086765 0.593596535911051 
japan 	 6836.41347329768 0.593596535911051 
reszvenyesek 	 16042.933168522359 0.593596535911051 
tamogatasokfelulvizsgalatat 	 16042.933168522359 0.593596535911051 
surgettek 	 16042.933168522359 0.593596535911051 
reiniger 	 16042.933168522359 0.593596535911051 
magyarosztalyanak 	 16042.933168522359 0.593596535911051 
vezetoje 	 3706.563541025356 0.9154801491937352 
latta 	 10152.174076683954 0.593596535911051 
jelet 	 13097.553622603156 0.593596535911051 
annak 	 1204.4481843809297 1.3569824803270314 
bank 	 5398.580548289119 0.593596535911051 
komolyanmegvaltoztatna 	 16042.933168522359 0.593596535911051 
befektetesi 	 11239.226031521941 0.593596535911051 
politikajat 	 11728.030125286536 0.593596535911051 
harshegyi 	 13097.553622603156 0.593596535911051 
frigyes 	 12326.277986359932 0.593596535911051 
mnbalelnoke 	 14184.605577441145 0.593596535911051 
bejelentette 	 7755.848351068713 0.593596535911051 
iden 	 3653.9881750433824 0.9154801491937352 
dollarkotvenyt 	 16042.933168522359 0.593596535911051 
bocsat 	 14184.605577441145 0.593596535911051 
kulfoldi 	 989.1889983265884 1.4942431242630316 
piacokon 	 16042.933168522359 0.593596535911051 
jellemzo 	 4391.325289683666 0.9154801491937352 
igazifokolomposokra 	 16042.933168522359 0.593596535911051 
suranyi 	 9869.702534205322 0.593596535911051 
helyettesevel 	 16042.933168522359 0.593596535911051 
mondatja 	 16042.933168522359 0.593596535911051 
olyanhireket 	 16042.933168522359 0.593596535911051 
melyert 	 16042.933168522359 0.593596535911051 
akar 	 6362.062244723192 0.593596535911051 
bunhodni 	 16042.933168522359 0.593596535911051 
szamonkereskor 	 16042.933168522359 0.593596535911051 
belfold 	 7109.292876742636 0.593596535911051 
tisztesseg 	 14184.605577441145 0.593596535911051 
miniszter 	 3603.3972653823753 0.9154801491937352 
szuk 	 9869.702534205322 0.593596535911051 
lesz 	 1505.560230476162 1.2560265923222391 
portfolioja 	 16042.933168522359 0.593596535911051 
haz 	 4391.325289683666 0.9154801491937352 
tegnapi 	 2585.282783689571 1.1174657873582063 
vitajaban 	 13097.553622603156 0.593596535911051 
ellenzeki 	 7206.794530764751 0.593596535911051 
frakciok 	 13097.553622603156 0.593596535911051 
fkgp 	 7206.794530764751 0.593596535911051 
kiveteleveltamogatasukrol 	 16042.933168522359 0.593596535911051 
biztositottak 	 16042.933168522359 0.593596535911051 
tisztessegtelen 	 14184.605577441145 0.593596535911051 
piaci 	 5076.087038341977 0.9154801491937352 
magatartastilalmarol 	 16042.933168522359 0.593596535911051 
torvenyjavaslatot 	 11239.226031521941 0.593596535911051 
tervezetet 	 10825.948058905064 0.593596535911051 
elfogadjak 	 13097.553622603156 0.593596535911051 
agazdasagi 	 8021.466584261179 0.9154801491937352 
versenyhivatal 	 14184.605577441145 0.593596535911051 
gvh 	 16042.933168522359 0.593596535911051 
elnoke 	 3181.031122361596 0.9154801491937352 
miniszteri 	 10825.948058905064 0.593596535911051 
rangukoztisztviselo 	 16042.933168522359 0.593596535911051 
megbizatasa 	 16042.933168522359 0.593596535911051 
hat 	 6511.04501566924 0.593596535911051 
evre 	 4005.687471562054 0.9154801491937352 
szol 	 8011.374943124108 0.593596535911051 
majd 	 1204.4481843809297 1.3569824803270314 
delutanihatarozathozatalok 	 16042.933168522359 0.593596535911051 
soran 	 2507.523616453172 1.1174657873582063 
titkos 	 8609.622804197505 0.593596535911051 
szavazassal 	 12326.277986359932 0.593596535911051 
azorszaggyules 	 11728.030125286536 0.593596535911051 
alelnokeve 	 16042.933168522359 0.593596535911051 
valasztotta 	 10825.948058905064 0.593596535911051 
fuzessy 	 5864.015062643268 0.9154801491937352 
tibor 	 8782.650579367331 0.593596535911051 
kdnp 	 2402.26484358825 1.1174657873582063 
kepviselot 	 6163.138993179966 0.9154801491937352 
salamon 	 14184.605577441145 0.593596535911051 
laszlot 	 11728.030125286536 0.593596535911051 
valtja 	 14184.605577441145 0.593596535911051 
alelnoki 	 14184.605577441145 0.593596535911051 
poszton 	 16042.933168522359 0.593596535911051 
akinekmegbizatasa 	 16042.933168522359 0.593596535911051 
azutan 	 8447.088193107642 0.593596535911051 
szunt 	 12326.277986359932 0.593596535911051 
kepviselo 	 6751.29521311629 0.593596535911051 
mdf 	 1098.1267670044049 1.433813056604757 
kettevalasautan 	 16042.933168522359 0.593596535911051 
fuggetlenekhez 	 16042.933168522359 0.593596535911051 
csatlakozott 	 9869.702534205322 0.593596535911051 
kepviselok 	 7636.673175616307 0.593596535911051 
orszaggyulesjegyzojenek 	 16042.933168522359 0.593596535911051 
valasztottak 	 10825.948058905064 0.593596535911051 
toth 	 9869.702534205322 0.593596535911051 
istvan 	 6588.760602026429 0.593596535911051 
ahonfoglalas 	 14184.605577441145 0.593596535911051 
evfordulojanak 	 13097.553622603156 0.593596535911051 
tiszteletere 	 11728.030125286536 0.593596535911051 
emleknappanyilvanitotta 	 16042.933168522359 0.593596535911051 
augusztus 	 9166.303941167977 0.593596535911051 
amely 	 1014.4744096146848 1.433813056604757 
munkaszuneti 	 16042.933168522359 0.593596535911051 
nap 	 8148.892265377131 0.593596535911051 
horn 	 608.6846457688109 1.616907431932545 
peto 	 7522.570849359516 0.593596535911051 
takonykormanyra 	 16042.933168522359 0.593596535911051 
tisztessegminiszterium 	 16042.933168522359 0.593596535911051 
felallitasa 	 11728.030125286536 0.593596535911051 
tisztesseghez 	 16042.933168522359 0.593596535911051 
elegendo 	 4690.449220220365 0.9154801491937352 
atorveny 	 14184.605577441145 0.593596535911051 
ott 	 3294.3803010132146 0.9154801491937352 
alapveto 	 4005.687471562054 0.9154801491937352 
baj 	 9380.89844044073 0.593596535911051 
nepidemokracia 	 14184.605577441145 0.593596535911051 
amit 	 3011.120460952324 0.9154801491937352 
allandoan 	 10467.950395278718 0.593596535911051 
szelesiteni 	 16042.933168522359 0.593596535911051 
kellett 	 3507.6065241643105 0.9154801491937352 
volna 	 3110.462197624388 0.9154801491937352 
kuncze 	 1602.2749886248216 1.3569824803270314 
szerencses 	 11728.030125286536 0.593596535911051 
multrol 	 7092.302788720573 0.9154801491937352 
vitatkozni 	 12326.277986359932 0.593596535911051 
ugynoktorveny 	 14184.605577441145 0.593596535911051 
modositasa 	 10825.948058905064 0.593596535911051 
ugyeben 	 4005.687471562054 0.9154801491937352 
koalicios 	 2507.523616453172 1.1174657873582063 
partnerekmegegyeztek 	 16042.933168522359 0.593596535911051 
