term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 202.2713526134185 1.7645337475966119 
custom 	 294.8588446320129 1.6664363660981487 
secondary 	 387.2002690553053 1.8180447712191812 
specific 	 488.63366051868866 1.428233061133004 
paper 	 129.97185782556943 1.8180447712191812 
click 	 278.67338929005706 1.6664363660981487 
catalog 	 593.9316731400538 1.428233061133004 
button 	 541.9893756710303 1.428233061133004 
title 	 261.7485060766774 1.6664363660981487 
description 	 553.4583426879137 1.428233061133004 
written 	 498.81386421967136 1.428233061133004 
pgs 	 33.471060918329954 1.9564864714787031 
pages 	 527.1355859322155 1.428233061133004 
footnotes 	 602.4790965299392 1.428233061133004 
sources 	 527.1355859322155 1.428233061133004 
price 	 519.8874313022777 1.428233061133004 
role 	 593.9316731400538 1.428233061133004 
teacher 	 727.3702219883381 1.6664363660981487 
adolescent 	 949.5280477954941 1.6664363660981487 
fully 	 1169.9807212583407 1.428233061133004 
understand 	 1113.2818175001762 1.428233061133004 
adolescents 	 2082.7317895639867 1.428233061133004 
purposes 	 1100.150463296593 1.428233061133004 
teaching 	 411.601801142522 1.7645337475966119 
vocational 	 589.5787055901105 1.7645337475966119 
discusses 	 305.5954517416361 1.6664363660981487 
purpose 	 427.9925242323428 1.6664363660981487 
conditions 	 855.9850484646856 1.428233061133004 
personal 	 647.8169032562522 1.428233061133004 
development 	 175.71186197740516 1.7645337475966119 
propositions 	 2396.7274623576423 1.428233061133004 
middle 	 531.4483023976222 1.6664363660981487 
school 	 64.70240451737467 1.9402504821148634 
examines 	 202.2713526134185 1.7645337475966119 
feasibility 	 1624.4765765736354 1.428233061133004 
advantages 	 563.4026049034908 1.6664363660981487 
disadvantages 	 1483.976394051996 1.428233061133004 
specialization 	 1981.6477608186499 1.428233061133004 
deals 	 986.3050272853424 1.428233061133004 
adequate 	 1548.8010762212211 1.428233061133004 
special 	 748.9009320015894 1.428233061133004 
programs 	 184.28350916522805 1.8180447712191812 
meet 	 938.5767136923471 1.428233061133004 
level 	 336.15467724584363 1.6664363660981487 
adults 	 1427.2774902938313 1.428233061133004 
prepare 	 1624.4765765736354 1.428233061133004 
entrance 	 1715.38040161799 1.428233061133004 
world 	 502.2587477411756 1.428233061133004 
includes 	 310.0367705111033 1.6664363660981487 
improve 	 1155.126931519526 1.428233061133004 
self 	 819.7257018885737 1.428233061133004 
concept 	 912.1808983121862 1.428233061133004 
physical 	 855.9850484646856 1.428233061133004 
appearance 	 1624.4765765736354 1.428233061133004 
motor 	 1353.6564152313395 1.428233061133004 
environm 	 2710.7231351512974 1.428233061133004 
college 	 570.3723855915106 1.6664363660981487 
educational 	 187.71534273846942 1.8517381144447773 
environment 	 826.7490983893659 1.428233061133004 
liberalized 	 2396.7274623576423 1.428233061133004 
curriculum 	 741.988197025998 1.6664363660981487 
effectiveness 	 543.6945280153398 1.6664363660981487 
guidance 	 378.8075412088963 1.8180447712191812 
junior 	 258.13351270353684 1.8749028335560989 
depth 	 1113.2818175001762 1.428233061133004 
analysis 	 185.7822595267047 1.7645337475966119 
expectations 	 571.7934672059966 1.7645337475966119 
jhs 	 2213.0517683846438 1.428233061133004 
students 	 281.7013024517454 1.8180447712191812 
choices 	 1667.6520880249946 1.428233061133004 
potentialities 	 2396.7274623576423 1.428233061133004 
extant 	 2082.7317895639867 1.428233061133004 
tables 	 1483.976394051996 1.428233061133004 
questionnaires 	 2396.7274623576423 1.428233061133004 
career 	 543.6945280153398 1.6664363660981487 
schools 	 1217.7090348513361 1.428233061133004 
field 	 947.7285401071834 1.428233061133004 
evaluation 	 957.0690772100227 1.428233061133004 
critique 	 1155.126931519526 1.428233061133004 
future 	 687.6667574007707 1.428233061133004 
carrer 	 2710.7231351512974 1.428233061133004 
involves 	 1401.3847288243346 1.428233061133004 
able 	 929.6061235271776 1.428233061133004 
learn 	 1234.805403427566 1.428233061133004 
approach 	 920.8097306339107 1.428233061133004 
attitudes 	 371.0939391667254 1.7645337475966119 
introduction 	 464.8030617635888 1.6664363660981487 
review 	 305.5954517416361 1.6664363660981487 
lite 	 2396.7274623576423 1.428233061133004 
project 	 498.2426154931625 1.6664363660981487 
teachers 	 1401.3847288243346 1.428233061133004 
involving 	 600.6172460209649 1.6664363660981487 
rites 	 1981.6477608186499 1.428233061133004 
passage 	 1483.976394051996 1.428233061133004 
exploratory 	 2213.0517683846438 1.428233061133004 
student 	 1062.8966047952445 1.428233061133004 
activities 	 812.8095370133265 1.428233061133004 
inherent 	 1376.8922775888998 1.428233061133004 
methods 	 377.4505098596743 1.6664363660981487 
centering 	 676.8282076156697 1.6664363660981487 
class 	 920.8097306339107 1.428233061133004 
microcosm 	 2396.7274623576423 1.428233061133004 
society 	 687.6667574007707 1.428233061133004 
guide 	 645.1721276676961 1.6664363660981487 
multiplication 	 2710.7231351512974 1.428233061133004 
effective 	 947.7285401071834 1.428233061133004 
grade 	 1454.7404439766763 1.428233061133004 
games 	 1585.0604227973333 1.428233061133004 
riddles 	 2710.7231351512974 1.428233061133004 
guide's 	 2710.7231351512974 1.428233061133004 
drug 	 592.6690620837123 1.6664363660981487 
attempt 	 938.5767136923471 1.428233061133004 
analyze 	 1624.4765765736354 1.428233061133004 
multifaceted 	 2710.7231351512974 1.428233061133004 
aspects 	 855.9850484646856 1.428233061133004 
social 	 193.8018431491109 1.7645337475966119 
provides 	 805.9973785671897 1.428233061133004 
assessment 	 1185.3381241674247 1.428233061133004 
curricula 	 914.6129188146202 1.6664363660981487 
experimental 	 1585.0604227973333 1.428233061133004 
design 	 424.24863734039366 1.6664363660981487 
text 	 1185.3381241674247 1.428233061133004 
resources 	 848.4972746807873 1.428233061133004 
report 	 714.4793161405906 1.428233061133004 
research 	 259.94371565113886 1.6664363660981487 
application 	 779.7291508515814 1.428233061133004 
innovative 	 1427.2774902938313 1.428233061133004 
disciplinary 	 1981.6477608186499 1.428233061133004 
study 	 549.6030002683511 1.428233061133004 
inner 	 1483.976394051996 1.428233061133004 
city 	 754.9010197193486 1.428233061133004 
intermediate 	 1899.0560955909882 1.428233061133004 
thesis 	 1548.8010762212211 1.428233061133004 
including 	 397.72983547433427 1.428233061133004 
methodology 	 1454.7404439766763 1.428233061133004 
results 	 786.1547905029377 1.428233061133004 
conclusions 	 1401.3847288243346 1.428233061133004 
counseling 	 356.8193725734578 1.8180447712191812 
measuring 	 1548.8010762212211 1.428233061133004 
student's 	 2082.7317895639867 1.428233061133004 
explores 	 1087.3890560306795 1.428233061133004 
hypotheses 	 1829.2258376292405 1.428233061133004 
childrens 	 1981.6477608186499 1.428233061133004 
experiences 	 1140.7447711830212 1.428233061133004 
counselors 	 1715.38040161799 1.428233061133004 
consist 	 1899.0560955909882 1.428233061133004 
observes 	 234.52104175842538 1.7645337475966119 
practicum 	 2710.7231351512974 1.428233061133004 
experience 	 812.8095370133265 1.428233061133004 
community 	 698.202115961184 1.428233061133004 
national 	 516.3063849855554 1.428233061133004 
regional 	 1113.2818175001762 1.428233061133004 
context 	 1113.2818175001762 1.428233061133004 
mathematics 	 1624.4765765736354 1.428233061133004 
achievement 	 1548.8010762212211 1.428233061133004 
identification 	 1376.8922775888998 1.428233061133004 
objectives 	 1074.9773207234637 1.428233061133004 
strategies 	 1169.9807212583407 1.428233061133004 
afn 	 328.72778237643615 1.6664363660981487 
mainstreamed 	 2213.0517683846438 1.428233061133004 
graders 	 1981.6477608186499 1.428233061133004 
mentally 	 792.5302113986667 1.6664363660981487 
retarded 	 1768.7361167703316 1.428233061133004 
peers 	 914.6129188146202 1.6664363660981487 
integration 	 1252.5723864860024 1.428233061133004 
handicapped 	 833.8260440124973 1.6664363660981487 
children 	 855.9850484646856 1.428233061133004 
regular 	 1376.8922775888998 1.428233061133004 
classrooms 	 1899.0560955909882 1.428233061133004 
resulted 	 1376.8922775888998 1.428233061133004 
rejection 	 1981.6477608186499 1.428233061133004 
isolation 	 1483.976394051996 1.428233061133004 
top 	 423.13836386725694 1.428233061133004 
experienced 	 549.6030002683511 1.428233061133004 
microsoft 	 292.7712722507476 1.6664363660981487 
internet 	 468.934904809987 1.428233061133004 
explorer 	 606.8140578402555 1.428233061133004 
msie30 	 606.8140578402555 1.428233061133004 
http 	 198.75775280205548 1.428233061133004 
www 	 196.9916686937627 1.428233061133004 
com 	 72.88438859151196 1.7645337475966119 
htm 	 297.19523068961706 1.428233061133004 
start 	 488.63366051868866 1.428233061133004 
send 	 478.6772157750835 1.428233061133004 
comments 	 170.91780853190355 1.7645337475966119 
mailto 	 329.07773162271224 1.428233061133004 
updated 	 485.2904719128657 1.428233061133004 
copyright 	 353.3081059055089 1.428233061133004 
asm 	 606.8140578402555 1.428233061133004 
communications 	 485.2904719128657 1.428233061133004 
rights 	 417.3675851900813 1.428233061133004 
reserved 	 502.2587477411756 1.428233061133004 
