term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 670.2610135428295 1.5826584659263114 
erkolcstelenseget 	 32139.721763570902 0.3480356704991677 
financial 	 4511.294073985652 0.5928967346993992 
times 	 8739.838655421103 0.3480356704991677 
felmerese 	 22516.181654347016 0.3480356704991677 
mutatja 	 9181.689382322493 0.5928967346993992 
hogy 	 114.90188803591361 1.913500006095157 
kozelebb 	 23495.43073588735 0.3480356704991677 
fekszik 	 28416.828256783436 0.3480356704991677 
egykelet 	 32139.721763570902 0.3480356704991677 
europai 	 3339.9949127336085 0.9146476630017202 
orszag 	 2077.1220270347612 1.1166387408245018 
hatarahoz 	 28416.828256783436 0.3480356704991677 
akkor 	 1400.2496110756092 1.3094206537371038 
kevesbe 	 9630.313126685427 0.5928967346993992 
sirja 	 32139.721763570902 0.3480356704991677 
vissza 	 2705.0508459267135 1.026005398730186 
akommunista 	 26239.075161134482 0.3480356704991677 
idoszakot 	 26239.075161134482 0.3480356704991677 
kivetelt 	 24693.93474999597 0.3480356704991677 
jelent 	 2373.741889903313 1.1166387408245018 
alol 	 19772.537229099882 0.3480356704991677 
magyarorszag 	 4200.748833226827 0.7745396018421961 
elozo 	 4747.483779806626 0.7745396018421961 
rendszer 	 3467.9726566658655 0.9146476630017202 
viszonylagosan 	 32139.721763570902 0.3480356704991677 
liberalis 	 1186.8709449516566 1.433132080658276 
volta 	 24693.93474999597 0.3480356704991677 
miatt 	 3115.6830405521423 0.9146476630017202 
demokratikusatalakitast 	 32139.721763570902 0.3480356704991677 
csehorszag 	 10169.214279349033 0.5928967346993992 
lengyelorszag 	 20338.428558698066 0.3480356704991677 
lakossaga 	 23495.43073588735 0.3480356704991677 
kivanja 	 5179.244248861129 0.7745396018421961 
alegjobban 	 28416.828256783436 0.3480356704991677 
ahol 	 6372.740827379385 0.5928967346993992 
nepesseg 	 23495.43073588735 0.3480356704991677 
szazaleka 	 5179.244248861129 0.7745396018421961 
feltetlen 	 28416.828256783436 0.3480356704991677 
hive 	 7505.393884782338 0.7745396018421961 
regi 	 14851.139708203795 0.3480356704991677 
berendezkedesre 	 32139.721763570902 0.3480356704991677 
cseho 	 32139.721763570902 0.3480356704991677 
lakossaganak 	 23495.43073588735 0.3480356704991677 
lengyelo 	 32139.721763570902 0.3480356704991677 
agondol 	 32139.721763570902 0.3480356704991677 
nosztalgiaval 	 32139.721763570902 0.3480356704991677 
kozvelemeny 	 5441.713335489316 0.7745396018421961 
hatarponton 	 32139.721763570902 0.3480356704991677 
van 	 538.9088501238568 1.6002333033392433 
megkerdezettek 	 23495.43073588735 0.3480356704991677 
tamogatta 	 21688.238352994813 0.3480356704991677 
atalakulasi 	 32139.721763570902 0.3480356704991677 
folyamatot 	 23495.43073588735 0.3480356704991677 
visegradiak 	 14208.414128391718 0.5928967346993992 
kozul 	 6679.989825467217 0.5928967346993992 
ugyanakkor 	 7026.987930356774 0.5928967346993992 
legmagasabb 	 23495.43073588735 0.3480356704991677 
szazalek 	 5099.660776605145 0.7745396018421961 
azok 	 2549.096330951754 1.026005398730186 
aranya 	 6590.845743033294 0.7745396018421961 
akik 	 2032.3543655503438 1.1166387408245018 
nem 	 132.57910157990034 1.900852030017425 
bannak 	 24693.93474999597 0.3480356704991677 
szocialista 	 4747.483779806626 0.7745396018421961 
rendszervisszatertet 	 32139.721763570902 0.3480356704991677 
demokratikus 	 1883.7993300965106 1.2552428543760905 
folyamat 	 18363.378764644985 0.3480356704991677 
meg 	 354.84406599326263 1.7549955311661591 
romaniaban 	 21688.238352994813 0.3480356704991677 
bulgariabanis 	 32139.721763570902 0.3480356704991677 
nepszerubb 	 28416.828256783436 0.3480356704991677 
mint 	 603.2349121885466 1.6163877531542779 
ket 	 1108.556926663824 1.3971325523405538 
balkani 	 21688.238352994813 0.3480356704991677 
lakossaganak66 	 32139.721763570902 0.3480356704991677 
illetve 	 2671.9959301868867 1.026005398730186 
tamogatja 	 16922.532892644962 0.3480356704991677 
atalakulast 	 28416.828256783436 0.3480356704991677 
bolgarok 	 32139.721763570902 0.3480356704991677 
azonban 	 1557.8415202760712 1.2552428543760905 
hivenek 	 13119.537580567241 0.5928967346993992 
vallja 	 26239.075161134482 0.3480356704991677 
magat 	 6521.97366265563 0.5928967346993992 
izrael 	 3752.696942391169 1.1166387408245018 
bekeharca 	 28416.828256783436 0.3480356704991677 
nemzetkozi 	 4347.982441770419 0.7745396018421961 
meretuve 	 32139.721763570902 0.3480356704991677 
nott 	 9181.689382322493 0.5928967346993992 
arabok 	 32139.721763570902 0.3480356704991677 
zsidokveres 	 32139.721763570902 0.3480356704991677 
haboruja 	 32139.721763570902 0.3480356704991677 
mar 	 656.37995776644 1.5826584659263114 
budapest 	 13695.776488281179 0.3480356704991677 
utcain 	 28416.828256783436 0.3480356704991677 
folyik 	 5864.928044483643 0.7745396018421961 
kozunk 	 32139.721763570902 0.3480356704991677 
nekunkehhez 	 32139.721763570902 0.3480356704991677 
hezbollah 	 14208.414128391718 0.5928967346993992 
iran 	 16325.14000646795 0.3480356704991677 
barat 	 23495.43073588735 0.3480356704991677 
szelsoseges 	 17965.344846207347 0.3480356704991677 
szervezet 	 15298.982329815437 0.3480356704991677 
tegnap 	 3609.445489065412 0.9146476630017202 
ismet 	 6679.989825467217 0.5928967346993992 
lottedel 	 32139.721763570902 0.3480356704991677 
libanonbol 	 26239.075161134482 0.3480356704991677 
eszaki 	 24693.93474999597 0.3480356704991677 
teruleteit 	 32139.721763570902 0.3480356704991677 
valaszul 	 26239.075161134482 0.3480356704991677 
lotte 	 28416.828256783436 0.3480356704991677 
ahezbollah 	 28416.828256783436 0.3480356704991677 
feltetelezett 	 28416.828256783436 0.3480356704991677 
allasait 	 32139.721763570902 0.3480356704991677 
izraeli 	 10844.119176497406 0.5928967346993992 
kormany 	 1742.0180276145807 1.1918405835853911 
elhatarozta 	 28416.828256783436 0.3480356704991677 
hogyha 	 24693.93474999597 0.3480356704991677 
beszunteti 	 32139.721763570902 0.3480356704991677 
tuzet 	 26239.075161134482 0.3480356704991677 
ezt 	 554.278463331912 1.6450727557015208 
teszi 	 4880.161752619173 0.7745396018421961 
megkeseltek 	 32139.721763570902 0.3480356704991677 
budapesti 	 4812.593985420549 0.7745396018421961 
amerikai 	 13199.639385857497 0.3480356704991677 
alapitvanyi 	 28416.828256783436 0.3480356704991677 
iskola 	 4590.844691161246 0.9146476630017202 
vallasiigazgatojat 	 32139.721763570902 0.3480356704991677 
hetfon 	 5538.5116839702 0.7745396018421961 
delelott 	 23495.43073588735 0.3480356704991677 
elkoveto 	 28416.828256783436 0.3480356704991677 
wahab 	 28416.828256783436 0.3480356704991677 
abdul 	 26239.075161134482 0.3480356704991677 
bashir 	 28416.828256783436 0.3480356704991677 
eves 	 3609.445489065412 0.9146476630017202 
afganisztanban 	 32139.721763570902 0.3480356704991677 
szuletett 	 8307.7675259553 0.5928967346993992 
ferfi 	 19772.537229099882 0.3480356704991677 
vii 	 10844.119176497406 0.5928967346993992 
keruleti 	 9630.313126685427 0.5928967346993992 
onkormanyzattiszti 	 32139.721763570902 0.3480356704991677 
orvosi 	 19772.537229099882 0.3480356704991677 
szolgalatanak 	 28416.828256783436 0.3480356704991677 
alkalmazottjakent 	 32139.721763570902 0.3480356704991677 
higieniai 	 32139.721763570902 0.3480356704991677 
ellenorzeseketvegzett 	 32139.721763570902 0.3480356704991677 
iskolaban 	 23495.43073588735 0.3480356704991677 
munkaja 	 20971.0412432085 0.3480356704991677 
befejezese 	 26239.075161134482 0.3480356704991677 
utan 	 1354.902910366896 1.3094206537371038 
vette 	 8982.672423103673 0.5928967346993992 
eszre 	 18363.378764644985 0.3480356704991677 
iskolavallasi 	 32139.721763570902 0.3480356704991677 
igazgatojat 	 32139.721763570902 0.3480356704991677 
taub 	 32139.721763570902 0.3480356704991677 
allampolgart 	 32139.721763570902 0.3480356704991677 
ratamadt 	 32139.721763570902 0.3480356704991677 
estobb 	 28416.828256783436 0.3480356704991677 
kesszurassal 	 32139.721763570902 0.3480356704991677 
sulyosan 	 17594.78413345093 0.3480356704991677 
megsebesitette 	 32139.721763570902 0.3480356704991677 
menekules 	 32139.721763570902 0.3480356704991677 
kozbenmegsebesitette 	 32139.721763570902 0.3480356704991677 
masik 	 2671.9959301868867 1.026005398730186 
tanarat 	 32139.721763570902 0.3480356704991677 
intezmeny 	 18363.378764644985 0.3480356704991677 
biztonsagiorei 	 32139.721763570902 0.3480356704991677 
elfogtak 	 16069.860881785451 0.5928967346993992 
rendorsegi 	 20971.0412432085 0.3480356704991677 
kihallgatasakor 	 32139.721763570902 0.3480356704991677 
tettet 	 14208.414128391718 0.5928967346993992 
azzal 	 1630.4934156639074 1.2552428543760905 
indokolta 	 10169.214279349033 0.5928967346993992 
felhaboritotta 	 32139.721763570902 0.3480356704991677 
arab 	 20338.428558698066 0.3480356704991677 
teruleteket 	 21688.238352994813 0.3480356704991677 
bombaz 	 32139.721763570902 0.3480356704991677 
megsebesitettigazgaton 	 32139.721763570902 0.3480356704991677 
mutetet 	 32139.721763570902 0.3480356704991677 
hajtottak 	 26239.075161134482 0.3480356704991677 
vegre 	 17248.147736421033 0.3480356704991677 
gazdasag 	 3381.313557408392 0.9146476630017202 
inflacio 	 8461.266446322481 0.5928967346993992 
elleni 	 7218.890978130824 0.5928967346993992 
kuzdelmenek 	 32139.721763570902 0.3480356704991677 
hathatos 	 28416.828256783436 0.3480356704991677 
fegyvere 	 24693.93474999597 0.3480356704991677 
ahazudozas 	 32139.721763570902 0.3480356704991677 
gazdasagpolitikanak 	 32139.721763570902 0.3480356704991677 
antiinflacios 	 26239.075161134482 0.3480356704991677 
jellegunek 	 32139.721763570902 0.3480356704991677 
kellene 	 6446.320772561567 0.5928967346993992 
lenni 	 5640.84429754832 0.7745396018421961 
ebben 	 3186.3704136896927 0.9146476630017202 
allapodott 	 26239.075161134482 0.3480356704991677 
ulest 	 24693.93474999597 0.3480356704991677 
tartott 	 7649.4911649077185 0.5928967346993992 
gazdasagi 	 2520.4492999360964 1.026005398730186 
kabinet 	 4312.036934105258 0.9146476630017202 
melyantiinflacios 	 32139.721763570902 0.3480356704991677 
csomagrol 	 28416.828256783436 0.3480356704991677 
vitatkozott 	 32139.721763570902 0.3480356704991677 
dokumentum 	 18363.378764644985 0.3480356704991677 
csutortokikormanyulesen 	 32139.721763570902 0.3480356704991677 
kerul 	 6847.888244140589 0.5928967346993992 
asztalra 	 28416.828256783436 0.3480356704991677 
tagjai 	 8307.7675259553 0.5928967346993992 
egyetertettek 	 26239.075161134482 0.3480356704991677 
hogynem 	 26239.075161134482 0.3480356704991677 
megengedni 	 32139.721763570902 0.3480356704991677 
gazdasagpolitika 	 17965.344846207347 0.3480356704991677 
egyes 	 4684.658620237849 0.7745396018421961 
elemeigerjesszek 	 32139.721763570902 0.3480356704991677 
penzromlast 	 32139.721763570902 0.3480356704991677 
idezi 	 20338.428558698066 0.3480356704991677 
medgyessy 	 9181.689382322493 0.5928967346993992 
petert 	 23495.43073588735 0.3480356704991677 
aki 	 994.8596618483979 1.433132080658276 
csak 	 754.0436402356831 1.5424260622382033 
azt 	 746.1447463862985 1.5424260622382033 
tartja 	 3299.9098464643744 0.9146476630017202 
valoszinunek 	 28416.828256783436 0.3480356704991677 
szazalekosinflacio 	 32139.721763570902 0.3480356704991677 
atlagban 	 28416.828256783436 0.3480356704991677 
alakul 	 10485.52062160425 0.5928967346993992 
hanem 	 1540.8437769406185 1.2552428543760905 
csupan 	 4453.326550311478 0.7745396018421961 
vegen 	 7425.569854101897 0.5928967346993992 
amikor 	 1340.522027085659 1.3094206537371038 
decemberi 	 28416.828256783436 0.3480356704991677 
helyzetet 	 4081.2850016169873 0.9146476630017202 
mult 	 14053.975860713548 0.3480356704991677 
utolso 	 14640.485257857521 0.3480356704991677 
honapjahozviszonyitjak 	 32139.721763570902 0.3480356704991677 
sot 	 2671.9959301868867 1.026005398730186 
december 	 6521.97366265563 0.5928967346993992 
hajnali 	 26239.075161134482 0.3480356704991677 
fel 	 1108.556926663824 1.3971325523405538 
egykor 	 22516.181654347016 0.3480356704991677 
fennalloinflaciot 	 32139.721763570902 0.3480356704991677 
tavalyi 	 18363.378764644985 0.3480356704991677 
delutan 	 23495.43073588735 0.3480356704991677 
haromkor 	 32139.721763570902 0.3480356704991677 
fenalloinflaciohoz 	 32139.721763570902 0.3480356704991677 
viszonyitjuk 	 28416.828256783436 0.3480356704991677 
lehet 	 1508.0872804713663 1.2552428543760905 
novekedes 	 16922.532892644962 0.3480356704991677 
szamrendszerben 	 28416.828256783436 0.3480356704991677 
merjuk 	 32139.721763570902 0.3480356704991677 
sem 	 603.2349121885466 1.6163877531542779 
eri 	 19260.626253370854 0.3480356704991677 
fontosnak 	 9886.268614549941 0.5928967346993992 
penzpolitika 	 28416.828256783436 0.3480356704991677 
korabbinaleroteljesebben 	 32139.721763570902 0.3480356704991677 
lepjen 	 24693.93474999597 0.3480356704991677 
fogyasztoi 	 20338.428558698066 0.3480356704991677 
arak 	 9630.313126685427 0.5928967346993992 
gyorsabb 	 28416.828256783436 0.3480356704991677 
utemu 	 28416.828256783436 0.3480356704991677 
emelkedeseellen 	 32139.721763570902 0.3480356704991677 
becsi 	 23495.43073588735 0.3480356704991677 
kurierben 	 32139.721763570902 0.3480356704991677 
megjelentetett 	 28416.828256783436 0.3480356704991677 
hetfoi 	 22516.181654347016 0.3480356704991677 
cikkebentovabbi 	 32139.721763570902 0.3480356704991677 
prognozist 	 32139.721763570902 0.3480356704991677 
vazolt 	 32139.721763570902 0.3480356704991677 
eszerint 	 19772.537229099882 0.3480356704991677 
ben 	 1687.834177113703 1.1918405835853911 
sikerul 	 18793.288147559553 0.3480356704991677 
lemenni 	 32139.721763570902 0.3480356704991677 
ala 	 4347.982441770419 0.7745396018421961 
ban 	 3081.687553881237 0.9146476630017202 
viszont 	 6301.1232498402405 0.5928967346993992 
legrosszabb 	 22516.181654347016 0.3480356704991677 
esetben 	 6935.945313331731 0.5928967346993992 
csak15 	 32139.721763570902 0.3480356704991677 
szazalekra 	 10169.214279349033 0.5928967346993992 
kuszik 	 28416.828256783436 0.3480356704991677 
penzhigulas 	 32139.721763570902 0.3480356704991677 
mutatoja 	 32139.721763570902 0.3480356704991677 
lapok 	 18363.378764644985 0.3480356704991677 
vallalnak 	 23495.43073588735 0.3480356704991677 
akarmekkora 	 32139.721763570902 0.3480356704991677 
hazugsagot 	 23495.43073588735 0.3480356704991677 
hazug 	 9886.268614549941 0.5928967346993992 
embert 	 10169.214279349033 0.5928967346993992 
hamarabb 	 28416.828256783436 0.3480356704991677 
utolerik 	 32139.721763570902 0.3480356704991677 
santa 	 19260.626253370854 0.3480356704991677 
kutyat 	 24693.93474999597 0.3480356704991677 
jelenlegi 	 3299.9098464643744 0.9146476630017202 
feszult 	 26239.075161134482 0.3480356704991677 
helyzet 	 15298.982329815437 0.3480356704991677 
ellene 	 19260.626253370854 0.3480356704991677 
iden 	 14640.485257857521 0.3480356704991677 
emelni 	 23495.43073588735 0.3480356704991677 
kell 	 389.1838143151913 1.734433724071308 
azenergiaarakat 	 32139.721763570902 0.3480356704991677 
amelynek 	 4623.963542221154 0.7745396018421961 
merteke 	 19772.537229099882 0.3480356704991677 
legalabb 	 4399.879795285832 0.7745396018421961 
lesz 	 1340.522027085659 1.3094206537371038 
mondta 	 4347.982441770419 0.7745396018421961 
schalkhammer 	 26239.075161134482 0.3480356704991677 
antal 	 20971.0412432085 0.3480356704991677 
bdszsz 	 28416.828256783436 0.3480356704991677 
elnoke 	 2549.096330951754 1.026005398730186 
velemenyet 	 20971.0412432085 0.3480356704991677 
fedezik 	 32139.721763570902 0.3480356704991677 
akoltsegeket 	 32139.721763570902 0.3480356704991677 
hosszu 	 15787.591750558395 0.3480356704991677 
tavon 	 21688.238352994813 0.3480356704991677 
veszteseges 	 24693.93474999597 0.3480356704991677 
vallalatokat 	 28416.828256783436 0.3480356704991677 
pedig 	 1508.0872804713663 1.2552428543760905 
senkinem 	 28416.828256783436 0.3480356704991677 
akar 	 4248.49388491959 0.7745396018421961 
megvasarolni 	 26239.075161134482 0.3480356704991677 
enerigaarak 	 32139.721763570902 0.3480356704991677 
idei 	 17248.147736421033 0.3480356704991677 
vilagpiaci 	 32139.721763570902 0.3480356704991677 
szintreemelese 	 32139.721763570902 0.3480356704991677 
fogja 	 7121.22566970994 0.5928967346993992 
veszelyeztetni 	 32139.721763570902 0.3480356704991677 
celjat 	 24693.93474999597 0.3480356704991677 
inflacio20 	 32139.721763570902 0.3480356704991677 
csokkenjen 	 26239.075161134482 0.3480356704991677 
suranyi 	 9886.268614549941 0.5928967346993992 
gyorgy 	 2608.789465062252 1.026005398730186 
mnb 	 18793.288147559553 0.3480356704991677 
elnokea 	 28416.828256783436 0.3480356704991677 
reuternek 	 32139.721763570902 0.3480356704991677 
hozzatette 	 17594.78413345093 0.3480356704991677 
bar 	 10331.082353926082 0.3480356704991677 
energiaar 	 11258.090827173508 0.5928967346993992 
emelese 	 22516.181654347016 0.3480356704991677 
hatarozottan 	 20338.428558698066 0.3480356704991677 
lokestad 	 32139.721763570902 0.3480356704991677 
dragulasnak 	 32139.721763570902 0.3480356704991677 
celjaink 	 32139.721763570902 0.3480356704991677 
kiszamitasanal 	 32139.721763570902 0.3480356704991677 
figyelembe 	 16615.5350519106 0.3480356704991677 
vettuk 	 32139.721763570902 0.3480356704991677 
esaz 	 22516.181654347016 0.3480356704991677 
lassulofelben 	 32139.721763570902 0.3480356704991677 
ime 	 20971.0412432085 0.3480356704991677 
bizonyithato 	 28416.828256783436 0.3480356704991677 
hazugsag 	 9181.689382322493 0.5928967346993992 
szinten 	 6847.888244140589 0.5928967346993992 
tudhatja 	 32139.721763570902 0.3480356704991677 
mekkora 	 8231.31158333199 0.7745396018421961 
azenergiaarnovekedes 	 32139.721763570902 0.3480356704991677 
tehat 	 3260.986831327815 0.9146476630017202 
ismeretlen 	 18363.378764644985 0.3480356704991677 
tenyezovel 	 32139.721763570902 0.3480356704991677 
szamoltaki 	 32139.721763570902 0.3480356704991677 
inflaciot 	 19772.537229099882 0.3480356704991677 
tudja 	 6847.888244140589 0.5928967346993992 
energia 	 24693.93474999597 0.3480356704991677 
arnovekedes 	 32139.721763570902 0.3480356704991677 
hazudik 	 4491.336211551837 0.9146476630017202 
mert 	 861.7641602693521 1.4936091604507367 
hir 	 18363.378764644985 0.3480356704991677 
fenti 	 17248.147736421033 0.3480356704991677 
resze 	 13871.890626663462 0.3480356704991677 
szerintannak 	 32139.721763570902 0.3480356704991677 
pontos 	 19772.537229099882 0.3480356704991677 
erteke 	 7505.393884782338 0.7745396018421961 
ismeretes 	 18363.378764644985 0.3480356704991677 
egyeb 	 7535.1973203860425 0.5928967346993992 
kodositesek 	 32139.721763570902 0.3480356704991677 
hazudozasok 	 32139.721763570902 0.3480356704991677 
juliusban 	 23495.43073588735 0.3480356704991677 
oktoberben 	 22516.181654347016 0.3480356704991677 
javaslatunk 	 32139.721763570902 0.3480356704991677 
szerint 	 804.3132162513953 1.5192536989880323 
egy 	 446.8406756952196 1.7009729062804557 
szazalekponttalcsokkenne 	 32139.721763570902 0.3480356704991677 
vampotlek 	 24693.93474999597 0.3480356704991677 
mondotta 	 17965.344846207347 0.3480356704991677 
dunai 	 21688.238352994813 0.3480356704991677 
imre 	 4880.161752619173 0.7745396018421961 
ipari 	 16922.532892644962 0.3480356704991677 
kereskedelmiminiszter 	 26239.075161134482 0.3480356704991677 
tegnapi 	 15537.732746583386 0.3480356704991677 
ulese 	 23495.43073588735 0.3480356704991677 
arrol 	 2124.246942459795 1.1166387408245018 
szolt 	 16049.643722312414 0.3480356704991677 
hogyegyelore 	 32139.721763570902 0.3480356704991677 
nincs 	 2412.9396487541862 1.026005398730186 
szo 	 1466.626598428611 1.3094206537371038 
forint 	 7535.1973203860425 0.5928967346993992 
lecsuszo 	 26239.075161134482 0.3480356704991677 
ertekelesi 	 28416.828256783436 0.3480356704991677 
utemenek 	 32139.721763570902 0.3480356704991677 
mersekleserol 	 32139.721763570902 0.3480356704991677 
oszi 	 20338.428558698066 0.3480356704991677 
emeles 	 20971.0412432085 0.3480356704991677 
elhalasztasarol 	 32139.721763570902 0.3480356704991677 
ebrd 	 7831.810245295782 0.7745396018421961 
tenyek 	 19260.626253370854 0.3480356704991677 
visszaesett 	 24693.93474999597 0.3480356704991677 
ujjaepitesi 	 28416.828256783436 0.3480356704991677 
fejlesztesi 	 22516.181654347016 0.3480356704991677 
bank 	 2163.056779176491 1.026005398730186 
otodikkozgyulesenek 	 32139.721763570902 0.3480356704991677 
elso 	 3115.6830405521423 0.9146476630017202 
munkanapjan 	 32139.721763570902 0.3480356704991677 
lamberto 	 32139.721763570902 0.3480356704991677 
dini 	 32139.721763570902 0.3480356704991677 
olasz 	 6420.208751123617 0.7745396018421961 
kormanyfo 	 4880.161752619173 0.7745396018421961 
azebrd 	 32139.721763570902 0.3480356704991677 
kormanyzotanacsanak 	 32139.721763570902 0.3480356704991677 
soros 	 19772.537229099882 0.3480356704991677 
elmondta 	 6935.945313331731 0.5928967346993992 
kelet 	 15070.394640772085 0.3480356704991677 
europaban 	 8797.392066725464 0.5928967346993992 
abalkanon 	 32139.721763570902 0.3480356704991677 
tavaly 	 7121.22566970994 0.5928967346993992 
immar 	 16049.643722312414 0.3480356704991677 
harmadik 	 8024.821861156207 0.5928967346993992 
egymast 	 5988.4482820691155 0.7745396018421961 
koveto 	 17965.344846207347 0.3480356704991677 
esztendoben 	 26239.075161134482 0.3480356704991677 
notta 	 32139.721763570902 0.3480356704991677 
tervek 	 18363.378764644985 0.3480356704991677 
kovetkezo 	 4623.963542221154 0.7745396018421961 
evekben 	 16615.5350519106 0.3480356704991677 
kis 	 1711.9720610351474 1.2552428543760905 
eskozepes 	 32139.721763570902 0.3480356704991677 
vallalkozasokra 	 32139.721763570902 0.3480356704991677 
helyezi 	 22516.181654347016 0.3480356704991677 
hangsulyt 	 24693.93474999597 0.3480356704991677 
kozgyulesejovahagyta 	 32139.721763570902 0.3480356704991677 
milliard 	 3381.313557408392 0.9146476630017202 
ecu 	 32139.721763570902 0.3480356704991677 
rol 	 8982.672423103673 0.5928967346993992 
milliardra 	 26239.075161134482 0.3480356704991677 
noveljek 	 32139.721763570902 0.3480356704991677 
azalaptoke 	 32139.721763570902 0.3480356704991677 
emelest 	 23495.43073588735 0.3480356704991677 
csokkenti 	 24693.93474999597 0.3480356704991677 
finanszirozasat 	 28416.828256783436 0.3480356704991677 
belfold 	 14242.45133941988 0.3480356704991677 
elszamolas 	 28416.828256783436 0.3480356704991677 
nelkuli 	 8797.392066725464 0.5928967346993992 
orszagban 	 14640.485257857521 0.3480356704991677 
mindenki 	 3059.7964659630875 1.026005398730186 
annyit 	 4590.844691161246 0.9146476630017202 
amennyit 	 23495.43073588735 0.3480356704991677 
szegyell 	 32139.721763570902 0.3480356704991677 
marpedig 	 20338.428558698066 0.3480356704991677 
gyilkos 	 21688.238352994813 0.3480356704991677 
bandak 	 28416.828256783436 0.3480356704991677 
nemszegyellosek 	 32139.721763570902 0.3480356704991677 
gyula 	 1800.3209285257833 1.1918405835853911 
mintegy 	 7649.4911649077185 0.5928967346993992 
forinterteku 	 28416.828256783436 0.3480356704991677 
kotelezettsegvallalasarol 	 32139.721763570902 0.3480356704991677 
beszelt 	 17248.147736421033 0.3480356704991677 
azorszaggyulesben 	 26239.075161134482 0.3480356704991677 
napirend 	 17965.344846207347 0.3480356704991677 
targyalasa 	 12346.967374997985 0.5928967346993992 
elott 	 2438.8252386604127 1.026005398730186 
heves 	 22516.181654347016 0.3480356704991677 
vitaban 	 20338.428558698066 0.3480356704991677 
azellenzek 	 26239.075161134482 0.3480356704991677 
visszautasitotta 	 8231.31158333199 0.7745396018421961 
