term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 234.42044177051812 1.7321213406464175 
psi 	 698.2373635280752 1.366157027620865 
psychology 	 693.2610229519398 1.366157027620865 
psy 	 693.2610229519398 1.366157027620865 
religion 	 669.0631916717995 1.366157027620865 
rel 	 698.2373635280752 1.366157027620865 
sci 	 678.6089091904746 1.366157027620865 
shakespeare 	 703.2613253115544 1.366157027620865 
sha 	 346.6305114759699 1.623402611834111 
sociology 	 698.2373635280752 1.366157027620865 
soc 	 698.2373635280752 1.366157027620865 
sports 	 664.3546399308503 1.366157027620865 
recreation 	 678.6089091904746 1.366157027620865 
spt 	 683.4476531205597 1.366157027620865 
urban 	 334.53159583589974 1.623402611834111 
urb 	 703.2613253115544 1.366157027620865 
women's 	 669.0631916717995 1.366157027620865 
wom 	 703.2613253115544 1.366157027620865 
home 	 234.46605717604328 1.366157027620865 
page 	 128.8546448034935 1.623402611834111 
topic 	 693.2610229519398 1.366157027620865 
search 	 318.4785597581505 1.623402611834111 
custom 	 341.72382656027986 1.623402611834111 
laws 	 1037.7166251137276 1.366157027620865 
regulations 	 1355.9379219881432 1.366157027620865 
specific 	 566.2972886805994 1.366157027620865 
paper 	 150.62963655281223 1.792130531155487 
click 	 322.96584851496675 1.623402611834111 
catalog 	 688.3314092682742 1.366157027620865 
button 	 628.1333824002007 1.366157027620865 
title 	 303.3509176385334 1.623402611834111 
description 	 641.425231591953 1.366157027620865 
written 	 578.0955380029303 1.366157027620865 
pgs 	 38.79096464044862 1.9497441999670868 
pages 	 610.9187254181305 1.366157027620865 
footnotes 	 698.2373635280752 1.366157027620865 
sources 	 610.9187254181305 1.366157027620865 
price 	 602.5185462112489 1.366157027620865 
development 	 152.72968135453263 1.792130531155487 
flood 	 2777.664277566804 1.366157027620865 
fringe 	 2200.892826016046 1.366157027620865 
explains 	 1568.8071037449297 1.366157027620865 
due 	 1009.8339668239049 1.366157027620865 
increased 	 1275.0088150788329 1.366157027620865 
flooding 	 1206.8810038864162 1.623402611834111 
occurs 	 1882.6715291416306 1.366157027620865 
depicts 	 1719.8401917821145 1.366157027620865 
role 	 344.1657046341371 1.623402611834111 
regulating 	 1756.0614493127644 1.366157027620865 
land 	 1191.9412123410134 1.366157027620865 
lessen 	 3141.566547360775 1.366157027620865 
damage 	 1654.1295417312615 1.366157027620865 
specified 	 1932.709373538901 1.366157027620865 
analysis 	 645.9316970299335 1.366157027620865 
clean 	 878.0307246563822 1.623402611834111 
air 	 637.5044075394164 1.623402611834111 
act 	 958.1529285969473 1.366157027620865 
examines 	 234.42044177051812 1.7321213406464175 
awarding 	 2200.892826016046 1.366157027620865 
grants 	 1932.709373538901 1.366157027620865 
local 	 410.8376141337805 1.623402611834111 
agencies 	 583.4682433108273 1.623402611834111 
assist 	 1568.8071037449297 1.366157027620865 
developing 	 615.9169067522112 1.623402611834111 
maintaining 	 1568.8071037449297 1.366157027620865 
pollution 	 141.30696586323654 1.9310811179457759 
control 	 123.30721394108315 1.8564469721623869 
programs 	 854.2944133487392 1.366157027620865 
federal 	 467.0514610902589 1.623402611834111 
action 	 1057.1632927459111 1.366157027620865 
abate 	 3141.566547360775 1.366157027620865 
interstate 	 2200.892826016046 1.366157027620865 
noting 	 1037.7166251137276 1.366157027620865 
intervention 	 1473.0882864281036 1.366157027620865 
government 	 309.7277494379076 1.623402611834111 
national 	 119.67366539400291 1.8301742664208671 
fire 	 736.5441432140518 1.623402611834111 
prevention 	 421.48936704622247 1.792130531155487 
administration 	 896.316834877346 1.366157027620865 
symbol 	 966.3546867694505 1.623402611834111 
approve 	 2413.7620077728325 1.366157027620865 
discusses 	 708.3338285402162 1.366157027620865 
aims 	 2049.859737978861 1.366157027620865 
effectiveness 	 1260.2191046713172 1.366157027620865 
newly 	 1568.8071037449297 1.366157027620865 
established 	 630.1095523356586 1.623402611834111 
nfpca 	 3141.566547360775 1.366157027620865 
compared 	 1109.1860166341323 1.366157027620865 
goals 	 736.5441432140518 1.623402611834111 
looks 	 455.5532726424307 1.623402611834111 
process 	 821.675228267561 1.366157027620865 
concern 	 393.0966659206689 1.7321213406464175 
expenditures 	 1568.8071037449297 1.366157027620865 
correction 	 2049.859737978861 1.366157027620865 
polluted 	 2564.7950958100173 1.366157027620865 
responsibility 	 950.0132306655655 1.366157027620865 
industry 	 828.0389425470421 1.366157027620865 
light 	 1057.1632927459111 1.366157027620865 
politics 	 277.2965041585331 1.792130531155487 
macroeconomics 	 2296.6116433328725 1.366157027620865 
energy 	 373.4130188209981 1.7321213406464175 
crisis 	 528.5816463729556 1.623402611834111 
implications 	 589.6449988810034 1.623402611834111 
politicians 	 1794.968134693468 1.366157027620865 
economy 	 1057.1632927459111 1.366157027620865 
changing 	 538.679045090252 1.623402611834111 
governments 	 440.68506613030615 1.7321213406464175 
regarding 	 500.42969465513613 1.623402611834111 
environment 	 191.63058571938944 1.8301742664208671 
involvement 	 622.9173216112786 1.623402611834111 
ecological 	 1988.02364425926 1.366157027620865 
facing 	 1518.7692593476593 1.366157027620865 
society 	 796.9647850671184 1.366157027620865 
includes 	 359.31413800955687 1.623402611834111 
exhibits 	 1988.02364425926 1.366157027620865 
tennessee 	 2119.9637191067354 1.366157027620865 
valley 	 1756.0614493127644 1.366157027620865 
authority 	 1143.0687402313572 1.366157027620865 
tva 	 854.9316986033391 1.7321213406464175 
comprehensive 	 1179.2899977620068 1.366157027620865 
examination 	 401.5171084138417 1.623402611834111 
emphasizing 	 1988.02364425926 1.366157027620865 
organization 	 767.6275444100288 1.366157027620865 
structure 	 918.6606324472139 1.366157027620865 
missions 	 1836.990556222075 1.366157027620865 
resources 	 983.3577686697865 1.366157027620865 
operations 	 1143.0687402313572 1.366157027620865 
services 	 739.8432836464989 1.366157027620865 
constituents 	 2200.892826016046 1.366157027620865 
natural 	 1179.2899977620068 1.366157027620865 
resource 	 1451.6567393049695 1.366157027620865 
study 	 636.957119516301 1.366157027620865 
historical 	 874.885287754212 1.366157027620865 
discussion 	 779.1664704373859 1.366157027620865 
various 	 213.808410530651 1.7321213406464175 
forms 	 950.0132306655655 1.366157027620865 
governmental 	 1411.2521927085022 1.366157027620865 
legislation 	 307.9584533761056 1.792130531155487 
concluding 	 1518.7692593476593 1.366157027620865 
bright 	 2119.9637191067354 1.366157027620865 
prospectives 	 3141.566547360775 1.366157027620865 
atmosphere 	 1624.1213744652885 1.366157027620865 
future 	 796.9647850671184 1.366157027620865 
environmental 	 294.8224994405017 1.792130531155487 
management 	 218.721321938553 1.792130531155487 
plan 	 475.00661533278276 1.623402611834111 
elkhorn 	 2777.664277566804 1.366157027620865 
slough 	 2777.664277566804 1.366157027620865 
protection 	 1057.1632927459111 1.366157027620865 
estuary 	 2777.664277566804 1.366157027620865 
located 	 1392.1591795187928 1.366157027620865 
monterey 	 2413.7620077728325 1.366157027620865 
county 	 1245.8346432225571 1.366157027620865 
california 	 1355.9379219881432 1.366157027620865 
coordinate 	 2119.9637191067354 1.366157027620865 
activities 	 941.9978077969016 1.366157027620865 
private 	 1009.8339668239049 1.366157027620865 
proserving 	 2777.664277566804 1.366157027620865 
ecosystem 	 2413.7620077728325 1.366157027620865 
afn 	 253.98393781843853 1.7321213406464175 
international 	 354.1669142701081 1.623402611834111 
organizations 	 1131.529814204 1.366157027620865 
marine 	 644.2364578463004 1.7321213406464175 
current 	 739.8432836464989 1.366157027620865 
relationship 	 773.3653064394287 1.366157027620865 
introduction 	 1077.358090180504 1.366157027620865 
ecosystems 	 2777.664277566804 1.366157027620865 
agreements 	 715.5329324497485 1.623402611834111 
london 	 1685.9574681848899 1.366157027620865 
convention 	 842.9787340924449 1.623402611834111 
dumping 	 2413.7620077728325 1.366157027620865 
united 	 361.9260998585135 1.623402611834111 
nations 	 464.0530598395976 1.7321213406464175 
sea 	 1260.2191046713172 1.366157027620865 
environmentalists 	 2413.7620077728325 1.366157027620865 
industrialists 	 2777.664277566804 1.366157027620865 
dealing 	 1057.1632927459111 1.366157027620865 
junk 	 2777.664277566804 1.366157027620865 
food 	 1131.529814204 1.366157027620865 
packaging 	 2119.9637191067354 1.366157027620865 
industries 	 1685.9574681848899 1.366157027620865 
response 	 1143.0687402313572 1.366157027620865 
hazardous 	 512.4649344947153 1.792130531155487 
wastes 	 529.9909297766839 1.792130531155487 
disposal 	 627.5571763805435 1.7321213406464175 
regulation 	 1431.065864899497 1.366157027620865 
observes 	 407.69386398401764 1.623402611834111 
techniques 	 1047.349922914531 1.366157027620865 
inadequacies 	 2564.7950958100173 1.366157027620865 
including 	 460.9451735629702 1.366157027620865 
chemical 	 1654.1295417312615 1.366157027620865 
industrial 	 518.8583125568638 1.623402611834111 
nuclear 	 1305.9000775908728 1.366157027620865 
solid 	 966.3546867694505 1.623402611834111 
waste 	 747.7160419989857 1.623402611834111 
public 	 141.57432217014986 1.792130531155487 
policy 	 417.2403705788723 1.623402611834111 
york 	 433.9657718552256 1.623402611834111 
issues 	 729.1286260401153 1.366157027620865 
surrounding 	 1305.9000775908728 1.366157027620865 
issue 	 745.2837468401609 1.366157027620865 
focusing 	 533.5817975527629 1.623402611834111 
wastewater 	 2413.7620077728325 1.366157027620865 
treatment 	 861.0687008875908 1.366157027620865 
plant 	 1543.1922675559779 1.366157027620865 
schenectady 	 3141.566547360775 1.366157027620865 
conditions 	 496.017826097086 1.623402611834111 
contemporay 	 2777.664277566804 1.366157027620865 
environmetal 	 3141.566547360775 1.366157027620865 
poliics 	 3141.566547360775 1.366157027620865 
greenhouse 	 1024.9298689894306 1.623402611834111 
effect 	 414.01947127352105 1.623402611834111 
manipulation 	 1024.9298689894306 1.623402611834111 
preservation 	 994.01182212963 1.623402611834111 
contemporary 	 1098.360890852696 1.366157027620865 
observation 	 1204.9048339509584 1.366157027620865 
slow 	 1685.9574681848899 1.366157027620865 
movement 	 874.885287754212 1.366157027620865 
policies 	 983.3577686697865 1.366157027620865 
earth 	 1451.6567393049695 1.366157027620865 
summit 	 1794.968134693468 1.366157027620865 
north 	 463.16250107165945 1.623402611834111 
south 	 467.0514610902589 1.623402611834111 
relations 	 467.0514610902589 1.623402611834111 
impact 	 983.3577686697865 1.366157027620865 
conference 	 589.6449988810034 1.623402611834111 
wealthy 	 2564.7950958100173 1.366157027620865 
poor 	 1179.2899977620068 1.366157027620865 
countries 	 467.0514610902589 1.623402611834111 
proposals 	 1882.6715291416306 1.366157027620865 
attending 	 1988.02364425926 1.366157027620865 
groundwater 	 1282.3975479050087 1.623402611834111 
efforts 	 992.035652194172 1.366157027620865 
argues 	 1568.8071037449297 1.366157027620865 
favor 	 1543.1922675559779 1.366157027620865 
initiative 	 1654.1295417312615 1.366157027620865 
develop 	 1179.2899977620068 1.366157027620865 
implement 	 1882.6715291416306 1.366157027620865 
system 	 566.2972886805994 1.366157027620865 
protect 	 1179.2899977620068 1.366157027620865 
effects 	 821.675228267561 1.366157027620865 
pollutants 	 2564.7950958100173 1.366157027620865 
top 	 490.392143554768 1.366157027620865 
experienced 	 636.957119516301 1.366157027620865 
microsoft 	 339.3044545952373 1.623402611834111 
internet 	 543.4676049122367 1.366157027620865 
explorer 	 703.2613253115544 1.366157027620865 
msie30 	 703.2613253115544 1.366157027620865 
http 	 230.34838900900468 1.366157027620865 
www 	 228.30160279078459 1.366157027620865 
com 	 84.46866227493108 1.7321213406464175 
htm 	 344.43155874624495 1.366157027620865 
start 	 566.2972886805994 1.366157027620865 
send 	 554.7583626532424 1.366157027620865 
comments 	 198.0835529343253 1.7321213406464175 
mailto 	 381.3814770461897 1.366157027620865 
updated 	 562.4227323493476 1.366157027620865 
copyright 	 409.46303664545735 1.366157027620865 
asm 	 703.2613253115544 1.366157027620865 
communications 	 562.4227323493476 1.366157027620865 
rights 	 483.7041550216174 1.366157027620865 
reserved 	 582.0879526801705 1.366157027620865 
