term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 1171.4280644435933 1.369049569114939 
legfontosabb 	 3962.744606857678 0.9292951755435027 
kerdesre 	 17083.74590503567 0.35659047025601437 
nem 	 128.7283587300652 1.903592956368043 
hangozhatott 	 31206.2277037837 0.35659047025601437 
megnyugtato 	 23976.70261054347 0.35659047025601437 
valasz 	 21862.20207175939 0.35659047025601437 
vajon 	 7107.627129000835 0.6052650636701848 
van 	 368.2174049561249 1.7083917711563699 
biztositek 	 15603.11385189185 0.6052650636701848 
hogy 	 119.53347596363197 1.9101698788987371 
forradalmunk 	 8492.321539459836 0.7885735851927052 
szabadságharcunk 	 15603.11385189185 0.6052650636701848 
valodi 	 16132.938986355199 0.35659047025601437 
emleket 	 25476.964618379505 0.35659047025601437 
fogja 	 6914.390591610005 0.6052650636701848 
felidezni 	 31206.2277037837 0.35659047025601437 
mindenkiben 	 27591.465157163584 0.35659047025601437 
aki 	 1448.9461375552212 1.2689676114611166 
latja 	 7427.312683856591 0.6052650636701848 
benko 	 15603.11385189185 0.6052650636701848 
istvan 	 854.4171711940279 1.5299351047048946 
ekepp 	 31206.2277037837 0.35659047025601437 
fogalmazott 	 10529.15313823012 0.6052650636701848 
talan 	 1830.8939382729168 1.205994671105175 
azok 	 6187.645394672034 0.6052650636701848 
akik 	 2367.989875184147 1.040726235692997 
engedelyt 	 21058.30627646024 0.35659047025601437 
kegyesen 	 31206.2277037837 0.35659047025601437 
megadtak 	 27591.465157163584 0.35659047025601437 
bar 	 2507.7543509460306 0.9292951755435027 
szerint 	 780.9520429623956 1.5299351047048946 
vegleges 	 19198.24644381975 0.35659047025601437 
engedely 	 23976.70261054347 0.35659047025601437 
meg 	 285.714162059413 1.7979035848148146 
nincs 	 1301.5867382706592 1.3226857285400573 
abban 	 6259.088219867542 0.6052650636701848 
remenykednek 	 27591.465157163584 0.35659047025601437 
sikerul 	 18247.439525139278 0.35659047025601437 
tortenelem 	 6082.479841713092 0.7885735851927052 
kereket 	 31206.2277037837 0.35659047025601437 
visszaforgatniuk 	 31206.2277037837 0.35659047025601437 
falaira 	 31206.2277037837 0.35659047025601437 
nepunk 	 27591.465157163584 0.35659047025601437 
ellen 	 2992.18033764488 0.9292951755435027 
harcolo 	 25476.964618379505 0.35659047025601437 
hazaarulo 	 13795.732578581792 0.6052650636701848 
aacutev 	 31206.2277037837 0.35659047025601437 
sok 	 3059.053970202649 0.9292951755435027 
neveit 	 25476.964618379505 0.35659047025601437 
fogjak 	 8215.510057265265 0.6052650636701848 
bevesni 	 31206.2277037837 0.35659047025601437 
kiderult 	 8066.469493177599 0.6052650636701848 
semmi 	 1477.5538258215179 1.3226857285400573 
ilyen 	 1748.0308401157995 1.205994671105175 
csalas 	 20361.940063923354 0.35659047025601437 
fordulhat 	 27591.465157163584 0.35659047025601437 
igy 	 976.1900537029944 1.4450279884440864 
ezt 	 591.9974687960367 1.6254430705507168 
kerdest 	 17083.74590503567 0.35659047025601437 
mind 	 1012.1715342026519 1.369049569114939 
nekunk 	 7664.521595528023 0.6052650636701848 
osoknak 	 31206.2277037837 0.35659047025601437 
ifjusagnak 	 31206.2277037837 0.35659047025601437 
akiknek 	 17443.543729840127 0.35659047025601437 
szent 	 6408.128783955209 0.6052650636701848 
mint 	 488.0950268514972 1.6778127705101396 
ellenforradalom 	 31206.2277037837 0.35659047025601437 
volt 	 354.9782013465434 1.7549142657759464 
agyukba 	 27591.465157163584 0.35659047025601437 
sulykolva 	 31206.2277037837 0.35659047025601437 
igenis 	 23976.70261054347 0.35659047025601437 
tisztan 	 27591.465157163584 0.35659047025601437 
kell 	 650.7933691353296 1.5923091578344695 
valaszolni 	 25476.964618379505 0.35659047025601437 
mielott 	 21058.30627646024 0.35659047025601437 
nyugati 	 2843.050851600334 1.040726235692997 
magyarok 	 6822.889975202119 0.6052650636701848 
nagylelku 	 31206.2277037837 0.35659047025601437 
adomanyait 	 31206.2277037837 0.35659047025601437 
otthon 	 17830.016804621784 0.35659047025601437 
erre 	 2110.8479271860674 1.1311497596907927 
celra 	 11406.504495219933 0.6052650636701848 
felszabaditjuk 	 31206.2277037837 0.35659047025601437 
koveteljuk 	 13795.732578581792 0.6052650636701848 
tehat 	 1407.2319514573785 1.3226857285400573 
ennek 	 986.6624479933945 1.4450279884440864 
emlekmunek 	 31206.2277037837 0.35659047025601437 
egy 	 308.2705432746298 1.7836743404700723 
feladata 	 17443.543729840127 0.35659047025601437 
lehet 	 1171.4280644435933 1.369049569114939 
pista 	 31206.2277037837 0.35659047025601437 
akar 	 1375.0323099271186 1.3226857285400573 
elismeri 	 22813.008990439866 0.35659047025601437 
maris 	 8066.469493177599 0.6052650636701848 
vilag 	 2030.750608285953 1.205994671105175 
oktober 	 19198.24644381975 0.35659047025601437 
fordulopontja 	 31206.2277037837 0.35659047025601437 
egész 	 31206.2277037837 0.35659047025601437 
emberiseg 	 21862.20207175939 0.35659047025601437 
tortenelmenek 	 27591.465157163584 0.35659047025601437 
ezen 	 6822.889975202119 0.6052650636701848 
napon 	 9123.719762569639 0.6052650636701848 
valtotta 	 12738.482309189752 0.6052650636701848 
vilagot 	 19198.24644381975 0.35659047025601437 
kis 	 6648.99221619683 0.6052650636701848 
nep 	 13645.779950404238 0.35659047025601437 
bolsevizmus 	 22813.008990439866 0.35659047025601437 
remetol 	 31206.2277037837 0.35659047025601437 
fel 	 1973.324895986789 1.1311497596907927 
sotetseget 	 31206.2277037837 0.35659047025601437 
feny 	 31206.2277037837 0.35659047025601437 
rettegest 	 31206.2277037837 0.35659047025601437 
remeny 	 21862.20207175939 0.35659047025601437 
emlékmû 	 31206.2277037837 0.35659047025601437 
kegyeleti 	 27591.465157163584 0.35659047025601437 
alapítvány 	 31206.2277037837 0.35659047025601437 
vezetoiben 	 31206.2277037837 0.35659047025601437 
hornyak 	 31206.2277037837 0.35659047025601437 
tiborban 	 31206.2277037837 0.35659047025601437 
vajda 	 31206.2277037837 0.35659047025601437 
nemet 	 4738.418086000556 0.7885735851927052 
jozsefben 	 31206.2277037837 0.35659047025601437 
mit 	 1709.8173357970743 1.205994671105175 
ketelkednunk 	 31206.2277037837 0.35659047025601437 
itt 	 1605.694688727581 1.205994671105175 
masra 	 31206.2277037837 0.35659047025601437 
szukseg 	 4672.81281585704 0.7885735851927052 
bizonyossaghoz 	 31206.2277037837 0.35659047025601437 
ragaszkodni 	 25476.964618379505 0.35659047025601437 
ahhoz 	 2693.7966716831115 1.040726235692997 
szavaik 	 31206.2277037837 0.35659047025601437 
marpedig 	 19747.701532975316 0.35659047025601437 
bele 	 7925.489213715356 0.6052650636701848 
legyenek 	 5090.485015980838 0.9292951755435027 
vesve 	 15603.11385189185 0.6052650636701848 
emlekmube 	 31206.2277037837 0.35659047025601437 
mely 	 6822.889975202119 0.6052650636701848 
szavakkal 	 11988.351305271735 0.6052650636701848 
kertek 	 19747.701532975316 0.35659047025601437 
kulfoldi 	 2693.7966716831115 1.040726235692997 
testvereiket 	 31206.2277037837 0.35659047025601437 
adakozzanak 	 31206.2277037837 0.35659047025601437 
nemes 	 25476.964618379505 0.35659047025601437 
akkor 	 679.7897711561443 1.5923091578344695 
aggodnunk 	 31206.2277037837 0.35659047025601437 
fenntemlitett 	 31206.2277037837 0.35659047025601437 
alapitvany 	 16132.938986355199 0.35659047025601437 
alabbi 	 1947.9354871499545 1.2689676114611166 
celkituzo 	 31206.2277037837 0.35659047025601437 
szavai 	 10529.15313823012 0.6052650636701848 
rajta 	 18701.203856140197 0.35659047025601437 
emlekmuvon 	 31206.2277037837 0.35659047025601437 
vfordulójára 	 31206.2277037837 0.35659047025601437 
mártírok 	 31206.2277037837 0.35659047025601437 
résztvevôk 	 31206.2277037837 0.35659047025601437 
rök 	 31206.2277037837 0.35659047025601437 
emlékére 	 31206.2277037837 0.35659047025601437 
méltó 	 31206.2277037837 0.35659047025601437 
emlékeztetõül 	 31206.2277037837 0.35659047025601437 
névtelen 	 31206.2277037837 0.35659047025601437 
hõsök 	 31206.2277037837 0.35659047025601437 
hazaszeretetére 	 31206.2277037837 0.35659047025601437 
szabadságharc 	 31206.2277037837 0.35659047025601437 
múló 	 31206.2277037837 0.35659047025601437 
diadalára 	 31206.2277037837 0.35659047025601437 
eltiprása 	 31206.2277037837 0.35659047025601437 
után 	 31206.2277037837 0.35659047025601437 
magyarország 	 31206.2277037837 0.35659047025601437 
legbarbárabb 	 31206.2277037837 0.35659047025601437 
korszakokat 	 31206.2277037837 0.35659047025601437 
túlszárnyaló 	 31206.2277037837 0.35659047025601437 
rémtettek 	 31206.2277037837 0.35659047025601437 
színterévé 	 31206.2277037837 0.35659047025601437 
aacutelt 	 31206.2277037837 0.35659047025601437 
melyben 	 22813.008990439866 0.35659047025601437 
akasztófák 	 31206.2277037837 0.35659047025601437 
erdejével 	 31206.2277037837 0.35659047025601437 
véget 	 31206.2277037837 0.35659047025601437 
világ 	 31206.2277037837 0.35659047025601437 
leghõsiesebb 	 31206.2277037837 0.35659047025601437 
szabadságharca 	 31206.2277037837 0.35659047025601437 
hírdesse 	 31206.2277037837 0.35659047025601437 
ldva 	 31206.2277037837 0.35659047025601437 
legyen 	 1924.140479773651 1.205994671105175 
minden 	 780.9520429623956 1.5299351047048946 
résztvevõ 	 31206.2277037837 0.35659047025601437 
hamva 	 31206.2277037837 0.35659047025601437 
ltessen 	 31206.2277037837 0.35659047025601437 
forradalmi 	 20361.940063923354 0.35659047025601437 
gondolatokat 	 27591.465157163584 0.35659047025601437 
tetteket 	 31206.2277037837 0.35659047025601437 
ezek 	 2086.3627399558472 1.1311497596907927 
szavak 	 21058.30627646024 0.35659047025601437 
megfeleltek 	 31206.2277037837 0.35659047025601437 
testverek 	 15603.11385189185 0.6052650636701848 
tol 	 7209.895138548016 0.6052650636701848 
valo 	 4033.5845730725305 0.7885735851927052 
tamogatas 	 18247.439525139278 0.35659047025601437 
keresere 	 23976.70261054347 0.35659047025601437 
bizonnyal 	 25476.964618379505 0.35659047025601437 
megfelelnek 	 31206.2277037837 0.35659047025601437 
emlekmure 	 15603.11385189185 0.6052650636701848 
tovabba 	 16747.17751730324 0.35659047025601437 
langi 	 27591.465157163584 0.35659047025601437 
maria 	 17083.74590503567 0.35659047025601437 
irono 	 31206.2277037837 0.35659047025601437 
kifejezte 	 25476.964618379505 0.35659047025601437 
elesettek 	 31206.2277037837 0.35659047025601437 
kivegzettek 	 31206.2277037837 0.35659047025601437 
neveinek 	 31206.2277037837 0.35659047025601437 
felirasa 	 31206.2277037837 0.35659047025601437 
szinten 	 4432.661477464553 0.7885735851927052 
elengedhetetlen 	 25476.964618379505 0.35659047025601437 
kovetelesunk 	 31206.2277037837 0.35659047025601437 
teljesitese 	 22813.008990439866 0.35659047025601437 
eseten 	 3226.58779727104 1.040726235692997 
nyugodtak 	 27591.465157163584 0.35659047025601437 
lehetnenk 	 31206.2277037837 0.35659047025601437 
milyen 	 4272.085855970139 0.7885735851927052 
eszmekert 	 31206.2277037837 0.35659047025601437 
kikert 	 31206.2277037837 0.35659047025601437 
allitunk 	 31206.2277037837 0.35659047025601437 
emlekmuvet 	 25476.964618379505 0.35659047025601437 
evfordulojan 	 22813.008990439866 0.35659047025601437 
torvenyhozas 	 18701.203856140197 0.35659047025601437 
gyulolet 	 7019.435425486747 0.7885735851927052 
zetenyi 	 31206.2277037837 0.35659047025601437 
zsolt 	 17443.543729840127 0.35659047025601437 
orszagygyules 	 31206.2277037837 0.35659047025601437 
marcius 	 2970.9250735426363 1.040726235692997 
ulesnapjan 	 27591.465157163584 0.35659047025601437 
torvenyt 	 16747.17751730324 0.35659047025601437 
hozott 	 17830.016804621784 0.35659047025601437 
bunteto 	 23976.70261054347 0.35659047025601437 
torvenykonyv 	 25476.964618379505 0.35659047025601437 
modositasarol 	 22813.008990439866 0.35659047025601437 
evi 	 13645.779950404238 0.35659047025601437 
xvii 	 27591.465157163584 0.35659047025601437 
torveny 	 4221.695854372135 0.7885735851927052 
kiegesziti 	 9197.155052387861 0.7885735851927052 
nepirtas 	 7992.234203514489 0.7885735851927052 
tenyallasat 	 13795.732578581792 0.6052650636701848 
csoport 	 3041.239920856546 1.1311497596907927 
tagjainak 	 22813.008990439866 0.35659047025601437 
csoporthoz 	 27591.465157163584 0.35659047025601437 
tartozasa 	 31206.2277037837 0.35659047025601437 
miatt 	 3025.188429804398 0.9292951755435027 
testi 	 11988.351305271735 0.6052650636701848 
vagy 	 616.5410865492596 1.6095778459275532 
lelki 	 19747.701532975316 0.35659047025601437 
serelmet 	 25476.964618379505 0.35659047025601437 
okoz 	 21862.20207175939 0.35659047025601437 
szovegresszel 	 31206.2277037837 0.35659047025601437 
buntetes 	 11988.351305271735 0.6052650636701848 
merteket 	 21862.20207175939 0.35659047025601437 
felemeli 	 31206.2277037837 0.35659047025601437 
evtol 	 10402.075901261233 0.7885735851927052 
evig 	 5477.006704843509 0.7885735851927052 
terjedo 	 8492.321539459836 0.7885735851927052 
eletfogytig 	 15603.11385189185 0.6052650636701848 
tarto 	 8915.008402310892 0.6052650636701848 
szabadsagvesztesre 	 31206.2277037837 0.35659047025601437 
hatalyon 	 22813.008990439866 0.35659047025601437 
kivul 	 7209.895138548016 0.6052650636701848 
helyezi 	 21862.20207175939 0.35659047025601437 
nemzeti 	 1375.0323099271186 1.3226857285400573 
nepi 	 10180.970031961677 0.6052650636701848 
faji 	 4211.661255292048 1.040726235692997 
vallasi 	 10180.970031961677 0.6052650636701848 
elleni 	 4672.81281585704 0.7885735851927052 
buncselekmeny 	 11406.504495219933 0.6052650636701848 
elnevezesu 	 27591.465157163584 0.35659047025601437 
tenyallast 	 15603.11385189185 0.6052650636701848 
amely 	 2959.9873439801836 0.9292951755435027 
kulonbozo 	 16132.938986355199 0.35659047025601437 
biralatok 	 31206.2277037837 0.35659047025601437 
targya 	 22813.008990439866 0.35659047025601437 
teszi 	 7107.627129000835 0.6052650636701848 
oly 	 5377.6463287850665 0.7885735851927052 
modon 	 4323.980256912001 0.7885735851927052 
elobbi 	 22813.008990439866 0.35659047025601437 
szovegreszt 	 31206.2277037837 0.35659047025601437 
iktatja 	 31206.2277037837 0.35659047025601437 
korebe 	 25476.964618379505 0.35659047025601437 
btk 	 25476.964618379505 0.35659047025601437 
cikkelyeben 	 27591.465157163584 0.35659047025601437 
meghatarozott 	 21058.30627646024 0.35659047025601437 
megkulonboztetes 	 23976.70261054347 0.35659047025601437 
tenyallasa 	 31206.2277037837 0.35659047025601437 
helyett 	 4272.085855970139 0.7885735851927052 
valasztekosabb 	 31206.2277037837 0.35659047025601437 
apartheid 	 6787.313354641117 0.7885735851927052 
cimmel 	 16431.02011453053 0.35659047025601437 
hosszu 	 15329.043191056046 0.35659047025601437 
iktat 	 31206.2277037837 0.35659047025601437 
reszben 	 18247.439525139278 0.35659047025601437 
megismetelve 	 31206.2277037837 0.35659047025601437 
azzal 	 4221.695854372135 0.7885735851927052 
kulonbseggel 	 25476.964618379505 0.35659047025601437 
hgoy 	 27591.465157163584 0.35659047025601437 
valamely 	 10180.970031961677 0.6052650636701848 
etnikai 	 17443.543729840127 0.35659047025601437 
teljes 	 2110.8479271860674 1.1311497596907927 
reszleges 	 25476.964618379505 0.35659047025601437 
kiirtasa 	 27591.465157163584 0.35659047025601437 
celjabol 	 6787.313354641117 0.7885735851927052 
hanem 	 3989.5737835265063 0.7885735851927052 
emberek 	 3411.4449876010594 0.9292951755435027 
csoportja 	 10529.15313823012 0.6052650636701848 
altal 	 3025.188429804398 0.9292951755435027 
masik 	 4323.980256912001 0.7885735851927052 
feletti 	 23976.70261054347 0.35659047025601437 
uralom 	 10529.15313823012 0.6052650636701848 
megszerzese 	 25476.964618379505 0.35659047025601437 
fenntartasa 	 11988.351305271735 0.6052650636701848 
ileetoleg 	 31206.2277037837 0.35659047025601437 
rendszeres 	 20361.940063923354 0.35659047025601437 
elnyomasa 	 31206.2277037837 0.35659047025601437 
kovetheto 	 25476.964618379505 0.35659047025601437 
utalas 	 27591.465157163584 0.35659047025601437 
tortenik 	 17443.543729840127 0.35659047025601437 
nemzetkozi 	 3166.2718907791013 0.9292951755435027 
egyezmenyekre 	 27591.465157163584 0.35659047025601437 
azokban 	 22813.008990439866 0.35659047025601437 
tilalmazott 	 31206.2277037837 0.35659047025601437 
magatartasokra 	 31206.2277037837 0.35659047025601437 
egyezmenyek 	 31206.2277037837 0.35659047025601437 
idezese 	 31206.2277037837 0.35659047025601437 
nelkul 	 2420.1507438435183 1.040726235692997 
korabbi 	 4609.593727740003 0.7885735851927052 
buntetesi 	 25476.964618379505 0.35659047025601437 
tetelehez 	 31206.2277037837 0.35659047025601437 
keepest 	 31206.2277037837 0.35659047025601437 
szabadsagvesztes 	 31206.2277037837 0.35659047025601437 
mar 	 819.4056259214261 1.5046745797483723 
szabadsagvesztessel 	 27591.465157163584 0.35659047025601437 
buntetheto 	 27591.465157163584 0.35659047025601437 
leglenyegesebb 	 25476.964618379505 0.35659047025601437 
valtozas 	 11988.351305271735 0.6052650636701848 
kozosseg 	 9123.719762569639 0.6052650636701848 
izgatas 	 11406.504495219933 0.6052650636701848 
tenyallasaban 	 31206.2277037837 0.35659047025601437 
mutatkozik 	 22813.008990439866 0.35659047025601437 
azert 	 11968.72135057952 0.35659047025601437 
mert 	 1952.3801074059888 1.1311497596907927 
gyuloletre 	 27591.465157163584 0.35659047025601437 
uszitast 	 31206.2277037837 0.35659047025601437 
keltesere 	 13795.732578581792 0.6052650636701848 
alkalmas 	 4561.8598812848195 0.9292951755435027 
egyeb 	 14632.676978519163 0.35659047025601437 
cselekmeny 	 25476.964618379505 0.35659047025601437 
fordulattal 	 31206.2277037837 0.35659047025601437 
biztosan 	 19198.24644381975 0.35659047025601437 
gondot 	 21862.20207175939 0.35659047025601437 
okozva 	 27591.465157163584 0.35659047025601437 
biroknak 	 31206.2277037837 0.35659047025601437 
ugyeszeknek 	 31206.2277037837 0.35659047025601437 
utolso 	 7107.627129000835 0.6052650636701848 
sorban 	 27591.465157163584 0.35659047025601437 
nyilvanossaag 	 31206.2277037837 0.35659047025601437 
megnyilatkozoknak 	 31206.2277037837 0.35659047025601437 
ezzel 	 3093.822697336017 0.9292951755435027 
fogalommal 	 31206.2277037837 0.35659047025601437 
rendorsegrol 	 27591.465157163584 0.35659047025601437 
nemzetbiztonsagi 	 10529.15313823012 0.6052650636701848 
szolgalatrol 	 27591.465157163584 0.35659047025601437 
szolo 	 4432.661477464553 0.7885735851927052 
torvenyek 	 10180.970031961677 0.6052650636701848 
hataskori 	 31206.2277037837 0.35659047025601437 
rendelkezeseit 	 25476.964618379505 0.35659047025601437 
hivatal 	 7925.489213715356 0.6052650636701848 
illetve 	 4323.980256912001 0.7885735851927052 
katonai 	 1981.372303428839 1.2689676114611166 
biztonsagi 	 19198.24644381975 0.35659047025601437 
hataskorebe 	 27591.465157163584 0.35659047025601437 
utalva 	 23976.70261054347 0.35659047025601437 
emlitett 	 14854.625367713183 0.35659047025601437 
buncselekmenyeket 	 23976.70261054347 0.35659047025601437 
kinek 	 8915.008402310892 0.6052650636701848 
hasznal 	 25476.964618379505 0.35659047025601437 
folytatjuk 	 11406.504495219933 0.6052650636701848 
tulszorul 	 15603.11385189185 0.6052650636701848 
realberemeles 	 31206.2277037837 0.35659047025601437 
nepszabadsag 	 6332.543781558203 0.6052650636701848 
szombat 	 21862.20207175939 0.35659047025601437 
csonka 	 25476.964618379505 0.35659047025601437 
gabor 	 13828.78118322001 0.35659047025601437 
nancy 	 23976.70261054347 0.35659047025601437 
franciaorszag 	 20361.940063923354 0.35659047025601437 
zarojeles 	 25476.964618379505 0.35659047025601437 
kommentarjaival 	 31206.2277037837 0.35659047025601437 
hir 	 4457.504201155446 0.9292951755435027 
margojara 	 31206.2277037837 0.35659047025601437 
eszrevetelek 	 27591.465157163584 0.35659047025601437 
zarojelben 	 12738.482309189752 0.6052650636701848 
mindjart 	 11406.504495219933 0.6052650636701848 
kerdessel 	 22813.008990439866 0.35659047025601437 
kezdenem 	 31206.2277037837 0.35659047025601437 
tudja 	 1899.7120617705227 1.205994671105175 
jelent 	 6914.390591610005 0.6052650636701848 
eleg 	 7316.338489259581 0.6052650636701848 
ertemetlenul 	 31206.2277037837 0.35659047025601437 
hangzik 	 10180.970031961677 0.6052650636701848 
kello 	 21058.30627646024 0.35659047025601437 
bemelegitest 	 31206.2277037837 0.35659047025601437 
cikk 	 15583.483897199636 0.35659047025601437 
olvasasahoz 	 27591.465157163584 0.35659047025601437 
kapaszkodjunk 	 31206.2277037837 0.35659047025601437 
ket 	 2367.989875184147 1.040726235692997 
szazaleknal 	 12738.482309189752 0.6052650636701848 
tobb 	 2928.5701611089835 0.9292951755435027 
csokkenes 	 11988.351305271735 0.6052650636701848 
vilagos 	 18701.203856140197 0.35659047025601437 
ahogy 	 3504.6096118927803 0.9292951755435027 
mennyivel 	 27591.465157163584 0.35659047025601437 
tarthato 	 10180.970031961677 0.6052650636701848 
kozalkalmazotti 	 3448.933144645448 1.2689676114611166 
bermegallapodasban 	 13795.732578581792 0.6052650636701848 
rogzitett 	 9873.850766487658 0.6052650636701848 
atlagosan 	 9599.123221909875 0.6052650636701848 
szazalekos 	 1496.5537064906175 1.3226857285400573 
beremeles 	 7287.4006905864635 0.7885735851927052 
kozalkalmazottakkal 	 31206.2277037837 0.35659047025601437 
kotott 	 5582.392505767746 0.7885735851927052 
haromeves 	 11988.351305271735 0.6052650636701848 
megallapodasban 	 10931.101035879696 0.6052650636701848 
szereplo 	 21058.30627646024 0.35659047025601437 
ketszazalekos 	 15603.11385189185 0.6052650636701848 
realbercsokkenes 	 3639.566374054215 1.205994671105175 
sem 	 689.0753320256431 1.5734421590427374 
ertesult 	 21862.20207175939 0.35659047025601437 
lapunk 	 21058.30627646024 0.35659047025601437 
kormanyzati 	 3832.2607977640114 0.9292951755435027 
korokbol 	 27591.465157163584 0.35659047025601437 
tudni 	 8215.510057265265 0.6052650636701848 
berek 	 3291.283588829219 1.1311497596907927 
iden 	 7107.627129000835 0.6052650636701848 
mindossze 	 2791.196252883873 1.1311497596907927 
szazalekkal 	 2438.77949641986 1.1311497596907927 
novekedhetnek 	 15603.11385189185 0.6052650636701848 
realber 	 4795.340522108694 1.040726235692997 
pedig 	 836.7343317454238 1.5046745797483723 
legalabb 	 3204.0643919776044 0.9292951755435027 
csokken 	 7019.435425486747 0.7885735851927052 
megtudta 	 27591.465157163584 0.35659047025601437 
azt 	 772.7712733627847 1.5299351047048946 
belugyminiszterium 	 15603.11385189185 0.6052650636701848 
kotelezte 	 25476.964618379505 0.35659047025601437 
magat 	 6332.543781558203 0.6052650636701848 
kerte 	 9350.601928070098 0.6052650636701848 
onkormanyzatokat 	 13795.732578581792 0.6052650636701848 
letszamleepitesbol 	 15603.11385189185 0.6052650636701848 
szarmazo 	 6399.4154812732495 0.7885735851927052 
megtakaritasokat 	 15603.11385189185 0.6052650636701848 
beremelesre 	 31206.2277037837 0.35659047025601437 
forditsak 	 13795.732578581792 0.6052650636701848 
kedves 	 18701.203856140197 0.35659047025601437 
kiszivarogtatas 	 31206.2277037837 0.35659047025601437 
korok 	 19747.701532975316 0.35659047025601437 
ertesitettek 	 31206.2277037837 0.35659047025601437 
nepszabadsagot 	 31206.2277037837 0.35659047025601437 
ugyanmar 	 31206.2277037837 0.35659047025601437 
keszitse 	 31206.2277037837 0.35659047025601437 
talajt 	 27591.465157163584 0.35659047025601437 
szandekukban 	 31206.2277037837 0.35659047025601437 
betartani 	 25476.964618379505 0.35659047025601437 
altaluk 	 19198.24644381975 0.35659047025601437 
alairt 	 18701.203856140197 0.35659047025601437 
megallapodast 	 19198.24644381975 0.35659047025601437 
termeszetesen 	 14854.625367713183 0.35659047025601437 
jatszanak 	 23976.70261054347 0.35659047025601437 
kicsit 	 18701.203856140197 0.35659047025601437 
szamokkal 	 6897.866289290896 0.9292951755435027 
jatek 	 11988.351305271735 0.6052650636701848 
egyszeru 	 17443.543729840127 0.35659047025601437 
kozoljunk 	 31206.2277037837 0.35659047025601437 
sor 	 7427.312683856591 0.6052650636701848 
valosagos 	 6582.567177658438 0.7885735851927052 
adatot 	 27591.465157163584 0.35659047025601437 
