term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 374.1796765784651 1.60403385908868 
played 	 1175.6647466921436 1.4595506950434798 
war 	 1385.3840640559201 1.149049258488124 
protracted 	 5014.538603215866 1.149049258488124 
mobilization 	 3852.8239285973973 1.149049258488124 
seeking 	 2192.7446976872006 1.149049258488124 
analyze 	 3005.102364610831 1.149049258488124 
weaknesses 	 2640.3058208967564 1.149049258488124 
strengths 	 2803.008560998279 1.149049258488124 
system 	 451.9591694422308 1.4595506950434798 
question 	 1641.2938863798104 1.149049258488124 
madness 	 3665.8296325960896 1.149049258488124 
zhores 	 5014.538603215866 1.149049258488124 
roy 	 3383.8658983075134 1.149049258488124 
medvedev 	 4433.681265906632 1.149049258488124 
book 	 1352.9413028485017 1.149049258488124 
review 	 1130.6357110794308 1.149049258488124 
authors 	 2691.109253978929 1.149049258488124 
accounts 	 2547.0987386743886 1.149049258488124 
imprisonment 	 2803.008560998279 1.149049258488124 
abuse 	 2136.857325857313 1.149049258488124 
psychiatric 	 3084.9722952868556 1.149049258488124 
commitment 	 2351.329493384287 1.149049258488124 
regard 	 1966.2414013651544 1.149049258488124 
eastern 	 470.5928657736008 1.6875609854592821 
europe 	 859.8343614964402 1.4595506950434798 
look 	 1342.4002833591528 1.149049258488124 
european 	 1583.4778600737452 1.149049258488124 
nations 	 555.5378059222612 1.6875609854592821 
ussr 	 1028.3240984289516 1.60403385908868 
maintains 	 3084.9722952868556 1.149049258488124 
control 	 1180.9308032300307 1.149049258488124 
threats 	 2745.1925346922135 1.149049258488124 
dominance 	 3005.102364610831 1.149049258488124 
moslems 	 2507.269301607933 1.4595506950434798 
union 	 98.10164406491442 1.9115239869974412 
continuing 	 2252.6273095042375 1.149049258488124 
influence 	 721.2064331276216 1.4595506950434798 
islam 	 1127.9552994358376 1.60403385908868 
muslim 	 3513.044168002755 1.149049258488124 
territories 	 3084.9722952868556 1.149049258488124 
communism 	 457.5320891153689 1.7802650272484153 
continuity 	 1832.9148162980448 1.4595506950434798 
change 	 1342.4002833591528 1.149049258488124 
tsarist 	 5014.538603215866 1.149049258488124 
changed 	 2351.329493384287 1.149049258488124 
concept 	 1687.4339796591876 1.149049258488124 
appearance 	 3005.102364610831 1.149049258488124 
tsarism 	 4433.681265906632 1.149049258488124 
cuba 	 1432.5555208315488 1.4595506950434798 
systems 	 1321.7078740084216 1.149049258488124 
compared 	 1770.4721560750531 1.149049258488124 
looks 	 1454.2995903785027 1.149049258488124 
similarities 	 2252.6273095042375 1.149049258488124 
differences 	 1671.7699721950037 1.149049258488124 
ideologies 	 3383.8658983075134 1.149049258488124 
cultures 	 2547.0987386743886 1.149049258488124 
bureaucracies 	 4093.9015053119897 1.149049258488124 
parties 	 1843.3876899923628 1.149049258488124 
politics 	 590.157385358351 1.60403385908868 
eugene 	 3383.8658983075134 1.149049258488124 
zamiatin 	 5014.538603215866 1.149049258488124 
analyzes 	 338.2353257121254 1.6875609854592821 
novel 	 2504.114957977621 1.149049258488124 
depicts 	 2745.1925346922135 1.149049258488124 
futuristic 	 4433.681265906632 1.149049258488124 
society 	 636.0537998916622 1.4595506950434798 
karl 	 3084.9722952868556 1.149049258488124 
marx 	 1372.5962673461067 1.4595506950434798 
visits 	 3173.264407408114 1.149049258488124 
gorbachev 	 1284.274642865799 1.60403385908868 
hypothetical 	 2691.109253978929 1.149049258488124 
account 	 1611.8873603779662 1.149049258488124 
view 	 1374.4296597024784 1.149049258488124 
restructuring 	 3513.044168002755 1.149049258488124 
gorbachev's 	 1477.8937553022104 1.60403385908868 
policies 	 313.92526100772614 1.7419874703160652 
perestroika 	 1671.512867738622 1.60403385908868 
glasnost 	 2507.269301607933 1.4595506950434798 
comparison 	 454.5388688166625 1.60403385908868 
gorbachov 	 5014.538603215866 1.149049258488124 
method 	 1806.1371129580039 1.149049258488124 
traditional 	 1770.4721560750531 1.149049258488124 
methods 	 1396.4835640724375 1.149049258488124 
economic 	 156.63266567254152 1.830544353965821 
implications 	 627.457154364801 1.60403385908868 
introduction 	 1719.6687229928805 1.149049258488124 
concepts 	 2059.4484835875223 1.149049258488124 
urgent 	 3271.9665912881633 1.149049258488124 
necessity 	 2803.008560998279 1.149049258488124 
development 	 487.5713256194223 1.4595506950434798 
socialist 	 2691.109253978929 1.149049258488124 
changing 	 1719.6687229928805 1.149049258488124 
reorganization 	 3665.8296325960896 1.149049258488124 
reform 	 567.7987890148764 1.60403385908868 
expansion 	 1988.5893924200054 1.149049258488124 
reforms 	 1212.1225136507985 1.4595506950434798 
mikhail 	 2932.1868306935216 1.149049258488124 
initiated 	 2803.008560998279 1.149049258488124 
bloc 	 2932.1868306935216 1.149049258488124 
allowing 	 2463.228800403637 1.149049258488124 
pursue 	 3005.102364610831 1.149049258488124 
coup 	 1832.9148162980448 1.4595506950434798 
failure 	 921.6938449961814 1.4595506950434798 
maintain 	 2110.2519166696948 1.149049258488124 
center 	 1301.5141257851687 1.149049258488124 
collapse 	 934.3361869994262 1.60403385908868 
attempts 	 876.5965966995802 1.4595506950434798 
placate 	 5014.538603215866 1.149049258488124 
left 	 1824.5554367883376 1.149049258488124 
factions 	 3383.8658983075134 1.149049258488124 
ultimate 	 2386.994450267238 1.149049258488124 
centrist 	 4433.681265906632 1.149049258488124 
communication 	 2059.4484835875223 1.149049258488124 
advancement 	 3383.8658983075134 1.149049258488124 
culminating 	 3271.9665912881633 1.149049258488124 
soviets 	 3665.8296325960896 1.149049258488124 
nicaragua 	 1756.5220840013776 1.4595506950434798 
united 	 577.7029936789226 1.4595506950434798 
sandinista 	 5014.538603215866 1.149049258488124 
revolution 	 1923.2576206683868 1.149049258488124 
detente 	 1756.5220840013776 1.4595506950434798 
vietnam 	 1231.6144002018184 1.4595506950434798 
observes 	 433.83804192838954 1.60403385908868 
facilitating 	 3513.044168002755 1.149049258488124 
china's 	 3383.8658983075134 1.149049258488124 
maneuver 	 3852.8239285973973 1.149049258488124 
concerned 	 2011.5497327896453 1.149049258488124 
heavily 	 3084.9722952868556 1.149049258488124 
dependent 	 2504.114957977621 1.149049258488124 
aid 	 1882.3714630944032 1.149049258488124 
undercut 	 4433.681265906632 1.149049258488124 
support 	 1163.8281688030793 1.149049258488124 
resulted 	 2547.0987386743886 1.149049258488124 
improvement 	 2386.994450267238 1.149049258488124 
breakup 	 2216.840632953316 1.4595506950434798 
constituent 	 4433.681265906632 1.149049258488124 
republics 	 1691.9329491537567 1.4595506950434798 
macroeconomic 	 3513.044168002755 1.149049258488124 
cities 	 2504.114957977621 1.149049258488124 
moscow 	 2192.7446976872006 1.149049258488124 
petersburg 	 3665.8296325960896 1.149049258488124 
vladivostok 	 4433.681265906632 1.149049258488124 
nakhodka 	 5014.538603215866 1.149049258488124 
looking 	 1882.3714630944032 1.149049258488124 
free 	 1060.4365490705763 1.149049258488124 
trade 	 894.0574564914183 1.4595506950434798 
zones 	 3665.8296325960896 1.149049258488124 
investment 	 2035.156927687737 1.149049258488124 
technology 	 1569.6263050386308 1.149049258488124 
transfer 	 2136.857325857313 1.149049258488124 
market 	 1583.4778600737452 1.149049258488124 
economy 	 1687.4339796591876 1.149049258488124 
afn 	 173.745746850491 1.8086524701952322 
emerged 	 3005.102364610831 1.149049258488124 
months 	 1824.5554367883376 1.149049258488124 
continues 	 2745.1925346922135 1.149049258488124 
leaving 	 2640.3058208967564 1.149049258488124 
chaos 	 3383.8658983075134 1.149049258488124 
wake 	 1171.0147226675851 1.60403385908868 
potential 	 573.2229076642934 1.60403385908868 
consequences 	 2059.4484835875223 1.149049258488124 
dismantling 	 3852.8239285973973 1.149049258488124 
sovereignties 	 5014.538603215866 1.149049258488124 
formed 	 2386.994450267238 1.149049258488124 
commonwealth 	 3513.044168002755 1.149049258488124 
independent 	 1583.4778600737452 1.149049258488124 
distinct 	 2865.1110416630977 1.149049258488124 
separate 	 2164.335197382979 1.149049258488124 
matters 	 2865.1110416630977 1.149049258488124 
culture 	 1641.2938863798104 1.149049258488124 
compares 	 1824.5554367883376 1.149049258488124 
contrasts 	 2164.335197382979 1.149049258488124 
leaders 	 868.1316623335396 1.4595506950434798 
believers 	 5014.538603215866 1.149049258488124 
basic 	 1736.2633246670791 1.149049258488124 
tenets 	 3383.8658983075134 1.149049258488124 
marxist 	 3084.9722952868556 1.149049258488124 
leninist 	 5014.538603215866 1.149049258488124 
doctrine 	 2463.228800403637 1.149049258488124 
brought 	 2192.7446976872006 1.149049258488124 
unique 	 2084.465266706955 1.149049258488124 
ideological 	 2803.008560998279 1.149049258488124 
perspective 	 1843.3876899923628 1.149049258488124 
administrations 	 3383.8658983075134 1.149049258488124 
historical 	 1396.4835640724375 1.149049258488124 
patterns 	 1988.5893924200054 1.149049258488124 
affected 	 2110.2519166696948 1.149049258488124 
situation 	 813.2308203852563 1.4595506950434798 
ukraine 	 2691.109253978929 1.149049258488124 
assessment 	 1096.3723488436003 1.4595506950434798 
harmony 	 3271.9665912881633 1.149049258488124 
cooperation 	 1345.5546269894644 1.4595506950434798 
latvia 	 1127.9552994358376 1.60403385908868 
latvian 	 886.7362531813263 1.7419874703160652 
dissolution 	 1691.9329491537567 1.4595506950434798 
profiles 	 3513.044168002755 1.149049258488124 
process 	 1311.5501738823166 1.149049258488124 
achieved 	 3005.102364610831 1.149049258488124 
current 	 590.4654016150154 1.4595506950434798 
relationship 	 617.2191683773726 1.4595506950434798 
mutual 	 2504.114957977621 1.149049258488124 
concern 	 1882.3714630944032 1.149049258488124 
centers 	 2504.114957977621 1.149049258488124 
related 	 1331.9902116003618 1.149049258488124 
issues 	 1163.8281688030793 1.149049258488124 
sever 	 5014.538603215866 1.149049258488124 
ties 	 2865.1110416630977 1.149049258488124 
emergence 	 2691.109253978929 1.149049258488124 
ethnic 	 1923.2576206683868 1.149049258488124 
nationalism 	 2745.1925346922135 1.149049258488124 
entire 	 2252.6273095042375 1.149049258488124 
geopolitical 	 3852.8239285973973 1.149049258488124 
region 	 1923.2576206683868 1.149049258488124 
recognition 	 2424.245027301597 1.149049258488124 
democratic 	 1753.1931933991605 1.149049258488124 
movement 	 1396.4835640724375 1.149049258488124 
popov 	 5014.538603215866 1.149049258488124 
sobchak 	 5014.538603215866 1.149049258488124 
opponents 	 3665.8296325960896 1.149049258488124 
yeltsin's 	 2504.114957977621 1.149049258488124 
programs 	 1363.6166064499876 1.149049258488124 
fear 	 2164.335197382979 1.149049258488124 
adopt 	 3271.9665912881633 1.149049258488124 
form 	 1291.5968502769804 1.149049258488124 
democracy 	 1862.6529062646603 1.149049258488124 
lead 	 2059.4484835875223 1.149049258488124 
severe 	 2592.4070700988796 1.149049258488124 
contradictions 	 4433.681265906632 1.149049258488124 
especially 	 1454.2995903785027 1.149049258488124 
concerning 	 1641.2938863798104 1.149049258488124 
essay 	 2317.1206619763134 1.149049258488124 
sees 	 2691.109253978929 1.149049258488124 
accelarating 	 5014.538603215866 1.149049258488124 
destruction 	 2640.3058208967564 1.149049258488124 
warsaw 	 3173.264407408114 1.149049258488124 
pact 	 3383.8658983075134 1.149049258488124 
structures 	 2110.2519166696948 1.149049258488124 
exerted 	 3513.044168002755 1.149049258488124 
power 	 1207.2575756736026 1.149049258488124 
nagorno 	 2216.840632953316 1.4595506950434798 
karabakh 	 2216.840632953316 1.4595506950434798 
armenian 	 2216.840632953316 1.4595506950434798 
international 	 1130.6357110794308 1.149049258488124 
entanglements 	 5014.538603215866 1.149049258488124 
reported 	 1719.6687229928805 1.149049258488124 
conflicts 	 2284.2537043538637 1.149049258488124 
ongoing 	 2691.109253978929 1.149049258488124 
enclave 	 5014.538603215866 1.149049258488124 
mountainous 	 3513.044168002755 1.149049258488124 
regions 	 2192.7446976872006 1.149049258488124 
azerbaijan 	 4433.681265906632 1.149049258488124 
newly 	 2504.114957977621 1.149049258488124 
liberated 	 4433.681265906632 1.149049258488124 
summary 	 1719.6687229928805 1.149049258488124 
gorshkov 	 5014.538603215866 1.149049258488124 
articles 	 994.2946962100027 1.4595506950434798 
reviews 	 1788.1149129828366 1.149049258488124 
appearing 	 3852.8239285973973 1.149049258488124 
naval 	 1691.9329491537567 1.4595506950434798 
institute 	 1719.6687229928805 1.149049258488124 
proceedings 	 2803.008560998279 1.149049258488124 
forces 	 1788.1149129828366 1.149049258488124 
strength 	 2691.109253978929 1.149049258488124 
combat 	 3084.9722952868556 1.149049258488124 
readiness 	 4093.9015053119897 1.149049258488124 
khrushchev's 	 4433.681265906632 1.149049258488124 
agricultural 	 1231.6144002018184 1.4595506950434798 
revive 	 5014.538603215866 1.149049258488124 
prosperity 	 3513.044168002755 1.149049258488124 
describes 	 1687.4339796591876 1.149049258488124 
detail 	 2547.0987386743886 1.149049258488124 
status 	 1385.3840640559201 1.149049258488124 
american 	 929.1232463733006 1.149049258488124 
provides 	 1491.006188166236 1.149049258488124 
insight 	 2865.1110416630977 1.149049258488124 
tis 	 4433.681265906632 1.149049258488124 
focuses 	 1671.7699721950037 1.149049258488124 
primarily 	 2164.335197382979 1.149049258488124 
top 	 782.7592691407535 1.149049258488124 
experienced 	 1016.7048879136385 1.149049258488124 
microsoft 	 541.5945389539216 1.4595506950434798 
internet 	 867.4778150789605 1.149049258488124 
explorer 	 1122.5390297353954 1.149049258488124 
msie30 	 1122.5390297353954 1.149049258488124 
http 	 367.67990474199223 1.149049258488124 
www 	 364.4128440736714 1.149049258488124 
com 	 134.82807425979476 1.60403385908868 
htm 	 549.7783737701967 1.149049258488124 
start 	 903.9183388844616 1.149049258488124 
send 	 885.500015054128 1.149049258488124 
comments 	 316.1790806837421 1.60403385908868 
mailto 	 608.7574814565846 1.149049258488124 
updated 	 897.7338089690539 1.149049258488124 
copyright 	 653.580999445511 1.149049258488124 
asm 	 1122.5390297353954 1.149049258488124 
communications 	 897.7338089690539 1.149049258488124 
rights 	 772.0839655392674 1.149049258488124 
reserved 	 929.1232463733006 1.149049258488124 
