term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 576.935858554245 1.6300181519049952 
anemzeti 	 8342.328092670594 0.633650936942401 
szovetseg 	 4633.46575867308 0.8204989269569717 
hirszolgalata 	 17075.26459878805 0.3764618137174797 
egyeb 	 13692.706357655516 0.3764618137174797 
hirszerkesztok 	 17964.993795942548 0.3764618137174797 
alapjan 	 2023.1086916328443 1.1636223919322044 
szent 	 11992.969689626623 0.3764618137174797 
hirek 	 12138.652149797064 0.3764618137174797 
sorok 	 12443.751491865974 0.3764618137174797 
kozt 	 13117.925143652363 0.3764618137174797 
olvaso 	 12443.751491865974 0.3764618137174797 
szabad 	 3733.2924378924936 0.8204989269569717 
velemenyei 	 17964.993795942548 0.3764618137174797 
nsz 	 950.1498531577612 1.528999900323099 
nepszabadsag 	 11851.510509685151 0.3764618137174797 
hirlap 	 3997.656563208874 0.8204989269569717 
nszv 	 2660.4195888417316 1.0738112255020307 
nepszava 	 12603.76582724217 0.3764618137174797 
esti 	 6651.048972104329 0.633650936942401 
vilaggazdasag 	 13493.49502439667 0.3764618137174797 
kulfold 	 12940.451040098495 0.3764618137174797 
keleteuropa 	 25819.050808620956 0.3764618137174797 
nato 	 943.6190180534013 1.4712532000021834 
budapest 	 4147.917163955325 0.8204989269569717 
varso 	 29201.60904975349 0.3764618137174797 
osszehangolja 	 29201.60904975349 0.3764618137174797 
lepeseit 	 25819.050808620956 0.3764618137174797 
europai 	 1103.5138317997332 1.4367230759613834 
uniohoz 	 22436.492567488425 0.3764618137174797 
valocsatlakozas 	 29201.60904975349 0.3764618137174797 
teren 	 4705.773959121636 0.8204989269569717 
allapodott 	 23840.381081053114 0.3764618137174797 
meg 	 405.99190046409825 1.7245440786204456 
tegnapi 	 7058.660938682454 0.633650936942401 
targyalasain 	 29201.60904975349 0.3764618137174797 
alengyel 	 29201.60904975349 0.3764618137174797 
kormanyfo 	 13302.097944208657 0.3764618137174797 
horn 	 923.2814470197058 1.4712532000021834 
gyula 	 2862.5471475721815 0.9623916792527609 
wlodzimierz 	 25819.050808620956 0.3764618137174797 
cimoszewic 	 29201.60904975349 0.3764618137174797 
bovitest 	 25819.050808620956 0.3764618137174797 
illetoen 	 8982.496897971274 0.633650936942401 
egyetertett 	 21347.552037075082 0.3764618137174797 
abban 	 2928.509157521918 0.9623916792527609 
hogy 	 150.16138784288566 1.8884367491430603 
moszkva 	 19705.567522363563 0.3764618137174797 
nem 	 176.80292439565568 1.869930532850033 
gyakorolhatvetojogot 	 29201.60904975349 0.3764618137174797 
mint 	 730.7854208353768 1.5533880986328654 
miniszterelnok 	 4256.401799806499 0.8204989269569717 
hangsulyozta 	 4705.773959121636 0.8204989269569717 
figyelembe 	 15096.594871220206 0.3764618137174797 
kell 	 913.4817760442211 1.4712532000021834 
venni 	 3996.581017093676 0.9623916792527609 
orosz 	 12443.751491865974 0.3764618137174797 
tenyezot 	 29201.60904975349 0.3764618137174797 
fotitkarajavier 	 29201.60904975349 0.3764618137174797 
solana 	 19053.93432635589 0.3764618137174797 
tegnap 	 2623.5850287304725 1.0738112255020307 
allast 	 4171.164046335297 0.9623916792527609 
foglalt 	 9852.783761181781 0.633650936942401 
kozep 	 2698.699004879334 1.0738112255020307 
kelet 	 13692.706357655516 0.3764618137174797 
europaiallamoknak 	 29201.60904975349 0.3764618137174797 
atlanti 	 17499.880118497444 0.3764618137174797 
szovetsegbe 	 29201.60904975349 0.3764618137174797 
valo 	 2264.6856433281628 1.0738112255020307 
felvetele 	 23840.381081053114 0.3764618137174797 
mellett 	 1499.121211203328 1.2994793173271624 
kijelentette 	 3279.4812859130907 0.9623916792527609 
nak 	 6470.225520049247 0.633650936942401 
zarva 	 25819.050808620956 0.3764618137174797 
tartania 	 25819.050808620956 0.3764618137174797 
ajtajat 	 29201.60904975349 0.3764618137174797 
olyan 	 1565.9687589329503 1.2375555148889112 
csatlakoznivagyo 	 29201.60904975349 0.3764618137174797 
orszagok 	 14344.339553663185 0.3764618137174797 
elott 	 1846.5628940394115 1.1636223919322044 
lengyel 	 8537.632299394025 0.633650936942401 
vagy 	 1826.9635520884422 1.1636223919322044 
csehorszag 	 18479.15311235274 0.3764618137174797 
bovitese 	 22436.492567488425 0.3764618137174797 
valojaban 	 5125.175976919718 0.8204989269569717 
stabilitas 	 23840.381081053114 0.3764618137174797 
biztonsag 	 19705.567522363563 0.3764618137174797 
keletre 	 12909.525404310478 0.633650936942401 
tortenokiterjeszteset 	 29201.60904975349 0.3764618137174797 
jelenti 	 4434.032648069553 0.8204989269569717 
mondta 	 2962.877627421288 0.9623916792527609 
kovacs 	 4564.2354525518385 0.8204989269569717 
laszlo 	 12138.652149797064 0.3764618137174797 
kulugyminiszterszombaton 	 29201.60904975349 0.3764618137174797 
friedrich 	 23840.381081053114 0.3764618137174797 
ebert 	 29201.60904975349 0.3764618137174797 
altal 	 3774.476072213605 0.8204989269569717 
szervezett 	 17075.26459878805 0.3764618137174797 
budapestitanacskozason 	 29201.60904975349 0.3764618137174797 
arrol 	 1447.5412045062092 1.2994793173271624 
szolt 	 14582.435554810014 0.3764618137174797 
erdekeltek 	 22436.492567488425 0.3764618137174797 
vagyunk 	 6651.048972104329 0.633650936942401 
szomszedainknato 	 29201.60904975349 0.3764618137174797 
csatlakozasaban 	 29201.60904975349 0.3764618137174797 
amerikai 	 5996.484844813312 0.633650936942401 
kongresszus 	 19705.567522363563 0.3764618137174797 
koltsegvetesibizottsaganak 	 29201.60904975349 0.3764618137174797 
legujabb 	 14832.74683142126 0.3764618137174797 
tanulmanya 	 21347.552037075082 0.3764618137174797 
szerint 	 365.3927104176884 1.7486275695362605 
minosegtol 	 29201.60904975349 0.3764618137174797 
fuggoenminimum 	 29201.60904975349 0.3764618137174797 
milliard 	 1117.165258553711 1.4367230759613834 
maximum 	 13692.706357655516 0.3764618137174797 
dollarba 	 25819.050808620956 0.3764618137174797 
kerulne1996 	 29201.60904975349 0.3764618137174797 
kozott 	 923.2814470197058 1.4712532000021834 
keleti 	 5833.293372832481 0.8204989269569717 
iranyu 	 23840.381081053114 0.3764618137174797 
kibovitesenek 	 25819.050808620956 0.3764618137174797 
elso 	 2830.8570541602035 0.9623916792527609 
fazisa 	 25819.050808620956 0.3764618137174797 
amely 	 791.384097445462 1.528999900323099 
valoszinuleg 	 7291.217777405007 0.633650936942401 
csehorszagra 	 29201.60904975349 0.3764618137174797 
szlovakiara 	 29201.60904975349 0.3764618137174797 
esm 	 29201.60904975349 0.3764618137174797 
terjedne 	 29201.60904975349 0.3764618137174797 
ebbol 	 12940.451040098495 0.3764618137174797 
becsles 	 29201.60904975349 0.3764618137174797 
milliardkozotti 	 29201.60904975349 0.3764618137174797 
osszeg 	 4268.816149697012 0.9623916792527609 
jutna 	 23840.381081053114 0.3764618137174797 
szovetsegesekre 	 29201.60904975349 0.3764618137174797 
milliarddollar 	 25819.050808620956 0.3764618137174797 
belepokre 	 29201.60904975349 0.3764618137174797 
egyesult 	 5125.175976919718 0.8204989269569717 
allamokra 	 29201.60904975349 0.3764618137174797 
natofotitkar 	 29201.60904975349 0.3764618137174797 
tehat 	 2962.877627421288 0.9623916792527609 
szlovakiat 	 20457.82283992058 0.3764618137174797 
javasolja 	 17075.26459878805 0.3764618137174797 
mig 	 1332.5521877362912 1.3521000998255979 
usa 	 3505.946344962235 0.8204989269569717 
felvetelre 	 29201.60904975349 0.3764618137174797 
emliti 	 21347.552037075082 0.3764618137174797 
nyugat 	 2588.090208019699 1.0738112255020307 
szlovakia 	 5223.792028407785 0.8204989269569717 
kerdeseben 	 21347.552037075082 0.3764618137174797 
van 	 715.6327941148907 1.5017943129729279 
megosztva 	 29201.60904975349 0.3764618137174797 
keletnyilvan 	 29201.60904975349 0.3764618137174797 
otvenmilliard 	 29201.60904975349 0.3764618137174797 
dollaros 	 17499.880118497444 0.3764618137174797 
belepodij 	 29201.60904975349 0.3764618137174797 
fog 	 3373.3737560991676 0.9623916792527609 
beleborzadni 	 29201.60904975349 0.3764618137174797 
vilagbank 	 8749.940059248722 0.633650936942401 
ovezet 	 22436.492567488425 0.3764618137174797 
bosznia 	 7946.793693684372 0.8204989269569717 
boszniai 	 6568.522507454521 0.8204989269569717 
ujjaepitesi 	 25819.050808620956 0.3764618137174797 
konferencia 	 6159.71770411758 0.8204989269569717 
kezdodott 	 16323.009281231027 0.3764618137174797 
brusszelben 	 21347.552037075082 0.3764618137174797 
elhangzott 	 15375.527930759154 0.3764618137174797 
ujjaepitesenek 	 29201.60904975349 0.3764618137174797 
tamogatasara 	 21347.552037075082 0.3764618137174797 
legalabb 	 11992.969689626623 0.3764618137174797 
dollart 	 15375.527930759154 0.3764618137174797 
kellene 	 2928.509157521918 0.9623916792527609 
osszegyujteni 	 23840.381081053114 0.3764618137174797 
konferencian 	 22436.492567488425 0.3764618137174797 
vilagbankibecsles 	 29201.60904975349 0.3764618137174797 
ezredforduloig 	 29201.60904975349 0.3764618137174797 
dollar 	 5857.018315043836 0.633650936942401 
segitsegre 	 23840.381081053114 0.3764618137174797 
leszszuksege 	 29201.60904975349 0.3764618137174797 
bosznianak 	 29201.60904975349 0.3764618137174797 
elerte 	 21347.552037075082 0.3764618137174797 
celjat 	 22436.492567488425 0.3764618137174797 
europaiunio 	 25819.050808620956 0.3764618137174797 
egisze 	 29201.60904975349 0.3764618137174797 
alatt 	 1399.984664209685 1.2994793173271624 
megrendezett 	 21347.552037075082 0.3764618137174797 
tobb 	 1217.9757013922947 1.3521000998255979 
mintfelszaz 	 29201.60904975349 0.3764618137174797 
orszag 	 1258.1586907378683 1.3521000998255979 
kozel 	 13692.706357655516 0.3764618137174797 
nemzetkozi 	 11851.510509685151 0.3764618137174797 
szervezet 	 1985.7710394313197 1.2375555148889112 
elkotelezte 	 29201.60904975349 0.3764618137174797 
magat 	 3950.5035032283836 0.8204989269569717 
azidei 	 29201.60904975349 0.3764618137174797 
evre 	 4860.811851603338 0.8204989269569717 
eloiranyzott 	 22436.492567488425 0.3764618137174797 
megajanlasa 	 29201.60904975349 0.3764618137174797 
aboszniai 	 25819.050808620956 0.3764618137174797 
szerbek 	 9239.57655617637 0.633650936942401 
mentek 	 14600.804524876745 0.633650936942401 
brusszelbe 	 25819.050808620956 0.3764618137174797 
mit 	 11199.87731367748 0.3764618137174797 
tetszenekgondolni 	 29201.60904975349 0.3764618137174797 
miert 	 2215.8754728472936 1.0738112255020307 
mert 	 1370.2226640663316 1.2994793173271624 
vilagbankhasonlo 	 29201.60904975349 0.3764618137174797 
csak 	 913.4817760442211 1.4712532000021834 
aggresszivabb 	 29201.60904975349 0.3764618137174797 
modszerekkel 	 21347.552037075082 0.3764618137174797 
kebelezi 	 29201.60904975349 0.3764618137174797 
mostaz 	 29201.60904975349 0.3764618137174797 
teruleteket 	 19705.567522363563 0.3764618137174797 
ahogy 	 6558.962571826181 0.633650936942401 
azt 	 516.521546912805 1.6592511425805039 
tette 	 14832.74683142126 0.3764618137174797 
izrael 	 6819.274279973527 0.8204989269569717 
bekeharca 	 25819.050808620956 0.3764618137174797 
atfogo 	 10228.91141996029 0.633650936942401 
tamadast 	 21347.552037075082 0.3764618137174797 
inditott 	 16684.656185341188 0.3764618137174797 
del 	 7835.688042611679 0.633650936942401 
libanonban 	 25819.050808620956 0.3764618137174797 
hezbollah 	 12909.525404310478 0.633650936942401 
iran 	 14832.74683142126 0.3764618137174797 
barat 	 21347.552037075082 0.3764618137174797 
szelsoseges 	 8161.504640615513 0.633650936942401 
allasai 	 25819.050808620956 0.3764618137174797 
ellen 	 933.3231094731234 1.4712532000021834 
miutan 	 8161.504640615513 0.633650936942401 
annak 	 1826.9635520884422 1.1636223919322044 
tuzersegeraketakkal 	 29201.60904975349 0.3764618137174797 
lotte 	 25819.050808620956 0.3764618137174797 
eszak 	 6159.71770411758 0.8204989269569717 
izraeli 	 19705.567522363563 0.3764618137174797 
kirjat 	 29201.60904975349 0.3764618137174797 
smona 	 29201.60904975349 0.3764618137174797 
varost 	 25819.050808620956 0.3764618137174797 
pereszkormanyfo 	 29201.60904975349 0.3764618137174797 
kozolte 	 12443.751491865974 0.3764618137174797 
enged 	 22436.492567488425 0.3764618137174797 
terroristaknak 	 29201.60904975349 0.3764618137174797 
hezbollahvezere 	 29201.60904975349 0.3764618137174797 
pedig 	 913.4817760442211 1.4712532000021834 
ujabb 	 4201.25527574739 0.8204989269569717 
tamadasokkal 	 29201.60904975349 0.3764618137174797 
fenyegetozott 	 14600.804524876745 0.633650936942401 
hetvegen 	 22436.492567488425 0.3764618137174797 
folytatta 	 20457.82283992058 0.3764618137174797 
tamadasait 	 25819.050808620956 0.3764618137174797 
libanon 	 25819.050808620956 0.3764618137174797 
teruleten 	 14344.339553663185 0.3764618137174797 
mukodo 	 5125.175976919718 0.8204989269569717 
egysegek 	 25819.050808620956 0.3764618137174797 
muzulman 	 25819.050808620956 0.3764618137174797 
izraeltlotte 	 29201.60904975349 0.3764618137174797 
libanonbol 	 23840.381081053114 0.3764618137174797 
menekul 	 23840.381081053114 0.3764618137174797 
lakossag 	 4564.2354525518385 0.8204989269569717 
penzunio 	 29201.60904975349 0.3764618137174797 
anglia 	 11218.246283744213 0.633650936942401 
maris 	 5032.198290406735 0.8204989269569717 
bejelentette 	 14117.321877364908 0.3764618137174797 
nemkivanja 	 29201.60904975349 0.3764618137174797 
fontot 	 29201.60904975349 0.3764618137174797 
felaldozni 	 29201.60904975349 0.3764618137174797 
nemetek 	 20457.82283992058 0.3764618137174797 
tulnyomo 	 22436.492567488425 0.3764618137174797 
tobbsege 	 15375.527930759154 0.3764618137174797 
szintenadaz 	 29201.60904975349 0.3764618137174797 
modon 	 12138.652149797064 0.3764618137174797 
ellenzi 	 9239.57655617637 0.633650936942401 
deutschmark 	 29201.60904975349 0.3764618137174797 
fabatkara 	 29201.60904975349 0.3764618137174797 
felaldozasat 	 29201.60904975349 0.3764618137174797 
ben 	 1533.5376623189106 1.2375555148889112 
eletbe 	 9852.783761181781 0.633650936942401 
lep 	 19053.93432635589 0.3764618137174797 
penzugyi 	 2457.7635688181645 1.0738112255020307 
rendszer 	 3150.9414568105426 0.9623916792527609 
megujitottvaltozata 	 29201.60904975349 0.3764618137174797 
ems 	 25819.050808620956 0.3764618137174797 
european 	 4610.603793054819 0.633650936942401 
monetary 	 17499.880118497444 0.3764618137174797 
system 	 5263.868130973953 0.3764618137174797 
eutagorszagainak 	 29201.60904975349 0.3764618137174797 
donto 	 16684.656185341188 0.3764618137174797 
tobbsegeben 	 22436.492567488425 0.3764618137174797 
kozos 	 4256.401799806499 0.8204989269569717 
penz 	 6746.747512198335 0.633650936942401 
euro 	 22436.492567488425 0.3764618137174797 
valtja 	 25819.050808620956 0.3764618137174797 
fel 	 3693.125788078823 0.8204989269569717 
valutakat 	 29201.60904975349 0.3764618137174797 
errol 	 6384.602699709749 0.633650936942401 
dontottek 	 17964.993795942548 0.3764618137174797 
penzugyminiszterei 	 29201.60904975349 0.3764618137174797 
eskozponti 	 29201.60904975349 0.3764618137174797 
bankjainak 	 29201.60904975349 0.3764618137174797 
elnokei 	 23840.381081053114 0.3764618137174797 
het 	 5032.198290406735 0.8204989269569717 
vegen 	 4497.83167479889 0.8204989269569717 
veronaban 	 29201.60904975349 0.3764618137174797 
tovabbrasem 	 29201.60904975349 0.3764618137174797 
kivan 	 7416.37341571063 0.633650936942401 
reszt 	 4564.2354525518385 0.8204989269569717 
unioban 	 25819.050808620956 0.3764618137174797 
penzugyirendszerben 	 29201.60904975349 0.3764618137174797 
gazdasag 	 4096.272614696942 0.8204989269569717 
inflacio 	 3843.8819826897884 0.9623916792527609 
mihelyst 	 9526.967163177946 0.633650936942401 
bejon 	 25819.050808620956 0.3764618137174797 
energiaar 	 10228.91141996029 0.633650936942401 
emeles 	 9526.967163177946 0.633650936942401 
inflaciobomba 	 29201.60904975349 0.3764618137174797 
robbanni 	 29201.60904975349 0.3764618137174797 
szazalekos 	 2100.627637873695 1.1636223919322044 
januar 	 17964.993795942548 0.3764618137174797 
februar 	 19705.567522363563 0.3764618137174797 
utan 	 923.2814470197058 1.4712532000021834 
marciusban1 	 29201.60904975349 0.3764618137174797 
szazalekkal 	 6846.353178827758 0.633650936942401 
nottek 	 25819.050808620956 0.3764618137174797 
fogyasztoi 	 9239.57655617637 0.633650936942401 
arak 	 17499.880118497444 0.3764618137174797 
merteke 	 17964.993795942548 0.3764618137174797 
marciusahoz 	 29201.60904975349 0.3764618137174797 
viszonyitva 	 29201.60904975349 0.3764618137174797 
szazalek 	 6950.19863800962 0.633650936942401 
volt 	 521.9895863109834 1.6592511425805039 
ksh 	 9239.57655617637 0.633650936942401 
megallapitasaszerint 	 29201.60904975349 0.3764618137174797 
arindex 	 14600.804524876745 0.633650936942401 
novekedeseben 	 29201.60904975349 0.3764618137174797 
tukrozodik 	 25819.050808620956 0.3764618137174797 
hoeleji 	 29201.60904975349 0.3764618137174797 
targyal 	 11218.246283744213 0.633650936942401 
gazdasagi 	 1635.7412271841038 1.2375555148889112 
kabinet 	 15671.376085223357 0.3764618137174797 
azantiinflacios 	 29201.60904975349 0.3764618137174797 
csomagrol 	 25819.050808620956 0.3764618137174797 
sikerul 	 17075.26459878805 0.3764618137174797 
egyezsegre 	 29201.60904975349 0.3764618137174797 
jutni 	 21347.552037075082 0.3764618137174797 
akkorcsutortokon 	 29201.60904975349 0.3764618137174797 
kormany 	 1107.9377364236468 1.3973678234929996 
ele 	 13692.706357655516 0.3764618137174797 
viszik 	 21347.552037075082 0.3764618137174797 
javaslatokat 	 23840.381081053114 0.3764618137174797 
szakertok 	 17075.26459878805 0.3764618137174797 
ugyszamolnak 	 29201.60904975349 0.3764618137174797 
csomag 	 6351.31144211863 0.8204989269569717 
hatasara 	 9852.783761181781 0.633650936942401 
iden 	 13302.097944208657 0.3764618137174797 
eves 	 3279.4812859130907 0.9623916792527609 
atlagban 	 25819.050808620956 0.3764618137174797 
lehet 	 996.525573866423 1.4367230759613834 
decemberre 	 29201.60904975349 0.3764618137174797 
viszont 	 3816.7295300962423 0.8204989269569717 
elerheto 	 10673.776018537541 0.633650936942401 
szint 	 23840.381081053114 0.3764618137174797 
kleptokratak 	 8982.496897971274 0.633650936942401 
egyik 	 2290.037718057745 1.0738112255020307 
rabloja 	 29201.60904975349 0.3764618137174797 
meglogott 	 29201.60904975349 0.3764618137174797 
imf 	 7548.297435610103 0.633650936942401 
kepviselojenek 	 21347.552037075082 0.3764618137174797 
kopits 	 29201.60904975349 0.3764618137174797 
gyorgynek 	 23840.381081053114 0.3764618137174797 
lejart 	 23840.381081053114 0.3764618137174797 
amandatuma 	 29201.60904975349 0.3764618137174797 
vasarnap 	 8537.632299394025 0.633650936942401 
haza 	 7993.162034187352 0.633650936942401 
utazik 	 22436.492567488425 0.3764618137174797 
allamokba 	 29201.60904975349 0.3764618137174797 
avalautaalap 	 29201.60904975349 0.3764618137174797 
tavozo 	 25819.050808620956 0.3764618137174797 
kepviseloje 	 15096.594871220206 0.3764618137174797 
interjut 	 8749.940059248722 0.633650936942401 
adott 	 4046.2173832656886 0.8204989269569717 
nsznak 	 29201.60904975349 0.3764618137174797 
szerinte 	 3423.176589413879 0.9623916792527609 
azelmult 	 23840.381081053114 0.3764618137174797 
harom 	 4046.2173832656886 0.8204989269569717 
evben 	 4705.773959121636 0.8204989269569717 
javult 	 9526.967163177946 0.633650936942401 
allapota 	 23840.381081053114 0.3764618137174797 
foleg 	 7835.688042611679 0.633650936942401 
mult 	 4256.401799806499 0.8204989269569717 
evmarciusatol 	 29201.60904975349 0.3764618137174797 
egyertelmuen 	 8982.496897971274 0.633650936942401 
irany 	 29201.60904975349 0.3764618137174797 
velemenye 	 7548.297435610103 0.633650936942401 
tuzzel 	 29201.60904975349 0.3764618137174797 
jatszanakazok 	 29201.60904975349 0.3764618137174797 
akik 	 2769.844341059117 0.9623916792527609 
mondjak 	 7687.763965379577 0.633650936942401 
mar 	 2146.9527272464748 1.0738112255020307 
megtortent 	 18479.15311235274 0.3764618137174797 
stabilizacio 	 17964.993795942548 0.3764618137174797 
idejeelenkiteni 	 29201.60904975349 0.3764618137174797 
megfelelo 	 6651.048972104329 0.633650936942401 
eltokeltseggel 	 29201.60904975349 0.3764618137174797 
ajovo 	 23840.381081053114 0.3764618137174797 
vegere 	 16323.009281231027 0.3764618137174797 
ala 	 5925.755254842576 0.633650936942401 
szorithato 	 14600.804524876745 0.633650936942401 
vagyis 	 6221.875745932987 0.633650936942401 
lesz 	 5480.8906562653265 0.633650936942401 
mitol 	 21347.552037075082 0.3764618137174797 
lenne 	 1599.9824733824971 1.2375555148889112 
akkor 	 2290.037718057745 1.0738112255020307 
azeltokeltseg' 	 29201.60904975349 0.3764618137174797 
energiaszakemberek 	 29201.60904975349 0.3764618137174797 
hazudik 	 16323.009281231027 0.3764618137174797 
propagandajaval 	 25819.050808620956 0.3764618137174797 
szemben 	 1998.828281604437 1.1636223919322044 
sikertelen 	 22436.492567488425 0.3764618137174797 
azenergiaprivatizacio 	 29201.60904975349 0.3764618137174797 
tavalyi 	 16684.656185341188 0.3764618137174797 
resze 	 12603.76582724217 0.3764618137174797 
ugyanis 	 3034.663037449266 0.9623916792527609 
energiaipari 	 29201.60904975349 0.3764618137174797 
cegekneverteket 	 29201.60904975349 0.3764618137174797 
utolso 	 13302.097944208657 0.3764618137174797 
vagyonbecsles 	 29201.60904975349 0.3764618137174797 
allapitottak 	 23840.381081053114 0.3764618137174797 
hangzott 	 9239.57655617637 0.633650936942401 
energetikai 	 20457.82283992058 0.3764618137174797 
tarsasag 	 5441.003093743676 0.8204989269569717 
oteves 	 25819.050808620956 0.3764618137174797 
evfordulojaalkalmabol 	 29201.60904975349 0.3764618137174797 
tartott 	 4633.46575867308 0.8204989269569717 
penteki 	 10228.91141996029 0.633650936942401 
ulesen 	 6651.048972104329 0.633650936942401 
bokros 	 3645.6088887025035 0.9623916792527609 
tozsdefonok 	 29201.60904975349 0.3764618137174797 
akart 	 22436.492567488425 0.3764618137174797 
lenni 	 5125.175976919718 0.8204989269569717 
elment 	 22436.492567488425 0.3764618137174797 
ennek 	 2769.844341059117 0.9623916792527609 
esze 	 22436.492567488425 0.3764618137174797 
ilyenarcatlansaggal 	 29201.60904975349 0.3764618137174797 
lampavason 	 29201.60904975349 0.3764618137174797 
fogja 	 6470.225520049247 0.633650936942401 
vegezni 	 25819.050808620956 0.3764618137174797 
jarai 	 29201.60904975349 0.3764618137174797 
zsigmondot 	 29201.60904975349 0.3764618137174797 
valasztotta 	 19705.567522363563 0.3764618137174797 
elnokeve 	 25819.050808620956 0.3764618137174797 
penteken 	 18479.15311235274 0.3764618137174797 
abudapesti 	 22436.492567488425 0.3764618137174797 
ertektozsde 	 29201.60904975349 0.3764618137174797 
hitel 	 9526.967163177946 0.633650936942401 
bank 	 2456.646127904784 0.9623916792527609 
vezerigazgatoja 	 22436.492567488425 0.3764618137174797 
kesoestig 	 29201.60904975349 0.3764618137174797 
tarto 	 16684.656185341188 0.3764618137174797 
negyfordulo 	 29201.60904975349 0.3764618137174797 
valasztason 	 11920.190540526557 0.633650936942401 
lajos 	 5032.198290406735 0.8204989269569717 
voltpenzugyminiszter 	 29201.60904975349 0.3764618137174797 
gyozott 	 20457.82283992058 0.3764618137174797 
kormanynak 	 7172.169776831593 0.633650936942401 
nincs 	 3653.9271041768843 0.8204989269569717 
strategiaja 	 12909.525404310478 0.633650936942401 
kleptokratizmus 	 25819.050808620956 0.3764618137174797 
maganositasi 	 23840.381081053114 0.3764618137174797 
pont 	 15986.324068374704 0.3764618137174797 
nyilatkozta 	 15671.376085223357 0.3764618137174797 
umnak 	 29201.60904975349 0.3764618137174797 
varhegyi 	 25819.050808620956 0.3764618137174797 
attila 	 8161.504640615513 0.633650936942401 
szolnok 	 25819.050808620956 0.3764618137174797 
fideszespolgarmestere 	 29201.60904975349 0.3764618137174797 
koolajkutato 	 11920.190540526557 0.633650936942401 
elhibazott 	 25819.050808620956 0.3764618137174797 
privatizacioja 	 29201.60904975349 0.3764618137174797 
kapcsan 	 14344.339553663185 0.3764618137174797 
apv 	 17075.26459878805 0.3764618137174797 
kenyszerbol 	 25819.050808620956 0.3764618137174797 
attekintette 	 25819.050808620956 0.3764618137174797 
ugyan 	 13900.39727601924 0.3764618137174797 
korabbi 	 4313.483680032831 0.8204989269569717 
donteset 	 19705.567522363563 0.3764618137174797 
egyaltalan 	 14582.435554810014 0.3764618137174797 
allt 	 15096.594871220206 0.3764618137174797 
szandekaban 	 23840.381081053114 0.3764618137174797 
levonni 	 23840.381081053114 0.3764618137174797 
tanulsagokat 	 29201.60904975349 0.3764618137174797 
sbeismerni 	 29201.60904975349 0.3764618137174797 
hibajat 	 29201.60904975349 0.3764618137174797 
illetekesek 	 20457.82283992058 0.3764618137174797 
hetek 	 21347.552037075082 0.3764618137174797 
ota 	 12603.76582724217 0.3764618137174797 
hajlandok 	 19053.93432635589 0.3764618137174797 
szoba 	 19705.567522363563 0.3764618137174797 
allnivele 	 29201.60904975349 0.3764618137174797 
vizsgalgatjak 	 29201.60904975349 0.3764618137174797 
mikent 	 15986.324068374704 0.3764618137174797 
kerultek 	 15671.376085223357 0.3764618137174797 
hozza 	 4564.2354525518385 0.8204989269569717 
privatizaciojaval 	 25819.050808620956 0.3764618137174797 
kapcsolatos 	 14344.339553663185 0.3764618137174797 
dokumentumok 	 19705.567522363563 0.3764618137174797 
botranyok 	 17075.26459878805 0.3764618137174797 
rovatai 	 17499.880118497444 0.3764618137174797 
egy 	 313.19375178659004 1.7805985251758027 
metalcoop 	 14600.804524876745 0.633650936942401 
csalas 	 19053.93432635589 0.3764618137174797 
