term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 582.7022409724308 1.4446436467419705 
agriculture 	 4111.693432303421 0.9288184303975436 
discusses 	 440.1788791642772 1.552411333884808 
dispute 	 4111.693432303421 0.9288184303975436 
farm 	 3899.6062293088253 0.9288184303975436 
workers 	 3132.54463161156 0.9288184303975436 
teamsters 	 6904.4797756660555 0.9288184303975436 
legislative 	 3966.543978484579 0.9288184303975436 
background 	 1378.559763530993 1.2685230613923313 
analysis 	 114.68583192164125 1.847785577405449 
events 	 2402.2460283558335 0.9288184303975436 
nixon's 	 5999.9227050353265 0.9288184303975436 
economic 	 52.7396319944957 1.9395452459640967 
compared 	 1378.559763530993 1.2685230613923313 
french 	 1584.6538130265494 1.2685230613923313 
structure 	 2283.52785779736 0.9288184303975436 
planning 	 1032.2629900986901 1.4446436467419705 
france 	 3414.7157881644353 0.9288184303975436 
developments 	 1730.254980259071 1.2685230613923313 
domestic 	 568.2684594293032 1.625151262465022 
international 	 293.45258610951817 1.677553668703409 
standpoints 	 6904.4797756660555 0.9288184303975436 
lost 	 3414.7157881644353 0.9288184303975436 
examines 	 174.81067229172922 1.793195532878212 
incentive 	 5708.720370570283 0.9288184303975436 
program 	 384.9473457299709 1.552411333884808 
subsequent 	 1707.3578940822176 1.2685230613923313 
failure 	 1435.3346870167263 1.2685230613923313 
tax 	 1548.3944851480353 1.2685230613923313 
structures 	 1643.12574657157 1.2685230613923313 
hawaii 	 5269.6241017796 0.9288184303975436 
jersey 	 3899.6062293088253 0.9288184303975436 
outline 	 3661.6765976927145 0.9288184303975436 
state's 	 4941.658772873017 0.9288184303975436 
system 	 93.8435506956422 1.8572087091153007 
government 	 153.97893829198836 1.793195532878212 
methods 	 2174.7148581318984 0.9288184303975436 
taxation 	 2339.891757647455 1.2685230613923313 
especially 	 2264.75055542237 0.9288184303975436 
property 	 2962.825299247662 0.9288184303975436 
development 	 216.93848616888715 1.717101751579097 
federal 	 136.58311635244547 1.8729404493810233 
reserve 	 449.24170662481976 1.8102118922304962 
banking 	 1345.7005674140962 1.4446436467419705 
function 	 2784.5942260651573 0.9288184303975436 
purpose 	 1232.958596298471 1.2685230613923313 
central 	 2283.52785779736 0.9288184303975436 
control 	 919.5195096749344 1.2685230613923313 
america 	 2555.9528898874137 0.9288184303975436 
balance 	 1643.12574657157 1.2685230613923313 
payments 	 3608.4038948437815 0.9288184303975436 
word 	 3717.216894509243 0.9288184303975436 
trade 	 348.07427825814466 1.7480085361479114 
deficits 	 2634.8120508898 1.2685230613923313 
capital 	 437.42670112197857 1.717101751579097 
outflow 	 6904.4797756660555 0.9288184303975436 
primarily 	 1685.2371316138353 1.2685230613923313 
petroleum 	 5470.7907389541715 0.9288184303975436 
role 	 427.748804330999 1.552411333884808 
economy 	 202.13891531625114 1.8370308623286136 
examination 	 399.2227249371912 1.625151262465022 
involvement 	 3096.7889702960706 0.9288184303975436 
life 	 1616.9004187827422 0.9288184303975436 
nation 	 3507.969736161134 0.9288184303975436 
attention 	 2784.5942260651573 0.9288184303975436 
eisenhower 	 6375.3478095849005 0.9288184303975436 
administration 	 445.5975121961663 1.625151262465022 
money 	 224.17429023608565 1.8102118922304962 
credit 	 3132.54463161156 0.9288184303975436 
supply 	 534.5227269454489 1.677553668703409 
deals 	 2841.342297146516 0.9288184303975436 
expenditures 	 3899.6062293088253 0.9288184303975436 
relation 	 2627.805899111265 0.9288184303975436 
living 	 2870.6693740334526 0.9288184303975436 
costs 	 928.1980753550523 1.4446436467419705 
revenue 	 4275.031333858399 0.9288184303975436 
sharing 	 4275.031333858399 0.9288184303975436 
concept 	 2627.805899111265 0.9288184303975436 
placing 	 5470.7907389541715 0.9288184303975436 
funds 	 1643.12574657157 1.2685230613923313 
grants 	 4804.163299939554 0.9288184303975436 
local 	 2042.4498531222232 0.9288184303975436 
governments 	 1643.12574657157 1.2685230613923313 
project 	 2870.6693740334526 0.9288184303975436 
allocation 	 5269.6241017796 0.9288184303975436 
cyclical 	 6375.3478095849005 0.9288184303975436 
movement 	 2174.7148581318984 0.9288184303975436 
consumers 	 4190.808563773869 0.9288184303975436 
spending 	 727.5111718581452 1.677553668703409 
banks 	 4190.808563773869 0.9288184303975436 
giving 	 3028.088898097595 0.9288184303975436 
rise 	 2995.0491586780963 0.9288184303975436 
depression 	 712.5052223097332 1.677553668703409 
programs 	 1061.765913733433 1.2685230613923313 
creation 	 1514.0444490487976 1.2685230613923313 
world 	 180.8630424399101 1.7480085361479114 
bank 	 656.9514747778162 1.552411333884808 
looks 	 566.1876388555925 1.552411333884808 
post 	 2579.467039568409 0.9288184303975436 
monetary 	 425.43486502681003 1.8102118922304962 
fund 	 1804.2019474218907 1.2685230613923313 
aimed 	 3835.935065067716 0.9288184303975436 
reconstruction 	 4941.658772873017 0.9288184303975436 
stabilization 	 2854.3601852851416 1.2685230613923313 
fund's 	 6904.4797756660555 0.9288184303975436 
achieve 	 3414.7157881644353 0.9288184303975436 
goal 	 3507.969736161134 0.9288184303975436 
due 	 2510.1587175337063 0.9288184303975436 
policies 	 349.1923505072303 1.717101751579097 
nations 	 865.1274901295355 1.552411333884808 
inability 	 3966.543978484579 0.9288184303975436 
cope 	 5269.6241017796 0.9288184303975436 
gold 	 1455.0223437162904 1.4446436467419705 
dollar 	 626.5089263223119 1.625151262465022 
standard 	 928.1980753550523 1.4446436467419705 
withdrawal 	 5269.6241017796 0.9288184303975436 
fiscal 	 1169.9458788237275 1.552411333884808 
study 	 791.6467056845455 1.2685230613923313 
governmental 	 3507.969736161134 0.9288184303975436 
period 	 836.7195725112355 1.4446436467419705 
result 	 2341.537407952298 0.9288184303975436 
nature 	 2209.9872755981332 0.9288184303975436 
motivation 	 4190.808563773869 0.9288184303975436 
effects 	 340.4083088537039 1.677553668703409 
legislation 	 3061.98690785385 0.9288184303975436 
conflict 	 2730.2113572624157 0.9288184303975436 
resulted 	 3966.543978484579 0.9288184303975436 
incessant 	 6375.3478095849005 0.9288184303975436 
inflationary 	 1698.4552114681992 1.4446436467419705 
pressures 	 4941.658772873017 0.9288184303975436 
principles 	 1202.8012982812606 1.4446436467419705 
ricardo 	 3187.6739047924502 1.2685230613923313 
notes 	 2302.579291041964 0.9288184303975436 
ricardo's 	 7809.036846296784 0.9288184303975436 
reform 	 2652.663793548021 0.9288184303975436 
feasible 	 5708.720370570283 0.9288184303975436 
recommendations 	 1730.254980259071 1.2685230613923313 
functions 	 1623.0472392915133 1.2685230613923313 
purposes 	 3169.307626053099 0.9288184303975436 
importance 	 3096.7889702960706 0.9288184303975436 
macroeconomic 	 1094.1581477908344 1.625151262465022 
exposition 	 6904.4797756660555 0.9288184303975436 
theoretical 	 4365.067031148871 0.9288184303975436 
theory 	 211.07124514772462 1.8246408562079393 
model 	 2730.2113572624157 0.9288184303975436 
meaning 	 3169.307626053099 0.9288184303975436 
market 	 410.986198766157 1.677553668703409 
respectively 	 3608.4038948437815 0.9288184303975436 
includes 	 1786.3045718189398 0.9288184303975436 
graphs 	 4804.163299939554 0.9288184303975436 
charts 	 4111.693432303421 0.9288184303975436 
historical 	 1087.3574290659492 1.2685230613923313 
discussion 	 1936.7852265157878 0.9288184303975436 
various 	 797.1999306928558 1.2685230613923313 
major 	 582.7022409724308 1.4446436467419705 
day 	 1812.4054418711437 0.9288184303975436 
including 	 286.4445007141315 1.552411333884808 
unemployment 	 363.7555859290726 1.8246408562079393 
relationship 	 961.182595146147 1.2685230613923313 
gap 	 5269.6241017796 0.9288184303975436 
formation 	 1169.3232453870446 1.4446436467419705 
investment 	 1056.4358753510328 1.4446436467419705 
requirements 	 2870.6693740334526 0.9288184303975436 
dependency 	 5095.365634404598 0.9288184303975436 
relationships 	 1685.2371316138353 1.2685230613923313 
underdeveloped 	 5095.365634404598 0.9288184303975436 
industrialized 	 4804.163299939554 0.9288184303975436 
controllers 	 5708.720370570283 0.9288184303975436 
satellites 	 4566.233668323443 0.9288184303975436 
perception 	 3557.2208641787497 0.9288184303975436 
opportunity 	 3028.088898097595 0.9288184303975436 
profit 	 1804.2019474218907 1.2685230613923313 
entrepreneurship 	 3452.2398878330278 1.2685230613923313 
israel 	 4679.78351529491 0.9288184303975436 
kirzner 	 6904.4797756660555 0.9288184303975436 
macroeconomics 	 1427.1800926425708 1.552411333884808 
disequilibrium 	 6904.4797756660555 0.9288184303975436 
exodus 	 6375.3478095849005 0.9288184303975436 
reductions 	 6375.3478095849005 0.9288184303975436 
competitive 	 3899.6062293088253 0.9288184303975436 
disadvantages 	 2137.5156669291996 1.2685230613923313 
dynamics 	 3414.7157881644353 0.9288184303975436 
membership 	 3169.307626053099 0.9288184303975436 
nonmembership 	 7809.036846296784 0.9288184303975436 
composition 	 5708.720370570283 0.9288184303975436 
value 	 2465.917192596942 0.9288184303975436 
stock 	 1753.984868080567 1.2685230613923313 
impact 	 2444.3464535506123 0.9288184303975436 
evaluation 	 2757.119527061986 0.9288184303975436 
current 	 306.50650322497813 1.677553668703409 
activities 	 2341.537407952298 0.9288184303975436 
contributing 	 2018.5508511211444 1.2685230613923313 
factors 	 488.86929071012247 1.625151262465022 
recession 	 1902.9067901900942 1.4446436467419705 
income 	 626.5089263223119 1.625151262465022 
determination 	 4037.101702242289 0.9288184303975436 
productivity 	 2339.891757647455 1.2685230613923313 
distribution 	 1566.27231580578 1.2685230613923313 
falling 	 5708.720370570283 0.9288184303975436 
rates 	 426.8394735205544 1.7480085361479114 
increased 	 3169.307626053099 0.9288184303975436 
energy 	 1392.2971130325786 1.2685230613923313 
factor 	 3835.935065067716 0.9288184303975436 
solutions 	 3608.4038948437815 0.9288184303975436 
definitions 	 1983.2719892422895 1.2685230613923313 
causality 	 7809.036846296784 0.9288184303975436 
curbs 	 7809.036846296784 0.9288184303975436 
experiences 	 3286.25149314314 0.9288184303975436 
habits 	 4365.067031148871 0.9288184303975436 
opportunities 	 3286.25149314314 0.9288184303975436 
buying 	 4566.233668323443 0.9288184303975436 
financing 	 3775.2264446641816 0.9288184303975436 
family 	 2227.9875609808314 0.9288184303975436 
gross 	 2283.1168341617217 1.2685230613923313 
product 	 1685.2371316138353 1.2685230613923313 
trends 	 801.7840904181733 1.552411333884808 
projections 	 4461.777934809478 0.9288184303975436 
investments 	 4679.78351529491 0.9288184303975436 
aggregates 	 6904.4797756660555 0.9288184303975436 
theories 	 669.5010988978846 1.552411333884808 
conservative 	 4461.777934809478 0.9288184303975436 
liberal 	 3370.4742632276707 0.9288184303975436 
radical 	 4190.808563773869 0.9288184303975436 
models 	 3286.25149314314 0.9288184303975436 
markets 	 3899.6062293088253 0.9288184303975436 
increasingly 	 3717.216894509243 0.9288184303975436 
complex 	 2962.825299247662 0.9288184303975436 
field 	 2730.2113572624157 0.9288184303975436 
financial 	 1096.115949832671 1.2685230613923313 
concluding 	 3775.2264446641816 0.9288184303975436 
requires 	 3327.6835444436674 0.9288184303975436 
considered 	 2703.846824213053 0.9288184303975436 
substantiative 	 7809.036846296784 0.9288184303975436 
degree 	 3460.509960518142 0.9288184303975436 
federally 	 6904.4797756660555 0.9288184303975436 
based 	 401.40041172574445 1.552411333884808 
historically 	 1983.2719892422895 1.2685230613923313 
government's 	 1804.2019474218907 1.2685230613923313 
agent 	 3557.2208641787497 0.9288184303975436 
design 	 1222.1732267753061 1.2685230613923313 
future 	 990.5133757262759 1.2685230613923313 
observation 	 2995.0491586780963 0.9288184303975436 
social 	 837.4549844688402 1.2685230613923313 
systems 	 2058.2682286169334 0.9288184303975436 
values 	 2931.377994436988 0.9288184303975436 
adhere 	 6375.3478095849005 0.9288184303975436 
realizing 	 6375.3478095849005 0.9288184303975436 
growth 	 600.5615070889584 1.552411333884808 
resultant 	 3899.6062293088253 0.9288184303975436 
public 	 703.8266302173165 1.2685230613923313 
serve 	 3327.6835444436674 0.9288184303975436 
environmental 	 2931.377994436988 0.9288184303975436 
create 	 2784.5942260651573 0.9288184303975436 
livable 	 6375.3478095849005 0.9288184303975436 
stagflation 	 3187.6739047924502 1.2685230613923313 
consumer 	 1566.27231580578 1.2685230613923313 
accompanied 	 4566.233668323443 0.9288184303975436 
stagnation 	 2854.3601852851416 1.2685230613923313 
reagan 	 913.2467336646887 1.625151262465022 
side 	 2870.6693740334526 0.9288184303975436 
exemplifying 	 5708.720370570283 0.9288184303975436 
analyzes 	 526.7268497068302 1.552411333884808 
mathematical 	 4941.658772873017 0.9288184303975436 
observing 	 4111.693432303421 0.9288184303975436 
combinations 	 5999.9227050353265 0.9288184303975436 
equilibrium 	 6375.3478095849005 0.9288184303975436 
gramm 	 6904.4797756660555 0.9288184303975436 
rudman 	 7809.036846296784 0.9288184303975436 
plan 	 787.1538196943256 1.4446436467419705 
deficit 	 598.6869376819812 1.717101751579097 
attempt 	 2703.846824213053 0.9288184303975436 
eliminate 	 4941.658772873017 0.9288184303975436 
inefficiency 	 6375.3478095849005 0.9288184303975436 
food 	 937.5532746261714 1.4446436467419705 
stamp 	 2125.1159365283 1.4446436467419705 
provide 	 2209.9872755981332 0.9288184303975436 
reader 	 4365.067031148871 0.9288184303975436 
presentation 	 4037.101702242289 0.9288184303975436 
statistics 	 4111.693432303421 0.9288184303975436 
relevant 	 3775.2264446641816 0.9288184303975436 
fluctuating 	 2854.3601852851416 1.2685230613923313 
influence 	 2246.239606757867 0.9288184303975436 
employment 	 831.9208861109169 1.552411333884808 
observes 	 289.545846258037 1.717101751579097 
contemporary 	 1365.1056786312079 1.2685230613923313 
full 	 2246.239606757867 0.9288184303975436 
questions 	 2106.907398827321 0.9288184303975436 
address 	 2784.5942260651573 0.9288184303975436 
fundamental 	 1917.967532533858 1.2685230613923313 
essay 	 3608.4038948437815 0.9288184303975436 
american 	 241.15072325321347 1.677553668703409 
chronic 	 4941.658772873017 0.9288184303975436 
joblessness 	 7809.036846296784 0.9288184303975436 
minimum 	 1730.254980259071 1.2685230613923313 
wage 	 1949.8031146544126 1.2685230613923313 
prohibitive 	 6904.4797756660555 0.9288184303975436 
variable 	 2634.8120508898 1.2685230613923313 
youth 	 2055.8467161517106 1.2685230613923313 
argues 	 3899.6062293088253 0.9288184303975436 
underlying 	 3835.935065067716 0.9288184303975436 
output 	 4461.777934809478 0.9288184303975436 
explained 	 4275.031333858399 0.9288184303975436 
phillips 	 2999.9613525176633 1.2685230613923313 
curve 	 3452.2398878330278 1.2685230613923313 
relating 	 2055.8467161517106 1.2685230613923313 
explain 	 4190.808563773869 0.9288184303975436 
inverse 	 6904.4797756660555 0.9288184303975436 
observed 	 4365.067031148871 0.9288184303975436 
exploration 	 4111.693432303421 0.9288184303975436 
advantages 	 3246.0944785830266 0.9288184303975436 
fixed 	 2018.5508511211444 1.2685230613923313 
exchange 	 1032.2629900986901 1.4446436467419705 
proposes 	 4111.693432303421 0.9288184303975436 
series 	 2962.825299247662 0.9288184303975436 
implementing 	 4461.777934809478 0.9288184303975436 
sensible 	 5470.7907389541715 0.9288184303975436 
crisis 	 2627.805899111265 0.9288184303975436 
devaluation 	 5708.720370570283 0.9288184303975436 
bretton 	 2301.4932585553515 1.4446436467419705 
woods 	 1559.9278384316367 1.4446436467419705 
agreement 	 1351.9234121065265 1.2685230613923313 
originally 	 4275.031333858399 0.9288184303975436 
designed 	 1232.958596298471 1.2685230613923313 
essentially 	 2055.8467161517106 1.2685230613923313 
effect 	 686.0894095389777 1.4446436467419705 
arab 	 4941.658772873017 0.9288184303975436 
oil 	 3246.0944785830266 0.9288184303975436 
embargo 	 6375.3478095849005 0.9288184303975436 
free 	 1651.3958192566852 0.9288184303975436 
choose 	 3966.543978484579 0.9288184303975436 
milton 	 5269.6241017796 0.9288184303975436 
friedman 	 5269.6241017796 0.9288184303975436 
forewarning 	 7809.036846296784 0.9288184303975436 
course 	 3096.7889702960706 0.9288184303975436 
redirect 	 7809.036846296784 0.9288184303975436 
time 	 1244.3153588796554 0.9288184303975436 
steps 	 3557.2208641787497 0.9288184303975436 
correct 	 3608.4038948437815 0.9288184303975436 
zero 	 2402.081649969777 1.2685230613923313 
sum 	 2735.3953694770858 1.2685230613923313 
society 	 990.5133757262759 1.2685230613923313 
lester 	 3904.518423148392 1.2685230613923313 
thurow 	 3904.518423148392 1.2685230613923313 
indictment 	 6375.3478095849005 0.9288184303975436 
adversary 	 7809.036846296784 0.9288184303975436 
approach 	 2652.663793548021 0.9288184303975436 
call 	 2465.917192596942 0.9288184303975436 
change 	 2090.4920880473683 0.9288184303975436 
united 	 599.7632511941082 1.4446436467419705 
leading 	 2011.3769565769207 0.9288184303975436 
ultimately 	 3966.543978484579 0.9288184303975436 
act 	 2381.6944225124116 0.9288184303975436 
reaganomics 	 6375.3478095849005 0.9288184303975436 
overview 	 2264.75055542237 0.9288184303975436 
thinking 	 4275.031333858399 0.9288184303975436 
president 	 2209.9872755981332 0.9288184303975436 
philosophic 	 4941.658772873017 0.9288184303975436 
personnel 	 3061.98690785385 0.9288184303975436 
analyses 	 4275.031333858399 0.9288184303975436 
staff 	 2652.663793548021 0.9288184303975436 
review 	 880.3577583285544 1.2685230613923313 
gains 	 4037.101702242289 0.9288184303975436 
losses 	 4275.031333858399 0.9288184303975436 
offset 	 5708.720370570283 0.9288184303975436 
introduction 	 2678.0043955915385 0.9288184303975436 
significant 	 1392.2971130325786 1.2685230613923313 
plans 	 2264.75055542237 0.9288184303975436 
conference 	 2931.377994436988 0.9288184303975436 
specifically 	 2962.825299247662 0.9288184303975436 
proposed 	 1584.6538130265494 1.2685230613923313 
john 	 928.1980753550523 1.4446436467419705 
maynard 	 2301.4932585553515 1.4446436467419705 
keynes 	 2125.1159365283 1.4446436467419705 
clearing 	 6375.3478095849005 0.9288184303975436 
british 	 3207.136361672693 0.9288184303975436 
harry 	 5470.7907389541715 0.9288184303975436 
dexter 	 7809.036846296784 0.9288184303975436 
white 	 2757.119527061986 0.9288184303975436 
facing 	 3775.2264446641816 0.9288184303975436 
depressed 	 7809.036846296784 0.9288184303975436 
double 	 4275.031333858399 0.9288184303975436 
digit 	 6904.4797756660555 0.9288184303975436 
barometer 	 6904.4797756660555 0.9288184303975436 
conditions 	 821.972397532314 1.4446436467419705 
keynesian 	 2125.1159365283 1.4446436467419705 
interpreting 	 6904.4797756660555 0.9288184303975436 
issues 	 1812.4054418711437 0.9288184303975436 
means 	 2341.537407952298 0.9288184303975436 
prosperity 	 5470.7907389541715 0.9288184303975436 
parallel 	 5095.365634404598 0.9288184303975436 
lines 	 3169.307626053099 0.9288184303975436 
mill's 	 5999.9227050353265 0.9288184303975436 
carter 	 4679.78351529491 0.9288184303975436 
look 	 2090.4920880473683 0.9288184303975436 
advance 	 3966.543978484579 0.9288184303975436 
production 	 1435.3346870167263 1.2685230613923313 
levels 	 2995.0491586780963 0.9288184303975436 
available 	 1021.2249265611116 1.2685230613923313 
import 	 4190.808563773869 0.9288184303975436 
export 	 4037.101702242289 0.9288184303975436 
months 	 2841.342297146516 0.9288184303975436 
forecast 	 4804.163299939554 0.9288184303975436 
data 	 2192.231899665342 0.9288184303975436 
prediction 	 4461.777934809478 0.9288184303975436 
looking 	 1465.688997218494 1.2685230613923313 
foreign 	 990.5133757262759 1.2685230613923313 
interset 	 6904.4797756660555 0.9288184303975436 
presidential 	 2841.342297146516 0.9288184303975436 
election 	 3132.54463161156 0.9288184303975436 
conversations 	 2999.9613525176633 1.2685230613923313 
economists 	 1698.4552114681992 1.4446436467419705 
arjo 	 7809.036846296784 0.9288184303975436 
klamer 	 7809.036846296784 0.9288184303975436 
book 	 2106.907398827321 0.9288184303975436 
author 	 3370.4742632276707 0.9288184303975436 
initiates 	 5999.9227050353265 0.9288184303975436 
records 	 3966.543978484579 0.9288184303975436 
prominent 	 3899.6062293088253 0.9288184303975436 
controversies 	 5470.7907389541715 0.9288184303975436 
depreciation 	 5708.720370570283 0.9288184303975436 
efforts 	 2465.917192596942 0.9288184303975436 
curtail 	 6904.4797756660555 0.9288184303975436 
depreciating 	 6375.3478095849005 0.9288184303975436 
initiated 	 4365.067031148871 0.9288184303975436 
experience 	 2341.537407952298 0.9288184303975436 
exporters 	 5999.9227050353265 0.9288184303975436 
lowering 	 6904.4797756660555 0.9288184303975436 
margins 	 5708.720370570283 0.9288184303975436 
decreasing 	 5999.9227050353265 0.9288184303975436 
demand 	 1044.18154387052 1.4446436467419705 
exports 	 4679.78351529491 0.9288184303975436 
considerations 	 3608.4038948437815 0.9288184303975436 
capitalism 	 1487.2593116031594 1.4446436467419705 
examine 	 4804.163299939554 0.9288184303975436 
tenets 	 5269.6241017796 0.9288184303975436 
roots 	 3327.6835444436674 0.9288184303975436 
external 	 4037.101702242289 0.9288184303975436 
expansion 	 3096.7889702960706 0.9288184303975436 
imf 	 4037.101702242289 0.9288184303975436 
roles 	 3132.54463161156 0.9288184303975436 
differences 	 2603.4126655304053 0.9288184303975436 
play 	 3246.0944785830266 0.9288184303975436 
finance 	 3460.509960518142 0.9288184303975436 
scene 	 3775.2264446641816 0.9288184303975436 
played 	 3661.6765976927145 0.9288184303975436 
recovery 	 2137.5156669291996 1.2685230613923313 
slower 	 6375.3478095849005 0.9288184303975436 
anticipated 	 4679.78351529491 0.9288184303975436 
focusing 	 2652.663793548021 0.9288184303975436 
indicators 	 5269.6241017796 0.9288184303975436 
variety 	 2730.2113572624157 0.9288184303975436 
information 	 1083.9913154771818 0.9288184303975436 
regulation 	 3557.2208641787497 0.9288184303975436 
jobless 	 6904.4797756660555 0.9288184303975436 
housing 	 3899.6062293088253 0.9288184303975436 
comparison 	 2123.531827466866 0.9288184303975436 
classical 	 915.4191494231786 1.552411333884808 
approaches 	 1095.4171643810466 1.4446436467419705 
called 	 2283.52785779736 0.9288184303975436 
adam 	 4566.233668323443 0.9288184303975436 
smith 	 3775.2264446641816 0.9288184303975436 
david 	 3286.25149314314 0.9288184303975436 
referred 	 4461.777934809478 0.9288184303975436 
controlled 	 4111.693432303421 0.9288184303975436 
instruments 	 4365.067031148871 0.9288184303975436 
moderate 	 5095.365634404598 0.9288184303975436 
fluctuations 	 5708.720370570283 0.9288184303975436 
prevent 	 3286.25149314314 0.9288184303975436 
war 	 2157.4298372231215 0.9288184303975436 
policymaking 	 7809.036846296784 0.9288184303975436 
mainstream 	 4941.658772873017 0.9288184303975436 
perspective 	 1435.3346870167263 1.2685230613923313 
regards 	 1425.0104446194664 1.4446436467419705 
phenomenon 	 2055.8467161517106 1.2685230613923313 
excess 	 2547.682817202299 1.2685230613923313 
neoclassical 	 2999.9613525176633 1.2685230613923313 
view 	 1070.1853853888629 1.2685230613923313 
bargaining 	 2339.891757647455 1.2685230613923313 
position 	 946.9972538658923 1.2685230613923313 
employers 	 2055.8467161517106 1.2685230613923313 
unions 	 2230.888967404739 1.2685230613923313 
developed 	 2603.4126655304053 0.9288184303975436 
practice 	 3207.136361672693 0.9288184303975436 
robert 	 2784.5942260651573 0.9288184303975436 
reich's 	 3187.6739047924502 1.2685230613923313 
argument 	 4365.067031148871 0.9288184303975436 
global 	 3132.54463161156 0.9288184303975436 
internationalist 	 6904.4797756660555 0.9288184303975436 
premise 	 5470.7907389541715 0.9288184303975436 
changing 	 1339.0021977957692 1.2685230613923313 
forms 	 2361.461459082977 0.9288184303975436 
corporate 	 3246.0944785830266 0.9288184303975436 
fit 	 4037.101702242289 0.9288184303975436 
