term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 147.7965070972219 1.8223145608435416 
psy 	 437.08456875636585 1.5473695269161283 
religion 	 421.8284122730774 1.5473695269161283 
rel 	 440.22203300531976 1.5473695269161283 
sci 	 427.8467598896135 1.5473695269161283 
shakespeare 	 443.3895212916657 1.5473695269161283 
sha 	 218.54228437818293 1.7448078246996943 
sociology 	 440.22203300531976 1.5473695269161283 
soc 	 440.22203300531976 1.5473695269161283 
sports 	 418.8597825087837 1.5473695269161283 
recreation 	 427.8467598896135 1.5473695269161283 
spt 	 430.89747272934335 1.5473695269161283 
urban 	 421.8284122730774 1.5473695269161283 
urb 	 443.3895212916657 1.5473695269161283 
women's 	 421.8284122730774 1.5473695269161283 
wom 	 443.3895212916657 1.5473695269161283 
home 	 147.82526652432443 1.5473695269161283 
page 	 81.23978558086924 1.7448078246996943 
topic 	 437.08456875636585 1.5473695269161283 
search 	 200.7931491046625 1.7448078246996943 
custom 	 215.44873636467167 1.7448078246996943 
civil 	 188.36880783771525 1.8223145608435416 
rights 	 50.82732549592234 1.9070273069743138 
specific 	 357.0369572443399 1.5473695269161283 
paper 	 94.9683994266302 1.8637088004264835 
click 	 203.62227782562667 1.7448078246996943 
catalog 	 433.9765647005691 1.5473695269161283 
button 	 396.02314204660274 1.5473695269161283 
title 	 191.25553093019917 1.7448078246996943 
description 	 404.4033364894027 1.5473695269161283 
written 	 364.47547253137134 1.5473695269161283 
pgs 	 44.02220330053198 1.9431594605800064 
pages 	 385.1697106921928 1.5473695269161283 
footnotes 	 440.22203300531976 1.5473695269161283 
sources 	 385.1697106921928 1.5473695269161283 
price 	 379.8735977065208 1.5473695269161283 
albert 	 1107.1549328048095 1.5473695269161283 
burelson 	 990.3414544537301 1.7448078246996943 
effects 	 259.0233338633931 1.7448078246996943 
liberties 	 1218.527243126431 1.5473695269161283 
americans 	 902.2529548223496 1.5473695269161283 
contends 	 957.5478568458575 1.5473695269161283 
committed 	 1042.8892920248525 1.5473695269161283 
grave 	 1617.0422413583158 1.5473695269161283 
misconduct 	 1521.8194753767764 1.5473695269161283 
postmaster 	 1980.6829089074602 1.5473695269161283 
rules 	 768.0440040385471 1.5473695269161283 
censorship 	 1131.6846715876914 1.5473695269161283 
denial 	 1521.8194753767764 1.5473695269161283 
mailing 	 1336.5866495701514 1.5473695269161283 
left 	 720.6776247934841 1.5473695269161283 
wing 	 1218.527243126431 1.5473695269161283 
publications 	 614.6014274575347 1.5473695269161283 
bakke 	 507.2731584589254 1.8223145608435416 
historical 	 551.5943433269413 1.5473695269161283 
overview 	 574.4309837891221 1.5473695269161283 
examines 	 443.3895212916657 1.5473695269161283 
theory 	 642.4329392542239 1.5473695269161283 
practice 	 813.4575752595107 1.5473695269161283 
affirmative 	 267.31732991403027 1.8894604840178384 
activity 	 666.5162855217078 1.5473695269161283 
programs 	 179.53742909106836 1.8223145608435416 
centering 	 494.5477631805445 1.7448078246996943 
subsequent 	 866.1079891819372 1.5473695269161283 
constitutional 	 433.0539945909686 1.7448078246996943 
religious 	 785.4690798222217 1.5473695269161283 
analyzes 	 267.197834870438 1.7448078246996943 
prosyletic 	 1980.6829089074602 1.5473695269161283 
followers 	 1751.2511921421183 1.5473695269161283 
sun 	 1042.8892920248525 1.5473695269161283 
myung 	 1980.6829089074602 1.5473695269161283 
moon 	 1617.0422413583158 1.5473695269161283 
tactics 	 989.095526361089 1.5473695269161283 
college 	 833.5243250807505 1.5473695269161283 
campuses 	 1521.8194753767764 1.5473695269161283 
morgan 	 1292.3877586114343 1.5473695269161283 
virginia 	 1107.1549328048095 1.5473695269161283 
breaking 	 1253.4015738091714 1.5473695269161283 
color 	 1006.0736068033683 1.5473695269161283 
code 	 743.5142652556652 1.5473695269161283 
interstate 	 1387.610524592974 1.5473695269161283 
past 	 569.7358696067846 1.5473695269161283 
future 	 251.2336608163964 1.7448078246996943 
current 	 466.45357502284025 1.5473695269161283 
personnel 	 776.6418900380263 1.5473695269161283 
administration 	 565.1064235131457 1.5473695269161283 
overcoming 	 1387.610524592974 1.5473695269161283 
plight 	 1158.178807827632 1.5473695269161283 
minorities 	 1006.0736068033683 1.5473695269161283 
disadvantaged 	 1387.610524592974 1.5473695269161283 
outlook 	 1253.4015738091714 1.5473695269161283 
public 	 357.0369572443399 1.5473695269161283 
safety 	 751.4905548283342 1.5473695269161283 
employee's 	 1387.610524592974 1.5473695269161283 
strike 	 531.4780209230462 1.7448078246996943 
alternative 	 735.7256706128909 1.5473695269161283 
depth 	 813.4575752595107 1.5473695269161283 
study 	 401.586298209325 1.5473695269161283 
including 	 145.30747852318393 1.7448078246996943 
strategy 	 768.0440040385471 1.5473695269161283 
prohibitions 	 1521.8194753767764 1.5473695269161283 
court 	 609.3053144718627 1.5473695269161283 
decisions 	 813.4575752595107 1.5473695269161283 
alternatives 	 889.760906260027 1.5473695269161283 
striking 	 1447.9589598917728 1.5473695269161283 
discussion 	 491.24590802814237 1.5473695269161283 
action 	 166.62907138042695 1.8637088004264835 
views 	 588.9296518890502 1.5473695269161283 
various 	 404.4033364894027 1.5473695269161283 
aspects 	 625.4548588119446 1.5473695269161283 
movement 	 551.5943433269413 1.5473695269161283 
judge 	 902.2529548223496 1.5473695269161283 
serves 	 989.095526361089 1.5473695269161283 
purpose 	 625.4548588119446 1.5473695269161283 
justly 	 1980.6829089074602 1.5473695269161283 
integrating 	 1336.5866495701514 1.5473695269161283 
educational 	 685.8032941107436 1.5473695269161283 
system 	 357.0369572443399 1.5473695269161283 
workforce 	 1336.5866495701514 1.5473695269161283 
evaluating 	 1292.3877586114343 1.5473695269161283 
validity 	 1218.527243126431 1.5473695269161283 
reverse 	 1336.5866495701514 1.5473695269161283 
discriminination 	 1751.2511921421183 1.5473695269161283 
perspectives 	 1023.9698570438295 1.5473695269161283 
describes 	 666.5162855217078 1.5473695269161283 
brown 	 989.095526361089 1.5473695269161283 
offers 	 685.8032941107436 1.5473695269161283 
personal 	 473.349657787681 1.5473695269161283 
opinions 	 1042.8892920248525 1.5473695269161283 
effectiveness 	 794.5381402784876 1.5473695269161283 
necessity 	 1107.1549328048095 1.5473695269161283 
city 	 551.5943433269413 1.5473695269161283 
parma 	 875.6255960710591 1.7448078246996943 
government 	 195.27597155037603 1.7448078246996943 
cleveland 	 1387.610524592974 1.5473695269161283 
suburb 	 1751.2511921421183 1.5473695269161283 
alleged 	 1084.3182923426284 1.5473695269161283 
extensive 	 915.2350108760857 1.5473695269161283 
violations 	 1006.0736068033683 1.5473695269161283 
fair 	 928.7470910622901 1.5473695269161283 
housing 	 494.5477631805445 1.7448078246996943 
act 	 604.0926083154086 1.5473695269161283 
racial 	 1023.9698570438295 1.5473695269161283 
discrimination 	 902.2529548223496 1.5473695269161283 
afn 	 480.3924766737323 1.5473695269161283 
top 	 309.18057050786325 1.5473695269161283 
experienced 	 401.586298209325 1.5473695269161283 
microsoft 	 213.92337994480675 1.7448078246996943 
internet 	 342.6433851922863 1.5473695269161283 
explorer 	 443.3895212916657 1.5473695269161283 
msie30 	 443.3895212916657 1.5473695269161283 
http 	 145.22917478472485 1.5473695269161283 
www 	 143.93872480714228 1.5473695269161283 
com 	 53.25548040571845 1.8223145608435416 
htm 	 217.1558970381087 1.5473695269161283 
start 	 357.0369572443399 1.5473695269161283 
send 	 349.76193912042527 1.5473695269161283 
comments 	 124.88696385002224 1.8223145608435416 
mailto 	 240.45194076626436 1.5473695269161283 
updated 	 354.5941417288268 1.5473695269161283 
copyright 	 258.1566954850407 1.5473695269161283 
asm 	 443.3895212916657 1.5473695269161283 
communications 	 354.5941417288268 1.5473695269161283 
reserved 	 366.9925949278789 1.5473695269161283 
