term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 1162.72539118177 1.1318097416814263 
rationale 	 8903.041948079603 0.6058321611740383 
studying 	 9586.23849275295 0.6058321611740383 
pre 	 2956.0142066057133 0.9299634415458056 
modern 	 397.67132474598054 1.6539805914932058 
national 	 1483.9534508856361 0.9299634415458056 
stirrings 	 6888.607408365673 0.9299634415458056 
study 	 631.8614625601705 1.3696295478756 
nationalism 	 1066.300918904911 1.553210413628753 
nationalist 	 5083.652150187576 0.9299634415458056 
preliminary 	 10515.020046769409 0.6058321611740383 
contemporary 	 1361.9675046573432 1.2695905052728855 
movements 	 3406.865866812333 0.9299634415458056 
europe 	 411.0535482534846 1.699208208353543 
freedom 	 1252.194118861642 1.2695905052728855 
freedoms 	 10167.304300375152 0.6058321611740383 
emerged 	 4669.025392271244 0.9299634415458056 
scientists 	 8903.041948079603 0.6058321611740383 
philosophers 	 4555.736579430746 0.9299634415458056 
representing 	 6999.8108758341705 0.6058321611740383 
opportunity 	 3021.1277741939225 0.9299634415458056 
explore 	 9586.23849275295 0.6058321611740383 
ideas 	 1764.3771439078025 1.1318097416814263 
rulers 	 13777.214816731346 0.6058321611740383 
nobility 	 11391.193750931046 0.6058321611740383 
representin 	 15582.170074909445 0.6058321611740383 
game 	 8362.349042197053 0.6058321611740383 
russia 	 472.25960160509754 1.6539805914932058 
britain 	 989.3563716450042 1.553210413628753 
india 	 1006.9552521684789 1.553210413628753 
british 	 399.97045430056 1.748514985401634 
occuring 	 5695.596875465523 0.9299634415458056 
battle 	 1913.5584117694125 1.2695905052728855 
plassey 	 15582.170074909445 0.6058321611740383 
bengal 	 6888.607408365673 0.9299634415458056 
led 	 1992.1093254655846 1.1318097416814263 
domination 	 3505.0066822564695 1.1318097416814263 
provinces 	 13777.214816731346 0.6058321611740383 
bihar 	 15582.170074909445 0.6058321611740383 
constant 	 9586.23849275295 0.6058321611740383 
threat 	 7417.343136629937 0.6058321611740383 
regar 	 15582.170074909445 0.6058321611740383 
applying 	 8710.064788591311 0.6058321611740383 
gustavson 	 13777.214816731346 0.6058321611740383 
welsh's 	 15582.170074909445 0.6058321611740383 
response 	 1889.8736505158438 1.1318097416814263 
attempts 	 5447.870018629373 0.6058321611740383 
apply 	 6905.109530413213 0.6058321611740383 
gustavson's 	 13777.214816731346 0.6058321611740383 
analytical 	 9338.050784542487 0.6058321611740383 
techniques 	 5194.855617656073 0.6058321611740383 
book 	 1401.3759556951068 1.1318097416814263 
united 	 1795.153455298227 0.9299634415458056 
philippine 	 12721.383675217687 0.6058321611740383 
american 	 481.19270754894086 1.4455664105237414 
richard 	 3653.258950341697 0.9299634415458056 
welch 	 13777.214816731346 0.6058321611740383 
revolution 	 229.85876832295207 1.8373750409791967 
sociopolitical 	 9860.597275525928 0.6058321611740383 
intellectual 	 2472.4477122099793 1.1318097416814263 
reactions 	 7914.850973160033 0.6058321611740383 
foreign 	 1317.6484446443026 1.1318097416814263 
rule 	 680.9837523286716 1.553210413628753 
noting 	 2573.5372302820447 0.9299634415458056 
imperialist 	 12721.383675217687 0.6058321611740383 
china 	 2108.01457426367 1.1318097416814263 
iran 	 3957.4254865800167 0.9299634415458056 
military 	 673.1522320144578 1.5051749498252678 
regimes 	 12721.383675217687 0.6058321611740383 
communist 	 1852.1285733521504 1.1318097416814263 
mao 	 10916.428417039588 0.6058321611740383 
tse 	 11972.259558553249 0.6058321611740383 
tung 	 11391.193750931046 0.6058321611740383 
winston 	 4240.461225072562 1.1318097416814263 
churchill's 	 4592.404938910449 1.1318097416814263 
contribution 	 3890.6416172874256 0.9299634415458056 
gallipoli 	 7791.085037454723 0.9299634415458056 
campaign 	 1157.6009947286814 1.3696295478756 
presiding 	 15582.170074909445 0.6058321611740383 
admiralty 	 15582.170074909445 0.6058321611740383 
staff 	 5293.131431723407 0.6058321611740383 
insistence 	 11972.259558553249 0.6058321611740383 
quality 	 2834.8104757737656 0.9299634415458056 
troops 	 7533.09552636439 0.6058321611740383 
ill 	 8362.349042197053 0.6058321611740383 
fated 	 13777.214816731346 0.6058321611740383 
allied 	 3505.0066822564695 1.1318097416814263 
expedition 	 13777.214816731346 0.6058321611740383 
dardanelles 	 15582.170074909445 0.6058321611740383 
penisula 	 15582.170074909445 0.6058321611740383 
april 	 5447.870018629373 0.6058321611740383 
social 	 159.148533446952 1.8024788447572313 
origins 	 1462.3195972248884 1.2695905052728855 
dictatorship 	 9860.597275525928 0.6058321611740383 
democracy 	 5788.0049736434075 0.6058321611740383 
lord 	 10167.304300375152 0.6058321611740383 
peasant 	 3797.0645836436825 1.1318097416814263 
barrington 	 15582.170074909445 0.6058321611740383 
moore 	 10515.020046769409 0.6058321611740383 
summarizes 	 8903.041948079603 0.6058321611740383 
arguments 	 7417.343136629937 0.6058321611740383 
comparative 	 6640.0673944301225 0.6058321611740383 
seen 	 1640.165611627698 1.1318097416814263 
moore's 	 13777.214816731346 0.6058321611740383 
emphasis 	 5556.385720056452 0.6058321611740383 
theory 	 1684.6881911560918 1.1318097416814263 
historical 	 289.29540181739276 1.7339793248739939 
development 	 275.4688070976298 1.6539805914932058 
socioeconomic 	 10167.304300375152 0.6058321611740383 
system 	 936.2781839519245 1.1318097416814263 
hobsbawm 	 7791.085037454723 0.9299634415458056 
purpose 	 4920.4968348830935 0.6058321611740383 
critique 	 2213.355798143374 1.1318097416814263 
explain 	 8362.349042197053 0.6058321611740383 
deal 	 5788.0049736434075 0.6058321611740383 
nature 	 2204.9068450795166 0.9299634415458056 
phenomenon 	 8204.482526987056 0.6058321611740383 
failure 	 1909.3800893954306 1.1318097416814263 
distinguish 	 10515.020046769409 0.6058321611740383 
types 	 5147.074460564089 0.6058321611740383 
baji 	 15582.170074909445 0.6058321611740383 
rao 	 15582.170074909445 0.6058321611740383 
indian 	 2685.2140057826105 1.1318097416814263 
self 	 4712.065624101205 0.6058321611740383 
company 	 2417.5560681260126 0.9299634415458056 
control 	 1223.207562295545 1.1318097416814263 
exerted 	 10916.428417039588 0.6058321611740383 
financial 	 4374.384572205786 0.6058321611740383 
affairs 	 6179.339830383883 0.6058321611740383 
resistance 	 4930.298637762964 0.9299634415458056 
marathan 	 15582.170074909445 0.6058321611740383 
confederacy 	 12721.383675217687 0.6058321611740383 
treaty 	 3653.258950341697 0.9299634415458056 
eventually 	 4181.174521098526 0.9299634415458056 
entered 	 9860.597275525928 0.6058321611740383 
brinton's 	 6888.607408365673 0.9299634415458056 
concerning 	 5100.154272235115 0.6058321611740383 
english 	 964.6674956072345 1.4455664105237414 
french 	 395.25273267443816 1.748514985401634 
revolutions 	 2396.5596231882373 1.2695905052728855 
discusses 	 319.39416268722476 1.6539805914932058 
differences 	 1298.7139044140183 1.2695905052728855 
similarities 	 6999.8108758341705 0.6058321611740383 
russo 	 15582.170074909445 0.6058321611740383 
japanese 	 7417.343136629937 0.6058321611740383 
significance 	 2083.562253056578 1.1318097416814263 
reign 	 3638.8094723465297 1.1318097416814263 
terror 	 8903.041948079603 0.6058321611740383 
perspective 	 1909.3800893954306 1.1318097416814263 
congress 	 2988.163988198377 0.9299634415458056 
vienna 	 3797.0645836436825 1.1318097416814263 
indirect 	 11972.259558553249 0.6058321611740383 
result 	 1557.436375557544 1.1318097416814263 
chain 	 9111.473158861492 0.6058321611740383 
events 	 532.6052497095436 1.5927449615490525 
attempt 	 1798.4207229248505 1.1318097416814263 
maintain 	 6557.393784018956 0.6058321611740383 
balance 	 3278.696892009478 0.9299634415458056 
power 	 625.238410313059 1.4455664105237414 
austria 	 10167.304300375152 0.6058321611740383 
prussia 	 15582.170074909445 0.6058321611740383 
keep 	 6109.895714981935 0.6058321611740383 
euro 	 11972.259558553249 0.6058321611740383 
view 	 854.18015128049 1.3696295478756 
versailles 	 12721.383675217687 0.6058321611740383 
religious 	 1029.8899717306472 1.4455664105237414 
effects 	 1018.8772830517757 1.2695905052728855 
cromwell's 	 7791.085037454723 0.9299634415458056 
irish 	 1112.8802435099503 1.553210413628753 
conquest 	 5986.1297792766245 0.9299634415458056 
ireland 	 947.8230390265876 1.5927449615490525 
light 	 5243.529932019719 0.6058321611740383 
relations 	 2316.575247007684 0.9299634415458056 
preceeding 	 15582.170074909445 0.6058321611740383 
cromwellian 	 15582.170074909445 0.6058321611740383 
invasion 	 2593.7610781916173 1.1318097416814263 
napoleon's 	 2226.024296415635 1.5051749498252678 
genius 	 9338.050784542487 0.6058321611740383 
deals 	 5669.620951547531 0.6058321611740383 
governmental 	 6999.8108758341705 0.6058321611740383 
psychological 	 5976.327976396754 0.6058321611740383 
involved 	 1625.8181775340472 1.1318097416814263 
phenomena 	 8362.349042197053 0.6058321611740383 
strategies 	 2241.81736435373 1.1318097416814263 
ira's 	 13777.214816731346 0.6058321611740383 
oppression 	 10167.304300375152 0.6058321611740383 
review 	 351.3335789559472 1.6258517779666193 
motivations 	 9338.050784542487 0.6058321611740383 
ira 	 11972.259558553249 0.6058321611740383 
rehabilitation 	 8055.642017347831 0.6058321611740383 
king 	 3406.865866812333 0.9299634415458056 
george 	 3549.0433449507527 0.9299634415458056 
iii 	 7200.2174269526495 0.6058321611740383 
notes 	 2297.286005315431 0.9299634415458056 
america's 	 7533.09552636439 0.6058321611740383 
monarch 	 12721.383675217687 0.6058321611740383 
biographical 	 8710.064788591311 0.6058321611740383 
sketch 	 8710.064788591311 0.6058321611740383 
role 	 426.76547374633003 1.553210413628753 
rebellion 	 1556.341797423748 1.4455664105237414 
race 	 6640.0673944301225 0.6058321611740383 
colonialism 	 2628.755011692352 1.2695905052728855 
meaning 	 6324.043722791011 0.6058321611740383 
terms 	 1168.0772816681579 1.2695905052728855 
noted 	 1970.6761377371422 1.1318097416814263 
historians 	 2278.238750186209 1.3696295478756 
specialists 	 10515.020046769409 0.6058321611740383 
napoleon 	 2755.442963346269 1.3696295478756 
austerlitz 	 15582.170074909445 0.6058321611740383 
waterloo 	 7791.085037454723 0.9299634415458056 
battles 	 10916.428417039588 0.6058321611740383 
tarriff 	 15582.170074909445 0.6058321611740383 
regulations 	 6725.452093061191 0.6058321611740383 
affecting 	 7306.517900683394 0.6058321611740383 
shipping 	 8710.064788591311 0.6058321611740383 
industry 	 2053.5365775166647 0.9299634415458056 
century 	 216.45231740233638 1.8250087090408478 
look 	 2085.6863591093284 0.9299634415458056 
tariffs 	 10515.020046769409 0.6058321611740383 
dating 	 11391.193750931046 0.6058321611740383 
protect 	 5849.278388899554 0.6058321611740383 
ports 	 12721.383675217687 0.6058321611740383 
registry 	 15582.170074909445 0.6058321611740383 
future 	 1976.4726669664537 0.9299634415458056 
shipbuilding 	 15582.170074909445 0.6058321611740383 
john 	 5556.385720056452 0.6058321611740383 
amos 	 15582.170074909445 0.6058321611740383 
comminius 	 15582.170074909445 0.6058321611740383 
biography 	 1800.0543567381624 1.2695905052728855 
discussion 	 644.1109488949056 1.4455664105237414 
views 	 926.6300988030736 1.3696295478756 
educator 	 11972.259558553249 0.6058321611740383 
life 	 358.48520140572674 1.5927449615490525 
ideals 	 2787.449680732351 1.1318097416814263 
accounts 	 3957.4254865800167 0.9299634415458056 
karl 	 9586.23849275295 0.6058321611740383 
marx 	 2843.469117079763 1.1318097416814263 
lewis 	 8530.407351239288 0.6058321611740383 
namier 	 15582.170074909445 0.6058321611740383 
event 	 7533.09552636439 0.6058321611740383 
paris 	 9111.473158861492 0.6058321611740383 
nationalistic 	 5083.652150187576 0.9299634415458056 
fervor 	 12721.383675217687 0.6058321611740383 
namier's 	 15582.170074909445 0.6058321611740383 
ideologies 	 10515.020046769409 0.6058321611740383 
particularly 	 1544.3834980051226 1.1318097416814263 
cultures 	 7914.850973160033 0.6058321611740383 
blending 	 12721.383675217687 0.6058321611740383 
theories 	 1781.2320424317666 1.1318097416814263 
themes 	 3653.258950341697 0.9299634415458056 
relation 	 5243.529932019719 0.6058321611740383 
conditions 	 1230.1242087207734 1.2695905052728855 
implications 	 2924.639194449777 0.9299634415458056 
england 	 425.8582333515416 1.748514985401634 
summary 	 5343.696127295299 0.6058321611740383 
royal 	 4930.298637762964 0.9299634415458056 
family 	 1481.9105003305453 1.1318097416814263 
immediate 	 3827.116823538825 0.9299634415458056 
advisors 	 11972.259558553249 0.6058321611740383 
consequences 	 6399.52726880896 0.6058321611740383 
neighboring 	 10167.304300375152 0.6058321611740383 
countries 	 1544.3834980051226 1.1318097416814263 
spain 	 8362.349042197053 0.6058321611740383 
scotland 	 11972.259558553249 0.6058321611740383 
beginnings 	 8362.349042197053 0.6058321611740383 
nobel 	 5083.652150187576 0.9299634415458056 
prize 	 9586.23849275295 0.6058321611740383 
alfred 	 2177.516197147828 1.2695905052728855 
nobel's 	 15582.170074909445 0.6058321611740383 
philanthropic 	 15582.170074909445 0.6058321611740383 
gesture 	 15582.170074909445 0.6058321611740383 
forming 	 9111.473158861492 0.6058321611740383 
fund 	 7200.2174269526495 0.6058321611740383 
ensued 	 13777.214816731346 0.6058321611740383 
awarding 	 10916.428417039588 0.6058321611740383 
prizes 	 12721.383675217687 0.6058321611740383 
outstanding 	 9338.050784542487 0.6058321611740383 
international 	 878.3339473898681 1.2695905052728855 
performance 	 5849.278388899554 0.6058321611740383 
dawson 	 12721.383675217687 0.6058321611740383 
investigation 	 5293.131431723407 0.6058321611740383 
decisive 	 12721.383675217687 0.6058321611740383 
determine 	 6042.255548387845 0.6058321611740383 
detailed 	 5501.562642505296 0.6058321611740383 
concept 	 5243.529932019719 0.6058321611740383 
restoration 	 9586.23849275295 0.6058321611740383 
literary 	 8204.482526987056 0.6058321611740383 
escape 	 10515.020046769409 0.6058321611740383 
previous 	 5912.028413211427 0.6058321611740383 
puritan 	 10916.428417039588 0.6058321611740383 
primarily 	 6725.452093061191 0.6058321611740383 
writers 	 7533.09552636439 0.6058321611740383 
victorian 	 2033.46086007503 1.3696295478756 
reforms 	 1506.6191052728777 1.3696295478756 
industrial 	 571.8971622848987 1.5927449615490525 
england's 	 2993.0648896383123 1.2695905052728855 
instituted 	 11972.259558553249 0.6058321611740383 
ease 	 11391.193750931046 0.6058321611740383 
plight 	 9111.473158861492 0.6058321611740383 
child 	 5669.620951547531 0.6058321611740383 
worker 	 7306.517900683394 0.6058321611740383 
class 	 2646.5657158617037 0.9299634415458056 
russian 	 411.0535482534846 1.699208208353543 
peasantry 	 6360.691837608843 0.9299634415458056 
truly 	 9111.473158861492 0.6058321611740383 
revolutionary 	 2551.41121569255 1.1318097416814263 
potential 	 5343.696127295299 0.6058321611740383 
marxist 	 9586.23849275295 0.6058321611740383 
revolutionaries 	 13777.214816731346 0.6058321611740383 
surrounding 	 2159.088128283576 1.1318097416814263 
survival 	 9338.050784542487 0.6058321611740383 
opposing 	 9111.473158861492 0.6058321611740383 
forces 	 1389.096430014113 1.2695905052728855 
liberia 	 7791.085037454723 0.9299634415458056 
african 	 1093.4619495825214 1.5051749498252678 
colony 	 11391.193750931046 0.6058321611740383 
leading 	 573.3580290012371 1.5051749498252678 
turks 	 6888.607408365673 0.9299634415458056 
rise 	 398.4218650931169 1.7339793248739939 
abdul 	 12721.383675217687 0.6058321611740383 
hamin 	 15582.170074909445 0.6058321611740383 
l908 	 15582.170074909445 0.6058321611740383 
subsequent 	 3406.865866812333 0.9299634415458056 
turkish 	 4930.298637762964 0.9299634415458056 
egypt 	 10515.020046769409 0.6058321611740383 
looks 	 564.8860580766141 1.553210413628753 
roles 	 6250.686759169734 0.6058321611740383 
plays 	 8530.407351239288 0.6058321611740383 
egyptian 	 5458.214208519794 0.9299634415458056 
day 	 1808.238992579486 0.9299634415458056 
scramble 	 15582.170074909445 0.6058321611740383 
late 	 3021.1277741939225 0.9299634415458056 
magsaysay 	 15582.170074909445 0.6058321611740383 
combination 	 8362.349042197053 0.6058321611740383 
laws 	 2573.5372302820447 0.9299634415458056 
legal 	 4445.7315009916365 0.6058321611740383 
restriction 	 10515.020046769409 0.6058321611740383 
unionization 	 12721.383675217687 0.6058321611740383 
prior 	 3054.9478574909676 0.9299634415458056 
acadians 	 15582.170074909445 0.6058321611740383 
acadian 	 7791.085037454723 0.9299634415458056 
settlements 	 11972.259558553249 0.6058321611740383 
disruption 	 13777.214816731346 0.6058321611740383 
interference 	 9860.597275525928 0.6058321611740383 
committee 	 5447.870018629373 0.6058321611740383 
union 	 2438.727266301071 0.9299634415458056 
progress 	 3278.696892009478 0.9299634415458056 
percy 	 11391.193750931046 0.6058321611740383 
ahmad 	 15582.170074909445 0.6058321611740383 
frederick 	 9586.23849275295 0.6058321611740383 
william 	 6109.895714981935 0.6058321611740383 
climax 	 11972.259558553249 0.6058321611740383 
prussia's 	 15582.170074909445 0.6058321611740383 
evolutionary 	 5257.510023384704 0.9299634415458056 
transition 	 7781.283234574851 0.6058321611740383 
medieval 	 8362.349042197053 0.6058321611740383 
feudalism 	 11391.193750931046 0.6058321611740383 
public 	 2808.8345518557735 0.6058321611740383 
administration 	 4445.7315009916365 0.6058321611740383 
africa's 	 11391.193750931046 0.6058321611740383 
customary 	 12721.383675217687 0.6058321611740383 
europe's 	 10167.304300375152 0.6058321611740383 
affect 	 5849.278388899554 0.6058321611740383 
garibaldi 	 13777.214816731346 0.6058321611740383 
enemies 	 10916.428417039588 0.6058321611740383 
hibbert 	 13777.214816731346 0.6058321611740383 
milanese 	 13777.214816731346 0.6058321611740383 
related 	 2069.5122380712064 0.9299634415458056 
article 	 5669.620951547531 0.6058321611740383 
reference 	 6250.686759169734 0.6058321611740383 
louise 	 13777.214816731346 0.6058321611740383 
tilly's 	 15582.170074909445 0.6058321611740383 
tatti 	 15582.170074909445 0.6058321611740383 
maggie 	 13777.214816731346 0.6058321611740383 
elizabethan 	 11391.193750931046 0.6058321611740383 
courtier 	 15582.170074909445 0.6058321611740383 
manners 	 11391.193750931046 0.6058321611740383 
dress 	 10515.020046769409 0.6058321611740383 
court 	 4793.447247385892 0.6058321611740383 
alexander 	 2903.354929530437 1.1318097416814263 
wars 	 1218.6296216056126 1.5051749498252678 
organized 	 3600.1087134763247 0.9299634415458056 
discontent 	 7791.085037454723 0.9299634415458056 
secret 	 7200.2174269526495 0.6058321611740383 
service 	 3952.9453339329075 0.6058321611740383 
france 	 1135.621955604111 1.4455664105237414 
reasons 	 1909.3800893954306 1.1318097416814263 
espionage 	 10515.020046769409 0.6058321611740383 
series 	 2956.0142066057133 0.9299634415458056 
investigative 	 9860.597275525928 0.6058321611740383 
activities 	 2336.1545633363157 0.9299634415458056 
technological 	 7914.850973160033 0.6058321611740383 
change 	 4171.372718218657 0.6058321611740383 
focuses 	 5194.855617656073 0.6058321611740383 
women 	 2671.8480636476497 0.9299634415458056 
egypt's 	 13777.214816731346 0.6058321611740383 
dynasty 	 6360.691837608843 0.9299634415458056 
extended 	 7654.23364707765 0.6058321611740383 
queen 	 3990.7531861844163 1.1318097416814263 
nefertiri 	 15582.170074909445 0.6058321611740383 
tetisheri 	 15582.170074909445 0.6058321611740383 
ahhotep 	 15582.170074909445 0.6058321611740383 
philosophical 	 2472.4477122099793 1.1318097416814263 
roots 	 2213.355798143374 1.1318097416814263 
governess 	 7791.085037454723 0.9299634415458056 
duties 	 2787.449680732351 1.1318097416814263 
status 	 2152.470228401919 0.9299634415458056 
living 	 5728.140268186292 0.6058321611740383 
trevelyan 	 15582.170074909445 0.6058321611740383 
constructive 	 10916.428417039588 0.6058321611740383 
destructive 	 10167.304300375152 0.6058321611740383 
prudence 	 13777.214816731346 0.6058321611740383 
wisdom 	 9860.597275525928 0.6058321611740383 
