term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 685.6728986987667 1.5751009025458251 
vallalat 	 19721.719626890088 0.3762114884233922 
vizsgalja 	 21365.050030548093 0.3762114884233922 
konyhaszemelyzetnek 	 29225.54479487624 0.3762114884233922 
allitolagosnemi 	 29225.54479487624 0.3762114884233922 
zaklatasokra 	 29225.54479487624 0.3762114884233922 
vonatkozo 	 7178.048604517519 0.6332963042325953 
panaszait 	 29225.54479487624 0.3762114884233922 
jelentette 	 4259.8906537407665 0.8201024877093248 
reuter 	 21365.050030548093 0.3762114884233922 
emlekszunk 	 25840.213965021467 0.3762114884233922 
amikor 	 2194.1532758360536 1.073403776924698 
egy 	 233.42056125915465 1.831781689635574 
konzervativ 	 16698.33213303409 0.3762114884233922 
negert 	 29225.54479487624 0.3762114884233922 
jeloltek 	 19069.55230531192 0.3762114884233922 
alegfelsobb 	 29225.54479487624 0.3762114884233922 
birosagba 	 29225.54479487624 0.3762114884233922 
milyen 	 12002.799992650907 0.3762114884233922 
hihetetlen 	 21365.050030548093 0.3762114884233922 
kongresszusi 	 9860.859813445044 0.6332963042325953 
vizsgalat 	 8349.166066517046 0.6332963042325953 
cirkusz 	 22454.883135166692 0.3762114884233922 
indult 	 5129.3769408352255 0.8201024877093248 
nemi 	 8989.85960034666 0.6332963042325953 
zaklatas 	 25840.213965021467 0.3762114884233922 
urugyen 	 21365.050030548093 0.3762114884233922 
ugyet 	 16336.388797035315 0.3762114884233922 
viszontpillanatok 	 29225.54479487624 0.3762114884233922 
alatt 	 3736.3525136612575 0.8201024877093248 
szonyeg 	 25840.213965021467 0.3762114884233922 
ala 	 3953.7416208539807 0.8201024877093248 
fogjak 	 7694.065411252839 0.6332963042325953 
seperni 	 29225.54479487624 0.3762114884233922 
hagyjuk 	 23859.92237702119 0.3762114884233922 
mikor 	 13911.79104427827 0.3762114884233922 
kezdodik 	 16698.33213303409 0.3762114884233922 
csecsenirtok 	 29225.54479487624 0.3762114884233922 
pere 	 11929.961188510595 0.6332963042325953 
jelcin 	 15684.221475457147 0.3762114884233922 
fovadlott 	 29225.54479487624 0.3762114884233922 
hagaban 	 29225.54479487624 0.3762114884233922 
megkezdodott 	 19069.55230531192 0.3762114884233922 
volt 	 843.9051060907898 1.5014877352152696 
jugoszlaviaban 	 25840.213965021467 0.3762114884233922 
elkovetett 	 16698.33213303409 0.3762114884233922 
bunokkivizsgalasara 	 29225.54479487624 0.3762114884233922 
ensz 	 9247.149979583071 0.6332963042325953 
alta 	 29225.54479487624 0.3762114884233922 
felallitott 	 25840.213965021467 0.3762114884233922 
birosag 	 15999.427612693044 0.3762114884233922 
elso 	 1259.1899683532272 1.3517411682813392 
aboszniai 	 25840.213965021467 0.3762114884233922 
szerb 	 15999.427612693044 0.3762114884233922 
dusan 	 23859.92237702119 0.3762114884233922 
tadicsot 	 29225.54479487624 0.3762114884233922 
tobbrendbeli 	 25840.213965021467 0.3762114884233922 
gyilkossaggal 	 29225.54479487624 0.3762114884233922 
nemieroszakkal 	 29225.54479487624 0.3762114884233922 
hadifoglyok 	 29225.54479487624 0.3762114884233922 
kinzasaval 	 29225.54479487624 0.3762114884233922 
vadoljak 	 19721.719626890088 0.3762114884233922 
hatarontul 	 15108.96912931137 0.3762114884233922 
felvidek 	 17089.260717311645 0.3762114884233922 
kulugyminiszterium 	 18494.299959166143 0.3762114884233922 
meg 	 322.66959938765496 1.7747081701211564 
semmifele 	 17979.71920069332 0.3762114884233922 
hivatalos 	 14594.388370838546 0.3762114884233922 
ertesitest 	 29225.54479487624 0.3762114884233922 
nemkapott 	 25840.213965021467 0.3762114884233922 
poszonytol 	 29225.54479487624 0.3762114884233922 
szlovak 	 7694.065411252839 0.6332963042325953 
alapszerzodes 	 17979.71920069332 0.3762114884233922 
ratifikaciosokmanyainak 	 29225.54479487624 0.3762114884233922 
cserejevel 	 29225.54479487624 0.3762114884233922 
kapcsolatban 	 7178.048604517519 0.6332963042325953 
kozolte 	 12453.951288170783 0.3762114884233922 
szentivanyi 	 22454.883135166692 0.3762114884233922 
gaborkulugyi 	 25840.213965021467 0.3762114884233922 
szovivo 	 19069.55230531192 0.3762114884233922 
hornt 	 25840.213965021467 0.3762114884233922 
ignoraljak 	 29225.54479487624 0.3762114884233922 
persze 	 2555.93439224446 1.073403776924698 
szandekosan 	 21365.050030548093 0.3762114884233922 
duray 	 12920.106982510733 0.6332963042325953 
gyuszikam 	 29225.54479487624 0.3762114884233922 
jobb 	 13911.79104427827 0.3762114884233922 
sem 	 997.3423981072971 1.4363914832661335 
szolalsz 	 29225.54479487624 0.3762114884233922 
miklos 	 7297.194185419273 0.6332963042325953 
egyutteles 	 29225.54479487624 0.3762114884233922 
elnoke 	 1931.6369515869742 1.163223664790235 
elismeressel 	 25840.213965021467 0.3762114884233922 
szolt 	 7297.194185419273 0.6332963042325953 
magyarkormanyfo 	 29225.54479487624 0.3762114884233922 
visszafogottsagarol 	 29225.54479487624 0.3762114884233922 
amivel 	 17979.71920069332 0.3762114884233922 
egyes 	 4259.8906537407665 0.8201024877093248 
politikai 	 3696.152940364133 0.8201024877093248 
koroktamadasait 	 29225.54479487624 0.3762114884233922 
fogadja 	 17514.224282528998 0.3762114884233922 
amilyen 	 22454.883135166692 0.3762114884233922 
ballepeseket 	 29225.54479487624 0.3762114884233922 
csinal 	 9860.859813445044 0.6332963042325953 
horn 	 1108.84588210924 1.397022786246153 
valoban 	 6475.528983590271 0.6332963042325953 
legjobb 	 16698.33213303409 0.3762114884233922 
szolal 	 25840.213965021467 0.3762114884233922 
erdely 	 16336.388797035315 0.3762114884233922 
reszleteket 	 21365.050030548093 0.3762114884233922 
kozol 	 19721.719626890088 0.3762114884233922 
tokeslaszlo 	 29225.54479487624 0.3762114884233922 
nagyvaradi 	 23859.92237702119 0.3762114884233922 
puspoknek 	 25840.213965021467 0.3762114884233922 
kozelmultban 	 10237.295773583208 0.6332963042325953 
braziliaban 	 29225.54479487624 0.3762114884233922 
elmondotteloadasabol 	 29225.54479487624 0.3762114884233922 
amelyben 	 7554.484564655685 0.6332963042325953 
leszogezte 	 7554.484564655685 0.6332963042325953 
iliescu 	 5228.073825152382 0.8201024877093248 
rendszer 	 6307.048391419135 0.6332963042325953 
tovabbfolytatja 	 29225.54479487624 0.3762114884233922 
magyarsag 	 13128.677541311094 0.3762114884233922 
beolvasztasara 	 29225.54479487624 0.3762114884233922 
vagy 	 843.9051060907898 1.5014877352152696 
eluzesere 	 29225.54479487624 0.3762114884233922 
iranyuloceausescu 	 29225.54479487624 0.3762114884233922 
fele 	 6149.445322801186 0.6332963042325953 
nacionalista 	 23859.92237702119 0.3762114884233922 
politikat 	 8544.630358655822 0.6332963042325953 
tokes 	 16698.33213303409 0.3762114884233922 
laszlo 	 1735.514552096278 1.237168927747062 
velemenye 	 5036.32304310379 0.8201024877093248 
hogya 	 9534.77615265596 0.6332963042325953 
fenyegeto 	 20474.591547166416 0.3762114884233922 
kisertetkent 	 29225.54479487624 0.3762114884233922 
visszajaro 	 29225.54479487624 0.3762114884233922 
kelet 	 13703.929887456872 0.3762114884233922 
kozep 	 13504.555266219946 0.3762114884233922 
europainacionalizmusnak 	 29225.54479487624 0.3762114884233922 
csupan 	 12148.601864673949 0.3762114884233922 
kommunizmus 	 8544.630358655822 0.6332963042325953 
teljes 	 2965.3062156404853 0.9619825968155191 
bukasa 	 19721.719626890088 0.3762114884233922 
vethet 	 29225.54479487624 0.3762114884233922 
veget 	 16336.388797035315 0.3762114884233922 
tovabbi 	 12614.09678283827 0.3762114884233922 
lenini 	 25840.213965021467 0.3762114884233922 
uton 	 15108.96912931137 0.3762114884233922 
magyarorszag 	 2291.914798154514 1.073403776924698 
szilardan 	 29225.54479487624 0.3762114884233922 
kitart 	 23859.92237702119 0.3762114884233922 
inflacio 	 15388.130822505678 0.3762114884233922 
kulso 	 14844.904820627344 0.3762114884233922 
adossagcsokkentesenek 	 29225.54479487624 0.3762114884233922 
programja 	 8989.85960034666 0.6332963042325953 
mellett 	 6001.399996325454 0.6332963042325953 
kozben 	 16698.33213303409 0.3762114884233922 
folytatja 	 20474.591547166416 0.3762114884233922 
atarsadalombiztositasi 	 29225.54479487624 0.3762114884233922 
reformjat 	 25840.213965021467 0.3762114884233922 
nyilatkozta 	 15684.221475457147 0.3762114884233922 
medgyessy 	 16698.33213303409 0.3762114884233922 
peterpenugyminiszter 	 29225.54479487624 0.3762114884233922 
financial 	 8204.490879667073 0.3762114884233922 
timesnak 	 25840.213965021467 0.3762114884233922 
elmondta 	 2522.819356567654 1.073403776924698 
inflacionak 	 25840.213965021467 0.3762114884233922 
idendecemberre 	 29225.54479487624 0.3762114884233922 
szazalekig 	 29225.54479487624 0.3762114884233922 
kell 	 1218.9740421311408 1.3517411682813392 
tovabb 	 6752.277633109973 0.6332963042325953 
csokkennie 	 29225.54479487624 0.3762114884233922 
forintcsuszoleertekelese 	 29225.54479487624 0.3762114884233922 
szazalekos 	 6307.048391419135 0.6332963042325953 
import 	 5228.073825152382 0.8201024877093248 
vampotlek 	 22454.883135166692 0.3762114884233922 
exportes 	 29225.54479487624 0.3762114884233922 
beruhazas 	 23859.92237702119 0.3762114884233922 
csoportositotta 	 29225.54479487624 0.3762114884233922 
forrasokat 	 23859.92237702119 0.3762114884233922 
mikozbenvisszafogta 	 29225.54479487624 0.3762114884233922 
importot 	 29225.54479487624 0.3762114884233922 
miniszter 	 6564.338770655547 0.6332963042325953 
evtized 	 21365.050030548093 0.3762114884233922 
hatralevo 	 22454.883135166692 0.3762114884233922 
reszeben 	 11227.441567583346 0.6332963042325953 
evi3 	 29225.54479487624 0.3762114884233922 
gazdasagi 	 2291.914798154514 1.073403776924698 
novekedest 	 20474.591547166416 0.3762114884233922 
var 	 16698.33213303409 0.3762114884233922 
legalis 	 21365.050030548093 0.3762114884233922 
gazdasagban 	 17979.71920069332 0.3762114884233922 
ennek 	 2217.69176421848 1.073403776924698 
hirnek 	 29225.54479487624 0.3762114884233922 
jelentosege 	 22454.883135166692 0.3762114884233922 
hallatlan 	 23859.92237702119 0.3762114884233922 
fontossagu 	 29225.54479487624 0.3762114884233922 
minthogy 	 17979.71920069332 0.3762114884233922 
oroszoknak 	 23859.92237702119 0.3762114884233922 
leirt 	 11227.441567583346 0.6332963042325953 
milliard 	 1756.984377943196 1.237168927747062 
adossagelengedes 	 25840.213965021467 0.3762114884233922 
utana 	 8168.194398517658 0.6332963042325953 
nyugat 	 12951.057967180543 0.3762114884233922 
fraszban 	 29225.54479487624 0.3762114884233922 
van 	 332.5304256728823 1.7328792204217451 
vajon 	 6656.50065158966 0.6332963042325953 
fog 	 3376.1388165549865 0.9619825968155191 
alkalmaval 	 12920.106982510733 0.6332963042325953 
beinteni 	 25840.213965021467 0.3762114884233922 
peto 	 4567.976629152291 0.8201024877093248 
bandaja 	 14612.77239743812 0.6332963042325953 
siethusegnyilatkozatot 	 29225.54479487624 0.3762114884233922 
tenni 	 13911.79104427827 0.3762114884233922 
kitartas 	 25840.213965021467 0.3762114884233922 
eljen 	 20474.591547166416 0.3762114884233922 
adossagszolgalat 	 23859.92237702119 0.3762114884233922 
ismet 	 12148.601864673949 0.3762114884233922 
roskatag 	 29225.54479487624 0.3762114884233922 
birodalom 	 19721.719626890088 0.3762114884233922 
ezuttal 	 19721.719626890088 0.3762114884233922 
vilagbank 	 17514.224282528998 0.3762114884233922 
esvalutaalap 	 29225.54479487624 0.3762114884233922 
utolso 	 6656.50065158966 0.6332963042325953 
csatlosava 	 29225.54479487624 0.3762114884233922 
valt 	 7064.446726337112 0.6332963042325953 
clinton 	 6851.964943728436 0.6332963042325953 
gratulal 	 23859.92237702119 0.3762114884233922 
hornnak 	 21365.050030548093 0.3762114884233922 
majus 	 3999.856903173261 0.9619825968155191 
etol 	 25840.213965021467 0.3762114884233922 
hivatalosan 	 16336.388797035315 0.3762114884233922 
jogu 	 22454.883135166692 0.3762114884233922 
tagja 	 6752.277633109973 0.6332963042325953 
gazdasagiegyuttmukodesi 	 29225.54479487624 0.3762114884233922 
fejlesztesi 	 20474.591547166416 0.3762114884233922 
szervezetnek 	 23859.92237702119 0.3762114884233922 
oecd 	 17089.260717311645 0.3762114884233922 
nek 	 6307.048391419135 0.6332963042325953 
jelentettebe 	 29225.54479487624 0.3762114884233922 
tegnap 	 2188.112923551849 1.163223664790235 
delutan 	 21365.050030548093 0.3762114884233922 
major 	 6542.339643469774 0.3762114884233922 
istvan 	 4000.9333308836353 0.8201024877093248 
ikm 	 22454.883135166692 0.3762114884233922 
helyettes 	 7999.713806346522 0.6332963042325953 
allamtitkara 	 15108.96912931137 0.3762114884233922 
igymajus 	 29225.54479487624 0.3762114884233922 
delegacio 	 25840.213965021467 0.3762114884233922 
ilyen 	 1273.2859989747299 1.3517411682813392 
minosegben 	 25840.213965021467 0.3762114884233922 
vehet 	 25840.213965021467 0.3762114884233922 
reszt 	 6851.964943728436 0.6332963042325953 
aszervezet 	 29225.54479487624 0.3762114884233922 
vegrehajto 	 19721.719626890088 0.3762114884233922 
bizottsagi 	 21365.050030548093 0.3762114884233922 
ulesen 	 13313.00130317932 0.3762114884233922 
felvetelhez 	 29225.54479487624 0.3762114884233922 
levelbengratulalt 	 29225.54479487624 0.3762114884233922 
bill 	 5485.383189590134 0.6332963042325953 
amerikai 	 2400.559998530181 1.073403776924698 
elnok 	 6149.445322801186 0.6332963042325953 
gyula 	 1909.928998462095 1.163223664790235 
komranyfonek 	 29225.54479487624 0.3762114884233922 
kis 	 4151.317096056928 0.8201024877093248 
buveszkedes 	 29225.54479487624 0.3762114884233922 
szamokkal 	 25840.213965021467 0.3762114884233922 
hiszi 	 20474.591547166416 0.3762114884233922 
importja 	 25840.213965021467 0.3762114884233922 
negyedevben 	 11929.961188510595 0.6332963042325953 
millio 	 1556.743911021348 1.2991063456615362 
dollarral 	 19721.719626890088 0.3762114884233922 
haladtameg 	 29225.54479487624 0.3762114884233922 
exportot 	 23859.92237702119 0.3762114884233922 
ellenere 	 4151.317096056928 0.8201024877093248 
sajtotajekoztatojan 	 7178.048604517519 0.6332963042325953 
berenyi 	 25840.213965021467 0.3762114884233922 
lajoshelyettes 	 29225.54479487624 0.3762114884233922 
allamtitkar 	 7422.452410313672 0.6332963042325953 
hangoztatta 	 19721.719626890088 0.3762114884233922 
kulkereskedelmi 	 19721.719626890088 0.3762114884233922 
merleg 	 16698.33213303409 0.3762114884233922 
egesz 	 1674.8054713509423 1.237168927747062 
evihianya 	 29225.54479487624 0.3762114884233922 
lesz 	 1567.2523398828953 1.237168927747062 
nagyobb 	 4259.8906537407665 0.8201024877093248 
tervezett 	 7297.194185419273 0.6332963042325953 
ketmilliard 	 22454.883135166692 0.3762114884233922 
dollarnal 	 29225.54479487624 0.3762114884233922 
ezt 	 792.0327729351714 1.528704810110829 
reszbenazzal 	 29225.54479487624 0.3762114884233922 
indokolta 	 9247.149979583071 0.6332963042325953 
mindig 	 4259.8906537407665 0.8201024877093248 
akulkereskedelmi 	 25840.213965021467 0.3762114884233922 
hiany 	 17089.260717311645 0.3762114884233922 
mint 	 522.4174466276319 1.6590194585702807 
tobbi 	 7064.446726337112 0.6332963042325953 
reszint 	 29225.54479487624 0.3762114884233922 
pedigazzal 	 29225.54479487624 0.3762114884233922 
mostani 	 3282.1693853277734 0.9619825968155191 
deficit 	 2240.603067922449 1.237168927747062 
mintegy 	 6955.895522139135 0.6332963042325953 
dollarralmerseklodott 	 29225.54479487624 0.3762114884233922 
negyedevehez 	 29225.54479487624 0.3762114884233922 
kepest 	 13128.677541311094 0.3762114884233922 
mig 	 4000.9333308836353 0.8201024877093248 
ugyanisjanuar 	 29225.54479487624 0.3762114884233922 
marciusban 	 19721.719626890088 0.3762114884233922 
kivitel 	 25840.213965021467 0.3762114884233922 
szazalekkal 	 3425.982471864218 0.9619825968155191 
bovulve 	 29225.54479487624 0.3762114884233922 
elerte 	 10682.525015274046 0.6332963042325953 
dollart 	 7694.065411252839 0.6332963042325953 
behozatal 	 29225.54479487624 0.3762114884233922 
hasonloan 	 17514.224282528998 0.3762114884233922 
evvel 	 6752.277633109973 0.6332963042325953 
korabbi 	 12951.057967180543 0.3762114884233922 
elsoharom 	 29225.54479487624 0.3762114884233922 
honaphoz 	 29225.54479487624 0.3762114884233922 
dollarra 	 18494.299959166143 0.3762114884233922 
teheto 	 19721.719626890088 0.3762114884233922 
megfordult 	 29225.54479487624 0.3762114884233922 
tehat 	 5930.612431280971 0.6332963042325953 
azelso 	 11929.961188510595 0.6332963042325953 
ket 	 1386.05735263655 1.2991063456615362 
honap 	 16698.33213303409 0.3762114884233922 
tendenciaja 	 25840.213965021467 0.3762114884233922 
exportviszont 	 29225.54479487624 0.3762114884233922 
csak 	 548.5383189590134 1.6449966622566219 
bovult 	 29225.54479487624 0.3762114884233922 
kedvezotlen 	 20474.591547166416 0.3762114884233922 
adatokat 	 17979.71920069332 0.3762114884233922 
tarca 	 7999.713806346522 0.6332963042325953 
akemeny 	 29225.54479487624 0.3762114884233922 
tel 	 17089.260717311645 0.3762114884233922 
miatt 	 2833.1774287947615 0.9619825968155191 
megnovekedett 	 23859.92237702119 0.3762114884233922 
energiaimporttal 	 29225.54479487624 0.3762114884233922 
bermunkahozkapcsolodo 	 29225.54479487624 0.3762114884233922 
eleji 	 25840.213965021467 0.3762114884233922 
behozatallal 	 25840.213965021467 0.3762114884233922 
mukodotoke 	 20474.591547166416 0.3762114884233922 
bearamlasaaz 	 29225.54479487624 0.3762114884233922 
honapban 	 19721.719626890088 0.3762114884233922 
tobb 	 1567.2523398828953 1.237168927747062 
elozo 	 12951.057967180543 0.3762114884233922 
azonos 	 3999.856903173261 0.9619825968155191 
idoszakaban 	 21365.050030548093 0.3762114884233922 
kdnp 	 2188.112923551849 1.163223664790235 
gazdasagpolitika 	 8168.194398517658 0.6332963042325953 
ugy 	 731.3844252786846 1.5531038221365434 
rossz 	 14594.388370838546 0.3762114884233922 
ahogy 	 4376.225847103698 0.8201024877093248 
csepe 	 29225.54479487624 0.3762114884233922 
belaval 	 25840.213965021467 0.3762114884233922 
kdnpparlamenti 	 29225.54479487624 0.3762114884233922 
frakciojanak 	 18494.299959166143 0.3762114884233922 
vezetojevel 	 22454.883135166692 0.3762114884233922 
keszitett 	 15388.130822505678 0.3762114884233922 
interjut 	 8757.112141264499 0.6332963042325953 
akielmondta 	 29225.54479487624 0.3762114884233922 
evek 	 14594.388370838546 0.3762114884233922 
ota 	 3153.5241957095677 0.9619825968155191 
rendszervaltas 	 18494.299959166143 0.3762114884233922 
surget 	 23859.92237702119 0.3762114884233922 
ami 	 1371.3457973975335 1.2991063456615362 
ettola 	 29225.54479487624 0.3762114884233922 
kormanytol 	 19721.719626890088 0.3762114884233922 
varhato 	 7422.452410313672 0.6332963042325953 
koalicio 	 14356.097209035039 0.3762114884233922 
ugyanis 	 4049.533954891316 0.8201024877093248 
elterve 	 29225.54479487624 0.3762114884233922 
eredetiprogramjatol 	 29225.54479487624 0.3762114884233922 
bizonyos 	 6475.528983590271 0.6332963042325953 
erdekcsoportok 	 25840.213965021467 0.3762114884233922 
malmara 	 29225.54479487624 0.3762114884233922 
hajtja 	 12920.106982510733 0.6332963042325953 
vizet 	 22454.883135166692 0.3762114884233922 
csepeleszogezte 	 29225.54479487624 0.3762114884233922 
mai 	 6001.399996325454 0.6332963042325953 
gazdasagpolitikai 	 20474.591547166416 0.3762114884233922 
igazi 	 7999.713806346522 0.6332963042325953 
nyertesei 	 23859.92237702119 0.3762114884233922 
ugyeskedok 	 29225.54479487624 0.3762114884233922 
akikpolitikai 	 29225.54479487624 0.3762114884233922 
befolyasukkal 	 29225.54479487624 0.3762114884233922 
kapcsolataikkal 	 29225.54479487624 0.3762114884233922 
jutottak 	 19721.719626890088 0.3762114884233922 
csucsra 	 23859.92237702119 0.3762114884233922 
ebben 	 2317.964341904369 1.073403776924698 
akorben 	 29225.54479487624 0.3762114884233922 
erheto 	 23859.92237702119 0.3762114884233922 
tetten 	 21365.050030548093 0.3762114884233922 
osszefonodas 	 25840.213965021467 0.3762114884233922 
maffiakkal 	 25840.213965021467 0.3762114884233922 
afeketegazdasaggal 	 29225.54479487624 0.3762114884233922 
vetiti 	 25840.213965021467 0.3762114884233922 
elore 	 14594.388370838546 0.3762114884233922 
annak 	 2742.691594795067 0.9619825968155191 
arnyekat 	 29225.54479487624 0.3762114884233922 
hogylatin 	 29225.54479487624 0.3762114884233922 
amerikanizalodhat 	 29225.54479487624 0.3762114884233922 
orszag 	 2833.1774287947615 0.9619825968155191 
elorevetiti 	 29225.54479487624 0.3762114884233922 
mind 	 4739.641201386147 0.6332963042325953 
fore 	 20474.591547166416 0.3762114884233922 
eso 	 23859.92237702119 0.3762114884233922 
nemzeti 	 2897.4554273804615 0.9619825968155191 
jovedelem 	 21365.050030548093 0.3762114884233922 
pedig 	 914.2305315983557 1.4709344492304466 
varhatoelettartam 	 29225.54479487624 0.3762114884233922 
tekinteteben 	 21365.050030548093 0.3762114884233922 
regota 	 23859.92237702119 0.3762114884233922 
alatta 	 10682.525015274046 0.6332963042325953 
mexikonak 	 29225.54479487624 0.3762114884233922 
sajto 	 1735.514552096278 1.237168927747062 
szabadsag 	 16336.388797035315 0.3762114884233922 
szempontjabol 	 17514.224282528998 0.3762114884233922 
szenegalnak 	 29225.54479487624 0.3762114884233922 
rosszabb 	 19721.719626890088 0.3762114884233922 
mongoliavalvan 	 29225.54479487624 0.3762114884233922 
holtversenyben 	 12920.106982510733 0.6332963042325953 
belfold 	 12951.057967180543 0.3762114884233922 
folytatodott 	 23859.92237702119 0.3762114884233922 
orszaggyuloles 	 23859.92237702119 0.3762114884233922 
munkaja 	 19069.55230531192 0.3762114884233922 
elhalasztotta 	 25840.213965021467 0.3762114884233922 
parlament 	 6226.975644085392 0.6332963042325953 
vegszavazast 	 29225.54479487624 0.3762114884233922 
karpotlasitorveny 	 29225.54479487624 0.3762114884233922 
modositasarol 	 21365.050030548093 0.3762114884233922 
dontott 	 15388.130822505678 0.3762114884233922 
arrol 	 5794.910854760923 0.6332963042325953 
modositoinditvanyt 	 29225.54479487624 0.3762114884233922 
kepviselok 	 6955.895522139135 0.6332963042325953 
vegso 	 15999.427612693044 0.3762114884233922 
dontesig 	 29225.54479487624 0.3762114884233922 
nyujtanak 	 22454.883135166692 0.3762114884233922 
erreazert 	 29225.54479487624 0.3762114884233922 
szukseg 	 4376.225847103698 0.8201024877093248 
mert 	 1218.9740421311408 1.3517411682813392 
kisebbsegi 	 3777.2422823278425 0.9619825968155191 
emberi 	 14128.893452674223 0.3762114884233922 
jogi 	 7554.484564655685 0.6332963042325953 
bizottsagelnoke 	 29225.54479487624 0.3762114884233922 
gellert 	 23859.92237702119 0.3762114884233922 
gabor 	 3237.7644917951357 0.9619825968155191 
alkotmanybirosaghoz 	 21365.050030548093 0.3762114884233922 
fordult 	 9534.77615265596 0.6332963042325953 
elozetesnormakontrollt 	 29225.54479487624 0.3762114884233922 
kerve 	 21365.050030548093 0.3762114884233922 
elfogadtak 	 23859.92237702119 0.3762114884233922 
estb 	 29225.54479487624 0.3762114884233922 
zarszamadast 	 29225.54479487624 0.3762114884233922 
torvenyt 	 15684.221475457147 0.3762114884233922 
alkottak 	 23859.92237702119 0.3762114884233922 
hagai 	 22454.883135166692 0.3762114884233922 
nemzetkozitorvenyszek 	 29225.54479487624 0.3762114884233922 
alapokmanyabol 	 29225.54479487624 0.3762114884233922 
hazankra 	 29225.54479487624 0.3762114884233922 
harulo 	 25840.213965021467 0.3762114884233922 
kotelezettsegekrol 	 29225.54479487624 0.3762114884233922 
szavazott 	 18494.299959166143 0.3762114884233922 
haz 	 15999.427612693044 0.3762114884233922 
