term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 374.1796765784651 1.60403385908868 
trying 	 2424.245027301597 1.149049258488124 
infiltrate 	 4433.681265906632 1.149049258488124 
government 	 329.5896559097988 1.60403385908868 
bay 	 1212.1225136507985 1.4595506950434798 
pigs 	 2507.269301607933 1.4595506950434798 
wars 	 2745.1925346922135 1.149049258488124 
independence 	 2317.1206619763134 1.149049258488124 
spanish 	 167.95210667030622 1.8995195643067115 
brief 	 1626.4616407705125 1.149049258488124 
concise 	 4433.681265906632 1.149049258488124 
discussion 	 621.8490497395518 1.4595506950434798 
events 	 308.5183404999522 1.7419874703160652 
led 	 1923.2576206683868 1.149049258488124 
various 	 511.91842292767296 1.4595506950434798 
american 	 185.82464927466012 1.7419874703160652 
countries 	 745.503094083118 1.4595506950434798 
extricate 	 5014.538603215866 1.149049258488124 
rule 	 1753.1931933991605 1.149049258488124 
centuries 	 2865.1110416630977 1.149049258488124 
intervention 	 587.8323733460718 1.6875609854592821 
santo 	 2507.269301607933 1.4595506950434798 
domingo 	 2507.269301607933 1.4595506950434798 
examination 	 1281.7955689554262 1.149049258488124 
originally 	 2745.1925346922135 1.149049258488124 
discovered 	 2803.008560998279 1.149049258488124 
columbus 	 3513.044168002755 1.149049258488124 
known 	 1529.3945793604605 1.149049258488124 
hispanicola 	 5014.538603215866 1.149049258488124 
subsequent 	 1096.3723488436003 1.4595506950434798 
removal 	 2932.1868306935216 1.149049258488124 
declaration 	 1273.5493693371943 1.4595506950434798 
independent 	 1583.4778600737452 1.149049258488124 
dominican 	 1364.6338351039965 1.60403385908868 
rep 	 3665.8296325960896 1.149049258488124 
mexico 	 397.832408377873 1.7802650272484153 
social 	 215.10721133636414 1.7419874703160652 
developments 	 2222.151223689045 1.149049258488124 
projections 	 2865.1110416630977 1.149049258488124 
valdez 	 4093.9015053119897 1.149049258488124 
modern 	 703.8660275553857 1.4595506950434798 
mexican 	 616.994459057371 1.7419874703160652 
person 	 1611.8873603779662 1.149049258488124 
account 	 805.9436801889831 1.4595506950434798 
daily 	 1902.565211317656 1.149049258488124 
life 	 1038.285479647462 1.149049258488124 
opinions 	 2640.3058208967564 1.149049258488124 
supposed 	 3852.8239285973973 1.149049258488124 
land 	 1902.565211317656 1.149049258488124 
reform 	 851.6981835223148 1.4595506950434798 
bolivia 	 4093.9015053119897 1.149049258488124 
policies 	 1569.6263050386308 1.149049258488124 
instituted 	 3852.8239285973973 1.149049258488124 
consequences 	 1029.7242417937612 1.4595506950434798 
coups 	 2507.269301607933 1.4595506950434798 
etate 	 2507.269301607933 1.4595506950434798 
peru 	 1756.5220840013776 1.4595506950434798 
peruvian 	 2046.9507526559948 1.4595506950434798 
instability 	 1926.4119642986986 1.4595506950434798 
british 	 686.4828278625074 1.60403385908868 
latin 	 509.4197477348777 1.7419874703160652 
world 	 929.1232463733006 1.149049258488124 
war 	 138.538406405592 1.8620986672292934 
critical 	 1641.2938863798104 1.149049258488124 
analysis 	 206.2060046137464 1.7419874703160652 
policy 	 443.9967372001206 1.60403385908868 
rise 	 480.8144051670967 1.6875609854592821 
power 	 241.4515151347205 1.7419874703160652 
peron 	 1108.420316476658 1.6875609854592821 
term 	 1641.2938863798104 1.149049258488124 
aspects 	 1583.4778600737452 1.149049258488124 
civil 	 1430.6923954804113 1.149049258488124 
responsible 	 1862.6529062646603 1.149049258488124 
outbreak 	 3383.8658983075134 1.149049258488124 
prominent 	 2504.114957977621 1.149049258488124 
leaders 	 1736.2633246670791 1.149049258488124 
l936 	 5014.538603215866 1.149049258488124 
crisis 	 843.7169898295938 1.4595506950434798 
internal 	 1862.6529062646603 1.149049258488124 
comparison 	 1363.6166064499876 1.149049258488124 
haitian 	 4433.681265906632 1.149049258488124 
jamaican 	 4433.681265906632 1.149049258488124 
maroons 	 4433.681265906632 1.149049258488124 
runaway 	 4093.9015053119897 1.149049258488124 
slave 	 3271.9665912881633 1.149049258488124 
issue 	 1189.6148187658189 1.149049258488124 
west 	 1491.006188166236 1.149049258488124 
indies 	 4093.9015053119897 1.149049258488124 
affected 	 2110.2519166696948 1.149049258488124 
french 	 2035.156927687737 1.149049258488124 
imperialism 	 1028.3240984289516 1.60403385908868 
respectively 	 2317.1206619763134 1.149049258488124 
frederick 	 3084.9722952868556 1.149049258488124 
pike 	 3665.8296325960896 1.149049258488124 
looks 	 1454.2995903785027 1.149049258488124 
period 	 1611.8873603779662 1.149049258488124 
transition 	 2504.114957977621 1.149049258488124 
innovation 	 3513.044168002755 1.149049258488124 
ushered 	 5014.538603215866 1.149049258488124 
americas 	 3852.8239285973973 1.149049258488124 
conquerors 	 5014.538603215866 1.149049258488124 
effects 	 655.7750869411583 1.4595506950434798 
conquest 	 1926.4119642986986 1.4595506950434798 
spain 	 1345.5546269894644 1.4595506950434798 
del 	 2691.109253978929 1.149049258488124 
castillo 	 5014.538603215866 1.149049258488124 
empire 	 686.2981336730534 1.6875609854592821 
seen 	 1583.4778600737452 1.149049258488124 
eyes 	 2463.228800403637 1.149049258488124 
conquistadore 	 5014.538603215866 1.149049258488124 
stratification 	 3852.8239285973973 1.149049258488124 
jamaica 	 3852.8239285973973 1.149049258488124 
separation 	 3005.102364610831 1.149049258488124 
races 	 3383.8658983075134 1.149049258488124 
religions 	 4093.9015053119897 1.149049258488124 
collective 	 2504.114957977621 1.149049258488124 
consciousness 	 2640.3058208967564 1.149049258488124 
jewish 	 2640.3058208967564 1.149049258488124 
people 	 490.9640567068898 1.4595506950434798 
emphasis 	 1788.1149129828366 1.149049258488124 
prior 	 1966.2414013651544 1.149049258488124 
meaning 	 2035.156927687737 1.149049258488124 
liberation 	 3005.102364610831 1.149049258488124 
equador 	 5014.538603215866 1.149049258488124 
thumbnail 	 4433.681265906632 1.149049258488124 
sketch 	 2803.008560998279 1.149049258488124 
equadorian 	 5014.538603215866 1.149049258488124 
politics 	 1770.4721560750531 1.149049258488124 
noting 	 1656.3933939910548 1.149049258488124 
governor's 	 4433.681265906632 1.149049258488124 
rest 	 2592.4070700988796 1.149049258488124 
north 	 1478.591146278288 1.149049258488124 
desirability 	 3513.044168002755 1.149049258488124 
restoring 	 3513.044168002755 1.149049258488124 
full 	 721.2064331276216 1.4595506950434798 
vietnam 	 2463.228800403637 1.149049258488124 
china 	 2035.156927687737 1.149049258488124 
analyzes 	 450.98043428283387 1.60403385908868 
efficacy 	 3513.044168002755 1.149049258488124 
establishing 	 2865.1110416630977 1.149049258488124 
hardline 	 4093.9015053119897 1.149049258488124 
communist 	 1788.1149129828366 1.149049258488124 
gun 	 3084.9722952868556 1.149049258488124 
theory 	 1626.4616407705125 1.149049258488124 
successes 	 3005.102364610831 1.149049258488124 
failures 	 2932.1868306935216 1.149049258488124 
status 	 1385.3840640559201 1.149049258488124 
unique 	 2084.465266706955 1.149049258488124 
position 	 1216.2202279534372 1.149049258488124 
carribean 	 5014.538603215866 1.149049258488124 
peoples 	 3271.9665912881633 1.149049258488124 
subjection 	 5014.538603215866 1.149049258488124 
change 	 671.2001416795764 1.4595506950434798 
diffusion 	 4433.681265906632 1.149049258488124 
assimilation 	 3383.8658983075134 1.149049258488124 
physical 	 1583.4778600737452 1.149049258488124 
population 	 1736.2633246670791 1.149049258488124 
castro 	 1284.274642865799 1.60403385908868 
personality 	 2463.228800403637 1.149049258488124 
filling 	 3852.8239285973973 1.149049258488124 
void 	 4093.9015053119897 1.149049258488124 
left 	 1824.5554367883376 1.149049258488124 
lack 	 1824.5554367883376 1.149049258488124 
ideology 	 1296.2035350494398 1.4595506950434798 
commerce 	 2865.1110416630977 1.149049258488124 
colonialism 	 3383.8658983075134 1.149049258488124 
monopoly 	 3271.9665912881633 1.149049258488124 
ports 	 4093.9015053119897 1.149049258488124 
illicit 	 4093.9015053119897 1.149049258488124 
trade 	 894.0574564914183 1.4595506950434798 
era 	 2011.5497327896453 1.149049258488124 
robert 	 1788.1149129828366 1.149049258488124 
alexander 	 2803.008560998279 1.149049258488124 
surrounding 	 2084.465266706955 1.149049258488124 
portuguese 	 2216.840632953316 1.4595506950434798 
exploration 	 2640.3058208967564 1.149049258488124 
ramon 	 3852.8239285973973 1.149049258488124 
eduardo 	 4093.9015053119897 1.149049258488124 
ruiz 	 5014.538603215866 1.149049258488124 
ruiz's 	 5014.538603215866 1.149049258488124 
interpretation 	 2222.151223689045 1.149049258488124 
erupted 	 4433.681265906632 1.149049258488124 
violence 	 2035.156927687737 1.149049258488124 
placed 	 2317.1206619763134 1.149049258488124 
fidel 	 4433.681265906632 1.149049258488124 
seat 	 3665.8296325960896 1.149049258488124 
island 	 2463.228800403637 1.149049258488124 
nation 	 2252.6273095042375 1.149049258488124 
rigidification 	 5014.538603215866 1.149049258488124 
underlying 	 2463.228800403637 1.149049258488124 
structural 	 2386.994450267238 1.149049258488124 
fault 	 3513.044168002755 1.149049258488124 
peronism 	 5014.538603215866 1.149049258488124 
observes 	 1301.5141257851687 1.149049258488124 
failed 	 2192.7446976872006 1.149049258488124 
adjust 	 3084.9722952868556 1.149049258488124 
societal 	 3271.9665912881633 1.149049258488124 
realities 	 3271.9665912881633 1.149049258488124 
reign 	 3513.044168002755 1.149049258488124 
essentially 	 2640.3058208967564 1.149049258488124 
origins 	 941.1857315472016 1.4595506950434798 
constitutition 	 5014.538603215866 1.149049258488124 
adscendency 	 5014.538603215866 1.149049258488124 
santa 	 3005.102364610831 1.149049258488124 
anna 	 3173.264407408114 1.149049258488124 
defeat 	 3005.102364610831 1.149049258488124 
alamo 	 5014.538603215866 1.149049258488124 
victory 	 2640.3058208967564 1.149049258488124 
austins's 	 5014.538603215866 1.149049258488124 
troops 	 2424.245027301597 1.149049258488124 
san 	 2059.4484835875223 1.149049258488124 
jancinto 	 5014.538603215866 1.149049258488124 
role 	 549.3540199683941 1.4595506950434798 
president 	 709.566795766757 1.4595506950434798 
polk 	 1926.4119642986986 1.4595506950434798 
crown 	 3513.044168002755 1.149049258488124 
clergy 	 3665.8296325960896 1.149049258488124 
colonial 	 934.3361869994262 1.60403385908868 
fariss 	 5014.538603215866 1.149049258488124 
purpose 	 1583.4778600737452 1.149049258488124 
explore 	 3084.9722952868556 1.149049258488124 
neglected 	 3852.8239285973973 1.149049258488124 
aspect 	 2803.008560998279 1.149049258488124 
church 	 2222.151223689045 1.149049258488124 
experiment 	 3005.102364610831 1.149049258488124 
raymond 	 3665.8296325960896 1.149049258488124 
carr 	 4433.681265906632 1.149049258488124 
comprehensive 	 1882.3714630944032 1.149049258488124 
investigation 	 1703.3963670446296 1.149049258488124 
forces 	 1788.1149129828366 1.149049258488124 
created 	 1555.9999885480788 1.149049258488124 
tension 	 3271.9665912881633 1.149049258488124 
cultural 	 1671.7699721950037 1.149049258488124 
arturo 	 5014.538603215866 1.149049258488124 
morales 	 5014.538603215866 1.149049258488124 
carrion 	 5014.538603215866 1.149049258488124 
covert 	 3665.8296325960896 1.149049258488124 
takeover 	 3665.8296325960896 1.149049258488124 
leading 	 1291.5968502769804 1.149049258488124 
invasion 	 2504.114957977621 1.149049258488124 
related 	 1331.9902116003618 1.149049258488124 
ramifications 	 2932.1868306935216 1.149049258488124 
missile 	 3513.044168002755 1.149049258488124 
miscalculations 	 5014.538603215866 1.149049258488124 
regarding 	 1597.5622252228727 1.149049258488124 
intentions 	 3084.9722952868556 1.149049258488124 
opposing 	 2932.1868306935216 1.149049258488124 
powers 	 2192.7446976872006 1.149049258488124 
judgmental 	 5014.538603215866 1.149049258488124 
errors 	 2932.1868306935216 1.149049258488124 
russia 	 1671.7699721950037 1.149049258488124 
mckinley 	 3852.8239285973973 1.149049258488124 
causes 	 1843.3876899923628 1.149049258488124 
mckinley's 	 4433.681265906632 1.149049258488124 
unwilling 	 4093.9015053119897 1.149049258488124 
james 	 2110.2519166696948 1.149049258488124 
polk's 	 5014.538603215866 1.149049258488124 
onset 	 3513.044168002755 1.149049258488124 
examined 	 2110.2519166696948 1.149049258488124 
monroe 	 1756.5220840013776 1.4595506950434798 
doctrine 	 1231.6144002018184 1.4595506950434798 
republic 	 1656.3933939910548 1.149049258488124 
contemporary 	 1753.1931933991605 1.149049258488124 
applications 	 1966.2414013651544 1.149049258488124 
reasons 	 921.6938449961814 1.4595506950434798 
collapse 	 1401.5042804991394 1.4595506950434798 
civilization 	 834.7049859925403 1.60403385908868 
explores 	 2011.5497327896453 1.149049258488124 
abandonment 	 4433.681265906632 1.149049258488124 
southern 	 2059.4484835875223 1.149049258488124 
cities 	 2504.114957977621 1.149049258488124 
socio 	 3173.264407408114 1.149049258488124 
sinking 	 1832.9148162980448 1.4595506950434798 
maine 	 1221.9432108653632 1.60403385908868 
actual 	 2110.2519166696948 1.149049258488124 
circumstances 	 1806.1371129580039 1.149049258488124 
looking 	 1882.3714630944032 1.149049258488124 
ship 	 3513.044168002755 1.149049258488124 
died 	 3084.9722952868556 1.149049258488124 
actions 	 1806.1371129580039 1.149049258488124 
investigations 	 2547.0987386743886 1.149049258488124 
governments 	 2110.2519166696948 1.149049258488124 
involved 	 1569.6263050386308 1.149049258488124 
top 	 782.7592691407535 1.149049258488124 
experienced 	 1016.7048879136385 1.149049258488124 
microsoft 	 541.5945389539216 1.4595506950434798 
internet 	 867.4778150789605 1.149049258488124 
explorer 	 1122.5390297353954 1.149049258488124 
msie30 	 1122.5390297353954 1.149049258488124 
http 	 367.67990474199223 1.149049258488124 
www 	 364.4128440736714 1.149049258488124 
com 	 134.82807425979476 1.60403385908868 
htm 	 549.7783737701967 1.149049258488124 
start 	 903.9183388844616 1.149049258488124 
send 	 885.500015054128 1.149049258488124 
comments 	 316.1790806837421 1.60403385908868 
mailto 	 608.7574814565846 1.149049258488124 
updated 	 897.7338089690539 1.149049258488124 
copyright 	 653.580999445511 1.149049258488124 
asm 	 1122.5390297353954 1.149049258488124 
communications 	 897.7338089690539 1.149049258488124 
rights 	 772.0839655392674 1.149049258488124 
reserved 	 929.1232463733006 1.149049258488124 
