term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 1582.0135208072636 1.2327404730076716 
rangu 	 20667.431680493537 0.37335649340935156 
vezetoi 	 15251.273097359757 0.37335649340935156 
tobbek 	 15251.273097359757 0.37335649340935156 
kozott 	 860.9919673027393 1.4979710665367054 
kovacs 	 13833.000480172477 0.37335649340935156 
kulugyminiszter 	 15533.064077590703 0.37335649340935156 
kinyilvanitotta 	 26083.59026362732 0.37335649340935156 
szogezte 	 24084.64728065407 0.37335649340935156 
tabajdi 	 22666.374663466788 0.37335649340935156 
csaba 	 18149.061355327205 0.37335649340935156 
miniszterelnoki 	 17250.216080333008 0.37335649340935156 
hivatal 	 14984.721696497298 0.37335649340935156 
politikai 	 1243.6550638817348 1.3476271107348323 
allamtitkara 	 15251.273097359757 0.37335649340935156 
azzal 	 1496.61749008063 1.2948325091649326 
kapcsolatban 	 14491.310245811374 0.37335649340935156 
kiralyhago 	 26083.59026362732 0.37335649340935156 
melleki 	 26083.59026362732 0.37335649340935156 
reformatus 	 17679.182168891883 0.37335649340935156 
puspok 	 17679.182168891883 0.37335649340935156 
ziua 	 22666.374663466788 0.37335649340935156 
cimu 	 6916.500240086239 0.6292463765070894 
bukaresti 	 9953.734414472578 0.6292463765070894 
lapnak 	 19907.468828945155 0.37335649340935156 
nyilatkozva 	 26083.59026362732 0.37335649340935156 
kozolte 	 3142.8122364190194 0.9573030236033381 
szeptember 	 18149.061355327205 0.37335649340935156 
magyarorszagon 	 11567.506096336767 0.37335649340935156 
tartanak 	 16490.253228784622 0.37335649340935156 
csucstalalkozot 	 29500.80586378785 0.37335649340935156 
torgyan 	 6815.874023593809 0.6292463765070894 
kiall 	 29500.80586378785 0.37335649340935156 
ellen 	 2262.9260310012287 1.0687402458985191 
kimondja 	 7188.758985162578 0.8155708190868105 
elfogadhatatlan 	 6049.687118442401 0.8155708190868105 
amerikai 	 6057.924238715087 0.6292463765070894 
nyomas 	 19249.15906330626 0.37335649340935156 
jimmy 	 10333.715840246768 0.6292463765070894 
carter 	 8839.591084445941 0.6292463765070894 
valoban 	 13073.037628624093 0.37335649340935156 
bill 	 11074.094645650845 0.37335649340935156 
clintonekat 	 29500.80586378785 0.37335649340935156 
kepviseli 	 19907.468828945155 0.37335649340935156 
vajon 	 2239.731655223657 1.1586578658338689 
miert 	 2798.223893733903 0.9573030236033381 
jelent 	 2178.839604770682 1.1586578658338689 
demokratak 	 18149.061355327205 0.37335649340935156 
elnokjelolt 	 26083.59026362732 0.37335649340935156 
valaszto 	 21566.276955487734 0.37335649340935156 
kongresszusan 	 29500.80586378785 0.37335649340935156 
fkgp 	 6626.165057193253 0.6292463765070894 
allaspontja 	 19249.15906330626 0.37335649340935156 
szerint 	 791.0067604036318 1.5253194412612487 
ajanlasa 	 14750.402931893925 0.6292463765070894 
akkor 	 1285.2784551485297 1.3476271107348323 
sem 	 1006.7358768773495 1.4325891394660473 
alkalmas 	 17250.216080333008 0.37335649340935156 
magyarsag 	 6626.165057193253 0.6292463765070894 
erdekeinek 	 11333.187331733394 0.6292463765070894 
megovasara 	 29500.80586378785 0.37335649340935156 
azt 	 644.5934878481521 1.5919980154511304 
egyben 	 17679.182168891883 0.37335649340935156 
vennek 	 29500.80586378785 0.37335649340935156 
ajanlas 	 13041.79513181366 0.6292463765070894 
labjegyzettel 	 29500.80586378785 0.37335649340935156 
valo 	 1143.9446948368693 1.3930670702115353 
ellatasa 	 24084.64728065407 0.37335649340935156 
annal 	 17250.216080333008 0.37335649340935156 
inkabb 	 5917.028748599613 0.6292463765070894 
mivel 	 5849.490277225911 0.6292463765070894 
etnikumra 	 29500.80586378785 0.37335649340935156 
utalast 	 29500.80586378785 0.37335649340935156 
tartalmaz 	 4667.122174380072 0.9573030236033381 
holott 	 8427.802765751236 0.6292463765070894 
etnikum 	 22666.374663466788 0.37335649340935156 
olyan 	 1107.4094645650844 1.3930670702115353 
kisebbseg 	 4213.901382875618 0.9573030236033381 
amelynek 	 12732.902772193422 0.37335649340935156 
nincs 	 1006.7358768773495 1.4325891394660473 
hazaja 	 13041.79513181366 0.6292463765070894 
magyarsagnak 	 21566.276955487734 0.37335649340935156 
ellenben 	 24084.64728065407 0.37335649340935156 
ezer 	 6366.451386096711 0.6292463765070894 
eve 	 12414.727862985197 0.37335649340935156 
karpat 	 18668.488697520286 0.37335649340935156 
medenceben 	 20667.431680493537 0.37335649340935156 
van 	 854.413296848423 1.4325891394660473 
hangoztatta 	 19907.468828945155 0.37335649340935156 
jozsef 	 11698.980554451822 0.37335649340935156 
fuggetlen 	 7021.40968962857 0.6292463765070894 
kisgazdapart 	 9624.57953165313 0.6292463765070894 
elnoke 	 3899.660184817274 0.8155708190868105 
egyes 	 12900.037421954532 0.37335649340935156 
korok 	 18668.488697520286 0.37335649340935156 
cellal 	 26083.59026362732 0.37335649340935156 
kuldtek 	 21566.276955487734 0.37335649340935156 
magyarorszagra 	 15831.943463145728 0.37335649340935156 
elnokot 	 8839.591084445941 0.6292463765070894 
nyomast 	 22666.374663466788 0.37335649340935156 
gyakoroljon 	 29500.80586378785 0.37335649340935156 
vezetesre 	 29500.80586378785 0.37335649340935156 
megkotese 	 10333.715840246768 0.6292463765070894 
erdekeben 	 1119.8658276118285 1.467278717795527 
ugy 	 1230.4549606278717 1.3476271107348323 
fogadja 	 17679.182168891883 0.37335649340935156 
alapszerzodest 	 21566.276955487734 0.37335649340935156 
raadasul 	 15533.064077590703 0.37335649340935156 
fogalma 	 22666.374663466788 0.37335649340935156 
lehessen 	 18668.488697520286 0.37335649340935156 
arrol 	 2924.7451386129555 0.9573030236033381 
mit 	 2262.9260310012287 1.0687402458985191 
elment 	 22666.374663466788 0.37335649340935156 
ennek 	 1119.2895574935612 1.3930670702115353 
nak 	 4357.679209541364 0.8155708190868105 
nevezett 	 16855.60553150247 0.37335649340935156 
csocseleknek 	 24084.64728065407 0.37335649340935156 
esze 	 22666.374663466788 0.37335649340935156 
romania 	 1188.457966238554 1.4325891394660473 
libera 	 26083.59026362732 0.37335649340935156 
ellenzeki 	 3313.0825285966266 0.9573030236033381 
napilap 	 17679.182168891883 0.37335649340935156 
csutortoki 	 6049.687118442401 0.8155708190868105 
szamaban 	 14984.721696497298 0.37335649340935156 
teljes 	 1710.4199886635772 1.2327404730076716 
szoveget 	 4667.122174380072 0.9573030236033381 
diplomaciai 	 16855.60553150247 0.37335649340935156 
forrasok 	 22666.374663466788 0.37335649340935156 
pontos 	 18149.061355327205 0.37335649340935156 
hiteles 	 10333.715840246768 0.6292463765070894 
szoveg 	 3535.8364337783764 1.0687402458985191 
ujsagban 	 22666.374663466788 0.37335649340935156 
kulugyminiszterium 	 18668.488697520286 0.37335649340935156 
illetekesei 	 26083.59026362732 0.37335649340935156 
sulyos 	 14042.81937925714 0.37335649340935156 
indiszkreciokent 	 29500.80586378785 0.37335649340935156 
megallapodas 	 4312.554020083252 0.9573030236033381 
megsertesekent 	 29500.80586378785 0.37335649340935156 
ertelmeztek 	 29500.80586378785 0.37335649340935156 
lepest 	 21566.276955487734 0.37335649340935156 
avosgyerek 	 19907.468828945155 0.37335649340935156 
patkany 	 22666.374663466788 0.37335649340935156 
akarjak 	 8245.126614392311 0.6292463765070894 
kerdoivet 	 24084.64728065407 0.37335649340935156 
kitolteni 	 26083.59026362732 0.37335649340935156 
magyarok 	 2580.0074843909065 1.0687402458985191 
ismerhessek 	 29500.80586378785 0.37335649340935156 
kerdeseknek 	 29500.80586378785 0.37335649340935156 
tobbmillios 	 10783.138477743867 0.6292463765070894 
magyarsagunkat 	 29500.80586378785 0.37335649340935156 
melleklet 	 3981.493765789031 1.0687402458985191 
labjegyzeteben 	 29500.80586378785 0.37335649340935156 
eladni 	 19249.15906330626 0.37335649340935156 
semmiert 	 12042.323640327035 0.6292463765070894 
ismerhesse 	 29500.80586378785 0.37335649340935156 
senki 	 6916.500240086239 0.6292463765070894 
hazaarulasnak 	 29500.80586378785 0.37335649340935156 
demokraciahoz 	 29500.80586378785 0.37335649340935156 
egvilagon 	 26083.59026362732 0.37335649340935156 
semmi 	 3142.8122364190194 0.9573030236033381 
koze 	 14042.81937925714 0.37335649340935156 
hataron 	 8245.126614392311 0.6292463765070894 
tuli 	 8625.108040166504 0.6292463765070894 
hivatalanak 	 26083.59026362732 0.37335649340935156 
sajtofonoke 	 29500.80586378785 0.37335649340935156 
ivan 	 4038.616159143391 0.8155708190868105 
karoly 	 17679.182168891883 0.37335649340935156 
elmondta 	 3183.2256930483554 0.9573030236033381 
jovo 	 13833.000480172477 0.37335649340935156 
csucs 	 19907.468828945155 0.37335649340935156 
csonka 	 24084.64728065407 0.37335649340935156 
lesz 	 2214.8189291301687 1.0687402458985191 
budapesti 	 13252.330114386506 0.37335649340935156 
szinten 	 4190.416315225359 0.8155708190868105 
varhatoan 	 7766.532038795352 0.6292463765070894 
megfigyelokent 	 26083.59026362732 0.37335649340935156 
kepviselteti 	 29500.80586378785 0.37335649340935156 
magat 	 5986.46996032252 0.6292463765070894 
ertekelje 	 29500.80586378785 0.37335649340935156 
alul 	 26083.59026362732 0.37335649340935156 
felul 	 19907.468828945155 0.37335649340935156 
talalkozo 	 18149.061355327205 0.37335649340935156 
jelentoseget 	 24084.64728065407 0.37335649340935156 
szekeres 	 3450.043216066602 1.0687402458985191 
imre 	 13438.389931341944 0.37335649340935156 
mszp 	 1496.61749008063 1.2948325091649326 
ertenek 	 19907.468828945155 0.37335649340935156 
egyet 	 14491.310245811374 0.37335649340935156 
parlament 	 3142.8122364190194 0.9573030236033381 
elozetes 	 18668.488697520286 0.37335649340935156 
jovahagyasara 	 26083.59026362732 0.37335649340935156 
lenne 	 2828.6575387515354 0.9573030236033381 
szukseg 	 13252.330114386506 0.37335649340935156 
alairasahoz 	 29500.80586378785 0.37335649340935156 
ezert 	 5719.723474184346 0.6292463765070894 
tamogatjak 	 865.5421229976155 1.6814825664184874 
javaslatat 	 19249.15906330626 0.37335649340935156 
ezzel 	 5849.490277225911 0.6292463765070894 
politikailag 	 18668.488697520286 0.37335649340935156 
kasztralta 	 29500.80586378785 0.37335649340935156 
barki 	 7915.971731572864 0.6292463765070894 
ismeri 	 20667.431680493537 0.37335649340935156 
legfelso 	 22666.374663466788 0.37335649340935156 
nepkepviseleti 	 29500.80586378785 0.37335649340935156 
hatalmat 	 15831.943463145728 0.37335649340935156 
orultet 	 26083.59026362732 0.37335649340935156 
nep 	 4300.012473984844 0.8155708190868105 
kozvetlen 	 1697.135336138208 1.4325891394660473 
hatalomgyakorlasaval 	 29500.80586378785 0.37335649340935156 
fizikailag 	 24084.64728065407 0.37335649340935156 
kell 	 1582.0135208072636 1.2327404730076716 
tavolitani 	 26083.59026362732 0.37335649340935156 
hatalomnak 	 22666.374663466788 0.37335649340935156 
kozelebo 	 29500.80586378785 0.37335649340935156 
frakcioelnokseg 	 26083.59026362732 0.37335649340935156 
javasolja 	 8625.108040166504 0.6292463765070894 
kepviselocsoportnak 	 29500.80586378785 0.37335649340935156 
vegyen 	 29500.80586378785 0.37335649340935156 
reszt 	 3458.2501200431193 0.9573030236033381 
papan 	 26083.59026362732 0.37335649340935156 
tervezett 	 14731.845755166672 0.37335649340935156 
csucstalalkozon 	 29500.80586378785 0.37335649340935156 
mdf 	 6057.924238715087 0.6292463765070894 
kulturalis 	 1009.382398272122 1.5719554855225157 
kollegiumanak 	 24084.64728065407 0.37335649340935156 
vezetoje 	 13631.748047187619 0.37335649340935156 
turcsanyi 	 29500.80586378785 0.37335649340935156 
peter 	 10214.532447027088 0.37335649340935156 
kifejtette 	 14261.966568731352 0.37335649340935156 
alairas 	 6815.874023593809 0.6292463765070894 
elott 	 3730.965191645204 0.8155708190868105 
allo 	 4611.000160057492 0.8155708190868105 
nemzeti 	 531.7718433841737 1.6693977417744696 
kultura 	 4122.563307196156 0.9573030236033381 
kibontakozasanak 	 29500.80586378785 0.37335649340935156 
lehetoseget 	 7021.40968962857 0.6292463765070894 
elveszi 	 29500.80586378785 0.37335649340935156 
romaniaban 	 19907.468828945155 0.37335649340935156 
elo 	 4038.616159143391 0.8155708190868105 
magyaroktol 	 26083.59026362732 0.37335649340935156 
sot 	 6131.5117928790505 0.6292463765070894 
magaban 	 19249.15906330626 0.37335649340935156 
hordja 	 26083.59026362732 0.37335649340935156 
annak 	 922.8412204709036 1.467278717795527 
veszelyet 	 22666.374663466788 0.37335649340935156 
eddig 	 6450.018710977266 0.6292463765070894 
megmaradt 	 20667.431680493537 0.37335649340935156 
jogaiktol 	 29500.80586378785 0.37335649340935156 
megfosztja 	 29500.80586378785 0.37335649340935156 
oket 	 3990.979973548346 0.8155708190868105 
kollegium 	 26083.59026362732 0.37335649340935156 
kialto 	 29500.80586378785 0.37335649340935156 
szo 	 6057.924238715087 0.6292463765070894 
cimmel 	 15533.064077590703 0.37335649340935156 
kozreadott 	 29500.80586378785 0.37335649340935156 
irasa 	 19249.15906330626 0.37335649340935156 
tovabbi 	 4244.300924064473 0.8155708190868105 
jogfosztassal 	 29500.80586378785 0.37335649340935156 
sujtana 	 29500.80586378785 0.37335649340935156 
magyarsagot 	 16855.60553150247 0.37335649340935156 
jeszenszky 	 20667.431680493537 0.37335649340935156 
keszulo 	 20667.431680493537 0.37335649340935156 
szlovakiaval 	 29500.80586378785 0.37335649340935156 
kotott 	 7915.971731572864 0.6292463765070894 
szerzodesnel 	 29500.80586378785 0.37335649340935156 
tobb 	 11074.094645650845 0.37335649340935156 
hianyossagot 	 29500.80586378785 0.37335649340935156 
tiszteletbeli 	 20667.431680493537 0.37335649340935156 
fel 	 532.9950273778863 1.6563597353709583 
hajlando 	 17679.182168891883 0.37335649340935156 
lett 	 11972.93992064504 0.37335649340935156 
volna 	 3813.148982789564 0.8155708190868105 
kompromisszumra 	 24084.64728065407 0.37335649340935156 
egyhazi 	 15533.064077590703 0.37335649340935156 
vagyonok 	 26083.59026362732 0.37335649340935156 
visszaadasa 	 26083.59026362732 0.37335649340935156 
teljesen 	 6815.874023593809 0.6292463765070894 
erthetetlennek 	 24084.64728065407 0.37335649340935156 
tartja 	 4038.616159143391 0.8155708190868105 
ellenere 	 6285.624472838039 0.6292463765070894 
megis 	 6719.194965670972 0.6292463765070894 
engedmenyeket 	 26083.59026362732 0.37335649340935156 
tett 	 11698.980554451822 0.37335649340935156 
romanoknak 	 24084.64728065407 0.37335649340935156 
gazdasag 	 6207.363931492599 0.6292463765070894 
bankszektor 	 29500.80586378785 0.37335649340935156 
piszkos 	 14750.402931893925 0.6292463765070894 
ugyei 	 12042.323640327035 0.6292463765070894 
suranyiek 	 14750.402931893925 0.6292463765070894 
elozo 	 4357.679209541364 0.8155708190868105 
mostani 	 13252.330114386506 0.37335649340935156 
uralkodasa 	 29500.80586378785 0.37335649340935156 
alatt 	 5657.315077503071 0.6292463765070894 
gazdasagi 	 1156.7506096336767 1.3930670702115353 
bombakent 	 29500.80586378785 0.37335649340935156 
robbant 	 26083.59026362732 0.37335649340935156 
allami 	 4038.616159143391 0.8155708190868105 
szamvevoszek 	 22666.374663466788 0.37335649340935156 
szerdan 	 9334.244348760143 0.6292463765070894 
nyilvanossagra 	 17679.182168891883 0.37335649340935156 
hozott 	 16855.60553150247 0.37335649340935156 
jelentese 	 9953.734414472578 0.6292463765070894 
amely 	 1598.985082133659 1.2327404730076716 
ben 	 5422.3754842854105 0.6292463765070894 
vegrehajtott 	 21566.276955487734 0.37335649340935156 
hitel 	 9624.57953165313 0.6292463765070894 
bank 	 9927.266729975889 0.37335649340935156 
adoskonszolidaciot 	 24084.64728065407 0.37335649340935156 
vizsgalta 	 24084.64728065407 0.37335649340935156 
horn 	 11192.895574935612 0.37335649340935156 
gyula 	 11567.506096336767 0.37335649340935156 
kormanyfo 	 4479.463310447314 0.8155708190868105 
felkerte 	 24084.64728065407 0.37335649340935156 
penzugyminisztert 	 24084.64728065407 0.37335649340935156 
asz 	 10783.138477743867 0.6292463765070894 
utan 	 5596.447787467806 0.6292463765070894 
folytasson 	 29500.80586378785 0.37335649340935156 
vizsgalatot 	 18149.061355327205 0.37335649340935156 
tortentekrol 	 26083.59026362732 0.37335649340935156 
lapertesulesek 	 19907.468828945155 0.37335649340935156 
jelentes 	 18668.488697520286 0.37335649340935156 
onmagaban 	 19249.15906330626 0.37335649340935156 
feler 	 29500.80586378785 0.37335649340935156 
vadirattal 	 29500.80586378785 0.37335649340935156 
jelen 	 3812.8182743399393 0.9573030236033381 
evi 	 12900.037421954532 0.37335649340935156 
masfel 	 8245.126614392311 0.6292463765070894 
ketmilliard 	 11333.187331733394 0.6292463765070894 
dollaros 	 17679.182168891883 0.37335649340935156 
nagysagrendben 	 29500.80586378785 0.37335649340935156 
mnb 	 5750.07202677767 0.8155708190868105 
veszteseget 	 26083.59026362732 0.37335649340935156 
makrogazdasagi 	 11333.187331733394 0.6292463765070894 
folyamatok 	 9953.734414472578 0.6292463765070894 
okozzak 	 29500.80586378785 0.37335649340935156 
hangsulyozta 	 14261.966568731352 0.37335649340935156 
suranyi 	 9074.530677663603 0.6292463765070894 
gyorgy 	 5986.46996032252 0.6292463765070894 
jegybank 	 12042.323640327035 0.6292463765070894 
nagy 	 5596.447787467806 0.6292463765070894 
sandor 	 12900.037421954532 0.37335649340935156 
vezette 	 17250.216080333008 0.37335649340935156 
trend 	 14731.845755166672 0.37335649340935156 
prognozis 	 26083.59026362732 0.37335649340935156 
tarsadalomkutato 	 29500.80586378785 0.37335649340935156 
rendezvenyen 	 19249.15906330626 0.37335649340935156 
tetszenek 	 9624.57953165313 0.6292463765070894 
gondolni 	 21566.276955487734 0.37335649340935156 
nev 	 17679.182168891883 0.37335649340935156 
palastolja 	 29500.80586378785 0.37335649340935156 
szebben 	 29500.80586378785 0.37335649340935156 
lenyeget 	 9953.734414472578 0.6292463765070894 
folyamat 	 16855.60553150247 0.37335649340935156 
vagy 	 410.1516535426238 1.7221139224870479 
nagystilu 	 29500.80586378785 0.37335649340935156 
kleptokrata 	 17250.216080333008 0.37335649340935156 
sikkasztas 	 22666.374663466788 0.37335649340935156 
koltsegvetes 	 7021.40968962857 0.6292463765070894 
adossaganak 	 24084.64728065407 0.37335649340935156 
koltsege 	 29500.80586378785 0.37335649340935156 
tukrozodik 	 26083.59026362732 0.37335649340935156 
eves 	 13252.330114386506 0.37335649340935156 
elszamolasokban 	 29500.80586378785 0.37335649340935156 
hanem 	 2262.9260310012287 1.0687402458985191 
kesobb 	 7625.636548679879 0.6292463765070894 
nel 	 9074.530677663603 0.6292463765070894 
jelentkezik 	 13041.79513181366 0.6292463765070894 
oka 	 15251.273097359757 0.37335649340935156 
jegybanktol 	 29500.80586378785 0.37335649340935156 
forintban 	 24084.64728065407 0.37335649340935156 
vesz 	 8625.108040166504 0.6292463765070894 
hitelt 	 19907.468828945155 0.37335649340935156 
pedig 	 1384.2618307063556 1.2948325091649326 
penzpiacokrol 	 29500.80586378785 0.37335649340935156 
devizaban 	 29500.80586378785 0.37335649340935156 
torlesztesekor 	 29500.80586378785 0.37335649340935156 
arfolyamveszteseg 	 29500.80586378785 0.37335649340935156 
amit 	 3691.3648818836145 0.8155708190868105 
vegul 	 14042.81937925714 0.37335649340935156 
koltsegvetesnek 	 20667.431680493537 0.37335649340935156 
fedeznie 	 29500.80586378785 0.37335649340935156 
folyo 	 16150.118372353953 0.37335649340935156 
fizetesi 	 8625.108040166504 0.6292463765070894 
merleg 	 8427.802765751236 0.6292463765070894 
hianya 	 15831.943463145728 0.37335649340935156 
hosszabb 	 17679.182168891883 0.37335649340935156 
tavon 	 19907.468828945155 0.37335649340935156 
ideinek 	 29500.80586378785 0.37335649340935156 
megfelelo 	 895.892662089463 1.5498421051421052 
dollar 	 11834.057497199226 0.37335649340935156 
lehet 	 1384.2618307063556 1.2948325091649326 
mert 	 922.8412204709036 1.467278717795527 
ennyi 	 17250.216080333008 0.37335649340935156 
mukodotoke 	 20667.431680493537 0.37335649340935156 
privatizacios 	 15533.064077590703 0.37335649340935156 
