term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 377.2864044122112 1.7415028345318238 
pragai 	 23104.87600025568 0.41158461864769763 
kisebbsegi 	 13509.59627102841 0.41158461864769763 
szar 	 26131.849737760964 0.41158461864769763 
mazasu 	 26131.849737760964 0.41158461864769763 
beallitottsaga 	 23104.87600025568 0.41158461864769763 
miatt 	 1688.8460048521326 1.217128888421272 
mivel 	 1727.1618688739388 1.217128888421272 
konzervativamerika 	 26131.849737760964 0.41158461864769763 
altalaban 	 13049.486899150683 0.41158461864769763 
ugy 	 1089.938501635277 1.3997686249874282 
megveti 	 26131.849737760964 0.41158461864769763 
hogy 	 169.12838818478434 1.8752242565854833 
konzervativtobbsegu 	 26131.849737760964 0.41158461864769763 
felsohaz 	 26131.849737760964 0.41158461864769763 
tobb 	 3269.815504905831 0.874728896611236 
mint 	 1634.9077524529155 1.217128888421272 
egymilliard 	 8268.285004266845 0.6826791238675171 
dollart 	 2751.841412853493 1.1287614178326866 
tart 	 5567.813807887163 0.6826791238675171 
visszaaz 	 26131.849737760964 0.41158461864769763 
tol 	 6037.509505280764 0.6826791238675171 
pazarlo 	 23104.87600025568 0.41158461864769763 
hibas 	 9153.618067821022 0.6826791238675171 
beallitottsagu 	 21334.209873147327 0.41158461864769763 
sohivatalnak 	 26131.849737760964 0.41158461864769763 
tekintik 	 16076.460636655964 0.41158461864769763 
munkaszolgalatosaink 	 26131.849737760964 0.41158461864769763 
jol 	 5639.4103860211635 0.6826791238675171 
szolgaltak 	 20077.9022627504 0.41158461864769763 
kulfoldi 	 2819.7051930105818 1.017906491751163 
parancsnokaikat 	 26131.849737760964 0.41158461864769763 
brckonal 	 26131.849737760964 0.41158461864769763 
amerikai 	 3577.411108920728 0.874728896611236 
katonak 	 20077.9022627504 0.41158461864769763 
befejeztek 	 26131.849737760964 0.41158461864769763 
szava 	 23104.87600025568 0.41158461864769763 
hidhelyreallitasat 	 26131.849737760964 0.41158461864769763 
nepszabadsag 	 3535.214917745564 0.874728896611236 
vilagos 	 7830.120540725238 0.6826791238675171 
valasz 	 18307.236135642044 0.41158461864769763 
lesz 	 1634.9077524529155 1.217128888421272 
majd 	 1226.1808143396865 1.349155773425591 
nato 	 921.188729919345 1.480557446044173 
meg 	 363.31283387842564 1.7498794805621245 
iden 	 5951.871078110575 0.6826791238675171 
valaszt 	 6879.603532133732 0.6826791238675171 
tagsagra 	 19103.434374161247 0.41158461864769763 
jelentkezoknek 	 26131.849737760964 0.41158461864769763 
hogymelyik 	 26131.849737760964 0.41158461864769763 
orszag 	 1688.8460048521326 1.217128888421272 
mikor 	 4146.382165599454 0.874728896611236 
lephet 	 23104.87600025568 0.41158461864769763 
eszak 	 16536.57000853369 0.41158461864769763 
atlanti 	 15660.241081450476 0.41158461864769763 
kapujan 	 26131.849737760964 0.41158461864769763 
nyilatkozta 	 14023.954787739836 0.41158461864769763 
javier 	 17050.92852524512 0.41158461864769763 
solana 	 17050.92852524512 0.41158461864769763 
fotitkar 	 20077.9022627504 0.41158461864769763 
csutortoki 	 16076.460636655964 0.41158461864769763 
neue 	 23104.87600025568 0.41158461864769763 
zurcherzeitungban 	 26131.849737760964 0.41158461864769763 
megjelent 	 10996.981050234554 0.41158461864769763 
interjujaban 	 21334.209873147327 0.41158461864769763 
ebben 	 10362.971213243633 0.41158461864769763 
szellemben 	 23104.87600025568 0.41158461864769763 
foglalt 	 17634.06011683641 0.41158461864769763 
allastszinten 	 26131.849737760964 0.41158461864769763 
moszkvaban 	 17050.92852524512 0.41158461864769763 
jelcin 	 14023.954787739836 0.41158461864769763 
elnokkel 	 20077.9022627504 0.41158461864769763 
mas 	 2561.6277445589585 1.017906491751163 
targyalopartnereivelfolytatott 	 26131.849737760964 0.41158461864769763 
megbeszelesein 	 26131.849737760964 0.41158461864769763 
lapjelentesek 	 21334.209873147327 0.41158461864769763 
szerint 	 817.4538762264577 1.513310694889254 
sikerultmeggyoznie 	 26131.849737760964 0.41158461864769763 
oket 	 10605.644753236691 0.41158461864769763 
boviteset 	 19103.434374161247 0.41158461864769763 
ellenzo 	 19103.434374161247 0.41158461864769763 
orosz 	 5567.813807887163 0.6826791238675171 
allaspontmegvaltoztatasarol 	 26131.849737760964 0.41158461864769763 
emlekezzunk 	 23104.87600025568 0.41158461864769763 
csak 	 754.5728088244224 1.5421784549114705 
harommillio 	 18307.236135642044 0.41158461864769763 
koldus 	 11552.43800012784 0.6826791238675171 
orszagaban 	 10667.104936573664 0.6826791238675171 
tudobaj 	 23104.87600025568 0.41158461864769763 
betegseg 	 19103.434374161247 0.41158461864769763 
volt 	 2452.361628679373 1.017906491751163 
evtizedes 	 18307.236135642044 0.41158461864769763 
visszavonulas 	 26131.849737760964 0.41158461864769763 
utan 	 1416.3829317804643 1.2892213264883385 
soha 	 12075.019010561527 0.41158461864769763 
latott 	 8268.285004266845 0.6826791238675171 
erovel 	 16076.460636655964 0.41158461864769763 
gyogyszerellenallo 	 26131.849737760964 0.41158461864769763 
torzsek 	 26131.849737760964 0.41158461864769763 
bevetesevel 	 26131.849737760964 0.41158461864769763 
zudul 	 26131.849737760964 0.41158461864769763 
hamarosanismet 	 26131.849737760964 0.41158461864769763 
emberisegre 	 26131.849737760964 0.41158461864769763 
tbc 	 23104.87600025568 0.41158461864769763 
amely 	 1652.446753743875 1.217128888421272 
aids 	 12836.420252222772 0.41158461864769763 
messze 	 15660.241081450476 0.41158461864769763 
megelozve 	 23104.87600025568 0.41158461864769763 
tobbszazmillio 	 26131.849737760964 0.41158461864769763 
emberelet 	 23104.87600025568 0.41158461864769763 
kioltasaval 	 26131.849737760964 0.41158461864769763 
fenyeget 	 19103.434374161247 0.41158461864769763 
enszegeszsegugyi 	 26131.849737760964 0.41158461864769763 
vilagszervezetenek 	 26131.849737760964 0.41158461864769763 
csutortokon 	 5220.080360483493 0.874728896611236 
londonbankiadott 	 26131.849737760964 0.41158461864769763 
jelenteseben 	 23104.87600025568 0.41158461864769763 
nepszava 	 5639.4103860211635 0.6826791238675171 
lakossag 	 12253.288660631482 0.41158461864769763 
fele 	 3665.660350078185 0.874728896611236 
ela 	 21334.209873147327 0.41158461864769763 
letkuszob 	 26131.849737760964 0.41158461864769763 
alatt 	 1670.4188602742336 1.217128888421272 
otmilliard 	 26131.849737760964 0.41158461864769763 
ahol 	 3454.3237377478777 0.874728896611236 
ehezogyerekek 	 26131.849737760964 0.41158461864769763 
szedulnek 	 26131.849737760964 0.41158461864769763 
iskolapadbol 	 23104.87600025568 0.41158461864769763 
csodbejuttatott 	 26131.849737760964 0.41158461864769763 
egesz 	 1497.5175047890184 1.2892213264883385 
segugyet 	 26131.849737760964 0.41158461864769763 
cegek 	 14930.715893726428 0.41158461864769763 
vasaroljak 	 23104.87600025568 0.41158461864769763 
fel 	 1239.3350653079062 1.349155773425591 
bagoert 	 21334.209873147327 0.41158461864769763 
vajon 	 2975.9355390552873 1.017906491751163 
anepegeszsegugy 	 26131.849737760964 0.41158461864769763 
szintje 	 21334.209873147327 0.41158461864769763 
belfold 	 11580.112641825845 0.41158461864769763 
veg 	 26131.849737760964 0.41158461864769763 
kezdete 	 26131.849737760964 0.41158461864769763 
egy 	 426.4976745529345 1.7126304358474054 
mozdulattal 	 26131.849737760964 0.41158461864769763 
ujabb 	 5639.4103860211635 0.6826791238675171 
masfelmilliard 	 26131.849737760964 0.41158461864769763 
sibol 	 26131.849737760964 0.41158461864769763 
vegorajat 	 26131.849737760964 0.41158461864769763 
erzo 	 20077.9022627504 0.41158461864769763 
liberalbolsevik 	 4976.90529790881 0.874728896611236 
banda 	 18307.236135642044 0.41158461864769763 
ban 	 10022.5131616454 0.41158461864769763 
milliardot 	 18307.236135642044 0.41158461864769763 
mindezt 	 6879.603532133732 0.6826791238675171 
kulfoldrol 	 16536.57000853369 0.41158461864769763 
kell 	 817.4538762264577 1.513310694889254 
megtudni 	 26131.849737760964 0.41158461864769763 
magyaroknak 	 16076.460636655964 0.41158461864769763 
magyarorszagon 	 2561.6277445589585 1.017906491751163 
esedekes 	 19103.434374161247 0.41158461864769763 
harommilliard 	 20077.9022627504 0.41158461864769763 
dollar 	 2096.5245067046258 1.1287614178326866 
feletttovabbi 	 26131.849737760964 0.41158461864769763 
masfel 	 14607.086379331127 0.41158461864769763 
milliard 	 1832.8301750390924 1.217128888421272 
adossagot 	 19103.434374161247 0.41158461864769763 
torlesztlejarat 	 26131.849737760964 0.41158461864769763 
elott 	 2478.6701306158125 1.017906491751163 
ezzel 	 10362.971213243633 0.41158461864769763 
allam 	 6219.5732483991815 0.6826791238675171 
netto 	 5220.080360483493 0.874728896611236 
adossagat 	 18307.236135642044 0.41158461864769763 
tiz 	 6879.603532133732 0.6826791238675171 
evota 	 26131.849737760964 0.41158461864769763 
legalacsonyabb 	 19103.434374161247 0.41158461864769763 
szintre 	 17050.92852524512 0.41158461864769763 
csaknem 	 15660.241081450476 0.41158461864769763 
kilencmilliard 	 23104.87600025568 0.41158461864769763 
dollarra 	 16536.57000853369 0.41158461864769763 
csokkentiaz 	 26131.849737760964 0.41158461864769763 
vegeig 	 13759.207064267464 0.41158461864769763 
irta 	 7011.977393869918 0.6826791238675171 
hirugynokseg 	 19103.434374161247 0.41158461864769763 
suranyigyorgyre 	 26131.849737760964 0.41158461864769763 
mnb 	 3820.0655995341913 1.017906491751163 
elnokere 	 23104.87600025568 0.41158461864769763 
hivatkozva 	 14607.086379331127 0.41158461864769763 
harshegyi 	 21334.209873147327 0.41158461864769763 
frigyes 	 20077.9022627504 0.41158461864769763 
mnbalelnoke 	 23104.87600025568 0.41158461864769763 
emlekeztetett 	 15660.241081450476 0.41158461864769763 
arra 	 3304.89350748775 0.874728896611236 
magyarorszag 	 1463.7872826051191 1.2892213264883385 
kulfoldiadossaga 	 26131.849737760964 0.41158461864769763 
ben 	 1200.7867008049893 1.349155773425591 
akkorgyakorlatilag 	 26131.849737760964 0.41158461864769763 
allamadossag 	 18307.236135642044 0.41158461864769763 
kulso 	 13273.484715741115 0.41158461864769763 
adossaga1995 	 26131.849737760964 0.41158461864769763 
vegen 	 12075.019010561527 0.41158461864769763 
ebbol 	 5790.056320912922 0.6826791238675171 
nettokulfoldi 	 26131.849737760964 0.41158461864769763 
adossaga 	 19103.434374161247 0.41158461864769763 
idei 	 14023.954787739836 0.41158461864769763 
torlesztesrees 	 26131.849737760964 0.41158461864769763 
elotorlesztesre 	 26131.849737760964 0.41158461864769763 
fedezetet 	 23104.87600025568 0.41158461864769763 
nyujt 	 16076.460636655964 0.41158461864769763 
harommilliarddollaros 	 26131.849737760964 0.41158461864769763 
privatizacios 	 13759.207064267464 0.41158461864769763 
bevetel 	 17634.06011683641 0.41158461864769763 
valamint 	 5181.485606621816 0.6826791238675171 
devizatartalekok 	 26131.849737760964 0.41158461864769763 
magasszintje 	 26131.849737760964 0.41158461864769763 
elotorlesztest 	 26131.849737760964 0.41158461864769763 
devizatartalekbol 	 26131.849737760964 0.41158461864769763 
fedezi 	 20077.9022627504 0.41158461864769763 
amelyjelenleg 	 26131.849737760964 0.41158461864769763 
suranyi 	 3215.2921273311927 1.1287614178326866 
gyorgy 	 2121.128950647338 1.1287614178326866 
sok 	 10246.510978235834 0.41158461864769763 
szolid 	 23104.87600025568 0.41158461864769763 
politikahoz 	 26131.849737760964 0.41158461864769763 
tartaleknal 	 26131.849737760964 0.41158461864769763 
nincsszukseg 	 26131.849737760964 0.41158461864769763 
tobbre 	 23104.87600025568 0.41158461864769763 
szep 	 4211.089114648399 0.874728896611236 
egyszemely 	 26131.849737760964 0.41158461864769763 
donti 	 23104.87600025568 0.41158461864769763 
osszeomlas 	 20077.9022627504 0.41158461864769763 
hirtelen 	 14930.715893726428 0.41158461864769763 
pumpaljonki 	 26131.849737760964 0.41158461864769763 
negy 	 11426.86884821003 0.41158461864769763 
felmilliard 	 26131.849737760964 0.41158461864769763 
orszagbol 	 17050.92852524512 0.41158461864769763 
nemveszi 	 26131.849737760964 0.41158461864769763 
eszre 	 14930.715893726428 0.41158461864769763 
tavaly 	 11580.112641825845 0.41158461864769763 
bearamlott 	 23104.87600025568 0.41158461864769763 
osszes 	 14023.954787739836 0.41158461864769763 
deviza 	 23104.87600025568 0.41158461864769763 
mely 	 5713.434424105015 0.6826791238675171 
ateljes 	 18307.236135642044 0.41158461864769763 
energiaszektor 	 20077.9022627504 0.41158461864769763 
elkotyavetyelesebol 	 26131.849737760964 0.41158461864769763 
szarmazott 	 23104.87600025568 0.41158461864769763 
evvel 	 4025.006336853843 0.874728896611236 
ahuzassal 	 26131.849737760964 0.41158461864769763 
kimegy 	 23104.87600025568 0.41158461864769763 
ablakon 	 26131.849737760964 0.41158461864769763 
kormanyules 	 6532.962434440241 1.017906491751163 
tovabbra 	 2975.9355390552873 1.017906491751163 
kodos 	 21334.209873147327 0.41158461864769763 
zsido 	 12253.288660631482 0.41158461864769763 
karterites 	 20077.9022627504 0.41158461864769763 
osszege 	 10038.9511313752 0.6826791238675171 
megallapitotta 	 20077.9022627504 0.41158461864769763 
mindeddig 	 18307.236135642044 0.41158461864769763 
kerult 	 3665.660350078185 0.874728896611236 
sor 	 12439.146496798363 0.41158461864769763 
aparizsi 	 10667.104936573664 0.6826791238675171 
bekeszerzodesnek 	 26131.849737760964 0.41158461864769763 
megfeleloen 	 5951.871078110575 0.6826791238675171 
faji 	 8817.030058418204 0.6826791238675171 
vallasi 	 5683.642841748373 0.874728896611236 
vagy 	 1401.349502102499 1.2892213264883385 
etnikaialapon 	 26131.849737760964 0.41158461864769763 
hatranyos 	 9551.717187080623 0.6826791238675171 
helyzetbe 	 14305.794509547608 0.41158461864769763 
kerultek 	 7011.977393869918 0.6826791238675171 
karpotlasara 	 21334.209873147327 0.41158461864769763 
miniszterekezert 	 26131.849737760964 0.41158461864769763 
dontottek 	 16076.460636655964 0.41158461864769763 
celbol 	 17634.06011683641 0.41158461864769763 
kozalapitvany 	 19103.434374161247 0.41158461864769763 
letrehozasatjavasoljak 	 26131.849737760964 0.41158461864769763 
parlamentnek 	 18307.236135642044 0.41158461864769763 
melynek 	 6636.7423578705575 0.6826791238675171 
vagyonaba 	 26131.849737760964 0.41158461864769763 
ingatlanokat 	 23104.87600025568 0.41158461864769763 
muzealisertektargyakat 	 26131.849737760964 0.41158461864769763 
eletjaradekra 	 26131.849737760964 0.41158461864769763 
valthato 	 26131.849737760964 0.41158461864769763 
karpotlasi 	 9551.717187080623 0.6826791238675171 
jegyeket 	 21334.209873147327 0.41158461864769763 
keszpenztvinnenek 	 26131.849737760964 0.41158461864769763 
kiss 	 12439.146496798363 0.41158461864769763 
elemer 	 14023.954787739836 0.41158461864769763 
elmondta 	 2819.7051930105818 1.017906491751163 
elozetes 	 16536.57000853369 0.41158461864769763 
tervek 	 14930.715893726428 0.41158461864769763 
kar 	 14607.086379331127 0.41158461864769763 
potlasi 	 26131.849737760964 0.41158461864769763 
jegyek 	 23104.87600025568 0.41158461864769763 
cimleterteke 	 26131.849737760964 0.41158461864769763 
negymilliard 	 23104.87600025568 0.41158461864769763 
forint 	 4084.4295535438278 0.874728896611236 
kozalapitvanyteljes 	 26131.849737760964 0.41158461864769763 
vagyonarol 	 26131.849737760964 0.41158461864769763 
szuletett 	 13509.59627102841 0.41158461864769763 
javaslat 	 8525.46426262256 0.6826791238675171 
persze 	 11426.86884821003 0.41158461864769763 
hiszen 	 3415.5036594119447 0.874728896611236 
eloszor 	 5951.871078110575 0.6826791238675171 
mindent 	 11903.74215622115 0.41158461864769763 
megszavaznak 	 23104.87600025568 0.41158461864769763 
osszeget 	 7640.131199068383 0.6826791238675171 
hagyjakrejtelynek 	 26131.849737760964 0.41158461864769763 
mar 	 738.9456620338395 1.5421784549114705 
minden 	 2452.361628679373 1.017906491751163 
van 	 1665.0487440449367 1.1287614178326866 
szavazva 	 26131.849737760964 0.41158461864769763 
akkor 	 2561.6277445589585 1.017906491751163 
derulki 	 23104.87600025568 0.41158461864769763 
bibi 	 26131.849737760964 0.41158461864769763 
osszeg 	 15280.262398136765 0.41158461864769763 
par 	 13273.484715741115 0.41158461864769763 
nagysagrenddel 	 23104.87600025568 0.41158461864769763 
nagyobb 	 11426.86884821003 0.41158461864769763 
egymatematikai 	 26131.849737760964 0.41158461864769763 
hiba 	 15660.241081450476 0.41158461864769763 
osszeadasba 	 26131.849737760964 0.41158461864769763 
veletlenul 	 17050.92852524512 0.41158461864769763 
erdekes 	 6636.7423578705575 0.6826791238675171 
modon 	 10862.601216836842 0.41158461864769763 
azsido 	 26131.849737760964 0.41158461864769763 
karpotlas 	 17634.06011683641 0.41158461864769763 
etnikai 	 7303.543189665564 0.6826791238675171 
lapon 	 21334.209873147327 0.41158461864769763 
hatranyoshelyzetbe 	 26131.849737760964 0.41158461864769763 
karpotlasakent 	 26131.849737760964 0.41158461864769763 
szerepel 	 14305.794509547608 0.41158461864769763 
hat 	 1767.607458872782 1.217128888421272 
mostelo 	 26131.849737760964 0.41158461864769763 
venni 	 14305.794509547608 0.41158461864769763 
magyarok 	 5713.434424105015 0.6826791238675171 
kereszteny 	 2751.841412853493 1.1287614178326866 
egyhazakfaji 	 26131.849737760964 0.41158461864769763 
alapon 	 14930.715893726428 0.41158461864769763 
helyzetben 	 14023.954787739836 0.41158461864769763 
voltak 	 11278.820772042327 0.41158461864769763 
tehatujra 	 26131.849737760964 0.41158461864769763 
targyalni 	 19103.434374161247 0.41158461864769763 
akciot 	 17634.06011683641 0.41158461864769763 
nyilvan 	 12836.420252222772 0.41158461864769763 
turhetet 	 26131.849737760964 0.41158461864769763 
len 	 23104.87600025568 0.41158461864769763 
diszkriminaciot 	 23104.87600025568 0.41158461864769763 
jelentene 	 18307.236135642044 0.41158461864769763 
parizsi 	 4019.115159163991 1.017906491751163 
bekeszerzodest 	 23104.87600025568 0.41158461864769763 
csupanegyetlen 	 26131.849737760964 0.41158461864769763 
faj 	 20077.9022627504 0.41158461864769763 
vallas 	 17634.06011683641 0.41158461864769763 
etnikum 	 20077.9022627504 0.41158461864769763 
javara 	 17050.92852524512 0.41158461864769763 
ertelmezni 	 20077.9022627504 0.41158461864769763 
hopp 	 23104.87600025568 0.41158461864769763 
itt 	 4706.086379646541 0.6826791238675171 
tartunk 	 10038.9511313752 0.6826791238675171 
azt 	 808.8907360439312 1.513310694889254 
ujra 	 12253.288660631482 0.41158461864769763 
vizsgalni 	 19103.434374161247 0.41158461864769763 
jelenkormany 	 26131.849737760964 0.41158461864769763 
bukasa 	 17634.06011683641 0.41158461864769763 
utani 	 7465.357946863214 0.6826791238675171 
alkotmanyozo 	 23104.87600025568 0.41158461864769763 
nemzetgyulesnek 	 26131.849737760964 0.41158461864769763 
hogyvajon 	 26131.849737760964 0.41158461864769763 
bekeszerzodes 	 8525.46426262256 0.6826791238675171 
pontjait 	 23104.87600025568 0.41158461864769763 
ondemokratikus 	 26131.849737760964 0.41158461864769763 
politikai 	 1982.9361044926497 1.1287614178326866 
rendszert 	 16076.460636655964 0.41158461864769763 
felallitani 	 23104.87600025568 0.41158461864769763 
betartottak 	 26131.849737760964 0.41158461864769763 
szerzodo 	 10667.104936573664 0.6826791238675171 
felei 	 26131.849737760964 0.41158461864769763 
mertha 	 26131.849737760964 0.41158461864769763 
nak 	 11580.112641825845 0.41158461864769763 
mindazokert 	 26131.849737760964 0.41158461864769763 
karokert 	 26131.849737760964 0.41158461864769763 
melyet 	 7303.543189665564 0.6826791238675171 
demokra 	 26131.849737760964 0.41158461864769763 
tikus 	 26131.849737760964 0.41158461864769763 
rendszer 	 11278.820772042327 0.41158461864769763 
helyett 	 10732.233326762185 0.41158461864769763 
kommunistak 	 8268.285004266845 0.6826791238675171 
szenvedett 	 20077.9022627504 0.41158461864769763 
feleknek 	 26131.849737760964 0.41158461864769763 
teljes 	 5302.8223766183455 0.6826791238675171 
karteritest 	 23104.87600025568 0.41158461864769763 
fizetnia 	 26131.849737760964 0.41158461864769763 
szamara 	 5241.311266761564 0.6826791238675171 
rasszizmus 	 21334.209873147327 0.41158461864769763 
terrorellenes 	 26131.849737760964 0.41158461864769763 
intezkedesekkentalcazzak 	 26131.849737760964 0.41158461864769763 
cenzura 	 19103.434374161247 0.41158461864769763 
diktatorikus 	 19103.434374161247 0.41158461864769763 
terrorintezkedeseket 	 26131.849737760964 0.41158461864769763 
vastagh 	 10038.9511313752 0.6826791238675171 
pal 	 6316.633671972598 0.6826791238675171 
igazsagugy 	 20077.9022627504 0.41158461864769763 
miniszter 	 11738.930143920055 0.41158461864769763 
kozolte 	 3711.8758719247758 0.874728896611236 
kormany 	 2478.6701306158125 1.017906491751163 
csutortokondontott 	 26131.849737760964 0.41158461864769763 
arrol 	 1727.1618688739388 1.217128888421272 
kezdemenyezni 	 10038.9511313752 0.6826791238675171 
fogja 	 3860.0375472752817 0.874728896611236 
terrorizmus 	 23104.87600025568 0.41158461864769763 
visszaszoritasarolszolo 	 26131.849737760964 0.41158461864769763 
kotendo 	 21334.209873147327 0.41158461864769763 
strasbourgi 	 21334.209873147327 0.41158461864769763 
egyezmenyhez 	 26131.849737760964 0.41158461864769763 
valo 	 5066.538014556398 0.6826791238675171 
csatlakozasunkat 	 26131.849737760964 0.41158461864769763 
szolt 	 6524.743449575341 0.6826791238675171 
miniszterei 	 23104.87600025568 0.41158461864769763 
allast 	 14930.715893726428 0.41158461864769763 
foglaltak 	 20077.9022627504 0.41158461864769763 
arasszista 	 26131.849737760964 0.41158461864769763 
megnyilvanulasokkal 	 26131.849737760964 0.41158461864769763 
szemben 	 5366.116663381093 0.6826791238675171 
egyseges 	 15660.241081450476 0.41158461864769763 
buntetojogi 	 20077.9022627504 0.41158461864769763 
szabalyozastkell 	 26131.849737760964 0.41158461864769763 
hozni 	 8038.230318327982 0.6826791238675171 
bizonyos 	 5790.056320912922 0.6826791238675171 
valtozas 	 20077.9022627504 0.41158461864769763 
egyertelmuen 	 16076.460636655964 0.41158461864769763 
korabbinalszigorubb 	 26131.849737760964 0.41158461864769763 
elbiralast 	 23104.87600025568 0.41158461864769763 
jelent 	 11580.112641825845 0.41158461864769763 
miota 	 20077.9022627504 0.41158461864769763 
tartozik 	 13273.484715741115 0.41158461864769763 
atorvenyhozas 	 26131.849737760964 0.41158461864769763 
hataskorebe 	 23104.87600025568 0.41158461864769763 
demokratikus 	 12253.288660631482 0.41158461864769763 
jogallamok 	 23104.87600025568 0.41158461864769763 
nal 	 16536.57000853369 0.41158461864769763 
torvenyhozas 	 15660.241081450476 0.41158461864769763 
parlament 	 5567.813807887163 0.6826791238675171 
dolga 	 17050.92852524512 0.41158461864769763 
talan 	 5366.116663381093 0.6826791238675171 
felnek 	 19103.434374161247 0.41158461864769763 
parlamentbenesetleg 	 26131.849737760964 0.41158461864769763 
fergeknek 	 26131.849737760964 0.41158461864769763 
dogkeselyuknek 	 26131.849737760964 0.41158461864769763 
nevezni 	 19103.434374161247 0.41158461864769763 
pufajkas 	 12439.146496798363 0.41158461864769763 
vezettekormanycsocseleket 	 26131.849737760964 0.41158461864769763 
halasztjak 	 26131.849737760964 0.41158461864769763 
nyugdijkorhatar 	 18307.236135642044 0.41158461864769763 
felemeleset 	 23104.87600025568 0.41158461864769763 
aprilis 	 6879.603532133732 0.6826791238675171 
vegere 	 14607.086379331127 0.41158461864769763 
