term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 772.9176851519369 1.3245780990389195 
genetic 	 1747.455808463695 1.446721524302099 
structure 	 605.7910684823341 1.5314535530451971 
investigation 	 1759.295412502538 1.1332265854053847 
means 	 1035.3004478072614 1.3245780990389195 
improving 	 5354.960188951266 0.7905937592669017 
race 	 4413.961850905738 0.7905937592669017 
elimination 	 3494.91161692739 1.1332265854053847 
damaged 	 6554.797958500531 0.7905937592669017 
genes 	 9158.355932320263 0.7905937592669017 
medically 	 7572.2566754460995 0.7905937592669017 
genetically 	 9158.355932320263 0.7905937592669017 
sound 	 4590.147694756249 0.7905937592669017 
reproduce 	 7572.2566754460995 0.7905937592669017 
endocrine 	 10358.193701869528 0.7905937592669017 
explains 	 2586.2905681737843 1.1332265854053847 
role 	 567.3817473539917 1.446721524302099 
pituitary 	 5179.096850934764 1.1332265854053847 
study 	 350.02310281991015 1.5936796304130538 
occupational 	 6372.418905896834 0.7905937592669017 
stress 	 848.0208936950469 1.5936796304130538 
pathological 	 10358.193701869528 0.7905937592669017 
employee 	 2428.4912607686165 1.1332265854053847 
disorders 	 965.5257704602473 1.6413153342135076 
proposes 	 5453.901403308216 0.7905937592669017 
questionnaire 	 6554.797958500531 0.7905937592669017 
creation 	 4016.5684924191087 0.7905937592669017 
speech 	 1435.2463709903498 1.3245780990389195 
traces 	 1986.3716833991514 1.1332265854053847 
particular 	 3270.8832646630703 0.7905937592669017 
respiration 	 9158.355932320263 0.7905937592669017 
phonation 	 10358.193701869528 0.7905937592669017 
neural 	 4228.247915092515 1.1332265854053847 
activity 	 1742.809199755402 1.1332265854053847 
reception 	 7958.518162770996 0.7905937592669017 
aphasia 	 2289.5889830800656 1.446721524302099 
reviews 	 1846.7941016547077 1.1332265854053847 
including 	 303.96041730952436 1.5314535530451971 
extent 	 4061.532059383153 0.7905937592669017 
language 	 1243.605148182301 1.3245780990389195 
skills 	 4786.319649022671 0.7905937592669017 
examines 	 92.75012221823242 1.8846770465776976 
severity 	 6758.680393221731 0.7905937592669017 
various 	 211.48706207346106 1.7346438570311808 
forms 	 1566.1646688400895 1.1332265854053847 
relationship 	 2549.895896088859 0.7905937592669017 
views 	 3079.8707777037644 0.7905937592669017 
neuro 	 10358.193701869528 0.7905937592669017 
psychiatric 	 6372.418905896834 0.7905937592669017 
institute 	 3552.2035316237184 0.7905937592669017 
illinois 	 4254.063633758951 0.7905937592669017 
therapy 	 715.3713164437546 1.6413153342135076 
delayed 	 7256.658060635763 0.7905937592669017 
variety 	 3621.452765840032 0.7905937592669017 
programs 	 1408.3653614349216 1.1332265854053847 
correction 	 6758.680393221731 0.7905937592669017 
functional 	 6989.82323385478 0.7905937592669017 
aphonia 	 10358.193701869528 0.7905937592669017 
circumstance 	 7256.658060635763 0.7905937592669017 
voice 	 4856.982521537233 0.7905937592669017 
efforts 	 1090.2944215543566 1.3245780990389195 
doctors 	 6056.820291086498 0.7905937592669017 
therapists 	 9158.355932320263 0.7905937592669017 
bronchial 	 9158.355932320263 0.7905937592669017 
asthma 	 4579.177966160131 1.1332265854053847 
distinction 	 5453.901403308216 0.7905937592669017 
bronchitis 	 9158.355932320263 0.7905937592669017 
exact 	 6554.797958500531 0.7905937592669017 
effect 	 910.0542282850349 1.3245780990389195 
respiratory 	 7958.518162770996 0.7905937592669017 
resulting 	 2127.0318168794756 1.1332265854053847 
damage 	 5453.901403308216 0.7905937592669017 
identification 	 5261.369828932418 0.7905937592669017 
erythrocytes 	 10358.193701869528 0.7905937592669017 
component 	 5354.960188951266 0.7905937592669017 
circulatory 	 5179.096850934764 1.1332265854053847 
system's 	 8456.49583018503 0.7905937592669017 
link 	 4718.4285945543415 0.7905937592669017 
kidney 	 2289.5889830800656 1.446721524302099 
liver 	 9158.355932320263 0.7905937592669017 
systems 	 1365.0813424275523 1.1332265854053847 
hormone 	 3452.731233956509 1.3245780990389195 
functioning 	 7256.658060635763 0.7905937592669017 
shall 	 7256.658060635763 0.7905937592669017 
live 	 4413.961850905738 0.7905937592669017 
euthanasia 	 2418.8860202119213 1.3245780990389195 
personal 	 825.1442675029967 1.3245780990389195 
level 	 2569.023162527838 0.7905937592669017 
physician's 	 9158.355932320263 0.7905937592669017 
patient's 	 7256.658060635763 0.7905937592669017 
refuse 	 5918.266364103606 0.7905937592669017 
courts 	 5007.599215106282 0.7905937592669017 
quinlan 	 8456.49583018503 0.7905937592669017 
risk 	 2053.847397541187 1.1332265854053847 
pregnancy 	 2018.940097028833 1.3245780990389195 
toxemia 	 5179.096850934764 1.1332265854053847 
investigates 	 5670.558803761601 0.7905937592669017 
toxemia's 	 10358.193701869528 0.7905937592669017 
pathophysiology 	 10358.193701869528 0.7905937592669017 
possibilities 	 5918.266364103606 0.7905937592669017 
reducing 	 5670.558803761601 0.7905937592669017 
incidence 	 2959.133182051803 1.1332265854053847 
paralysis 	 8456.49583018503 0.7905937592669017 
agitans 	 10358.193701869528 0.7905937592669017 
parkinsonism 	 10358.193701869528 0.7905937592669017 
levels 	 1986.3716833991514 1.1332265854053847 
cleft 	 2289.5889830800656 1.446721524302099 
palate 	 4579.177966160131 1.1332265854053847 
frequency 	 6207.436984655547 0.7905937592669017 
corrective 	 9158.355932320263 0.7905937592669017 
surgery 	 1211.3640582172998 1.5314535530451971 
birth 	 1251.8998037765705 1.446721524302099 
control 	 813.122999360057 1.3245780990389195 
contraceptives 	 4579.177966160131 1.1332265854053847 
methods 	 721.1554443345433 1.446721524302099 
employed 	 4856.982521537233 0.7905937592669017 
effectiveness 	 1385.0408064673334 1.3245780990389195 
societal 	 6758.680393221731 0.7905937592669017 
acceptance 	 5789.985464305514 0.7905937592669017 
chemical 	 2726.950701654108 1.1332265854053847 
affect 	 1296.0958642070054 1.3245780990389195 
wilms 	 9158.355932320263 0.7905937592669017 
tumor 	 4228.247915092515 1.1332265854053847 
normal 	 1669.1997383687608 1.3245780990389195 
filtration 	 7958.518162770996 0.7905937592669017 
current 	 609.8422495200427 1.446721524302099 
incomplete 	 7256.658060635763 0.7905937592669017 
research 	 662.196573645506 1.3245780990389195 
indicating 	 5789.985464305514 0.7905937592669017 
deterioration 	 6989.82323385478 0.7905937592669017 
affected 	 4359.0048541232 0.7905937592669017 
chain 	 6056.820291086498 0.7905937592669017 
reaction 	 4359.0048541232 0.7905937592669017 
biologic 	 8456.49583018503 0.7905937592669017 
nature 	 977.1361364138872 1.3245780990389195 
fatal 	 7256.658060635763 0.7905937592669017 
afn 	 157.01649870132755 1.8254687337100837 
biomechanics 	 10358.193701869528 0.7905937592669017 
forehand 	 10358.193701869528 0.7905937592669017 
drive 	 5261.369828932418 0.7905937592669017 
analysis 	 193.61173464221906 1.7558219543744893 
mechanics 	 6989.82323385478 0.7905937592669017 
tennis 	 3052.7853107734204 1.3245780990389195 
strokes 	 4228.247915092515 1.1332265854053847 
injuries 	 1274.4837811793668 1.5314535530451971 
occur 	 5007.599215106282 0.7905937592669017 
migraine 	 5179.096850934764 1.1332265854053847 
headache 	 4579.177966160131 1.1332265854053847 
onset 	 7256.658060635763 0.7905937592669017 
recognizing 	 7256.658060635763 0.7905937592669017 
physiology 	 2524.085558482033 1.3245780990389195 
interact 	 6554.797958500531 0.7905937592669017 
setting 	 4016.5684924191087 0.7905937592669017 
attack 	 2544.0626810851404 1.1332265854053847 
visual 	 6056.820291086498 0.7905937592669017 
perception 	 1179.6071486385854 1.446721524302099 
perceived 	 5789.985464305514 0.7905937592669017 
brain 	 517.2864153879623 1.7738694533879504 
division 	 4413.961850905738 0.7905937592669017 
gathered 	 7256.658060635763 0.7905937592669017 
experiments 	 6758.680393221731 0.7905937592669017 
dealing 	 1742.809199755402 1.1332265854053847 
acception 	 10358.193701869528 0.7905937592669017 
retention 	 7958.518162770996 0.7905937592669017 
stimuli 	 7572.2566754460995 0.7905937592669017 
hemispheres 	 10358.193701869528 0.7905937592669017 
kinesiological 	 10358.193701869528 0.7905937592669017 
serve 	 4413.961850905738 0.7905937592669017 
scientific 	 4653.100086816033 0.7905937592669017 
investigate 	 5354.960188951266 0.7905937592669017 
analyze 	 6207.436984655547 0.7905937592669017 
human 	 666.9910942211973 1.446721524302099 
motion 	 2779.4213118362327 1.1332265854053847 
occurring 	 6207.436984655547 0.7905937592669017 
game 	 5558.842623672465 0.7905937592669017 
vertigo 	 4579.177966160131 1.1332265854053847 
unpleasant 	 10358.193701869528 0.7905937592669017 
sensation 	 8456.49583018503 0.7905937592669017 
dizziness 	 10358.193701869528 0.7905937592669017 
associated 	 1418.021211252984 1.3245780990389195 
usually 	 4359.0048541232 0.7905937592669017 
internal 	 3847.55630160397 0.7905937592669017 
ear 	 9158.355932320263 0.7905937592669017 
related 	 917.1340717105116 1.3245780990389195 
fasting 	 5179.096850934764 1.1332265854053847 
abstinence 	 10358.193701869528 0.7905937592669017 
food 	 3730.8154445469027 0.7905937592669017 
specified 	 6372.418905896834 0.7905937592669017 
time 	 1650.505659939221 0.7905937592669017 
benefits 	 914.2861879969919 1.446721524302099 
physically 	 5670.558803761601 0.7905937592669017 
psychologically 	 10358.193701869528 0.7905937592669017 
analyzes 	 558.9358938498225 1.5314535530451971 
phenomena 	 5558.842623672465 0.7905937592669017 
attention 	 1231.196067769805 1.3245780990389195 
correlates 	 9158.355932320263 0.7905937592669017 
parkinsons 	 10358.193701869528 0.7905937592669017 
reasons 	 1269.2538151856722 1.3245780990389195 
incurable 	 9158.355932320263 0.7905937592669017 
giving 	 4016.5684924191087 0.7905937592669017 
therapies 	 2329.9410779515933 1.3245780990389195 
prognosis 	 9158.355932320263 0.7905937592669017 
total 	 3972.7433667983028 0.7905937592669017 
cure 	 6758.680393221731 0.7905937592669017 
future 	 1313.853374239221 1.1332265854053847 
electronics 	 6989.82323385478 0.7905937592669017 
electronic 	 4856.982521537233 0.7905937592669017 
devices 	 5558.842623672465 0.7905937592669017 
radiology 	 7256.658060635763 0.7905937592669017 
cardiology 	 9158.355932320263 0.7905937592669017 
pernicious 	 3452.731233956509 1.3245780990389195 
fairly 	 6758.680393221731 0.7905937592669017 
common 	 1552.950671710892 1.1332265854053847 
blood 	 382.4971563536618 1.8029917033461398 
undesirability 	 9158.355932320263 0.7905937592669017 
contraception 	 5179.096850934764 1.1332265854053847 
extant 	 7958.518162770996 0.7905937592669017 
unsanitary 	 10358.193701869528 0.7905937592669017 
unsafe 	 7958.518162770996 0.7905937592669017 
androgynous 	 9158.355932320263 0.7905937592669017 
possessed 	 7958.518162770996 0.7905937592669017 
male 	 2630.684914466209 1.1332265854053847 
female 	 4590.147694756249 0.7905937592669017 
sexual 	 4786.319649022671 0.7905937592669017 
organs 	 3628.3290303178815 1.1332265854053847 
minimal 	 6372.418905896834 0.7905937592669017 
incision 	 10358.193701869528 0.7905937592669017 
foot 	 6372.418905896834 0.7905937592669017 
corns 	 10358.193701869528 0.7905937592669017 
bunions 	 10358.193701869528 0.7905937592669017 
hammertoes 	 10358.193701869528 0.7905937592669017 
perspective 	 1269.2538151856722 1.3245780990389195 
pill 	 9158.355932320263 0.7905937592669017 
dosages 	 10358.193701869528 0.7905937592669017 
side 	 3807.7614455570165 0.7905937592669017 
prospects 	 4413.961850905738 0.7905937592669017 
oral 	 5670.558803761601 0.7905937592669017 
surgeon's 	 4228.247915092515 1.1332265854053847 
world 	 639.7423784694445 1.3245780990389195 
william 	 4061.532059383153 0.7905937592669017 
nolen 	 5179.096850934764 1.1332265854053847 
review 	 1167.7389116220136 1.1332265854053847 
workaday 	 9158.355932320263 0.7905937592669017 
milieu 	 8456.49583018503 0.7905937592669017 
hospital 	 2179.5024270616 1.1332265854053847 
surgeons 	 7958.518162770996 0.7905937592669017 
doing 	 4305.7391129710495 0.7905937592669017 
feeling 	 6056.820291086498 0.7905937592669017 
worse 	 6989.82323385478 0.7905937592669017 
health 	 252.08232702263982 1.7558219543744893 
knowles 	 10358.193701869528 0.7905937592669017 
acupuncture 	 6758.680393221731 0.7905937592669017 
drug 	 4529.404620162941 0.7905937592669017 
alternative 	 3847.55630160397 0.7905937592669017 
hypothesizes 	 6758.680393221731 0.7905937592669017 
century 	 3453.2623172667677 0.7905937592669017 
authentic 	 7958.518162770996 0.7905937592669017 
drop 	 5558.842623672465 0.7905937592669017 
happen 	 5558.842623672465 0.7905937592669017 
progressive 	 5918.266364103606 0.7905937592669017 
moral 	 4653.100086816033 0.7905937592669017 
implications 	 777.6575185242033 1.5314535530451971 
cosmetic 	 7958.518162770996 0.7905937592669017 
popularity 	 6554.797958500531 0.7905937592669017 
plastic 	 7572.2566754460995 0.7905937592669017 
ethical 	 4930.653214096168 0.7905937592669017 
kinesthesis 	 5179.096850934764 1.1332265854053847 
hyperextension 	 10358.193701869528 0.7905937592669017 
movement 	 961.5405924460578 1.3245780990389195 
applies 	 5354.960188951266 0.7905937592669017 
specifically 	 3930.00045440437 0.7905937592669017 
legs 	 7256.658060635763 0.7905937592669017 
usage 	 2630.684914466209 1.1332265854053847 
dance 	 5918.266364103606 0.7905937592669017 
exercise 	 5261.369828932418 0.7905937592669017 
hyper 	 10358.193701869528 0.7905937592669017 
extended 	 5088.125362170281 0.7905937592669017 
joints 	 3786.1283377230498 1.1332265854053847 
examination 	 882.572844018235 1.3245780990389195 
critical 	 3390.3099252069833 0.7905937592669017 
body 	 615.5980338849025 1.5936796304130538 
hose 	 8456.49583018503 0.7905937592669017 
affects 	 1147.5369236890622 1.446721524302099 
lower 	 1944.1437963105082 1.1332265854053847 
extremity 	 5179.096850934764 1.1332265854053847 
classifies 	 8456.49583018503 0.7905937592669017 
appropriate 	 4155.122419402001 0.7905937592669017 
proteins' 	 10358.193701869528 0.7905937592669017 
classification 	 5670.558803761601 0.7905937592669017 
synthesis 	 6758.680393221731 0.7905937592669017 
metabolism 	 1691.2991660370058 1.5314535530451971 
brief 	 1679.83597862396 1.1332265854053847 
protein 	 4228.247915092515 1.1332265854053847 
biochemistry 	 4228.247915092515 1.1332265854053847 
liabilities 	 7572.2566754460995 0.7905937592669017 
organ 	 7958.518162770996 0.7905937592669017 
donation 	 7572.2566754460995 0.7905937592669017 
cites 	 6207.436984655547 0.7905937592669017 
ethics 	 5354.960188951266 0.7905937592669017 
legalities 	 10358.193701869528 0.7905937592669017 
difficulties 	 4856.982521537233 0.7905937592669017 
contracting 	 8456.49583018503 0.7905937592669017 
skeletal 	 5179.096850934764 1.1332265854053847 
muscle 	 9158.355932320263 0.7905937592669017 
mechanisms 	 5918.266364103606 0.7905937592669017 
discussed 	 3421.4999582321193 0.7905937592669017 
sodium 	 4228.247915092515 1.1332265854053847 
hypertension 	 8456.49583018503 0.7905937592669017 
survey 	 2101.943103715676 1.1332265854053847 
theories 	 3552.2035316237184 0.7905937592669017 
regarding 	 3299.9763864687266 0.7905937592669017 
mechanism 	 6056.820291086498 0.7905937592669017 
pressure 	 2179.5024270616 1.1332265854053847 
hypnotism 	 5179.096850934764 1.1332265854053847 
therapeutic 	 6554.797958500531 0.7905937592669017 
receptors 	 10358.193701869528 0.7905937592669017 
hormones 	 9158.355932320263 0.7905937592669017 
function 	 1231.196067769805 1.3245780990389195 
paraquat 	 10358.193701869528 0.7905937592669017 
madness 	 7572.2566754460995 0.7905937592669017 
causes 	 543.9659207938595 1.6413153342135076 
gov't 	 10358.193701869528 0.7905937592669017 
spraying 	 9158.355932320263 0.7905937592669017 
program 	 2042.4332734362595 0.7905937592669017 
mexico 	 4930.653214096168 0.7905937592669017 
diseases 	 945.0931339602668 1.5936796304130538 
defects 	 7256.658060635763 0.7905937592669017 
issues 	 2404.0412412865517 0.7905937592669017 
prevention 	 5558.842623672465 0.7905937592669017 
screening 	 2418.8860202119213 1.3245780990389195 
colitis 	 10358.193701869528 0.7905937592669017 
diverticular 	 10358.193701869528 0.7905937592669017 
etiology 	 3628.3290303178815 1.1332265854053847 
intestinal 	 10358.193701869528 0.7905937592669017 
family 	 1477.6423249263676 1.1332265854053847 
plan 	 3132.329337680179 0.7905937592669017 
york 	 2861.6942898338875 0.7905937592669017 
recommendations 	 2295.0738473781244 1.1332265854053847 
family's 	 9158.355932320263 0.7905937592669017 
nutritional 	 7256.658060635763 0.7905937592669017 
assistance 	 2101.943103715676 1.1332265854053847 
suggestions 	 4930.653214096168 0.7905937592669017 
glaucoma 	 10358.193701869528 0.7905937592669017 
definition 	 731.4289503975934 1.5314535530451971 
eye 	 5261.369828932418 0.7905937592669017 
caused 	 1595.439883007557 1.3245780990389195 
intraocular 	 10358.193701869528 0.7905937592669017 
sufficient 	 5789.985464305514 0.7905937592669017 
cause 	 2179.5024270616 1.1332265854053847 
temporary 	 6372.418905896834 0.7905937592669017 
permanent 	 2264.7023100814704 1.1332265854053847 
impairment 	 7572.2566754460995 0.7905937592669017 
vision 	 4203.886207431352 0.7905937592669017 
proper 	 5007.599215106282 0.7905937592669017 
pro 	 4470.721034212335 0.7905937592669017 
anti 	 3359.67195724792 0.7905937592669017 
view 	 2839.0665166407994 0.7905937592669017 
school 	 3214.124081356473 0.7905937592669017 
experience 	 3105.901343421784 0.7905937592669017 
researches 	 10358.193701869528 0.7905937592669017 
student 	 4061.532059383153 0.7905937592669017 
consequences 	 4254.063633758951 0.7905937592669017 
solutions 	 2393.1598245113355 1.1332265854053847 
neurotransmittors 	 5179.096850934764 1.1332265854053847 
explanation 	 1132.3511550407352 1.446721524302099 
correlation 	 6056.820291086498 0.7905937592669017 
individual's 	 6056.820291086498 0.7905937592669017 
behavior 	 3768.860932077103 0.7905937592669017 
chemistry 	 9158.355932320263 0.7905937592669017 
dyphasia 	 10358.193701869528 0.7905937592669017 
defect 	 6989.82323385478 0.7905937592669017 
ability 	 1846.7941016547077 1.1332265854053847 
express 	 5918.266364103606 0.7905937592669017 
comprehend 	 7958.518162770996 0.7905937592669017 
spoken 	 6758.680393221731 0.7905937592669017 
features 	 4718.4285945543415 0.7905937592669017 
diagnosis 	 1417.6397009404002 1.446721524302099 
hemophilia 	 4579.177966160131 1.1332265854053847 
population 	 3586.4818794734056 0.7905937592669017 
epidemiology 	 8456.49583018503 0.7905937592669017 
organic 	 3786.1283377230498 1.1332265854053847 
syndrome 	 1310.959591700106 1.5314535530451971 
determinants 	 7958.518162770996 0.7905937592669017 
manifestations 	 2252.8934644072438 1.3245780990389195 
obs 	 10358.193701869528 0.7905937592669017 
version 	 3930.00045440437 0.7905937592669017 
epidemiological 	 8456.49583018503 0.7905937592669017 
revolution 	 3972.7433667983028 0.7905937592669017 
public 	 1867.163060392605 0.7905937592669017 
training 	 3730.8154445469027 0.7905937592669017 
organization 	 2530.9776749976377 0.7905937592669017 
plans 	 3004.048437882086 0.7905937592669017 
conquer 	 8456.49583018503 0.7905937592669017 
major 	 2318.7530554558107 0.7905937592669017 
infectious 	 8456.49583018503 0.7905937592669017 
directing 	 7256.658060635763 0.7905937592669017 
physiochemical 	 10358.193701869528 0.7905937592669017 
agents 	 2630.684914466209 1.1332265854053847 
bacteria 	 3628.3290303178815 1.1332265854053847 
tetrahydrocannabinol 	 10358.193701869528 0.7905937592669017 
thc 	 8456.49583018503 0.7905937592669017 
fertility 	 7256.658060635763 0.7905937592669017 
sterility 	 8456.49583018503 0.7905937592669017 
males 	 7958.518162770996 0.7905937592669017 
females 	 8456.49583018503 0.7905937592669017 
marijuana 	 7572.2566754460995 0.7905937592669017 
testosterone 	 10358.193701869528 0.7905937592669017 
adverse 	 7256.658060635763 0.7905937592669017 
sperm 	 9158.355932320263 0.7905937592669017 
production 	 1903.8807227785082 1.1332265854053847 
