term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 233.0808963889723 1.733448065628931 
applications 	 1224.79476314154 1.3686355992103145 
analgesic 	 1561.8073692593568 1.625151262465022 
products 	 586.2755988873977 1.625151262465022 
nutrient 	 2399.9690820141304 1.3686355992103145 
effect 	 823.3072914467733 1.3686355992103145 
tylenol 	 3123.6147385187137 1.3686355992103145 
deaths 	 1976.663509149207 1.3686355992103145 
role 	 228.13269564319947 1.733448065628931 
alerting 	 3123.6147385187137 1.3686355992103145 
public 	 563.0613041738532 1.3686355992103145 
real 	 1041.3650662121622 1.3686355992103145 
imagined 	 2283.488148228113 1.3686355992103145 
related 	 829.7122797797003 1.3686355992103145 
poisonings 	 3123.6147385187137 1.3686355992103145 
pharmacists 	 920.5973034221407 1.733448065628931 
unproven 	 1380.8959551332111 1.625151262465022 
cancer 	 855.0062667716799 1.625151262465022 
therapies 	 1053.92482035592 1.625151262465022 
considered 	 1081.5387296852211 1.3686355992103145 
miracle 	 2107.84964071184 1.3686355992103145 
cures 	 1976.663509149207 1.3686355992103145 
approved 	 1443.3615579375125 1.3686355992103145 
food 	 1125.0639295514056 1.3686355992103145 
fda 	 2283.488148228113 1.3686355992103145 
laetrile 	 2761.7919102664223 1.3686355992103145 
dangers 	 1784.7111739237912 1.3686355992103145 
treatments 	 1921.6653199758216 1.3686355992103145 
pharmacist 	 2761.7919102664223 1.3686355992103145 
care 	 1031.7868158273634 1.3686355992103145 
increasingly 	 1486.8867578036973 1.3686355992103145 
involved 	 977.7385814202449 1.3686355992103145 
treatment 	 856.1483083110903 1.3686355992103145 
management 	 869.8859432527594 1.3686355992103145 
services 	 735.6156077399474 1.3686355992103145 
current 	 735.6156077399474 1.3686355992103145 
decade 	 1403.1878944644536 1.3686355992103145 
progresses 	 3123.6147385187137 1.3686355992103145 
significantly 	 2038.146253761839 1.3686355992103145 
total 	 1198.0196634712386 1.3686355992103145 
population 	 1081.5387296852211 1.3686355992103145 
elderly 	 1614.8406808969155 1.3686355992103145 
increases 	 1586.6175913938316 1.3686355992103145 
top 	 487.58990273445505 1.3686355992103145 
experienced 	 633.3173645476364 1.3686355992103145 
microsoft 	 337.3655719975502 1.625151262465022 
internet 	 540.3620757413096 1.3686355992103145 
explorer 	 699.2426891669169 1.3686355992103145 
msie30 	 699.2426891669169 1.3686355992103145 
http 	 229.0321125003818 1.3686355992103145 
www 	 226.99702220340868 1.3686355992103145 
com 	 83.98598420478862 1.733448065628931 
htm 	 342.4633784105521 1.3686355992103145 
start 	 563.0613041738532 1.3686355992103145 
send 	 551.5883148666525 1.3686355992103145 
comments 	 196.95164691755772 1.733448065628931 
mailto 	 379.20215432021143 1.3686355992103145 
updated 	 559.2088881644943 1.3686355992103145 
copyright 	 407.12324786462614 1.3686355992103145 
asm 	 699.2426891669169 1.3686355992103145 
communications 	 559.2088881644943 1.3686355992103145 
rights 	 480.9401312786367 1.3686355992103145 
reserved 	 578.7617358077123 1.3686355992103145 
