term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 221.02498795505994 1.7454806842355775 
factors 	 927.1658961743702 1.3913541723126002 
leading 	 762.9360869774526 1.3913541723126002 
susceptibility 	 2962.0484589401594 1.3913541723126002 
predisposition 	 2618.9406045629867 1.3913541723126002 
develop 	 1111.901997889892 1.3913541723126002 
forms 	 895.7267603418188 1.3913541723126002 
pharmacists 	 2618.9406045629867 1.3913541723126002 
unproven 	 1309.4703022814933 1.6410602981803237 
therapies 	 999.4114675788896 1.6410602981803237 
analyzes 	 799.1717719689836 1.3913541723126002 
considered 	 1025.5970712532269 1.3913541723126002 
miracle 	 1998.8229351577793 1.3913541723126002 
cures 	 1874.4222931587308 1.3913541723126002 
approved 	 1368.7049256303999 1.3913541723126002 
food 	 1066.8709676780572 1.3913541723126002 
drug 	 1295.2370230968547 1.3913541723126002 
administration 	 845.0987300272119 1.3913541723126002 
fda 	 2165.3766922852797 1.3913541723126002 
laetrile 	 2618.9406045629867 1.3913541723126002 
dangers 	 1692.3985269966986 1.3913541723126002 
treatments 	 1822.2688379081067 1.3913541723126002 
pharmacist 	 2618.9406045629867 1.3913541723126002 
prospective 	 1874.4222931587308 1.3913541723126002 
study 	 600.5595698296552 1.3913541723126002 
selenium 	 2962.0484589401594 1.3913541723126002 
status 	 818.3354554984254 1.3913541723126002 
risks 	 1531.3144387815578 1.3913541723126002 
summary 	 1015.794770741618 1.3913541723126002 
article 	 1077.750526503851 1.3913541723126002 
chemotherapy 	 1082.6883461426398 1.6410602981803237 
nurse's 	 2275.8327501858134 1.3913541723126002 
observes 	 256.26471450423963 1.7454806842355775 
expanded 	 1559.6078536323323 1.3913541723126002 
patient 	 694.4559064589631 1.6410602981803237 
therapy 	 715.9912222638965 1.6410602981803237 
radiation 	 1932.7248958086404 1.3913541723126002 
suspected 	 1775.090298904966 1.3913541723126002 
causal 	 2075.127521672272 1.3913541723126002 
links 	 1621.5636093945652 1.3913541723126002 
carcinogenic 	 2418.2353760494448 1.3913541723126002 
conditions 	 935.3479006402193 1.3913541723126002 
examining 	 1431.982444527793 1.3913541723126002 
virus 	 2418.2353760494448 1.3913541723126002 
ability 	 1056.2253960936803 1.3913541723126002 
infiltrate 	 2618.9406045629867 1.3913541723126002 
normal 	 1431.982444527793 1.3913541723126002 
cell 	 2075.127521672272 1.3913541723126002 
creating 	 1312.6072264034333 1.3913541723126002 
cells 	 2075.127521672272 1.3913541723126002 
eventually 	 1589.6170414314674 1.3913541723126002 
coping 	 2165.3766922852797 1.3913541723126002 
mastectomy 	 1481.0242294700797 1.6410602981803237 
male 	 752.2755821263856 1.6410602981803237 
female 	 1312.6072264034333 1.3913541723126002 
perspective 	 1088.87459015062 1.3913541723126002 
provides 	 880.7256123416311 1.3913541723126002 
emotional 	 1246.5091870542947 1.3913541723126002 
psychological 	 1136.0531291537607 1.3913541723126002 
occur 	 1431.982444527793 1.3913541723126002 
aftermath 	 1732.0196672950992 1.3913541723126002 
orthe 	 2962.0484589401594 1.3913541723126002 
removal 	 1732.0196672950992 1.3913541723126002 
due 	 952.1291687196817 1.3913541723126002 
effects 	 774.7223580808433 1.3913541723126002 
surgery 	 1732.0196672950992 1.3913541723126002 
partner 	 1455.0098522670648 1.3913541723126002 
mammography 	 1309.4703022814933 1.6410602981803237 
screening 	 1037.563760836136 1.6410602981803237 
means 	 888.1693616370786 1.3913541723126002 
discovering 	 2418.2353760494448 1.3913541723126002 
malignancy 	 2962.0484589401594 1.3913541723126002 
dection 	 2962.0484589401594 1.3913541723126002 
greatly 	 1822.2688379081067 1.3913541723126002 
increasing 	 1174.6440921812682 1.3913541723126002 
survival 	 1775.090298904966 1.3913541723126002 
rates 	 1295.2370230968547 1.3913541723126002 
women 	 1015.794770741618 1.3913541723126002 
obtaining 	 1822.2688379081067 1.3913541723126002 
mammograms 	 2618.9406045629867 1.3913541723126002 
top 	 462.3697353516384 1.3913541723126002 
experienced 	 600.5595698296552 1.3913541723126002 
microsoft 	 319.9156286183666 1.6410602981803237 
internet 	 512.412313202966 1.3913541723126002 
explorer 	 663.0749638651798 1.3913541723126002 
msie30 	 663.0749638651798 1.3913541723126002 
http 	 217.18562392277585 1.3913541723126002 
www 	 215.25579691702546 1.3913541723126002 
com 	 79.64188157350645 1.7454806842355775 
htm 	 324.74975538931665 1.3913541723126002 
start 	 533.9374436131367 1.3913541723126002 
send 	 523.0578847873429 1.3913541723126002 
comments 	 186.76449276664957 1.7454806842355775 
mailto 	 359.5882497864074 1.3913541723126002 
updated 	 530.2842905008135 1.3913541723126002 
copyright 	 386.0651488371455 1.3913541723126002 
asm 	 663.0749638651798 1.3913541723126002 
communications 	 530.2842905008135 1.3913541723126002 
reserved 	 548.8257839555893 1.3913541723126002 
