term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 135.2940835361276 1.8361136826702797 
topic 	 400.11064753226236 1.5775713274839733 
search 	 183.80762591756113 1.7638461213780403 
custom 	 197.2234656147901 1.7638461213780403 
specific 	 326.83443518137454 1.5775713274839733 
paper 	 86.93481881048021 1.874514594376936 
click 	 186.3974325714951 1.7638461213780403 
catalog 	 397.2655562062611 1.5775713274839733 
button 	 362.52269498525874 1.5775713274839733 
title 	 175.07681532281072 1.7638461213780403 
description 	 370.1939908044986 1.5775713274839733 
written 	 333.6437105045484 1.5775713274839733 
pgs 	 44.775856327832116 1.9422144752761052 
pages 	 352.5873786698925 1.5775713274839733 
footnotes 	 402.9827069504891 1.5775713274839733 
sources 	 352.5873786698925 1.5775713274839733 
price 	 347.73927524192084 1.5775713274839733 
african 	 890.6423944180215 1.5775713274839733 
discusses 	 136.26993653821302 1.8361136826702797 
origins 	 340.3093993541791 1.7638461213780403 
relationship 	 446.34226257361314 1.5775713274839733 
development 	 352.5873786698925 1.5775713274839733 
egyptian 	 1270.229573872118 1.5775713274839733 
jazz 	 394.3539686397428 1.8361136826702797 
supposed 	 1393.085501628892 1.5775713274839733 
free 	 383.4275350458051 1.5775713274839733 
unstructured 	 1603.1090973385553 1.5775713274839733 
nature 	 513.1234823802562 1.5775713274839733 
prominent 	 452.7129070806797 1.7638461213780403 
persons 	 735.8622304169264 1.5775713274839733 
tendency 	 1147.3736461153442 1.5775713274839733 
public 	 326.83443518137454 1.5775713274839733 
limit 	 890.6423944180215 1.5775713274839733 
single 	 653.0543499120229 1.5775713274839733 
category 	 890.6423944180215 1.5775713274839733 
limiting 	 1115.449409871023 1.5775713274839733 
exposure 	 1183.0619059192284 1.5775713274839733 
sounds 	 1115.449409871023 1.5775713274839733 
spheres 	 1270.229573872118 1.5775713274839733 
examines 	 202.9411253041914 1.7638461213780403 
pythagoras' 	 1603.1090973385553 1.5775713274839733 
theory 	 588.08815889435 1.5775713274839733 
harmonies 	 1603.1090973385553 1.5775713274839733 
movement 	 504.93379464671665 1.5775713274839733 
celestial 	 1603.1090973385553 1.5775713274839733 
bodies 	 954.6690497991851 1.5775713274839733 
linking 	 1183.0619059192284 1.5775713274839733 
mathematics 	 1086.5704253903125 1.5775713274839733 
comparison 	 493.04991856127236 1.5775713274839733 
contemporary 	 633.9111427206989 1.5775713274839733 
concert 	 1223.5219178844588 1.5775713274839733 
rhythm 	 1223.5219178844588 1.5775713274839733 
improvisation 	 1480.2531695817815 1.5775713274839733 
characterize 	 1270.229573872118 1.5775713274839733 
arrangements 	 1086.5704253903125 1.5775713274839733 
notes 	 534.6218583798583 1.5775713274839733 
electric 	 937.3500504056808 1.5775713274839733 
instruments 	 1013.4983221747954 1.5775713274839733 
electronic 	 425.0911912263956 1.7638461213780403 
evolution 	 695.402218451696 1.5775713274839733 
synthesizers 	 1813.1326930482187 1.5775713274839733 
finally 	 814.4941226489069 1.5775713274839733 
digital 	 992.593482114249 1.5775713274839733 
computer 	 703.0735142709358 1.5775713274839733 
forms 	 548.2933502698406 1.5775713274839733 
lena 	 801.5545486692777 1.7638461213780403 
horne 	 801.5545486692777 1.7638461213780403 
short 	 598.91073792278 1.5775713274839733 
biography 	 837.8133181131539 1.5775713274839733 
especially 	 525.8386347072629 1.5775713274839733 
career 	 727.3264546960173 1.5775713274839733 
singer 	 1325.4730055806863 1.5775713274839733 
actress 	 1393.085501628892 1.5775713274839733 
civil 	 517.302858986354 1.5775713274839733 
rights 	 139.5831990205239 1.7638461213780403 
folk 	 423.40985795737265 1.8361136826702797 
influence 	 260.77034515235005 1.7638461213780403 
twentieth 	 954.6690497991851 1.5775713274839733 
century 	 302.23526346962177 1.7638461213780403 
classical 	 850.1823824527912 1.5775713274839733 
styles 	 905.4258141613594 1.5775713274839733 
strong 	 735.8622304169264 1.5775713274839733 
reliance 	 1223.5219178844588 1.5775713274839733 
melodies 	 1603.1090973385553 1.5775713274839733 
themes 	 850.1823824527912 1.5775713274839733 
looking 	 680.6187987083582 1.5775713274839733 
composers 	 1393.085501628892 1.5775713274839733 
prior 	 710.9440866511238 1.5775713274839733 
elvis 	 740.1265847908908 1.7638461213780403 
death 	 274.1466751349203 1.7638461213780403 
observes 	 470.5952029986946 1.5775713274839733 
commerialization 	 1603.1090973385553 1.5775713274839733 
presley 	 1480.2531695817815 1.5775713274839733 
analyzes 	 489.1899937507112 1.5775713274839733 
transformationfrom 	 1603.1090973385553 1.5775713274839733 
marxist 	 1115.449409871023 1.5775713274839733 
capitalistic 	 1393.085501628892 1.5775713274839733 
ideological 	 1013.4983221747954 1.5775713274839733 
position 	 439.7550466227821 1.5775713274839733 
afn 	 439.7550466227821 1.5775713274839733 
top 	 283.02632285160894 1.5775713274839733 
experienced 	 367.61525183512225 1.5775713274839733 
microsoft 	 195.8271423663941 1.7638461213780403 
internet 	 313.6584462636337 1.5775713274839733 
explorer 	 405.8822506083828 1.5775713274839733 
msie30 	 405.8822506083828 1.5775713274839733 
http 	 132.94392737091127 1.5775713274839733 
www 	 131.7626393249671 1.5775713274839733 
com 	 48.7504850843888 1.8361136826702797 
htm 	 198.78621390497565 1.5775713274839733 
start 	 326.83443518137454 1.5775713274839733 
send 	 320.17482644558567 1.5775713274839733 
comments 	 114.3225076935249 1.8361136826702797 
mailto 	 220.1115953238009 1.5775713274839733 
updated 	 324.5982626701949 1.5775713274839733 
copyright 	 236.31866686394966 1.5775713274839733 
asm 	 405.8822506083828 1.5775713274839733 
communications 	 324.5982626701949 1.5775713274839733 
reserved 	 335.9479041182698 1.5775713274839733 
