term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 1327.4894731119055 1.066222674231627 
spt 	 3870.266424242712 0.5513678643470341 
urban 	 3788.8092739814474 0.5513678643470341 
urb 	 3982.4684193357166 0.5513678643470341 
women's 	 3788.8092739814474 0.5513678643470341 
wom 	 3982.4684193357166 0.5513678643470341 
home 	 331.936946659227 1.2071203791749365 
page 	 729.6854457157832 0.8644270738875117 
topic 	 3925.8381356878417 0.5513678643470341 
search 	 901.749293486649 1.2071203791749365 
custom 	 1935.133212121356 0.8644270738875117 
united 	 409.9071599540422 1.5838645583024729 
specific 	 3206.860646185566 0.5513678643470341 
paper 	 682.3952906232546 1.3110726584017014 
click 	 1828.9094621618976 0.8644270738875117 
catalog 	 3897.9224376277703 0.5513678643470341 
button 	 1778.514805595997 0.8644270738875117 
title 	 1717.8329107416378 0.8644270738875117 
description 	 1210.7664847764293 1.066222674231627 
written 	 1636.8362233168684 0.8644270738875117 
pgs 	 22.85559792754162 1.9700804862578487 
pages 	 3459.5454679392424 0.5513678643470341 
footnotes 	 3954.0184414647 0.5513678643470341 
sources 	 1729.7727339696212 0.8644270738875117 
price 	 3411.9764531162728 0.5513678643470341 
american 	 70.13363660863817 1.894117145211258 
ethnic 	 6823.203945402284 0.5513678643470341 
culture 	 970.4786643212364 1.390926605809951 
century 	 456.23023015749453 1.6637505874060987 
america 	 529.3519987206744 1.614401359336314 
examines 	 104.80180050883465 1.8706613728623729 
conflicting 	 12005.051689341572 0.5513678643470341 
elements 	 3269.923390422013 0.8644270738875117 
interaction 	 9197.16732625772 0.5513678643470341 
individual 	 4994.25704038702 0.5513678643470341 
dominant 	 9197.16732625772 0.5513678643470341 
similar 	 5876.441002786881 0.5513678643470341 
essential 	 7306.372722799169 0.5513678643470341 
oppression 	 11608.062859068865 0.5513678643470341 
exclusion 	 12005.051689341572 0.5513678643470341 
yesterday 	 13005.383648816438 0.5513678643470341 
informal 	 11257.893894062438 0.5513678643470341 
nineteen 	 15729.5159946783 0.5513678643470341 
twenties 	 4335.127882938812 1.066222674231627 
frederick 	 10944.65708101172 0.5513678643470341 
lewis 	 4869.6046573030735 0.8644270738875117 
allen 	 10944.65708101172 0.5513678643470341 
tells 	 10164.648122749868 0.5513678643470341 
story 	 1705.800986350571 1.2071203791749365 
era 	 548.9569814194616 1.6637505874060987 
known 	 5425.883155654713 0.5513678643470341 
roaring 	 17790.242562483018 0.5513678643470341 
numerous 	 3697.5627911215856 0.8644270738875117 
excesses 	 13668.789426873584 0.5513678643470341 
found 	 5568.614564295763 0.5513678643470341 
public 	 801.7151615463915 1.2071203791749365 
private 	 2859.2727460642564 0.8644270738875117 
life 	 283.35071883531344 1.6637505874060987 
ann 	 10944.65708101172 0.5513678643470341 
robinson 	 12463.34166046801 0.5513678643470341 
montgomery 	 11608.062859068865 0.5513678643470341 
boycott 	 6502.691824408219 0.8644270738875117 
essay 	 2740.1749117166187 1.066222674231627 
importanc 	 15729.5159946783 0.5513678643470341 
eof 	 15729.5159946783 0.5513678643470341 
event 	 8600.573348648744 0.5513678643470341 
beginnings 	 3182.4454304213823 1.066222674231627 
civil 	 507.5714190648285 1.5838645583024729 
rights 	 684.7868823234612 1.2071203791749365 
movement 	 825.725066823261 1.390926605809951 
robinson's 	 14524.068228272727 0.5513678643470341 
organization 	 1448.9883743054068 1.066222674231627 
direction 	 8341.888524858576 0.5513678643470341 
mccarthyism 	 1966.1894993347876 1.5055504458307614 
analysis 	 166.2644965601725 1.786632085190179 
issues 	 825.7902496065763 1.3110726584017014 
actors 	 7262.034114136363 0.8644270738875117 
outcomes 	 5804.031429534432 0.8644270738875117 
focuses 	 2965.496496023715 0.8644270738875117 
people 	 870.9046184902048 1.2071203791749365 
fostered 	 17790.242562483018 0.5513678643470341 
opposed 	 7991.719559852147 0.5513678643470341 
actions 	 2135.897230240312 1.066222674231627 
including 	 522.0533337153182 1.3110726584017014 
critics 	 10402.615092663293 0.5513678643470341 
mccarthy 	 7262.034114136363 0.8644270738875117 
federal 	 1057.938281006735 1.3110726584017014 
described 	 7306.372722799169 0.5513678643470341 
witch 	 7864.75799733915 0.8644270738875117 
hunt 	 12005.051689341572 0.5513678643470341 
afn 	 479.4249188153763 1.5480751724324098 
alger 	 17790.242562483018 0.5513678643470341 
hiss 	 8895.121281241509 0.8644270738875117 
guilty 	 9739.209314606147 0.5513678643470341 
innocent 	 13005.383648816438 0.5513678643470341 
observes 	 513.0471355024273 1.5480751724324098 
questions 	 2399.9370485492814 0.8644270738875117 
raised 	 9036.42547742119 0.5513678643470341 
trials 	 10661.299916453461 0.5513678643470341 
respect 	 7054.983608191737 0.5513678643470341 
larger 	 9547.336291264148 0.5513678643470341 
issue 	 4220.43538924914 0.5513678643470341 
treason 	 17790.242562483018 0.5513678643470341 
government 	 501.1268566415779 1.45419156228446 
responsibilities 	 8883.930513207002 0.5513678643470341 
employees 	 7395.125582243171 0.5513678643470341 
resrect 	 17790.242562483018 0.5513678643470341 
secrecy 	 13668.789426873584 0.5513678643470341 
loyalty 	 12005.051689341572 0.5513678643470341 
sitting 	 5804.031429534432 0.8644270738875117 
bull 	 3417.197356718396 1.2071203791749365 
sioux 	 14524.068228272727 0.5513678643470341 
indian 	 3065.7224420859066 1.066222674231627 
provides 	 2644.8457025168377 0.8644270738875117 
biography 	 747.3204304681688 1.614401359336314 
lived 	 9547.336291264148 0.5513678643470341 
events 	 684.0878776151238 1.5055504458307614 
involved 	 1856.2048547652544 1.066222674231627 
reference 	 7136.440758453002 0.5513678643470341 
modern 	 713.4652914838601 1.45419156228446 
portrayals 	 14524.068228272727 0.5513678643470341 
native 	 4441.965256603501 0.8644270738875117 
hero 	 1694.1080204583113 1.390926605809951 
southern 	 1826.5931806997924 1.2071203791749365 
cotton 	 2736.16427025293 1.2071203791749365 
mill 	 3388.2160409166227 1.066222674231627 
industry 	 2344.5331201831964 0.8644270738875117 
transition 	 8883.930513207002 0.5513678643470341 
modernity 	 14524.068228272727 0.5513678643470341 
outgrowth 	 6502.691824408219 0.8644270738875117 
antebellum 	 13668.789426873584 0.5513678643470341 
south 	 1057.938281006735 1.3110726584017014 
war 	 100.30555799615827 1.89821895831985 
mechanizing 	 15729.5159946783 0.5513678643470341 
production 	 6539.846780844026 0.5513678643470341 
economic 	 404.1387850244877 1.614401359336314 
efficiency 	 4110.262367574928 0.8644270738875117 
industrial 	 1469.1102506967202 1.2071203791749365 
revolution 	 1705.800986350571 1.2071203791749365 
postbellum 	 7864.75799733915 0.8644270738875117 
georgia 	 3553.766638817821 1.066222674231627 
changes 	 1638.3241139372517 1.066222674231627 
socioeconomic 	 11608.062859068865 0.5513678643470341 
system 	 641.3721292371132 1.3110726584017014 
disastrous 	 13005.383648816438 0.5513678643470341 
particularly 	 1322.4228512584189 1.2071203791749365 
concerning 	 1940.9573286424727 1.066222674231627 
sherman's 	 15729.5159946783 0.5513678643470341 
march 	 6473.034980395856 0.5513678643470341 
sea 	 7136.440758453002 0.5513678643470341 
destruction 	 9367.099290603886 0.5513678643470341 
plantations 	 14524.068228272727 0.5513678643470341 
uprooting 	 15729.5159946783 0.5513678643470341 
railroads 	 14524.068228272727 0.5513678643470341 
liberation 	 10661.299916453461 0.5513678643470341 
slaves 	 4335.127882938812 1.066222674231627 
examination 	 757.9113417868898 1.390926605809951 
following 	 729.9095416014036 1.390926605809951 
world 	 94.17945487445695 1.8603493003834568 
decade 	 3995.8597799260733 0.8644270738875117 
particular 	 2808.8780894983556 0.8644270738875117 
attention 	 6343.753742599013 0.5513678643470341 
growing 	 2073.286938733375 1.066222674231627 
disillusionment 	 10944.65708101172 0.5513678643470341 
french 	 3610.096387837495 0.8644270738875117 
deals 	 2157.678326798619 1.066222674231627 
social 	 254.38096233214424 1.7019014789112041 
welfare 	 3122.3664302012953 1.066222674231627 
policy 	 315.0363483761237 1.7019014789112041 
various 	 908.074863582322 1.2071203791749365 
created 	 2760.13601787198 0.8644270738875117 
continuing 	 7991.719559852147 0.5513678643470341 
election 	 3568.220379226501 0.8644270738875117 
result 	 5334.399014438454 0.5513678643470341 
promised 	 10164.648122749868 0.5513678643470341 
deal 	 413.0121636578785 1.7179047560092595 
benefit 	 1958.8136675956268 1.066222674231627 
middle 	 6975.6989096164725 0.5513678643470341 
class 	 6043.194987140434 0.5513678643470341 
foster 	 10944.65708101172 0.5513678643470341 
significant 	 3171.8768712995065 0.8644270738875117 
fed 	 14524.068228272727 0.5513678643470341 
strategy 	 2299.4912628465263 1.066222674231627 
tactics 	 2961.3101710690007 1.066222674231627 
discussion 	 630.3297732273056 1.45419156228446 
european 	 1404.4390447491778 1.2071203791749365 
cultures 	 9036.42547742119 0.5513678643470341 
impact 	 1392.1536410739407 1.2071203791749365 
blending 	 14524.068228272727 0.5513678643470341 
theories 	 1525.231239098399 1.2071203791749365 
israel's 	 7864.75799733915 0.8644270738875117 
relationship 	 875.8914499216844 1.3110726584017014 
independence 	 4110.262367574928 0.8644270738875117 
power 	 356.91893123285803 1.6407628562962855 
geographic 	 13005.383648816438 0.5513678643470341 
role 	 278.42303125912645 1.6839732667550347 
land 	 3374.8964040855553 0.8644270738875117 
ownership 	 9944.325121536853 0.5513678643470341 
relations 	 587.7434894481861 1.5480751724324098 
nations 	 1576.7197107464272 1.3110726584017014 
main 	 1066.8798028876909 1.3110726584017014 
themes 	 4170.944262429288 0.8644270738875117 
contemporary 	 2073.286938733375 1.066222674231627 
series 	 3374.8964040855553 0.8644270738875117 
dealing 	 1496.64117587314 1.2071203791749365 
peasant 	 13005.383648816438 0.5513678643470341 
wars 	 3246.403104868715 1.066222674231627 
rise 	 2274.4013151340946 1.066222674231627 
globalism 	 14524.068228272727 0.5513678643470341 
marshall 	 10661.299916453461 0.5513678643470341 
plan 	 5379.7892090832875 0.5513678643470341 
nuclear 	 3697.5627911215856 0.8644270738875117 
north 	 1748.5487183314838 1.066222674231627 
atlantic 	 5472.32854050586 0.8644270738875117 
treaty 	 4170.944262429288 0.8644270738875117 
nato 	 3449.236894269789 0.8644270738875117 
creation 	 3449.236894269789 0.8644270738875117 
policies 	 428.35496648428943 1.6637505874060987 
historical 	 450.39549099450596 1.614401359336314 
background 	 2093.720652351286 1.066222674231627 
alliance 	 7220.19277567499 0.5513678643470341 
examined 	 7486.60972345943 0.5513678643470341 
desirability 	 12463.34166046801 0.5513678643470341 
restoring 	 12463.34166046801 0.5513678643470341 
full 	 1705.7650960130622 1.066222674231627 
cuba 	 10164.648122749868 0.5513678643470341 
vietnam 	 2184.71933878282 1.2071203791749365 
china 	 1444.0385551349982 1.3110726584017014 
analyzes 	 799.9790161830938 1.390926605809951 
efficacy 	 12463.34166046801 0.5513678643470341 
establishing 	 5082.324061374934 0.8644270738875117 
hardline 	 14524.068228272727 0.5513678643470341 
communist 	 1057.2922904331688 1.390926605809951 
countries 	 5289.691405033675 0.5513678643470341 
cold 	 1776.7861026414005 1.3110726584017014 
soviet 	 2274.4013151340946 1.066222674231627 
primary 	 7306.372722799169 0.5513678643470341 
detente 	 12463.34166046801 0.5513678643470341 
salt 	 12005.051689341572 0.5513678643470341 
talks 	 8220.524735149856 0.5513678643470341 
decline 	 8883.930513207002 0.5513678643470341 
relationships 	 7678.482746801428 0.5513678643470341 
future 	 4513.09772572294 0.5513678643470341 
east 	 1469.1102506967202 1.2071203791749365 
west 	 5289.691405033675 0.5513678643470341 
imperialist 	 14524.068228272727 0.5513678643470341 
foreign 	 644.7282465318485 1.45419156228446 
late 	 2299.4912628465263 1.066222674231627 
nineteenth 	 10164.648122749868 0.5513678643470341 
shortsightedness 	 17790.242562483018 0.5513678643470341 
territorial 	 9739.209314606147 0.5513678643470341 
expansion 	 2351.661202730579 1.066222674231627 
acquisition 	 10402.615092663293 0.5513678643470341 
pains 	 17790.242562483018 0.5513678643470341 
cost 	 6043.194987140434 0.5513678643470341 
winners 	 12463.34166046801 0.5513678643470341 
losers 	 14524.068228272727 0.5513678643470341 
victims 	 8468.418258525655 0.5513678643470341 
viewpoint 	 10944.65708101172 0.5513678643470341 
analyzing 	 9197.16732625772 0.5513678643470341 
expenditures 	 8883.930513207002 0.5513678643470341 
allied 	 3001.262922335393 1.2071203791749365 
axis 	 11257.893894062438 0.5513678643470341 
forces 	 1585.9384356497533 1.2071203791749365 
subsequent 	 2593.09068664441 1.066222674231627 
reaped 	 15729.5159946783 0.5513678643470341 
winning 	 4683.549645301943 0.8644270738875117 
origins 	 834.7688484158205 1.5055504458307614 
involvement 	 1763.7459020479344 1.2071203791749365 
deciphers 	 15729.5159946783 0.5513678643470341 
reflecting 	 9036.42547742119 0.5513678643470341 
times 	 2418.8736103674305 0.8644270738875117 
situation 	 5770.2511432108995 0.5513678643470341 
rapid 	 9944.325121536853 0.5513678643470341 
shift 	 9944.325121536853 0.5513678643470341 
bipolar 	 14524.068228272727 0.5513678643470341 
conflict 	 1036.6434693666874 1.390926605809951 
communism 	 1623.2015524343576 1.390926605809951 
capitalism 	 10164.648122749868 0.5513678643470341 
comparison 	 1209.4368051837153 1.2071203791749365 
discussing 	 4683.549645301943 0.8644270738875117 
common 	 5334.399014438454 0.5513678643470341 
major 	 995.6171048339291 1.2071203791749365 
causative 	 15729.5159946783 0.5513678643470341 
factors 	 5568.614564295763 0.5513678643470341 
selected 	 7779.272059933231 0.5513678643470341 
technology 	 2784.3072821478813 0.8644270738875117 
functions 	 3697.5627911215856 0.8644270738875117 
alliances 	 13668.789426873584 0.5513678643470341 
impacts 	 11608.062859068865 0.5513678643470341 
hysteria 	 6834.394713436792 0.8644270738875117 
october 	 6407.691690720937 0.5513678643470341 
orson 	 17790.242562483018 0.5513678643470341 
welles 	 7864.75799733915 0.8644270738875117 
martians 	 17790.242562483018 0.5513678643470341 
fear 	 2559.4942489338096 1.066222674231627 
warii 	 14524.068228272727 0.5513678643470341 
radio 	 3236.517490197928 0.8644270738875117 
broadcast 	 10944.65708101172 0.5513678643470341 
well's 	 17790.242562483018 0.5513678643470341 
worlds 	 5082.324061374934 0.8644270738875117 
overtook 	 17790.242562483018 0.5513678643470341 
population 	 3079.8990836725693 0.8644270738875117 
arms 	 10164.648122749868 0.5513678643470341 
prayed 	 17790.242562483018 0.5513678643470341 
hid 	 13668.789426873584 0.5513678643470341 
aliens 	 11608.062859068865 0.5513678643470341 
attacked 	 11608.062859068865 0.5513678643470341 
atomic 	 4001.6838964471904 1.066222674231627 
bomb 	 5082.324061374934 0.8644270738875117 
discusses 	 573.0276114966157 1.45419156228446 
technical 	 7580.998603548677 0.5513678643470341 
development 	 576.590911323207 1.390926605809951 
international 	 802.2386560952621 1.3110726584017014 
reaction 	 2495.5365744864766 1.066222674231627 
hope 	 7883.598553732136 0.5513678643470341 
tourism 	 13005.383648816438 0.5513678643470341 
mills 	 11257.893894062438 0.5513678643470341 
traces 	 2274.4013151340946 1.066222674231627 
growth 	 2736.3515104604953 0.8644270738875117 
community 	 1527.4134589791022 1.066222674231627 
compares 	 6473.034980395856 0.5513678643470341 
town 	 8220.524735149856 0.5513678643470341 
tourist 	 12463.34166046801 0.5513678643470341 
attraction 	 13005.383648816438 0.5513678643470341 
artist 	 10164.648122749868 0.5513678643470341 
craftsy 	 17790.242562483018 0.5513678643470341 
subculture 	 14524.068228272727 0.5513678643470341 
red 	 3790.4993017743386 0.8644270738875117 
scare 	 15729.5159946783 0.5513678643470341 
notes 	 1748.5487183314838 1.066222674231627 
effects 	 581.6286794379664 1.5055504458307614 
leading 	 1527.4134589791022 1.066222674231627 
attack 	 1092.35966939141 1.5055504458307614 
pearl 	 1200.5051689341572 1.5838645583024729 
harbor 	 1452.4068228272727 1.5838645583024729 
december 	 3610.096387837495 0.8644270738875117 
nationalistic 	 11608.062859068865 0.5513678643470341 
expansionist 	 15729.5159946783 0.5513678643470341 
movements 	 7779.272059933231 0.5513678643470341 
japan 	 1263.4997672581128 1.390926605809951 
historically 	 9036.42547742119 0.5513678643470341 
culminating 	 5804.031429534432 0.8644270738875117 
minds 	 13005.383648816438 0.5513678643470341 
eliminating 	 10944.65708101172 0.5513678643470341 
threat 	 4234.209129262827 0.8644270738875117 
plans 	 1719.822069290091 1.066222674231627 
occupation 	 5082.324061374934 0.8644270738875117 
territories 	 10944.65708101172 0.5513678643470341 
pacific 	 2259.1063693552974 1.2071203791749365 
reconstruction 	 750.5262596041624 1.7019014789112041 
grant 	 10164.648122749868 0.5513678643470341 
period 	 1429.6363730321282 1.2071203791749365 
immediately 	 4051.960777472576 0.8644270738875117 
presidential 	 2157.678326798619 1.066222674231627 
irish 	 10164.648122749868 0.5513678643470341 
immigrants 	 3648.2190270039064 1.066222674231627 
complications 	 15729.5159946783 0.5513678643470341 
encountered 	 9944.325121536853 0.5513678643470341 
prior 	 2325.2329698721574 1.066222674231627 
immigration 	 1300.3268865829116 1.5055504458307614 
dubois 	 6502.691824408219 0.8644270738875117 
blacks 	 2961.3101710690007 1.066222674231627 
focusing 	 6043.194987140434 0.5513678643470341 
writings 	 8738.87735513128 0.5513678643470341 
philosophies 	 8600.573348648744 0.5513678643470341 
roosevelt's 	 1572.9515994678302 1.5838645583024729 
dealings 	 13005.383648816438 0.5513678643470341 
panama 	 15729.5159946783 0.5513678643470341 
caribbean 	 13668.789426873584 0.5513678643470341 
ideas 	 6043.194987140434 0.5513678643470341 
responsibility 	 2689.8946045416437 0.8644270738875117 
discussed 	 5876.441002786881 0.5513678643470341 
look 	 4762.477377597567 0.5513678643470341 
basic 	 6159.798167345139 0.5513678643470341 
seceded 	 17790.242562483018 0.5513678643470341 
confederacy 	 14524.068228272727 0.5513678643470341 
corruption 	 2912.9591183770935 1.066222674231627 
faced 	 10944.65708101172 0.5513678643470341 
carpetbaggers 	 17790.242562483018 0.5513678643470341 
citizenship 	 10402.615092663293 0.5513678643470341 
whigs 	 15729.5159946783 0.5513678643470341 
jacksonians 	 15729.5159946783 0.5513678643470341 
farmer's 	 15729.5159946783 0.5513678643470341 
age 	 1923.4170477369664 1.066222674231627 
transportation 	 7678.482746801428 0.5513678643470341 
related 	 2362.7726128209283 0.8644270738875117 
topics 	 8883.930513207002 0.5513678643470341 
woodrow 	 2077.2236100780015 1.390926605809951 
wilson 	 1170.8874113254858 1.5055504458307614 
progressive 	 2032.9296245499736 1.3110726584017014 
wilson's 	 4556.2631422911945 1.066222674231627 
programs 	 4837.747220734861 0.5513678643470341 
office 	 4876.109043312014 0.5513678643470341 
faction 	 12463.34166046801 0.5513678643470341 
republican 	 3648.2190270039064 1.066222674231627 
party 	 1085.1766311309425 1.3110726584017014 
impeachment 	 7864.75799733915 0.8644270738875117 
trial 	 1497.321944691886 1.3110726584017014 
andrew 	 3314.7750405122847 1.066222674231627 
johnson 	 3182.4454304213823 1.066222674231627 
proceedings 	 9944.325121536853 0.5513678643470341 
resulted 	 9036.42547742119 0.5513678643470341 
johnson's 	 13668.789426873584 0.5513678643470341 
dawes 	 17790.242562483018 0.5513678643470341 
act 	 1356.4707889136782 1.2071203791749365 
relative 	 7220.19277567499 0.5513678643470341 
failure 	 2179.948926948009 1.066222674231627 
resultant 	 2961.3101710690007 1.066222674231627 
reorganization 	 13005.383648816438 0.5513678643470341 
fdr 	 14524.068228272727 0.5513678643470341 
presidency 	 2486.081280384213 1.2071203791749365 
focus 	 7136.440758453002 0.5513678643470341 
objectives 	 3527.4918040958687 0.8644270738875117 
america's 	 4300.286674324372 0.8644270738875117 
road 	 7883.598553732136 0.5513678643470341 
empire 	 9739.209314606147 0.5513678643470341 
morgan 	 11608.062859068865 0.5513678643470341 
review 	 364.6539345887554 1.614401359336314 
civilization 	 8883.930513207002 0.5513678643470341 
destiny 	 5082.324061374934 0.8644270738875117 
cultural 	 1186.1985984094858 1.3110726584017014 
carry 	 8600.573348648744 0.5513678643470341 
nation 	 1997.9298899630367 1.2071203791749365 
crusader 	 17790.242562483018 0.5513678643470341 
woman 	 8220.524735149856 0.5513678643470341 
crusading 	 17790.242562483018 0.5513678643470341 
equal 	 8738.87735513128 0.5513678643470341 
causes 	 1307.9693561688055 1.3110726584017014 
views 	 1322.4228512584189 1.2071203791749365 
japan's 	 6834.394713436792 0.8644270738875117 
surprise 	 11608.062859068865 0.5513678643470341 
taunting 	 15729.5159946783 0.5513678643470341 
withholding 	 14524.068228272727 0.5513678643470341 
resources 	 5568.614564295763 0.5513678643470341 
economy 	 1197.312940698512 1.3110726584017014 
jackson 	 4972.162560768426 0.8644270738875117 
archetype 	 15729.5159946783 0.5513678643470341 
kind 	 7580.998603548677 0.5513678643470341 
franklin 	 1452.092588964267 1.45419156228446 
third 	 6043.194987140434 0.5513678643470341 
revolutions 	 10944.65708101172 0.5513678643470341 
existed 	 10944.65708101172 0.5513678643470341 
previous 	 6749.792808171111 0.5513678643470341 
similarities 	 2663.9065199507154 1.066222674231627 
differences 	 5930.99299204743 0.5513678643470341 
extrapolates 	 17790.242562483018 0.5513678643470341 
current 	 4189.626823392459 0.5513678643470341 
day 	 4128.951248032881 0.5513678643470341 
trends 	 7306.372722799169 0.5513678643470341 
zimmerman 	 14524.068228272727 0.5513678643470341 
telegram 	 14524.068228272727 0.5513678643470341 
quotes 	 11608.062859068865 0.5513678643470341 
initial 	 8468.418258525655 0.5513678643470341 
messages 	 5330.649958226731 0.8644270738875117 
effect 	 2344.5331201831964 0.8644270738875117 
diplomatic 	 3314.7750405122847 1.066222674231627 
mexico 	 4234.209129262827 0.8644270738875117 
germany 	 6749.792808171111 0.5513678643470341 
city 	 495.4350400939566 1.5838645583024729 
warner 	 14524.068228272727 0.5513678643470341 
critical 	 1164.5743971854836 1.3110726584017014 
philadelphia 	 5082.324061374934 0.8644270738875117 
sacco 	 14524.068228272727 0.5513678643470341 
vanzetti 	 14524.068228272727 0.5513678643470341 
appraisal 	 11608.062859068865 0.5513678643470341 
murder 	 8600.573348648744 0.5513678643470341 
biased 	 13668.789426873584 0.5513678643470341 
infiltration 	 15729.5159946783 0.5513678643470341 
prejudice 	 11257.893894062438 0.5513678643470341 
edgar 	 11608.062859068865 0.5513678643470341 
hoover 	 4556.2631422911945 1.066222674231627 
formation 	 1598.3439119704294 1.3110726584017014 
bureau 	 9367.099290603886 0.5513678643470341 
investigation 	 3021.597493570217 0.8644270738875117 
follows 	 9197.16732625772 0.5513678643470341 
pressure 	 7486.60972345943 0.5513678643470341 
struggle 	 7678.482746801428 0.5513678643470341 
maintain 	 7486.60972345943 0.5513678643470341 
sound 	 7883.598553732136 0.5513678643470341 
legal 	 5075.714190648285 0.5513678643470341 
ethical 	 4234.209129262827 0.8644270738875117 
standards 	 6407.691690720937 0.5513678643470341 
las 	 13668.789426873584 0.5513678643470341 
vegas 	 15729.5159946783 0.5513678643470341 
overview 	 1719.822069290091 1.066222674231627 
perspective 	 3269.923390422013 0.8644270738875117 
desert 	 12463.34166046801 0.5513678643470341 
campaign 	 3304.097309263028 0.8644270738875117 
speeches 	 11608.062859068865 0.5513678643470341 
oft 	 17790.242562483018 0.5513678643470341 
spontaneous 	 15729.5159946783 0.5513678643470341 
nature 	 5034.706643948851 0.5513678643470341 
humor 	 12463.34166046801 0.5513678643470341 
ability 	 3171.8768712995065 0.8644270738875117 
address 	 6343.753742599013 0.5513678643470341 
wide 	 6343.753742599013 0.5513678643470341 
variety 	 3109.9304081000623 0.8644270738875117 
effective 	 6219.860816200125 0.5513678643470341 
communicator 	 15729.5159946783 0.5513678643470341 
aid 	 2226.050262442188 1.066222674231627 
securing 	 13668.789426873584 0.5513678643470341 
support 	 4128.951248032881 0.5513678643470341 
study 	 601.1661956577659 1.390926605809951 
career 	 2378.8135861510004 1.066222674231627 
temperance 	 7864.75799733915 0.8644270738875117 
affected 	 3743.304861729715 0.8644270738875117 
colonists 	 14524.068228272727 0.5513678643470341 
relation 	 1995.5215678308532 1.066222674231627 
church 	 7883.598553732136 0.5513678643470341 
prohibition 	 1708.598678359198 1.5055504458307614 
ratification 	 13005.383648816438 0.5513678643470341 
depression 	 2434.8023286515368 1.2071203791749365 
protestant 	 13005.383648816438 0.5513678643470341 
ethic 	 15729.5159946783 0.5513678643470341 
spirit 	 9197.16732625772 0.5513678643470341 
ethics 	 9197.16732625772 0.5513678643470341 
motivation 	 9547.336291264148 0.5513678643470341 
shaping 	 10164.648122749868 0.5513678643470341 
values 	 6678.150787326564 0.5513678643470341 
klu 	 17790.242562483018 0.5513678643470341 
klux 	 17790.242562483018 0.5513678643470341 
klan 	 7864.75799733915 0.8644270738875117 
sociological 	 2701.3071849817175 1.066222674231627 
personality 	 8738.87735513128 0.5513678643470341 
attracted 	 14524.068228272727 0.5513678643470341 
racial 	 4598.58366312886 0.8644270738875117 
terms 	 2667.199507219227 0.8644270738875117 
dismiss 	 12463.34166046801 0.5513678643470341 
william 	 6975.6989096164725 0.5513678643470341 
duane 	 17790.242562483018 0.5513678643470341 
dispute 	 9367.099290603886 0.5513678643470341 
fiscal 	 10661.299916453461 0.5513678643470341 
bank 	 5986.56470349256 0.5513678643470341 
secretary 	 7306.372722799169 0.5513678643470341 
