term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 702.8148101843724 1.3664319810521108 
human 	 1212.9913140429398 1.1795937605442783 
concepts 	 3868.2242400558 0.836470820438913 
response 	 3427.0289469031545 0.836470820438913 
found 	 2948.2002435928457 0.836470820438913 
professionalism 	 2295.1534772101213 1.3664319810521108 
protective 	 5960.284221074428 0.836470820438913 
homes 	 4959.237902257153 0.836470820438913 
analysis 	 242.07059312502747 1.703759293700124 
policies 	 2948.2002435928457 0.836470820438913 
guidelines 	 4416.458976833972 0.836470820438913 
deciding 	 5960.284221074428 0.836470820438913 
offered 	 4013.6198459420175 0.836470820438913 
profession 	 368.0382480694976 1.792248802205186 
looks 	 910.5280649386488 1.3664319810521108 
evaluation 	 3325.4453146326177 0.836470820438913 
individual's 	 5507.472639035325 0.836470820438913 
contribution 	 4703.433107227656 0.836470820438913 
avenue 	 4869.270558873074 0.836470820438913 
relief 	 5960.284221074428 0.836470820438913 
public 	 424.4533011348874 1.4839553092371867 
failure 	 3462.4012220142945 0.836470820438913 
perform 	 4703.433107227656 0.836470820438913 
negligent 	 7689.499963438033 0.836470820438913 
broken 	 2690.7427085785894 1.1795937605442783 
clinic 	 5960.284221074428 0.836470820438913 
appointments 	 3618.344190699465 1.1795937605442783 
descriptive 	 8327.702043600284 0.836470820438913 
missed 	 6598.486301236679 0.836470820438913 
lavinia 	 8327.702043600284 0.836470820438913 
lloyd 	 6355.8531311885745 0.836470820438913 
dock 	 9418.715705801638 0.836470820438913 
examines 	 234.2716033947908 1.7322686542352228 
contributions 	 3778.2568966717204 0.836470820438913 
pioneer 	 6598.486301236679 0.836470820438913 
noting 	 3111.173272245728 0.836470820438913 
direct 	 3498.58672369997 0.836470820438913 
application 	 1354.6287896693036 1.1795937605442783 
research 	 451.6019960650028 1.4839553092371867 
improve 	 4013.6198459420175 0.836470820438913 
effects 	 307.93257364122405 1.703759293700124 
chronic 	 5960.284221074428 0.836470820438913 
diseases 	 5156.2446892667585 0.836470820438913 
instrumental 	 6885.460431630364 0.836470820438913 
improving 	 2434.635279436537 1.1795937605442783 
procedures 	 1696.2170738639009 1.1795937605442783 
national 	 1793.965231715815 0.836470820438913 
league 	 5960.284221074428 0.836470820438913 
traces 	 3612.4194450263017 0.836470820438913 
organization 	 2301.4204855264484 0.836470820438913 
current 	 443.6241251274626 1.564700866727876 
policy 	 2501.852736347219 0.836470820438913 
traditional 	 3325.4453146326177 0.836470820438913 
mandatory 	 5156.2446892667585 0.836470820438913 
continuing 	 2115.534239355412 1.1795937605442783 
summary 	 3230.0221598935486 0.836470820438913 
arguments 	 4483.447809929156 0.836470820438913 
favor 	 4626.63738882497 0.836470820438913 
requiring 	 5156.2446892667585 0.836470820438913 
continued 	 3612.4194450263017 0.836470820438913 
american 	 1745.1551190830253 0.836470820438913 
association 	 3054.953010230056 0.836470820438913 
structure 	 918.0773558551838 1.3664319810521108 
nurse's 	 2412.22946046631 1.3664319810521108 
observation 	 3612.4194450263017 0.836470820438913 
senior 	 2115.534239355412 1.1795937605442783 
citizens' 	 7689.499963438033 0.836470820438913 
action 	 1584.738116935299 1.1795937605442783 
operation 	 3735.130911299628 0.836470820438913 
detailed 	 3325.4453146326177 0.836470820438913 
forest 	 5156.2446892667585 0.836470820438913 
hills 	 7689.499963438033 0.836470820438913 
leadership 	 390.04288681416597 1.7754825014623434 
dietician 	 4709.357852900819 1.1795937605442783 
evening 	 5960.284221074428 0.836470820438913 
telephone 	 3915.2128040533976 0.836470820438913 
call 	 1487.1086824320255 1.1795937605442783 
management 	 437.16490251591415 1.623596720495817 
practitioners 	 3177.9265655942872 1.1795937605442783 
physicians 	 2897.223384714505 1.1795937605442783 
preconceptions 	 9418.715705801638 0.836470820438913 
limited 	 3325.4453146326177 0.836470820438913 
able 	 3230.0221598935486 0.836470820438913 
play 	 1957.6064020266988 1.1795937605442783 
assisting 	 6145.674719197576 0.836470820438913 
physician 	 2822.2142732085013 1.1795937605442783 
performance 	 3535.623726623616 0.836470820438913 
unionization 	 1537.8999926876068 1.564700866727876 
reform 	 1599.7290463772356 1.1795937605442783 
independent 	 1487.1086824320255 1.1795937605442783 
practitioner 	 2118.6177103961913 1.3664319810521108 
dimensions 	 3299.2431506183393 1.1795937605442783 
private 	 1513.789203600787 1.1795937605442783 
future 	 1194.6881635196614 1.1795937605442783 
strategies 	 580.7472895807721 1.668454707907281 
effecting 	 6355.8531311885745 0.836470820438913 
change 	 315.17572285311854 1.703759293700124 
hospital 	 660.607899132478 1.623596720495817 
clinical 	 1684.8870189987406 1.3664319810521108 
develop 	 3535.623726623616 0.836470820438913 
traits 	 5794.44676942901 0.836470820438913 
unions 	 2690.7427085785894 1.1795937605442783 
relative 	 3822.5978570173006 0.836470820438913 
union 	 2948.2002435928457 0.836470820438913 
activity 	 3169.476233870598 0.836470820438913 
trends 	 3868.2242400558 0.836470820438913 
special 	 2602.141428190953 0.836470820438913 
look 	 1260.7028914124742 1.1795937605442783 
york 	 650.5353570477382 1.4839553092371867 
ethics 	 973.8541117746149 1.564700866727876 
associations 	 2980.142110537214 1.1795937605442783 
registered 	 2313.318694412485 1.1795937605442783 
unionized 	 4709.357852900819 1.1795937605442783 
based 	 1936.5647450002198 0.836470820438913 
servants 	 7689.499963438033 0.836470820438913 
additional 	 3915.2128040533976 0.836470820438913 
costs 	 1119.5277935700017 1.3664319810521108 
day 	 546.4992654224483 1.4839553092371867 
chronically 	 3618.344190699465 1.1795937605442783 
ill 	 2527.330528498111 1.1795937605442783 
randomized 	 4709.357852900819 1.1795937605442783 
experiment 	 1881.4761821390007 1.3664319810521108 
determine 	 1217.4232249311913 1.3664319810521108 
impact 	 737.0500608982114 1.4839553092371867 
adult 	 5054.661056996222 0.836470820438913 
homemaker 	 8327.702043600284 0.836470820438913 
elderly 	 973.8541117746149 1.564700866727876 
particularly 	 1400.2647614401285 1.1795937605442783 
medicare 	 3299.2431506183393 1.1795937605442783 
overview 	 1365.7920974079734 1.1795937605442783 
hemophilia 	 4163.851021800142 1.1795937605442783 
population 	 3261.191495257736 0.836470820438913 
symptoms 	 3177.9265655942872 1.1795937605442783 
treatment 	 430.2609953006565 1.623596720495817 
implications 	 1178.541242207872 1.3664319810521108 
psychosocial 	 7689.499963438033 0.836470820438913 
trend 	 2351.716553613828 1.1795937605442783 
examine 	 5794.44676942901 0.836470820438913 
issues 	 2185.997061689793 0.836470820438913 
job 	 3915.2128040533976 0.836470820438913 
satisfaction 	 5381.485417157179 0.836470820438913 
systems 	 827.5132035359011 1.3664319810521108 
review 	 1061.8261391640956 1.1795937605442783 
interview 	 4352.20515745909 0.836470820438913 
supervisory 	 6598.486301236679 0.836470820438913 
city 	 1311.4947075477426 1.1795937605442783 
insights 	 5644.4285464170025 0.836470820438913 
styles 	 4703.433107227656 0.836470820438913 
limitations 	 5156.2446892667585 0.836470820438913 
decision 	 2800.529522880257 0.836470820438913 
training 	 3392.4341477278017 0.836470820438913 
help 	 677.3143948346518 1.4839553092371867 
prime 	 3535.623726623616 0.836470820438913 
mover 	 8327.702043600284 0.836470820438913 
homecare 	 9418.715705801638 0.836470820438913 
industry 	 1241.2698053038516 1.1795937605442783 
reasons 	 3462.4012220142945 0.836470820438913 
practical 	 3822.5978570173006 0.836470820438913 
cost 	 3199.458092754471 0.836470820438913 
effective 	 1646.4952782877558 1.1795937605442783 
outlook 	 5960.284221074428 0.836470820438913 
brief 	 3054.953010230056 0.836470820438913 
medicaid 	 1099.7477168727798 1.623596720495817 
specifics 	 6355.8531311885745 0.836470820438913 
reimbursement 	 2295.1534772101213 1.3664319810521108 
client 	 2479.6189511285766 1.1795937605442783 
skilled 	 2822.2142732085013 1.1795937605442783 
facilities 	 4065.2310270654048 0.836470820438913 
background 	 3325.4453146326177 0.836470820438913 
circumstances 	 3392.4341477278017 0.836470820438913 
abuses 	 5960.284221074428 0.836470820438913 
evolution 	 3612.4194450263017 0.836470820438913 
guild 	 8327.702043600284 0.836470820438913 
concentrating 	 6885.460431630364 0.836470820438913 
budgeting 	 6355.8531311885745 0.836470820438913 
staffing 	 7236.68838139893 0.836470820438913 
emergency 	 2208.229488416986 1.1795937605442783 
baptist 	 7689.499963438033 0.836470820438913 
department 	 3027.578407201574 0.836470820438913 
upgrade 	 6355.8531311885745 0.836470820438913 
providing 	 3230.0221598935486 0.836470820438913 
diversified 	 6885.460431630364 0.836470820438913 
cultural 	 1046.68493883649 1.3664319810521108 
backgrounds 	 6355.8531311885745 0.836470820438913 
dealing 	 3169.476233870598 0.836470820438913 
changing 	 3230.0221598935486 0.836470820438913 
culture 	 3082.8121445845127 0.836470820438913 
especially 	 1365.7920974079734 1.1795937605442783 
variety 	 3292.9905565755116 0.836470820438913 
ethnic 	 3612.4194450263017 0.836470820438913 
service 	 2389.376327039323 0.836470820438913 
deals 	 3427.0289469031545 0.836470820438913 
therapies 	 6355.8531311885745 0.836470820438913 
treatments 	 5794.44676942901 0.836470820438913 
afn 	 126.9113390876896 1.8565315787431502 
dynamics 	 4118.592069402928 0.836470820438913 
theory 	 509.1588350383426 1.623596720495817 
sacrificing 	 9418.715705801638 0.836470820438913 
identity 	 4626.63738882497 0.836470820438913 
flextime 	 4709.357852900819 1.1795937605442783 
discussions 	 4959.237902257153 0.836470820438913 
advantages 	 3915.2128040533976 0.836470820438913 
disadvantages 	 5156.2446892667585 0.836470820438913 
critique 	 2006.8099229710087 1.1795937605442783 
opinions 	 4959.237902257153 0.836470820438913 
regimens 	 9418.715705801638 0.836470820438913 
particulars 	 8327.702043600284 0.836470820438913 
regarding 	 1500.3358845470177 1.1795937605442783 
socioeconomic 	 6145.674719197576 0.836470820438913 
demographical 	 7689.499963438033 0.836470820438913 
categories 	 5264.839468987221 0.836470820438913 
improvement 	 4483.447809929156 0.836470820438913 
information 	 435.8115786873778 1.3664319810521108 
system 	 565.9377348465165 1.3664319810521108 
implementation 	 3915.2128040533976 0.836470820438913 
computer 	 3652.2696747935743 0.836470820438913 
crisis 	 1584.738116935299 1.1795937605442783 
diagnosis 	 1718.7482297555862 1.3664319810521108 
homemeker 	 9418.715705801638 0.836470820438913 
institutions 	 3498.58672369997 0.836470820438913 
bureaucracy 	 3072.837359598788 1.1795937605442783 
affects 	 4173.825806785867 0.836470820438913 
roles 	 3778.2568966717204 0.836470820438913 
characteristics 	 3778.2568966717204 0.836470820438913 
coping 	 6885.460431630364 0.836470820438913 
abilities 	 5507.472639035325 0.836470820438913 
uniform 	 2897.223384714505 1.1795937605442783 
code 	 1767.811863311808 1.1795937605442783 
relation 	 3169.476233870598 0.836470820438913 
dress 	 6355.8531311885745 0.836470820438913 
model 	 1646.4952782877558 1.1795937605442783 
apply 	 4173.825806785867 0.836470820438913 
behaviorism 	 8327.702043600284 0.836470820438913 
gestalt 	 9418.715705801638 0.836470820438913 
examination 	 1203.7865307493082 1.1795937605442783 
regard 	 3693.1550903923066 0.836470820438913 
teaching 	 4290.471754955825 0.836470820438913 
administrator 	 5507.472639035325 0.836470820438913 
educator 	 7236.68838139893 0.836470820438913 
image 	 2848.230142985905 0.836470820438913 
life 	 975.096267878941 1.1795937605442783 
saving 	 5960.284221074428 0.836470820438913 
importance 	 3735.130911299628 0.836470820438913 
status 	 2602.141428190953 0.836470820438913 
movement 	 2622.989415095485 0.836470820438913 
alternatives 	 2115.534239355412 1.1795937605442783 
observations 	 4869.270558873074 0.836470820438913 
growth 	 2897.421646461365 0.836470820438913 
development 	 457.89813038482737 1.4839553092371867 
contemporary 	 1646.4952782877558 1.1795937605442783 
evaluate 	 5381.485417157179 0.836470820438913 
process 	 1231.7302945648962 1.1795937605442783 
applied 	 3822.5978570173006 0.836470820438913 
relates 	 4703.433107227656 0.836470820438913 
applying 	 5264.839468987221 0.836470820438913 
dorothea 	 9418.715705801638 0.836470820438913 
orem's 	 9418.715705801638 0.836470820438913 
pediatric 	 7236.68838139893 0.836470820438913 
unit 	 4118.592069402928 0.836470820438913 
knowledge 	 3427.0289469031545 0.836470820438913 
responsibility 	 2848.230142985905 0.836470820438913 
head 	 1749.293361849985 1.1795937605442783 
position 	 2284.404103578413 0.836470820438913 
inexperienced 	 7236.68838139893 0.836470820438913 
term 	 1541.4060722922563 1.1795937605442783 
transition 	 4703.433107227656 0.836470820438913 
familiar 	 6355.8531311885745 0.836470820438913 
neighborhood 	 7236.68838139893 0.836470820438913 
institutional 	 5507.472639035325 0.836470820438913 
environment 	 1436.316866296757 1.1795937605442783 
worries 	 7689.499963438033 0.836470820438913 
extent 	 3693.1550903923066 0.836470820438913 
received 	 3169.476233870598 0.836470820438913 
federal 	 2800.529522880257 0.836470820438913 
assistance 	 3822.5978570173006 0.836470820438913 
relied 	 7689.499963438033 0.836470820438913 
insurance 	 1217.4232249311913 1.3664319810521108 
perspective 	 865.6003055035736 1.4839553092371867 
historical 	 1311.4947075477426 1.1795937605442783 
delivery 	 5264.839468987221 0.836470820438913 
universal 	 5381.485417157179 0.836470820438913 
chemotherapy 	 3442.730215815182 1.1795937605442783 
observes 	 407.4350107370436 1.623596720495817 
radiation 	 6145.674719197576 0.836470820438913 
cancer 	 5156.2446892667585 0.836470820438913 
burnout 	 8327.702043600284 0.836470820438913 
steadily 	 6885.460431630364 0.836470820438913 
increasing 	 3735.130911299628 0.836470820438913 
leaving 	 4959.237902257153 0.836470820438913 
due 	 3027.578407201574 0.836470820438913 
low 	 1555.586636122864 1.1795937605442783 
pay 	 3427.0289469031545 0.836470820438913 
mounting 	 7689.499963438033 0.836470820438913 
frustrations 	 8327.702043600284 0.836470820438913 
jobs 	 5054.661056996222 0.836470820438913 
wards 	 8327.702043600284 0.836470820438913 
hospitals 	 4784.16875259366 0.836470820438913 
primary 	 3868.2242400558 0.836470820438913 
province 	 6885.460431630364 0.836470820438913 
collective 	 4703.433107227656 0.836470820438913 
bargaining 	 5644.4285464170025 0.836470820438913 
managers 	 5264.839468987221 0.836470820438913 
near 	 3822.5978570173006 0.836470820438913 
contending 	 6885.460431630364 0.836470820438913 
facing 	 4553.414884215649 0.836470820438913 
concessions 	 6598.486301236679 0.836470820438913 
previously 	 4869.270558873074 0.836470820438913 
ungranted 	 9418.715705801638 0.836470820438913 
images 	 3000.6717690940354 0.836470820438913 
perspectives 	 2434.635279436537 1.1795937605442783 
anne 	 5794.44676942901 0.836470820438913 
hudson 	 8327.702043600284 0.836470820438913 
jones 	 4959.237902257153 0.836470820438913 
critical 	 3082.8121445845127 0.836470820438913 
offers 	 3261.191495257736 0.836470820438913 
abundant 	 7236.68838139893 0.836470820438913 
quantity 	 7236.68838139893 0.836470820438913 
anf 	 8327.702043600284 0.836470820438913 
societal 	 6145.674719197576 0.836470820438913 
quantitative 	 6145.674719197576 0.836470820438913 
qualitative 	 6885.460431630364 0.836470820438913 
summarizes 	 5381.485417157179 0.836470820438913 
techniques 	 3140.0548165094697 0.836470820438913 
utilized 	 5794.44676942901 0.836470820438913 
journal 	 5381.485417157179 0.836470820438913 
articles 	 3735.130911299628 0.836470820438913 
concerned 	 3778.2568966717204 0.836470820438913 
perceived 	 5264.839468987221 0.836470820438913 
myocardial 	 8327.702043600284 0.836470820438913 
infarction 	 8327.702043600284 0.836470820438913 
theories 	 3230.0221598935486 0.836470820438913 
martha 	 7689.499963438033 0.836470820438913 
rogers 	 7236.68838139893 0.836470820438913 
concept 	 1584.738116935299 1.1795937605442783 
orientation 	 5054.661056996222 0.836470820438913 
explanation 	 4118.592069402928 0.836470820438913 
rogerian 	 9418.715705801638 0.836470820438913 
methodology 	 5054.661056996222 0.836470820438913 
calling 	 4869.270558873074 0.836470820438913 
pattern 	 5794.44676942901 0.836470820438913 
manifestation 	 7236.68838139893 0.836470820438913 
appraisal 	 6145.674719197576 0.836470820438913 
deliberative 	 8327.702043600284 0.836470820438913 
mutual 	 4703.433107227656 0.836470820438913 
patterning 	 9418.715705801638 0.836470820438913 
meaning 	 3822.5978570173006 0.836470820438913 
facilitate 	 5644.4285464170025 0.836470820438913 
correlation 	 5507.472639035325 0.836470820438913 
self 	 569.646028597181 1.564700866727876 
tapes 	 2412.22946046631 1.3664319810521108 
wellness 	 8327.702043600284 0.836470820438913 
viewed 	 4703.433107227656 0.836470820438913 
views 	 2800.529522880257 0.836470820438913 
subliminal 	 7689.499963438033 0.836470820438913 
messages 	 5644.4285464170025 0.836470820438913 
stimulate 	 8327.702043600284 0.836470820438913 
rapid 	 5264.839468987221 0.836470820438913 
weight 	 5156.2446892667585 0.836470820438913 
los 	 4869.270558873074 0.836470820438913 
reduction 	 4703.433107227656 0.836470820438913 
observing 	 4959.237902257153 0.836470820438913 
apt 	 7689.499963438033 0.836470820438913 
