term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 908.2117686880645 1.2506472753189048 
balance 	 2561.0097843115504 1.0533201872496274 
tempest 	 903.340818160619 1.7190836433567551 
focuses 	 676.2888073676685 1.5389516848716969 
symbolism 	 2495.956105255952 1.2506472753189048 
involved 	 3809.8089551892303 0.7149200145138805 
play 	 194.59346211134323 1.870670763143687 
defects 	 8526.88763450788 0.7149200145138805 
hamlet 	 311.7201221466629 1.8869398626389435 
looks 	 705.9774145178699 1.4711256831173731 
criticism 	 2026.0023168363093 1.2506472753189048 
seen 	 1281.1431851193308 1.2506472753189048 
century 	 2028.8664221030056 1.0533201872496274 
audience 	 7294.00741004586 0.7149200145138805 
roles 	 1220.6122185245044 1.379901382957728 
women 	 379.4539143596788 1.7190836433567551 
twelfth 	 2152.2930059317637 1.4711256831173731 
night 	 1093.518841892988 1.4711256831173731 
compares 	 738.0958151208191 1.5389516848716969 
differences 	 1352.577614735337 1.2506472753189048 
skakespearean 	 12171.326394917745 0.7149200145138805 
plays 	 444.2101523917233 1.7859783820402686 
role 	 222.2327121351857 1.7394435662407082 
shakespearean 	 1521.4157993647182 1.6330670355241972 
tragedies 	 10761.465029658817 0.7149200145138805 
characters 	 425.21773665501934 1.7980037467583587 
concludes 	 3039.003475254464 1.0533201872496274 
social 	 652.6373327239927 1.379901382957728 
validity 	 3743.9341578839285 1.0533201872496274 
depicted 	 2431.33580334862 1.2506472753189048 
significance 	 1627.4829580326725 1.2506472753189048 
henry's 	 4057.108798305915 1.2506472753189048 
opening 	 3204.285226553701 1.0533201872496274 
speech 	 1264.857503723731 1.379901382957728 
act 	 928.0395508410433 1.379901382957728 
iii 	 1406.0332417839563 1.379901382957728 
shakespeare's 	 155.03432062741604 1.9367044235839823 
examines 	 181.6423537376129 1.7859783820402686 
consecutive 	 7702.171604615875 0.7149200145138805 
speeches 	 7941.742299140959 0.7149200145138805 
principal 	 6663.15228587585 0.7149200145138805 
themes 	 951.194150665004 1.5389516848716969 
comparisons 	 6663.15228587585 0.7149200145138805 
playing 	 1925.5429011539688 1.379901382957728 
hal 	 3970.8711495704797 1.0533201872496274 
edgar 	 7941.742299140959 0.7149200145138805 
element 	 2136.1901510358007 1.2506472753189048 
common 	 3649.568649635996 0.7149200145138805 
impersonation 	 12171.326394917745 0.7149200145138805 
character 	 364.50628063099595 1.7859783820402686 
pretends 	 12171.326394917745 0.7149200145138805 
aid 	 4568.906391329375 0.7149200145138805 
attaining 	 12171.326394917745 0.7149200145138805 
future 	 3087.6692815743218 0.7149200145138805 
goal 	 5467.59420946494 0.7149200145138805 
gloucester 	 3042.8315987294363 1.379901382957728 
prominent 	 3039.003475254464 1.0533201872496274 
othello 	 828.0624166472342 1.7394435662407082 
examination 	 1037.061331446037 1.2506472753189048 
female 	 2696.81121061069 1.0533201872496274 
independent 	 3843.4295553579923 0.7149200145138805 
customarily 	 10761.465029658817 0.7149200145138805 
shakespearian 	 4968.374499883405 1.0533201872496274 
era 	 1627.4829580326725 1.2506472753189048 
chronicle 	 9351.603664399889 0.7149200145138805 
reference 	 4882.448874098018 0.7149200145138805 
forces 	 2170.063086519743 1.0533201872496274 
measure 	 951.194150665004 1.5389516848716969 
comparison 	 206.86129008944474 1.7980037467583587 
contrast 	 1728.8654736649858 1.2506472753189048 
eleanor 	 8526.88763450788 0.7149200145138805 
aquitaine 	 10761.465029658817 0.7149200145138805 
kings 	 8526.88763450788 0.7149200145138805 
curtmantle 	 10761.465029658817 0.7149200145138805 
historical 	 847.3888929962225 1.379901382957728 
evaluation 	 4297.303538731096 0.7149200145138805 
elizabethan 	 2224.4324202566963 1.379901382957728 
costume 	 5380.7325148294085 1.0533201872496274 
discusses 	 457.381272143111 1.5389516848716969 
style 	 1249.6772719621183 1.379901382957728 
costumes 	 4057.108798305915 1.2506472753189048 
value 	 1281.1431851193308 1.2506472753189048 
influences 	 1590.8253820114255 1.2506472753189048 
notes 	 3588.847722589544 0.7149200145138805 
international 	 2744.2876328586663 0.7149200145138805 
particularly 	 1206.3272023588402 1.2506472753189048 
spanish 	 5707.164903990024 0.7149200145138805 
eclectic 	 12171.326394917745 0.7149200145138805 
habits 	 6803.483786480309 0.7149200145138805 
dress 	 8213.345151739239 0.7149200145138805 
period 	 978.0963278665822 1.379901382957728 
oedipus 	 2965.909893675595 1.2506472753189048 
rex 	 9351.603664399889 0.7149200145138805 
theme 	 883.1910730418865 1.5913583333248988 
portrayal 	 8526.88763450788 0.7149200145138805 
richard 	 439.0126849223095 1.7570516862911223 
duke 	 8897.729681026785 0.7149200145138805 
aumerle 	 12171.326394917745 0.7149200145138805 
catalyst 	 9351.603664399889 0.7149200145138805 
central 	 889.7884411417299 1.379901382957728 
focus 	 4882.448874098018 0.7149200145138805 
critical 	 1991.880527981226 1.0533201872496274 
theatrical 	 4675.801832199944 1.0533201872496274 
interpretations 	 6531.88093388203 0.7149200145138805 
thematic 	 3851.0858023079377 1.0533201872496274 
development 	 295.85921130963754 1.6330670355241972 
macbeth 	 768.6760735470583 1.772430579882137 
analysis 	 131.71178664249473 1.8271413017929827 
dramatic 	 1110.5253809793082 1.5389516848716969 
playwright 	 8897.729681026785 0.7149200145138805 
characterization 	 993.4599145487113 1.5913583333248988 
death 	 736.1245375900039 1.4711256831173731 
salesman 	 4263.44381725394 1.0533201872496274 
tennessee 	 8213.345151739239 0.7149200145138805 
williams' 	 10761.465029658817 0.7149200145138805 
streetcar 	 10761.465029658817 0.7149200145138805 
named 	 6182.337511293205 0.7149200145138805 
desire 	 2942.0730223934656 1.0533201872496274 
william 	 954.4952292068554 1.4711256831173731 
major 	 1362.3176530320968 1.0533201872496274 
based 	 2502.5239462073996 0.7149200145138805 
fragility 	 9351.603664399889 0.7149200145138805 
love 	 250.15671050556767 1.8423059978159084 
coupled 	 7294.00741004586 0.7149200145138805 
hunger 	 7941.742299140959 0.7149200145138805 
soul 	 6803.483786480309 0.7149200145138805 
modes 	 7702.171604615875 0.7149200145138805 
comedy 	 1026.6681439674048 1.6330670355241972 
various 	 276.1182901710121 1.6670501269129716 
types 	 4020.410696154899 0.7149200145138805 
including 	 892.9166505019823 1.0533201872496274 
humors 	 10761.465029658817 0.7149200145138805 
romance 	 4448.864840513393 1.0533201872496274 
farce 	 10761.465029658817 0.7149200145138805 
satire 	 8213.345151739239 0.7149200145138805 
examples 	 4939.748437848278 0.7149200145138805 
terrary 	 10761.465029658817 0.7149200145138805 
perspectives 	 6292.310239356946 0.7149200145138805 
waiting 	 7702.171604615875 0.7149200145138805 
godot 	 9936.74899976681 0.7149200145138805 
samuel 	 4263.44381725394 1.0533201872496274 
beckett 	 9351.603664399889 0.7149200145138805 
road 	 5393.62242122138 0.7149200145138805 
john 	 2170.063086519743 1.0533201872496274 
barth 	 9351.603664399889 0.7149200145138805 
analyzes 	 1094.6231543332747 1.2506472753189048 
activities 	 3649.568649635996 0.7149200145138805 
meaning 	 1234.9371094620694 1.379901382957728 
villains 	 12171.326394917745 0.7149200145138805 
discussion 	 1006.2378418219955 1.2506472753189048 
purposes 	 4939.748437848278 0.7149200145138805 
knaves 	 12171.326394917745 0.7149200145138805 
deformities 	 9936.74899976681 0.7149200145138805 
allegiance 	 9351.603664399889 0.7149200145138805 
minority 	 5253.290920616921 0.7149200145138805 
winter's 	 5380.7325148294085 1.0533201872496274 
tale 	 3970.8711495704797 1.0533201872496274 
flaws 	 8897.729681026785 0.7149200145138805 
produced 	 2696.81121061069 1.0533201872496274 
bard's 	 12171.326394917745 0.7149200145138805 
lady 	 2495.956105255952 1.2506472753189048 
aspects 	 960.8573888394981 1.379901382957728 
metaphysical 	 9351.603664399889 0.7149200145138805 
tragedy 	 772.6910446489977 1.6670501269129716 
darkness 	 8213.345151739239 0.7149200145138805 
imagery 	 1069.6954736811224 1.5913583333248988 
study 	 2467.753868754583 0.7149200145138805 
praeternatural 	 12171.326394917745 0.7149200145138805 
affects 	 5393.62242122138 0.7149200145138805 
coriolanus 	 4057.108798305915 1.2506472753189048 
attributes 	 8897.729681026785 0.7149200145138805 
drawbacks 	 7487.868315767857 0.7149200145138805 
fool 	 3587.155009886272 1.2506472753189048 
drama 	 790.780696583217 1.6670501269129716 
emphasis 	 4340.126173039486 0.7149200145138805 
falstaff 	 6085.663197458873 1.0533201872496274 
merry 	 10761.465029658817 0.7149200145138805 
wives 	 8897.729681026785 0.7149200145138805 
windsor 	 10761.465029658817 0.7149200145138805 
delay 	 3477.1097009204896 1.0533201872496274 
review 	 2744.2876328586663 0.7149200145138805 
theories 	 4173.993057956466 0.7149200145138805 
reasons 	 4474.284679528002 0.7149200145138805 
hamlet's 	 2028.5543991529576 1.5389516848716969 
killing 	 7117.026269248953 0.7149200145138805 
stepfather 	 10761.465029658817 0.7149200145138805 
midsummer 	 2434.2652789835493 1.4711256831173731 
night's 	 2434.2652789835493 1.4711256831173731 
dream 	 1390.8438803681959 1.4711256831173731 
demetrius 	 12171.326394917745 0.7149200145138805 
viewed 	 6078.006950508928 0.7149200145138805 
reader 	 6803.483786480309 0.7149200145138805 
variations 	 7487.868315767857 0.7149200145138805 
linguistic 	 9936.74899976681 0.7149200145138805 
significant 	 4340.126173039486 0.7149200145138805 
exemplification 	 12171.326394917745 0.7149200145138805 
discussed 	 4020.410696154899 0.7149200145138805 
everyman 	 12171.326394917745 0.7149200145138805 
change 	 3258.28421999107 0.7149200145138805 
moral 	 1822.53140315498 1.2506472753189048 
greatness 	 9936.74899976681 0.7149200145138805 
smallness 	 12171.326394917745 0.7149200145138805 
romeo 	 1656.1248332944683 1.5389516848716969 
juliet 	 1558.6006107333146 1.5389516848716969 
mercuteo 	 12171.326394917745 0.7149200145138805 
relation 	 4095.75264275273 0.7149200145138805 
brutus' 	 12171.326394917745 0.7149200145138805 
inability 	 2060.7791704310685 1.2506472753189048 
assume 	 7487.868315767857 0.7149200145138805 
leadership 	 5544.358036582052 0.7149200145138805 
conspiracy 	 7294.00741004586 0.7149200145138805 
julius 	 1573.0775598392365 1.379901382957728 
caesar 	 2484.1872499417027 1.379901382957728 
nobility 	 2965.909893675595 1.2506472753189048 
self 	 613.4371146583366 1.5389516848716969 
conflict 	 2127.6819542803655 1.0533201872496274 
conscience 	 9351.603664399889 0.7149200145138805 
stagecraft 	 5380.7325148294085 1.0533201872496274 
qualities 	 3743.9341578839285 1.0533201872496274 
ghost 	 6085.663197458873 1.0533201872496274 
mover 	 10761.465029658817 0.7149200145138805 
shaker 	 12171.326394917745 0.7149200145138805 
plot 	 1779.2565673122383 1.379901382957728 
hotspur 	 6085.663197458873 1.0533201872496274 
sir 	 1902.388301330008 1.2506472753189048 
falstaff's 	 12171.326394917745 0.7149200145138805 
straight 	 9351.603664399889 0.7149200145138805 
aeschylus 	 9936.74899976681 0.7149200145138805 
moliere 	 9936.74899976681 0.7149200145138805 
oresteia 	 9351.603664399889 0.7149200145138805 
tartuffe 	 9936.74899976681 0.7149200145138805 
choephroe 	 10761.465029658817 0.7149200145138805 
eumenides 	 10761.465029658817 0.7149200145138805 
treatment 	 3336.026166867352 0.7149200145138805 
madness 	 8897.729681026785 0.7149200145138805 
psychodrama 	 12171.326394917745 0.7149200145138805 
suggestive 	 10761.465029658817 0.7149200145138805 
effects 	 1591.7022993297326 1.0533201872496274 
illusions 	 8897.729681026785 0.7149200145138805 
plan 	 1840.3113439750098 1.0533201872496274 
fancy 	 12171.326394917745 0.7149200145138805 
correcting 	 9936.74899976681 0.7149200145138805 
traditional 	 4297.303538731096 0.7149200145138805 
portrayed 	 7941.742299140959 0.7149200145138805 
thomas 	 2942.0730223934656 1.0533201872496274 
supernatural 	 9351.603664399889 0.7149200145138805 
occult 	 6085.663197458873 1.0533201872496274 
figures 	 5322.246676725257 0.7149200145138805 
iago 	 12171.326394917745 0.7149200145138805 
prospero 	 5380.7325148294085 1.0533201872496274 
power 	 732.5662019451395 1.379901382957728 
manipulation 	 7941.742299140959 0.7149200145138805 
customs 	 7117.026269248953 0.7149200145138805 
romantic 	 2431.33580334862 1.2506472753189048 
julie 	 9351.603664399889 0.7149200145138805 
antigone 	 4968.374499883405 1.0533201872496274 
principle 	 3039.003475254464 1.0533201872496274 
actions 	 1095.9674486147314 1.379901382957728 
strindberg's 	 9936.74899976681 0.7149200145138805 
sophocles 	 9936.74899976681 0.7149200145138805 
aaron 	 9936.74899976681 0.7149200145138805 
titus 	 10761.465029658817 0.7149200145138805 
andronicus 	 12171.326394917745 0.7149200145138805 
hero 	 3477.1097009204896 1.0533201872496274 
villain 	 12171.326394917745 0.7149200145138805 
english 	 4521.045359597039 0.7149200145138805 
suggestiveness 	 12171.326394917745 0.7149200145138805 
illusion 	 8213.345151739239 0.7149200145138805 
reality 	 2626.6454603084603 1.0533201872496274 
shakespear's 	 6085.663197458873 1.0533201872496274 
ado 	 1602.1426132768504 1.379901382957728 
characterizations 	 8213.345151739239 0.7149200145138805 
life 	 504.0268891653789 1.4711256831173731 
deception 	 2842.2958781692937 1.2506472753189048 
revenge 	 1987.3497999533622 1.4711256831173731 
testament 	 9351.603664399889 0.7149200145138805 
dante's 	 8897.729681026785 0.7149200145138805 
inferno 	 3117.2012214666292 1.2506472753189048 
concept 	 2047.876321376365 1.0533201872496274 
vengeance 	 9936.74899976681 0.7149200145138805 
developed 	 4057.732844206011 0.7149200145138805 
bible 	 7702.171604615875 0.7149200145138805 
afn 	 184.5011891152514 1.7980037467583587 
modernization 	 8213.345151739239 0.7149200145138805 
transmogrified 	 12171.326394917745 0.7149200145138805 
twentieth 	 6408.570453107402 0.7149200145138805 
values 	 2284.4531956646874 1.0533201872496274 
politics 	 4297.303538731096 0.7149200145138805 
macbird 	 12171.326394917745 0.7149200145138805 
rosencrantz 	 12171.326394917745 0.7149200145138805 
guildenstern 	 12171.326394917745 0.7149200145138805 
dead 	 6803.483786480309 0.7149200145138805 
endgame 	 3117.2012214666292 1.2506472753189048 
forth 	 7117.026269248953 0.7149200145138805 
merchant 	 1656.1248332944683 1.5389516848716969 
venice 	 1656.1248332944683 1.5389516848716969 
dramas 	 4968.374499883405 1.0533201872496274 
illustrating 	 9936.74899976681 0.7149200145138805 
facets 	 8897.729681026785 0.7149200145138805 
genius 	 7294.00741004586 0.7149200145138805 
dryden's 	 10761.465029658817 0.7149200145138805 
antony 	 1793.577504943136 1.5389516848716969 
cleopatra 	 1656.1248332944683 1.5389516848716969 
events 	 3744.1903614373678 0.7149200145138805 
affecting 	 5707.164903990024 0.7149200145138805 
playwriting 	 10761.465029658817 0.7149200145138805 
story 	 1167.0363963124996 1.379901382957728 
transmitted 	 7117.026269248953 0.7149200145138805 
restoration 	 7487.868315767857 0.7149200145138805 
fraught 	 10761.465029658817 0.7149200145138805 
tragic 	 680.3483786480309 1.6952721594294724 
implications 	 2284.4531956646874 1.0533201872496274 
witnessing 	 10761.465029658817 0.7149200145138805 
doctrine 	 5978.767756588302 0.7149200145138805 
course 	 4826.7193605993925 0.7149200145138805 
true 	 5393.62242122138 0.7149200145138805 
run 	 4668.1455852499985 0.7149200145138805 
smooth 	 7487.868315767857 0.7149200145138805 
bolingbroke 	 4057.108798305915 1.2506472753189048 
reveals 	 6663.15228587585 0.7149200145138805 
govern 	 7941.742299140959 0.7149200145138805 
transferred 	 3647.00370502293 1.0533201872496274 
deposed 	 12171.326394917745 0.7149200145138805 
discovery 	 3331.576142937925 1.0533201872496274 
underlying 	 5978.767756588302 0.7149200145138805 
evil 	 755.9426429422566 1.6670501269129716 
hypocrisy 	 8897.729681026785 0.7149200145138805 
religious 	 2413.3596802996963 1.0533201872496274 
morality 	 5978.767756588302 0.7149200145138805 
day 	 1412.4263098719948 1.0533201872496274 
vision 	 1234.9371094620694 1.379901382957728 
gulliver's 	 9936.74899976681 0.7149200145138805 
travels 	 7941.742299140959 0.7149200145138805 
relationship 	 749.0595396656181 1.379901382957728 
mother 	 2989.383878294151 1.0533201872496274 
basic 	 2107.135800938448 1.0533201872496274 
reconcile 	 8897.729681026785 0.7149200145138805 
mothers 	 7941.742299140959 0.7149200145138805 
claudius 	 6085.663197458873 1.0533201872496274 
observing 	 3204.285226553701 1.0533201872496274 
depend 	 8897.729681026785 0.7149200145138805 
takes 	 5059.430014894924 0.7149200145138805 
failure 	 4474.284679528002 0.7149200145138805 
manner 	 2499.3545439242366 1.0533201872496274 
expect 	 8213.345151739239 0.7149200145138805 
ideas 	 1378.1655571077074 1.2506472753189048 
kingship 	 3587.155009886272 1.2506472753189048 
supportive 	 9936.74899976681 0.7149200145138805 
monarchy 	 8897.729681026785 0.7149200145138805 
developing 	 4772.476146034277 0.7149200145138805 
metaphorical 	 12171.326394917745 0.7149200145138805 
language 	 1461.2899314863087 1.2506472753189048 
comedies 	 3117.2012214666292 1.2506472753189048 
aspect 	 6803.483786480309 0.7149200145138805 
seeing 	 7294.00741004586 0.7149200145138805 
real 	 4057.732844206011 0.7149200145138805 
people 	 2383.343416090248 0.7149200145138805 
responsible 	 2260.5226797985197 1.0533201872496274 
action 	 1023.9381606881825 1.379901382957728 
stage 	 1390.8438803681959 1.4711256831173731 
usage 	 6182.337511293205 0.7149200145138805 
simplicity 	 9351.603664399889 0.7149200145138805 
permitted 	 7941.742299140959 0.7149200145138805 
degree 	 5393.62242122138 0.7149200145138805 
freedom 	 3912.385311466329 0.7149200145138805 
elaborate 	 9936.74899976681 0.7149200145138805 
modern 	 1708.428997670232 1.0533201872496274 
popular 	 4617.920811241183 0.7149200145138805 
dickinson 	 4675.801832199944 1.0533201872496274 
look 	 3258.28421999107 0.7149200145138805 
depict 	 8897.729681026785 0.7149200145138805 
country's 	 5884.146044786931 0.7149200145138805 
code 	 4568.906391329375 0.7149200145138805 
emily 	 8897.729681026785 0.7149200145138805 
poem 	 7941.742299140959 0.7149200145138805 
snake 	 9936.74899976681 0.7149200145138805 
utilization 	 3477.1097009204896 1.0533201872496274 
mythic 	 10761.465029658817 0.7149200145138805 
world 	 2255.175039526603 0.7149200145138805 
probe 	 9351.603664399889 0.7149200145138805 
appearance 	 7294.00741004586 0.7149200145138805 
knowledge 	 4428.574890724915 0.7149200145138805 
symbol 	 7487.868315767857 0.7149200145138805 
lost 	 1774.0822255750859 1.2506472753189048 
souls 	 4675.801832199944 1.0533201872496274 
ambiguity 	 8897.729681026785 0.7149200145138805 
suffering 	 1931.2437199059516 1.2506472753189048 
anguish 	 12171.326394917745 0.7149200145138805 
surface 	 6531.88093388203 0.7149200145138805 
appear 	 5793.731159717855 0.7149200145138805 
cowardly 	 12171.326394917745 0.7149200145138805 
interplay 	 9351.603664399889 0.7149200145138805 
create 	 4340.126173039486 0.7149200145138805 
seamless 	 9936.74899976681 0.7149200145138805 
artistry 	 10761.465029658817 0.7149200145138805 
seldom 	 10761.465029658817 0.7149200145138805 
rivaled 	 12171.326394917745 0.7149200145138805 
dramatist 	 9936.74899976681 0.7149200145138805 
evidenced 	 7941.742299140959 0.7149200145138805 
artistic 	 7941.742299140959 0.7149200145138805 
perfecting 	 12171.326394917745 0.7149200145138805 
poetic 	 9351.603664399889 0.7149200145138805 
type 	 4998.709087848473 0.7149200145138805 
master 	 6954.219401840979 0.7149200145138805 
craftsman 	 12171.326394917745 0.7149200145138805 
characterized 	 6954.219401840979 0.7149200145138805 
crucial 	 3743.9341578839285 1.0533201872496274 
difference 	 5467.59420946494 0.7149200145138805 
gains 	 3146.155119678473 1.0533201872496274 
insight 	 6954.219401840979 0.7149200145138805 
human 	 1044.9912464054805 1.2506472753189048 
condition 	 4826.7193605993925 0.7149200145138805 
realization 	 4263.44381725394 1.0533201872496274 
deluded 	 12171.326394917745 0.7149200145138805 
regard 	 4772.476146034277 0.7149200145138805 
children 	 1921.7147776789961 1.0533201872496274 
comparable 	 7702.171604615875 0.7149200145138805 
pride 	 7487.868315767857 0.7149200145138805 
goeth 	 10761.465029658817 0.7149200145138805 
fall 	 4214.271601876896 0.7149200145138805 
referring 	 8526.88763450788 0.7149200145138805 
dominance 	 7294.00741004586 0.7149200145138805 
personal 	 1454.3703987011227 1.0533201872496274 
importance 	 4826.7193605993925 0.7149200145138805 
inevitable 	 7941.742299140959 0.7149200145138805 
crash 	 7702.171604615875 0.7149200145138805 
protagonists 	 9936.74899976681 0.7149200145138805 
successive 	 10761.465029658817 0.7149200145138805 
discoveries 	 10761.465029658817 0.7149200145138805 
closely 	 5978.767756588302 0.7149200145138805 
following 	 2996.2381586624724 0.7149200145138805 
main 	 3649.568649635996 0.7149200145138805 
moves 	 6531.88093388203 0.7149200145138805 
slow 	 6531.88093388203 0.7149200145138805 
painful 	 10761.465029658817 0.7149200145138805 
shortcomings 	 4106.672575869619 1.0533201872496274 
troilus 	 9936.74899976681 0.7149200145138805 
cressida 	 10761.465029658817 0.7149200145138805 
heroism 	 8897.729681026785 0.7149200145138805 
war 	 1681.307390387674 1.0533201872496274 
concentates 	 12171.326394917745 0.7149200145138805 
falseness 	 12171.326394917745 0.7149200145138805 
senselessness 	 12171.326394917745 0.7149200145138805 
all's 	 6085.663197458873 1.0533201872496274 
focusing 	 4134.496671323122 0.7149200145138805 
bertram 	 3587.155009886272 1.2506472753189048 
worthy 	 10761.465029658817 0.7149200145138805 
helena's 	 12171.326394917745 0.7149200145138805 
educating 	 7941.742299140959 0.7149200145138805 
wealth 	 6663.15228587585 0.7149200145138805 
breeding 	 8897.729681026785 0.7149200145138805 
ignore 	 9936.74899976681 0.7149200145138805 
totally 	 7487.868315767857 0.7149200145138805 
unsympathetic 	 9936.74899976681 0.7149200145138805 
introducing 	 7941.742299140959 0.7149200145138805 
prejudices 	 8526.88763450788 0.7149200145138805 
bertram's 	 12171.326394917745 0.7149200145138805 
benedick 	 12171.326394917745 0.7149200145138805 
beatrice 	 12171.326394917745 0.7149200145138805 
suggesting 	 3331.576142937925 1.0533201872496274 
partner 	 5978.767756588302 0.7149200145138805 
willingly 	 12171.326394917745 0.7149200145138805 
compromise 	 7294.00741004586 0.7149200145138805 
actively 	 8897.729681026785 0.7149200145138805 
contribute 	 6954.219401840979 0.7149200145138805 
union 	 3809.8089551892303 0.7149200145138805 
prove 	 6663.15228587585 0.7149200145138805 
successful 	 5544.358036582052 0.7149200145138805 
shakespe 	 12171.326394917745 0.7149200145138805 
are's 	 12171.326394917745 0.7149200145138805 
identical 	 9351.603664399889 0.7149200145138805 
isolation 	 6663.15228587585 0.7149200145138805 
remote 	 6663.15228587585 0.7149200145138805 
idyllic 	 12171.326394917745 0.7149200145138805 
surroundings 	 4968.374499883405 1.0533201872496274 
effect 	 1604.0297229911273 1.0533201872496274 
growth 	 1872.0951807186839 1.0533201872496274 
flowering 	 10761.465029658817 0.7149200145138805 
third 	 4134.496671323122 0.7149200145138805 
diabolically 	 12171.326394917745 0.7149200145138805 
avoiding 	 7487.868315767857 0.7149200145138805 
