term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 1269.8890217054352 1.088269423173358 
darkness 	 1276.0162575956733 1.56340376068852 
lawrence's 	 13893.861433302265 0.5692587838291628 
women 	 833.7432404009124 1.4716176557990566 
love 	 612.1091190689333 1.6536509858849038 
woolf's 	 13893.861433302265 0.5692587838291628 
dalloway 	 6537.846809624701 0.8862614967586144 
lessing's 	 17018.31478227437 0.5692587838291628 
golden 	 9951.240270277298 0.5692587838291628 
notebook 	 13075.693619249401 0.5692587838291628 
mailer's 	 15047.004200761885 0.5692587838291628 
american 	 1576.6267975451474 0.8862614967586144 
dream 	 9723.598809653759 0.5692587838291628 
pride 	 2093.9525555598607 1.3309658813149254 
prejudice 	 2153.8816168660323 1.3309658813149254 
wuthering 	 1671.8893556402095 1.56340376068852 
heights 	 1388.0478797171145 1.521875928982737 
comparative 	 2417.351724239538 1.088269423173358 
study 	 431.3109637867524 1.521875928982737 
austin 	 3701.4610125789723 1.088269423173358 
bronte 	 1984.8373476146094 1.4716176557990566 
revolutionary 	 8359.692969388954 0.5692587838291628 
light 	 1908.9348600440453 1.088269423173358 
august 	 6599.145460681655 0.5692587838291628 
passage 	 3105.540003446561 1.088269423173358 
india 	 2932.6991676058924 1.088269423173358 
comparison 	 171.40129182108038 1.8296810490774142 
stereotyped 	 12441.07335931179 0.5692587838291628 
roles 	 6826.786921305193 0.5692587838291628 
books 	 2224.339914670843 1.088269423173358 
faulkner 	 5961.275425894891 0.8862614967586144 
forster 	 6946.930716651133 0.8862614967586144 
symbolism 	 1308.720347224913 1.521875928982737 
george 	 1550.457645628255 1.3309658813149254 
orwell 	 1307.56936192494 1.5982942230432167 
dictatorship 	 10769.408084330162 0.5692587838291628 
brutalization 	 17018.31478227437 0.5692587838291628 
materialism 	 11922.550851789782 0.5692587838291628 
orwell's 	 6946.930716651133 0.8862614967586144 
prophetic 	 17018.31478227437 0.5692587838291628 
book 	 918.321017971632 1.3309658813149254 
dark 	 10198.700626435804 0.5692587838291628 
imagery 	 1744.9604629665507 1.4095524373713542 
whited 	 17018.31478227437 0.5692587838291628 
sepulchre 	 17018.31478227437 0.5692587838291628 
metaphor 	 15047.004200761885 0.5692587838291628 
imperialism 	 10469.762777799304 0.5692587838291628 
knitting 	 17018.31478227437 0.5692587838291628 
motivations 	 10198.700626435804 0.5692587838291628 
compared 	 858.3741581789039 1.4716176557990566 
analyzed 	 1699.6904392573638 1.3309658813149254 
aldous 	 6946.930716651133 0.8862614967586144 
governmental 	 7644.954735358057 0.5692587838291628 
institutional 	 9951.240270277298 0.5692587838291628 
control 	 4007.8367594107485 0.5692587838291628 
examined 	 2387.2539582373156 1.088269423173358 
alan 	 11484.14631836106 0.5692587838291628 
paton's 	 15047.004200761885 0.5692587838291628 
cry 	 13893.861433302265 0.5692587838291628 
beloved 	 13075.693619249401 0.5692587838291628 
country 	 4627.834879169171 0.5692587838291628 
sociopolitical 	 10769.408084330162 0.5692587838291628 
themes 	 664.9941407304011 1.6536509858849038 
social 	 260.72490156862415 1.695598768880367 
criticism 	 1416.4086993811366 1.4095524373713542 
eliot's 	 2488.2146718623576 1.3309658813149254 
wasteland 	 6946.930716651133 0.8862614967586144 
fertility 	 11922.550851789782 0.5692587838291628 
derivation 	 13893.861433302265 0.5692587838291628 
poem 	 11104.383037736916 0.5692587838291628 
respectively 	 1572.7663872698413 1.3309658813149254 
contrast 	 1450.4110345437225 1.3309658813149254 
exemplifying 	 12441.07335931179 0.5692587838291628 
edwardian 	 17018.31478227437 0.5692587838291628 
period 	 1823.471620093451 1.088269423173358 
mayor 	 5099.350313217902 0.8862614967586144 
casterbridge 	 8509.157391137185 0.8862614967586144 
native 	 1699.6904392573638 1.3309658813149254 
son 	 4480.328015889245 0.8862614967586144 
hardy 	 1634.4617024061752 1.521875928982737 
wright 	 10769.408084330162 0.5692587838291628 
gulliver's 	 2778.772286660453 1.3309658813149254 
travels 	 2220.876607547383 1.3309658813149254 
swift 	 1703.221550255683 1.4716176557990566 
twain 	 6220.536679655895 0.8862614967586144 
twains' 	 15047.004200761885 0.5692587838291628 
major 	 952.4167662790765 1.228248372857305 
philosophies 	 2742.4633483077732 1.088269423173358 
life 	 352.3727809209286 1.5982942230432167 
king 	 930.2156802241047 1.521875928982737 
lear 	 4147.02445310393 1.088269423173358 
catch 	 12441.07335931179 0.5692587838291628 
heller 	 13075.693619249401 0.5692587838291628 
human 	 1095.8536522039774 1.228248372857305 
behavior 	 3096.08333068379 0.8862614967586144 
inner 	 9316.620010339684 0.5692587838291628 
struggles 	 10469.762777799304 0.5692587838291628 
yossarian 	 15047.004200761885 0.5692587838291628 
anthony 	 11484.14631836106 0.5692587838291628 
cleopatra 	 13893.861433302265 0.5692587838291628 
dryden 	 15047.004200761885 0.5692587838291628 
sir 	 886.6588543072014 1.56340376068852 
arthur 	 1196.600898258907 1.56340376068852 
conan 	 5672.771594091457 1.088269423173358 
doyle 	 8509.157391137185 0.8862614967586144 
creation 	 3299.5727303408275 0.8862614967586144 
sherlock 	 4254.578695568593 1.228248372857305 
holmes 	 3761.7510501904712 1.228248372857305 
doyles 	 8509.157391137185 0.8862614967586144 
methods 	 4739.378587377103 0.5692587838291628 
techniques 	 1891.2147179485244 1.088269423173358 
criminology 	 6537.846809624701 0.8862614967586144 
led 	 6527.141614774335 0.5692587838291628 
widely 	 8644.330325525014 0.5692587838291628 
read 	 7752.288228141275 0.5692587838291628 
fictional 	 13893.861433302265 0.5692587838291628 
inquiry 	 9133.072456224432 0.5692587838291628 
blindness 	 12441.07335931179 0.5692587838291628 
victorian 	 616.910168763162 1.754955503988624 
era 	 2275.595640435064 1.088269423173358 
thomas 	 822.7390044923319 1.5982942230432167 
hardy's 	 2127.2893477842963 1.521875928982737 
abandonment 	 15047.004200761885 0.5692587838291628 
beliefs 	 7979.929688764812 0.5692587838291628 
beginnings 	 4566.536228112216 0.8862614967586144 
industrial 	 1405.3648008683056 1.228248372857305 
revolution 	 1631.7854036935837 1.228248372857305 
particularly 	 843.3614954544104 1.4095524373713542 
return 	 1439.0906976069111 1.088269423173358 
cat 	 13075.693619249401 0.5692587838291628 
jane 	 1382.3414843679766 1.56340376068852 
kirkwood 	 17018.31478227437 0.5692587838291628 
morality 	 2089.9232423472386 1.228248372857305 
personality 	 8359.692969388954 0.5692587838291628 
geoffrey 	 15047.004200761885 0.5692587838291628 
chaucer 	 1263.0783121183879 1.6280208308967257 
astronomical 	 15047.004200761885 0.5692587838291628 
lore 	 17018.31478227437 0.5692587838291628 
lady 	 2617.440694449826 1.228248372857305 
chatterley's 	 8509.157391137185 0.8862614967586144 
lover 	 5961.275425894891 0.8862614967586144 
author's 	 2430.8997024134396 1.228248372857305 
attitude 	 6906.9048953984775 0.5692587838291628 
romanticism 	 11104.383037736916 0.5692587838291628 
critically 	 12441.07335931179 0.5692587838291628 
reference 	 1706.6967303262982 1.228248372857305 
boswell's 	 8509.157391137185 0.8862614967586144 
journals 	 10469.762777799304 0.5692587838291628 
collection 	 8227.390044923319 0.5692587838291628 
companion 	 13075.693619249401 0.5692587838291628 
samuel 	 3974.18361726326 1.088269423173358 
johnson 	 3044.357485408144 1.088269423173358 
boswell 	 8509.157391137185 0.8862614967586144 
eve 	 7161.761874711947 0.5692587838291628 
delilah 	 17018.31478227437 0.5692587838291628 
jon 	 8359.692969388954 0.5692587838291628 
milton 	 5742.07315918053 0.8862614967586144 
examining 	 4113.695022461659 0.8862614967586144 
religious 	 1687.2160596785488 1.228248372857305 
implication 	 11922.550851789782 0.5692587838291628 
role 	 621.4649295107847 1.4095524373713542 
evil 	 3170.9452456161916 1.088269423173358 
neurosis 	 15047.004200761885 0.5692587838291628 
coleridge 	 5015.668066920629 1.088269423173358 
worksworth 	 15047.004200761885 0.5692587838291628 
authors 	 2283.268114056108 1.228248372857305 
medieval 	 3044.357485408144 1.088269423173358 
times 	 514.2038754632412 1.56340376068852 
soothing 	 17018.31478227437 0.5692587838291628 
vision 	 3453.4524476992387 0.8862614967586144 
darker 	 13893.861433302265 0.5692587838291628 
realities 	 11104.383037736916 0.5692587838291628 
christian 	 6989.345450266007 0.5692587838291628 
evaluation 	 6008.619107252328 0.5692587838291628 
ben 	 6256.079463410835 0.5692587838291628 
critic 	 12441.07335931179 0.5692587838291628 
success 	 6989.345450266007 0.5692587838291628 
especially 	 2467.797156942996 0.8862614967586144 
shakespearian 	 4631.287144434089 1.088269423173358 
criticisms 	 12441.07335931179 0.5692587838291628 
looking 	 3194.1911939382353 0.8862614967586144 
glass 	 10769.408084330162 0.5692587838291628 
alice 	 13893.861433302265 0.5692587838291628 
wonderland 	 13075.693619249401 0.5692587838291628 
lewis 	 9316.620010339684 0.5692587838291628 
carroll 	 13893.861433302265 0.5692587838291628 
satire 	 3828.0487727870195 1.088269423173358 
symbolic 	 4756.417868424287 0.8862614967586144 
canon 	 17018.31478227437 0.5692587838291628 
explores 	 3413.3934606525963 0.8862614967586144 
reflected 	 9951.240270277298 0.5692587838291628 
economic 	 4252.632946756164 0.5692587838291628 
charles 	 830.2793142022211 1.6280208308967257 
dickens 	 654.7933347006204 1.7663458547718969 
expectations 	 1794.9013473883604 1.4095524373713542 
hard 	 1107.469746877325 1.4716176557990566 
function 	 6068.495003010963 0.5692587838291628 
song 	 5099.350313217902 0.8862614967586144 
people 	 1666.2312377976068 0.8862614967586144 
living 	 3128.0397317054176 0.8862614967586144 
elizabethan 	 6220.536679655895 0.8862614967586144 
reflection 	 4480.328015889245 0.8862614967586144 
universe 	 5099.350313217902 0.8862614967586144 
styles 	 2832.817398762273 1.088269423173358 
permanent 	 7441.725441792838 0.5692587838291628 
valuable 	 10469.762777799304 0.5692587838291628 
contributions 	 6826.786921305193 0.5692587838291628 
johnson's 	 13075.693619249401 0.5692587838291628 
compares 	 1032.0277768945966 1.4095524373713542 
contrasts 	 3672.6547144135993 0.8862614967586144 
prose 	 11484.14631836106 0.5692587838291628 
brief 	 5519.876976552909 0.5692587838291628 
freudian 	 5552.191518868458 0.8862614967586144 
guilt 	 3589.8026947767207 1.088269423173358 
manifested 	 11484.14631836106 0.5692587838291628 
sue 	 10769.408084330162 0.5692587838291628 
bridehead 	 17018.31478227437 0.5692587838291628 
judge 	 7752.288228141275 0.5692587838291628 
fawley 	 17018.31478227437 0.5692587838291628 
jude 	 3761.7510501904712 1.228248372857305 
obscure 	 2980.6377129474454 1.228248372857305 
assesment 	 15047.004200761885 0.5692587838291628 
nature 	 535.1386812942606 1.56340376068852 
demonstration 	 10769.408084330162 0.5692587838291628 
embody 	 17018.31478227437 0.5692587838291628 
dynamics 	 7441.725441792838 0.5692587838291628 
conception 	 11922.550851789782 0.5692587838291628 
narrative 	 3489.9209259331014 1.088269423173358 
austin's 	 8509.157391137185 0.8862614967586144 
emma 	 13075.693619249401 0.5692587838291628 
writings 	 1393.2821615648256 1.4095524373713542 
representative 	 2417.351724239538 1.088269423173358 
late 	 6599.145460681655 0.5692587838291628 
century 	 1134.7288307691144 1.3309658813149254 
english 	 1053.5769422069795 1.4095524373713542 
noting 	 936.9098672455369 1.4095524373713542 
historic 	 4975.620135138649 0.8862614967586144 
accuracy 	 10198.700626435804 0.5692587838291628 
literary 	 1792.131206355698 1.3309658813149254 
genius 	 10198.700626435804 0.5692587838291628 
dislike 	 13075.693619249401 0.5692587838291628 
russia 	 5673.644153845573 0.5692587838291628 
exemplified 	 2776.095759434229 1.228248372857305 
romantic 	 1274.8375783044755 1.521875928982737 
series 	 6456.915824567319 0.5692587838291628 
protagonist 	 13893.861433302265 0.5692587838291628 
evidence 	 6456.915824567319 0.5692587838291628 
suffering 	 2700.3230773906225 1.088269423173358 
endured 	 17018.31478227437 0.5692587838291628 
condition 	 6748.864238714195 0.5692587838291628 
rendering 	 13893.861433302265 0.5692587838291628 
romantic' 	 17018.31478227437 0.5692587838291628 
lifts 	 17018.31478227437 0.5692587838291628 
mans 	 4975.620135138649 0.8862614967586144 
humanity 	 10198.700626435804 0.5692587838291628 
represented 	 8960.65603177849 0.5692587838291628 
comedies 	 13075.693619249401 0.5692587838291628 
theater 	 5234.881388899652 0.8862614967586144 
irreverence 	 17018.31478227437 0.5692587838291628 
stage 	 9723.598809653759 0.5692587838291628 
shepard's 	 15047.004200761885 0.5692587838291628 
play 	 1414.8494554927397 1.3309658813149254 
merry 	 15047.004200761885 0.5692587838291628 
focus 	 3413.3934606525963 0.8862614967586144 
loss 	 3374.4321193570977 0.8862614967586144 
tradition 	 1813.0137931796532 1.228248372857305 
deals 	 6192.16666136758 0.5692587838291628 
seen 	 767.7141210449593 1.4716176557990566 
realistic 	 10769.408084330162 0.5692587838291628 
wordsworth 	 7523.5021003809425 0.8862614967586144 
hidden 	 10198.700626435804 0.5692587838291628 
meaning 	 3453.4524476992387 0.8862614967586144 
irony 	 11484.14631836106 0.5692587838291628 
scrutinizing 	 17018.31478227437 0.5692587838291628 
spiritual 	 8644.330325525014 0.5692587838291628 
psychological 	 1631.7854036935837 1.228248372857305 
natures 	 15047.004200761885 0.5692587838291628 
africa's 	 12441.07335931179 0.5692587838291628 
inhabitants 	 5742.07315918053 0.8862614967586144 
civilization 	 2124.6130490717046 1.228248372857305 
walter 	 11104.383037736916 0.5692587838291628 
scott 	 7644.954735358057 0.5692587838291628 
attachment 	 15047.004200761885 0.5692587838291628 
past 	 4895.2532119688685 0.5692587838291628 
affinity 	 17018.31478227437 0.5692587838291628 
complex 	 6456.915824567319 0.5692587838291628 
traits 	 10469.762777799304 0.5692587838291628 
summaries 	 11484.14631836106 0.5692587838291628 
critics 	 9951.240270277298 0.5692587838291628 
chaucer's 	 4631.287144434089 1.088269423173358 
narrator 	 13075.693619249401 0.5692587838291628 
thackery 	 17018.31478227437 0.5692587838291628 
oliver 	 5961.275425894891 0.8862614967586144 
twist 	 8509.157391137185 0.8862614967586144 
vanity 	 5672.771594091457 1.088269423173358 
fair 	 2659.9765629216045 1.088269423173358 
pardoner 	 5015.668066920629 1.088269423173358 
critiques 	 11104.383037736916 0.5692587838291628 
story 	 652.7141614774334 1.5982942230432167 
faith 	 2089.9232423472386 1.228248372857305 
healer 	 6946.930716651133 0.8862614967586144 
terms 	 1700.9788986504052 1.088269423173358 
equivalent 	 12441.07335931179 0.5692587838291628 
day 	 1316.5979761638653 1.088269423173358 
persuasive 	 13893.861433302265 0.5692587838291628 
oratory 	 17018.31478227437 0.5692587838291628 
pillar 	 13893.861433302265 0.5692587838291628 
virtue 	 11484.14631836106 0.5692587838291628 
mary 	 10769.408084330162 0.5692587838291628 
shelley's 	 13893.861433302265 0.5692587838291628 
frankenstein 	 3473.4653583255663 1.228248372857305 
factors 	 5326.989512565472 0.5692587838291628 
influenced 	 4050.484616085934 0.8862614967586144 
shelly 	 8509.157391137185 0.8862614967586144 
create 	 6068.495003010963 0.5692587838291628 
battle 	 8359.692969388954 0.5692587838291628 
personified 	 17018.31478227437 0.5692587838291628 
monster 	 17018.31478227437 0.5692587838291628 
lamb 	 15047.004200761885 0.5692587838291628 
account 	 2735.2074301401767 0.8862614967586144 
accomplishments 	 11922.550851789782 0.5692587838291628 
poet 	 11922.550851789782 0.5692587838291628 
concludes 	 8498.452196286818 0.5692587838291628 
slightly 	 4756.417868424287 0.8862614967586144 
atypical 	 13893.861433302265 0.5692587838291628 
moral 	 3822.4773676790287 0.8862614967586144 
characterizes 	 15047.004200761885 0.5692587838291628 
influence 	 4895.2532119688685 0.5692587838291628 
wife 	 3044.357485408144 1.088269423173358 
bath's 	 15047.004200761885 0.5692587838291628 
tale 	 793.1702169812083 1.695598768880367 
feminism 	 13075.693619249401 0.5692587838291628 
outspoken 	 15047.004200761885 0.5692587838291628 
motivation 	 9133.072456224432 0.5692587838291628 
quest 	 11484.14631836106 0.5692587838291628 
winston 	 6946.930716651133 0.8862614967586144 
smith 	 2742.4633483077732 1.088269423173358 
concept 	 2863.402290066068 0.8862614967586144 
thinking 	 9316.620010339684 0.5692587838291628 
marriage 	 4658.310005169842 0.8862614967586144 
single 	 6129.658650659383 0.5692587838291628 
francis 	 11484.14631836106 0.5692587838291628 
bacon 	 17018.31478227437 0.5692587838291628 
essay 	 7863.831936349206 0.5692587838291628 
dichotomy 	 15047.004200761885 0.5692587838291628 
chauvinistic 	 13893.861433302265 0.5692587838291628 
approach 	 5780.97764662879 0.5692587838291628 
parson 	 8509.157391137185 0.8862614967586144 
similar 	 5621.459203473222 0.5692587838291628 
characteristics 	 6826.786921305193 0.5692587838291628 
devoted 	 11922.550851789782 0.5692587838291628 
roguish 	 17018.31478227437 0.5692587838291628 
main 	 1700.9788986504052 1.088269423173358 
tolkein's 	 8509.157391137185 0.8862614967586144 
elements 	 1251.215892682167 1.3309658813149254 
employed 	 7979.929688764812 0.5692587838291628 
rings 	 8509.157391137185 0.8862614967586144 
hobbit 	 17018.31478227437 0.5692587838291628 
mill 	 4861.799404826879 0.8862614967586144 
floss 	 8509.157391137185 0.8862614967586144 
eliot 	 3828.0487727870195 1.088269423173358 
contends 	 8227.390044923319 0.5692587838291628 
maggie 	 15047.004200761885 0.5692587838291628 
bound 	 9316.620010339684 0.5692587838291628 
tragic 	 3170.9452456161916 1.088269423173358 
destiny 	 9723.598809653759 0.5692587838291628 
helpless 	 13075.693619249401 0.5692587838291628 
victim 	 8227.390044923319 0.5692587838291628 
convention 	 9133.072456224432 0.5692587838291628 
gilgamesh 	 6946.930716651133 0.8862614967586144 
boewulf 	 15047.004200761885 0.5692587838291628 
personalities 	 10769.408084330162 0.5692587838291628 
sensitive 	 8798.097502817678 0.5692587838291628 
superhuman 	 15047.004200761885 0.5692587838291628 
warrior 	 13075.693619249401 0.5692587838291628 
rocking 	 5672.771594091457 1.088269423173358 
horse 	 4358.5645397498 1.088269423173358 
winner 	 4358.5645397498 1.088269423173358 
critical 	 1114.042914764721 1.3309658813149254 
youth 	 8960.65603177849 0.5692587838291628 
method 	 6129.658650659383 0.5692587838291628 
conveying 	 17018.31478227437 0.5692587838291628 
intention 	 11104.383037736916 0.5692587838291628 
monk's 	 15047.004200761885 0.5692587838291628 
uncertainty 	 11922.550851789782 0.5692587838291628 
fortune 	 13893.861433302265 0.5692587838291628 
based 	 3499.1042787678684 0.5692587838291628 
examples 	 6906.9048953984775 0.5692587838291628 
greek 	 4322.165162762507 0.8862614967586144 
roman 	 7441.725441792838 0.5692587838291628 
merchant's 	 15047.004200761885 0.5692587838291628 
action 	 1431.701145033034 1.228248372857305 
involvement 	 6748.864238714195 0.5692587838291628 
variables 	 8227.390044923319 0.5692587838291628 
mechanized 	 15047.004200761885 0.5692587838291628 
utopia' 	 17018.31478227437 0.5692587838291628 
knights 	 6946.930716651133 0.8862614967586144 
beowulf 	 6537.846809624701 0.8862614967586144 
gawain 	 3473.4653583255663 1.228248372857305 
green 	 1911.2386838395144 1.228248372857305 
knight 	 2615.13872384988 1.3309658813149254 
faerie 	 13893.861433302265 0.5692587838291628 
queene 	 13893.861433302265 0.5692587838291628 
clerk's 	 17018.31478227437 0.5692587838291628 
purpose 	 5373.998847314715 0.5692587838291628 
clerk 	 11922.550851789782 0.5692587838291628 
virtues 	 13075.693619249401 0.5692587838291628 
defects 	 11922.550851789782 0.5692587838291628 
houynhams 	 8509.157391137185 0.8862614967586144 
interprets 	 12441.07335931179 0.5692587838291628 
swift's 	 7523.5021003809425 0.8862614967586144 
reaction 	 7161.761874711947 0.5692587838291628 
paris 	 4975.620135138649 0.8862614967586144 
london 	 4566.536228112216 0.8862614967586144 
reviews 	 2022.831667670321 1.088269423173358 
hardships 	 15047.004200761885 0.5692587838291628 
abroad 	 8100.969232171868 0.5692587838291628 
