term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 382.21694886774 1.5972413989269472 
defines 	 2333.3188197218465 1.138643097754042 
authorization 	 3241.425218068431 1.138643097754042 
personality 	 2516.138249576985 1.138643097754042 
breakdown 	 2995.169364049707 1.138643097754042 
nature 	 1449.6161746452121 1.138643097754042 
includes 	 390.56876461737227 1.5972413989269472 
questionnaire 	 3241.425218068431 1.138643097754042 
determining 	 1219.1332037164414 1.4511278438365103 
authoritarian 	 3744.5706032246453 1.138643097754042 
attitudes 	 525.9212117992003 1.6819172276427024 
administered 	 3342.2474965902957 1.138643097754042 
recruits 	 5122.249456268235 1.138643097754042 
survey 	 1039.4357578166484 1.4511278438365103 
opinions 	 2697.018833756114 1.138643097754042 
experiences 	 2155.579523471669 1.138643097754042 
suburban 	 2090.9186685841664 1.4511278438365103 
policemen 	 787.1162966299217 1.7371737312943398 
responses 	 2926.6528062811594 1.138643097754042 
relationship 	 1260.9537186898112 1.138643097754042 
city 	 285.2959262162306 1.7371737312943398 
forces 	 913.2615546022124 1.4511278438365103 
violence 	 2078.871515633297 1.138643097754042 
examination 	 654.6640853376163 1.4511278438365103 
growing 	 1790.8512810855386 1.138643097754042 
concern 	 1922.804263017672 1.138643097754042 
awareness 	 2863.2163821175736 1.138643097754042 
violent 	 2863.2163821175736 1.138643097754042 
action 	 1723.6795782676188 1.138643097754042 
deemed 	 3588.50335060902 1.138643097754042 
unnecessary 	 3935.5814831496086 1.138643097754042 
excessive 	 3069.65110275283 1.138643097754042 
aclu 	 655.9302471916014 1.7760736317594947 
protection 	 861.8397891338094 1.4511278438365103 
analysis 	 175.52937544686446 1.7760736317594947 
functions 	 709.7463278843093 1.5972413989269472 
clash 	 1794.25167530451 1.4511278438365103 
advocates 	 1497.5846820248535 1.4511278438365103 
stronger 	 1872.2853016123227 1.4511278438365103 
force 	 941.4915648171018 1.4511278438365103 
aclu's 	 2561.1247281341175 1.4511278438365103 
role 	 187.05132899480722 1.7760736317594947 
defending 	 1967.7907415748043 1.4511278438365103 
civil 	 730.7116291952459 1.4511278438365103 
liberties 	 1575.618308332666 1.4511278438365103 
acts 	 1219.1332037164414 1.4511278438365103 
seizure 	 2090.9186685841664 1.4511278438365103 
self 	 774.4869766187848 1.4511278438365103 
incrimination 	 2264.457734854461 1.4511278438365103 
wire 	 1794.25167530451 1.4511278438365103 
tapping 	 2090.9186685841664 1.4511278438365103 
surveillance 	 1671.1237482951478 1.4511278438365103 
fair 	 1200.9176887451968 1.4511278438365103 
treatment 	 701.9760075807408 1.4511278438365103 
corruption 	 503.2276499153969 1.7371737312943398 
philadelphia 	 975.5509354270531 1.5972413989269472 
examines 	 163.80726380046002 1.8049432305086437 
activity 	 1723.6795782676188 1.138643097754042 
involves 	 2648.091231509118 1.138643097754042 
direct 	 1902.6621572345455 1.138643097754042 
breaking 	 1620.7126090342156 1.4511278438365103 
ignoring 	 3588.50335060902 1.138643097754042 
overlooking 	 4528.915469708922 1.138643097754042 
violate 	 3241.425218068431 1.138643097754042 
legal 	 730.7116291952459 1.4511278438365103 
ethical 	 2438.2664074328827 1.138643097754042 
norms 	 3456.550368676887 1.138643097754042 
establishment 	 2476.3171161935165 1.138643097754042 
society 	 433.14403556663706 1.5972413989269472 
vice 	 2476.3171161935165 1.138643097754042 
study 	 259.63585443140647 1.6819172276427024 
application 	 1473.395481520869 1.138643097754042 
effectiveness 	 513.6893112374512 1.6819172276427024 
laws 	 1691.9722497092398 1.138643097754042 
current 	 1206.2968586693391 1.138643097754042 
american 	 316.3601825360164 1.5972413989269472 
exhibited 	 4181.837337168333 1.138643097754042 
crime 	 519.7178789083242 1.6819172276427024 
commission 	 961.402131508836 1.4511278438365103 
past 	 1473.395481520869 1.138643097754042 
decades 	 2926.6528062811594 1.138643097754042 
national 	 975.6253102596809 1.138643097754042 
guard 	 3588.50335060902 1.138643097754042 
trained 	 3069.65110275283 1.138643097754042 
auxiliary 	 3744.5706032246453 1.138643097754042 
describes 	 1723.6795782676188 1.138643097754042 
expenses 	 2476.3171161935165 1.138643097754042 
advantages 	 1064.619491826464 1.4511278438365103 
training 	 307.48873681226155 1.7760736317594947 
military 	 1548.9739532375695 1.138643097754042 
units 	 2601.809690101762 1.138643097754042 
function 	 1826.5231092044248 1.138643097754042 
coordination 	 3935.5814831496086 1.138643097754042 
local 	 1339.721895994347 1.138643097754042 
afn 	 1242.344290129048 1.138643097754042 
staff 	 1739.9848331625333 1.138643097754042 
services 	 1206.2968586693391 1.138643097754042 
criticizes 	 3456.550368676887 1.138643097754042 
unqualified 	 5122.249456268235 1.138643097754042 
inexperienced 	 3935.5814831496086 1.138643097754042 
personnel 	 2008.4757035424489 1.138643097754042 
status 	 1415.1417169831357 1.138643097754042 
discussion 	 635.2061892327641 1.4511278438365103 
liaison 	 4181.837337168333 1.138643097754042 
combat 	 3151.236616665332 1.138643097754042 
rising 	 3151.236616665332 1.138643097754042 
rate 	 1844.9324208735695 1.138643097754042 
varieties 	 4181.837337168333 1.138643097754042 
wilson 	 2697.018833756114 1.138643097754042 
management 	 1426.4796310811532 1.138643097754042 
communities 	 2366.891750181055 1.138643097754042 
york 	 235.8569528305226 1.7760736317594947 
historical 	 1426.4796310811532 1.138643097754042 
overview 	 1485.5375290739837 1.138643097754042 
depth 	 2103.684847196801 1.138643097754042 
investigation 	 579.994944387511 1.5972413989269472 
noting 	 1691.9722497092398 1.138643097754042 
authority 	 310.62439417080685 1.7760736317594947 
plays 	 2804.158484124743 1.138643097754042 
societies 	 1374.4567550154911 1.4511278438365103 
apathy 	 4181.837337168333 1.138643097754042 
efforts 	 1617.4905110061168 1.138643097754042 
establish 	 1219.1332037164414 1.4511278438365103 
contract 	 1200.9176887451968 1.4511278438365103 
negotiations 	 715.8040955293934 1.6819172276427024 
focuses 	 1707.679112409216 1.138643097754042 
arbitration 	 3456.550368676887 1.138643097754042 
labor 	 1844.9324208735695 1.138643097754042 
contracts 	 2601.809690101762 1.138643097754042 
causes 	 1882.9831296342036 1.138643097754042 
neurosis 	 4528.915469708922 1.138643097754042 
mental 	 2301.013098968529 1.138643097754042 
illness 	 2697.018833756114 1.138643097754042 
emotional 	 2155.579523471669 1.138643097754042 
stress 	 2516.138249576985 1.138643097754042 
social 	 1098.6382631499266 1.138643097754042 
alienation 	 1431.6081910587868 1.4511278438365103 
brutality 	 3588.50335060902 1.138643097754042 
civilians 	 3935.5814831496086 1.138643097754042 
effects 	 669.8609479971735 1.4511278438365103 
budget 	 2333.3188197218465 1.138643097754042 
cuts 	 2995.169364049707 1.138643097754042 
department 	 235.21574846292862 1.8049432305086437 
patrolmen's 	 5122.249456268235 1.138643097754042 
benevolent 	 4181.837337168333 1.138643097754042 
association 	 1661.3975710018601 1.138643097754042 
attempting 	 2804.158484124743 1.138643097754042 
satisfactory 	 3935.5814831496086 1.138643097754042 
conditions 	 1617.4905110061168 1.138643097754042 
wages 	 2601.809690101762 1.138643097754042 
rebellious 	 5122.249456268235 1.138643097754042 
reaction 	 2155.579523471669 1.138643097754042 
unsatisfactory 	 4528.915469708922 1.138643097754042 
tactics 	 2557.902630106019 1.138643097754042 
crowd 	 1728.2751843384435 1.4511278438365103 
control 	 1206.2968586693391 1.138643097754042 
actions 	 1844.9324208735695 1.138643097754042 
restraint 	 3935.5814831496086 1.138643097754042 
stand 	 2401.8353774903935 1.138643097754042 
support 	 594.413432276513 1.4511278438365103 
standard 	 1826.5231092044248 1.138643097754042 
allowing 	 1258.0691247884924 1.4511278438365103 
administrators 	 1728.2751843384435 1.4511278438365103 
responsible 	 1902.6621572345455 1.138643097754042 
devising 	 5122.249456268235 1.138643097754042 
implementing 	 2926.6528062811594 1.138643097754042 
body 	 1826.5231092044248 1.138643097754042 
rules 	 1986.2406871812577 1.138643097754042 
supporting 	 2301.013098968529 1.138643097754042 
delegating 	 5122.249456268235 1.138643097754042 
judicial 	 2516.138249576985 1.138643097754042 
punish 	 3151.236616665332 1.138643097754042 
sociological 	 1166.6594098609232 1.4511278438365103 
systems 	 1350.0977806100343 1.138643097754042 
mainstream 	 3241.425218068431 1.138643097754042 
contend 	 4181.837337168333 1.138643097754042 
influence 	 736.6977407604345 1.4511278438365103 
excitement 	 3935.5814831496086 1.138643097754042 
maintaining 	 2557.902630106019 1.138643097754042 
image 	 1548.9739532375695 1.138643097754042 
internal 	 951.3310786172727 1.4511278438365103 
affairs 	 677.1012410149262 1.5972413989269472 
knapp 	 5122.249456268235 1.138643097754042 
half 	 2182.75640922895 1.138643097754042 
findings 	 2438.2664074328827 1.138643097754042 
women 	 878.303357328106 1.4511278438365103 
notes 	 1510.3508606374876 1.138643097754042 
success 	 2103.684847196801 1.138643097754042 
expanded 	 2697.018833756114 1.138643097754042 
roles 	 2054.7572449498048 1.138643097754042 
officers 	 1150.5065494842645 1.4511278438365103 
enforcers 	 4528.915469708922 1.138643097754042 
glamorization 	 4528.915469708922 1.138643097754042 
woman 	 2366.891750181055 1.138643097754042 
employment 	 2182.75640922895 1.138643097754042 
discrimination 	 2333.3188197218465 1.138643097754042 
policewomen 	 1707.416485422745 1.5972413989269472 
relation 	 1723.6795782676188 1.138643097754042 
assumed 	 2182.75640922895 1.138643097754042 
promotion 	 2748.9135100309823 1.138643097754042 
efficacy 	 3588.50335060902 1.138643097754042 
paliamentary 	 5122.249456268235 1.138643097754042 
academy 	 3342.2474965902957 1.138643097754042 
relevancy 	 4181.837337168333 1.138643097754042 
traditionalist 	 4181.837337168333 1.138643097754042 
methods 	 713.2398155405766 1.4511278438365103 
confront 	 3342.2474965902957 1.138643097754042 
realty 	 3588.50335060902 1.138643097754042 
specialization 	 3744.5706032246453 1.138643097754042 
various 	 522.9142840406779 1.4511278438365103 
types 	 1691.9722497092398 1.138643097754042 
evolved 	 3241.425218068431 1.138643097754042 
result 	 1535.9049970936148 1.138643097754042 
dealing 	 1723.6795782676188 1.138643097754042 
criminals 	 3069.65110275283 1.138643097754042 
pros 	 2557.902630106019 1.138643097754042 
cons 	 2557.902630106019 1.138643097754042 
inquiry 	 2748.9135100309823 1.138643097754042 
administrations 	 3456.550368676887 1.138643097754042 
cities 	 2557.902630106019 1.138643097754042 
examples 	 2078.871515633297 1.138643097754042 
necessity 	 2863.2163821175736 1.138643097754042 
seeing 	 3069.65110275283 1.138643097754042 
rationale 	 2926.6528062811594 1.138643097754042 
implementation 	 2129.238983652928 1.138643097754042 
civilian 	 3588.50335060902 1.138643097754042 
review 	 1154.9214423436667 1.138643097754042 
board 	 1882.9831296342036 1.138643097754042 
computers 	 2601.809690101762 1.138643097754042 
village 	 2129.238983652928 1.138643097754042 
drawbacks 	 3151.236616665332 1.138643097754042 
computerized 	 3241.425218068431 1.138643097754042 
equipment 	 2129.238983652928 1.138643097754042 
scale 	 2516.138249576985 1.138643097754042 
personal 	 612.065418529086 1.4511278438365103 
values 	 480.701065754418 1.6819172276427024 
motivations 	 1534.825551376415 1.4511278438365103 
nyc 	 3588.50335060902 1.138643097754042 
dept 	 3241.425218068431 1.138643097754042 
motivational 	 1728.2751843384435 1.4511278438365103 
including 	 375.78006530466905 1.4511278438365103 
housing 	 1278.9513150530095 1.4511278438365103 
innovative 	 2697.018833756114 1.138643097754042 
approaches 	 2155.579523471669 1.138643097754042 
robert 	 1826.5231092044248 1.138643097754042 
wintersmith 	 5122.249456268235 1.138643097754042 
special 	 1415.1417169831357 1.138643097754042 
dynamics 	 2239.8442257998136 1.138643097754042 
citizen 	 2748.9135100309823 1.138643097754042 
relationships 	 2210.8244975654297 1.138643097754042 
athletic 	 4181.837337168333 1.138643097754042 
league 	 3241.425218068431 1.138643097754042 
entertainment 	 2995.169364049707 1.138643097754042 
programs 	 1392.9067006219443 1.138643097754042 
conducted 	 2366.891750181055 1.138643097754042 
departments 	 2995.169364049707 1.138643097754042 
prevent 	 2155.579523471669 1.138643097754042 
juvenile 	 3456.550368676887 1.138643097754042 
delinquency 	 4528.915469708922 1.138643097754042 
foster 	 3151.236616665332 1.138643097754042 
model 	 1790.8512810855386 1.138643097754042 
profession 	 1200.9176887451968 1.4511278438365103 
definition 	 1808.5013909310806 1.138643097754042 
followed 	 2438.2664074328827 1.138643097754042 
requirements 	 1882.9831296342036 1.138643097754042 
characteristics 	 2054.7572449498048 1.138643097754042 
successfully 	 2697.018833756114 1.138643097754042 
policeman 	 3935.5814831496086 1.138643097754042 
transit 	 4181.837337168333 1.138643097754042 
irish 	 1463.3264031405797 1.4511278438365103 
structure 	 1497.854288332981 1.138643097754042 
power 	 1233.1891226451119 1.138643097754042 
countries 	 1523.032574069568 1.138643097754042 
recruitment 	 3241.425218068431 1.138643097754042 
procedures 	 922.4662104367848 1.4511278438365103 
specifics 	 3456.550368676887 1.138643097754042 
concerning 	 1676.5484089989473 1.138643097754042 
interrogation 	 1967.7907415748043 1.4511278438365103 
analyzes 	 1382.0020945564647 1.138643097754042 
arrest 	 2557.902630106019 1.138643097754042 
light 	 1723.6795782676188 1.138643097754042 
exclusionary 	 4528.915469708922 1.138643097754042 
rule' 	 5122.249456268235 1.138643097754042 
created 	 1589.4224226696367 1.138643097754042 
courts 	 2476.3171161935165 1.138643097754042 
forbids 	 3935.5814831496086 1.138643097754042 
prosecutors 	 3456.550368676887 1.138643097754042 
evidence 	 1943.4317671693477 1.138643097754042 
illegally 	 3588.50335060902 1.138643097754042 
obtained 	 2648.091231509118 1.138643097754042 
pre 	 971.7158835846739 1.4511278438365103 
industrial 	 563.9907499030799 1.5972413989269472 
emphasis 	 1826.5231092044248 1.138643097754042 
england 	 1119.9221128999068 1.4511278438365103 
system 	 923.3342459249393 1.138643097754042 
centuries 	 2926.6528062811594 1.138643097754042 
polygraph 	 5122.249456268235 1.138643097754042 
tests 	 1278.9513150530095 1.4511278438365103 
takes 	 2129.238983652928 1.138643097754042 
lie 	 3588.50335060902 1.138643097754042 
detector 	 4528.915469708922 1.138643097754042 
preventative 	 3456.550368676887 1.138643097754042 
tool 	 2301.013098968529 1.138643097754042 
intrusion 	 3588.50335060902 1.138643097754042 
privacy 	 2804.158484124743 1.138643097754042 
extremely 	 2748.9135100309823 1.138643097754042 
reliable 	 2804.158484124743 1.138643097754042 
illiteracy 	 4528.915469708922 1.138643097754042 
answers 	 2648.091231509118 1.138643097754042 
questions 	 1382.0020945564647 1.138643097754042 
difficulty 	 2995.169364049707 1.138643097754042 
due 	 1646.5102392405001 1.138643097754042 
lack 	 1863.7463650248412 1.138643097754042 
basic 	 1773.557763621742 1.138643097754042 
skills 	 2366.891750181055 1.138643097754042 
reading 	 2438.2664074328827 1.138643097754042 
writing 	 1826.5231092044248 1.138643097754042 
math 	 3069.65110275283 1.138643097754042 
illertacy 	 5122.249456268235 1.138643097754042 
impacts 	 3342.2474965902957 1.138643097754042 
workplace 	 2926.6528062811594 1.138643097754042 
top 	 799.5727140626312 1.138643097754042 
experienced 	 1038.5434177256259 1.138643097754042 
microsoft 	 553.227834540044 1.4511278438365103 
internet 	 886.1109901045229 1.138643097754042 
explorer 	 1146.65084660322 1.138643097754042 
msie30 	 1146.65084660322 1.138643097754042 
http 	 375.57756379372955 1.138643097754042 
www 	 372.24032759792686 1.138643097754042 
com 	 137.72414268064952 1.5972413989269472 
htm 	 561.5874557843537 1.138643097754042 
start 	 923.3342459249393 1.138643097754042 
send 	 904.5203017736677 1.138643097754042 
comments 	 322.9705167843475 1.5972413989269472 
mailto 	 621.8334178124541 1.138643097754042 
updated 	 917.0168740781745 1.138643097754042 
copyright 	 667.619732130498 1.138643097754042 
asm 	 1146.65084660322 1.138643097754042 
communications 	 917.0168740781745 1.138643097754042 
rights 	 788.6681079971514 1.138643097754042 
reserved 	 949.0805476080493 1.138643097754042 
