term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 202.2713526134185 1.7645337475966119 
custom 	 294.8588446320129 1.6664363660981487 
nonfiction 	 2710.7231351512974 1.428233061133004 
specific 	 488.63366051868866 1.428233061133004 
paper 	 129.97185782556943 1.8180447712191812 
click 	 278.67338929005706 1.6664363660981487 
catalog 	 593.9316731400538 1.428233061133004 
button 	 541.9893756710303 1.428233061133004 
title 	 261.7485060766774 1.6664363660981487 
description 	 553.4583426879137 1.428233061133004 
written 	 498.81386421967136 1.428233061133004 
pgs 	 31.70942613315469 1.9587293985194394 
pages 	 527.1355859322155 1.428233061133004 
footnotes 	 602.4790965299392 1.428233061133004 
sources 	 527.1355859322155 1.428233061133004 
price 	 519.8874313022777 1.428233061133004 
mystery 	 1981.6477608186499 1.428233061133004 
heroism 	 1981.6477608186499 1.428233061133004 
discusses 	 101.86515058054538 1.8749028335560989 
function 	 483.3031357883204 1.6664363660981487 
imagery 	 1667.6520880249946 1.428233061133004 
sound 	 1201.2344920419298 1.428233061133004 
library 	 1185.3381241674247 1.428233061133004 
congress 	 1039.6607424376841 1.428233061133004 
classifications 	 2082.7317895639867 1.428233061133004 
alphabetical 	 2710.7231351512974 1.428233061133004 
listings 	 2396.7274623576423 1.428233061133004 
subjects 	 1454.7404439766763 1.428233061133004 
base 	 1234.805403427566 1.428233061133004 
values 	 1017.5587980689315 1.428233061133004 
geography 	 1899.0560955909882 1.428233061133004 
washington 	 957.0690772100227 1.428233061133004 
irving 	 2396.7274623576423 1.428233061133004 
examines 	 303.40702892012774 1.6664363660981487 
diversified 	 1981.6477608186499 1.428233061133004 
settings 	 1624.4765765736354 1.428233061133004 
york 	 748.9009320015894 1.428233061133004 
england 	 1185.3381241674247 1.428233061133004 
spain 	 1454.7404439766763 1.428233061133004 
author 	 1169.9807212583407 1.428233061133004 
set 	 672.3093544916873 1.428233061133004 
legendary 	 1899.0560955909882 1.428233061133004 
stories 	 1310.4809037799803 1.428233061133004 
president 	 767.1450083110761 1.428233061133004 
white 	 957.0690772100227 1.428233061133004 
books 	 531.4483023976222 1.6664363660981487 
foundation 	 1155.126931519526 1.428233061133004 
overview 	 786.1547905029377 1.428233061133004 
elitism 	 2396.7274623576423 1.428233061133004 
poor 	 1017.5587980689315 1.428233061133004 
inner 	 1483.976394051996 1.428233061133004 
company 	 841.1312587258708 1.428233061133004 
communications 	 242.64523595643286 1.6664363660981487 
suggestions 	 1290.3442553353923 1.428233061133004 
proposed 	 1100.150463296593 1.428233061133004 
solutions 	 1252.5723864860024 1.428233061133004 
helter 	 2396.7274623576423 1.428233061133004 
skelter 	 2396.7274623576423 1.428233061133004 
bugliosi 	 2710.7231351512974 1.428233061133004 
review 	 203.73030116109075 1.7645337475966119 
analysis 	 185.7822595267047 1.7645337475966119 
seeks 	 1548.8010762212211 1.428233061133004 
explain 	 1454.7404439766763 1.428233061133004 
detail 	 1376.8922775888998 1.428233061133004 
events 	 416.94155204796647 1.6664363660981487 
murder 	 655.2404518899901 1.6664363660981487 
trail 	 1981.6477608186499 1.428233061133004 
charles 	 727.3702219883381 1.6664363660981487 
manson 	 2710.7231351512974 1.428233061133004 
family 	 386.69669161851215 1.6664363660981487 
tate 	 2396.7274623576423 1.428233061133004 
bianca 	 2710.7231351512974 1.428233061133004 
killings 	 1899.0560955909882 1.428233061133004 
los 	 1401.3847288243346 1.428233061133004 
angeles 	 1483.976394051996 1.428233061133004 
galbert 	 2710.7231351512974 1.428233061133004 
bruges 	 2710.7231351512974 1.428233061133004 
medieval 	 1454.7404439766763 1.428233061133004 
narrative 	 1667.6520880249946 1.428233061133004 
recounting 	 1106.5258841923219 1.6664363660981487 
life 	 187.089627000915 1.7645337475966119 
times 	 737.1340366609122 1.428233061133004 
france's 	 1829.2258376292405 1.428233061133004 
beneficent 	 2710.7231351512974 1.428233061133004 
monarches 	 2710.7231351512974 1.428233061133004 
studs 	 2710.7231351512974 1.428233061133004 
terkel's 	 2710.7231351512974 1.428233061133004 
fairly 	 1768.7361167703316 1.428233061133004 
book 	 182.84081449593415 1.8180447712191812 
noting 	 895.4012022409879 1.428233061133004 
adequacies 	 2710.7231351512974 1.428233061133004 
inadequacies 	 2213.0517683846438 1.428233061133004 
people 	 530.803622167592 1.428233061133004 
feel 	 1454.7404439766763 1.428233061133004 
living 	 996.485230986325 1.428233061133004 
jerusalem 	 2396.7274623576423 1.428233061133004 
saul 	 2396.7274623576423 1.428233061133004 
bellows 	 2710.7231351512974 1.428233061133004 
modern 	 380.4908239649042 1.6664363660981487 
israel 	 1624.4765765736354 1.428233061133004 
personalities 	 1715.38040161799 1.428233061133004 
politics 	 957.0690772100227 1.428233061133004 
fiction 	 833.8260440124973 1.6664363660981487 
utopianism 	 1355.3615675756487 1.6664363660981487 
dream 	 1548.8010762212211 1.428233061133004 
perfect 	 1667.6520880249946 1.428233061133004 
society 	 229.2222524669236 1.7645337475966119 
proposes 	 1427.2774902938313 1.428233061133004 
answers 	 1401.3847288243346 1.428233061133004 
fundamental 	 1331.5544708625866 1.428233061133004 
questions 	 731.3632579837366 1.428233061133004 
house 	 406.40476850666323 1.6664363660981487 
tracy 	 2710.7231351512974 1.428233061133004 
kidder 	 2710.7231351512974 1.428233061133004 
account 	 871.3424513737693 1.428233061133004 
intimate 	 2213.0517683846438 1.428233061133004 
lives 	 1100.150463296593 1.428233061133004 
building 	 895.4012022409879 1.428233061133004 
relationship 	 667.3037786991641 1.428233061133004 
architects 	 2213.0517683846438 1.428233061133004 
owners 	 1401.3847288243346 1.428233061133004 
contractors 	 1981.6477608186499 1.428233061133004 
night 	 1217.7090348513361 1.428233061133004 
elie 	 2396.7274623576423 1.428233061133004 
wiesel 	 1355.3615675756487 1.6664363660981487 
examination 	 692.9038099484583 1.428233061133004 
occurred 	 1185.3381241674247 1.428233061133004 
desire 	 436.8269679266601 1.7645337475966119 
writing 	 966.6062715766408 1.428233061133004 
observes 	 703.5631252752762 1.428233061133004 
write 	 920.8097306339107 1.428233061133004 
predicated 	 2710.7231351512974 1.428233061133004 
communicate 	 1624.4765765736354 1.428233061133004 
notes 	 799.2861447065209 1.428233061133004 
distinction 	 1427.2774902938313 1.428233061133004 
creative 	 1515.2301648355851 1.428233061133004 
writer 	 1515.2301648355851 1.428233061133004 
journalist 	 1483.976394051996 1.428233061133004 
conflict 	 947.7285401071834 1.428233061133004 
effectiveness 	 1087.3890560306795 1.428233061133004 
means 	 812.8095370133265 1.428233061133004 
criticizing 	 1768.7361167703316 1.428233061133004 
looking 	 1017.5587980689315 1.428233061133004 
particular 	 855.9850484646856 1.428233061133004 
english 	 1006.8994827421135 1.428233061133004 
described 	 1113.2818175001762 1.428233061133004 
effects 	 708.9883398194384 1.428233061133004 
imaginative 	 2082.7317895639867 1.428233061133004 
unrealistic 	 1981.6477608186499 1.428233061133004 
teenage 	 2396.7274623576423 1.428233061133004 
parent 	 676.8282076156697 1.6664363660981487 
relationships 	 584.9903606291704 1.6664363660981487 
adult 	 1454.7404439766763 1.428233061133004 
treatment 	 742.9792790515784 1.428233061133004 
teen 	 2082.7317895639867 1.428233061133004 
novels 	 833.8260440124973 1.6664363660981487 
kerr 	 2396.7274623576423 1.428233061133004 
american 	 502.2587477411756 1.428233061133004 
contemporary 	 947.7285401071834 1.428233061133004 
writers 	 1310.4809037799803 1.428233061133004 
adults 	 1427.2774902938313 1.428233061133004 
able 	 929.6061235271776 1.428233061133004 
incorporate 	 1899.0560955909882 1.428233061133004 
love 	 1169.9807212583407 1.428233061133004 
humorous 	 2082.7317895639867 1.428233061133004 
satirical 	 1899.0560955909882 1.428233061133004 
view 	 742.9792790515784 1.428233061133004 
str 	 2710.7231351512974 1.428233061133004 
afn 	 657.4555647528723 1.428233061133004 
greening 	 2710.7231351512974 1.428233061133004 
america 	 887.2388192482746 1.428233061133004 
criticism 	 1353.6564152313395 1.428233061133004 
reich's 	 1106.5258841923219 1.6664363660981487 
contention 	 1899.0560955909882 1.428233061133004 
naive 	 2396.7274623576423 1.428233061133004 
incorrect 	 2396.7274623576423 1.428233061133004 
simplistic 	 2396.7274623576423 1.428233061133004 
obsolete 	 1981.6477608186499 1.428233061133004 
assessment 	 1185.3381241674247 1.428233061133004 
flower 	 2213.0517683846438 1.428233061133004 
children 	 855.9850484646856 1.428233061133004 
particularly 	 805.9973785671897 1.428233061133004 
overestimates 	 2710.7231351512974 1.428233061133004 
capability 	 1401.3847288243346 1.428233061133004 
lead 	 1113.2818175001762 1.428233061133004 
reich 	 1981.6477608186499 1.428233061133004 
offers 	 938.5767136923471 1.428233061133004 
concreteness 	 2710.7231351512974 1.428233061133004 
rationality 	 2082.7317895639867 1.428233061133004 
ideas 	 920.8097306339107 1.428233061133004 
space 	 473.8642700535917 1.6664363660981487 
merchants 	 990.8238804093249 1.6664363660981487 
frederik 	 2213.0517683846438 1.428233061133004 
pohl 	 2396.7274623576423 1.428233061133004 
kornbluth 	 2396.7274623576423 1.428233061133004 
closely 	 1331.5544708625866 1.428233061133004 
reflects 	 1768.7361167703316 1.428233061133004 
especially 	 786.1547905029377 1.428233061133004 
influence 	 779.7291508515814 1.428233061133004 
advertising 	 676.8282076156697 1.6664363660981487 
powerful 	 1353.6564152313395 1.428233061133004 
deceptive 	 2213.0517683846438 1.428233061133004 
anti 	 879.2209108222461 1.428233061133004 
environmentalist 	 2213.0517683846438 1.428233061133004 
portrays 	 1899.0560955909882 1.428233061133004 
nightmarish 	 2213.0517683846438 1.428233061133004 
completely 	 1548.8010762212211 1.428233061133004 
dian 	 2710.7231351512974 1.428233061133004 
fossey's 	 1355.3615675756487 1.6664363660981487 
gorillas 	 1355.3615675756487 1.6664363660981487 
mist 	 2396.7274623576423 1.428233061133004 
thirteen 	 2213.0517683846438 1.428233061133004 
endangered 	 2396.7274623576423 1.428233061133004 
mountain 	 1899.0560955909882 1.428233061133004 
africa's 	 1981.6477608186499 1.428233061133004 
virunga 	 2710.7231351512974 1.428233061133004 
mountains 	 1768.7361167703316 1.428233061133004 
urgent 	 1768.7361167703316 1.428233061133004 
conservation 	 1585.0604227973333 1.428233061133004 
top 	 423.13836386725694 1.428233061133004 
experienced 	 549.6030002683511 1.428233061133004 
microsoft 	 292.7712722507476 1.6664363660981487 
internet 	 468.934904809987 1.428233061133004 
explorer 	 606.8140578402555 1.428233061133004 
msie30 	 606.8140578402555 1.428233061133004 
http 	 198.75775280205548 1.428233061133004 
www 	 196.9916686937627 1.428233061133004 
com 	 72.88438859151196 1.7645337475966119 
htm 	 297.19523068961706 1.428233061133004 
start 	 488.63366051868866 1.428233061133004 
send 	 478.6772157750835 1.428233061133004 
comments 	 170.91780853190355 1.7645337475966119 
mailto 	 329.07773162271224 1.428233061133004 
updated 	 485.2904719128657 1.428233061133004 
copyright 	 353.3081059055089 1.428233061133004 
asm 	 606.8140578402555 1.428233061133004 
rights 	 417.3675851900813 1.428233061133004 
reserved 	 502.2587477411756 1.428233061133004 
