term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 853.7369231718679 1.2793994932488557 
sha 	 1262.395310365818 1.0840989331074542 
sociology 	 2542.9139791727234 0.7435773081716865 
soc 	 2542.9139791727234 0.7435773081716865 
sports 	 2419.5163267576872 0.7435773081716865 
recreation 	 2471.4290178517854 0.7435773081716865 
spt 	 2489.0512624124003 0.7435773081716865 
urban 	 2436.664423764725 0.7435773081716865 
urb 	 2561.2107695156037 0.7435773081716865 
women's 	 2436.664423764725 0.7435773081716865 
wom 	 2561.2107695156037 0.7435773081716865 
home 	 853.9030501344662 0.7435773081716865 
page 	 469.2763445033897 1.0840989331074542 
topic 	 2524.790620731636 0.7435773081716865 
search 	 1159.8685833477784 1.0840989331074542 
custom 	 1244.5256312062002 1.0840989331074542 
specific 	 687.4669307665437 1.2793994932488557 
paper 	 548.5787906456704 1.4060494901376535 
click 	 1176.2108616392695 1.0840989331074542 
catalog 	 2506.8374371827435 0.7435773081716865 
button 	 2287.6019564746357 0.7435773081716865 
title 	 1104.775151475954 1.0840989331074542 
description 	 1168.0048026702991 1.0840989331074542 
written 	 2105.368892688767 0.7435773081716865 
pgs 	 23.98975452049739 1.9686190944689017 
pages 	 2224.9078152370776 0.7435773081716865 
footnotes 	 2542.9139791727234 0.7435773081716865 
sources 	 2224.9078152370776 0.7435773081716865 
price 	 2194.3151625826818 0.7435773081716865 
strengths 	 3197.704277224767 1.0840989331074542 
weaknesses 	 3012.0911274192113 1.0840989331074542 
democracies 	 8015.442063509867 0.7435773081716865 
authoritarian 	 4182.020440049954 1.0840989331074542 
powers 	 1000.603308347954 1.4948353095653089 
wartime 	 8790.691350212677 0.7435773081716865 
views 	 1133.971293466127 1.2793994932488557 
plato 	 3860.352981840075 1.0840989331074542 
socrates 	 8364.040880099908 0.7435773081716865 
machavelli 	 11441.286168673909 0.7435773081716865 
theories 	 1961.8177794524986 1.0840989331074542 
war 	 395.11550275580544 1.6512378862478934 
contemporary 	 2000.062879343195 1.0840989331074542 
strategies 	 2469.098387467933 1.0840989331074542 
participation 	 5211.805587976834 0.7435773081716865 
populace 	 10115.988759443293 0.7435773081716865 
democratic 	 1000.0314396715975 1.4060494901376535 
governments 	 962.9598245041661 1.4948353095653089 
government 	 1127.9989655719608 1.0840989331074542 
integrates 	 9340.739472740483 0.7435773081716865 
philosophical 	 1815.4070759391248 1.2793994932488557 
arguments 	 5446.221227817374 0.7435773081716865 
aristotle 	 8015.442063509867 0.7435773081716865 
conditions 	 3612.8993657052515 0.7435773081716865 
greece 	 5914.8953675764415 0.7435773081716865 
soviet 	 1462.716217469354 1.2793994932488557 
union 	 3581.295340374537 0.7435773081716865 
comparison 	 388.9073615054261 1.6512378862478934 
constitution 	 1042.361117595367 1.4948353095653089 
legislature 	 3860.352981840075 1.0840989331074542 
british 	 4698.884845607808 0.7435773081716865 
parliament 	 2377.981855574999 1.0840989331074542 
parliamentary 	 5139.64608087363 0.7435773081716865 
procedures 	 4120.923818586758 0.7435773081716865 
abstract 	 6395.408554449534 0.7435773081716865 
separation 	 3428.255203541712 1.0840989331074542 
examines 	 160.07567309472523 1.8089622617766472 
system 	 515.6001980749077 1.4060494901376535 
checks 	 7240.192776807057 0.7435773081716865 
balances 	 8364.040880099908 0.7435773081716865 
compares 	 1040.7368720582642 1.4060494901376535 
britain's 	 8364.040880099908 0.7435773081716865 
existent 	 8790.691350212677 0.7435773081716865 
american 	 163.06991436256203 1.7699476318878433 
foreign 	 414.6385494009063 1.6111027713892094 
domestic 	 1387.6491627443522 1.2793994932488557 
policy 	 759.7748462350513 1.4060494901376535 
historic 	 6690.144654279252 0.7435773081716865 
account 	 919.4297831272886 1.4060494901376535 
ideologies 	 7720.70596368015 0.7435773081716865 
facism 	 4395.345675106339 1.0840989331074542 
democracy 	 849.9743094935633 1.4948353095653089 
noting 	 755.8530237018846 1.4948353095653089 
tactics 	 5713.446061638678 0.7435773081716865 
psychological 	 2194.074326204031 1.0840989331074542 
appeal 	 5070.111145218918 0.7435773081716865 
hitler 	 3268.5514986037247 1.0840989331074542 
mussolini 	 10115.988759443293 0.7435773081716865 
winning 	 6024.1822548384225 0.7435773081716865 
masses 	 6537.102997207449 0.7435773081716865 
fall 	 1980.7490911476464 1.0840989331074542 
monarchy 	 8364.040880099908 0.7435773081716865 
discusses 	 322.46054289735554 1.6512378862478934 
divine 	 7038.743470869293 0.7435773081716865 
king 	 2501.508270869885 1.0840989331074542 
loss 	 4537.2111196981505 0.7435773081716865 
power 	 550.9013089947322 1.4948353095653089 
responsibility 	 3459.85770863345 0.7435773081716865 
lower 	 4294.861858516108 0.7435773081716865 
classes 	 5531.212997852808 0.7435773081716865 
church 	 5070.111145218918 0.7435773081716865 
england's 	 8790.691350212677 0.7435773081716865 
relation 	 1925.0440149811257 1.0840989331074542 
european 	 3612.8993657052515 0.7435773081716865 
crusades 	 10115.988759443293 0.7435773081716865 
charles 	 3070.0482658757232 1.0840989331074542 
degaulle 	 9340.739472740483 0.7435773081716865 
nikita 	 9340.739472740483 0.7435773081716865 
khrushchev 	 10115.988759443293 0.7435773081716865 
seen 	 1806.4496828526258 1.0840989331074542 
writings 	 5620.159267746723 0.7435773081716865 
analysis 	 98.01757180327246 1.8684531042796448 
careers 	 3860.352981840075 1.0840989331074542 
world 	 235.54543185703406 1.68386388218238 
leaders 	 3961.4981822952927 0.7435773081716865 
influences 	 4486.221431277058 0.7435773081716865 
policies 	 716.2590680749073 1.4948353095653089 
destinies 	 10115.988759443293 0.7435773081716865 
respective 	 5914.8953675764415 0.7435773081716865 
countries 	 1700.9569401991905 1.0840989331074542 
noted 	 4340.936377135272 0.7435773081716865 
published 	 4537.2111196981505 0.7435773081716865 
memoirs 	 4395.345675106339 1.0840989331074542 
books 	 4486.221431277058 0.7435773081716865 
essays 	 3131.747092083241 1.0840989331074542 
ideological 	 6395.408554449534 0.7435773081716865 
causes 	 4205.915588622192 0.7435773081716865 
spanish 	 5364.847245048636 0.7435773081716865 
popular 	 2170.468188567636 1.0840989331074542 
governmental 	 5139.64608087363 0.7435773081716865 
opinions 	 6024.1822548384225 0.7435773081716865 
actions 	 2060.461909293379 1.0840989331074542 
incited 	 10115.988759443293 0.7435773081716865 
america's 	 2765.606498926404 1.0840989331074542 
intervention 	 5364.847245048636 0.7435773081716865 
irish 	 3268.5514986037247 1.0840989331074542 
issue 	 678.5631066468513 1.4060494901376535 
religious 	 4537.2111196981505 0.7435773081716865 
origins 	 1431.6206195053696 1.2793994932488557 
english 	 4249.8715474678165 0.7435773081716865 
tension 	 7465.393940982062 0.7435773081716865 
internal 	 2124.9357737339083 1.0840989331074542 
dispute 	 6024.1822548384225 0.7435773081716865 
ireland 	 3131.747092083241 1.0840989331074542 
restored 	 8364.040880099908 0.7435773081716865 
kissinger 	 4182.020440049954 1.0840989331074542 
diplomatic 	 2131.802851483178 1.2793994932488557 
post 	 1889.6325592547116 1.0840989331074542 
napolean 	 10115.988759443293 0.7435773081716865 
europe 	 1961.8177794524986 1.0840989331074542 
westernism 	 11441.286168673909 0.7435773081716865 
slavophilism 	 11441.286168673909 0.7435773081716865 
comparative 	 4875.502633698308 0.7435773081716865 
study 	 463.9474333391114 1.4948353095653089 
russian 	 1307.878519634999 1.2793994932488557 
attitudes 	 4698.884845607808 0.7435773081716865 
french 	 4643.460675106149 0.7435773081716865 
revolution 	 626.8783789154375 1.6111027713892094 
discussing 	 6024.1822548384225 0.7435773081716865 
schools 	 5139.64608087363 0.7435773081716865 
current 	 538.8877555550879 1.4948353095653089 
russia 	 1907.1743358215076 1.0840989331074542 
time 	 911.5444314857858 1.0840989331074542 
exemplified 	 3732.696970491031 1.0840989331074542 
literary 	 6024.1822548384225 0.7435773081716865 
development 	 556.2269538092694 1.4060494901376535 
jewish 	 3012.0911274192113 1.0840989331074542 
bund 	 3813.7620562246366 1.2793994932488557 
exploration 	 6024.1822548384225 0.7435773081716865 
organization 	 1397.8132046780715 1.0840989331074542 
founded 	 6537.102997207449 0.7435773081716865 
direct 	 4249.8715474678165 0.7435773081716865 
response 	 4162.947488233057 0.7435773081716865 
czarist 	 10115.988759443293 0.7435773081716865 
attempts 	 1000.0314396715975 1.4060494901376535 
isolate 	 10115.988759443293 0.7435773081716865 
jews 	 6263.494184166482 0.7435773081716865 
christians 	 11441.286168673909 0.7435773081716865 
analyzes 	 514.4836457928272 1.560528988167126 
light 	 1925.0440149811257 1.0840989331074542 
influence 	 1645.5211218854565 1.0840989331074542 
ideologically 	 11441.286168673909 0.7435773081716865 
emergence 	 3070.0482658757232 1.0840989331074542 
psycho 	 3113.5798242468277 1.2793994932488557 
politics 	 1346.5166119393405 1.2793994932488557 
hess 	 4670.369736370241 1.0840989331074542 
himmler 	 2528.9971898608233 1.4060494901376535 
relationship 	 2816.5227922136905 0.7435773081716865 
subordinates 	 9340.739472740483 0.7435773081716865 
nazi 	 1407.7486941738584 1.4948353095653089 
party's 	 7720.70596368015 0.7435773081716865 
rule 	 4000.12575868639 0.7435773081716865 
germany 	 1085.234094283818 1.4060494901376535 
describes 	 3850.0880299622513 0.7435773081716865 
drawing 	 7240.192776807057 0.7435773081716865 
profiles 	 8015.442063509867 0.7435773081716865 
revolutions 	 3519.3717354346463 1.0840989331074542 
third 	 1943.2540893731095 1.0840989331074542 
short 	 3779.2651185094232 0.7435773081716865 
discussion 	 709.4125197506104 1.4060494901376535 
historical 	 398.2811119490603 1.6512378862478934 
occurrence 	 7038.743470869293 0.7435773081716865 
underdeveloped 	 7465.393940982062 0.7435773081716865 
aimed 	 2810.0796338733617 1.0840989331074542 
social 	 817.9892364262695 1.2793994932488557 
transformation 	 5531.212997852808 0.7435773081716865 
society 	 725.617461451586 1.4060494901376535 
western 	 1686.793718188596 1.0840989331074542 
marxism 	 4670.369736370241 1.0840989331074542 
notes 	 1124.529145459064 1.2793994932488557 
depth 	 4698.884845607808 0.7435773081716865 
basic 	 3961.4981822952927 0.7435773081716865 
differences 	 953.5871679107538 1.4060494901376535 
emphasizing 	 7240.192776807057 0.7435773081716865 
eurocommunism 	 11441.286168673909 0.7435773081716865 
types 	 3779.2651185094232 0.7435773081716865 
leninism 	 11441.286168673909 0.7435773081716865 
compulsive 	 9340.739472740483 0.7435773081716865 
communism 	 1565.8735460416206 1.4060494901376535 
practices 	 4120.923818586758 0.7435773081716865 
england 	 1667.6721805799234 1.2793994932488557 
contrasts 	 1646.065591645289 1.2793994932488557 
roots 	 4875.502633698308 0.7435773081716865 
animosities 	 11441.286168673909 0.7435773081716865 
propaganda 	 3428.255203541712 1.0840989331074542 
means 	 1143.5554339731275 1.2793994932488557 
influencing 	 7240.192776807057 0.7435773081716865 
united 	 2636.2007730646774 0.7435773081716865 
survey 	 1547.8202250353831 1.2793994932488557 
german 	 4589.597958345826 0.7435773081716865 
concentrating 	 8364.040880099908 0.7435773081716865 
period 	 3677.7191325091544 0.7435773081716865 
neutrality 	 10115.988759443293 0.7435773081716865 
revolutionist 	 10115.988759443293 0.7435773081716865 
peter 	 3961.4981822952927 0.7435773081716865 
kropotkin 	 10115.988759443293 0.7435773081716865 
review 	 368.52633473983497 1.6111027713892094 
kropotkin's 	 11441.286168673909 0.7435773081716865 
theory 	 1855.486072287124 1.0840989331074542 
information 	 1588.1926399941544 0.7435773081716865 
relevant 	 5531.212997852808 0.7435773081716865 
understanding 	 4698.884845607808 0.7435773081716865 
ideas 	 1943.2540893731095 1.0840989331074542 
past 	 1645.5211218854565 1.0840989331074542 
alexander 	 3197.704277224767 1.0840989331074542 
herzen 	 11441.286168673909 0.7435773081716865 
life 	 1184.487969621687 1.0840989331074542 
times 	 1555.6294460217043 1.0840989331074542 
nineteenth 	 6537.102997207449 0.7435773081716865 
century 	 1907.1743358215076 1.0840989331074542 
philosopher 	 7465.393940982062 0.7435773081716865 
france 	 1667.6721805799234 1.2793994932488557 
ussr 	 3519.3717354346463 1.0840989331074542 
similarities 	 1713.2153602912103 1.2793994932488557 
look 	 510.4752071962411 1.560528988167126 
environment 	 3489.5017132902153 0.7435773081716865 
culture 	 3744.8137359883026 0.7435773081716865 
institutions 	 4249.8715474678165 0.7435773081716865 
bureaucratic 	 7465.393940982062 0.7435773081716865 
nations 	 1267.5277863047295 1.4060494901376535 
latin 	 2905.759420253837 1.0840989331074542 
america 	 468.1017169985378 1.6512378862478934 
falkland 	 3813.7620562246366 1.2793994932488557 
islands 	 3268.5514986037247 1.0840989331074542 
comprehensive 	 4294.861858516108 0.7435773081716865 
conflict 	 2000.062879343195 1.0840989331074542 
affected 	 4814.799122520831 0.7435773081716865 
military 	 1153.2859028778166 1.2793994932488557 
opinion 	 1713.2153602912103 1.2793994932488557 
carried 	 5914.8953675764415 0.7435773081716865 
legal 	 3264.3005491152107 0.7435773081716865 
background 	 2019.7749179090104 1.0840989331074542 
malvinas 	 11441.286168673909 0.7435773081716865 
efforts 	 1806.4496828526258 1.0840989331074542 
details 	 2535.055572609459 1.0840989331074542 
results 	 3318.1632658755334 0.7435773081716865 
support 	 1327.708507608286 1.0840989331074542 
pristine 	 11441.286168673909 0.7435773081716865 
egypt 	 7720.70596368015 0.7435773081716865 
nile 	 10115.988759443293 0.7435773081716865 
ancient 	 5003.01654173977 0.7435773081716865 
egyptian 	 8015.442063509867 0.7435773081716865 
civilization 	 5713.446061638678 0.7435773081716865 
archaeological 	 10115.988759443293 0.7435773081716865 
findings 	 2723.110613908687 1.0840989331074542 
level 	 1418.8250395012208 1.0840989331074542 
prediction 	 6537.102997207449 0.7435773081716865 
elections 	 1690.0370484063062 1.2793994932488557 
indicates 	 6856.510407083424 0.7435773081716865 
sweep 	 8790.691350212677 0.7435773081716865 
evolution 	 4388.148652408062 0.7435773081716865 
presidential 	 346.91229068608806 1.7531428541694853 
campaigning 	 7720.70596368015 0.7435773081716865 
drawbacks 	 7038.743470869293 0.7435773081716865 
previous 	 2170.468188567636 1.0840989331074542 
campaigns 	 1382.803249463202 1.4060494901376535 
recommendations 	 5070.111145218918 0.7435773081716865 
included 	 4388.148652408062 0.7435773081716865 
nixon's 	 2197.6728375531693 1.4060494901376535 
programs 	 622.2517784086816 1.4948353095653089 
related 	 1519.5496924701026 1.0840989331074542 
energy 	 2039.901977102138 1.0840989331074542 
crisis 	 641.681338327042 1.560528988167126 
includes 	 2617.17574047342 0.7435773081716865 
project 	 4205.915588622192 0.7435773081716865 
independence 	 5286.795591525908 0.7435773081716865 
self 	 3459.85770863345 0.7435773081716865 
sufficiency 	 8790.691350212677 0.7435773081716865 
program 	 451.19958622878426 1.4948353095653089 
diplomacy 	 7720.70596368015 0.7435773081716865 
reviews 	 2039.901977102138 1.0840989331074542 
bemis 	 11441.286168673909 0.7435773081716865 
impeachment 	 5057.9943797216465 1.0840989331074542 
andrew 	 6395.408554449534 0.7435773081716865 
johnson 	 1228.0193063502893 1.4948353095653089 
richard 	 1072.9694490097272 1.4948353095653089 
nixon 	 456.81489674639533 1.784610268258203 
december 	 4643.460675106149 0.7435773081716865 
rossiter 	 10115.988759443293 0.7435773081716865 
miller 	 6395.408554449534 0.7435773081716865 
interpretations 	 6140.0965317514465 0.7435773081716865 
student 	 2243.110715638529 1.0840989331074542 
movements 	 5003.01654173977 0.7435773081716865 
reactions 	 1937.1729468358915 1.2793994932488557 
issues 	 885.1390050721908 1.2793994932488557 
university 	 4589.597958345826 0.7435773081716865 
eisenhower 	 9340.739472740483 0.7435773081716865 
presidency 	 3197.704277224767 1.0840989331074542 
eisenhower's 	 11441.286168673909 0.7435773081716865 
relations 	 1700.9569401991905 1.0840989331074542 
republican 	 1759.6858677173232 1.4060494901376535 
party 	 872.3754283225538 1.4060494901376535 
watergate 	 1194.8629828714156 1.6111027713892094 
ramifications 	 6690.144654279252 0.7435773081716865 
position 	 1387.4779688824412 1.0840989331074542 
cover 	 4537.2111196981505 0.7435773081716865 
isolation 	 6263.494184166482 0.7435773081716865 
administration 	 251.10004223963156 1.7699476318878433 
investigating 	 7720.70596368015 0.7435773081716865 
warren 	 2230.048218093084 1.2793994932488557 
court 	 1173.2041906044326 1.2793994932488557 
deal 	 1062.4678868669541 1.4060494901376535 
compared 	 2019.7749179090104 1.0840989331074542 
considers 	 5211.805587976834 0.7435773081716865 
court's 	 3519.3717354346463 1.0840989331074542 
ability 	 4079.803954204276 0.7435773081716865 
win 	 2856.723030819339 1.0840989331074542 
judicial 	 5620.159267746723 0.7435773081716865 
battles 	 8015.442063509867 0.7435773081716865 
supreme 	 5211.805587976834 0.7435773081716865 
liberal 	 4938.196774935866 0.7435773081716865 
commitment 	 5364.847245048636 0.7435773081716865 
civil 	 3264.3005491152107 0.7435773081716865 
individual 	 1605.9568552337678 1.0840989331074542 
freedom 	 3677.7191325091544 0.7435773081716865 
role 	 417.8062395304573 1.560528988167126 
justice 	 4079.803954204276 0.7435773081716865 
hugo 	 9340.739472740483 0.7435773081716865 
ford's 	 10115.988759443293 0.7435773081716865 
failed 	 1250.7541354349426 1.4060494901376535 
economic 	 219.92410998046586 1.7699476318878433 
management 	 3186.2488955924823 0.7435773081716865 
whip 	 10115.988759443293 0.7435773081716865 
inflation 	 1598.8521386123834 1.4060494901376535 
including 	 1678.7184225759981 0.7435773081716865 
incomplete 	 8015.442063509867 0.7435773081716865 
tax 	 1134.3027799245376 1.4060494901376535 
singles 	 11441.286168673909 0.7435773081716865 
couples 	 11441.286168673909 0.7435773081716865 
reforming 	 9340.739472740483 0.7435773081716865 
public 	 257.80009903745383 1.6512378862478934 
private 	 1838.8595662545772 1.0840989331074542 
agencies 	 4249.8715474678165 0.7435773081716865 
activity 	 1925.0440149811257 1.0840989331074542 
accompanied 	 6690.144654279252 0.7435773081716865 
reaction 	 4814.799122520831 0.7435773081716865 
suspicion 	 7720.70596368015 0.7435773081716865 
broad 	 4938.196774935866 0.7435773081716865 
nature 	 1618.9638585990922 1.0840989331074542 
roles 	 4589.597958345826 0.7435773081716865 
played 	 5364.847245048636 0.7435773081716865 
addresses 	 5446.221227817374 0.7435773081716865 
approach 	 3886.508178746219 0.7435773081716865 
examples 	 4643.460675106149 0.7435773081716865 
speaker 	 6690.144654279252 0.7435773081716865 
speaking 	 5620.159267746723 0.7435773081716865 
abilities 	 6690.144654279252 0.7435773081716865 
contributed 	 6856.510407083424 0.7435773081716865 
success 	 2349.442422803904 1.0840989331074542 
failure 	 1051.478897155548 1.4060494901376535 
eye 	 5811.518840507674 0.7435773081716865 
confrontation 	 3732.696970491031 1.0840989331074542 
kennedy 	 816.2065802340968 1.6111027713892094 
budget 	 521.1805587976835 1.7109078707931882 
york 	 451.5605745780634 1.6111027713892094 
city 	 1062.0829651974943 1.2793994932488557 
overview 	 1659.0816329377667 1.0840989331074542 
factors 	 3581.295340374537 0.7435773081716865 
emanating 	 8790.691350212677 0.7435773081716865 
washington 	 4039.5498358180207 0.7435773081716865 
albany 	 8790.691350212677 0.7435773081716865 
federal 	 566.9856467330635 1.560528988167126 
assist 	 5713.446061638678 0.7435773081716865 
violence 	 4643.460675106149 0.7435773081716865 
coercion 	 11441.286168673909 0.7435773081716865 
illegal 	 5211.805587976834 0.7435773081716865 
justify 	 8015.442063509867 0.7435773081716865 
methods 	 3186.2488955924823 0.7435773081716865 
subversive 	 8790.691350212677 0.7435773081716865 
destroy 	 8790.691350212677 0.7435773081716865 
fit 	 2957.4476837882207 1.0840989331074542 
game 	 6140.0965317514465 0.7435773081716865 
plan 	 864.9644271583625 1.4060494901376535 
resulted 	 5811.518840507674 0.7435773081716865 
unraveling 	 11441.286168673909 0.7435773081716865 
events 	 879.9031429533244 1.4060494901376535 
proceedings 	 6395.408554449534 0.7435773081716865 
low 	 3779.2651185094232 0.7435773081716865 
voting 	 3131.747092083241 1.0840989331074542 
ethnic 	 2194.074326204031 1.0840989331074542 
wide 	 4079.803954204276 0.7435773081716865 
pennsylvania 	 2856.723030819339 1.0840989331074542 
counties 	 7720.70596368015 0.7435773081716865 
patterns 	 2268.6055598490752 1.0840989331074542 
breakdown 	 6690.144654279252 0.7435773081716865 
focusing 	 3886.508178746219 0.7435773081716865 
hypothetical 	 6140.0965317514465 0.7435773081716865 
reasons 	 1401.9718628740643 1.2793994932488557 
lack 	 4162.947488233057 0.7435773081716865 
involvement 	 2268.6055598490752 1.0840989331074542 
cultural 	 1907.1743358215076 1.0840989331074542 
saving 	 7240.192776807057 0.7435773081716865 
default 	 7720.70596368015 0.7435773081716865 
samuelson 	 11441.286168673909 0.7435773081716865 
article 	 4162.947488233057 0.7435773081716865 
controversial 	 2765.606498926404 1.0840989331074542 
bullet 	 8790.691350212677 0.7435773081716865 
killed 	 5531.212997852808 0.7435773081716865 
president 	 294.35706519983495 1.7336895067426308 
garrison 	 9340.739472740483 0.7435773081716865 
investigations 	 5811.518840507674 0.7435773081716865 
testimonies 	 10115.988759443293 0.7435773081716865 
pressure 	 4814.799122520831 0.7435773081716865 
uncover 	 8790.691350212677 0.7435773081716865 
covert 	 8364.040880099908 0.7435773081716865 
activities 	 1715.3331509596912 1.0840989331074542 
ambivalent 	 8790.691350212677 0.7435773081716865 
stand 	 5364.847245048636 0.7435773081716865 
pre 	 2170.468188567636 1.0840989331074542 
intra 	 9340.739472740483 0.7435773081716865 
revolutionary 	 5620.159267746723 0.7435773081716865 
congressional 	 6856.510407083424 0.7435773081716865 
legislation 	 1495.4071437590196 1.2793994932488557 
jan 	 6140.0965317514465 0.7435773081716865 
congress 	 548.5185815510077 1.6512378862478934 
establishing 	 6537.102997207449 0.7435773081716865 
health 	 1531.4256215887233 1.0840989331074542 
welfare 	 6024.1822548384225 0.7435773081716865 
usage 	 5811.518840507674 0.7435773081716865 
effectiveness 	 1529.8659861152753 1.2793994932488557 
progressivism 	 3113.5798242468277 1.2793994932488557 
similar 	 3779.2651185094232 0.7435773081716865 
contending 	 8364.040880099908 0.7435773081716865 
fdr's 	 11441.286168673909 0.7435773081716865 
arose 	 9340.739472740483 0.7435773081716865 
necessity 	 6395.408554449534 0.7435773081716865 
moral 	 2569.823040436815 1.0840989331074542 
outrage 	 8015.442063509867 0.7435773081716865 
manifest 	 8015.442063509867 0.7435773081716865 
destiny 	 6537.102997207449 0.7435773081716865 
weinberg 	 10115.988759443293 0.7435773081716865 
concept 	 3850.0880299622513 0.7435773081716865 
expansion 	 4537.2111196981505 0.7435773081716865 
soundness 	 11441.286168673909 0.7435773081716865 
traces 	 4388.148652408062 0.7435773081716865 
communist 	 4079.803954204276 0.7435773081716865 
movement 	 1593.1244477962412 1.0840989331074542 
structural 	 5446.221227817374 0.7435773081716865 
socialism 	 7720.70596368015 0.7435773081716865 
ensuing 	 8790.691350212677 0.7435773081716865 
strife 	 8364.040880099908 0.7435773081716865 
fear 	 4938.196774935866 0.7435773081716865 
characteristics 	 4589.597958345826 0.7435773081716865 
defecting 	 11441.286168673909 0.7435773081716865 
mayoralty 	 11441.286168673909 0.7435773081716865 
campaign 	 531.2339434334771 1.6512378862478934 
platform 	 6856.510407083424 0.7435773081716865 
race 	 1625.1675445661028 1.2793994932488557 
mayor's 	 10115.988759443293 0.7435773081716865 
office 	 1045.3100673632214 1.2793994932488557 
lindsay 	 11441.286168673909 0.7435773081716865 
beame 	 11441.286168673909 0.7435773081716865 
interpretation 	 5070.111145218918 0.7435773081716865 
polls 	 3519.3717354346463 1.0840989331074542 
surveys 	 3732.696970491031 1.0840989331074542 
election 	 458.95979583458256 1.7109078707931882 
accuracy 	 6856.510407083424 0.7435773081716865 
effect 	 1005.2129893015522 1.2793994932488557 
various 	 778.6698684468661 1.2793994932488557 
continually 	 9340.739472740483 0.7435773081716865 
parties 	 2102.957794311096 1.0840989331074542 
traditional 	 4039.5498358180207 0.7435773081716865 
stance 	 7720.70596368015 0.7435773081716865 
extent 	 4486.221431277058 0.7435773081716865 
shifted 	 9340.739472740483 0.7435773081716865 
modified 	 5713.446061638678 0.7435773081716865 
enlarged 	 10115.988759443293 0.7435773081716865 
structure 	 3345.674531883948 0.7435773081716865 
breach 	 7720.70596368015 0.7435773081716865 
faith 	 2810.0796338733617 1.0840989331074542 
theodore 	 4395.345675106339 1.0840989331074542 
white 	 807.9099671636042 1.4948353095653089 
detailed 	 4039.5498358180207 0.7435773081716865 
play 	 2377.981855574999 1.0840989331074542 
sociological 	 5211.805587976834 0.7435773081716865 
combined 	 7465.393940982062 0.7435773081716865 
led 	 4388.148652408062 0.7435773081716865 
affair 	 8364.040880099908 0.7435773081716865 
subsequently 	 6263.494184166482 0.7435773081716865 
resignation 	 8015.442063509867 0.7435773081716865 
carter 	 857.063800885428 1.6512378862478934 
ford 	 6856.510407083424 0.7435773081716865 
primaries 	 10115.988759443293 0.7435773081716865 
day 	 1327.708507608286 1.0840989331074542 
observes 	 593.9128898570984 1.4948353095653089 
carter's 	 2023.1977518886586 1.4948353095653089 
victory 	 2008.0607516128077 1.2793994932488557 
jimmy 	 4007.7210317549334 1.0840989331074542 
focus 	 4589.597958345826 0.7435773081716865 
demographic 	 7240.192776807057 0.7435773081716865 
data 	 3211.9137104675356 0.7435773081716865 
harris 	 8364.040880099908 0.7435773081716865 
gallup 	 11441.286168673909 0.7435773081716865 
poles 	 8790.691350212677 0.7435773081716865 
dean 	 4670.369736370241 1.0840989331074542 
rusk 	 5057.9943797216465 1.0840989331074542 
