term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 491.61315502731514 1.5101970151060042 
recreation 	 1423.1398267023096 1.013689078635763 
spt 	 1433.287363972831 1.013689078635763 
urban 	 1403.1210933917166 1.013689078635763 
urb 	 1474.8394650819455 1.013689078635763 
women's 	 701.5605466958583 1.3454461322130018 
wom 	 1474.8394650819455 1.013689078635763 
home 	 491.7088170491879 1.013689078635763 
page 	 270.2265979593264 1.3454461322130018 
topic 	 1453.8674024192107 1.013689078635763 
search 	 667.8950367499499 1.3454461322130018 
custom 	 716.6436819864155 1.3454461322130018 
women 	 68.46587343657922 1.942719700646462 
specific 	 1187.6063139758858 1.013689078635763 
paper 	 315.8918663707548 1.608689638440531 
click 	 677.3055223142446 1.3454461322130018 
catalog 	 1443.529298294038 1.013689078635763 
button 	 1317.2854362335638 1.013689078635763 
title 	 636.1702101333815 1.3454461322130018 
description 	 672.5801714121335 1.3454461322130018 
written 	 1212.3489282690025 1.013689078635763 
pgs 	 23.61779837924457 1.969098131145222 
pages 	 1281.1838413054509 1.013689078635763 
footnotes 	 1464.3034995131634 1.013689078635763 
sources 	 1281.1838413054509 1.013689078635763 
price 	 1263.5674654830193 1.013689078635763 
lucy 	 6588.313845036597 1.013689078635763 
grange 	 6588.313845036597 1.013689078635763 
doris 	 1941.719599746699 1.5101970151060042 
lessing 	 2196.104615012199 1.5101970151060042 
examines 	 122.90328875682879 1.849997348939756 
character 	 295.959745556583 1.8226570105836473 
confined 	 4816.322703446653 1.013689078635763 
circumstances 	 2372.979667502103 1.013689078635763 
fatalism 	 5378.741715213008 1.013689078635763 
bell 	 2026.5838288250761 1.3454461322130018 
jar 	 3290.0126118536527 1.013689078635763 
plath 	 3294.1569225182984 1.3454461322130018 
review 	 247.57953816596128 1.7209256444660246 
sexuality 	 4816.322703446653 1.013689078635763 
seen 	 416.0880964060127 1.6742029339825963 
novel 	 822.5031529634132 1.608689638440531 
hemingway 	 2307.793334708254 1.3454461322130018 
mortal 	 5825.158799240097 1.013689078635763 
mythical 	 4816.322703446653 1.013689078635763 
discusses 	 742.7386144978839 1.3454461322130018 
authors 	 3535.6936618505974 1.013689078635763 
limited 	 2326.121532027009 1.013689078635763 
perception 	 3001.149556674945 1.013689078635763 
female 	 364.94458491671213 1.7831288358017006 
characters 	 334.7919750118361 1.8374689302678917 
prominent 	 3290.0126118536527 1.013689078635763 
hemingway's 	 2408.1613517233263 1.3454461322130018 
traces 	 1263.4287830285764 1.3454461322130018 
strengths 	 3682.711725130197 1.013689078635763 
weaknesses 	 3468.9459532307023 1.013689078635763 
various 	 448.3867809414224 1.5101970151060042 
portrayed 	 4298.848707647097 1.013689078635763 
sun 	 1734.4729766153512 1.3454461322130018 
rises 	 4445.8667709266965 1.013689078635763 
farewell 	 5378.741715213008 1.013689078635763 
arms 	 3764.3046024714445 1.013689078635763 
tolls 	 5062.003753443597 1.013689078635763 
hawthorne's 	 5378.741715213008 1.013689078635763 
scarlet 	 4816.322703446653 1.013689078635763 
letter 	 3044.3315618567076 1.013689078635763 
analysis 	 150.51233829205435 1.8048746843588641 
pearl 	 4445.8667709266965 1.013689078635763 
light 	 1108.5112241078555 1.3454461322130018 
august 	 2554.732472647856 1.013689078635763 
passage 	 3606.7505736230632 1.013689078635763 
india 	 3406.0145395929194 1.013689078635763 
comparison 	 447.894356712839 1.608689638440531 
stereotyped 	 4816.322703446653 1.013689078635763 
roles 	 660.7148734491049 1.608689638440531 
books 	 645.8328707944614 1.608689638440531 
faulkner 	 4615.586669416508 1.013689078635763 
forster 	 5378.741715213008 1.013689078635763 
role 	 288.7058596588076 1.6742029339825963 
lawrence 	 1767.8468309252987 1.3454461322130018 
majority 	 2738.659019862002 1.013689078635763 
men's 	 4445.8667709266965 1.013689078635763 
vein 	 5378.741715213008 1.013689078635763 
traits 	 4053.1676576501523 1.013689078635763 
found 	 2062.241720581781 1.013689078635763 
similarities 	 2959.59745556583 1.013689078635763 
differences 	 2196.4424097693304 1.013689078635763 
attitude 	 891.2918764455841 1.5101970151060042 
canterbury 	 2689.370857606504 1.3454461322130018 
tales 	 2531.0018767217985 1.3454461322130018 
contends 	 3185.076103889091 1.013689078635763 
chaucer's 	 5378.741715213008 1.013689078635763 
ambivalent 	 5062.003753443597 1.013689078635763 
love 	 710.8988819566408 1.608689638440531 
critical 	 431.28032670743943 1.6742029339825963 
examination 	 1684.0774718614848 1.013689078635763 
defoe's 	 5825.158799240097 1.013689078635763 
moll 	 5378.741715213008 1.013689078635763 
flanders 	 5378.741715213008 1.013689078635763 
interpretation 	 2919.556679333697 1.013689078635763 
tale 	 4298.848707647097 1.013689078635763 
picaresque 	 4816.322703446653 1.013689078635763 
woman 	 507.3885936427846 1.7209256444660246 
virtue 	 4445.8667709266965 1.013689078635763 
emphasizing 	 4169.169585389419 1.013689078635763 
literary 	 3468.9459532307023 1.013689078635763 
quality 	 2397.1784437994747 1.013689078635763 
equation 	 4816.322703446653 1.013689078635763 
wealth 	 1803.3752868115316 1.3454461322130018 
dominant 	 3406.0145395929194 1.013689078635763 
shaw's 	 5378.741715213008 1.013689078635763 
imperious 	 5825.158799240097 1.013689078635763 
shavian 	 5378.741715213008 1.013689078635763 
dramaturgy 	 5825.158799240097 1.013689078635763 
notably 	 4053.1676576501523 1.013689078635763 
joan 	 5062.003753443597 1.013689078635763 
major 	 737.4197325409727 1.3454461322130018 
barbara 	 1882.1523012357222 1.3454461322130018 
warren's 	 5062.003753443597 1.013689078635763 
profession 	 3089.276577823509 1.013689078635763 
shakespeare's 	 4615.586669416508 1.013689078635763 
characterizations 	 1481.955590308899 1.5101970151060042 
plays 	 1803.3752868115316 1.3454461322130018 
sonnets 	 5378.741715213008 1.013689078635763 
especially 	 1910.7205835402524 1.013689078635763 
ambiguity 	 4816.322703446653 1.013689078635763 
ethan 	 5825.158799240097 1.013689078635763 
frome 	 5825.158799240097 1.013689078635763 
edith 	 2689.370857606504 1.3454461322130018 
wharton 	 1265.5009383608992 1.608689638440531 
discussion 	 544.6744660009916 1.5101970151060042 
theme 	 557.7477548290576 1.7209256444660246 
freedom 	 1058.8830452124946 1.3454461322130018 
dalloway 	 5062.003753443597 1.013689078635763 
virginia 	 736.5423450260394 1.6742029339825963 
wolfe 	 2912.5793996200487 1.3454461322130018 
critique 	 2807.4939328984506 1.013689078635763 
plot 	 1926.2158118100042 1.3454461322130018 
symbolism 	 4053.1676576501523 1.013689078635763 
imagery 	 4053.1676576501523 1.013689078635763 
structure 	 1926.5625834750142 1.013689078635763 
lighthouse 	 5062.003753443597 1.013689078635763 
discuses 	 5825.158799240097 1.013689078635763 
technique 	 2959.59745556583 1.013689078635763 
style 	 1352.8954537171016 1.3454461322130018 
modernism 	 5825.158799240097 1.013689078635763 
importance 	 1306.3466116076527 1.3454461322130018 
shirley 	 5378.741715213008 1.013689078635763 
charlotte 	 2689.370857606504 1.3454461322130018 
bronte 	 2689.370857606504 1.3454461322130018 
minor 	 3290.0126118536527 1.013689078635763 
relation 	 2217.022448215711 1.013689078635763 
author's 	 1254.7682008238148 1.5101970151060042 
views 	 489.73681777178575 1.608689638440531 
woolf 	 2408.1613517233263 1.3454461322130018 
crises 	 4169.169585389419 1.013689078635763 
life 	 227.35726195144306 1.7209256444660246 
affected 	 2772.5386160540975 1.013689078635763 
writing 	 2349.3013355538224 1.013689078635763 
jacob's 	 6588.313845036597 1.013689078635763 
irony 	 4445.8667709266965 1.013689078635763 
satire 	 4445.8667709266965 1.013689078635763 
character's 	 5062.003753443597 1.013689078635763 
elegy 	 6588.313845036597 1.013689078635763 
brother 	 4816.322703446653 1.013689078635763 
development 	 640.5919206527254 1.3454461322130018 
heroines 	 5825.158799240097 1.013689078635763 
thomas 	 3185.076103889091 1.013689078635763 
hardy 	 5062.003753443597 1.013689078635763 
tragic 	 1841.3558625650985 1.3454461322130018 
flaws 	 4816.322703446653 1.013689078635763 
principal 	 3606.7505736230632 1.013689078635763 
tess 	 5378.741715213008 1.013689078635763 
urbervilles 	 5825.158799240097 1.013689078635763 
return 	 1671.3490063978998 1.013689078635763 
native 	 3290.0126118536527 1.013689078635763 
jude 	 5825.158799240097 1.013689078635763 
obscure 	 4615.586669416508 1.013689078635763 
lady 	 4053.1676576501523 1.013689078635763 
lazarus 	 6588.313845036597 1.013689078635763 
sylvia 	 6588.313845036597 1.013689078635763 
anne 	 4053.1676576501523 1.013689078635763 
sexton 	 5825.158799240097 1.013689078635763 
vision 	 2673.8756293367524 1.013689078635763 
poet's 	 5825.158799240097 1.013689078635763 
claims 	 2738.659019862002 1.013689078635763 
restricted 	 4445.8667709266965 1.013689078635763 
frustrated 	 5378.741715213008 1.013689078635763 
repression 	 4053.1676576501523 1.013689078635763 
toni 	 2689.370857606504 1.3454461322130018 
cade 	 5825.158799240097 1.013689078635763 
corregidora 	 5825.158799240097 1.013689078635763 
sula 	 2912.5793996200487 1.3454461322130018 
stories 	 3185.076103889091 1.013689078635763 
exploration 	 3468.9459532307023 1.013689078635763 
feminine 	 2408.1613517233263 1.3454461322130018 
awareness 	 3682.711725130197 1.013689078635763 
chronicles 	 4169.169585389419 1.013689078635763 
caught 	 5378.741715213008 1.013689078635763 
denies 	 4816.322703446653 1.013689078635763 
essential 	 2705.7909074342033 1.013689078635763 
self 	 1992.3134608815 1.013689078635763 
invalidating 	 5825.158799240097 1.013689078635763 
emotional 	 2772.5386160540975 1.013689078635763 
response 	 2397.1784437994747 1.013689078635763 
concepts 	 2705.7909074342033 1.013689078635763 
evil 	 1841.3558625650985 1.3454461322130018 
morrison 	 4615.586669416508 1.013689078635763 
shaken 	 5378.741715213008 1.013689078635763 
impulses 	 5825.158799240097 1.013689078635763 
refute 	 5825.158799240097 1.013689078635763 
confining 	 5378.741715213008 1.013689078635763 
patterns 	 1306.3466116076527 1.3454461322130018 
defying 	 5825.158799240097 1.013689078635763 
current 	 1551.557057704372 1.013689078635763 
standards 	 2372.979667502103 1.013689078635763 
morality 	 3236.294641103108 1.013689078635763 
recreate 	 5825.158799240097 1.013689078635763 
reality 	 2843.5955278265633 1.013689078635763 
death 	 332.05224348025 1.7209256444660246 
salesman 	 4615.586669416508 1.013689078635763 
worn 	 5062.003753443597 1.013689078635763 
path 	 4053.1676576501523 1.013689078635763 
look 	 1763.702520260653 1.013689078635763 
respective 	 3406.0145395929194 1.013689078635763 
authur 	 5378.741715213008 1.013689078635763 
miller 	 3682.711725130197 1.013689078635763 
eudora 	 2912.5793996200487 1.3454461322130018 
welty 	 2912.5793996200487 1.3454461322130018 
hinton 	 6588.313845036597 1.013689078635763 
analyzes 	 592.517253156802 1.5101970151060042 
outsiders 	 5825.158799240097 1.013689078635763 
theis 	 6588.313845036597 1.013689078635763 
rumble 	 6588.313845036597 1.013689078635763 
fish 	 4816.322703446653 1.013689078635763 
tex 	 5825.158799240097 1.013689078635763 
hinton's 	 6588.313845036597 1.013689078635763 
explore 	 4053.1676576501523 1.013689078635763 
responsibility 	 1992.3134608815 1.013689078635763 
friendship 	 5825.158799240097 1.013689078635763 
desire 	 3185.076103889091 1.013689078635763 
communication 	 2705.7909074342033 1.013689078635763 
commitment 	 3089.276577823509 1.013689078635763 
adolesence 	 6588.313845036597 1.013689078635763 
woolf's 	 5378.741715213008 1.013689078635763 
guineas 	 6588.313845036597 1.013689078635763 
credibility 	 5825.158799240097 1.013689078635763 
feminist 	 4816.322703446653 1.013689078635763 
text 	 2880.921136221489 1.013689078635763 
amd 	 6588.313845036597 1.013689078635763 
notes 	 1942.635861637703 1.013689078635763 
savergery 	 6588.313845036597 1.013689078635763 
attack 	 3236.294641103108 1.013689078635763 
male 	 3346.4865289743457 1.013689078635763 
domination 	 4445.8667709266965 1.013689078635763 
effects 	 1723.1703358525424 1.013689078635763 
civilization 	 3290.0126118536527 1.013689078635763 
street 	 2349.3013355538224 1.013689078635763 
ann 	 2026.5838288250761 1.3454461322130018 
petry 	 5825.158799240097 1.013689078635763 
observes 	 569.9948498367028 1.5101970151060042 
characterization 	 3764.3046024714445 1.013689078635763 
lutie 	 5825.158799240097 1.013689078635763 
transformed 	 4816.322703446653 1.013689078635763 
strictures 	 5825.158799240097 1.013689078635763 
world 	 1220.7215921921288 1.013689078635763 
striving 	 4816.322703446653 1.013689078635763 
independent 	 2080.440482030064 1.013689078635763 
parent 	 3290.0126118536527 1.013689078635763 
victim 	 3185.076103889091 1.013689078635763 
racism 	 4298.848707647097 1.013689078635763 
sexism 	 4615.586669416508 1.013689078635763 
everyday 	 5062.003753443597 1.013689078635763 
alice 	 2689.370857606504 1.3454461322130018 
walker 	 4298.848707647097 1.013689078635763 
sees 	 3535.6936618505974 1.013689078635763 
story 	 2526.857566057153 1.013689078635763 
contrast 	 1403.7469664492253 1.3454461322130018 
people 	 645.0494348857824 1.3454461322130018 
metaphors 	 5825.158799240097 1.013689078635763 
willa 	 1792.9139050710025 1.5101970151060042 
cather's 	 1456.2896998100243 1.608689638440531 
antonia 	 1792.9139050710025 1.5101970151060042 
book 	 592.517253156802 1.5101970151060042 
ultimately 	 1673.2432644871728 1.3454461322130018 
succeed 	 4615.586669416508 1.013689078635763 
comes 	 3185.076103889091 1.013689078635763 
archbishop 	 5825.158799240097 1.013689078635763 
portrays 	 2307.793334708254 1.3454461322130018 
mexicans 	 5825.158799240097 1.013689078635763 
indians 	 4169.169585389419 1.013689078635763 
somewhat 	 3406.0145395929194 1.013689078635763 
negative 	 2919.556679333697 1.013689078635763 
absolute 	 3948.231149685591 1.013689078635763 
relative 	 2673.8756293367524 1.013689078635763 
martha 	 5378.741715213008 1.013689078635763 
quest 	 4445.8667709266965 1.013689078635763 
summary 	 1129.686911703557 1.3454461322130018 
adolescence 	 5825.158799240097 1.013689078635763 
set 	 1634.023398002975 1.013689078635763 
south 	 1958.947271087143 1.013689078635763 
africa 	 3001.149556674945 1.013689078635763 
symbolic 	 3682.711725130197 1.013689078635763 
family 	 626.5681493333067 1.5101970151060042 
relations 	 1958.947271087143 1.013689078635763 
study 	 445.2633578332999 1.5101970151060042 
human 	 1696.9548116407584 1.013689078635763 
nature 	 932.259000166109 1.3454461322130018 
hermann 	 5378.741715213008 1.013689078635763 
hesse 	 5378.741715213008 1.013689078635763 
siddhartha 	 5062.003753443597 1.013689078635763 
goldmund 	 5825.158799240097 1.013689078635763 
narcissus 	 5825.158799240097 1.013689078635763 
beneath 	 4816.322703446653 1.013689078635763 
wheel 	 5062.003753443597 1.013689078635763 
nora 	 5825.158799240097 1.013689078635763 
emma 	 5062.003753443597 1.013689078635763 
doll's 	 5825.158799240097 1.013689078635763 
house 	 1975.5039740655022 1.013689078635763 
madame 	 4615.586669416508 1.013689078635763 
bovary 	 5062.003753443597 1.013689078635763 
products 	 2473.1395953066085 1.013689078635763 
environments 	 4169.169585389419 1.013689078635763 
families 	 3290.0126118536527 1.013689078635763 
cultures 	 3346.4865289743457 1.013689078635763 
conform 	 5062.003753443597 1.013689078635763 
rebel 	 4445.8667709266965 1.013689078635763 
social 	 353.2712405747866 1.608689638440531 
conventions 	 4298.848707647097 1.013689078635763 
day 	 1529.0868900384132 1.013689078635763 
dante's 	 2408.1613517233263 1.3454461322130018 
conception 	 4615.586669416508 1.013689078635763 
divine 	 4053.1676576501523 1.013689078635763 
comedy 	 4445.8667709266965 1.013689078635763 
pia 	 5062.003753443597 1.013689078635763 
metelda 	 5825.158799240097 1.013689078635763 
francesca 	 5825.158799240097 1.013689078635763 
picarda 	 5825.158799240097 1.013689078635763 
protest 	 3406.0145395929194 1.013689078635763 
zola's 	 5062.003753443597 1.013689078635763 
germinal 	 5378.741715213008 1.013689078635763 
plight 	 3852.4316236200084 1.013689078635763 
late 	 2554.732472647856 1.013689078635763 
century 	 2196.4424097693304 1.013689078635763 
french 	 1336.9378146683762 1.3454461322130018 
society 	 417.83725159947494 1.608689638440531 
don 	 3346.4865289743457 1.013689078635763 
quixote's 	 5378.741715213008 1.013689078635763 
cervantes' 	 5378.741715213008 1.013689078635763 
highly 	 2772.5386160540975 1.013689078635763 
romanticized 	 5825.158799240097 1.013689078635763 
notions 	 4053.1676576501523 1.013689078635763 
ideal 	 3236.294641103108 1.013689078635763 
eyes 	 3236.294641103108 1.013689078635763 
famous 	 3606.7505736230632 1.013689078635763 
windmill 	 6588.313845036597 1.013689078635763 
chaser 	 6588.313845036597 1.013689078635763 
nibelungenlied 	 5825.158799240097 1.013689078635763 
kriemhild 	 5825.158799240097 1.013689078635763 
ancient 	 1440.4605681107446 1.3454461322130018 
germanic 	 5825.158799240097 1.013689078635763 
myth 	 1115.4955096581152 1.5101970151060042 
anti 	 2136.9143991507567 1.013689078635763 
eve 	 2772.5386160540975 1.013689078635763 
antithesis 	 5378.741715213008 1.013689078635763 
view 	 1805.7840755756906 1.013689078635763 
medieval 	 883.9234154626494 1.608689638440531 
saints 	 5378.741715213008 1.013689078635763 
sinners 	 5825.158799240097 1.013689078635763 
english 	 2447.2325176579843 1.013689078635763 
verse 	 5378.741715213008 1.013689078635763 
pacifists 	 6588.313845036597 1.013689078635763 
aeneid 	 4816.322703446653 1.013689078635763 
feminism 	 5062.003753443597 1.013689078635763 
greece 	 3406.0145395929194 1.013689078635763 
afn 	 399.48045076871546 1.608689638440531 
walker's 	 6588.313845036597 1.013689078635763 
meridian 	 2689.370857606504 1.3454461322130018 
central 	 963.2812917375071 1.3454461322130018 
hill 	 4169.169585389419 1.013689078635763 
example 	 1942.635861637703 1.013689078635763 
southern 	 2705.7909074342033 1.013689078635763 
civil 	 1879.70444799992 1.013689078635763 
rights 	 507.1983568369531 1.3454461322130018 
movement 	 1834.7594320331189 1.013689078635763 
country 	 1791.577426851356 1.013689078635763 
mason 	 4615.586669416508 1.013689078635763 
beautifully 	 6588.313845036597 1.013689078635763 
recapturing 	 6588.313845036597 1.013689078635763 
mood 	 4445.8667709266965 1.013689078635763 
kentucky 	 5378.741715213008 1.013689078635763 
town 	 3044.3315618567076 1.013689078635763 
post 	 2176.240008095646 1.013689078635763 
vietnam 	 3236.294641103108 1.013689078635763 
lovesong 	 6588.313845036597 1.013689078635763 
eulegy 	 6588.313845036597 1.013689078635763 
indomitable 	 6588.313845036597 1.013689078635763 
pioneer 	 4615.586669416508 1.013689078635763 
spirit 	 3406.0145395929194 1.013689078635763 
ion 	 3606.7505736230632 1.013689078635763 
survived 	 5062.003753443597 1.013689078635763 
toughest 	 5825.158799240097 1.013689078635763 
imaginable 	 5825.158799240097 1.013689078635763 
ordeals 	 6588.313845036597 1.013689078635763 
triumph 	 5062.003753443597 1.013689078635763 
land 	 2499.670999595154 1.013689078635763 
little 	 2554.732472647856 1.013689078635763 
louisa 	 5825.158799240097 1.013689078635763 
alcott 	 5825.158799240097 1.013689078635763 
poverty 	 3236.294641103108 1.013689078635763 
psychological 	 2526.857566057153 1.013689078635763 
signifcance 	 5825.158799240097 1.013689078635763 
sisters 	 4816.322703446653 1.013689078635763 
discover 	 4169.169585389419 1.013689078635763 
deeper 	 4615.586669416508 1.013689078635763 
meaning 	 2673.8756293367524 1.013689078635763 
lives 	 2673.8756293367524 1.013689078635763 
consists 	 3764.3046024714445 1.013689078635763 
able 	 2259.373823407114 1.013689078635763 
bluegrass 	 2689.370857606504 1.3454461322130018 
meadow 	 1647.0784612591492 1.608689638440531 
kate 	 2531.0018767217985 1.3454461322130018 
chopin's 	 2912.5793996200487 1.3454461322130018 
awakening 	 2408.1613517233263 1.3454461322130018 
serving 	 1767.8468309252987 1.3454461322130018 
symbol 	 4053.1676576501523 1.013689078635763 
edna 	 2912.5793996200487 1.3454461322130018 
pontellier 	 5825.158799240097 1.013689078635763 
desires 	 4445.8667709266965 1.013689078635763 
sense 	 2642.8594937964194 1.013689078635763 
assurance 	 5062.003753443597 1.013689078635763 
significance 	 2642.8594937964194 1.013689078635763 
blue 	 1645.0063059268264 1.3454461322130018 
grass 	 2026.5838288250761 1.3454461322130018 
contrasts 	 2843.5955278265633 1.013689078635763 
reminder 	 5378.741715213008 1.013689078635763 
familiarity 	 4816.322703446653 1.013689078635763 
youth 	 3468.9459532307023 1.013689078635763 
sea 	 2642.8594937964194 1.013689078635763 
sand 	 5062.003753443597 1.013689078635763 
sky 	 5062.003753443597 1.013689078635763 
natural 	 1236.5697976533042 1.3454461322130018 
elements 	 2421.921058092591 1.013689078635763 
gulf 	 4816.322703446653 1.013689078635763 
coast 	 3682.711725130197 1.013689078635763 
orleans 	 4816.322703446653 1.013689078635763 
businessman 	 5825.158799240097 1.013689078635763 
husband 	 4053.1676576501523 1.013689078635763 
losses 	 3606.7505736230632 1.013689078635763 
judith 	 5378.741715213008 1.013689078635763 
viorst 	 6588.313845036597 1.013689078635763 
terms 	 1975.5039740655022 1.013689078635763 
grow 	 1803.3752868115316 1.3454461322130018 
images 	 1049.4725596481999 1.3454461322130018 
motifs 	 5062.003753443597 1.013689078635763 
jane 	 2408.1613517233263 1.3454461322130018 
eyre 	 5825.158799240097 1.013689078635763 
landscape 	 3948.231149685591 1.013689078635763 
objectify 	 6588.313845036597 1.013689078635763 
jane's 	 5825.158799240097 1.013689078635763 
feelings 	 3764.3046024714445 1.013689078635763 
cinderella 	 5825.158799240097 1.013689078635763 
motif 	 4816.322703446653 1.013689078635763 
struggle 	 2843.5955278265633 1.013689078635763 
aggressive 	 4816.322703446653 1.013689078635763 
antagonists 	 6588.313845036597 1.013689078635763 
pilgrimage 	 6588.313845036597 1.013689078635763 
frankenstein 	 597.6379683570009 1.8048746843588641 
mary 	 1042.2923963473547 1.608689638440531 
shelley 	 5062.003753443597 1.013689078635763 
victor 	 1605.4409011488842 1.5101970151060042 
essentially 	 3468.9459532307023 1.013689078635763 
faustian 	 3294.1569225182984 1.3454461322130018 
religious 	 1306.3466116076527 1.3454461322130018 
overtones 	 2531.0018767217985 1.3454461322130018 
inherent 	 3346.4865289743457 1.013689078635763 
legend 	 4053.1676576501523 1.013689078635763 
shelley's 	 1792.9139050710025 1.5101970151060042 
novels 	 1351.0558858833842 1.5101970151060042 
gothic 	 2531.0018767217985 1.3454461322130018 
tradition 	 2807.4939328984506 1.013689078635763 
main 	 1975.5039740655022 1.013689078635763 
isolated 	 4445.8667709266965 1.013689078635763 
unable 	 3236.294641103108 1.013689078635763 
relate 	 4053.1676576501523 1.013689078635763 
humans 	 4053.1676576501523 1.013689078635763 
prometheanism 	 6588.313845036597 1.013689078635763 
man's 	 1135.3381798643065 1.5101970151060042 
link 	 1500.5747783374725 1.3454461322130018 
prometheus 	 2408.1613517233263 1.3454461322130018 
godlike 	 3294.1569225182984 1.3454461322130018 
god's 	 2408.1613517233263 1.3454461322130018 
subordinate 	 2912.5793996200487 1.3454461322130018 
romanticist 	 3294.1569225182984 1.3454461322130018 
enlightenment 	 2149.4243538235487 1.3454461322130018 
sketches 	 2408.1613517233263 1.3454461322130018 
robert 	 1174.6506677769112 1.3454461322130018 
walton 	 2912.5793996200487 1.3454461322130018 
golden 	 3852.4316236200084 1.013689078635763 
apples 	 5825.158799240097 1.013689078635763 
synthesis 	 4298.848707647097 1.013689078635763 
analyses 	 3606.7505736230632 1.013689078635763 
welty's 	 5825.158799240097 1.013689078635763 
philosophical 	 3136.134713298603 1.013689078635763 
including 	 966.6678782720575 1.013689078635763 
mystery 	 4816.322703446653 1.013689078635763 
magic 	 4053.1676576501523 1.013689078635763 
writings 	 3236.294641103108 1.013689078635763 
scott 	 2959.59745556583 1.013689078635763 
fitzgerald 	 1481.955590308899 1.5101970151060042 
background 	 2326.121532027009 1.013689078635763 
twenties 	 4816.322703446653 1.013689078635763 
prosperity 	 4615.586669416508 1.013689078635763 
progress 	 2772.5386160540975 1.013689078635763 
intolerance 	 4816.322703446653 1.013689078635763 
bigotry 	 4816.322703446653 1.013689078635763 
analysts 	 5062.003753443597 1.013689078635763 
upper 	 3136.134713298603 1.013689078635763 
class 	 1118.9972554392227 1.3454461322130018 
critic 	 4816.322703446653 1.013689078635763 
injustice 	 4445.8667709266965 1.013689078635763 
tragedy 	 3764.3046024714445 1.013689078635763 
lily 	 5825.158799240097 1.013689078635763 
pincus 	 6588.313845036597 1.013689078635763 
deals 	 1198.5892218997374 1.3454461322130018 
mechanisms 	 3764.3046024714445 1.013689078635763 
marriage 	 1803.3752868115316 1.3454461322130018 
affects 	 2919.556679333697 1.013689078635763 
marital 	 4615.586669416508 1.013689078635763 
relationships 	 1421.7977639132816 1.3454461322130018 
attacks 	 3682.711725130197 1.013689078635763 
cultural 	 2196.4424097693304 1.013689078635763 
taboos 	 6588.313845036597 1.013689078635763 
psychoanalytic 	 5825.158799240097 1.013689078635763 
frame 	 4298.848707647097 1.013689078635763 
reference 	 2642.8594937964194 1.013689078635763 
handle 	 3606.7505736230632 1.013689078635763 
grief 	 5825.158799240097 1.013689078635763 
marx 	 3606.7505736230632 1.013689078635763 
worlds 	 3764.3046024714445 1.013689078635763 
pain 	 3346.4865289743457 1.013689078635763 
lillian 	 5825.158799240097 1.013689078635763 
rubin's 	 6588.313845036597 1.013689078635763 
interviews 	 4053.1676576501523 1.013689078635763 
whites 	 4298.848707647097 1.013689078635763 
pregnancy 	 3852.4316236200084 1.013689078635763 
