term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 689.8658714960961 1.374454056617484 
footnotes 	 2054.8128126683355 0.8455338110945375 
sources 	 1797.8465348019272 0.8455338110945375 
price 	 1773.1260074216755 0.8455338110945375 
motivation 	 354.3951412715177 1.822279624227735 
discusses 	 260.56565835586525 1.7084216243325439 
taylor's 	 9245.18155366171 0.8455338110945375 
gregor's 	 9245.18155366171 0.8455338110945375 
theory 	 749.6668362143323 1.4910435902808175 
analysis 	 100.04656360012504 1.8659126097761054 
pay 	 480.5554295666522 1.6735662158476308 
motivator 	 2311.2953884154276 1.4910435902808175 
various 	 377.52456487983517 1.5710006766881797 
facets 	 3379.299989475512 1.1885767201891753 
encouraging 	 5687.687584985909 0.8455338110945375 
production 	 1699.304284628998 1.1885767201891753 
hypothesis 	 5687.687584985909 0.8455338110945375 
questionnaire 	 2925.234790838625 1.1885767201891753 
results 	 2681.2564046954494 0.8455338110945375 
daytom 	 9245.18155366171 0.8455338110945375 
metal 	 6758.599978951024 0.8455338110945375 
workers 	 337.1495267042745 1.7791623424025116 
study 	 234.30922610778214 1.7084216243325439 
focusing 	 1570.255004226702 1.1885767201891753 
solutions 	 2136.0092021201694 1.1885767201891753 
recommendations 	 1365.6418618136731 1.374454056617484 
women 	 352.2789945669584 1.7365516752622983 
executives 	 5540.433357188227 0.8455338110945375 
objective 	 2389.7785938560673 1.1885767201891753 
appraisal 	 464.03418244356635 1.8099081795438188 
current 	 725.7510306246609 1.374454056617484 
status 	 1277.099271459664 1.1885767201891753 
position 	 1121.1576683699643 1.1885767201891753 
job 	 123.97023778051603 1.915627743604575 
content 	 3201.1060102752235 0.8455338110945375 
focuses 	 1541.1006008599527 1.1885767201891753 
definition 	 1088.0586639363394 1.374454056617484 
relation 	 518.5134245372802 1.6292461341082496 
worker 	 361.25736548117777 1.7956854662419586 
management 	 183.90445844629355 1.822279624227735 
satisfaction 	 440.1945663653029 1.7956854662419586 
techniques 	 770.5503004299763 1.4910435902808175 
increased 	 625.3614664434275 1.6292461341082496 
productivity 	 923.4055595313712 1.6292461341082496 
oppression 	 6032.444371766363 0.8455338110945375 
career 	 741.7289587494039 1.5710006766881797 
minority 	 997.5828997484197 1.4910435902808175 
discriminatory 	 6476.913173704364 0.8455338110945375 
attitudes 	 474.6193178912175 1.7084216243325439 
function 	 3296.7035090196687 0.8455338110945375 
society 	 1172.6767551701887 1.1885767201891753 
electric's 	 9245.18155366171 0.8455338110945375 
industrial 	 436.2645403539345 1.6735662158476308 
sales 	 1403.80746747284 1.374454056617484 
force 	 566.4347615429992 1.6292461341082496 
operations 	 1681.9440034832826 1.1885767201891753 
distinct 	 5282.334796383635 0.8455338110945375 
consumer 	 927.1611984367548 1.4910435902808175 
public 	 238.07600299633367 1.6735662158476308 
administrator 	 5406.000779739249 0.8455338110945375 
examines 	 159.19981649909911 1.8099081795438188 
applications 	 1208.3703122948143 1.374454056617484 
behavioral 	 5687.687584985909 0.8455338110945375 
relationship 	 2275.903616093176 0.8455338110945375 
monetary 	 5540.433357188227 0.8455338110945375 
rewards 	 6758.599978951024 0.8455338110945375 
situation 	 1499.3336724286646 1.1885767201891753 
concerned 	 3708.6447937470193 0.8455338110945375 
performance 	 266.9601533395312 1.8099081795438188 
financial 	 2595.400984661267 0.8455338110945375 
incentive 	 3379.299989475512 1.1885767201891753 
afn 	 320.33076239141843 1.6735662158476308 
migrant 	 6758.599978951024 0.8455338110945375 
short 	 3053.8517824775413 0.8455338110945375 
concise 	 8174.269159696594 0.8455338110945375 
plans 	 1340.6282023477247 1.1885767201891753 
existing 	 1995.1657994968393 1.1885767201891753 
motivators 	 2515.9418558898265 1.374454056617484 
segment 	 5687.687584985909 0.8455338110945375 
unskilled 	 9245.18155366171 0.8455338110945375 
microeconomic 	 8174.269159696594 0.8455338110945375 
focus 	 3708.6447937470193 0.8455338110945375 
economic 	 770.079454141851 1.374454056617484 
determinants 	 7103.356765731479 0.8455338110945375 
emigration 	 9245.18155366171 0.8455338110945375 
skilled 	 2770.2166785941135 1.1885767201891753 
developing 	 3625.110936884443 0.8455338110945375 
countries 	 1374.4657283513334 1.1885767201891753 
includes 	 352.4700591903272 1.6292461341082496 
discussion 	 573.2439032503625 1.4910435902808175 
unemployment 	 5167.837979406135 0.8455338110945375 
employment 	 492.45891534151974 1.7084216243325439 
taxation 	 5540.433357188227 0.8455338110945375 
standards 	 1664.9652980430285 1.1885767201891753 
living 	 3398.608569257996 0.8455338110945375 
related 	 818.585869897597 1.374454056617484 
capital 	 1812.5554684422216 1.1885767201891753 
growth 	 2844.038401386791 0.8455338110945375 
underdeveloped 	 6032.444371766363 0.8455338110945375 
labor's 	 8174.269159696594 0.8455338110945375 
influence 	 1329.6705718164385 1.1885767201891753 
york 	 638.549635729832 1.4910435902808175 
legislation 	 3625.110936884443 0.8455338110945375 
historical 	 1287.3312091240548 1.1885767201891753 
background 	 3264.175991809018 0.8455338110945375 
wagner 	 7103.356765731479 0.8455338110945375 
act 	 939.9023966236721 1.374454056617484 
condon 	 9245.18155366171 0.8455338110945375 
wadlin 	 9245.18155366171 0.8455338110945375 
taylor 	 5282.334796383635 0.8455338110945375 
anti 	 2998.667344857329 0.8455338110945375 
union 	 1446.9407167569716 1.1885767201891753 
efforts 	 1459.7096025142819 1.1885767201891753 
powers 	 4042.709496332607 0.8455338110945375 
supercede 	 9245.18155366171 0.8455338110945375 
legislative 	 4696.023330849559 0.8455338110945375 
action 	 1555.5402736118406 1.1885767201891753 
organization 	 753.0060673736473 1.374454056617484 
development 	 359.5693069603854 1.5710006766881797 
organizational 	 1320.5836990959087 1.4910435902808175 
dynamics 	 4042.709496332607 0.8455338110945375 
affect 	 1735.2409967069527 1.1885767201891753 
changing 	 792.6277377756564 1.4910435902808175 
role 	 337.61016740301073 1.6292461341082496 
dependent 	 4616.7751910207935 0.8455338110945375 
formal 	 4779.557187712135 0.8455338110945375 
structure 	 1351.7435020294718 1.1885767201891753 
sharing 	 5061.2439929587945 0.8455338110945375 
decisions 	 3796.95454312974 0.8455338110945375 
steel 	 1846.8111190627424 1.374454056617484 
industry 	 304.6000395798048 1.7084216243325439 
effects 	 806.0242715386552 1.374454056617484 
unionism 	 7547.82556766948 0.8455338110945375 
costs 	 1648.3517545098343 1.1885767201891753 
demands 	 2389.7785938560673 1.1885767201891753 
pricing 	 5850.46958167725 0.8455338110945375 
policies 	 2893.881433513943 0.8455338110945375 
major 	 2069.5976144882884 0.8455338110945375 
producers 	 6238.75037337125 0.8455338110945375 
evaluation 	 1632.087995904509 1.1885767201891753 
procedures 	 1109.976865362019 1.374454056617484 
recruitment 	 975.078263612875 1.6292461341082496 
white 	 1632.087995904509 1.1885767201891753 
collar 	 3238.456586852182 1.1885767201891753 
personnel 	 226.5694335552777 1.842747990814051 
innovative 	 2433.9334685474273 1.1885767201891753 
recruiting 	 2043.5672899241486 1.4910435902808175 
employees 	 295.6213362458459 1.8099081795438188 
gathering 	 5540.433357188227 0.8455338110945375 
sufficient 	 5167.837979406135 0.8455338110945375 
clerical 	 9245.18155366171 0.8455338110945375 
managerial 	 1559.6875933428125 1.4910435902808175 
japan 	 1969.835661366079 1.1885767201891753 
extensive 	 4272.018404240339 0.8455338110945375 
application 	 886.4470478776257 1.374454056617484 
businesses 	 4469.520963223112 0.8455338110945375 
employers 	 2433.9334685474273 1.1885767201891753 
company 	 478.12648812784045 1.6292461341082496 
loyalty 	 6238.75037337125 0.8455338110945375 
utilization 	 2641.1673981918175 1.1885767201891753 
future 	 586.3383775850943 1.4910435902808175 
projection 	 6032.444371766363 0.8455338110945375 
outline 	 4335.088385774134 0.8455338110945375 
incentives 	 3379.299989475512 1.1885767201891753 
material 	 1485.8985511837457 1.1885767201891753 
including 	 339.12394912132805 1.4910435902808175 
practice 	 1898.47727156487 1.1885767201891753 
testing 	 4469.520963223112 0.8455338110945375 
graph 	 9245.18155366171 0.8455338110945375 
charts 	 4867.866937094855 0.8455338110945375 
inclusive 	 7547.82556766948 0.8455338110945375 
people 	 452.589181152831 1.4910435902808175 
review 	 521.1313167117305 1.4910435902808175 
maslow 	 3773.91278383474 1.1885767201891753 
herzberg 	 4622.590776830855 1.1885767201891753 
comparison 	 2514.06641642629 0.8455338110945375 
abraham 	 7103.356765731479 0.8455338110945375 
frederick 	 2843.8437924929544 1.1885767201891753 
herzberg's 	 9245.18155366171 0.8455338110945375 
theories 	 3170.5109511026258 0.8455338110945375 
shatter 	 9245.18155366171 0.8455338110945375 
fallacies 	 8174.269159696594 0.8455338110945375 
prevent 	 3890.6195838361314 0.8455338110945375 
absence 	 4541.39438737902 0.8455338110945375 
attendance 	 6238.75037337125 0.8455338110945375 
programs 	 838.0221388087633 1.374454056617484 
lack 	 3363.888006966565 0.8455338110945375 
wages 	 2348.0116654247795 1.1885767201891753 
america 	 1513.0065957379518 1.1885767201891753 
approach 	 3140.510008453404 0.8455338110945375 
process 	 302.2591018269957 1.7084216243325439 
setting 	 3584.9788103914057 0.8455338110945375 
response 	 1681.9440034832826 1.1885767201891753 
economical 	 8174.269159696594 0.8455338110945375 
theoretical 	 2583.9189897030674 1.1885767201891753 
fashion 	 6032.444371766363 0.8455338110945375 
discrimination 	 1052.85560060463 1.4910435902808175 
handicapped 	 1137.5375169971817 1.5710006766881797 
depth 	 1898.47727156487 1.1885767201891753 
capacities 	 7547.82556766948 0.8455338110945375 
hiring 	 1206.4888743532726 1.5710006766881797 
disabled 	 5540.433357188227 0.8455338110945375 
breaking 	 5850.46958167725 0.8455338110945375 
competitive 	 4616.7751910207935 0.8455338110945375 
barrier 	 7103.356765731479 0.8455338110945375 
blind 	 3238.456586852182 1.1885767201891753 
corporate 	 1281.0257903986658 1.374454056617484 
responses 	 5282.334796383635 0.8455338110945375 
money 	 2919.4192050285637 0.8455338110945375 
factor 	 2270.69719368951 1.1885767201891753 
examination 	 295.40187261875496 1.7084216243325439 
traditional 	 3264.175991809018 0.8455338110945375 
view 	 2534.002176897767 0.8455338110945375 
employee 	 255.0051991631843 1.8513104108650922 
motivational 	 3119.375186685625 1.1885767201891753 
device 	 5061.2439929587945 0.8455338110945375 
devices 	 4961.531977801247 0.8455338110945375 
projections 	 5282.334796383635 0.8455338110945375 
administration 	 1318.866199890952 1.1885767201891753 
key 	 1351.7435020294718 1.1885767201891753 
aspects 	 973.1397350095211 1.374454056617484 
include 	 2637.732399781904 0.8455338110945375 
selecting 	 2079.583457790417 1.374454056617484 
person 	 1485.8985511837457 1.1885767201891753 
undertaken 	 6032.444371766363 0.8455338110945375 
insure 	 8174.269159696594 0.8455338110945375 
maintain 	 3890.6195838361314 0.8455338110945375 
productive 	 5850.46958167725 0.8455338110945375 
environment 	 939.9023966236721 1.374454056617484 
proposed 	 1876.0843993302826 1.1885767201891753 
program 	 364.59380790976553 1.5710006766881797 
jersey 	 4616.7751910207935 0.8455338110945375 
looks 	 893.7521348984832 1.374454056617484 
exists 	 5061.2439929587945 0.8455338110945375 
recommended 	 5167.837979406135 0.8455338110945375 
courses 	 5406.000779739249 0.8455338110945375 
look 	 2474.9504030905623 0.8455338110945375 
sector 	 2389.7785938560673 1.1885767201891753 
variety 	 3232.319193080791 0.8455338110945375 
maslow's 	 4087.134579848297 1.1885767201891753 
mcgregor's 	 9245.18155366171 0.8455338110945375 
hierarchy 	 3379.299989475512 1.1885767201891753 
maintaining 	 4616.7751910207935 0.8455338110945375 
salesmen 	 2515.9418558898265 1.374454056617484 
attempt 	 1600.5530051376118 1.1885767201891753 
define 	 4779.557187712135 0.8455338110945375 
qualities 	 5687.687584985909 0.8455338110945375 
successful 	 4211.42240241852 0.8455338110945375 
examining 	 1489.8403210743704 1.374454056617484 
historically 	 2348.0116654247795 1.1885767201891753 
method 	 1664.9652980430285 1.1885767201891753 
improving 	 4779.557187712135 0.8455338110945375 
city 	 2574.6624182481096 0.8455338110945375 
advantages 	 1281.0257903986658 1.374454056617484 
relative 	 1876.0843993302826 1.1885767201891753 
effect 	 2436.8003166384383 0.8455338110945375 
salary 	 3379.299989475512 1.1885767201891753 
psychological 	 3545.8627970556777 0.8455338110945375 
salaries 	 6032.444371766363 0.8455338110945375 
concluding 	 4469.520963223112 0.8455338110945375 
increase 	 3232.319193080791 0.8455338110945375 
training 	 554.9884326810095 1.6292461341082496 
organizations 	 832.4826490215142 1.4910435902808175 
effectiveness 	 3708.6447937470193 0.8455338110945375 
classroom 	 5406.000779739249 0.8455338110945375 
instruction 	 5282.334796383635 0.8455338110945375 
functions 	 1921.5386855979984 1.1885767201891753 
administrators 	 6238.75037337125 0.8455338110945375 
inducements 	 7547.82556766948 0.8455338110945375 
roles 	 1236.2149312490064 1.374454056617484 
department 	 990.5990341224972 1.374454056617484 
acuity 	 9245.18155366171 0.8455338110945375 
relating 	 4867.866937094855 0.8455338110945375 
placement 	 6476.913173704364 0.8455338110945375 
implications 	 1156.8273311379685 1.374454056617484 
account 	 1485.8985511837457 1.1885767201891753 
life 	 1914.261415340488 0.8455338110945375 
workaday 	 8174.269159696594 0.8455338110945375 
world 	 571.00056310531 1.374454056617484 
youth 	 4867.866937094855 0.8455338110945375 
monopoly 	 6032.444371766363 0.8455338110945375 
degradation 	 7103.356765731479 0.8455338110945375 
twentieth 	 4867.866937094855 0.8455338110945375 
century 	 1541.1006008599527 1.1885767201891753 
harry 	 6476.913173704364 0.8455338110945375 
braverman 	 9245.18155366171 0.8455338110945375 
book 	 2494.384621600161 0.8455338110945375 
modern 	 1297.7004923306336 1.1885767201891753 
culture 	 3026.0131914759036 0.8455338110945375 
social 	 495.73484712810654 1.4910435902808175 
conflict 	 3232.319193080791 0.8455338110945375 
power 	 1112.8955575272767 1.1885767201891753 
reviews 	 3296.7035090196687 0.8455338110945375 
multi 	 4616.7751910207935 0.8455338110945375 
level 	 1146.487806500725 1.1885767201891753 
conflicts 	 4211.42240241852 0.8455338110945375 
inherent 	 2348.0116654247795 1.1885767201891753 
accruement 	 8174.269159696594 0.8455338110945375 
executive 	 3708.6447937470193 0.8455338110945375 
structures 	 3890.6195838361314 0.8455338110945375 
zerox 	 4622.590776830855 1.1885767201891753 
corporation's 	 7103.356765731479 0.8455338110945375 
service 	 781.7845034467924 1.374454056617484 
leave 	 2389.7785938560673 1.1885767201891753 
statement 	 1753.856355301777 1.1885767201891753 
assets 	 4867.866937094855 0.8455338110945375 
accounting 	 4616.7751910207935 0.8455338110945375 
enrichment 	 7547.82556766948 0.8455338110945375 
nature 	 1308.2108585437225 1.1885767201891753 
element 	 4867.866937094855 0.8455338110945375 
involved 	 1446.9407167569716 1.1885767201891753 
test 	 3752.1687986605652 0.8455338110945375 
meaningful 	 6238.75037337125 0.8455338110945375 
scope 	 5167.837979406135 0.8455338110945375 
conceptions 	 7103.356765731479 0.8455338110945375 
dilemma 	 5540.433357188227 0.8455338110945375 
standard 	 3296.7035090196687 0.8455338110945375 
barriers 	 5850.46958167725 0.8455338110945375 
persons 	 3752.1687986605652 0.8455338110945375 
market 	 1459.7096025142819 1.1885767201891753 
pitfalls 	 6476.913173704364 0.8455338110945375 
college 	 1945.3097919180657 1.1885767201891753 
graduate 	 5850.46958167725 0.8455338110945375 
country 	 2514.06641642629 0.8455338110945375 
thompson 	 6238.75037337125 0.8455338110945375 
thorpe 	 7547.82556766948 0.8455338110945375 
diversified 	 6758.599978951024 0.8455338110945375 
shoe 	 7103.356765731479 0.8455338110945375 
store 	 4696.023330849559 0.8455338110945375 
chain 	 5406.000779739249 0.8455338110945375 
turnover 	 9245.18155366171 0.8455338110945375 
constant 	 5687.687584985909 0.8455338110945375 
basis 	 3053.8517824775413 0.8455338110945375 
unrest 	 6238.75037337125 0.8455338110945375 
dealt 	 5282.334796383635 0.8455338110945375 
time 	 736.5774825551982 1.1885767201891753 
motion 	 4961.531977801247 0.8455338110945375 
relationships 	 1995.1657994968393 1.1885767201891753 
tests 	 4616.7751910207935 0.8455338110945375 
measuring 	 5282.334796383635 0.8455338110945375 
instruments 	 5167.837979406135 0.8455338110945375 
classification 	 2530.6219964793972 1.1885767201891753 
corporations 	 4867.866937094855 0.8455338110945375 
behavior 	 1121.2960023221883 1.374454056617484 
based 	 950.442354201188 1.1885767201891753 
descriptions 	 6238.75037337125 0.8455338110945375 
brief 	 2998.667344857329 0.8455338110945375 
employed 	 2167.544192887067 1.1885767201891753 
firms 	 2270.69719368951 1.1885767201891753 
author 	 3990.3315989936787 0.8455338110945375 
prices 	 4272.018404240339 0.8455338110945375 
manufactured 	 7103.356765731479 0.8455338110945375 
products 	 3470.4819934139055 0.8455338110945375 
leading 	 1190.6426811920853 1.1885767201891753 
examples 	 3752.1687986605652 0.8455338110945375 
scholarly 	 8174.269159696594 0.8455338110945375 
discussed 	 1526.9258912387706 1.1885767201891753 
complex 	 3507.712710603554 0.8455338110945375 
issue 	 1096.631798921951 1.1885767201891753 
design 	 1446.9407167569716 1.1885767201891753 
comments 	 437.19869897647516 1.4910435902808175 
howard 	 5850.46958167725 0.8455338110945375 
rush 	 6758.599978951024 0.8455338110945375 
theorist 	 7103.356765731479 0.8455338110945375 
relaxation 	 3551.6783828657394 1.1885767201891753 
community 	 1190.6426811920853 1.1885767201891753 
avoid 	 2105.71120120926 1.1885767201891753 
stress 	 4541.39438737902 0.8455338110945375 
panned 	 9245.18155366171 0.8455338110945375 
expectation 	 7103.356765731479 0.8455338110945375 
prescriptions 	 9245.18155366171 0.8455338110945375 
advice 	 4867.866937094855 0.8455338110945375 
hunting 	 6758.599978951024 0.8455338110945375 
reconciling 	 9245.18155366171 0.8455338110945375 
expediting 	 8174.269159696594 0.8455338110945375 
employer 	 1240.3829944503118 1.4910435902808175 
corporation 	 1717.0636874575775 1.1885767201891753 
slow 	 4961.531977801247 0.8455338110945375 
cost 	 3140.510008453404 0.8455338110945375 
cutting 	 5406.000779739249 0.8455338110945375 
participation 	 842.284480483704 1.5710006766881797 
automotive 	 5540.433357188227 0.8455338110945375 
questions 	 2494.384621600161 0.8455338110945375 
mbo 	 9245.18155366171 0.8455338110945375 
selection 	 939.2046661699118 1.5710006766881797 
advancement 	 3119.375186685625 1.1885767201891753 
benefits 	 3264.175991809018 0.8455338110945375 
private 	 2971.7971023674913 0.8455338110945375 
advertising 	 4616.7751910207935 0.8455338110945375 
untrained 	 9245.18155366171 0.8455338110945375 
trainable 	 8174.269159696594 0.8455338110945375 
subculture 	 3773.91278383474 1.1885767201891753 
evolving 	 5282.334796383635 0.8455338110945375 
marketing 	 3625.110936884443 0.8455338110945375 
entry 	 5282.334796383635 0.8455338110945375 
occupational 	 2843.8437924929544 1.1885767201891753 
opportunities 	 3890.6195838361314 0.8455338110945375 
word 	 4400.842990051173 0.8455338110945375 
processing 	 4400.842990051173 0.8455338110945375 
advent 	 4867.866937094855 0.8455338110945375 
office 	 844.6673922992558 1.374454056617484 
conditions 	 2919.4192050285637 0.8455338110945375 
obstacles 	 3119.375186685625 1.1885767201891753 
observation 	 3545.8627970556777 0.8455338110945375 
cultural 	 3082.2012017199054 0.8455338110945375 
differences 	 3082.2012017199054 0.8455338110945375 
nationalities 	 6476.913173704364 0.8455338110945375 
notably 	 5687.687584985909 0.8455338110945375 
japanese 	 4400.842990051173 0.8455338110945375 
regarding 	 2945.386202827373 0.8455338110945375 
democracy 	 3434.127374915155 0.8455338110945375 
alienation 	 5167.837979406135 0.8455338110945375 
ideology 	 4779.557187712135 0.8455338110945375 
yugoslavia 	 4779.557187712135 0.8455338110945375 
autonomous 	 7103.356765731479 0.8455338110945375 
cooperation 	 4961.531977801247 0.8455338110945375 
united 	 2130.193616310108 0.8455338110945375 
kingdom 	 5061.2439929587945 0.8455338110945375 
west 	 2748.9314567026668 0.8455338110945375 
germany 	 3507.712710603554 0.8455338110945375 
female 	 2048.4627927205097 1.1885767201891753 
supervisor 	 7103.356765731479 0.8455338110945375 
personal 	 2209.4417561388736 0.8455338110945375 
observes 	 1199.7847997243948 1.1885767201891753 
analyzes 	 1247.1923108000806 1.1885767201891753 
supervisory 	 6476.913173704364 0.8455338110945375 
subsequent 	 4042.709496332607 0.8455338110945375 
emerged 	 5540.433357188227 0.8455338110945375 
male 	 2348.0116654247795 1.1885767201891753 
secretaries 	 4622.590776830855 1.1885767201891753 
provides 	 2748.9314567026668 0.8455338110945375 
overview 	 2681.2564046954494 0.8455338110945375 
incursion 	 9245.18155366171 0.8455338110945375 
phenomena 	 4961.531977801247 0.8455338110945375 
exit 	 3379.299989475512 1.1885767201891753 
interview 	 854.4036808480678 1.5710006766881797 
takes 	 3843.077371195997 0.8455338110945375 
attempts 	 3232.319193080791 0.8455338110945375 
determine 	 3584.9788103914057 0.8455338110945375 
reasons 	 3398.608569257996 0.8455338110945375 
terminating 	 7547.82556766948 0.8455338110945375 
trying 	 4469.520963223112 0.8455338110945375 
remedy 	 6032.444371766363 0.8455338110945375 
caused 	 4272.018404240339 0.8455338110945375 
terminate 	 7103.356765731479 0.8455338110945375 
comparative 	 3939.671322732158 0.8455338110945375 
compares 	 3363.888006966565 0.8455338110945375 
times 	 2514.06641642629 0.8455338110945375 
american 	 856.5008446579651 1.1885767201891753 
mills 	 5850.46958167725 0.8455338110945375 
electric 	 4779.557187712135 0.8455338110945375 
telephone 	 3843.077371195997 0.8455338110945375 
technologically 	 7547.82556766948 0.8455338110945375 
oriented 	 1351.5001949348123 1.4910435902808175 
companies 	 1681.9440034832826 1.1885767201891753 
purpose 	 2919.4192050285637 0.8455338110945375 
building 	 3053.8517824775413 0.8455338110945375 
technology 	 964.6271445046477 1.374454056617484 
arena 	 6238.75037337125 0.8455338110945375 
communications 	 827.5648775997544 1.1885767201891753 
discipline 	 4867.866937094855 0.8455338110945375 
increasingly 	 4400.842990051173 0.8455338110945375 
prevalent 	 5687.687584985909 0.8455338110945375 
strategy 	 3584.9788103914057 0.8455338110945375 
considerations 	 4272.018404240339 0.8455338110945375 
providing 	 3170.5109511026258 0.8455338110945375 
people's 	 5061.2439929587945 0.8455338110945375 
lives 	 3752.1687986605652 0.8455338110945375 
peoples 	 6032.444371766363 0.8455338110945375 
controlling 	 6032.444371766363 0.8455338110945375 
workplace 	 1320.5836990959087 1.4910435902808175 
site 	 3082.2012017199054 0.8455338110945375 
literary 	 4867.866937094855 0.8455338110945375 
dehumanization 	 7103.356765731479 0.8455338110945375 
means 	 2772.164977230882 0.8455338110945375 
control 	 2177.2530918739826 0.8455338110945375 
sites 	 4211.42240241852 0.8455338110945375 
asian 	 1760.7782654612115 1.374454056617484 
americans 	 2105.71120120926 1.1885767201891753 
population 	 3201.1060102752235 0.8455338110945375 
trends 	 3796.95454312974 0.8455338110945375 
affected 	 3890.6195838361314 0.8455338110945375 
factors 	 1446.9407167569716 1.1885767201891753 
possibilities 	 5282.334796383635 0.8455338110945375 
compensation 	 4541.39438737902 0.8455338110945375 
sense 	 3708.6447937470193 0.8455338110945375 
fulfillment 	 8174.269159696594 0.8455338110945375 
conducive 	 7547.82556766948 0.8455338110945375 
achievement 	 5282.334796383635 0.8455338110945375 
awards 	 4867.866937094855 0.8455338110945375 
issues 	 1072.8606926018838 1.1885767201891753 
defined 	 4211.42240241852 0.8455338110945375 
importance 	 3666.3133786263825 0.8455338110945375 
manager 	 1565.3411102831863 1.374454056617484 
redesign 	 8174.269159696594 0.8455338110945375 
planning 	 3666.3133786263825 0.8455338110945375 
practical 	 3752.1687986605652 0.8455338110945375 
designing 	 4087.134579848297 1.1885767201891753 
workable 	 9245.18155366171 0.8455338110945375 
system 	 333.3064041948671 1.5710006766881797 
contemporary 	 3232.319193080791 0.8455338110945375 
apple 	 6758.599978951024 0.8455338110945375 
computer 	 3584.9788103914057 0.8455338110945375 
example 	 1363.021074582312 1.1885767201891753 
relevant 	 4469.520963223112 0.8455338110945375 
motors 	 6032.444371766363 0.8455338110945375 
criteria 	 5406.000779739249 0.8455338110945375 
appraisals 	 9245.18155366171 0.8455338110945375 
determining 	 4400.842990051173 0.8455338110945375 
