term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 1315.349578456181 1.3179661909175628 
megajandekozni 	 24528.154814536796 0.4326731142726843 
nézz 	 24528.154814536796 0.4326731142726843 
fel 	 1329.4604161594052 1.3179661909175628 
kékbe 	 24528.154814536796 0.4326731142726843 
tartjak 	 12680.520978920415 0.4326731142726843 
kezukben 	 21686.944521421578 0.4326731142726843 
kedves 	 14699.182091336274 0.4326731142726843 
olvasoink 	 6281.911409435454 0.9060122158270624 
nemibuszkeseggel 	 24528.154814536796 0.4326731142726843 
irom 	 21686.944521421578 0.4326731142726843 
ezt 	 846.0202648287124 1.504538172914428 
szamot 	 16004.523935191146 0.4326731142726843 
hiszen 	 3205.8963819394457 0.9060122158270624 
nagyon 	 829.5652592076406 1.5362529518472547 
keves 	 6713.928520109417 0.7114365045334815 
olyan 	 1315.349578456181 1.3179661909175628 
hetilapotismerek 	 24528.154814536796 0.4326731142726843 
amely 	 846.0202648287124 1.504538172914428 
megerte 	 21686.944521421578 0.4326731142726843 
volna 	 1188.9019533814217 1.3766487529646287 
csak 	 767.2872540994389 1.5362529518472547 
annak 	 1150.9308811491585 1.3766487529646287 
koszonheti 	 17931.068811469417 0.4326731142726843 
hogysosem 	 24528.154814536796 0.4326731142726843 
maradt 	 3724.405701728913 0.9060122158270624 
magara 	 17183.732750170995 0.4326731142726843 
barataink 	 24528.154814536796 0.4326731142726843 
imaikkal 	 24528.154814536796 0.4326731142726843 
kellett 	 10725.609207422238 0.4326731142726843 
anyagiakkal 	 24528.154814536796 0.4326731142726843 
tamogattak 	 17931.068811469417 0.4326731142726843 
bennunket 	 8002.261967595573 0.7114365045334815 
kulso 	 12458.899438933555 0.4326731142726843 
megjeleneseben 	 24528.154814536796 0.4326731142726843 
unnepierzest 	 24528.154814536796 0.4326731142726843 
sugallo 	 24528.154814536796 0.4326731142726843 
szamunk 	 12264.077407268398 0.7114365045334815 
sem 	 511.52483606629266 1.664937962780036 
jelenhetett 	 21686.944521421578 0.4326731142726843 
meg 	 328.83739461404525 1.770895052796605 
bel 	 17931.068811469417 0.4326731142726843 
kulfoldrol 	 15521.731272035631 0.4326731142726843 
nemalltak 	 24528.154814536796 0.4326731142726843 
nem 	 122.76596065591025 1.9078525710673633 
allnanak 	 21686.944521421578 0.4326731142726843 
mellenk 	 21686.944521421578 0.4326731142726843 
mindazok 	 8591.866375085498 0.7114365045334815 
akik 	 489.80120595346506 1.6797490187866913 
szukseget 	 21686.944521421578 0.4326731142726843 
erzik 	 15521.731272035631 0.4326731142726843 
enagy 	 24528.154814536796 0.4326731142726843 
hagyomanyu 	 24528.154814536796 0.4326731142726843 
jelenletenek 	 24528.154814536796 0.4326731142726843 
vasarnapi 	 15521.731272035631 0.4326731142726843 
evangeliumi 	 24528.154814536796 0.4326731142726843 
szakaszban 	 24528.154814536796 0.4326731142726843 
jezus 	 20024.943043286214 0.4326731142726843 
arra 	 846.0202648287124 1.504538172914428 
buzditja 	 24528.154814536796 0.4326731142726843 
hallgatoit 	 24528.154814536796 0.4326731142726843 
nefeljenek 	 24528.154814536796 0.4326731142726843 
aki 	 911.099554030888 1.4681671343712983 
megvall 	 12264.077407268398 0.7114365045334815 
engem 	 3585.6306142639455 1.0495344491290433 
emberek 	 3575.203069140746 0.9060122158270624 
elott 	 1551.0371521859727 1.2470865895093395 
megvallom 	 10843.472260710789 0.7114365045334815 
mennyei 	 12264.077407268398 0.7114365045334815 
atyamelott 	 24528.154814536796 0.4326731142726843 
torteneten 	 24528.154814536796 0.4326731142726843 
vegigtekintve 	 24528.154814536796 0.4326731142726843 
megallapithatjuk 	 21686.944521421578 0.4326731142726843 
volt 	 1315.349578456181 1.3179661909175628 
van 	 390.71644159836245 1.693306092224929 
mitol 	 17931.068811469417 0.4326731142726843 
felnunk 	 21686.944521421578 0.4326731142726843 
lenyeget 	 16551.869113559063 0.4326731142726843 
krisztusi 	 21686.944521421578 0.4326731142726843 
kuldetes 	 24528.154814536796 0.4326731142726843 
teljesiteset 	 21686.944521421578 0.4326731142726843 
tenynem 	 24528.154814536796 0.4326731142726843 
akadalyozhatta 	 24528.154814536796 0.4326731142726843 
lehet 	 767.2872540994389 1.5362529518472547 
gatja 	 24528.154814536796 0.4326731142726843 
oszinte 	 17183.732750170995 0.4326731142726843 
szonak 	 18845.734228306363 0.4326731142726843 
elozo 	 10869.448527328632 0.4326731142726843 
nemzedek 	 24528.154814536796 0.4326731142726843 
tagjai 	 6340.260489460207 0.7114365045334815 
hazai 	 9727.002290608118 0.4326731142726843 
katolicizmus 	 21686.944521421578 0.4326731142726843 
leteert 	 24528.154814536796 0.4326731142726843 
aggodhattak 	 24528.154814536796 0.4326731142726843 
beleertvesajat 	 24528.154814536796 0.4326731142726843 
letuket 	 24528.154814536796 0.4326731142726843 
nekunk 	 2409.7314684616963 1.1597662344166821 
aggodalmunk 	 24528.154814536796 0.4326731142726843 
azokat 	 1888.997134733673 1.2470865895093395 
feltjuk 	 24528.154814536796 0.4326731142726843 
leginkabb 	 15521.731272035631 0.4326731142726843 
fokrol 	 24528.154814536796 0.4326731142726843 
fokra 	 24528.154814536796 0.4326731142726843 
szegenyednek 	 24528.154814536796 0.4326731142726843 
betegek 	 17931.068811469417 0.4326731142726843 
orvossagukat 	 24528.154814536796 0.4326731142726843 
tudjakkifizetni 	 24528.154814536796 0.4326731142726843 
tehetsegesek 	 24528.154814536796 0.4326731142726843 
nincs 	 1150.9308811491585 1.3766487529646287 
modjukban 	 24528.154814536796 0.4326731142726843 
kepezni 	 24528.154814536796 0.4326731142726843 
magukat 	 12680.520978920415 0.4326731142726843 
azokatis 	 24528.154814536796 0.4326731142726843 
mostanaig 	 24528.154814536796 0.4326731142726843 
tanitottak 	 21686.944521421578 0.4326731142726843 
oket 	 2488.695777622922 1.0495344491290433 
abban 	 2459.8276714512995 1.0495344491290433 
balga 	 24528.154814536796 0.4326731142726843 
meggyozodesben 	 24528.154814536796 0.4326731142726843 
hogy 	 104.63008010446895 1.9209270617994958 
azorszag 	 17183.732750170995 0.4326731142726843 
jovojet 	 17183.732750170995 0.4326731142726843 
muvelt 	 20024.943043286214 0.4326731142726843 
erkolcsos 	 21686.944521421578 0.4326731142726843 
fiatalok 	 15521.731272035631 0.4326731142726843 
alapozzak 	 20024.943043286214 0.4326731142726843 
szorongvakerdezzuk 	 24528.154814536796 0.4326731142726843 
milyenek 	 21686.944521421578 0.4326731142726843 
lesznek 	 3290.8284105189823 1.0495344491290433 
csaladok 	 14342.522457055782 0.4326731142726843 
kilatasai 	 24528.154814536796 0.4326731142726843 
hogyan 	 2964.492949555264 1.0495344491290433 
teljesithetiegyhazunk 	 24528.154814536796 0.4326731142726843 
emberekert 	 24528.154814536796 0.4326731142726843 
vallalt 	 14014.427398301954 0.4326731142726843 
kuldeteset 	 21686.944521421578 0.4326731142726843 
ennyire 	 17931.068811469417 0.4326731142726843 
szukosek 	 24528.154814536796 0.4326731142726843 
alehetosegei 	 24528.154814536796 0.4326731142726843 
ezek 	 3279.7702286017325 0.9060122158270624 
szelesiteserol 	 24528.154814536796 0.4326731142726843 
inkabb 	 2459.8276714512995 1.0495344491290433 
igeretek 	 18845.734228306363 0.4326731142726843 
hangzanak 	 24528.154814536796 0.4326731142726843 
semminttettek 	 24528.154814536796 0.4326731142726843 
szuletnenek 	 24528.154814536796 0.4326731142726843 
remenyseg 	 24528.154814536796 0.4326731142726843 
remenyunk 	 24528.154814536796 0.4326731142726843 
hajunk 	 24528.154814536796 0.4326731142726843 
minden 	 1841.4894098386535 1.1597662344166821 
szalat 	 21686.944521421578 0.4326731142726843 
szamontartjak 	 24528.154814536796 0.4326731142726843 
ott 	 3357.867674711716 0.9060122158270624 
ahova 	 17183.732750170995 0.4326731142726843 
kell 	 418.5203204178758 1.7172455812210268 
egyedul 	 4387.77121402531 0.9060122158270624 
erdemes 	 3772.46462958855 1.0495344491290433 
figyelnunk 	 24528.154814536796 0.4326731142726843 
emberekelott 	 24528.154814536796 0.4326731142726843 
atyam 	 24528.154814536796 0.4326731142726843 
dadogva 	 24528.154814536796 0.4326731142726843 
mindig 	 1532.2298867746053 1.3179661909175628 
helyes 	 14342.522457055782 0.4326731142726843 
szavakra 	 24528.154814536796 0.4326731142726843 
lelve 	 24528.154814536796 0.4326731142726843 
probalta 	 17931.068811469417 0.4326731142726843 
probalja 	 17183.732750170995 0.4326731142726843 
tenniaz 	 24528.154814536796 0.4326731142726843 
maganyosan 	 24528.154814536796 0.4326731142726843 
hanem 	 723.6490717018283 1.564151828514028 
mindazokkal 	 24528.154814536796 0.4326731142726843 
karoltve 	 21686.944521421578 0.4326731142726843 
szovetsegben 	 24528.154814536796 0.4326731142726843 
szereto 	 24528.154814536796 0.4326731142726843 
szigorral 	 24528.154814536796 0.4326731142726843 
nyitott 	 17931.068811469417 0.4326731142726843 
szvvel 	 24528.154814536796 0.4326731142726843 
alltak 	 20024.943043286214 0.4326731142726843 
allnakmellettunk 	 24528.154814536796 0.4326731142726843 
oreg 	 17183.732750170995 0.4326731142726843 
szindbad 	 12264.077407268398 0.7114365045334815 
marai 	 24528.154814536796 0.4326731142726843 
sandor 	 2681.4023018555595 1.0495344491290433 
csodaszep 	 24528.154814536796 0.4326731142726843 
krudy 	 24528.154814536796 0.4326731142726843 
regenyenek 	 24528.154814536796 0.4326731142726843 
hoseazon 	 24528.154814536796 0.4326731142726843 
topreng 	 24528.154814536796 0.4326731142726843 
kinek 	 7007.213699150977 0.7114365045334815 
valojaban 	 12914.813317250362 0.4326731142726843 
csendes 	 20024.943043286214 0.4326731142726843 
merengese 	 24528.154814536796 0.4326731142726843 
soran 	 3833.7707213135213 0.9060122158270624 
megjelennekelotte 	 24528.154814536796 0.4326731142726843 
videki 	 10012.471521643107 0.7114365045334815 
kuriak 	 24528.154814536796 0.4326731142726843 
regi 	 11333.98280840204 0.4326731142726843 
erkolcsok 	 21686.944521421578 0.4326731142726843 
azok 	 3242.3340968693724 0.9060122158270624 
szeretik 	 20024.943043286214 0.4326731142726843 
hazajukat 	 24528.154814536796 0.4326731142726843 
esaggodalmasan 	 24528.154814536796 0.4326731142726843 
figyelik 	 20024.943043286214 0.4326731142726843 
palfordulasait 	 24528.154814536796 0.4326731142726843 
egyszoval 	 21686.944521421578 0.4326731142726843 
tudjak 	 5928.985899110528 0.7114365045334815 
hogyhiteles 	 24528.154814536796 0.4326731142726843 
szo 	 2518.4007560337873 1.0495344491290433 
nelkul 	 3170.405209017124 0.9060122158270624 
nincsen 	 6281.911409435454 0.9060122158270624 
hiteles 	 17183.732750170995 0.4326731142726843 
elet 	 3623.149509109544 0.9060122158270624 
ket 	 1861.2445826231672 1.1597662344166821 
alig 	 3170.1302447301036 1.0495344491290433 
ismerik 	 14699.182091336274 0.4326731142726843 
ahangoskodok 	 24528.154814536796 0.4326731142726843 
egymast 	 13710.658820443849 0.4326731142726843 
tiprok 	 24528.154814536796 0.4326731142726843 
konyokolve 	 24528.154814536796 0.4326731142726843 
elore 	 4082.882741746328 0.9060122158270624 
tortetok 	 24528.154814536796 0.4326731142726843 
igen 	 3440.701116320238 0.9060122158270624 
nekik 	 5837.882011721605 0.7114365045334815 
ertuk 	 21686.944521421578 0.4326731142726843 
gondolta 	 6674.981014428737 0.9060122158270624 
valami 	 3833.7707213135213 0.9060122158270624 
hasonlot 	 21686.944521421578 0.4326731142726843 
gondolunk 	 24528.154814536796 0.4326731142726843 
kevesbe 	 7349.591045668137 0.7114365045334815 
szepen 	 17931.068811469417 0.4326731142726843 
elegansan 	 24528.154814536796 0.4326731142726843 
azoknak 	 4570.219606814616 0.9060122158270624 
esazokert 	 24528.154814536796 0.4326731142726843 
irunk 	 18845.734228306363 0.4326731142726843 
csendesen 	 21686.944521421578 0.4326731142726843 
dolgosan 	 24528.154814536796 0.4326731142726843 
ertekeket 	 8591.866375085498 0.7114365045334815 
teremtve 	 24528.154814536796 0.4326731142726843 
elpredalvaelnek 	 24528.154814536796 0.4326731142726843 
egy 	 613.8298032795511 1.6109607826097663 
szilard 	 17183.732750170995 0.4326731142726843 
evezredek 	 21686.944521421578 0.4326731142726843 
probai 	 24528.154814536796 0.4326731142726843 
altal 	 3170.405209017124 0.9060122158270624 
edzettertekrend 	 24528.154814536796 0.4326731142726843 
aszerint 	 21686.944521421578 0.4326731142726843 
elniuk 	 24528.154814536796 0.4326731142726843 
mindegy 	 5029.9528394514 0.9060122158270624 
mit 	 1567.906322020628 1.2470865895093395 
mondanak 	 16004.523935191146 0.4326731142726843 
rola 	 12680.520978920415 0.4326731142726843 
nemerdekes 	 24528.154814536796 0.4326731142726843 
kinevetik 	 24528.154814536796 0.4326731142726843 
megbelyegzik 	 21686.944521421578 0.4326731142726843 
ostobanak 	 24528.154814536796 0.4326731142726843 
maradinak 	 24528.154814536796 0.4326731142726843 
mondjak 	 12914.813317250362 0.4326731142726843 
azt 	 414.13616092313094 1.7172455812210268 
ragaszkodik 	 17183.732750170995 0.4326731142726843 
hozza 	 11501.312163940565 0.4326731142726843 
elete 	 17931.068811469417 0.4326731142726843 
vezercsillaganak 	 24528.154814536796 0.4326731142726843 
tekinti 	 7544.9292591771 0.7114365045334815 
szovetsegbekovacsolja 	 24528.154814536796 0.4326731142726843 
valloit 	 24528.154814536796 0.4326731142726843 
tanitja 	 21686.944521421578 0.4326731142726843 
imadjak 	 24528.154814536796 0.4326731142726843 
urukat 	 24528.154814536796 0.4326731142726843 
istenuket 	 24528.154814536796 0.4326731142726843 
escsak 	 24528.154814536796 0.4326731142726843 
neki 	 11501.312163940565 0.4326731142726843 
szolgaljanak 	 24528.154814536796 0.4326731142726843 
nevel 	 24528.154814536796 0.4326731142726843 
szeressuk 	 24528.154814536796 0.4326731142726843 
embertarsainkat 	 24528.154814536796 0.4326731142726843 
tiszteljuk 	 24528.154814536796 0.4326731142726843 
szuleinket 	 24528.154814536796 0.4326731142726843 
masok 	 12248.648225238985 0.4326731142726843 
eletet 	 15089.8585183542 0.4326731142726843 
becsulettel 	 21686.944521421578 0.4326731142726843 
megszerzett 	 17183.732750170995 0.4326731142726843 
javait 	 21686.944521421578 0.4326731142726843 
neduljuk 	 24528.154814536796 0.4326731142726843 
fol 	 3012.1643355771207 1.0495344491290433 
csaladjuk 	 21686.944521421578 0.4326731142726843 
bekesseget 	 24528.154814536796 0.4326731142726843 
elmondanunk 	 24528.154814536796 0.4326731142726843 
vedelmeznunk 	 24528.154814536796 0.4326731142726843 
epitenunk 	 21686.944521421578 0.4326731142726843 
remeljuk 	 20024.943043286214 0.4326731142726843 
hogyolvasoink 	 21686.944521421578 0.4326731142726843 
onzetlen 	 21686.944521421578 0.4326731142726843 
terjesztoink 	 24528.154814536796 0.4326731142726843 
tamogatoink 	 24528.154814536796 0.4326731142726843 
segitsegevel 	 15521.731272035631 0.4326731142726843 
tovabbra 	 11173.217105186739 0.4326731142726843 
leszmodunk 	 24528.154814536796 0.4326731142726843 
vallani 	 24528.154814536796 0.4326731142726843 
megvallani 	 24528.154814536796 0.4326731142726843 
majdan 	 20024.943043286214 0.4326731142726843 
megjeleneset 	 21686.944521421578 0.4326731142726843 
ismegunnepelhetik 	 24528.154814536796 0.4326731142726843 
utodaink 	 24528.154814536796 0.4326731142726843 
kezebe 	 16551.869113559063 0.4326731142726843 
tesszuk 	 18845.734228306363 0.4326731142726843 
evfordulos 	 24528.154814536796 0.4326731142726843 
peldanyt 	 24528.154814536796 0.4326731142726843 
aszellemben 	 24528.154814536796 0.4326731142726843 
ahogy 	 3672.839833595016 0.9060122158270624 
irta 	 13163.31364207593 0.4326731142726843 
nezz 	 10843.472260710789 0.7114365045334815 
kekbe 	 12264.077407268398 0.7114365045334815 
cimu 	 11501.312163940565 0.4326731142726843 
verseben 	 24528.154814536796 0.4326731142726843 
lez 	 24528.154814536796 0.4326731142726843 
arom 	 24528.154814536796 0.4326731142726843 
konyvet 	 18845.734228306363 0.4326731142726843 
letorlom 	 24528.154814536796 0.4326731142726843 
tollat 	 21686.944521421578 0.4326731142726843 
nedves 	 21686.944521421578 0.4326731142726843 
munka 	 4295.933187542749 1.0495344491290433 
kesz 	 16004.523935191146 0.4326731142726843 
keresztet 	 21686.944521421578 0.4326731142726843 
konyvre 	 21686.944521421578 0.4326731142726843 
szivre 	 24528.154814536796 0.4326731142726843 
szajra 	 24528.154814536796 0.4326731142726843 
pont 	 13427.857040218834 0.4326731142726843 
csend 	 18845.734228306363 0.4326731142726843 
teljesedes 	 24528.154814536796 0.4326731142726843 
egesz 	 4919.655342902599 0.7114365045334815 
vagy 	 511.52483606629266 1.664937962780036 
tule 	 24528.154814536796 0.4326731142726843 
itt 	 1766.9107460655985 1.1597662344166821 
egeszen 	 4475.952346739611 0.9060122158270624 
rot 	 24528.154814536796 0.4326731142726843 
nap 	 6229.449719466777 0.7114365045334815 
alatt 	 2351.859483030942 1.0495344491290433 
fontos 	 2117.3293494207232 1.1597662344166821 
foldon 	 18845.734228306363 0.4326731142726843 
napban 	 20024.943043286214 0.4326731142726843 
aminek 	 8002.261967595573 0.7114365045334815 
odatard 	 24528.154814536796 0.4326731142726843 
szabadult 	 21686.944521421578 0.4326731142726843 
napodat 	 24528.154814536796 0.4326731142726843 
feladat 	 16551.869113559063 0.4326731142726843 
szerkesztosege 	 16551.869113559063 0.4326731142726843 
kiadohivatala 	 21686.944521421578 0.4326731142726843 
terjesztes 	 20024.943043286214 0.4326731142726843 
elofizetes 	 18845.734228306363 0.4326731142726843 
budapest 	 3484.0804211173927 0.9060122158270624 
kossuth 	 2685.5714080437665 1.1597662344166821 
postacim 	 21686.944521421578 0.4326731142726843 
tel 	 14342.522457055782 0.4326731142726843 
fax 	 9727.002290608118 0.4326731142726843 
tovabbi 	 10586.646747103618 0.4326731142726843 
katolikus 	 12680.520978920415 0.4326731142726843 
sajtotermekekrol 	 24528.154814536796 0.4326731142726843 
szerezheto 	 21686.944521421578 0.4326731142726843 
informacio 	 17183.732750170995 0.4326731142726843 
interneten 	 16004.523935191146 0.4326731142726843 
alabbi 	 6124.324112619493 0.7114365045334815 
lapon 	 20024.943043286214 0.4326731142726843 
communio 	 20024.943043286214 0.4326731142726843 
hcbc 	 20024.943043286214 0.4326731142726843 
press 	 6670.005333936157 0.4326731142726843 
külpolitika 	 4337.388904284316 1.1597662344166821 
alapjai 	 21686.944521421578 0.4326731142726843 
nemzetstratégiai 	 21686.944521421578 0.4326731142726843 
vázlat 	 21686.944521421578 0.4326731142726843 
resz 	 17183.732750170995 0.4326731142726843 
forum 	 4755.607813525687 0.7114365045334815 
raffay 	 18845.734228306363 0.4326731142726843 
ern 	 24528.154814536796 0.4326731142726843 
valtozatlanul 	 8965.534405734708 0.7114365045334815 
ervenyben 	 17931.068811469417 0.4326731142726843 
kulpolitikai 	 8591.866375085498 0.7114365045334815 
allaspontja 	 8002.261967595573 0.7114365045334815 
harom 	 10195.970320085691 0.4326731142726843 
labonallasrol 	 24528.154814536796 0.4326731142726843 
legfontosabb 	 4152.966479644518 0.9060122158270624 
nyugati 	 1596.1738721695342 1.3179661909175628 
orszagokkal 	 6281.911409435454 0.9060122158270624 
kapcsolat 	 17183.732750170995 0.4326731142726843 
apolasa 	 21686.944521421578 0.4326731142726843 
kulonbozo 	 6340.260489460207 0.7114365045334815 
integraciok 	 24528.154814536796 0.4326731142726843 
azutan 	 6457.406658625181 0.7114365045334815 
kovetkezik 	 12914.813317250362 0.4326731142726843 
szomszedos 	 3772.46462958855 1.0495344491290433 
sajatfolfogasom 	 24528.154814536796 0.4326731142726843 
szerint 	 920.7447049193268 1.4681671343712983 
teruleteket 	 8275.934556779532 0.7114365045334815 
haromnegyed 	 8176.0516048455975 0.9060122158270624 
evszazada 	 21686.944521421578 0.4326731142726843 
megszallvatarto 	 24528.154814536796 0.4326731142726843 
valo 	 3170.405209017124 0.9060122158270624 
viszony 	 16004.523935191146 0.4326731142726843 
fonntartasa 	 24528.154814536796 0.4326731142726843 
vegul 	 11675.76402344321 0.4326731142726843 
utolsosorban 	 21686.944521421578 0.4326731142726843 
azutobbi 	 10843.472260710789 0.7114365045334815 
orszagokban 	 7760.865636017816 0.7114365045334815 
elo 	 1678.933837355858 1.2470865895093395 
magyarsag 	 787.037107198932 1.58888441301819 
bizonyos 	 1811.574754554772 1.2470865895093395 
erdekeinek 	 18845.734228306363 0.4326731142726843 
kepviselete 	 24528.154814536796 0.4326731142726843 
koncepcio 	 16551.869113559063 0.4326731142726843 
mesterseges 	 17183.732750170995 0.4326731142726843 
konstrukcio 	 24528.154814536796 0.4326731142726843 
feje 	 17931.068811469417 0.4326731142726843 
tetejere 	 24528.154814536796 0.4326731142726843 
allitja 	 13710.658820443849 0.4326731142726843 
eslabilissa 	 24528.154814536796 0.4326731142726843 
teszi 	 5586.6085525933695 0.7114365045334815 
esszeru 	 18845.734228306363 0.4326731142726843 
erdekkepviseletet 	 24528.154814536796 0.4326731142726843 
napi 	 10452.241263352178 0.4326731142726843 
hosszu 	 4016.219114102827 0.9060122158270624 
tavukovetkezmeneiben 	 24528.154814536796 0.4326731142726843 
pedig 	 1315.349578456181 1.3179661909175628 
ketsegtelenul 	 10843.472260710789 0.7114365045334815 
kimeriti 	 20024.943043286214 0.4326731142726843 
hazaarulas 	 18845.734228306363 0.4326731142726843 
kategoriajat 	 24528.154814536796 0.4326731142726843 
aketevi 	 24528.154814536796 0.4326731142726843 
kormanyzast 	 10843.472260710789 0.7114365045334815 
elemezve 	 21686.944521421578 0.4326731142726843 
ugy 	 920.7447049193268 1.4681671343712983 
tunik 	 13427.857040218834 0.4326731142726843 
kormany 	 1329.4604161594052 1.3179661909175628 
nemcsak 	 3170.1302447301036 1.0495344491290433 
nemkepviseli 	 12264.077407268398 0.7114365045334815 
erdekeket 	 4780.840819018594 0.9060122158270624 
osszefuggesekben 	 24528.154814536796 0.4326731142726843 
kifejezettenidegen 	 24528.154814536796 0.4326731142726843 
helyez 	 12264.077407268398 0.7114365045334815 
eloterbe 	 9422.867114153181 0.7114365045334815 
mostani 	 11018.519500785047 0.4326731142726843 
kormanyfo 	 11173.217105186739 0.4326731142726843 
kijelentese 	 21686.944521421578 0.4326731142726843 
miszerint 	 13163.31364207593 0.4326731142726843 
tizenot 	 21686.944521421578 0.4326731142726843 
tizmillio 	 17931.068811469417 0.4326731142726843 
miniszterelnoke 	 15521.731272035631 0.4326731142726843 
strategiai 	 18845.734228306363 0.4326731142726843 
jelentosegu 	 18845.734228306363 0.4326731142726843 
mondat 	 15089.8585183542 0.4326731142726843 
ertelemben 	 7349.591045668137 0.7114365045334815 
amegszallt 	 24528.154814536796 0.4326731142726843 
teruleteken 	 5977.022937156472 0.9060122158270624 
magyaroke 	 21686.944521421578 0.4326731142726843 
vagyis 	 5226.120631676089 0.7114365045334815 
politikai 	 846.0202648287124 1.504538172914428 
vezetesukbucurestiben 	 24528.154814536796 0.4326731142726843 
bratislavaban 	 24528.154814536796 0.4326731142726843 
beogradban 	 24528.154814536796 0.4326731142726843 
kijevben 	 21686.944521421578 0.4326731142726843 
talalhato 	 16551.869113559063 0.4326731142726843 
teljes 	 1422.1118729273837 1.3179661909175628 
karpat 	 3104.346254407126 1.1597662344166821 
medencei 	 3614.4907535702628 1.2470865895093395 
osszefuggo 	 17931.068811469417 0.4326731142726843 
erdekeit 	 6855.329410221924 0.7114365045334815 
nemkepviselheti 	 24528.154814536796 0.4326731142726843 
trianoni 	 5517.289704519688 0.9060122158270624 
magyarorszag 	 3205.8963819394457 0.9060122158270624 
nepenek 	 18845.734228306363 0.4326731142726843 
erdek 	 5517.289704519688 0.9060122158270624 
ugyanis 	 3398.6567733618967 0.9060122158270624 
oszthatatlan 	 8176.0516048455975 0.9060122158270624 
ezert 	 2377.8039067628433 1.0495344491290433 
nagyjelentosege 	 24528.154814536796 0.4326731142726843 
antall 	 11675.76402344321 0.4326731142726843 
jozsef 	 2431.7505726520294 1.0495344491290433 
mar 	 693.5970388542955 1.564151828514028 
idezett 	 8275.934556779532 0.7114365045334815 
mondatanak 	 24528.154814536796 0.4326731142726843 
annyira 	 4387.77121402531 0.9060122158270624 
fajdalmasaz 	 24528.154814536796 0.4326731142726843 
elmaradt 	 14699.182091336274 0.4326731142726843 
lehetosegek 	 16551.869113559063 0.4326731142726843 
kiaknazatlanul 	 24528.154814536796 0.4326731142726843 
hagyasa 	 24528.154814536796 0.4326731142726843 
ami 	 4603.723524596634 0.7114365045334815 
jelenti 	 2234.6434210373477 1.1597662344166821 
atrianoni 	 24528.154814536796 0.4326731142726843 
szetszorattatas 	 24528.154814536796 0.4326731142726843 
ellenere 	 5226.120631676089 0.7114365045334815 
fuggetlenul 	 14699.182091336274 0.4326731142726843 
attol 	 6024.328671154241 0.7114365045334815 
hogyhany 	 24528.154814536796 0.4326731142726843 
orszagban 	 5586.6085525933695 0.7114365045334815 
milyen 	 1678.933837355858 1.2470865895093395 
rendszeru 	 24528.154814536796 0.4326731142726843 
tarsadalomban 	 18845.734228306363 0.4326731142726843 
egyetlennemzet 	 24528.154814536796 0.4326731142726843 
szetszortsag 	 24528.154814536796 0.4326731142726843 
csangosodas 	 24528.154814536796 0.4326731142726843 
azaz 	 6457.406658625181 0.7114365045334815 
szorvannya 	 5421.736130355394 1.0495344491290433 
valas 	 10843.472260710789 0.7114365045334815 
tragikus 	 7544.9292591771 0.7114365045334815 
tenyeiezt 	 24528.154814536796 0.4326731142726843 
alapallast 	 24528.154814536796 0.4326731142726843 
valtoztathatjak 	 24528.154814536796 0.4326731142726843 
pusztan 	 5334.841311730382 0.9060122158270624 
azert 	 1567.906322020628 1.2470865895093395 
mert 	 767.2872540994389 1.5362529518472547 
